DOY2,HR2,CO2,FC,SC,G_1_1_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,USTAR,WS_1_1_1
1,0.25,441.173988375,0.3700497375,0.06205000175,-1.8704209925,1.5189050435,0.172143996,0.103221498,-0.004025,98.803352355,85.78001404,-9.493434906,0.39898321,-1.9460304975,0.067000002,0.05888790375,0.15452199825,2.2342544795
1,0.75,442.6269913,0.300583005,0.05995000025,-1.865204513,1.180549979,0.172143996,0.1510130015,-0.015005,98.75136566,86.03437996,-9.70465159425,0.403688751,-1.954016507,0.067000002,0.06279306025,0.20154025,2.34157896
1,1.25,441.0505066,0.306496235076923,0.006405,-1.864769995,0.6608074905,0.172514623,0.2081644945,-0.00076,98.719711305,85.7584667225,-9.75745558725,0.40841909475,-2.3683300015,0.067000002,0.06279306025,0.1606085,2.251473546
1,1.75,440.59700015,0.312409465153846,0.01475,-1.868251979,0.87446373675,0.17288525,0.0722500015,0.006945,98.684619905,85.7584667225,-9.995074271,0.40276944675,-1.0335142915,0.068999998,0.06279306025,0.18537275475,2.340047002
1,2.25,444.47975155,0.318322695230769,0.020415,-1.871850222,0.47470074175,0.17104868024,0.09176675125,0.0002735,98.7337493875,86.9005222275,-10.0214762675,0.4043450875,-1.69943374375,0.068999998,0.0745085275,0.168103505,2.62347650525
1,2.75,446.45175175,0.324235925307692,0.052225,-1.8717615005,-0.85831651075,0.16921211048,0.020500001,0.0052225,98.7393722525,86.18942833,-10.07428074,0.406996384,-1.61255547425,0.071000002,0.086223997,0.170756996,2.39404517425
1,3.25,446.1830063,0.330149155384615,0.029325,-1.874902278,-0.02049801475,0.16737554072,0.1039660015,0.005455,98.727409365,85.97394562,-10.07428098,0.4157773705,-2.5800124405,0.07,0.086223997,0.176966995,2.424034119
1,3.75,438.756012,0.336062385461538,0.0188,-1.86936751,0.566854,0.16553897096,0.318286501,-0.00737,98.96444893,86.1140117675,-10.41074562,0.41284435975,-1.6512250305,0.072999999,0.086223997,0.174480248,2.426826477
1,4.25,437.8330078,0.341975615538462,0.01795,-1.86355328575,2.544280052,0.1637024012,0.283277761,0.02772500025,99.382585525,86.2325286875,-9.810259819,0.414559439,-2.041256547,0.071999997,0.086223997,0.18885775275,2.289802074
1,4.75,437.375255575,0.347888845615385,0.01614625,-1.866222501,2.33467009675,0.16186583144,0.19854400275,0.0326517753375,99.37672234,86.0355472575,-10.02147675,0.41369584225,-2.411022723,0.0727499985,0.086223997,0.20679074525,2.293200016
1,5.25,436.91750335,0.353802075692308,0.0143425,-1.86790874575,0.502079502,0.16002926168,0.17238250175,0.037578550425,99.3767547575,86.2756252325,-10.23269367,0.40935278675,-1.8684782985,0.072999999,0.09006243375,0.174668752,2.258405566
1,5.75,436.904268145588,0.359715305769231,0.01253875,-1.8674010035,1.93432498,0.15819269192,0.247361004,0.0425053255125,99.3837833425,86.29717255,-10.33830166,0.40868568425,-1.82411578325,0.0737500005,0.086223997,0.183525994,2.282530844
1,6.25,436.891032941177,0.365628535846154,0.010735,-1.860496998,2.014444947,0.15635612216,0.214912247,0.0474321006,99.58068848,86.0570964825,-10.4439106,0.40607497125,-3.246571064,0.074000001,0.086223997,0.17687075175,2.246712446
1,6.75,436.877797736765,0.371541765923077,0.00893125,-1.862265944,1.256109014,0.1545195524,0.342666239,0.0523588756875,99.58881378,86.292959215,-10.4439106,0.41608416275,-3.482120037,0.072999999,0.086223997,0.18431500375,1.912847519
1,7.25,436.864562532353,0.377454996,0.0071275,-1.864732981,0.8150624935,0.15268298264,0.343565501,0.057285650775,99.58836365,86.340267185,-10.71671677,0.4268165825,-3.202492952,0.109999999,0.086223997,0.17745675525,2.042099953
1,7.75,436.851327327941,0.383368226076923,0.00532375,-1.866750002,3.751455009,0.15084641288,0.37254100275,0.0622124258625,99.58683014,86.3599624625,-10.92069721,0.41169003425,-2.974920034,2.684000015,0.08582349325,0.1761039945,2.0995189545
1,8.25,436.838092123529,0.389281456153846,0.00352,-1.868842959,1.066989988,0.14900984312,0.30248101025,0.06713920095,99.58988953,86.0786438,-11.18316841,0.40983559975,-2.497590065,21.40999985,0.07400785375,0.1843294985,2.1095271705
1,8.75,436.824856919118,0.395194686230769,0.00171625,-1.871683955,-0.345993012,0.14717327336,0.2901989925,0.0720659760375,99.6085968,86.34918785,-11.31517935,0.4097452015,-1.282363057,72.23000336,0.06219221425,0.1885995045,2.0424574015
1,9.25,436.811621714706,0.401107916307692,-8.74999999999973e-05,-1.870442986,1.28016996375,0.1453367036,0.26301599475,0.076992751125,99.61956024,86.0786438,-11.1487560275,0.39882437875,-1.766294956,168.1999969,0.06219221425,0.18858175325,2.30145704725
1,9.75,436.798386510294,0.407021146384615,-0.00189125,-1.8725485205,2.2264475225,0.14350013384,0.235028494,0.0819195262125,99.64756775,86.0678691875,-10.97195244,0.416509487,6.957177162,275.749992375,0.06219221425,0.187254749,2.44854134325
1,10.25,436.785151305882,0.412934376461538,-0.003695,-1.875895023,3.252869964,0.14166356408,0.449473001,0.0868463013,99.39341354,85.99861908,-11.209570645,0.409407534,5.837685108,397.6000061,0.046371339,0.15586600425,2.89804101
1,10.75,436.771916101471,0.418847606538462,-0.00549875,-6.013667107,3.67874503175,0.13982699432,0.32651376,0.0917730763875,99.402975085,86.0170421625,-11.23597288,0.417629078,18.50704956,66.84999847,0.03055037075,0.16306199525,2.691148579
1,11.25,436.758680897059,0.424760836615385,-0.0073025,-6.065673828,3.823960066,0.13799042456,0.56693075575,0.096699851475,98.8662414575,85.995494845,-10.7272677425,0.4173552765,22.29623032,70.15000153,0.01903515275,0.14788549725,2.733784974
1,11.75,436.745445692647,0.430674066692308,-0.00910625,-4.76921308,4.520407498,0.1361538548,0.92877575775,0.1016266265625,98.90453339,85.6026268025,-11.0878531975,0.4498224185,14.002789975,101.15000155,0.0075199355,0.178546753,2.9051434995
1,12.25,436.732210488235,0.436587296769231,-0.01091,-3.796506941,5.734174967,0.13431728504,1.2185525,0.10655340165,98.63581848,85.5214386,-10.865838525,0.498609714,9.28714179925,109.59999845,-0.00429570475,0.2375660055,3.18939495075
1,12.75,436.718975283824,0.442500526846154,-0.01271375,-3.83188801975,6.89107990275,0.13248071528,2.0485000015,0.1114801767375,98.4555454225,85.6026268025,-10.4945075475,0.53526794875,3.76366555675,113.7750015,-0.01551059425,0.2285157445,3.371436
1,13.25,436.705740079412,0.448413756923077,-0.0145175,-3.870577872,7.766210079,0.13064414552,1.735870004,0.116406951825,98.48371887,85.5214386,-9.9175248145,0.56983669075,3.08239823575,97.7750015125,-0.00359478025,0.204641998,3.1315542455
1,13.75,436.692504875,0.454326987,-0.01632125,-3.373642921,7.01104009175,0.12880757576,1.60269501825,0.1213337269125,98.43435669,85.47542763,-9.76167869575,0.5907534505,-9.730502129,116.9000015,0.00832093775,0.223568,2.927313089
1,14.25,434.8787384,0.1498702505,-0.018125,-3.369400978,5.96618986125,0.126971006,1.980149984,0.126260502,98.39312744,85.66958046,-9.727648735,0.585450888,-6.300562859,106.9000015,0.00832093775,0.234110996,2.268600941
1,14.75,434.321991,0.1656164975,0.0106,-3.10130882275,7.977820158,1.814405024,1.395730019,0.1129615025,98.38683319,85.734228135,-9.639496803,0.5997425465,-0.0205156285,82.352500915,0.00832093775,0.2228649965,2.378119528
1,15.25,434.17749025,0.18473999925,0.00378,-2.8280434605,10.37540007,1.574120045,0.5874110165,0.069799997,98.37097931,85.47564888,-9.60913610475,0.59827215975,-0.235071689,64.70499992,0.00832093775,0.226877246,2.1493399145
1,15.75,433.9860077,0.2563842535,0.00696,-2.818356991,9.3523001665,1.53884750625,0.755073011,0.069899999,98.382106785,85.9664726275,-9.809158802,0.57105141875,0.861018777,40.85499954,0.00832093775,0.203419,2.520053983
