DOY2,HR2,CO2_1_1_1,CO2_2_1_1,H2O_1_1_1,FC_1_1_1,SC_1,SC_2,G_1_1_1,G_1_1_2,H_1_1_1,LE_1_1_1,SH_1_1_1,WS_1_1_1,USTAR_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,T_SONIC_1_1_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1,PPFD_IN_1_1_1,NEE_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TAU_1_1_2,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1
4,4.25,372.050510475,393.049999925,4.1246785,-0.6086307,-2.576431,-2.70124785,-11.50775,-24.91825,-128.3224762,-22.5486686,-15.55095875,1.19611885,0.0375492,-1.6456577,0.1646852,0.12683825,0.0394302,99.56963475,33.6625,5.67462725,0.38919535,7.4230093,11.453,10.59725,-95.927994,-2.213375,-0.34280895,-4.988625,-0.010575,250.2,336.4,-2.37720995,420.88624985,420.010833575,419.09875,426.554166575
4,4.75,375.77105,395.02166685,4.17274675,-1.37959625,-2.32393905,-2.78418455,-11.83625,-25.33725,-100.152322425,-22.7337558,-17.574838,1.1094418,0.03172835,-1.72382525,0.15886285,0.1378444,0.0386592,99.58217325,33.73825,5.63230575,0.37626945,7.3123014,11.4495,10.50075,-99.1673605,-2.68495,-1.5878998,-5.08325,-0.0182499999999999,248.5,337.1,-2.624473975,420.98624985,420.003333425,419.48750015,426.668333575
4,5.25,376.183981,393.1,4.0592683,-0.0997641499999999,-2.1500009,-3.6276018,-12.1435,-25.4955,-122.36819055,-16.495871625,-22.1946212,1.1108824,0.02553725,-1.4897132,0.15578675,0.1292223,0.0368645,99.64961635,35.2425,5.6814,0.3742912045,7.597385625,11.445,10.40425,-98.15688275,-1.606,-0.8372294,-4.361,-0.00959999999999997,248.7,336.3,-1.936605275,420.81125015,420.33249985,419.464583,427.021666425
4,5.75,376.84432135,393.0333335,4.075160425,-0.308218,-3.168413,-2.7647023,-12.3825,-25.4885,-109.13594625,-43.16692315,-17.8038893,1.1230092,0.035749025,-1.4523306,0.170731325,0.1455288,0.030824225,99.6804941,32.9895,5.6564,0.390898466525,7.46068625,11.42175,10.316,-85.98652375,1.214,-0.3226507,0.725475,-0.092,247.9,333.6,-1.7423636,419.659166425,419.783333575,419.71499985,428.193333425
4,6.25,376.6010801,391.9125,4.2058425,-0.779961625,-7.5547372,-2.9788457,-12.4885,-25.27125,-136.33846955,-25.47043475,-13.83789,1.106322075,0.03417365,-1.631858525,0.17087405,0.1367855,0.0247983,99.705688525,31.9635,5.6121051,0.429961825,7.6867865,11.39,10.24425,-50.25640825,13.746,-2.835178375,5.065575,0.998,248.8,333.8,-2.040111525,422.86625,421.264583425,421.599166425,428.87375
4,6.75,375.05572915,391.23750025,4.391848,-4.185973825,-10.276087225,-3.9886913,-12.464,-24.0885,-105.62223265,-33.20844585,-18.576153,0.76158,0.0320476,-1.5863347,0.160093,0.168581,0.0373036,99.69312675,30.0315,5.716275,0.4211938576,7.8833335,11.395,10.17075,-23.08245275,33.596,-4.5639319,14.2215,2.4171,249.5,335.1,-1.908499075,422.696667,422.122083,421.819166575,431.16125015
4,7.25,372.83480475,389.881667,4.0654099,-8.5094899,-11.4222644,-5.5932729,-12.69175,-23.07075,-99.2638634,-22.1184292,-11.023701025,0.8338223,0.0530115,-1.431876,0.2381305,0.2000015,0.06018425,99.66298,27.7215,5.9125,0.48361015,8.0373622,11.3945,10.0955,-8.98250975,67.428,-9.701383,25.32625,1.796,249.9,341.2,-1.84970855,421.005416425,421.013333575,421.705417,431.65000015
4,7.75,371.378673525,387.57625,3.9975745,-9.2604848,-4.97494955,-12.1551273,-12.227,-20.76325,-75.766286625,-35.5484025,-4.36378,0.82230845,0.084821025,-1.77705815,0.284847975,0.246230425,0.108922475,99.650370475,24.5535,6.50762,0.52605,8.12625135,11.408,10.022,-11.54910075,84.9,-11.447819625,37.73625,3.453,253.5,345.8,-1.9163549,420.762916575,420.28749985,421.19875,431.630833
4,8.25,370.754091725,386.82500025,3.99180625,-13.1778361,-5.30551935,-5.661255875,-12.572,-18.222,-82.4045399,-22.234972825,-6.24959725,0.73588175,0.0885405,-1.8643694,0.31129685,0.3387675,0.19201575,99.6329283,20.1035,7.02480545,0.60714183675,8.2616794,11.32,9.952,10.463598,104.46,-13.949058175,59.1545,5.075,256.8,347.6,-1.802617125,420.170833425,419.269583575,419.732916425,429.1675
4,8.75,372.55763675,384.305000075,3.878706625,-16.844636325,-7.1665945,-2.007200375,-12.408,-16.036,-69.02244365,-23.04368875,-5.65381555,0.716677875,0.17153385,-1.87937865,0.38380505,0.394820475,0.258961925,99.649761,17.68825,7.652435,0.840697703775,8.7434327,11.3175,9.888,22.4837,150.135,-17.6342656,88.975,6.988,257.5,350.1,-2.363019575,419.645416425,419.462917,419.200833,427.042083425
4,9.25,371.41941165,383.4966666,3.2235188,-16.41099035,-9.540455275,-2.505153,-11.412,-14.81,-97.7436631,-1.41724825,-9.1301532,0.794915775,0.229626225,-2.048105,0.5278205,0.4597043,0.37346395,99.53855604375,13.03675,8.14575,0.920451850925,9.7078459,11.28275,9.85,17.833947,193.625,-16.94802125,101.665,9.08,258.6,355.7,-2.0563395,419.014583,418.445416425,417.754166575,425.566666575
4,9.75,369.94930025,383.0066664,2.839114475,-18.22679405,-6.7540524,-1.938146125,-11.052,-13.58,-60.60922625,-0.268415199999997,-10.78167825,1.0572298,0.245269275,-2.050408625,0.60716115,0.579460775,0.43270135,99.55519815,12.42425,8.124,0.9768603438,9.7220642,11.3,9.824,37.0736775,221.5475,-19.74526265,125.2725,9.571,260.16,358.76,-2.14778585,418.409583,417.274583425,416.513333425,425.80249985
4,10.25,370.95437175,382.414167,2.055200075,-17.92428375,-2.4261668,-3.4926893,-10.562,-12.86,-55.9988907,18.60091435,-11.527548,0.995064125,0.288361375,-2.1220672,0.71491495,0.66195225,0.5096144,99.59213435,11.592,8.035,1.0707075703,9.854698975,11.3,9.816,66.85361575,281.04,-18.1787372,157.225,12.9355,262.975,356.38,-2.5836521,417.33125,416.616667,415.311666575,425.917916425
4,10.75,371.5021107,382.8816669,2.256728475,-18.9480691,-3.01411,-1.8413042,-9.926,-12.314,-112.7903051,27.7307256,-6.871642,1.085937,0.26163525,-2.118490575,0.73358305,0.7884954,0.5585696,99.555460625,11.232,8.3195,1.33421004745,10.384409225,11.277,9.844,71.8074195,359.725,-19.159000375,143.35,12.98875,264.3875,358.5825,-2.508767625,417.78375015,416.845417,415.427083,427.097916575
4,11.25,370.8621435,382.504166375,2.3938378,-17.8177805,-2.290064725,-1.59097065,-9.062,-10.588,-48.232046925,18.7828815,-10.02150685,1.24268205,0.361855625,-2.2742043,0.886352125,0.79150055,0.560606875,99.5030607,11.3865,8.38,1.419373517,10.23697715,11.25125,9.888,77.8558785,350.82,-17.91961785,135.14,10.55325,266.085,360.295,-2.2864879,418.465,416.5525,415.520416425,427.243333
4,11.75,371.4939394,382.622916375,2.1911845,-19.4986645,-1.230471,-1.3365107,-8.3159992,-8.988,-42.1305635,35.3565576,-13.30715905,1.48699675,0.3510253,-2.1643732,0.90645595,0.8175028,0.55512005,99.523154575,11.01925,8.68,1.5310371822,10.2383333,11.26225,9.95,62.689175,276.935,-19.5242577,133.595,11.96,267.65,362.6,-2.405293175,417.8325,416.03000015,416.13750015,426.733333
4,12.25,371.1989774,382.29625,2.0230438,-18.55811195,-1.9735438,-1.9048721,-7.886,-8.026,0.333360050000002,36.69405025,-13.276931625,1.141441,0.319251,-2.1646652,0.795869,0.808647975,0.5736915,99.60467592825,10.32,9.103,1.417258381975,10.712573825,11.25525,10.018,97.66270225,376.28,-21.01408365,199.665,16.317,268.8775,364.6075,-2.52530365,419.320833575,416.63000015,415.317083425,424.370833425
4,12.75,371.98765155,382.4299997,2.099229975,-18.736674025,-2.1891471,-0.96040675,-6.7132,-7.024,-59.1606402,30.06414915,-13.705449,1.1376059,0.3172774,-2.082846,0.7355454,0.7718936,0.5100074,99.383547846,10.153,9.06625,1.3436028866,10.5996181,11.237,10.114,87.088718,356.68,-18.738011725,153.0875,14.465,270.0375,364.8375,-2.476272175,418.419166425,416.852917,414.879583575,424.30374985
4,13.25,372.2347712,383.92,1.94259135,-18.0918058,-1.531569925,-1.12242115,-6.0908,-6.2118,2.73894455,35.380654125,-23.201046775,1.2447209,0.316219625,-2.1636396,0.8536384,0.827723,0.57294825,99.425470255,9.46575,9.2795,1.36054517965,10.6836183,11.241,10.244,72.838158,331.8575,-18.17234275,150.6,13.9235,271.565,366.285,-2.563613075,417.824166425,417.50875,414.463333,424.974166425
4,13.75,372.407357,383.104166975,1.81997125,-17.8358934,-2.00343665,-0.85857725,-5.5108,-5.1924,-4.7425533,34.62866105,-19.6613527,1.149510775,0.33309955,-2.325186075,0.8988674,0.790723,0.54456655,99.463327509,9.5525,9.26475,1.305413668,10.738593,11.232,10.4,66.0887965,298.74,-18.38799625,130.38,12.68875,270.7875,365.675,-2.99572945,416.636666425,415.882916575,414.21624985,424.18875015
4,14.25,371.8168176,383.08708305,1.97103525,-17.34624925,-1.5925816,-1.0405162,-4.8834,-4.1496,-16.8996254,31.8883802,-20.8521368,1.588611675,0.4119426,-2.211355875,0.9301882,0.8053395,0.53139225,99.401025,9.99,9.23,1.368469703525,10.90057975,11.2415,10.564,45.128941,251.65,-17.40530865,99.21875,8.772075,269.6575,364.3025,-2.75626485,416.76875015,415.992916425,415.23124985,423.59374985
4,14.75,371.042348325,383.598333,1.9274554,-17.2363258,-1.8441705,-1.19066125,-4.4938,-3.2604,-37.3662727,37.539778875,-27.514376975,1.567397,0.412442125,-2.515805,0.925087625,0.80888035,0.5518195,99.391835975,10.64,9.07,1.351302043675,10.85063745,11.268,10.74,36.97886725,230.55,-17.3835216,94.45,9.1187,270.3075,363.4025,-2.237658725,418.38750015,416.602917,414.727083425,423.880416575
4,15.25,372.7141459,383.7649997,1.81778055,-16.588519,-1.19765705,-1.11728625,-4.3024,-2.9192,-32.9669723,37.30341975,-23.5540772,1.78702745,0.42716825,-2.2199125,0.851128,0.762781325,0.5424725,99.379521925,9.658,8.9545,1.38213834325,10.766938,11.26875,10.896,17.728156,173.2175,-16.46488275,76.084,6.88765,271.415,363.61,-2.2303497,418.335833425,417.098333575,414.065833,424.219166425
4,15.75,372.88575825,384.6933333,2.133630525,-14.7002989,-0.96181675,-0.95368475,-3.875,-2.586,-37.7994572,22.35720955,-27.7047998,1.753988675,0.380004425,-2.2504894,0.861627525,0.728696625,0.4740335,99.441951275,11.628,8.712,1.399226659025,10.627109875,11.29575,11.028,17.76984,140.215,-14.902894275,58.051,5.47355,271.615,364.33,-2.280638875,417.452917,417.0375,413.921666575,423.659166425
4,16.25,371.90240105,384.123333,2.41230505,-12.3294554,-2.002650625,-1.022211,-3.692,-3.4708,-42.7553804,13.573551625,-30.7194153,1.522176725,0.35750725,-2.26438595,0.82254175,0.650514175,0.45878825,99.4520968,11.8965,8.6185,1.5035788149,10.6883741,11.3625,11.226,-0.0903073499999997,86.86,-12.3605864,42.63,3.61065,268.665,363.77,-2.889127725,417.012916575,415.74,413.41125015,422.63375015
4,16.75,372.012084,384.7875,2.58195545,-11.184577525,-1.62900735,-0.75337805,-3.397,-4.8104,-42.1313061,17.435331825,-49.953958,1.352223825,0.2628289,-2.217407,0.7179241,0.636912075,0.3997354,99.446246225,13.2575,8.42875,1.244896038,10.676419775,11.4205,11.272,-9.2416723,60.6225,-11.5241474,30.14,2.69835,267.32,360.455,-2.149491875,417.490417,415.89375015,413.877916425,423.242083425
4,17.25,371.9277069,385.95625025,2.602442375,-10.10133665,-1.2872611,-0.79624135,-3.0768,-6.1206,-57.2172104,9.071046975,-34.6852591,1.2853466,0.2676744,-1.93505585,0.6124626,0.52231625,0.33124,99.466645225,14.34,8.34275,0.89457124025,10.72224525,11.4565,11.332,-18.88225125,38.634,-10.35207125,13.0355,1.5335,265.1,359.1,-1.7927807,417.285,416.10374985,413.255833425,423.694583
4,17.75,372.3813402,387.818333,2.773823125,-7.65902625,-1.49953135,-0.3202592,-2.8734,-7.6652,-65.029051,1.294918875,-33.37492775,1.30658775,0.246598925,-2.060131125,0.648084325,0.552948875,0.3592726,99.51577175,15.08,7.9036,0.7513315828,10.2813341,11.535,11.406,-48.72957475,17.977,-8.3762021,7.60175,1.231625,264.8375,355.125,-1.628431825,418.33249985,417.254166425,413.785416575,424.22375015
4,18.25,372.7550224,389.39833305,2.866446625,-6.2159437,-1.394614975,-1.824358,-2.66525,-9.94075,-89.08054275,2.53120205,-35.3092474,1.098821575,0.188749,-1.7928965,0.4833218,0.4406264,0.26400805,99.6133874,17.482,7.391975,0.798989225,10.21076005,11.5515,11.4785,-85.17835775,3.37785,-6.731966025,1.339625,0.49175,262.5375,350.2875,-1.1891674,418.802083575,416.627916425,414.36125,426.162916575
4,18.75,372.9692174,390.45500005,3.076855325,-3.6779405,-0.990563625,-0.9918196,-2.4858,-12.68525,-96.19783775,-16.2413692,-36.596090325,1.2119566,0.10563325,-1.63955985,0.40794045,0.327768625,0.15781905,99.5698529,20.47825,6.6111,0.802147,10.05940955,11.55,11.53975,-103.870935,0,-4.25726075,-4.852,0.054175,258.165,346.96,-1.45855565,419.334583575,417.21125,415.24625,427.543333575
4,19.25,373.43409,390.90166695,3.174913975,-1.8406613,-1.368410775,-0.664681,-2.591275,-15.019,-117.199391,-12.03559925,-32.88362035,1.035046125,0.07846615,-1.644848075,0.3265659,0.291930675,0.137736,99.599501775,21.629,6.382,0.78183335,9.6515342,11.5265,11.58275,-104.327575,-1.9303,-1.5996511,-6.43605,-0.2,252.2925,345.245,-1.3199741,419.47749985,417.775833425,416.087917,425.764583425
4,19.75,374.906799275,391.0625,3.22955465,-0.1136622,-4.7803965,-2.4973306,-2.75695,-17.182,-112.8317055,-24.237221225,-33.9747925,1.0753173,0.07217775,-1.621385625,0.28522155,0.27775715,0.093874875,99.63857495,23.414,6.197,0.669385675,9.30833315,11.52975,11.6175,-102.740325,-2.07745,-0.260642625,-5.884325,-0.123,255.3025,344.6075,-1.038931025,420.106666425,418.661666575,416.62749985,426.3625
4,20.25,375.46831475,390.7308331,3.44247325,-0.47192715,-2.6113299,-0.953540875,-3.7145,-19.1315,-113.6404667,-21.95899285,-25.11120275,1.02694325,0.058337,-1.45941575,0.281219,0.2309175,0.083484,99.655574825,24.452,6.1389,0.652945491175,9.01821675,11.54325,11.64575,-101.329625,-2.0779,-2.089597475,-5.757,-0.578425,259.1075,344.0025,-1.1000028,420.30625015,419.590833575,417.797083,428.064166425
4,20.75,375.2322321,391.17000005,3.655941225,-0.0774437,-1.113787,-1.8038273,-3.692325,-19.95675,-108.98425365,-17.9175343,-19.377343425,0.984642,0.0589144,-1.5090892,0.280744575,0.23912505,0.06680615,99.662549,25.714,6.01525,0.7396788,8.617593475,11.5465,11.66225,-99.87519,-2.11135,-0.0668673249999997,-5.30125,-0.078775,259.0125,342.715,-1.193280925,420.710833575,419.865416425,418.175417,427.756667
4,21.25,374.6976285,391.83,3.745752275,0.2371066,-1.9370985,-1.8884678,-3.9939,-21.37125,-125.317744,-15.6923165,-19.794279025,1.1225429,0.0551501,-1.480892425,0.24660495,0.2139935,0.0754498,99.6904317,26.665,5.80575,0.623826425,8.64740425,11.53625,11.66575,-96.93647875,-1.8889,-0.8192387,-4.9906,-0.083725,256.8175,341.03,-1.1958498,420.440833425,419.504583,418.433333575,427.83249985
4,21.75,374.70311365,391.473333,3.822137,-0.407068725,-1.95204405,-1.5598586,-4.485075,-21.76325,-120.1315756,-27.33247905,-15.209348525,1.04472225,0.040353,-1.262769525,0.216823,0.1846776,0.062737,99.685866,27.882,5.5936,0.6076395,8.04343275,11.53625,11.66575,-97.02629375,-2.2576,-0.518464,-5.293525,-0.320475,257.9225,339.235,-1.130162075,420.80499985,420.28625015,418.68,428.59625015
4,22.25,375.139756575,391.7933336,3.924563,-0.240570775,-3.1374232,-2.66435885,-4.950025,-21.621,-125.5614302,-27.7266551,-27.5224944,1.0954819,0.0488439,-1.6192722,0.2226017,0.1997274,0.0589499,99.697026164,28.256,5.501275,0.700372675,8.235327375,11.52275,11.575,-97.8759375,-2.1253,-1.2424297,-5.4786,-0.284,257.3425,338.825,-1.157534475,421.18125,420.344583,418.7875,428.489583
4,22.75,374.990864875,392.8233336,3.8949842,0.4963552,-2.21862555,-2.19903915,-5.2788,-22.21525,-133.6751107,-27.2947678,-26.182119,0.8458176,0.0453555,-1.6015675,0.2159811,0.183507,0.0561077,99.71803667,28.272,5.3374,0.6163968323,7.55796125,11.53275,11.4925,-98.7400775,-2.644475,0.41850325,-6.3154,-0.188875,256.59,337.4475,-1.43309985,421.17624985,420.246667,418.83625015,428.590833
4,23.25,374.260352575,393.6166666,3.5232868,-0.09378035,-1.818830725,-1.1597432,-5.842825,-22.752,-111.843952,-24.43033835,-21.340057275,1.003065575,0.0395318,-1.4564204,0.1876864,0.15775865,0.0467118,99.74444633775,28.123,5.2944,0.544142368525,7.326775,11.54625,11.41825,-97.561115,-2.361,-0.8420187,-5.3404,-0.437,256.3225,337.09,-1.211108475,421.559583575,420.704583575,419.158333,427.81125015
4,23.75,375.54170215,393.8099998,3.6204891,-0.2818298,-1.56060445,-2.1043851,-6.6526,-23.48,-121.8656956,-21.316113,-20.489476125,0.9823951,0.035279375,-1.756531625,0.19700465,0.1868999,0.051165975,99.76558539125,28.69275,5.515775,0.53331165,7.3647625,11.559,11.394,-99.0084,-2.02395,-0.5793667,-5.857875,-0.204825,257.6,337.2,-1.30590935,421.834583425,421.524583425,420.025833425,428.979583425
5,0.25,369.5804608,388.727083375,4.039601375,-0.30529815,-5.33078105,-3.95917825,-9.616249125,-16.08125,-87.401726875,-19.797619,-21.631493775,0.800996375,0.038133675,-1.14113025,0.171562725,0.1478445,0.0360376,99.93321125,23.95575,11.484184,0.484569248,12.727901875,14.465,14.64375,-85.0246085,-2.24955,-0.879927825,-4.237125,-0.075225,294.25,368.3875,-0.658637125,414.52666665,414.27583365,413.293333,422.28666665
5,0.75,356.1148006,389.27916645,3.8543702,-1.4316596,-4.963345,-6.907968075,-10.165,-16.67875,-99.05415325,-16.695275125,-16.4762588,0.628666875,0.03019545,-0.98642285,0.21244455,0.15499615,0.03649995,99.9067249,24.69975,11.298205,0.4908677186,12.651181875,14.46,14.62625,-85.69670625,-2.538025,-1.280642,-3.63145,-0.32305,292.9875,368.5375,-0.62790475,413.28,413.07333335,412.03833335,423.49583365
5,1.25,365.702014575,389.623333,3.849321375,-2.15192375,-5.21549225,-3.029835675,-10.80375,-17.23125,-91.2392492,-16.9390164,-16.15063,0.6839545,0.0330518,-0.948616,0.1847237,0.1442085,0.0355645,99.8473015,24.133,11.218506,0.4658232,12.64052375,14.44875,14.61,-84.7041375,-2.0778,-1.10497415,-3.776,-0.1649,293.28,367.96,-0.6646644,413.3325003,412.9625003,412.53833365,423.64333335
5,1.75,370.2359512,388.91666675,3.781007525,-3.17963425,-4.47158095,-4.69614375,-11.38375,-17.4525,-98.4046524,-37.13064085,-19.9070263,0.519091,0.03206085,-0.9576011,0.1882612,0.1403603,0.03816775,99.84134425,23.676,11.03984,0.44795791225,12.490516575,14.44375,14.6075,-86.0672045,-2.8894,-5.1514128,-3.64435,-0.2779,293.74,368.3,-0.5434174,413.9350003,412.91833335,412.1000003,423.73583365
5,2.25,369.798346925,388.9333331,3.703399425,-3.055415,-7.03836175,-3.96791,-11.9375,-16.6425,-87.0138197,-14.623966225,-16.854110975,0.7842051,0.03160715,-0.847130875,0.162948375,0.14276395,0.0293838,99.92243625,23.583,11.308677,0.42773115,12.32924865,14.445,14.6125,-85.7258185,-2.5124,0.4275587,-3.4265,-0.148925,291.7,367.88,-0.5585036,413.19833365,412.16333365,411.9425,423.4325003
5,2.75,355.0852236,388.95333345,3.9175928,-1.7414973,-16.68962875,-5.4573758,-12.46625,-16.37125,-90.231791875,-39.2618579,-14.55151025,0.8005658,0.0253563,-0.7868409,0.1657729,0.1203884,0.0279235,99.9301705,25.292,11.22666125,0.42670825,12.5682087,14.46125,14.6,-85.592317,-1.7398,-3.210311,-3.5224,-0.2757,291.06,368.42,-0.652882,413.49666635,412.696667,412.06416635,421.99
5,3.25,363.9445861,390.24333345,3.7909255,-4.6420232,-13.2968931,-4.35284905,-12.88375,-16.67125,-88.46713375,-21.4312754,-14.51878595,0.652213,0.0306177,-0.86504225,0.18658875,0.1217693,0.03435645,99.9287345,24.1385,11.29517825,0.412265925,12.548602825,14.46375,14.52625,-86.023781,-1.889,-8.779231825,-4.2774,-0.403,291.375,368.83,-0.651032875,413.67333335,412.97166635,412.689167,423.6375003
5,3.75,367.8594674,390.664583525,3.8064588,-1.2853039,-5.3547258,-4.457435875,-13.43375,-16.9075,-84.57065705,-30.95269205,-14.78237775,0.631625,0.03584125,-0.7823891,0.16797475,0.128695275,0.041369375,99.888971925,22.094,11.298776,0.40177984425,12.6100255,14.47625,14.46875,-85.44184925,-2.9733,-1.496404825,-3.940875,-0.64665,290.2225,367.415,-0.6787083,414.5225003,413.41166635,413.2149997,423.0525
5,4.25,365.5569305,392.643333475,3.85396825,-4.0275422,-8.9446995,-3.946423875,-13.93125,-16.8675,-88.203296375,-34.87441345,-14.61499525,0.725748575,0.0333155,-0.813727775,0.1727836,0.1334585,0.0420108,99.86280375,21.592,11.268784,0.3608964633,12.447344775,14.485,14.4475,-86.33615,-2.578675,-5.4783203,-3.88125,-0.6463,287.1775,367.31,-0.604433225,414.95916665,414.38083365,413.3400003,423.09
5,4.75,362.944284875,392.571666475,3.8897404,-0.5891725,-8.092465225,-4.9420603,-14.31875,-17.12125,-87.3109432,-33.0785171,-19.7089672,0.657276625,0.030405875,-0.86925615,0.154891925,0.1671065,0.033916975,99.8572525,21.143,10.93975175,0.36538075,12.44726025,14.5305,14.4375,-84.77300675,-1.4795,0.00594880000000023,-3.5623,-0.163925,285.6725,366.7625,-0.48014005,414.75666635,414.11916665,413.608333,423.6224997
5,5.25,361.537289,392.1591667,3.8808369,-0.2586662,-11.2503364,-5.497731625,-14.72375,-17.10875,-97.96879215,-19.4817979,-11.8349545,0.5317396,0.029926275,-0.8972457,0.135282625,0.1614635,0.027675625,99.892635,22.34325,10.95052025,0.3592155,12.660008,15.06725,14.4275,-75.25651425,4.30315,-0.136213,1.044725,0.073625,286.6675,367.3,-0.7055499,416.40833365,415.72166665,414.885,423.69166665
5,5.75,366.5679145,391.1508333,3.9626306,-1.94833005,-8.11296675,-5.3981933,-15.06,-17.27,-83.623272025,-29.0506928,-12.53747125,0.5067115,0.03271145,-0.8897353,0.18459415,0.164657,0.02890685,99.93383,23.372,11.1330355,0.3655011021,12.86228925,15.239,14.40875,-47.06206975,19.87375,-1.6035775,7.3619,0.733675,287.435,369.3925,-0.51102485,416.9175,416.32916665,415.96666635,422.87666635
5,6.25,368.322986,388.492083475,4.664343825,-3.574850375,-11.9810176,-9.815880475,-15.25125,-16.6075,-93.4225154,-24.27016755,-8.479170625,0.684880875,0.040449875,-0.867966,0.1749081,0.176741,0.037246725,99.93851125,23.78625,11.9254,0.3579306,13.273825125,15.201,14.3975,-16.1082195,48.76975,-4.69867175,17.75875,2.092725,288.08,373.53,-0.619168625,416.418333,416.51083365,415.900833,422.46166665
5,6.75,365.161202,385.70333355,5.421894375,-9.259393,-10.9173074,-13.569242,-15.2975,-15.48625,-57.4364698,-18.0278205,-4.6185849,0.681215,0.0570217,-1.061451575,0.20381795,0.195686875,0.07327985,99.95774875,23.6235,12.51,0.4004364,14.192924875,15.2025,14.3875,0.964328525000001,68.6025,-11.6887312,28.04175,3.389675,292.7925,378.02,-0.565707825,416.1700003,415.5675,415.2675003,421.3475
5,7.25,362.3301226,381.547917,4.7632655,-10.089122,-10.82095705,-23.84304395,-14.94875,-14.2275,-47.4843348,-22.9764296,-3.905483075,0.587955,0.10945025,-1.1253627,0.304721125,0.283342275,0.142412125,99.96292475,21.75675,13.2806035,0.40469055,14.752521375,15.1875,14.3675,20.06471,110.9175,-11.444907,39.25625,4.382525,293.2025,383.2425,-0.7947623,415.9725003,415.959167,415.524167,420.0824997
5,7.75,364.816479325,378.52083305,4.9390724,-16.6185502,-15.463440625,-12.2843866,-13.44625,-13.06125,-32.9384186,-2.239919225,-3.409202,0.758069175,0.105794875,-1.1949247,0.37325285,0.3119025,0.1917169,99.97469625,17.96575,13.418794,0.461293875,15.5473085,14.30175,14.33875,27.7331995,155.3675,-16.10275,66.791,6.56195,294.8,385.845,-0.9269377,414.67166665,412.8349997,414.15083335,419.59666665
5,8.25,359.350852575,377.6633336,4.937956075,-17.8225559,-11.07656515,-12.9784785,-11.27,-11.29125,-29.012231,-22.887566,-5.8901897,0.663332825,0.1857994,-1.159962425,0.41541895,0.3374636,0.26469765,99.983056,16.71875,13.60625,0.5449080425,16.1043834,14.97625,14.29,33.77422675,179.245,-18.3934902,77.8955,7.48005,297.015,387.445,-0.78392245,415.545833,415.2825,414.835833,419.34
5,8.75,357.578108,375.4500003,5.8087395,-21.3590022,-11.9341102,-6.4699158,-10.52375,-10.345,-78.737158,0.121535750000004,-8.2357018,0.5982585,0.17524575,-1.329170925,0.459044425,0.4555995,0.33747335,99.985231,12.09925,13.858335,0.62004715,16.48230275,15.148,14.24875,42.556248,183.945,-21.661378,67.948,5.794275,298.4575,389.2875,-1.299403425,414.816667,413.3075,412.89,418.595833
5,9.25,359.37028525,374.914583375,5.7978335,-23.0378097,-4.151087,-2.979877,-9.2515,-9.506,-34.04430175,15.38892215,-11.523536675,0.75821055,0.18864555,-1.252919525,0.52093355,0.45612575,0.356838,99.969035,9.66,14.02321475,0.72236095,16.69676075,15.28,14.2965,48.07228,175.575,-22.7927724,60.6325,6.01845,299.095,391.965,-1.162478575,412.67166665,411.26166665,409.97916635,417.24583365
5,9.75,355.4513661,376.116667,5.931837075,-26.4000636,-10.1541831,-5.040778525,-8.033625,-8.455,-33.535822,32.3169027,-15.46613675,0.6781656,0.20459725,-1.3258075,0.49489,0.514495,0.368428375,99.9866515,9.3745,14.05470375,0.779430025,16.7838262,15.1195,14.18,54.032387,278.89,-26.6147793,94.56,10.49,301.26,392.6,-1.134081575,411.73083335,409.80333335,408.3774997,417.045833
5,10.25,361.386077425,374.4599997,5.1734928,-28.297612,-3.992634925,-4.045532725,-6.481625,-7.709625,-20.5625087,-18.0899513,-21.567722825,0.66448715,0.2384098,-1.50743755,0.59030555,0.5626602,0.359243,100.0061478,9.246,14.2783865,0.7595478915,16.8566944,15.1135,14.17625,54.334998,271.365,-28.48967695,100.3,11.25,302.8,387.4,-1.0708119,413.395833,412.86916635,412.74583365,415.544167
5,10.75,362.23928145,373.412083,2.6258759,-27.3229462,-13.565880425,-3.05324975,-5.66745,-7.297,-0.61727565,31.03619555,-12.1275405,0.7325072,0.2451994,-1.6524362,0.66223955,0.5565215,0.389203,100.004687025,8.3704,14.569036,0.736960660325,17.2603233,15.08375,14.1685,60.8117825,297.255,-27.09960215,117.86,12.195,302.64,390.88,-1.306168,413.059583,411.83958365,412.095000325,414.72375
5,11.25,362.714576425,373.035833025,2.24129825,-27.6880925,-15.3464061,-3.927561,-5.2705,-6.9327,-16.634883,38.35950305,-12.8882679,0.8042192,0.29430035,-1.56157865,0.69756615,0.5933995,0.4622572,99.99886275,7.06235,14.56873,1.103367819625,17.33048725,15.075,14.1785,78.405924,328.41,-28.0142545,113.88,11.5865,305.055,392.23,-1.0942986,412.099583325,411.774166675,411.560000325,413.524583325
