DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,H,SH,LE,SLE,PA,T_SONIC,TAU,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
2,2.25,430.3385,0.0977610981867042,7.46462,2.52988932564253,6.98898,0.8884305,3.8452725,-0.006719825,8.6010375,0.96061825,99.9634,8.44850000000002,-0.08055,0.584516,1.37722963717422,1.03511456377791,0.754163599220008,4.565445
2,2.75,428.916,0.101514598162377,6.860995,2.3868518594564,7.48777,0.311325,3.46193,0.6317525,9.8300325,0.79592175,99.9548,7.97550000000004,-0.08815395,0.560889,1.31547954728274,1.04956664861834,0.742454573831702,4.19555
2,3.25,430.668,0.0979435041235507,6.78899,2.67946502741873,8.29829,0.8826765,-0.360103,0.55267325,8.510935,0.791622,99.9448,7.97575000000001,-0.0672213,0.516129,1.29365950294807,0.986741030304386,0.73086845220706,4.1584825
2,3.75,430.965,0.0909395403551172,6.7824,2.43575039772141,7.71357,0.767883,3.956475,-0.35622,8.22124,0.7516105,99.94795,7.79850000000005,-0.0733828,0.55104075,1.34219846898101,0.994561504636359,0.763701243746176,4.2504775
2,4.25,430.489,0.0959385740982218,6.71946,2.33950032871585,7.59559,0.89811,5.70015,-0.164177,6.997595,1.502705,99.9644,7.55175000000003,-0.0784872,0.5597585,1.30863882435647,1.06103997142117,0.778880964052143,4.1875775
2,4.75,430.49525,0.0864152185671019,6.574095,2.2608206474641,8.249395,1.17328,1.671,1.87197,6.2430875,1.230755,99.994225,7.68600000000002,-0.09414655,0.553119,1.31474970637173,0.986598640544176,0.788661389464207,4.1394425
2,5.25,433.273,0.122993902287878,6.52045,2.06331077148338,11.2221,1.410205,5.31306,0.82556875,8.679695,0.99698,100.0195,7.92400000000001,-0.1031355,0.556826,1.34314430662383,1.0627745350487,0.75910573444772,4.22719
2,5.75,433.2615,0.143515155994062,6.412035,2.26525808749038,15.93,1.03017,3.13296,1.49273,8.53488,0.78151125,100.04435,7.779,-0.09755,0.581434,1.31043941193743,1.02165628387921,0.77810973877756,4.39958
2,6.25,433.604,0.132387268653902,6.43696,2.1069019883826,19.2319,1.382885,2.213425,1.26511,10.1427,1.201835,100.068,7.84700000000001,-0.07773115,0.56775,1.27621533866713,0.999210088576407,0.764408637974098,4.354615
2,6.75,437.109,0.174807975135621,6.52947,2.36619948440532,24.40625,1.75933,5.875265,1.593595,9.75771,1.45749,100.0785,7.75050000000004,-0.090425,0.57567725,1.34583130872635,0.994048374734499,0.766339083394254,4.4151225
2,7.25,439.33175,0.235088682758057,6.5019475,2.31642419135327,26.6403,1.0816275,7.35167,2.2646125,11.38835,0.7903545,100.10225,7.51725000000003,-0.083025,0.53319725,1.31557245882556,0.987913119023409,0.75885596531667,4.6137175
2,7.75,439.74975,0.21183495839323,6.9319225,2.89201994550595,30.0193,2.06276,6.9569975,6.43692,9.27275,1.80613,100.1145,7.539,-0.091842425,0.54812125,1.24198384589353,1.00286363898038,0.758000492041972,4.422395
2,8.25,440.54075,0.198448971987247,6.6098925,2.64715456960354,35.2969,1.84776,15.0801,14.6866,13.7959,2.9220525,100.155,7.125,-0.102913,0.561546,1.27511960223345,1.00411154758821,0.803567047607105,4.69996
2,8.75,441.03675,0.158599386546489,6.860205,2.54450408887606,30.98615,1.4119975,30.096075,16.721,14.5084,3.062115,100.1415,7.63850000000002,-0.112171,0.6705815,1.3119558250389,1.11574608226971,0.857627526137899,4.44517
2,9.25,439.03,0.158504807685127,6.9495,2.55940426287694,31.1423,0.020359975,42.557125,14.9115,17.275225,3.7097175,100.1345,7.96450000000002,-0.09015,0.6460325,1.47011077749341,1.1746650720613,0.848155350854151,4.87897
2,9.75,436.78325,0.128066499972961,7.199215,3.10681560011998,31.27525,0.228805,73.5324,19.5159,23.4769,4.594035,100.145,8.55000000000004,-0.1489445,0.679214,1.54685433476809,1.24409591960467,0.907061893933202,4.823605
2,10.25,434.3335,0.121398894922457,7.18474,3.05072545004904,26.7015,0.1052219,86.1596,16.2357,29.073925,5.30556,100.181,8.74500000000003,-0.1456925,0.7208705,1.61849084901774,1.33653518659734,0.918979899381909,5.15961
2,10.75,433.466,0.105592760536192,7.3073125,3.5273080523315,30.24715,0.3396705,117.60525,17.5087,33.961675,5.27352,100.1835,9.33900000000003,-0.177396,0.6965315,1.51235423355368,1.34399547599712,0.942235016076662,5.005895
2,11.25,431.96325,0.118167121835636,7.20593,3.89807583747476,30.9564,0.374972,138.2575,15.35435,40.80195,4.4285475,100.22225,10.49925,-0.16276675,0.700497,1.54758206281679,1.35260993871401,0.967802608152746,4.8105725
2,11.75,430.393,0.0892396772741811,7.43258,3.80651835016542,30.44345,0.3452,144.16525,17.17925,45.9318,4.94719,100.22425,11.484,-0.1733155,0.7157285,1.70443942308636,1.42946526469448,0.964644604044799,4.93401
2,12.25,430.182,0.0944679263672257,7.555455,4.02442895000278,29.488975,0.244605,170.851,18.462675,54.64605,3.948085,100.1935,12.5245,-0.156872,0.7312485,1.67518108885295,1.38674502478775,0.95730369880066,5.12534
2,12.75,429.2885,0.0924717129846516,7.6153225,4.06325222134377,33.8073,0.396938,181.1515,16.5253,50.750925,4.5164,100.1615,13.1725,-0.2223025,0.752589,1.61662555649482,1.42590512997915,0.977268416428205,5.27418
2,13.25,427.9645,0.0890146349306214,7.555225,3.91429431698742,33.3249,0.220775,212.019,12.0595,61.452775,3.56347,100.14525,13.3575,-0.22208625,0.76690525,1.71706742719569,1.50902435762898,1.01859158772702,5.32177
2,13.75,427.75875,0.0865480213523105,7.5995275,4.28017523005776,32.986925,0.346223,203.59,15.225475,60.461925,2.9101075,100.095175,13.9725,-0.20730675,0.85875325,1.73959478562746,1.58014330725856,1.03572121292255,5.5442675
2,14.25,427.2485,0.0880504557224728,7.624775,5.42636490160656,32.2763,0.409844,179.95425,13.0512,66.567075,3.57161,99.90985,14.3315,-0.268883,0.8611095,1.77917935603378,1.60956469332146,1.05804958161736,5.733875
2,14.75,426.9205,0.100218292495459,7.885485,4.62969197961224,34.7234,0.32680025,175.109,9.53958,58.18885,3.32155,99.8996,14.619,-0.2526735,0.80697025,1.77610728965301,1.64219482823976,1.06283381883781,5.8319925
2,15.25,426.1065,0.101918160092221,7.81497,4.64586913289645,36.2861,0.4362385,154.2835,8.2063875,53.15935,2.808575,99.97895,15.0605,-0.2166345,0.8847035,1.70206554893419,1.63815967162337,1.02969517758947,5.647035
2,15.75,426.173,0.109772255750517,7.73921,4.28716043507679,38.4588,0.275911,158.6045,7.301485,58.39405,3.147985,99.963925,15.4345,-0.27839,0.79703425,1.76077781343094,1.57771210265666,1.04219082765408,5.8567325
2,16.25,425.828,0.129128973813127,7.65333,4.2087171442139,42.22495,0.475861,105.5235,3.32535,47.1371,2.6710175,99.91345,15.11575,-0.20465725,0.8013055,1.68704446906773,1.50968083763338,1.01092355247512,5.484575
2,16.75,425.82725,0.153697104722243,7.73991,4.66334769072875,44.8796,0.717661,80.0519,1.58109,36.8854,2.84765,99.91345,14.7275,-0.220114,0.774268,1.74406833764894,1.40231224769304,0.947140078324512,5.451655
2,17.25,426.13625,0.145836061278714,7.7610325,3.97411221819317,38.998425,0.620101,49.9809,-0.338725,31.856675,2.70938,99.888225,14.75175,-0.2067665,0.69279375,1.57735712438153,1.33448427070829,0.929871129767784,5.03164
2,17.75,425.58,0.126387926124878,7.88907,3.72339116345948,34.974125,0.451168,31.51635,-1.5662225,25.737875,2.516335,99.90695,14.72875,-0.18488825,0.6814925,1.55309566654652,1.25544704487023,0.880336551383393,5.245505
2,18.25,426.072,0.125494775129371,8.034605,2.73207984966126,24.4994,0.733688,18.1003,-2.9946675,18.9331,2.56777,99.957,13.96,-0.155426,0.615671,1.42223064233619,1.15963787451083,0.821662947929381,5.05263
2,18.75,426.593,0.127301912195014,7.93797,3.0506174526365,25.692425,1.229165,11.4225,-3.40023,13.462,2.95784,99.9595,13.4125,-0.11054825,0.58386575,1.32000487068719,1.13048117442665,0.815769995256604,4.9329825
2,19.25,427.24,0.13228756555323,7.72906,2.69161566688566,22.38035,1.130835,6.517805,-2.913995,11.40625,2.1121,99.9698,12.99925,-0.092133675,0.56481925,1.315788505594,1.08878023611962,0.762060815122596,4.929815
2,19.75,428.05775,0.140670154004175,7.400085,2.61199512855138,22.4385,1.11303,11.213585,-2.859845,11.6189,2.0705725,99.9596,12.7135,-0.07490975,0.5659165,1.35056543167233,1.03343445339945,0.770251904823006,4.90745
2,20.25,430.585,0.150812690267533,7.422215,2.67529998317946,17.3469,0.934668,3.756185,-3.610775,10.7768,1.55582,99.953875,12.2505,-0.09296735,0.58713725,1.28151382756594,1.08511212863734,0.801322130124284,4.521995
2,20.75,429.656,0.121767008410698,7.44155,3.26818746455418,17.86195,1.16577,4.511165,-2.535255,11.33075,2.0881,99.957225,12.003,-0.0834,0.6008545,1.28944853734243,1.0666153032386,0.798522473466184,4.7953075
2,21.25,430.4195,0.138821934799975,7.43608,2.19061425398489,15.6068,0.69974325,3.640185,-2.6356125,12.0817,1.07922,99.934525,11.78325,-0.0850431,0.59079,1.36481851888618,1.05704143652369,0.81639197583994,4.8995325
2,21.75,430.558,0.131109114862392,7.48324,2.60381442857553,13.73285,0.552436,2.76542,-1.580765,11.1033,0.83003875,99.8963,11.343,-0.0831,0.615278,1.36567931814171,1.13780050975555,0.87140174431774,5.01756
2,22.25,430.4385,0.107238052947636,7.4395975,2.43405460486346,13.364825,1.24699,-1.183375,-1.69626,10.203265,1.195505,99.8869,10.824,-0.10708,0.6145,1.3595808177523,1.10458136866417,0.890381940517664,4.5469
2,22.75,430.93975,0.107470174276707,7.4951025,2.62206494962721,12.19,0.76568875,2.995105,-0.851613,8.8062225,2.4329575,99.9109,10.103,-0.117367,0.573275,1.30331884049913,1.08116141255596,0.858644280246483,4.53838
2,23.25,429.8945,0.0957007908513297,7.4949175,2.35693020685806,10.3883,0.45745,3.70508,-0.585195,11.331235,1.75683,99.8908,10.618,-0.125605,0.596622,1.37852094652203,1.04909961395475,0.798702072114503,4.73473
2,23.75,430.31,0.0953777809156893,7.53171,2.66939572373519,10.301325,0.634816,1.07607225,-1.5322975,7.58315,1.72797,99.911825,10.435,-0.12970675,0.56936025,1.3243605015037,1.00396229455677,0.786469617297913,4.928745
3,0.25,428.9735,0.0980815986819138,9.544325,2.95142461498995,8.094925,0.7441375,3.190775,-1.39146,15.5329,2.35826,99.891825,14.9955,-0.086676825,0.56595975,1.29522649806067,1.03232659764938,0.749818617030106,4.8191475
3,0.75,428.37375,0.0883013503553208,9.42135,3.13093129737378,8.51727,0.90536725,1.88146,-1.65995,11.184525,2.198785,99.8779,14.561,-0.106492,0.556275,1.26009126653588,0.989657011292296,0.767634678737223,4.84732
3,1.25,430.676,0.0945452150711932,9.4104625,3.34953122604395,7.9549225,0.7319875,2.007315,-2.0682025,10.671575,2.9519675,99.9014,13.905,-0.100236,0.556776,1.26233117683118,1.00723879988809,0.733760860226273,4.48767
3,1.75,429.4315,0.0842311902400255,9.560065,3.22733636300898,7.97078,0.78130175,1.80992,-0.821381,13.70235,2.38432,99.920775,13.87975,-0.1091475,0.55021775,1.21804978693872,0.99639869970675,0.731675691054859,4.7041375
3,2.25,429.066,0.0781026937324058,9.59497,3.43895251506646,8.121995,0.588065,0.7331705,-1.4178425,12.956925,2.83132,99.9255,13.494,-0.12302,0.519259,1.17736995035545,0.990125749589415,0.77044272986381,4.71934
3,2.75,429.68225,0.0824366544165274,9.5298825,2.86393789992756,8.4498975,0.547139,0.53258775,-0.907234,12.751675,2.076435,99.9132,13.309,-0.0931,0.540029,1.16092204733996,0.96245883028834,0.74752725702813,4.62198
3,3.25,430.02975,0.0969900031216651,9.487425,2.47935346577498,8.5193825,0.848218,1.659295,-0.85735,10.3686,1.25164,99.9036,12.995,-0.104008,0.557541,1.18346947573649,0.974482939819882,0.77796015322123,4.48656
3,3.75,431.413,0.0883012470026014,9.3641475,2.34668926756129,9.41301,0.8470025,0.74522675,-1.61751,10.11525,1.9014525,99.8841,12.7,-0.0962,0.535131,1.16208863689479,0.968184899696334,0.742759045720751,4.63457
3,4.25,431.14,0.128848352613741,9.30394,2.66793537747058,9.6683,1.23315,2.60744,0.507066,10.5999,1.303695,99.9038,12.325,-0.072,0.537601,1.25859842682247,0.964898958440727,0.751272919783483,4.44601
3,4.75,432.007,0.10853858583175,9.3490825,2.38630007661728,11.7302,0.9805025,5.33276,0.371028,9.75435,3.04601,99.910575,12.2925,-0.090366775,0.57106025,1.31484758780417,1.0491929029818,0.760960304650839,4.43201
3,5.25,433.976,0.132227887813813,9.25874,3.03112364144969,16.2253,1.426195,2.867145,0.23521125,11.404825,1.70795,99.90965,12.041,-0.0727118,0.5726415,1.30851099902837,1.04087431343205,0.779932849277331,4.476535
3,5.75,435.44875,0.169035423896752,9.29205,2.97384438700701,19.7157,1.559075,4.25658,0.0042965,11.6604,2.35946,99.92155,11.773,-0.08765995,0.5438605,1.36981587973126,1.08325396894414,0.767473099349387,4.338985
3,6.25,436.2915,0.173667602439417,9.4206,2.77135974237919,25.3873,1.561705,5.818875,0.9036795,11.73965,2.02459,99.952,11.71,-0.1004462,0.559866,1.30101588227154,1.0547582568741,0.787393111069244,4.510525
3,6.75,440.083,0.21049536287533,9.444365,3.00956973668995,29.91485,3.0530925,5.68267,0.717545,11.15875,2.33152,99.9573,11.773,-0.0878376,0.568069,1.29765020107636,1.04140432756982,0.776946631009356,4.527935
3,7.25,441.512,0.23259406699226,9.402205,3.35952377577537,30.25985,2.228425,12.409475,5.4408225,10.9998,3.311205,100.003675,11.75625,-0.089675,0.572904,1.31428583921844,1.0150053551148,0.769293852976484,4.60741
3,7.75,443.8425,0.198817388941617,9.41398,3.45411348973944,27.4497,1.819975,22.81785,14.566175,15.3544,3.49412,100.023475,12.10025,-0.123573,0.6056175,1.41749899812262,1.14394321584871,0.830187276044757,4.83602
3,8.25,444.1885,0.183989522623821,9.36794,3.27446936858639,34.5817,1.27439,40.89415,17.991,23.1323,4.21404,100.059,12.942,-0.137222,0.638703,1.4563687719805,1.17157159405646,0.847087952930509,4.8733
3,8.75,440.576,0.183015991866146,9.4407475,4.74082271341167,32.0783,0.29248475,53.250175,18.1497,31.734925,4.225935,100.064,13.403,-0.150679,0.703199,1.52802159670602,1.31394063792852,0.922106826783101,5.04052
3,9.25,435.95975,0.148323969741913,9.74772,5.03712317396891,26.3744,-0.1551075,76.209,22.57,31.584025,4.39966,100.088,14.083,-0.195262,0.7415,1.60558089176472,1.31221187313635,0.94320411364667,4.90534
3,9.75,433.1315,0.113404144545074,10.00502,4.39683866543422,26.02775,-0.091754575,120.6225,21.0936,40.0241,4.76184,100.101,14.9465,-0.19474125,0.76890675,1.62644911726489,1.51354091506401,0.963127669618915,5.4183275
3,10.25,430.2715,0.112831382146345,9.8734025,4.90114623999307,28.5548,-0.148073,150.92675,20.46345,52.9193,6.265985,100.101,15.8435,-0.2258135,0.83219975,1.75322680173443,1.54455093536535,0.977926157260657,5.120555
3,10.75,428.6445,0.0977925133513056,9.7651975,4.7304722766697,26.5825,0.073537825,172.26875,17.6845,59.4034,5.56838,100.099,16.02,-0.213547,0.786386,1.73481122892377,1.60649929971974,1.02416795497614,4.94021
