DOY2,HR2,USTAR,TA,WS,NEE,FC,H,LE,TS_1_1_1,TS_1_2_1,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,SC,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1
1,5.25,0.422805,-6.644,2.5885,0.54926,0.492,-11.191,-0.082,0.79,0.75,84.121,98.161,411.22,-17.391,0.014,-0.607,0.352345,268.764,291.27,3.2594,0.0709085,1.1,1.325,2.2,2.6333,4.75,6.3,-3.1572,-2.18085,92.9165,91.25
1,5.75,0.41772,-6.6612,2.60995,0.563745,0.43496,-11.6975,-0.069603,0.788,0.75,84.3655,98.165,411.205,-17.442,0.014,-0.61135,0.35022,268.55,290.617,3.2645,0.070386,1.1,1.3417,2.1833,2.6,4.7667,6.3,-3.052,-2.2805,92.933,91.033
1,6.25,0.41589,-6.629,2.587,0.59305,0.466,-11.512,-0.159,0.789,0.75,84.453,98.153,411.13,-17.343,0.013819,-0.629905,0.316855,270.725,290.43,3.28095,0.10748,1.1,1.3417,2.1833,2.6333,4.7333,6.3,-2.9635,-2.41935,92.9665,90.9835
1,6.75,0.42309,-6.773,2.5853,0.592,0.44458,-11.554,-0.108705,0.798,0.75,84.4515,98.176,411.3,-16.8865,0.013899,-0.575,0.309,268.91,290.465,3.2931,0.0835285,1.1,1.3333,2.1917,2.6333,4.75,6.3,-2.9445,-2.46865,93.4,91.467
1,7.25,0.402,-6.806,2.5775,0.59331,0.46286,-10.7195,-0.0526645,0.794,0.75,84.4165,98.171,411.41,-17.406,0.014375,-0.661,0.30204,269.23,290.1055,3.29285,0.10993,1.0917,1.3333,2.1917,2.65,4.7333,6.3,-2.8945,-2.4905,93.417,91.2835
1,7.75,0.388,-6.83445,2.591,0.586,0.4621,-10.661,-0.021,0.796,0.75,84.623,98.169,411.475,-17.294,0.1805,-0.499075,0.35381,268.7,290.615,3.2795,0.080191,1.0917,1.3417,2.1833,2.617,4.75,6.3,-2.8672,-2.43565,93.9835,91.0335
1,8.25,0.38614,-6.82825,2.48775,0.647,0.4762,-10.767,-0.142555,0.79,0.75,84.8895,98.174,411.485,-14.518,7.219,2.98515,1.339,267,289.32,3.2875,0.083475,1.0833,1.3333,2.2,2.6333,4.75,6.3,-2.7795,-2.3503,93.45,90.5
1,8.75,0.38975,-6.7993,2.51775,0.63211,0.50948,-9.645,-0.065,0.791,0.75,84.334,98.188,411.41,-3.26235,37.73172791,19.2165,5.0961,267.97,289.79,3.27875,0.027448,1.0833,1.3333,2.1917,2.6333,4.75,6.3,-2.656,-2.22415,93.3,89.717
1,9.25,0.423,-6.69995,2.5525,0.574,0.60013,-2.771,0.2991,0.781,0.734,83.9625,98.197,411.55,13.87,87.0115,45.964,10.8725,267.84,290.471,3.2743,-0.107595,1.1,1.3333,2.1917,2.6,4.75,6.3,-2.492,-2.03065,92,89.383
1,9.75,0.459,-6.65715,2.5055,0.571,0.69058,6.576,0.9105,0.769,0.742,83.041,98.205,411.74,37.296,151.295,77.244,17.172,267.42,291.85,3.3074,-0.21388,1.0833,1.3417,2.1833,2.6,4.733,6.3,-2.2755,-1.86885,91.05,88.817
1,10.25,0.52245,-6.2709,2.626,0.56759,0.75,20.6125,1.48,0.769,0.742,82.386,98.22,411.57,58.8425,210.9947081,107.837,23.7065,269.275,293.03,3.331,-0.291835,1.0833,1.3333,2.1833,2.6333,4.7333,6.3,-2.2335,-1.8105,91.25,89.3335
1,10.75,0.54886,-6.0638,2.667,0.564135,0.74177,33.2475,2.5583,0.767,0.742,81.0485,98.223,411.01,84.137,275.055,141.076,30.248,269.28,294.62,3.3879,-0.29483,1.0833,1.325,2.2,2.633,4.7333,6.3,-2.19335,-1.7232,90.75,89.1165
1,11.25,0.583,-5.838,2.7082,0.523135,0.67441,47.785,3.9656,0.755,0.741835,79.6655,98.232,410.89,101.47,329.7915,166.0045,34.9705,269.644,295.39,3.399,-0.27991,1.08335,1.32915,2.1833,2.6333,4.7333,6.3,-1.981,-1.514,90.1165,88.3335
1,11.75,0.612,-5.35935,2.8892,0.61486,0.76101,62.6335,5.466,0.755,0.734,77.75,98.21,410.6,119.265,376.5735,189.789,39.5715,269.7045,297.98,3.434,-0.321115,1.07915,1.32915,2.2,2.633,4.74165,6.3,-1.75185,-1.34635,90.0665,88.5335
1,12.25,0.626,-5.1464,2.8769,0.53411,0.674325,69.1345,5.78,0.759,0.75,76.8155,98.195,410.36,123.64,392.125,198.115,42.1695,267.9,299.345,3.3516,-0.27258,1.0833,1.3333,2.2,2.625,4.75,6.3,-1.71485,-1.3233,90.75,89.0165
1,12.75,0.62617,-5.0455,2.879,0.570075,0.67796,74.2815,5.644,0.762,0.742,75.4645,98.148,410.05,127.41,392.95,197.825,41.959,267.863,300.08,3.3603,-0.26729,1.0792,1.34585,2.19165,2.6335,4.7415,6.3,-1.55735,-1.1197,90.5,88.3835
1,13.25,0.634,-4.8185,2.9681,0.475585,0.62574,70.6055,5.76055,0.778,0.742,74.008,98.113,410.02,125.1,389.655,197.43,40.397,267.3355,300.8,3.36,-0.233125,1.075,1.32915,2.1833,2.64165,4.7333,6.3,-1.41615,-1.01015,88.75,86.3
1,13.75,0.664,-4.7765,2.94665,0.569455,0.661145,68.751,6.18355,0.775,0.741835,73.3945,98.09,409.95,113.3,353.3085,181.11,38.548,268.525,301.1575,3.338,-0.16405,1.08335,1.33335,2.1875,2.6085,4.7167,6.3,-1.43585,-1.02835,87.4165,85.2665
1,14.25,0.643,-4.6845,3.028,0.572055,0.6734,58.9135,5.2,0.781,0.746,72.6535,98.094,409.87,98.7985,318.975,161.37,33.967,270.465,301.7605,3.301,-0.12441,1.075,1.325,2.19165,2.625,4.73315,6.3,-1.3655,-0.952335,86.567,84.5835
1,14.75,0.66408,-4.77605,3.0256,0.63467,0.64882,51.3615,4.812,0.797,0.741835,72.3215,98.101,409.83,78.245,266.8995,137.405,28.951,270.77,301.93,3.2959,-0.089649,1.075,1.325,2.1875,2.6415,4.75,6.3,-1.27365,-0.869835,85.967,84.0335
1,15.25,0.63614,-4.8791,3.02685,0.625,0.61271,38.065,3.7932,0.801,0.742,72.9725,98.112,409.84,56.6275,211.8765,108.23,23.55,269.695,300.675,3.266,-0.016604,1.0667,1.33335,2.1875,2.62515,4.72485,6.3,-1.3235,-0.8805,87.067,85.2
1,15.75,0.608,-4.952,2.913,0.609,0.529795,25.3355,2.9504,0.796,0.742,73.6605,98.143,409.755,35.152,157.14,79.213,18.642,269.46,299.71,3.25305,0.0632375,1.075,1.32915,2.1833,2.6085,4.70835,6.3,-1.362,-0.95283,88.067,86.7835
1,16.25,0.57556,-5.0935,2.7697,0.600855,0.482,12.0875,1.499,0.804,0.75,74.4785,98.154,409.765,12.425,98.192,51.5625,11.673,268.31,298.146,3.25345,0.126745,1.0625,1.3333,2.1833,2.6,4.733,6.3,-1.5252,-1.13,88.75,86.75
1,16.75,0.53109,-5.2127,2.6267,0.55081,0.454,0.824,0.87255,0.806,0.742,74.5225,98.14,409.77,-3.525,44.016,22.067,5.891,266.516,297.485,3.24,0.163805,1.0667,1.3167,2.1833,2.617,4.72485,6.3,-1.7188,-1.3158,88.5,87.267
1,17.25,0.491,-5.26365,2.594,0.62282,0.39729,-6.86715,0.221,0.809,0.742,75.793,98.164,409.82,-16.3355,10.33956895,4.7158,1.9353,267.78,295.647,3.2465,0.20101,1.0583,1.3167,2.1875,2.6,4.71665,6.3,-1.89135,-1.4468,89.55,87.8165
1,17.75,0.46349,-5.4359,2.5527,0.5745,0.38158,-8.80125,0.044,0.817,0.734,77.0215,98.187,409.945,-21.812,0.48894,-0.34623,0.570095,264.79,293.56,3.2675,0.204835,1.06665,1.3125,2.1833,2.6,4.725,6.3,-2.1557,-1.7323,90.1,88.6335
1,18.25,0.4505,-5.5515,2.5565,0.6146,0.3845,-9.99,0.0115405,0.808,0.758,77.9455,98.174,409.95,-21.035,0.016,-0.83038,0.379155,268.598,293.63,3.28055,0.19903,1.0625,1.325,2.1833,2.6,4.733,6.3,-2.271,-1.86965,91.1165,89.617
1,18.75,0.456885,-5.7429,2.61835,0.61155,0.3875,-10.5625,-0.165025,0.798,0.75,77.909,98.182,410.06,-21.359,0.01222,-0.761,0.36382,267.36,292.84,3.2655,0.149625,1.07085,1.3125,2.18335,2.617,4.73315,6.3,-2.3645,-1.981,92.2,90.75
1,19.25,0.451,-5.89075,2.638,0.573,0.396195,-10.492,-0.080016,0.787,0.75,78.6275,98.213,410.225,-20.289,0.012466,-0.71597,0.32859,267.78,293.136,3.22065,0.13333,1.075,1.31665,2.1833,2.6,4.72485,6.3,-2.49915,-2.1095,93.35,91.3665
1,19.75,0.45533,-6.04515,2.6938,0.568745,0.40331,-11.182,-0.064984,0.779,0.74167,79.1055,98.21,410.06,-20.2075,0.0125895,-0.73061,0.31991,267.295,292.01,3.2141,0.14543,1.0625,1.3167,2.17915,2.6,4.7,6.29165,-2.4712,-2.08115,93.083,91.8835
1,20.25,0.47471,-6.1978,2.7695,0.58852,0.4105,-11.1805,-0.19983,0.785,0.742,79.6175,98.225,410.185,-19.599,0.013,-0.725,0.32806,267.143,292.47,3.24735,0.11095,1.06665,1.30835,2.1833,2.6,4.72485,6.3,-2.4713,-2.0668,93.1,91.0335
1,20.75,0.45978,-6.2432,2.7285,0.5525,0.411025,-10.49,-0.1665,0.786,0.742,80.089,98.215,410.17,-19.2095,0.013,-0.687,0.352485,267.85,293.9655,3.25795,0.106995,1.06665,1.29585,2.17915,2.633,4.7167,6.3,-2.476,-2.08135,91.1,89.7165
1,21.25,0.45567,-6.27735,2.7497,0.663545,0.478,-11.852,-0.086809,0.781,0.746,80.633,98.218,410.195,-19.2835,0.013,-0.70956,0.342905,268.21,292.74,3.2324,0.11083,1.0583,1.32085,2.17915,2.6,4.72485,6.3,-2.454,-2.06015,91.5835,90.2
1,21.75,0.47005,-6.2482,2.76,0.52421,0.41312,-11.838,-0.17281,0.786,0.75,81.2665,98.217,410.245,-19.253,0.013,-0.705235,0.38694,266.62,290.995,3.246,0.112475,1.0625,1.3125,2.175,2.6,4.71665,6.29165,-2.5695,-2.13535,93.25,90.667
1,22.25,0.44809,-6.2958,2.785,0.594,0.494,-13.1125,-0.039432,0.782,0.75,81.375,98.223,410.295,-19.6675,0.0130185,-0.729,0.37181,266.875,290.7625,3.26105,0.0775615,1.0583,1.3,2.175,2.6,4.7,6.3,-2.527,-2.0847,93.6665,90.7665
1,22.75,0.45911,-6.453,2.85845,0.57,0.46277,-13.5195,-0.079188,0.783,0.742,81.1315,98.225,410.27,-19.699,0.013,-0.64774,0.35696,266.62,290.554,3.29675,0.0772055,1.05835,1.30415,2.18335,2.6,4.71665,6.29165,-2.5347,-2.13965,93.95,90.983
1,23.25,0.468195,-6.44535,2.8398,0.5364,0.416,-13.235,-0.090079,0.786,0.742,81.412,98.19,410.065,-20.353,0.013,-0.70808,0.360195,266.97,291.97,3.2785,0.074995,1.0583,1.3083,2.1875,2.6,4.72485,6.29165,-2.68865,-2.2787,94.3165,90.3665
1,23.75,0.458,-6.55635,2.743,0.58983,0.427,-13.5245,-0.202,0.793,0.734,82.063,98.212,410.35,-19.3215,0.013791,-0.69544,0.3499,267.2355,291.9825,3.204,0.102635,1.05835,1.3167,2.175,2.6,4.7,6.3,-2.828,-2.396,94.333,91.1
2,0.25,0.431945,-7.1245,2.81295,0.53969,0.36885,-14.069,-0.199,0.389,0.33333,77.819,98.315,410.56,-31.646,0.014,-0.8905,0.454535,258.431,292.15,3.0964,0.099762,0.479165,0.7375,1.4167,1.83315,3.75,5.1167,-5.4647,-4.931,83.9335,80.64
2,0.75,0.4219,-7.1556,2.7755,0.457165,0.342,-14.349,-0.24746,0.417,0.35,78.656,98.295,410.6,-30.492,0.014,-0.900825,0.4722,258.665,289.85,3.031,0.10969,0.55833,0.8,1.4333,1.8667,3.7667,5.15,-5.48035,-4.86435,83.917,80.717
2,1.25,0.407,-7.14275,2.756,0.522,0.38001,-14.8455,-0.173535,0.4185,0.367,79.089,98.269,410.82,-31.521,0.014,-0.9875,0.46775,255.47,290.16,3.0115,0.077795,0.56667,0.80833,1.425,1.8333,3.7667,5.15,-5.4835,-4.84535,84.435,80.075
2,1.75,0.414,-7.2233,2.809,0.52685,0.365985,-15.435,-0.21929,0.4205,0.367,79.381,98.267,410.915,-31.429,0.014,-0.8805,0.45747,257.6655,290.665,3.0064,0.15002,0.575,0.79167,1.4333,1.8,3.7667,5.15,-5.56915,-5.0268,82.55,79.8915
2,2.25,0.41785,-7.2755,2.7533,0.48222,0.3626,-14.853,-0.21176,0.423,0.358,79.993,98.278,411,-29.0585,0.014,-0.87192,0.49747,257.39,290.475,3.0131,0.10048,0.575,0.8,1.4333,1.8333,3.75,5.1333,-5.60665,-5.1188,84.2,79.3735
2,2.75,0.41147,-7.366,2.7585,0.488845,0.35372,-15.289,-0.13369,0.421,0.367,79.828,98.296,411.01,-30.863,0.014,-0.90163,0.41837,253.23,291.43,2.9942,0.0958555,0.56667,0.8,1.425,1.8333,3.75,5.1333,-5.57565,-5.05485,85.1335,77.3185
2,3.25,0.40338,-7.4635,2.8329,0.492,0.361,-15.8645,-0.17914,0.4215,0.358,80.211,98.302,410.925,-30.896,0.014,-0.96158,0.42577,253.325,290.87,3.02645,0.07808,0.575,0.80833,1.4333,1.8,3.75,5.15,-5.851,-5.15935,86.5665,81.0915
2,3.75,0.405,-7.50015,2.7693,0.53149,0.38882,-15.213,-0.19846,0.4235,0.354,80.738,98.291,411.135,-27.6945,0.014,-0.84307,0.391925,255.427,289.3765,3.0058,0.090309,0.56667,0.8,1.425,1.8333,3.75,5.15,-5.794,-5.30485,87.317,82.1165
2,4.25,0.3873,-7.53,2.8333,0.54438,0.37929,-15.166,-0.187205,0.417,0.367,81.127,98.288,411.285,-26.894,0.014,-0.84086,0.39783,255.065,289.25,2.9925,0.10621,0.55,0.8,1.425,1.8333,3.75,5.15,-5.479,-5.0567,87.733,82.4165
2,4.75,0.404295,-7.506,2.82805,0.539,0.36116,-15.055,-0.144,0.4125,0.367,82.001,98.299,411.34,-26.401,0.014,-0.86331,0.37817,258.054,289.38,2.9672,0.108395,0.55,0.79167,1.4333,1.8667,3.75,5.1333,-5.30065,-4.5673,89.6335,82.9835
2,5.25,0.395,-7.674,2.7607,0.518,0.387295,-13.76,-0.1545,0.4095,0.375,82.371,98.307,411.38,-24.3755,0.014,-0.732,0.408725,257.45,288.95,2.964,0.10205,0.55,0.8,1.425,1.833,3.75,5.1333,-5.2625,-4.5357,89.5665,82.45
2,5.75,0.36094,-7.5779,2.6974,0.533,0.3515,-13.807,-0.12093,0.4105,0.367,82.756,98.32,411.47,-25.892,0.014,-0.740945,0.38358,256.3695,288.925,2.909,0.115575,0.55,0.8,1.425,1.8,3.75,5.15,-5.1947,-4.3932,89.517,82.4165
2,6.25,0.3615,-7.6535,2.73275,0.56839,0.36927,-14.03,-0.102,0.4095,0.367,83.07,98.312,411.41,-24.381,0.014,-0.721,0.413965,257.52,288.03,2.9056,0.158395,0.55,0.79167,1.425,1.8333,3.75,5.15,-5.23765,-4.8458,90.1835,84.9835
2,6.75,0.382,-7.581,2.7636,0.54,0.394685,-13.797,-0.17055,0.417,0.367,83.352,98.297,411.51,-25.3775,0.017,-0.764,0.37567,258.18,288.25,2.8914,0.089784,0.55,0.8,1.425,1.8,3.7667,5.1333,-5.6355,-5.2545,90.05,84.633
2,7.25,0.392,-7.5975,2.792,0.5525,0.40242,-13.5495,-0.105,0.4085,0.367,83.201,98.3,411.575,-22.7255,0.2675,-0.42,0.532615,257.97,286.78,2.84415,0.0968695,0.55,0.78333,1.4167,1.833,3.75,5.15,-6.0378,-5.6358,88.1335,82.683
2,7.75,0.393,-7.721,2.757,0.545855,0.404,-12.713,-0.229365,0.4125,0.367,83.49,98.298,411.8,-17.92,9.604,4.069,2.081,256.5025,286.34,2.8548,0.0817575,0.55,0.8,1.425,1.8,3.75,5.15,-5.95765,-5.4633,87.6165,81.967
2,8.25,0.40659,-7.63795,2.71885,0.53985,0.496,-8.684,-0.12757,0.4065,0.375,82.944,98.315,411.645,-0.80343,54.744,29.41,7.7016,256.65,286.915,2.89255,-0.015074,0.55,0.79167,1.425,1.8333,3.75,5.15,-5.3837,-4.87635,86.85,81.477
2,8.75,0.444,-7.38735,2.744,0.515,0.5825,-1.80325,0.30206,0.403,0.375,82.374,98.326,411.865,22.989,127.947,65.618,14.998,258.43,287.77,2.9445,-0.147325,0.53333,0.8,1.4333,1.833,3.75,5.1333,-4.49315,-4.06415,85.8835,80.6165
2,9.25,0.495865,-7.1796,2.67415,0.48613,0.685,12.037,0.807,0.385,0.375,81.459,98.347,411.93,55.805,227.126,112.46,24.137,258.27,289.13,3.04135,-0.33686,0.55,0.79167,1.425,1.8333,3.75,5.1333,-4.2415,-3.8107,81.7665,78.472
2,9.75,0.5393,-6.78355,2.7408,0.47651,0.8425,34.6025,2.4893,0.3705,0.371,78.859,98.365,412.115,97.432,338.84,170.2135,35.323,258.485,291.35,3.03165,-0.47454,0.54167,0.80833,1.425,1.8,3.75,5.1333,-3.9452,-3.54915,80.3,75.655
2,10.25,0.58828,-6.4571,2.897,0.5295,0.77881,61.7925,3.638,0.358,0.375,76.086,98.374,411.71,139.7795,456.916,233.07,45.998,257.75,293.84,3.0922,-0.48528,0.54167,0.79167,1.425,1.8333,3.7333,5.1167,-3.816,-3.45065,79.1035,72.478
2,10.75,0.648,-5.908,3.004,0.524145,0.72539,86.856,5.6206,0.3525,0.358165,73.63,98.372,411.19,174.325,554.06,279.98,55.661,259.601,293.94,3.088,-0.53977,0.54167,0.8,1.4333,1.8,3.75,5.1333,-3.7485,-3.4563,76.35,71.6065
2,11.25,0.65753,-5.668,3.052,0.506345,0.76809,101.9,7.00565,0.34,0.371,71.776,98.368,410.99,199.161,598.94,297.706,61.16,258.77,295.795,3.114,-0.48525,0.53333,0.8,1.425,1.833,3.75,5.1333,-3.4845,-3.067,73.643,70.2835
2,11.75,0.693185,-5.2903,3.1988,0.563,0.79024,126.8395,8.282,0.32,0.366835,69.604,98.362,410.63,223.36,653.67,328.805,67.941,260.851,298.13,3.1289,-0.46289,0.55,0.79167,1.4333,1.8,3.75,5.1333,-3.31615,-2.8488,70.345,67.938
2,12.25,0.72308,-4.9925,3.238,0.57846,0.75029,141.97,9.1242,0.38,0.358,67.322,98.349,410.54,233.372,696.7,346.815,68.397,261.2755,298.6,3.0408,-0.40352,0.525,0.78333,1.4333,1.8,3.75,5.1167,-3.12985,-2.73765,68.808,64.425
2,12.75,0.74,-4.834,3.3195,0.510785,0.77245,144.69,9.9623,0.391,0.358165,65.33,98.322,410.21,233.085,717.11,350.635,69.327,261.73,300.545,2.985,-0.35108,0.525,0.79167,1.425,1.8,3.75,5.1333,-3.1187,-2.7163,69.8965,62.702
2,13.25,0.74129,-4.505,3.339,0.587,0.71166,145.28,10.384,0.403,0.35,63.924,98.324,409.73,225.845,695.94,336.755,68.708,260.43,301.656,3.0241,-0.318925,0.525,0.8,1.425,1.8,3.7333,5.15,-3.0628,-2.643,70.55,63.912
2,13.75,0.750295,-4.2819,3.29765,0.57739,0.717,137.9675,9.238,0.3835,0.358,63.163,98.313,409.26,216.825,647.26,331.375,65.032,260.29,301.43,2.9845,-0.311985,0.50833,0.78333,1.425,1.8,3.7333,5.1333,-3.1617,-2.66,70.355,62.4335
2,14.25,0.73507,-4.206,3.3777,0.577,0.68422,131.298,8.684,0.386,0.367,62.339,98.298,409.13,191.47,602.803,290.88,58.967,261.847,301.411,2.96,-0.1762,0.525,0.8,1.425,1.8,3.7333,5.1333,-2.9317,-2.6022,66.95,60.088
2,14.75,0.722,-4.131,3.3666,0.683,0.701595,113.52,8.3897,0.409,0.3625,63.546,98.299,409.145,163.8475,521.25,256.911,51.09,263.6,302.11,2.9946,-0.074576,0.51667,0.8,1.4167,1.8,3.75,5.1333,-2.59265,-2.2615,66.337,60.13
2,15.25,0.710565,-4.086,3.40995,0.63372,0.657,89.749,7.5045,0.439,0.358,62.936,98.304,409.09,132.065,443.9,219.125,45.082,262.37,301.76,2.9797,-0.090847,0.49167,0.78333,1.425,1.8,3.75,5.15,-2.83665,-2.24035,66.4935,59.1515
2,15.75,0.71121,-4.13,3.336,0.6985,0.663125,73.369,6.3188,0.429,0.35,63.596,98.303,409.05,104.01,353.48,174.58,37.051,260.83,301.51,2.9623,0.075993,0.50833,0.78333,1.425,1.8,3.75,5.1167,-2.8315,-2.38085,67.703,61.6685
2,16.25,0.67545,-4.164,3.2123,0.60578,0.581,50.937,4.51095,0.45,0.35,63.26,98.308,409.04,62.902,257.45,128.43,27.078,260.845,300.5365,2.9565,0.10013,0.50833,0.79167,1.4333,1.8,3.75,5.1333,-2.9188,-2.51335,68.8365,61.6785
2,16.75,0.65164,-4.269,3.145,0.66526,0.522,28.5,3.3235,0.4565,0.354,64.787,98.303,408.88,28.376,166.34,81.587,18.29,260.89,299.9,2.995,0.20633,0.50833,0.79167,1.425,1.8,3.75,5.1333,-2.95915,-2.4805,68.8235,60.855
2,17.25,0.616,-4.361,3.0637,0.67904,0.505695,12.3235,1.99985,0.4585,0.35,66.469,98.311,409.025,2.3085,89.988,44.103,11.123,260.8555,299.444,2.9773,0.25015,0.5,0.76667,1.425,1.8,3.75,5.1333,-3.07315,-2.6897,71.922,63.738
2,17.75,0.56255,-4.72315,2.8609,0.678,0.41603,-2.7291,0.542,0.462,0.358,67.938,98.317,408.89,-22.224,27.0898357,11.9115,3.9501,261.33,297.643,2.997,0.330065,0.51667,0.78333,1.425,1.8,3.7333,5.1333,-3.09265,-2.7265,73.0435,65.8565
2,18.25,0.522,-5.038,2.7657,0.64704,0.35445,-9.53965,0.1203,0.4545,0.358,68.973,98.3235,409.24,-32.5395,2.604,0.18968,1.14,260.56,298.98,3.024,0.34968,0.49167,0.79167,1.425,1.8,3.7333,5.1333,-3.2145,-2.85685,73.7015,67.265
2,18.75,0.495,-5.25545,2.7556,0.667695,0.37096,-10.703,-0.0965,0.4585,0.354,70.077,98.3255,409.26,-31.786,0.036865,-1.0191,0.58818,257.2195,295.465,3.0534,0.313795,0.5,0.8,1.425,1.8,3.7333,5.1333,-3.29465,-2.9425,75.5085,71.178
2,19.25,0.482,-5.5059,2.7732,0.631205,0.37261,-11.1645,-0.0985,0.459,0.35,70.942,98.3335,409.08,-31.314,0.012662,-1.11845,0.49117,256.75,295.885,3.0432,0.241495,0.49167,0.79167,1.425,1.8,3.7333,5.1167,-3.5118,-3.14635,75.685,72.5635
2,19.75,0.482,-5.7474,2.7644,0.574095,0.32875,-11.8,-0.117675,0.447,0.35,72.9735,98.3465,409.38,-33.466,0.0127195,-1.06485,0.49773,255.265,294.17,3.083,0.228785,0.48333,0.79167,1.425,1.8,3.75,5.1333,-3.91435,-3.54765,77.6615,74.042
2,20.25,0.4904,-5.84595,2.7788,0.53439,0.34122,-12.289,-0.1125,0.4465,0.354,73.6015,98.3435,409.38,-33.745,0.012563,-0.973425,0.463,255.72,294.922,3.108,0.16791,0.5,0.79167,1.4333,1.8,3.75,5.1333,-4.11165,-3.75515,78.275,74.403
2,20.75,0.47836,-5.93115,2.86655,0.539975,0.31716,-12.69,-0.175,0.4415,0.354,74.868,98.3335,409.52,-33.442,0.012883,-0.99932,0.504285,256.08,292.82,3.0834,0.17662,0.5,0.79167,1.4167,1.8,3.7333,5.1333,-4.44815,-4.07215,79.845,75.842
2,21.25,0.484,-6.062,2.795,0.577145,0.3667,-13.582,-0.156875,0.4385,0.346,75.463,98.352,409.67,-30.9755,0.013,-0.937855,0.52296,257.2295,292.54,3.1271,0.185455,0.5,0.79167,1.4167,1.8,3.7333,5.1167,-4.5522,-4.1845,80.745,77.79
2,21.75,0.456175,-6.17285,2.809,0.59301,0.349,-13.073,-0.147,0.4285,0.354,76.2025,98.331,409.86,-34.135,0.013,-0.974045,0.505295,257.95,293.035,3.123,0.183545,0.5,0.775,1.425,1.8,3.733,5.1333,-4.69585,-4.3502,82.15,79.1035
