DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
1,0.25,0.06025,0.283,-5.93875,-2.57375,7.96175,-8.87075,-12.1255,-115.7795,-18.77925,-56.516,-14.073,-1.35,1.442
1,0.75,0.05,0.1335,-5.40375,-2.02925,7.67175,-9.02525,-11.92675,-118.87025,-17.26225,-90.3555,-27.5505,-0.791,1.191
1,1.25,0.07,0.2025,-5.24625,-2.1245,7.0165,-8.731,-11.284,-120.89075,-15.0955,-65.44,-36.16,-0.97375,1.4985
1,1.75,0.05,0.336,-5.16625,-2.08,7.1765,-8.7555,-11.94875,-116.8085,-13.326,-77.5135,-19.186,-1.025,1.1125
1,2.25,0.072,0.252,-5.688,-2.22125,7.806,-8.65875,-11.952,-118.0185,-17.739,-66.361,-28.3725,-1.1885,1.4295
1,2.75,0.05,0.278,-5.5225,-1.77875,6.55375,-8.85,-12.80125,-119.88975,-18.3225,-103.422,-23.16,-0.82,1.516
1,3.25,0.04,0.302,-5.52675,-2.195,6.988,-9.05325,-12.82375,-118.0225,-11.666,-64.604,-22.338,-0.766,1.3795
1,3.75,0.06,0.24175,-5.54725,-3.047,7.3345,-8.93875,-13.17475,-119.064,-13.0525,-46.099,-38.6555,-0.9675,1.0355
1,4.25,0.06,0.32175,-5.66625,-3.054,7.028,-9.02425,-12.10525,-120.62875,-13.49,-63.211,-81.98525,-1.3,1.3425
1,4.75,0.06,0.342,-5.8195,-3.11625,6.744,-8.642,-12.13475,-119.648,-16.719,-68.885,-28.94,-1.01975,1.197
1,5.25,0.06175,0.42,-6.70425,-3.2675,6.6,-8.78625,-11.99,-120.07675,-10.788,-67.30275,-25.364,-0.518,1.006
1,5.75,0.0515,0.247,-6.0885,-3.114,7.046,-8.6565,-11.46575,-121.55075,-14.2105,-67.8615,-43.77,-0.735,0.747
1,6.25,0.05,0.38,-5.75575,-3.077,7.70475,-8.8735,-11.6365,-122.88625,-15.9135,-71.415,-47.05325,-0.8775,1.349
1,6.75,0.06,0.25675,-5.87275,-3.0935,7.4065,-8.402,-11.7585,-118.194,-12.925,-77.65825,-31.36325,-0.57,1.098
1,7.25,0.05175,0.316,-5.994,-3.566,7.0265,-1.63625,-9.27875,-118.9715,-15.325,-79.2155,-30.708,-0.537,1.0815
1,7.75,0.0615,0.2035,-5.95025,-3.4575,6.998,4.00475,-5.45825,-89.18975,-11.654,-56.91,-31.91,-1.59825,1.259
1,8.25,0.08,0.20525,-6.20425,-3.86,6.798,9.97125,-3.91025,-70.42375,-11.1725,-52.8995,-27.946,-4.24,1.5995
1,8.75,0.08,0.31125,-6.14275,-3.656,7.3365,17.08975,-0.96575,-51.3365,-12.0225,-37.149,-26.864,-7.91975,1.009
1,9.25,0.082,0.262,-5.89225,-3.264,8.235,28.098,2.37425,-53.18975,-15.1035,-37.22,-57.73,-11.51575,0.4025
1,9.75,0.09225,0.31,-5.8395,-3.638,9.38875,34.08825,5.21225,-39.12125,-12.7105,-34.492,-61.07125,-13.862,1.2425
1,10.25,0.11,0.29,-5.80125,-3.357,8.998,33.66,8.47575,-51.3425,-14.44,-24.5715,-17.76825,-16.79,1.517
1,10.75,0.14175,0.804,-5.776,-2.60075,9.70675,47.559,9.8425,-30.143,-40.856,-44.7355,-81.2735,-15.56825,1.668
1,11.25,0.124,0.777,-5.6595,-2.9585,10.43975,47.3715,12.489,-9.2055,-17.3805,-41.25,-8.55125,-17.7175,1.4015
1,11.75,0.142,0.94,-5.602,-3.9755,11.535,54.3715,9.904,4.776,-26.5455,6.612,-21.142,-18.06725,1.3
1,12.25,0.15,0.82575,-5.633,-3.676,12.676,50.5515,9.79475,13.29,-12.975,-47.012,-11.799,-16.66225,1.4815
1,12.75,0.132,0.914,-5.394,-3.642,12.8,60.452,9.07675,8.24125,-13.905,1.6735,-28.46475,-17.305,1.5935
1,13.25,0.126,0.56825,-5.5305,-3.51525,15.71425,53.77525,8.5305,10.167,-16.2885,-3.895,-12.23275,-16.314,1.035
1,13.75,0.14175,0.6935,-5.413,-3.44375,15.438,44.792,11.396,6.488,-19.1075,-14.86175,-12.546,-14.502,1.222
1,14.25,0.11,0.581,-5.4285,-3.3275,15.27,38.27,7.632,2.378,-16.537,-28.22,-32.035,-14.12975,1.3205
1,14.75,0.13,0.7315,-5.34,-2.81275,14.055,41.382,6.102,-4.928,-14.9965,-13.279,-43.78,-17.283,1.1985
1,15.25,0.11175,0.4,-5.4405,-3.20625,15.535,32.62475,3.628,0.8115,-14.047,-20.559,-41.955,-11.05425,1.4875
1,15.75,0.11,0.393,-5.628,-3.326,13.23,15.138,-1.7245,-15.2365,-25.799,-64.139,-39.8925,-8.6465,0.923
1,16.25,0.09,0.332,-5.7075,-3.35,14.25,6.97,-5.034,-52.464,-16.213,-45.411,-33.39375,-5.082,1.071
1,16.75,0.08,0.30525,-5.7175,-3.621,12.278,2.562,-8.36875,-93.47175,-18.9605,-72.50775,-61.374,-3.986,1.108
1,17.25,0.06125,0.402,-5.963,-3.55375,9.2795,-7.5755,-11.8725,-108.342,-16.3555,-78.4535,-59.3525,-2.529,1.534
1,17.75,0.05125,0.3315,-6.09625,-3.898,10.3095,-8.515,-11.861,-110.905,-17.436,-67.3035,-53.268,-2.859,1.3385
1,18.25,0.08,0.311,-6.08525,-3.17925,9.2735,-8.2765,-11.786,-111.09125,-16.231,-109.4245,-24.67425,-4.202,1.567
1,18.75,0.04075,0.4325,-5.74525,-2.38325,9.918,-8.14,-11.51075,-110.3015,-15.322,-99.574,-16.276,-1.525,1.4535
1,19.25,0.05,0.465,-5.84525,-2.97075,9.77725,-8.89175,-12.18125,-112.95825,-13.539,-84,-44.84475,-1.576,1.298
1,19.75,0.05,0.35125,-5.91225,-1.372,9.403,-8.8085,-12.5435,-114.4675,-19.583,-67.2015,-48.27625,-1.4495,1.2285
1,20.25,0.0605,0.34225,-5.5095,-1.7115,9.1,-8.70325,-12.3915,-115.81475,-13.003,-92.06825,-50.78875,-1.436,1.1335
1,20.75,0.04075,0.32625,-5.35325,-1.6635,8.354,-8.4455,-12.08,-113.54525,-17.6505,-63.029,-20.44375,-0.69825,1.1895
1,21.25,0.04,0.25,-5.2445,-2.1495,8.064,-8.76825,-12.38225,-114.59825,-17.7195,-101.483,-32.49,-1.156,1.0445
1,21.75,0.061,0.3,-4.6505,-1.56325,7.935,-8.64875,-12.15175,-115.414,-18.0165,-61.482,-32.27,-0.901,1.7315
1,22.25,0.04,0.43375,-4.8105,-2.7655,8.95375,-8.632,-12.47375,-115.63825,-23.7065,-57.442,-27.6025,-1.63925,0.839
1,22.75,0.04,0.29125,-5.22,-2.9225,8.412,-9.16175,-12.223,-116.384,-15.32,-77.583,-27.2205,-0.75,0.423
1,23.25,0.06,0.32,-5.3445,-2.924,8.0675,-8.42875,-12.75675,-113.8095,-14.35,-68.795,-31.816,-1.7725,1.0005
1,23.75,0.06,0.312,-5.54075,-2.20275,8.404,-8.78425,-12.06925,-113.14775,-17.7415,-76.847,-40.723,-0.92,1.172
2,0.25,0.06,0.3495,-7.74,-4.7,11.528,-8.3025,-11.78375,-112.95375,-17.46925,-97.802,-38.382,-1.55625,1.22225
2,0.75,0.06,0.3195,-7.432,-5.28125,10.419,-8.385,-11.67875,-112.82625,-21.63225,-80.402,-47.726,-1.495,1.39825
2,1.25,0.07,0.278,-7.582,-5.515,9.81575,-8.29625,-11.91125,-111.37625,-22.6865,-84.468,-111.081,-0.9095,1.09775
2,1.75,0.07975,0.32875,-7.772,-5.622,8.6195,-8.08375,-11.6225,-111.22125,-19.2385,-65.02375,-34.485,-0.782,1.149
2,2.25,0.07,0.3215,-7.4405,-4.64,8.966,-8.9125,-11.78875,-114.075,-16.765,-56.128,-100.97875,-0.82175,1.55625
2,2.75,0.06,0.263,-7.324,-4.97,10.055,-8.625,-11.16125,-116.54125,-20.61475,-80.70975,-60.682,-1.423,1.3125
2,3.25,0.05,0.21,-7.277,-5.092,8.925,-8.8875,-11.28625,-114.7175,-19.04375,-52.8935,-63.367,-1.7465,1.1305
2,3.75,0.05,0.254,-7.26525,-5.19,7.9775,-9.60125,-11.9075,-113.9425,-19.3285,-51.106,-40.4985,-0.896,1.13925
2,4.25,0.05925,0.33925,-7.3485,-5.59225,8.26,-8.72875,-11.5075,-112.75875,-15.1045,-94.87425,-59.60525,-1.1435,1.185
2,4.75,0.05,0.4495,-7.3855,-5.722,7.918,-8.89375,-11.60125,-113.91,-16.73875,-67.908,-43.408,-1.036,0.92875
2,5.25,0.06,0.2405,-7.5625,-6.015,8.492,-9.0925,-11.365,-112.26375,-15.4695,-64.7605,-44.8915,-1.07925,1.136
2,5.75,0.06,0.30875,-7.79225,-5.905,7.58,-8.93875,-10.90625,-113.96,-13.9985,-60.595,-85.4315,-0.906,1.2325
2,6.25,0.04875,0.31925,-7.80475,-5.64375,7.998,-8.8825,-11.33375,-116.23125,-15.109,-44.932,-90.445,-0.998,1.37
