DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,0.25,419.2195,3.0055,413.23325,3.5695,1993.8185,419.778,3.062,412.74425,3.4925,2002.073,419.5025,3.029,413.842,3.46,1992.15,419.9985,2.93325,414.209,3.4935,1992.34025,1.2565,-5.06375,0.24875,412.2335,3.563,0.0315,-0.049,-0.033,-0.99075,-0.777,0.086,-14.531,-2.412,0.3515,1.01,0.98,0.4,-5.23775,-5.531,-5.78275,-6.232,-7.508,81.64575,63.06,0.73225,-7.6,-5.53,-6.01,0.3,-4.5,1.1,-0.085,207.9,281,-78.885,211.7,281.7,-0.25,-0.08,-0.12,-0.25,-0.06,-0.08,-0.1,-0.21,-1.5455,-0.42975,0.49775,0.85575,1.62575,3.42825,4.882,8.048,9.6345,-1.398,-0.7255,0.247,1.26825,2.4265,2.8705,4.914,7.121,8.8755,-1.889,-0.804,-0.047,0.82,1.27775,3.072,4.006,1.53325,7.9065,-1.838,-0.845,0.087,0.572,1.135,2.4065,4.393,7.53675,9.073,-2.223,-1.401,-0.57,0.303,0.91125,2.401,4.019,9.71975,-17.21125,-17.876,-39.83025
1,0.75,419.2115,3.0975,413.2025,3.55325,1993.1275,419.136,3.09525,412.73475,3.506,2001.0405,419.222,3.05425,413.525,3.48,1993.6625,419.76975,3.016,414.39,3.493,1989.88375,1.0565,-4.8585,0.196,413.5395,3.56,0.046,-0.051,0.008,-0.626,-0.538,0.0855,-16.87975,-2.8225,0.3535,1.0575,0.99,0.41,-5.1125,-5.772,-5.431,-6.2535,-7.868,81.6405,63.31,0.72625,-7.7,-5.64,-6.24,0.2,-4.41,1,-0.1225,207.4,281.4,-78.175,211.6,280.8,-0.25,-0.08,-0.12,-0.26,-0.06,-0.08,-0.1,-0.2,-1.6535,-0.46525,0.48275,0.85275,1.6255,3.427,4.8825,8.04725,9.62925,-1.507,-0.7625,0.216,1.2705,2.428,2.87075,4.916,7.122,8.8745,-1.981,-0.825,-0.045,0.818,1.278,3.072,4.0035,1.6835,7.906,-2.0095,-0.897,0.073,0.571,1.134,2.40575,4.391,7.53575,9.072,-2.407,-1.523,-0.574,0.2975,0.916,2.40125,4.021,9.719,-18.073,-19.8765,-42.127
1,1.25,419.02725,3.1095,413.33975,3.525,1988.4855,419.51575,3.09475,412.75,3.537,1998.6805,419.20475,2.993,413.6675,3.43,1994.2315,419.68775,3.0085,415.04075,3.418,1989.712,1.1335,-5.192,0.2185,413.812,3.587,0.1155,-0.051,0.095,-1.001,-0.603,0.08425,-15.96,-2.96,0.36225,0.9575,0.91,0.38,-5.42775,-6.001,-5.631,-6.511,-8.001,81.6335,65.0925,0.71025,-7.6,-5.7,-6.16,0.2,-4.44,1,-0.02,206.3,281.2,-77.93,210.7,280.6,-0.24,-0.08,-0.12,-0.26,-0.06,-0.08,-0.1,-0.21,-1.74025,-0.47675,0.4615,0.83675,1.6235,3.42875,4.883,8.04625,9.62125,-1.639,-0.8005,0.225,1.272,2.428,2.87,4.917,7.121,8.8725,-2.111,-0.883,-0.069,0.814,1.27825,3.073,4.0015,1.858,7.905,-2.1405,-1.027,0.062,0.56325,1.12125,2.40575,4.389,7.53475,9.07,-2.525,-1.5985,-0.571,0.3015,0.90925,2.4005,4.022,9.718,-20.50625,-22.55475,-43.96875
1,1.75,418.854,3.07825,413.66,3.5265,1993.03575,419.193,3.0925,412.832,3.4845,1995.057,419.334,3.049,414.03975,3.4435,1989.70275,419.629,2.952,414.7535,3.41175,1998.4,1.1705,-5.4335,0.209,413.26,3.5295,0.051,-0.0465,0.119,-0.8225,-0.901,0.086,-14.251,-3.0105,0.385,0.99,0.8675,0.35,-5.7435,-6.399,-6.047,-6.6375,-8.11,81.6515,65.99,0.7315,-7.77,-5.65,-6.19,0.2,-4.3775,1,-0.06,206.8,280.6,-77.185,209.9,279.2,-0.23,-0.08,-0.12,-0.25,-0.06,-0.09,-0.1,-0.21,-1.732,-0.52575,0.452,0.816,1.62175,3.42925,4.8835,8.0445,9.62025,-1.806,-0.823,0.217,1.2735,2.4275,2.86975,4.915,7.12,8.8715,-2.234,-0.924,-0.058,0.814,1.279,3.072,4.003,1.623,7.905,-2.223,-1.102,0.044,0.55475,1.12225,2.40475,4.388,7.53375,9.069,-2.5905,-1.645,-0.564,0.289,0.9105,2.4005,4.022,9.7165,-20.54875,-24.818,-44.5
1,2.25,419.0975,2.93425,413.7625,3.398,1991.61825,420.35,2.9425,412.86225,3.32275,1998.37,419.2715,2.9015,414.04325,3.37875,1992.684,419.9495,2.96325,414.56775,3.373,1986.619,1.07,-5.772,0.233,413.496,3.47575,0.0455,-0.046,0.041,-1.689,-0.422,0.096,-15.78025,-3.087,0.433,0.98,0.925,0.38,-6.0415,-6.568,-6.36625,-6.976,-8.108,81.665,67.035,0.70625,-7.53,-5.8,-6.27,0.2,-4.34,1,-0.15,208.1,279.8,-75.62,212.2,278.8,-0.23,-0.09,-0.12,-0.26,-0.07,-0.085,-0.1,-0.2,-1.878,-0.58025,0.42475,0.814,1.61925,3.4325,4.883,8.0365,9.61875,-1.906,-0.862,0.208,1.2745,2.42525,2.86975,4.91,7.119,8.87025,-2.362,-1.022,-0.078,0.796,1.279,3.072,3.9975,1.693,7.905,-2.342,-1.204,0.024,0.5415,1.1235,2.404,4.387,7.532,9.068,-2.653,-1.7095,-0.59,0.285,0.906,2.39975,4.021,9.7155,-22.725,-25.41825,-45.58625
1,2.75,419.12825,2.93275,413.6575,3.41275,1994.80425,419.07775,2.95975,412.718,3.42425,2004.102,419.313,2.955,413.942,3.387,1993.07975,419.411,2.981,414.6785,3.3985,1989.63875,1.225,-5.924,0.238,413.8965,3.4405,-0.1165,-0.0715,0.037,-1.042,-0.493,0.088,-17.0795,-1.734,0.377,1.115,0.9925,0.385,-5.8525,-6.526,-6.28725,-7.0725,-8.2125,81.66725,66.95,0.6785,-8.11,-6,-6.44,0.2,-4.17,1,0.01,208.7,279.5,-75.94,212.5,278.2,-0.23,-0.08,-0.13,-0.26,-0.07,-0.09,-0.1,-0.2,-1.9915,-0.63875,0.412,0.80075,1.617,3.43525,4.883,8.04225,9.614,-2.075,-0.9175,0.201,1.2765,2.42275,2.8695,4.907,7.118,8.86925,-2.431,-1.106,-0.099,0.796,1.2785,3.071,4.002,1.577,7.905,-2.4595,-1.253,0.009,0.5275,1.13925,2.40325,4.385,7.531,9.067,-2.7615,-1.7805,-0.612,0.28,0.9055,2.3995,4.02,9.7145,-24.768,-25.7625,-44.7285
1,3.25,418.89325,2.96875,413.245,3.49975,1993.087,419.113,2.934,413.0565,3.435,2003.182,419.243,2.9655,413.755,3.337,1995.01675,419.69175,2.91175,414.782,3.384,1989.2625,1.0875,-6.3655,0.2325,414.528,3.44775,0.015,-0.06875,0.028,-0.717,-0.746,0.0795,-16.2055,-2.3985,0.3785,1.01,0.9225,0.4,-5.898,-6.787,-6.4505,-7.059,-8.5855,81.67,65.595,0.627,-8.19,-6.06,-6.63,0.2,-4.19,1,-0.05,206.9,276.9,-76.34,212.1,277.2,-0.21,-0.09,-0.13,-0.26,-0.07,-0.09,-0.1,-0.21,-2.085,-0.66325,0.39075,0.802,1.6155,3.434,4.8835,8.042,9.61075,-2.14,-1.0635,0.193,1.28075,2.421,2.8705,4.906,7.119,8.86825,-2.512,-1.184,-0.118,0.799,1.27925,3.071,3.999,1.57275,7.905,-2.5655,-1.328,-0.01,0.51875,1.14175,2.403,4.384,7.52975,9.066,-2.8585,-1.903,-0.63,0.28,0.915,2.39875,4.021,9.71325,-24.7075,-26.14375,-45.11225
1,3.75,418.6935,2.9395,413.59525,3.46675,1996.204,418.7945,2.9525,413.255,3.355,2006.5,418.9355,2.94475,414.101,3.354,1992.2145,419.283,2.85375,414.526,3.419,1992.14275,1.0995,-6.49825,0.22575,414.406,3.471,-0.043,-0.066,-0.017,-0.4395,-0.51325,0.07775,-12.289,-2.505,0.39675,0.9475,0.965,0.41,-6.03275,-6.706,-6.6705,-7.39825,-8.6775,81.672,66.63,0.663,-8.22,-6.15,-6.57,0.3,-4.23,1,-0.0625,205.6,278.4,-75.3075,211.2,276.6,-0.22,-0.09,-0.13,-0.26,-0.06,-0.085,-0.1,-0.2,-2.19,-0.7225,0.38,0.8015,1.614,3.4345,4.883,8.037,9.609,-2.204,-1.1945,0.179,1.27775,2.42,2.87225,4.905,7.117,8.86725,-2.648,-1.225,-0.135,0.79,1.2795,3.071,3.993,1.58675,7.9055,-2.6435,-1.483,-0.039,0.51725,1.1415,2.40225,4.385,7.529,9.064,-2.9665,-2.0025,-0.667,0.274,0.9205,2.39875,4.02,9.7125,-26.5325,-30.709,-45.1725
1,4.25,418.91,2.961,413.202,3.40775,2001.9425,418.728,2.9495,412.661,3.387,2019.4,419.101,2.905,413.94025,3.2855,1998.07325,419.433,2.874,414.82,3.3025,1995.33375,1.08975,-6.49,0.216,414.7315,3.5545,0.0395,-0.058,0.039,-0.8435,-0.409,0.08925,-15.3715,-2.34875,0.3825,0.945,0.91,0.355,-6.70575,-7.146,-7.0655,-7.481,-8.8185,81.649,66.85,0.648,-8.53,-6.34,-6.85,0.3,-4.36,1,-0.08,207.6,277.2,-75.22,209.8,275.8,-0.25,-0.08,-0.12,-0.26,-0.06,-0.08,-0.1,-0.2,-2.3025,-0.7835,0.33775,0.7895,1.6115,3.435,4.882,7.98675,9.603,-2.262,-1.2825,0.177,1.25875,2.418,2.872,4.903,7.117,8.86625,-2.77,-1.244,-0.171,0.776,1.28025,3.07,3.9935,1.688,7.906,-2.763,-1.518,-0.068,0.517,1.14225,2.402,4.388,7.5275,9.063,-3.124,-2.111,-0.688,0.27,0.9205,2.3985,4.02,9.71175,-27.905,-33.07625,-45.6885
1,4.75,418.936,2.95425,413.60125,3.43575,2002.53975,418.91025,2.94525,412.4085,3.472,2014.351,419.5635,2.83225,414.2745,3.247,1998.50475,419.98725,2.912,414.8825,3.209,1994.76125,1.021,-6.828,0.231,414.6815,3.5155,0.02,-0.05325,-0.0205,-0.6055,-0.521,0.0865,-17.293,-1.43275,0.3915,1.03,0.96,0.37,-6.4455,-7.093,-6.858,-7.283,-8.647,81.634,68.08,0.64375,-8.29,-6.2025,-6.93,0.2,-4.18,1,-0.06,206.3,276.4,-75.075,209.9,275.5,-0.23,-0.08,-0.12,-0.26,-0.07,-0.08,-0.1,-0.2,-2.3455,-0.80975,0.31625,0.759,1.61,3.4345,4.8805,8.01675,9.6055,-2.371,-1.394,0.161,1.2285,2.41525,2.87275,4.903,7.117,8.86525,-2.888,-1.34,-0.17,0.776,1.27975,3.0715,3.992,1.60425,7.906,-2.886,-1.615,-0.073,0.51,1.14375,2.40125,4.39,7.527,9.062,-3.275,-2.2425,-0.727,0.272,0.91575,2.392,4.02,9.71075,-29.867,-33.323,-45.862
