DOY2,HR2,CO2,FC,CH4,FCH4,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,RH_1_1_1,RH_1_2_1,RH_1_3_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TAU,T_SONIC,USTAR,WS,VPD,U_SIGMA,V_SIGMA,W_SIGMA,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,TS_1_1_1,TS_1_3_1,PPFD_IN,NEE,SC,SH,SLE
1,18.75,379.97505,-2.4933300035,1943.83325,-12.09275,-67.1299,1.503098367025,-11.910231678,217.541908,307.048129,-100.293084333333,100.8889,37.0257980166667,23.7945725,36.6147392166667,-1.12462710966667,1.44690000000002,-1.69056491833333,-0.31849075,1.44690000000002,0.03925,0.2685036,0.759069931,0.159546155351984,0.143167617640216,0.0388368191187962,0.978327608499998,0,1.68044766041667,0,7.24837085666667,6.72960408333334,0,-0.27004795,-0.6769013,-4.27932446135,-4.42849
1,19.25,379.5076,-1.881806236,1938.234,-13.55,-57.3860288955,1.315748309325,-11.4674625,216.240302666667,309.679022833333,-102.215455833333,100.8766,37.3586332166667,22.033963609,37.9737847333333,-1.76646738016667,0.65022138250002,-2.66953295566667,-0.2921667,0.65022138250002,0.039885,0.250242275,1.227298689125,0.142292602352037,0.134511729181731,0.0397553042575967,0.9443329265,0,1.54396220766667,0,7.22011260666666,6.77534078333334,0,-0.571994175,-0.414157897875,-3.587953890175,-4.23032
1,19.75,376.506,-1.204765,1928.41475,-13.5325,-54.72987,1.327859588375,-17.240545,214.697258666667,309.566843,-104.121215,100.91375,39.4001241666667,22.232389988,39.92189065,-2.33689358,0.246323272500024,-2.72859926333333,-0.2618797588,0.246323272500024,0.0405975,0.305625064425,1.01517442063,0.150523261570343,0.146319970845835,0.0352570812226906,0.796827091333333,0,1.4739250835,0,6.9741370525,6.79097533333334,0,-0.4759918,-1.402075,-3.249972,-3.4067745
1,20.25,378.3849813,-1.984713,1925.14,-9.765,-62.55235,1.33618320125,-13.57377,215.505198,306.452955833333,-102.816935833333,100.9055,39.5382430166667,21.5508,41.01792005,-2.60186524366667,-0.408966599999985,-2.75185761,-0.259454,-0.408966599999985,0.0395,0.2369055,0.6444042,0.133206783984363,0.151802165718048,0.0334450235722858,0.8078109855,0,1.66435602908333,0,6.93197889583333,6.77120288333333,0,-0.38614205,-0.488993925,-3.13476,-2.717294
1,20.75,378.071225,-1.870312,1923.16875,-11.31,-51.37201,1.284946625,-18.96373,216.939602166667,306.5841935,-100.88455875,100.9621,42.4433914666667,22.7808354,39.7097613166667,-2.72211709333333,-0.612579022499983,-2.84936331666667,-0.28469,-0.612579022499983,0.041095,0.262347075,0.7176487,0.152626645680268,0.156020093478914,0.0332911064267402,0.731894129333333,0,1.25175039216667,0,6.893893215,6.74041726666666,0,-2.1778475,-0.9426501,-2.4473765,-3.018368
1,21.25,380.491675,-3.973746,1928.318,-15.54,-51.69369,1.430761090375,-17.88721459325,217.941744166667,306.168876666667,-99.4568225,100.97343523,41.8772769333333,23.564555,40.68359445,-2.66921556833333,-0.769542899999973,-2.91751859333333,-0.3724573367,-0.769542899999973,0.0310875,0.370990175,0.81125975,0.140048504367215,0.153144397683496,0.0362739946059,0.846448812916667,0,1.48731640658334,0,6.76689353,6.70811225,0,-0.6740603451,-1.84083575,-2.324656309625,-4.3938935
1,21.75,380.29409656,-2.065643497025,1932.002,-10.362,-50.685145,1.3961355676,-13.186875413,218.163225166667,306.231329833333,-98.4501025,101.010509395,41.3062996666667,20.9296875,42.6341801166667,-2.508135275,-0.797949999999958,-2.73634793166667,-0.3137456,-0.797949999999958,0.034255,0.39795645,0.720721375,0.136552885670256,0.141076176097615,0.0322178182023075,0.868056318,0,1.684858191,0,6.4672326,6.71107128333334,0,-3.04227964845,-2.9781535,-2.5849435,-5.2535897296
1,22.25,381.4498371775,-3.869737,1918.1005,-19.3175,-53.6019,1.2856547028,-25.1151675,218.543649166667,306.0538105,-99.3666175,101.006257945,40.7827921833333,22.207175,42.8747547333333,-2.49817326,-0.854330967499978,-2.65067380333333,-0.36418745,-0.854330967499978,0.041595,0.232148625,0.081605787775,0.142400963100452,0.131775714692026,0.03915419468594,0.716170635333333,0,1.11614179458333,0,6.52457843333333,6.71921575,0,-2.749778,-1.59385,-2.5211865144,-3.48622855255
1,22.75,382.018,-6.36286270415,1922.571,-12.885,-60.323945,1.36229050305,-21.4366825,218.7628005,305.098458333333,-99.3542129166667,100.95395,39.9927975333333,22.92308,44.7144704166667,-2.78771671833333,-1.10029999999998,-3.15008509833333,-0.42849124195,-1.10029999999998,0.0416875,0.29385785,0.03035669,0.135839855010551,0.139608484473365,0.0354472359826157,0.778955371,0,1.26004915333333,0,6.70960482333333,6.69012018333333,0,-0.8752265412,-0.880625925,-2.6364875,-3.35923
1,23.25,383.6818371,-3.5882365659,1932.618,-13.25,-54.03275,1.3823535,-18.03305,218.867846333333,302.447345166667,-98.8242879166667,100.933,43.4899925833333,24.0013,44.3150647333333,-3.07075025666667,-1.12749999999997,-3.33247486,-0.3795975,-1.12749999999997,0.04,0.2635502185,0,0.145086078962616,0.149483353753797,0.0426236557020587,0.86291970125,0,1.64391082983333,0,6.75066005166667,6.70338658333334,0,-0.8431214,-1.32057,-3.216265,-2.9031051614
1,23.75,381.1716253425,-3.13836675,1931.229,-16.62,-60.887435,1.470805,-19.78737319925,219.791186,299.802228833333,-97.36913625,100.9007,44.1128333,23.89125,44.1146894166667,-3.13523225833333,-1.57479999999999,-3.72107551333333,-0.36103445,-1.57479999999999,0.03611,0.3045796,0.019663125,0.145292915101495,0.136900831772961,0.0436729401981705,0.63081686525,0,1.07461808233333,0,6.70937113083333,6.716842,0,-0.42413181505,-1.99350075,-2.82845,-10.1891475
2,0.25,372.55410894,-5.23301875,1902.47525,-13.54,-60.0237625,2.30305025,-14.8285730045,236.34563,320.90306,-101.459353333333,100.839875,49.7902831833333,31.27071,49.3161696916666,1.44841443583333,3.46350000000003,1.00924767383333,-0.31199609625,3.46350000000003,0.0371875,0.28762885625,0.07428795,0.141596367320213,0.12535047536889,0.0369532429476176,0.935519662583333,0,1.40660291608333,0,8.83656907916667,8.25612092416666,0,-4.49110725,-2.094502,-1.96047875,-6.10805
2,0.75,372.187785805,-6.95536925,1905.46925,-11.785,-54.453325,2.2763296479,-17.91721,235.770673333333,319.075393333333,-102.139766666667,100.81075,48.0635983,30.646285,49.2087844166667,1.02752339333334,3.34512500000003,0.931101465666667,-0.3181978,3.34512500000003,0.0379325,0.330499525,0.41445695,0.136014705087354,0.131306806828053,0.0376886808988205,0.8400999545,0,1.38269016591667,0,8.69730769666666,8.25978182416667,0,-5.88383775,-1.46955,-2.157138,-6.2574034429
2,1.25,376.4905439625,-5.183907781,1905.7065,-23.22,-66.52482,2.103056821225,-18.009699673,231.837686666667,318.461423333333,-100.717266666667,100.7482,48.2017779083333,29.1969,47.6193758166667,1.14853686475,3.44740000000004,0.83719361775,-0.3408016,3.44740000000004,0.03904,0.3778422,0.42514239696,0.146355347868997,0.130535187878887,0.0350897616767391,0.701883277916666,0,1.04996091191666,0,8.83259160833333,8.2579866675,0,-3.860835,-1.247745,-2.4256232264,-5.0455555
2,1.75,373.8171183675,-21.51269,1904.77875,-17.3525,-63.8892075,1.921018,-25.0673475,231.77421,318.125406666667,-99.1800133333334,100.745425,49.67945405,26.8292125,48.0049761833333,1.10088689716666,3.21100000000003,0.532463591,-0.348347617175,3.21100000000003,0.0426325,0.2784221,0.480047125,0.145969887408498,0.130182104287596,0.0354356758067653,0.82725899525,0,1.39485196791667,0,8.72443614083333,8.24941378500001,0,-3.296818,-1.2963685,-2.2970175,-7.070064
2,2.25,373.349828975,-7.339217,1899.09875,-15.675,-59.7844625,2.00288475,-24.8897512505,231.64118,317.025593333333,-98.0205666666666,100.735625,45.7831296833333,27.74053,48.2845287666666,1.003643862,3.23325,0.840455495666667,-0.380102,3.23325,0.038025,0.2426563705,0.012546855,0.146473642884812,0.13985728269325,0.0359983408072573,0.869633922749999,0,1.5727162885,0,8.80761829583333,8.21633307916667,0,-4.2562305,-1.494958,-2.22968,-5.30377
