DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_A,TS_2_2_A,TS_2_3_A,TS_2_4_A,TS_2_5_A,TS_2_6_A,TS_3_1_A,TS_3_2_A,TS_3_3_A,TS_3_4_A,TS_3_5_A,TS_3_6_A
1,0.25,-64.2837,-35.9069,1.272,-0.24329825705,0.04626125133,0.193117175,408.9982466,7.8278,8.25613275,86.7457,6.7584999995,69.97605,2.5215,8.33,67.04835147,2.946475,0,0,273.1,336.3,4.62675,0.0882,0,6.8,10.4,11.505,7.6923,9.83775,11.756,12.41675,14.02875,15.17375,8.47625,9.96625,12.12725,12.564,13.8425,15.1215
1,0.75,-62.485,-35.4697743425,1.668975,-1.39282953325,0.02863858854,0.19565035,408.8220648,7.784843346,7.9018315,86.7418,6.49075,70.4595966025,2.50775000025,8.145,67.64273971,2.9487443205,0,0,273.925,334.5,4.33400000075,0.09099999989,0,6.525,10.2,11.5,7.423175,9.5385,11.7275,12.416,14.025,15.17375,8.121,9.641,12.095,12.56525,13.844,15.12375
1,1.25,-61.445,-34.9533613525,1.714920737,-0.73070506575,0.04035,0.1959354,408.89976895,7.8040031055,7.9046,86.73569,6.41575,70.02962557,2.5035,8.0275,67.8074863425,2.92575,0,0,275.35,334.125,4.187,0.0931,0,6.3,10,11.48,7.2095,9.28725,11.716,12.41625,14.022,15.16775,7.800375,9.38,12.03575,12.56875,13.8405,15.12175
1,1.75,-61.122525,-33.8228,1.6464097205,-0.99309225615,0.0466982067125,0.191975,408.9250041,7.800837839,7.7947675,86.741975,6.2605,71.380537565,2.493,7.9305,67.91055,2.92733825025,0,0,275.275,332.525,3.86750000075,0.12025000005,0,6,9.8,11.4,6.914675,9.033,11.7035,12.409,14.01775,15.171,7.463425,9.143,12.00125,12.579,13.839,15.114
1,2.25,-60.7475,-32.931402695,1.8361,-0.1018,0.04047935945,0.18385535,408.9627201,7.842604066,7.6562,86.74835,6.0975,72.657061795,2.465499998,7.79175,70.220525,2.860325,0,0,274.875,331.275,3.8755,0.11835,0,5.7,9.6,11.37,6.6157,8.78175,11.69325,12.41075,14.025,15.174,7.154875,8.8876,11.961,12.58125,13.82825,15.1185
1,2.75,-59.215,-31.9832,1.414481169,-0.8817861736,0.01838613823,0.194312,408.85349635,7.7812768815,7.39865,86.74579,5.76475,73.67585,2.45625,7.52,70.12865286,2.8987776295,0,0,277.45,331.2,3.706,0.111275,0,5.5,9.4,11.31,6.404625,8.61185,11.67825,12.4195,14.019,15.17525,6.89365,8.644875,11.9215,12.5845,13.82025,15.124
1,3.25,-58.995,-32.3058299125,1.501650847,-0.4621,0.0612564384425,0.1966754,409.05022705,7.75605,7.1419,86.7497,5.5195,74.5477,2.4595,7.212,70.72326448,2.881590979,0,0,272.85,331.3,3.603,0.1101575,0,5.3,9.2,11.25,6.100525,8.352425,11.66525,12.42975,14.0195,15.1745,6.636125,8.428175,11.876,12.5925,13.82625,15.11875
1,3.75,-59.425,-31.2077999975,1.2857988775,-0.99018451985,0.05275,0.19310105,409.2402084,7.75555,6.89225,86.7433,5.52475,75.620004065,2.43425,7.015,72.47346687,2.79045,0,0,270.3,329.75,3.489,0.111749999925,0,5.1,9,11.19,5.831975,8.1161,11.6155,12.4375,14.0195,15.167,6.375875,8.1849,11.828,12.59175,13.81975,15.1095
1,4.25,-58.125,-30.813578155,1.29685895325,-1.15327194075,0.03899756788,0.1842,408.9269447,7.78738938025,6.77500625,86.73689,5.26025,77.4925548375,2.38075,6.837,74.6744425,2.81466913325,0,0,274.15,328.15,3.094,0.1259575,0,4.9,8.8,11.1,5.641175,7.854025,11.559,12.452,14.02225,15.17375,6.1879,7.997525,11.78825,12.6055,13.82325,15.1135
1,4.75,-57.48,-30.48595,1.4004235585,-1.0443,0.034,0.1916275,408.91820675,7.7762991155,6.633274,86.7360175,5.052,78.441091365,2.46425,6.85,74.9737,2.91634152475,0,0,274.55,328.05,2.845,0.1058425,0,4.7,8.6,11.01,5.458875,7.63825,11.499,12.4595,14.0225,15.17175,6.000825,7.753975,11.74175,12.62075,13.8095,15.1125
1,5.25,-55.3875,-29.8279,1.53401137,-1.354,0.035892539415,0.1911062,408.9710418,7.75645,6.040041,86.7378,4.841,78.5099,2.486,6.4,74.5335075325,2.859287729,0,0,273.4,327.05,2.697,0.1264,0,4.41,8.5,10.96,5.35105,7.467725,11.4345,12.47125,14.025,15.165,5.7691,7.5699,11.693,12.63125,13.8095,15.115
