DOY2,HR2,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,USTAR_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,T_SONIC_1_1_1,CO2_2_1_1,SC_1_1_2,G_1_1_2,G_1_1_3,SH_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,NEE_1_1_1,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1,SC_1,SC_2,FCH4_1_1_1
1,5.25,368.4554741,2.83,-3.61,-20.22771262375,-21.077,-93.4443392,-55.067243775,0.4814558,0.026824,99.52155,38.82481941,-8.9953924,0,3.0834,4.705275,-102.948,-2.89633235,-0.13738475,187.162,268.6858,-21.7325,-8.0815,391.09383355,-4.1777058,-23.8375,-32.04375,-12.50862945,-0.91247275,0.137487375,0.111078875,0.03581775,-4.15471105,390.931667,392.89291655,393.425833,395.110416775,-5.4641355,-14.7914045944444,-3.781225
1,5.75,367.930587145,2.83727785,-2.775,-14.07230085,-20.8925,-90.77975153975,-66.468192,0.38600245,0.0228106735,99.4747,38.67046735975,-8.9903825,0,3.06785,4.703225,-101.41548,-2.792958425,-0.146773375,186.89125,268.669475,-21.72275,-7.94744355,390.556,-3.0973564,-23.69125,-31.59625,-21.170979875,-0.95676685,0.10843025,0.12003475,0.02999815,-5.62315555,390.1400001,404.35666655,409.31166655,409.67333355,-2.382577375,-22.5102359888889,-5.61355
1,6.25,369.1858610675,2.7262870312,-2.30239755,-10.7043688,-20.665,-90.23993432,-120.14316515,0.5059802,0.0222973992,99.5319025,39.36278489,-9.1694359,0,3.058,4.69045,-102.966,-2.89840915,-0.06945,186.11,268.6328,-21.7175,-8.23205925,390.038750225,-2.0452191,-23.48375,-31.31875,-13.154564925,-0.882051,0.1129605,0.116069,0.024849,-1.94799585,389.1600001,406.151667,406.7549999,407.068750125,-9.4830964,-30.2290673833333,-1.31015195
1,6.75,370.1590406525,2.826733437775,-2.19042975,-8.7396058,-20.394,-84.359409655,-49.62751185,0.569278125,0.0244974856,99.556,36.145767584,-9.39645075,0,3.0534,4.645475,-102.7876,-2.787199825,-0.066877,185.312,268.731415,-21.626,-8.1530435,390.0123331,-2.60874135,-23.2725,-31.09,-13.625467225,-1.1613055,0.1397945,0.119592,0.027109,-2.3289317,390.08125,402.15625,405,405.108333125,-41.9946548,-37.9478987777778,-3.263175
1,7.25,369.4146144,2.6332404097,-6.8206578,-6.851945325,-20.34775,-87.382711535,-159.698564875,0.511613625,0.0231614,99.5825,37.6540596395,-9.0598852,0,3.034925,4.638925,-98.310523,0.0737676100000001,0.018668875,183.29055,267.72425,-17.036,-8.22742695,389.394166425,-3.1740109,-23.076,-30.70875,-19.596703,-0.994524575,0.144221725,0.137672125,0.03126415,-38.9495528,389.0375,404.635416875,408.383333125,408.416666875,-57.6037776,-45.6667301722222,-20.678725
1,7.75,370.29091755,2.725444600425,-2.36725,-12.580490525,-20.4975,-76.2345157,-68.68025885,0.4827977,0.03070419295,99.62631,37.97903,-8.712232475,0,3.02755,4.649125,-72.8551,2.93072,0.337283,186.273,270.5086,-4.5186755301,-8.061029875,391.3825,-5.18787555,-22.735,-29.2025,-9.3084157,-0.910402625,0.1549235,0.14580525,0.048934875,-4.297476875,408.9533334,421.3466668,424.66,423.5900002,-39.614528275,-53.3855615666667,-7.687525
1,8.25,366.46670055,2.814154775,-4.0575,-8.926064475,-20.036,-55.8219855975,-108.3906148,0.445287,0.0352176823,99.62317,36.90117,-7.98195735,0,3.023725,4.653475,-16.4921,7.398677,0.89416,187.056,276.122,9.311367875,-7.19816425,390.0025,-5.20079275,-22.11125,-28.3725,-4.1874936,-1.03428325,0.187108625,0.155609875,0.07793025,-12.217756,422.307083,425.774583475,427.24500005,428.881666525,-49.16776475,-61.1043929611111,-4.82525
1,8.75,369.18674294,2.6962786613,-6.9861773729,-14.824664948,-19.1905,-49.165080804,-99.4325574,0.3928625,0.0630064774,99.641175,34.35572203,-7.37169105,0,3.006475,4.6614,10.2088415,12.50880575,1.46698975,188.889175,279.608,28.19401731325,-6.687009525,394.99275,-3.24029795,-21.22625,-26.18,-7.5432945,-1.57530925,0.19925025,0.17854275,0.137289,-5.461144225,422.574999775,425.008333225,426.894166775,426.872499775,-61.36389045,-68.8232243555555,-12.3933
1,9.25,368.86029266,2.5275,-12.471,-19.8568569,-17.8075,-44.776020523,-13.0918136,0.3675308,0.091202534875,99.600135625,34.50158825,-6.399369925,0,3.047525,4.6381,17.200495,24.0883745,2.4970259,191.43095,284.099135,52.254478312,-5.9503965,391.152,-2.316425075,-19.2,-20.36125,-4.32573025,-1.3851206,0.222793,0.1969776,0.1707238,-20.8923021,400.6175,402.17833365,404.0325,399.09166635,-29.9873118,-76.54205575,-7.33035
1,9.75,369.4204459925,2.726511590125,-12.67498028125,-24.77559,-17.36125,-59.008093518,-28.88086895,0.432775,0.126129629225,99.627531375,31.83350637,-5.89416025,0.000287150925,3.0558,4.63985,19.803352,26.20278875,2.543016775,194.661525,289.0417975,60.441641745,-5.5159035,387.26916645,-1.34468225,-17.71375,-16.2825,-1.87348675,-1.520386,0.271319,0.23170775,0.198925,-24.2273755,387.683333,389.983333,392.033333,391.766667,-15.1916405,-80.7268707,-7.7634
1,10.25,368.8469553,2.80823088405,-14.63186213125,-26.7703858,-17.1275,-50.7766528825,5.69074865,0.444964125,0.127872625625,99.5380875,30.33212525,-5.410335,0.0016342412,3.118575,4.647925,32.1187925,36.22226,3.83023895,194.7781625,291.109935,80.72524825625,-5.0238303,386.024999725,-0.4740423,-16.50375,-13.805,-4.877537375,-1.423968,0.3308265,0.2510185,0.2701834,-40.789474875,386.56750005,387.544167,388.178333,388.42700005,-47.9415193,-61.78784085,-24.0113
1,10.75,366.2725,2.78884772605,-15.69053883575,-18.520919725,-16.4615,-46.724306375,-22.435649475,0.5756506,0.162465039675,99.516925,28.1178615,-5.321421,0.000997168350000001,3.179425,4.6354,39.22855,45.495184,4.5855675,199.0368825,292.9554425,112.904955,-4.60557595,384.9516669,-0.7744255,-16.0575,-13.465,-6.693389,-1.42324895,0.340173575,0.2968876,0.2733512,-21.35264865,384.89875,386.108749725,386.27916645,386.282499725,-4.7457805,-21.5524922,-20.79385
1,11.25,364.66898904,2.746104371125,-17.009703384,-6.55986188945,-16.01425,-18.16560359675,-1.98517764999999,0.53220355,0.1749421424,99.476115,26.6946395,-4.97037275,0.00211015,3.183,4.637325,45.975957,59.96591,5.1287055,201.518575,295.8073275,141.2487864825,-4.1762354,383.6616669,-0.98082125,-15.94125,-13.05525,-4.6799078,-1.5412826,0.3864196,0.3340746,0.2874624,-15.5874366,383.367083,384.866667,385.123333275,384.965000275,-11.71321605,-20.85234935,-8.010325
1,11.75,362.0064061875,2.7798612,-16.956288732,-7.9993756044,-15.594,-17.9237237405,-9.010748,0.545340575,0.1619456899,99.4346,25.33917725,-4.429126175,0.0025236,3.20225,4.6917,50.096543,60.5349155,5.34077515,204.05395,297.788765,142.3492597275,-4.4120807,382.4833333,-0.49534265,-15.7675,-12.2385,-7.0478152,-2.00797555,0.34854405,0.3552302,0.28661125,-15.88687785,381.2199998,382.683333,383.9566664,383.3666664,-2.4102128,-33.186148125,-17.051375
1,12.25,363.1821133,2.785601829375,-18.04897094125,-3.42381509125,-15.34275,-27.1919059275,9.9379355,0.54175115,0.1519514856,99.38000796675,24.5498097,-4.101911925,0.0025985,3.226225,4.712525,49.137695,56.7949985,4.71602055,204.70365,299.864085,140.399685,-3.630898375,382.643333,-0.490189,-15.4515,-11.856,-14.9590152,-1.601833875,0.35397975,0.321528875,0.29050775,-15.860519775,380.216249925,381.27041685,382.65541685,382.809999925,-3.0559398,-30.88160105,-14.8415
1,12.75,362.854029025,2.82405629565,-17.173364442,-9.5685968699,-15.08375,-25.674442025,5.78508465,0.622627575,0.205426625,99.3509125,22.1656155,-3.9317926,0.1251330471,3.249875,4.7068,50.79193525,55.94062625,5.2802937,205.543575,300.3232425,142.160415,-3.6686375,379.275,-0.4484579,-15.3145,-11.704,-12.14140305,-1.424941625,0.4039675,0.3156185,0.276354,-15.32823775,380.026667,381.0325,382.91124985,382.389166425,-4.3118904,-7.0103131,-15.58025
1,13.25,364.069985125,2.788009717,-16.79625,-6.34590398455,-14.71175,-23.674371465,-31.0563129,0.687034325,0.200546016275,99.45552155,23.56412875,-3.833719125,0.141260218775,3.250125,4.70395,40.907652,44.665917,4.14788875,207.03579,300.81795,118.05890778,-3.4061004,379.383333,-2.5486747,-15.184,-11.58775,-8.61184605,-1.5732842,0.3969052,0.3573384,0.3186788,-15.2367817,379.16875,380.810416575,381.944583,382.470833,-2.0605012,-21.1509632,-12.03875
1,13.75,363.91760033,2.720579677,-15.732655715,-4.2808480677,-14.118,-31.276914855,9.397229375,0.6449312,0.192846237275,99.3699641,21.53162752475,-3.481191125,0.166803942625,3.254225,4.73475,36.6293005,47.842068,4.419683,207.062,299.6,111.50806513,-3.2487218,379.8,-0.42081155,-14.5655,-11.47525,-11.05744295,-1.685250725,0.37011865,0.314753075,0.283457725,-14.95361425,379.52125015,380.49249985,382.382916575,382.186667,-4.32950325,-2.692199,-22.103625
1,14.25,362.49846942,2.7624343767,-15.72383528,-5.24612579275,-13.542,-35.042421321,7.937522775,0.595823,0.175038536025,99.351973875,19.58016869875,-3.45544175,0.1432105146,3.255425,4.7419,34.011445,46.168909,4.1143125,205.58797,299.50526,109.273705,-3.072026775,380.13166635,-0.23060735,-14.4185,-11.32375,-10.7069569,-1.5103217,0.354516175,0.27729365,0.25260475,-12.841992875,379.7416669,381.8366668,383.3183331,382.8466669,-3.109857525,-30.78882325,-13.60165
1,14.75,362.6528235,2.7303127439,-14.674,-9.9599365,-13.481,-46.76919881,9.972821275,0.4502144,0.145034975,99.368412674,20.55010245975,-3.27885655,0.197854037075,3.255775,4.73575,24.7178565,32.9671595,3.15075,203.803895,299.7257025,78.044643806,-2.9301766,381.57333335,-0.8937264,-14.275,-11.604,-18.795137,-1.4341816,0.3283488,0.2653908,0.2744434,-12.01211745,380.516667,382.3566668,383.8500001,383.4816668,-3.49904329999999,-1.531076125,-13.7226
1,15.25,362.2674488225,2.669962725,-12.7258738,-9.83,-14.038,-50.4608202,2.936327475,0.57115,0.160121924,99.386775,20.72430701425,-3.34412,0.261130590775,3.271675,4.726975,17.034191,26.6453875,2.884504925,205.524695,298.6904475,53.7065887125,-2.827506025,380.8149997,-0.88652885,-14.4175,-12.09,-16.941014225,-1.4781446,0.2979276,0.249620125,0.286000225,-11.3798538,380.4700001,382.5466669,384.1483332,384.1916668,-2.7507992,-3.833644875,-17.9694
1,15.75,361.9480019775,2.67323185,-9.593371341225,-5.2481410815,-14.17725,-52.475992306,-59.673837025,0.5272381,0.1295102994,99.42064,20.41232043425,-3.35739,0.1918328114,3.35795,4.71895,-1.031646575,18.38909675,1.8931739,198.7295525,297.749185,38.566220639,-2.662879,381.3099997,-0.25576035,-14.464,-12.904,-13.8949483,-1.405920375,0.266042,0.23250375,0.20113775,-8.33392995,381.106667,383.1433331,383.888333,384.1016668,-10.33252565,-1.39970875,-9.93535
1,16.25,361.79,2.6834085053,-7.6465063,-8.912365825,-14.248,-57.338945375,-115.3502106,0.5059142,0.081558625,99.4375375,21.559781,-3.701285,0.21943891245,3.3507,4.7275,-47.29366,10.59641,0.9975829,197.09475,296.64577,18.16046136425,-2.7689126,381.38333365,-0.5368022,-14.44,-13.098,-18.8627855,-1.375606375,0.2062444,0.1661106,0.108372,-6.56418,382.0166668,384.073333,385.0466668,385.2733331,-6.7540638,-3.4235014,-15.852275
1,16.75,362.897402135,2.730631328025,-4.076676117175,-6.8275838797,-14.19325,-70.84115177,-72.77659175,0.457885125,0.053251402,99.4517475,23.03235687375,-3.9351735,0.21829775,3.342525,4.736275,-78.03135625,4.254695,0.310288675,196.125425,294.109925,5.3968981204,-2.98713925,382.4625,-0.4572281,-15.6055,-16.956,-21.882189625,-1.10380765,0.163894575,0.131488425,0.0745563,-3.2905451,382.450833425,384.40749985,386.464166575,386.910833,-5.780652675,-0.911218875,-16.1146
1,17.25,362.6071126875,2.735159072875,-1.32,-5.88414916735,-14.71325,-82.04925,-44.504258825,0.534275225,0.03454345,99.476375,23.75965726625,-4.32318255,0.162021410375,3.345675,4.7382,-104.9264125,-0.722638075,-0.2360813,195.524275,291.6408875,-10.33225578,-3.319446375,383.633333,-0.81627085,-15.683,-23.291,-25.498078,-1.284457425,0.11621215,0.0997555,0.064124175,-1.4055,383.6833335,386.96250025,390.81249975,390.1666665,-1.429579,-0.23040145,-11.03375
1,17.75,363.787990475,2.793,-0.2416618,-11.5024836,-15.553,-91.315563522,-79.274366625,0.370811,0.02712694395,99.5006,26.44047164625,-4.65543655,0.1084221095,3.344475,4.741125,-108.91655,-3.19,-0.279822325,195.3558,290.148125,-18.606,-3.2129786,384.572083,0.26179135,-18.301,-29.063,-29.23152675,-1.2376532,0.1115594,0.0981734,0.035993,-3.49582875,384.970416925,389.370416925,395.209167,396.765000075,-1.1963304,-2.2033658,-10.1832
1,18.25,365.8873651075,2.822372793925,-0.207,-10.995727004,-16.281,-75.45986173,-61.69257395,0.4317042,0.0258103773,99.54079,27.372161505,-4.812847,0.01526129775,3.3471,4.74795,-107.59734,-3.42279475,-0.213297725,196.94098,288.12723,-21.8515,-3.5075148,385.458333,-0.653795675,-21.427,-32.922,-23.18410175,-1.2034371,0.0994216,0.0955235,0.0236379,-1.71019975,386.3533334,393.6800002,397.2200002,397.02,-4.86586625,-3.6321405,-13.0722
1,18.75,366.791055225,2.83971378115,-0.1135,-19.06975875,-17.2835,-79.2404936625,-51.923323125,0.41441115,0.0199657,99.56127,29.78662453625,-5.15442325,0.00338615,3.342025,4.743075,-105.2674,-3.2800045,-0.135294,197.38235,286.744625,-21.81375,-3.8686016,385.68875,-0.15394275,-23.648,-32.96375,-21.63565425,-1.00023635,0.0959795,0.103019225,0.02676485,-8.3342998,386.98958355,396.970417,397.48,397.50125,-4.35898405,-12.476532,-4.55615
1,19.25,368.048067,2.900305131525,-0.5689737024,-9.374811427,-18.42975,-85.05180226,-127.7538625,0.520505225,0.0215861035,99.61251,32.040219,-5.42674725,0.02490628005,3.331,4.745025,-105.27775,-3.0717195,-0.07662295,197.68975,286.4388875,-21.78125,-4.157292425,387.623749975,-0.5416798,-24.043,-34.235,-22.2978775,-1.20692655,0.107327725,0.111148125,0.029292325,-16.270373575,390.14875,398.007500275,399.73166645,399.839999725,-10.11000645,-18.238804,-0.71475
1,19.75,368.29425476,2.4786343,-0.2400722,-8.977221025,-19.33675,-86.8885826,-174.6042912,0.4904125,0.022773008575,99.6477625,32.282509425,-5.410467,0.001119352,3.335675,4.750825,-105.234075,-2.97014445,-0.1339959,196.00965,285.722,-21.7735,-4.4016245,386.993333025,-1.2139284,-25.512,-34.59125,-19.1124445,-1.15949875,0.0970475,0.09213,0.0302425,-1.76735475,391.57875,397.615000275,398.859583,398.570416725,-6.802353225,-10.432686625,-11.855
1,20.25,368.9381875525,2.9203988805,-0.198900552,-5.18108012435,-18.59475,-88.503463375,-64.801269275,0.4520395,0.02400223095,99.61125,32.25830878375,-5.67501915,0.0011427166,3.32765,4.752775,-106.3112,-3.03243,-0.1298212,194.323375,284.83055,-21.7725,-4.70031875,389.8025,-1.119567875,-26.084,-35.302,-17.443516,-1.03411,0.10461725,0.1110635,0.022634,-8.451423,393.86999995,397.96166695,399.35250005,399.435833,-2.83313595,-14.017857275,-7.347875
1,20.75,369.4083113,2.8920276,-0.7308059035,-10.530630169,-19.07425,-81.84550192,-28.897950275,0.4622605,0.01858079925,99.562,31.322467135,-5.69638,0.0016901,3.25965,4.7547,-106.47937,-2.917555,-0.196934,193.1835,283.73857,-21.75,-4.7837755,389.714167,-1.2055077,-26.104,-34.885,-33.166941425,-1.14750625,0.108421,0.09575575,0.02887925,-8.31729445,392.0858331,399.94750005,400.626667,400.371667,-15.520918,-9.96578035,-13.19275
1,21.25,369.6552001075,2.9706824792,-0.4565,-9.21121,-19.2835,-82.55180950525,-77.13757335,0.4723812,0.02091211,99.668935,31.462674764,-5.91772775,0.0022566,3.24565,4.751775,-106.49197,-2.89557275,-0.107787,192.42555,281.734385,-21.76525,-4.904619825,390.649167,-3.925454975,-25.8345,-34.439,-24.739171925,-1.348576875,0.109033925,0.09739385,0.026489525,-4.2866246,392.40749995,399.60916695,400.13500005,400.074167,-9.680255725,-27.7628023,-11.184825
1,21.75,368.71813831,2.91007134925,-0.1262832645,-15.2869534875,-19.41975,-72.95893535,-60.9348832,0.3593928,0.020449348,99.7131575,31.4244942115,-6.27256885,0.0007984442,3.232975,4.753775,-106.4013325,-2.87138215,-0.0795534625,192.2890025,281.0373875,-21.764,-5.11780225,389.585416625,-0.842388975,-25.714,-34.23,-15.91033275,-1.3593144,0.11745725,0.1204065,0.040701625,-7.964009,393.924167,400.574167,400.8541669,400.86000005,-19.9707306,-10.4930972,-23.8686
1,22.25,367.115438655,3.001580125,-1.357656600425,-15.44068065,-19.85375,-84.27841575875,-47.7417244,0.392050425,0.0199189,99.72698,33.659272986,-6.677122275,0.0002670744,3.218375,4.752775,-105.74031,-2.88195755,-0.069956615,191.29423,279.3059,-21.7515,-5.1633894,391.8593334,-0.793373225,-24.5755,-33.619,-21.0242532,-1.035547,0.1224055,0.0973982,0.0241942,-7.023498525,394.545000025,401.66125,402.220000025,402.051250025,-37.898913975,-16.9513894,0.1788568
1,22.75,368.005,2.99667025,-0.00399999999999999,-10.7098962671,-20.155,-91.14065525,-45.0779311,0.375790875,0.0194658,99.73909,33.281316539,-6.27314025,0.000337071,3.2038,4.75375,-106.0909,-2.839008925,-0.0413069,191.3098,277.6186,-21.736,-5.2573734,392.509249925,-1.21465505,-25.196,-33.91,-17.4261298,-1.1714945,0.1211141,0.1058445,0.0275304,-4.81313,394.00916695,399.394166975,400.628749975,400.9725,-46.180113625,-21.894132,-1.89684
1,23.25,366.06375,2.7901977024,-3.5336285,-25.523811825,-20.36675,-83.05068884,-112.24951525,0.459534,0.02245234695,99.6473575,32.698,-6.9437542,0.000418451375,3.2017,4.7538,-105.280935,-2.89154705,-0.0544077499999999,190.8054,277.1248,-21.752,-5.3719412,392.036250075,-1.971805325,-24.933,-33.457,-27.084223,-1.0911483,0.10926985,0.10302785,0.0257451,-8.4113288,393.880000025,397.755833025,399.745833,400.29416695,-11.41017925,-4.846773875,-4.4168
1,23.75,368.531425235,3.0457825,-0.945102975,-13.39587768875,-21.383,-95.387039,-67.9653454,0.345528,0.0255922124,99.6199375,32.7662,-7.596147925,0.00032531335,3.1816,4.72945,-105.28404,-2.7629395,-0.08428065,189.5246,274.8375,-21.7315,-5.504152075,392.07916675,-1.02480755,-24.7005,-33.051,-18.583386825,-1.083053425,0.132999325,0.101510525,0.03177805,-9.8942345,393.6175,395.95,397.94333365,398.475833,-13.20046635,-16.08992825,-4.527675
2,0.25,370.4915,2.746282381175,-1.7179515,-9.680958875,-18.727,-84.92116582,-47.83979585,0.52021255,0.0299262657,99.59483,30.526276456,-4.110742875,0.001853,3.6789,4.667825,-107.40938,-3.51807345,-0.2559085,199.74719,288.5956,-22.202,-2.4657946,386.06958315,-0.778676,-25.775,-26.88325,-19.974280975,-1.153806675,0.1422249,0.1231495,0.0590565,-7.990852125,387.407083,394.520833175,396.85541665,397.316249825,-2.8547227,-9.056306,-6.6696
2,0.75,370.51447197,2.95675,-0.76025,-10.5230172,-18.95075,-77.41952358,-102.712839875,0.4273512,0.0231826365,99.572685,30.140827473,-4.10889785,0.00147575,3.614775,4.658025,-107.117,-3.438,-0.1485718,198.68668,287.38912,-22.21075,-2.649661075,386.065833075,-0.7258101,-25.8205,-26.46925,-16.3985736,-1.2240495,0.119230575,0.105237575,0.048018325,-15.5954715,387.44166665,397.926249825,399.92583335,400.187917,-7.7550784,-26.93159225,-8.9175
2,1.25,371.649234425,2.9388435836,-0.88682371765,-12.6803433925,-19.026,-80.285996,-67.986713225,0.314869,0.028969397,99.54778,31.455688457,-4.2462005,0.001273625,3.592175,4.63725,-107.10598,-3.388,-0.152213025,197.53938,286.19094,-22.21075,-2.9456572,385.1066664,-3.31426025,-25.779,-26.7985,-14.6713207,-0.949189,0.1487026,0.127463125,0.05449825,-6.97833365,387.05749985,400.15083315,401.365833,401.9166667,-4.2860606,-17.2588882,-8.497725
2,1.75,370.94660699,2.5953188045,-0.9380584,-5.8628277902,-19.2545,-88.0660031175,-77.9126899,0.471616775,0.02737878375,99.48394,33.709700867,-4.09090825,0.001514,3.542375,4.606025,-106.643,-3.23113375,-0.14301675,197.81614,285.5971,-22.22,-2.980917625,386.011249725,-2.48471165,-26.09225,-29.6465,-16.67249235,-1.73965925,0.127458375,0.121436375,0.0534521,-9.539736,385.534166475,395.39125,398.332083525,399.589583475,-57.698467975,-11.5409647,-25.18915
2,2.25,372.45477058,3.02982005,-0.58025,-10.38,-19.76175,-82.3329322,-116.2086891,0.39381625,0.0247669318,99.501255,31.155274351,-4.6756715,0.000199917325,3.51315,4.5824,-106.25271,-3.2291245,-0.1669255,197.4881,284.2758,-22.2015,-3.2822798,385.360417,-2.0052264,-26.57875,-29.57,-17.5210679,-1.4768566,0.12165845,0.1166457,0.0362676,-6.71209525,385.458333,395.15750005,400.130833525,400.90124995,-2.7949514,-13.734779625,-15.904325
