DOY2,HR2,T_BOLE_1_1_1,T_BOLE_2_1_1,G_1_2_1,G_2_2_1,G_3_2_1,G_4_2_1,NEE,G_1_1_1,USTAR,FC,LE,SLE,H,SH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_1_1,PPFD_OUT,PPFD_IN_1_2_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1
1,5.25,-3.4205375,-3.3452325,-0.34163675,-0.607952,-0.7836955,-0.5303965,0.677315975,-0.5298419,0.6362611,0.61310715,3.6495115,2.66755224999999,8.76984575,11.0398975,11.2152975,1.57657825,0.882990125000001,297.03175,297.672125,0.278715950000001,0.0619182099999994,1.3688025,-3.3835925,-3.7192375,-3.85241,-3.7129025,98.7682125,98.149435,97.75589,5.759035,-1.6276275,-1.3799425,-1.2315025,-0.82809275,0.29048975,1.15706,-1.0582125,-0.96239275,-0.687079,-0.57714375,0.259443,1.1187275
1,5.75,-3.4293525,-3.35726,-0.3697985,-0.628978,-0.8052175,-0.54734375,0.4467928,-0.60006045,0.6270868,0.3326729,5.07369299999999,1.92475225,8.1800565,12.34020375,11.9731075,1.605855,0.857057275,296.9925,297.589075,0.155543375,0.00902145799999994,1.35769875,-3.165685,-3.508825,-3.8531,-3.77345,98.94963,97.8851,97.946445,5.0314,-1.628185,-1.38465,-1.2281125,-0.825980750000001,0.2900165,1.16277,-1.06248,-0.96359625,-0.68223475,-0.60055125,0.26024175,1.12462
1,6.25,-3.4511175,-3.3752025,-0.402007,-0.65108075,-0.8255375,-0.564507,0.363336325,-0.608915475,0.865552374999999,0.25462385,3.86732449999999,1.84940549999999,37.6299725000001,9.64728224999998,14.91854,1.60577275,0.70937285,296.86285,297.397925,0.171825925,0.0442129674999998,1.345939,-3.20615,-3.5288125,-3.8292375,-3.7592,98.88015,97.8999,97.599905,5.2213375,-1.62841,-1.389445,-1.2281125,-0.823805250000001,0.28691125,1.16242,-1.0675025,-0.96321425,-0.678945,-0.58503,0.27650725,1.1396625
1,6.75,-3.4753875,-3.3991025,-0.40991175,-0.67041675,-0.8458545,-0.582094,0.4815133,-0.655262975,0.6933441,0.45227795,2.88133675,1.75660624999999,53.7928275000001,8.23363299999998,17.43716,1.5606145,0.833145625,296.561125,296.587725,0.18989905,0.0193579599999999,1.35434,-3.5274475,-3.8093475,-3.8789375,-3.81472,98.925215,97.916595,97.50741,5.437375,-1.6297475,-1.394755,-1.22861,-0.822458500000001,0.2862325,1.161705,-1.0730425,-0.96417025,-0.6717725,-0.57305,0.28492425,1.1444
1,7.25,-3.54251,-3.47609,-0.39954625,-0.68712175,-0.8909185,-0.60035675,0.3926559,-0.647912525,0.6794361,0.4116213,5.71937999999999,2.136101,11.308645,9.04186924999999,17.72917,1.627419,1.04494415,297.06375,296.8888,0.1388978,0.0375798624999999,1.3489215,-3.521655,-3.8417225,-3.9511625,-3.85071,99.0453425,98.01095,97.539255,5.73036,-1.634325,-1.4005025,-1.22991,-0.819788250000001,0.287568,1.16293,-1.0757025,-0.96394025,-0.66343475,-0.559991,0.28562775,1.147685
1,7.75,-3.7082075,-3.64189,-0.4005915,-0.7066085,-0.93761875,-0.608277,0.316218125,-0.70035635,0.74645985,0.40191955,5.15514275,2.357156,10.9389175,8.61829,17.7606825,1.6476625,0.736347275,295.448775,297.49935,0.116080362500001,0.0445437549999999,1.36208325,-3.20854000000001,-3.54596,-3.80916,-3.734095,98.912435,98.100065,97.4960525,5.41355,-1.6412725,-1.405955,-1.2293425,-0.814994250000001,0.2889395,1.16472,-1.07981,-0.968869,-0.65712775,-0.552260750000001,0.28777425,1.1452325
1,8.25,-3.896555,-3.8283625,-0.40359675,-0.727112,-0.98151375,-0.63553025,0.5847375,-0.7683279,0.767108,0.7136225,4.079035,1.9514475,10.017922,8.50329875,17.099335,1.78895475,0.851668475,296.198425,297.372125,0.172412375000001,0.0643400599999998,1.386955,-3.29802750000001,-3.5762125,-3.7825425,-3.579705,98.8642275,98.05173,97.4967575,5.33864,-1.64797,-1.4125275,-1.2320025,-0.811334500000001,0.2899835,1.16702,-1.0846525,-0.971448500000001,-0.6534675,-0.5450835,0.2883535,1.1429225
1,8.75,-4.04556,-3.9708475,-0.40770175,-0.7440965,-1.01910525,-0.66338725,0.465737,-0.733368375,0.7211995,0.628208,4.54108,2.462432,15.1655225,14.8670375,16.66993,6.36847575,2.165189,295.324375,297.216275,6.48541375,1.073743,1.4054285,-3.6742225,-3.9455325,-3.83631,-3.98619,98.7801525,98.313805,97.7087125,5.317055,-1.651725,-1.419375,-1.2387,-0.812330250000001,0.2901325,1.1674825,-1.08411,-0.972651500000001,-0.65383275,-0.54442925,0.2893245,1.141015
1,9.25,-4.032135,-3.93613,-0.4152925,-0.75466375,-1.047005,-0.6900545,0.369214,-0.7368479,0.75639325,0.4716155,4.82129,2.77382325,15.65822,18.6014125,19.1025125,33.1422875,18.370055,296.0356,297.3189,49.6054375,6.841572,3.51097449999999,-3.6705425,-3.9722425,-3.8285475,-3.9935875,98.883815,98.382485,97.801685,5.31528,-1.6538825,-1.43018,-1.242155,-0.812846750000001,0.2907965,1.168385,-1.0864525,-0.974407250000001,-0.65568825,-0.54442725,0.28701175,1.13899
1,9.75,-3.6702825,-3.59935,-0.451687,-0.761118,-1.0762575,-0.71638375,0.616706225,-0.731537525,0.66868055,0.413546175,5.94514225,2.65441325,43.9433375,17.26798,36.4910899999999,100.41935,42.8904575,297.806875,296.907,128.8252,19.18667,7.836702,-3.563755,-3.86267,-3.770975,-3.915445,99.069625,98.68408,97.814235,5.306805,-1.6557025,-1.4326175,-1.2453075,-0.814614000000001,0.2901945,1.16797,-1.088205,-0.974794500000001,-0.658743,-0.545848250000001,0.2792175,1.129675
1,10.25,-3.594005,-3.50406,-0.4959555,-0.7721465,-1.077595,-0.7279915,0.58849655,-0.64267645,0.7005703,0.57245995,6.589824,3.21987,46.1224499999999,19.6006975,62.1431875,165.84515,61.871945,298.247825,297.47075,236.4231,34.1124475,11.8679025,-3.4836,-3.7746825,-3.8534,-3.94805,99.2370575,98.861675,97.7953925,5.152715,-1.665355,-1.4324375,-1.24724,-0.812656250000001,0.290763,1.167025,-1.08828,-0.974627250000001,-0.66024225,-0.562486250000001,0.2681635,1.114285
1,10.75,-3.4007975,-3.32696,-0.53868425,-0.77950975,-1.07019,-0.73184475,0.359711175,-0.55929445,0.6525004,0.572760824999999,10.32585025,4.82693349999999,72.4040324999999,28.6273275,109.1113,224.7507,70.515425,296.0165,299.71015,326.1854,54.9414425,15.6104475,-3.3415875,-3.5218975,-3.96926,-4.05649500000001,99.1284725,98.58596,97.8483275,5.5609625,-1.68226,-1.43364,-1.2493825,-0.813152750000001,0.2889615,1.1670175,-1.08978,-0.976677250000001,-0.66609625,-0.5857405,0.26625325,1.111075
1,11.25,-3.2959725,-3.2239575,-0.55996075,-0.7854275,-1.0658225,-0.72919675,0.4912927,-0.49160975,0.7194423,0.62883895,14.638585,5.73003624999998,80.80238,26.7490875,140.9392,278.05145,74.0078825,297.6779,301.7031,436.328375,73.5608425,18.49543,-2.82344,-2.9969275,-3.880055,-3.3895875,99.00789,98.721955,97.8349475,5.508175,-1.684425,-1.424975,-1.245555,-0.815495250000001,0.29355475,1.1714225,-1.087045,-0.979028500000001,-0.67010475,-0.60476175,0.2639025,1.110015
1,11.75,-3.1875925,-3.1135575,-0.557074,-0.79152125,-1.0599975,-0.72577225,0.31748095,-0.4240957,0.72421995,0.3782314,14.746,4.22946175,114.6371,27.1150275,168.635,307.11,75.77337,299.303,302.985225,477.94475,79.989185,23.184125,-2.04232249999999,-2.28860499999999,-3.03031500000001,-2.6484475,98.881815,98.52579,97.6025875,5.947075,-1.6847725,-1.4212925,-1.2395025,-0.81368475,0.29588525,1.17499,-1.07792,-0.973529499999999,-0.66955525,-0.605898249999999,0.26356925,1.1152225
1,12.25,-3.0467825,-2.9729425,-0.54969825,-0.7967605,-1.053265,-0.7222095,0.412084875,-0.30381365,0.64246985,0.453330375,13.1647375,3.08794975,124.702375,23.85446,194.628325,332.852,80.11296,299.95915,307.45945,522.700075,92.4746825,23.1325225,-1.33514949999999,-1.38903699999999,-2.16692500000001,-1.59994999999999,98.89228,98.2577,97.24162,5.763175,-1.68138,-1.4184775,-1.2361875,-0.80896475,0.298056,1.178305,-1.0729475,-0.968804999999999,-0.66194725,-0.594845,0.26823525,1.11979
1,12.75,-2.9120075,-2.8373125,-0.534943,-0.802051,-1.045195,-0.71645975,0.3381736,-0.19552765,0.7392079,0.35939815,18.205775,3.055697,137.2307,16.2069525,205.770725,362.21175,80.5061475,301.217075,308.612,616.54695,92.4449875,28.3567075,-1.1917825,-1.280605,-1.666035,-1.0853025,98.8526475,97.888525,97.2083675,6.039825,-1.6762175,-1.4150425,-1.23364,-0.80972475,0.29939875,1.1783375,-1.06624,-0.967306249999999,-0.66045725,-0.59348825,0.266866,1.1204775
1,13.25,-2.72981750000001,-2.65508750000001,-0.514719,-0.80586425,-1.03599,-0.7116915,0.520193375,-0.0390389500000002,0.7607445,0.476474125,20.79935,2.77341,124.34675,11.56475,218.5225,367.96465,80.058805,301.262425,311.306225,619.171325,92.6598425,27.6815125,-0.363895249999999,-0.462122249999999,-0.807937499999999,-0.508087,98.7677925,97.875825,96.8072,6.574075,-1.666425,-1.4148,-1.23423,-0.80806975,0.29720425,1.176745,-1.06286,-0.967229999999999,-0.6568345,-0.59325975,0.26673375,1.1157775
1,13.75,-2.37628,-2.2957975,-0.487399,-0.80758,-1.02574,-0.705897,0.512196875,0.1053056375,0.740023,0.552917125,20.5053375,2.48483525,113.725,10.95506875,199.5097,348.705425,74.187545,304.5189,313.638775,607.8711,86.8016175,36.3034125,0.0602675000000004,-0.104014749999998,-0.401747749999999,-0.336509499999998,98.5854525,97.629625,96.852155,5.8678975,-1.6595275,-1.409335,-1.2303325,-0.80914,0.30062175,1.1788975,-1.05749,-0.963791499999999,-0.65840275,-0.5948855,0.26816875,1.1133925
1,14.25,-1.9933275,-1.908055,-0.4553075,-0.80170425,-1.0178025,-0.68372675,0.501314825,0.24505165,0.749566575,0.501275525,16.6863925,2.22781175,91.82844,10.197183,194.0767,333.217275,68.7702675,307.617325,314.91365,563.6795,80.174915,35.798435,0.975054250000003,0.659426000000006,-0.355065499999998,-0.0133554999999999,98.72901,97.4785825,96.756705,6.3718825,-1.65236,-1.4052625,-1.225315,-0.80521275,0.30743525,1.1800025,-1.046795,-0.955800749999999,-0.653138,-0.59204675,0.27629875,1.112215
1,14.75,-1.60879,-1.5207425,-0.440558,-0.796044,-1.0070045,-0.6279935,0.6256344,0.371195725,0.692838325,0.783547899999999,18.4033575,2.29164599999999,83.42737,7.56144075,198.9426,301.6555,64.38081,308.46665,315.52965,527.471075,66.7031375,31.6977599999999,1.9485,1.3937575,-0.261511749999998,0.722837,98.5537825,97.08777,96.55401,6.1717625,-1.6453675,-1.40161,-1.2183725,-0.8008385,0.3039495,1.175115,-1.03851,-0.945418499999999,-0.64244375,-0.573461,0.28381225,1.117105
1,15.25,-1.40997,-1.33134,-0.4293785,-0.789292,-0.99558775,-0.56554625,0.456170424999999,0.444982075,0.728386475,0.539276249999999,15.0265925,1.67837375,62.574735,4.35458599999999,138.757,259.15305,55.0617425,306.5948,315.29745,468.59015,51.3640825,23.572225,1.621645,1.274455,-0.014718249999999,0.820109000000001,98.399985,96.56958,96.5245,6.12476,-1.6428325,-1.3986725,-1.211525,-0.7989055,0.3114885,1.1815475,-1.0320275,-0.935720249999999,-0.635574,-0.5562675,0.2930785,1.1245725
1,15.75,-1.371825,-1.2951275,-0.418775,-0.782393,-0.9848355,-0.5389375,0.431940025,0.437305475,0.778512375,0.53463715,12.548825,1.35909575,36.9732775,3.16790025,86.683355,205.8348,48.39253,305.443125,313.926775,379.414100000001,43.6676625,23.5628025,1.24092975,1.144675,-0.181658749999998,0.0355565000000002,98.5212475,96.8198275,96.633275,5.87001999999999,-1.6410575,-1.3975125,-1.2022275,-0.80026225,0.32750675,1.19582,-1.028675,-0.927745,-0.63257425,-0.54914925,0.29517575,1.13907
1,16.25,-1.366315,-1.2881975,-0.4067145,-0.77477075,-0.9541785,-0.5164475,0.270722625,0.345005425,0.74686965,0.308621625,8.48674049999999,0.999990349999999,20.27874,2.33068374999999,52.8710199999999,139.180775,35.8779,305.2587,312.9855,262.0905,28.93203,14.5409125,0.793789250000003,0.686949500000001,-0.574951249999996,-0.249751499999999,98.5803975,97.1225925,96.86279,5.4890775,-1.63579,-1.39481,-1.1954,-0.799,0.328534,1.20178,-1.0239,-0.919826749999999,-0.62632675,-0.52524175,0.31924475,1.166105
1,16.75,-1.4013375,-1.3236075,-0.38827525,-0.7689235,-0.890981,-0.49565125,0.400980099999999,0.29552515,0.6773593,0.380368049999999,7.9364195,0.731480599999999,10.52636,1.83171809999999,29.986575,83.566865,23.813425,302.893825,312.07935,128.04125,14.2626675,7.3196605,0.452124250000003,0.224555750000003,-0.943126249999994,-0.632071249999997,98.4602725,97.411745,96.773745,5.124775,-1.6265225,-1.39317,-1.19044,-0.7978265,0.32807875,1.200305,-1.02098,-0.912495,-0.61858,-0.488648,0.34413125,1.18738
1,17.25,-1.494315,-1.41836,-0.3302695,-0.763064,-0.82816325,-0.47712775,0.4374365,0.20373575,0.69315235,0.513423,7.59029199999999,0.5165035,11.276295,1.17401175,11.3255525,19.899375,6.7362365,302.492475,310.927075,41.86809,4.78355425,2.77927224999999,-0.136391749999999,-0.35517975,-1.29868449999999,-0.990896499999995,98.5201875,96.6175375,96.41041,5.4182025,-1.6185875,-1.392525,-1.187465,-0.79661675,0.32125225,1.19306,-1.02104625,-0.90678625,-0.6101825,-0.46524225,0.3770875,1.1965625
1,17.75,-1.5946375,-1.51728,-0.2731275,-0.73878275,-0.767456,-0.461135,0.34054385,0.0815327549999997,0.5964697,0.28333775,5.7972375,0.501374449999998,4.294557,1.1262376,6.8674415,1.7277675,1.19038575,302.641375,307.290975,4.8839065,0.8429158,0.970632749999998,-0.548716749999997,-0.801406249999998,-1.68813249999999,-1.51696924999999,98.3887575,96.2619925,96.645605,5.130315,-1.624115,-1.392915,-1.185795,-0.798185,0.31746575,1.19083,-1.02196225,-0.905237,-0.6037475,-0.46112725,0.39114875,1.2135625
1,18.25,-1.629015,-1.543725,-0.222151,-0.7168715,-0.7144955,-0.44738575,0.286014875,-0.0455218625000002,0.6400224,0.249502225,3.311766,0.629335649999999,5.59738875,1.54114875,7.348877,1.08778525,1.089674,303.036525,303.057875,0.594446025000001,0.0977738324999999,0.828900174999999,-0.823352499999995,-1.15794075,-2.3362725,-2.2220225,98.28384,96.3419525,96.864875,5.62268,-1.6268125,-1.394415,-1.1861575,-0.7988545,0.3070145,1.1888475,-1.0229605,-0.90683,-0.601412,-0.4617575,0.38623725,1.21861
1,18.75,-1.6175725,-1.5338275,-0.179022000000001,-0.69756575,-0.702128250000001,-0.43627325,0.358321225,-0.18359845,0.657461625,0.323060075,4.725077,0.9713998,8.58278375,3.48924425,8.01066425,1.0822675,1.1986055,302.244725,302.6383,0.632827250000002,0.103012199999999,0.969008724999999,-1.03698924999999,-1.26270400000002,-2.648535,-2.43172500000001,98.400325,96.81554,97.041895,5.895975,-1.6335775,-1.3942875,-1.185245,-0.79975575,0.30762925,1.1879525,-1.023626,-0.907468,-0.6044525,-0.4720045,0.38458475,1.2128125
1,19.25,-1.59924,-1.5179925,-0.17012875,-0.68467975,-0.690864,-0.429265,0.495842,-0.196442325,0.6242412,0.46320895,3.7886725,1.25972325,5.820494,2.95138375,9.59429600000001,1.139561,1.0411542,303.71405,303.0237,0.485848925000002,0.174987074999999,0.954730349999998,-1.36359624999999,-1.64237500000002,-2.578905,-2.60517,98.2332725,96.90268,97.013645,5.673005,-1.6417,-1.403415,-1.18718,-0.806603,0.30490525,1.18587,-1.0278885,-0.91166925,-0.6168575,-0.48096725,0.3782585,1.2046375
1,19.75,-1.5885475,-1.5072975,-0.16286575,-0.668629,-0.68385775,-0.42451275,0.5949519,-0.18921965,0.7104764,0.4548361,2.99603025,1.56220175,8.25988525,4.61742675,10.6728425,1.111618,0.880213,303.699725,302.858425,0.279482200000001,0.1611954,1.046921025,-1.6048675,-1.87435500000001,-2.62637,-2.44869000000001,98.2708475,97.43383,96.66928,5.7401475,-1.6459375,-1.4130825,-1.18915,-0.8131835,0.30304725,1.183945,-1.03846325,-0.91506,-0.61672025,-0.48459875,0.37650325,1.19908
1,20.25,-1.59577,-1.51710000000001,-0.156847,-0.64690725,-0.677931,-0.42037475,0.415717449999999,-0.0577930200000003,0.7257061,0.400700624999999,3.814506,1.239721,8.84622499999999,5.33768974999999,10.41278025,1.02020525,0.806803925,302.56825,302.849125,0.301207525,0.187098474999998,1.1171885,-2.0721,-2.348505,-2.55173,-2.53848,98.457325,97.82254,97.38092,5.8724375,-1.6491125,-1.42351,-1.19212,-0.8140225,0.3021515,1.18324,-1.04230975,-0.9177825,-0.623623,-0.483882,0.3619975,1.186855
1,20.75,-1.61824000000001,-1.53996000000001,-0.15403725,-0.62963975,-0.6728635,-0.41858925,0.421216,0.00588882499999963,0.786297975,0.332096899999999,4.78462324999999,1.15391675,12.2277,8.46326675,10.5546225,1.03804215,0.884026325,302.55845,302.118475,0.259919725,0.25701135,1.0774225,-2.1508175,-2.48041,-2.6925725,-2.7699,98.565565,98.0124425,97.698005,5.78374,-1.6506425,-1.428635,-1.1947275,-0.816369,0.29878875,1.1796575,-1.0519875,-0.9227905,-0.63115375,-0.4708505,0.3384055,1.1684225
1,21.25,-1.7710675,-1.68461500000001,-0.15127375,-0.610412,-0.667037,-0.41845925,0.382924399999999,0.0368476499999995,0.804085625,0.31413075,2.58424475,1.35158325,9.5482755,8.629027,15.1723575,1.26567875,0.868085650000001,302.764175,301.713975,0.215092475000001,0.30750145,1.10543175,-2.19194,-2.5356,-2.85843,-2.74586,98.4024875,98.1129825,97.593535,5.83032,-1.6508625,-1.4321825,-1.19838,-0.81860825,0.29770925,1.1777325,-1.06073,-0.927135,-0.63286375,-0.47056475,0.32098425,1.1567925
1,21.75,-2.09104,-2.00538,-0.14594875,-0.59619625,-0.66561075,-0.41767475,0.4347926,0.0374962499999996,1.078075725,0.58290875,6.24026699999999,1.45846225,10.31604,8.37948625,16.3221175,1.17183675,1.0470405,301.721725,300.43245,0.17024895,0.1746063,1.17668275,-2.2536675,-2.57012,-2.9992125,-2.85214500000001,98.270985,97.9853725,97.5196475,5.69578,-1.6450575,-1.4326775,-1.20193,-0.81966575,0.2976245,1.1763775,-1.0682875,-0.9308665,-0.63356725,-0.47663825,0.313643,1.156645
1,22.25,-2.3907175,-2.3231625,-0.145496,-0.578264,-0.66534625,-0.42004025,0.433704,-0.120068375,0.7765638,0.4655822,4.10101,1.43740625,18.08956,10.3907635,17.0430825,1.3209385,0.8570038,300.94035,300.244875,0.1495456,0.1127403,1.1779835,-2.527835,-2.78076,-3.1653575,-3.06281250000001,98.7205225,97.7858325,97.3505625,5.5634825,-1.642035,-1.4342875,-1.2049,-0.8244745,0.2968985,1.1776,-1.071305,-0.93431825,-0.63272825,-0.47797125,0.31481825,1.16085
1,22.75,-2.430985,-2.357,-0.1486025,-0.56121325,-0.6639405,-0.42275975,0.4181222,-0.151913775,0.7755784,0.5133162,2.65092,1.0447609,10.86926,12.681875,14.584,1.16727425,0.79446155,301.0353,299.821375,0.0926681350000001,0.0436748049999987,1.1978645,-2.605385,-2.85746,-3.2363625,-3.3598875,98.9662275,97.72836,96.919075,5.648785,-1.6384375,-1.4364275,-1.205955,-0.83122225,0.296622,1.1762625,-1.07279,-0.93618325,-0.6314915,-0.47589225,0.31629975,1.16304
1,23.25,-2.4551425,-2.382595,-0.1539375,-0.547338,-0.667306,-0.425087,0.26318,-0.160797925,0.7644122,0.2831714,4.044404,1.46154575,13.9356,8.51311649999999,13.998645,1.3494825,0.877816525000001,299.425225,299.59545,0.0808108875,0.079466835,1.2442485,-2.8927425,-3.0948,-3.32054,-3.47735,99.005545,97.98415,96.892015,5.64323999999999,-1.63549,-1.4363325,-1.2107,-0.8368805,0.295976,1.17436,-1.0724375,-0.9403405,-0.630817,-0.48316125,0.31644225,1.1626125
1,23.75,-2.4813525,-2.4093975,-0.161611,-0.53744725,-0.668246,-0.42924625,0.4375952,-0.192915025,0.7375155,0.5841124,4.829566,2.48420899999999,6.5290905,7.2390605,14.8817975,1.23578975,0.650602975000001,299.18635,299.39005,0.167311475,0.0423625549999993,1.272092,-2.7554675,-3.00234,-3.371285,-3.549755,99.0670225,97.8563825,97.5093,5.693535,-1.6417125,-1.4374375,-1.216985,-0.844513,0.29619225,1.1738775,-1.0740975,-0.94316825,-0.6315055,-0.5126465,0.31590575,1.16094
2,0.25,-1.155705,-1.06016575,-0.0806015000000002,-0.6613825,-0.492825250000001,-0.4427245,0.188923775,-0.0620462100000001,0.6492163,0.201967225,2.6069055,1.5061025,10.120912,6.41497825,11.7601,1.10465425,0.655386925,296.25,298.615,0.00865577025000003,0.026566815,0.162180964999999,-2.17119250000001,-2.2594,-3.52712,-3.28024,98.387925,98.1352,97.7676,4.867385,-3.7586825,-3.5524075,-3.37064,-3.0805375,-2.0038175,0.205377749999999,-3.0411375,-2.9682,-2.7158575,-2.673995,-1.8287425,0.2491025
