DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,1.06995211707786,0.901977062983902,0.223764057570502,-8.50054060270319,-2.26391811729248,0.552837160891865,418.331905165473,5.5017723118641,415.157902038364,4.68223673431234,422.626234170302,415.05965682238,4.71097296198619,424.822943407355,415.690252536133,4.78146150873715,423.168528090909,416.821133092448,4.8122615570084,422.282131747281,418.482287226544,5.1885056589472,426.998344638001,420.942855892936,5.31574952971596,429.849441236327,1.7201560719184,3.69976319876381,0.240646066023544,1.265,0.925,0.685,0.635,0.375,2.93615,1.661,2.5301,2.2924,3.03515,2.16585,1.01615,95.36641,75.44,1.7562,2.02,2.69,2.685,2.54,3.03,1.5,-2.3,3,0.14,298.65,327.6,323.5,327,0.13,-0.045,-0.17,-0.135,0.195,-0.05,0.2,-0.02,-0.15,-0.005,4.698,4.858,6.33,7.557,4.352,5.119,6.7045,5.841,5.856,7.184,7.803,5.0815,5.434,6.94,4.858,5.322,7.04,7.5295,7.6075,8.8695,-8.851,-7.3155,-5.278,-16.48
1,5.75,1.24191425747389,5.06589589950464,0.238250882487771,-9.68092715916724,-3.10505663155774,0.599507031077013,417.702767400828,5.48052244215928,412.405625456148,4.84093475051559,421.93210773913,415.194130163835,4.88802869473083,421.979023208861,414.595741462512,4.91859538789699,421.811442778195,416.865186969208,4.9577412713974,422.225523264447,411.884818256965,5.12736422357929,425.199024541958,422.78257152566,5.3318496649378,429.438552611987,1.47646028636611,3.57380894727913,0.243500120940668,1.215,0.97,0.665,0.645,0.41,2.84785,1.414,2.607,2.31,2.74965,1.4265,0.9558,95.37553,73.935,1.6682,2.025,2.635,2.735,2.36,3.09,1.5,-1.94,3,0.16,298.9,326.45,323.7,327.5,0.13,-0.03,-0.19,-0.135,0.2,-0.05,0.2,-0.02,-0.15,0,4.723,4.884,6.304,7.585,4.3275,5.1195,6.7045,5.859,5.837,7.168,7.804,5.083,5.4515,6.9345,4.7795,5.236,7.0255,7.5065,7.596,8.87,-8.984,-7.267,-5.607,-11.03
1,6.25,1.68038127684201,7.7708623716143,0.246918450367614,-9.34137160665911,-1.29983044015658,0.595813494751718,416.438114088503,6.02487754544149,412.022182628277,4.83206677898094,422.429552863192,415.343953957485,4.7472853046785,423.194173931035,414.36877976397,4.89872446420548,422.556926032687,414.558961066711,4.93100660072179,423.159166073333,414.583983430419,4.95645765382884,427.275413003497,421.227483381008,5.25809442854127,430.014943791388,1.64115745230112,3.58646501179533,0.242452883071785,1.245,0.98,0.72,0.705,0.4,2.91645,1.557,2.6472,2.31615,2.7386,1.6049,0.941,95.38843,74.19,1.59805,2.11,2.415,2.48,2.2,3.05,1.4,-1.91,3,0.225,298.85,326.6,321.4,327.4,0.13,-0.05,-0.185,-0.135,0.21,-0.05,0.19,-0.015,-0.15,-0.075,4.694,5.089,6.247,7.615,4.3365,5.1115,6.71,5.849,5.813,7.143,7.783,5.053,5.4175,6.9215,4.727,5.2005,7.0225,7.481,7.584,8.87,-8.853,-6.77,-5.183,-12.09
1,6.75,1.57543139830514,4.59160154707112,0.234599396299327,-12.5197077770341,1.1392306600026,0.578591780033372,416.476415503642,5.65062877396443,413.537202556561,4.67227580815943,421.622047628528,412.656660951509,4.75351533429308,422.611708610034,413.947496802372,4.78481286268459,421.69311133121,414.097197211557,4.89626110104156,422.709998058244,412.922506556586,5.00207936131597,426.447871097222,420.77052824985,5.20852761392146,428.740826527346,1.49819771295836,3.50870487667029,0.254205159144007,1.17,0.94,0.675,0.69,0.39,2.60655,1.592,2.5089,2.4126,2.4461,1.6725,0.629,95.438805,74.1,1.5318,2.015,2.285,2.375,2.12,2.95,1.45,-2.07,3,0.185,301.7,327.05,324.2,326.7,0.13,-0.05,-0.18,-0.14,0.21,-0.05,0.2,-0.01,-0.15,-0.12,4.673,5.253,6.224,7.625,4.33,5.0965,6.7125,5.824,5.841,7.13,7.759,4.9645,5.3845,6.9085,4.738,5.1925,7.0145,7.4665,7.572,8.87,-8.932,-7.304,-5.599,-17.47
1,7.25,1.26423570502181,4.04989790589145,0.237968731439704,-7.26686262124342,-1.62321335686475,0.561053959440518,416.647656552236,5.56621113735944,414.977315698739,4.65244794107097,422.063936646497,415.080574385022,4.68439000347301,422.597438063492,415.767794378846,4.93758119830151,421.384424905018,416.078338405214,5.01300682108901,423.890352946667,416.229587721934,5.08457906123192,429.287051281339,420.914232288574,5.22334717087727,430.816541671171,1.51393818186093,3.06769422170555,0.219086156191681,1.275,0.99,0.705,0.69,0.39,2.3315,1.5195,2.33825,2.2207,2.3091,1.5128,0.5115,95.450665,74.67,1.6148,2.035,2.315,2.27,2.015,2.35,1.5,-2.28,3.05,0.285,300.8,325.35,319.6,322.6,0.345,0.08,0.015,0.01,0.25,0.045,0.21,0.04,-0.11,-0.06,4.655,5.312,6.214,7.627,4.3415,5.1105,6.6885,5.786,5.873,7.121,7.759,4.9755,5.352,6.892,4.687,5.1875,7.0075,7.458,7.568,8.8695,-8.744,-7.411,-5.762,-15.6
1,7.75,1.38920488299232,3.79906353934752,0.200307343634119,-6.25241626695375,-2.99911692872752,0.480710586083615,417.076315585704,5.02206159394566,414.941518389602,4.66105988038315,422.270299510245,415.425748203686,4.73454685946039,422.796151612925,415.470955878885,4.77708720535768,421.328536608972,417.040060539512,4.81924867871805,423.221593155173,417.14602225753,5.16300318430712,427.186581932907,421.777337166742,5.40577555583242,428.038747639241,1.66867463749259,3.09708695940043,0.212599922086537,1.285,0.94,0.625,0.71,0.395,1.65095,1.4,1.6984,1.72005,1.711,1.2891,0.3684,95.463305,75.455,1.6333,2.035,2.36,2.33,2.06,2.36,4.6,0.64,6.1,0.415,297.65,323.55,317.9,322.8,9.35,7.96,7.82,6.16,5.685,4.175,0.93,3.56,2.7,2.665,4.607,5.243,6.207,7.61,4.335,5.0975,6.652,5.59,5.809,7.11,7.758,4.9835,5.3195,6.8725,4.598,5.118,6.9865,7.414,7.563,8.864,-8.702,-6.7535,-5.179,-20.92
1,8.25,0.796476425101994,6.4118781044782,0.207910911760232,-6.96745829587178,-0.613181483158531,0.588053211394755,416.841559030905,5.19076469251368,413.18198754898,4.27462226694235,422.44469088959,411.016953620843,4.359029442542,423.650192653846,413.911509289164,4.56267059627057,422.340998459723,414.413568246333,4.58955372668944,422.207214797524,415.744538783126,4.83049059852053,427.517543661552,420.542808555028,5.16424371118519,429.351141336364,1.60728761511492,3.06575809309783,0.217773541064985,1.235,1.01,0.67,0.695,0.375,1.71435,1.1475,1.5707,1.57155,1.71615,1.14935,0.39985,95.479435,74.87,1.5443,2.145,2.44,2.555,2.275,2.56,15.85,13.595,16.95,1.485,300.65,323.75,318,323.4,51.855,47.645,46.425,34.795,25.645,20.25,3.375,15.665,14.48,13.535,4.547,4.988,6.175,7.585,4.273,5.0575,6.615,5.517,5.812,7.097,7.756,4.9305,5.289,6.871,4.522,5.109,6.9625,7.42,7.5575,8.859,-8.907,-7.603,-5.387,-8.885
1,8.75,0.437197482943017,3.16246525540644,0.214932365893603,3.12816581875543,4.10535116132987,0.537212270632355,417.190589395806,4.97081271050224,412.568343501854,4.57198553902706,422.086507014149,413.742366813076,4.55611511296648,423.089097908228,414.203332266082,4.58879268952565,422.178276706016,415.705737269639,4.92619311912117,422.637515682222,413.576516907224,5.01242587572341,427.71572086014,419.103175438107,5.37478377965482,428.724492563877,1.55203706848227,2.23834088546823,0.21449340518687,1.27,0.95,0.64,0.68,0.39,1.4429,1.14,1.5226,1.5808,1.7337,1.1369,0.5723,95.4831,76.02,1.4513,2.51,2.66,2.87,2.58,3.18,28.4,31.93,37.6,3.58,299.3,325,318.85,325.8,86.67,81.12,79.76,61.73,43.42,35.97,7.32,30.95,28.27,24.97,4.414,4.767,6.1575,7.5015,4.205,5.012,6.596,5.4675,5.7705,7.05,7.699,4.836,5.26,6.883,4.481,5.081,6.929,7.3645,7.552,8.747,-9.045,-7.761,-5.8715,10.41
1,9.25,0.742631529823427,6.76130091200199,0.245992027319,8.14819140859613,6.2780930333663,0.578099029187131,417.750997267594,4.74965511112691,414.013223976556,4.33455925126826,422.418019076677,413.512201185185,4.45294067835065,423.170990988924,415.336118266286,4.39392391034469,422.636703124601,415.626023792261,4.43185236035805,422.34616965625,417.583614503731,4.69257348932644,427.029710879712,420.268321896188,5.09078825268933,428.553894309735,1.30014705884951,2.59150617957835,0.233654565099816,1.15,0.95,0.69,0.67,0.39,1.7395,1.643,1.6873,1.7127,1.8512,1.4839,1.2613,95.46951,74.56,1.4797,3.34,3.39,3.53,3.31,3.885,49.4,71.34,82.5,7.93,301.5,328.3,321,329.5,181.57,173.01,169.9,133.67,93.42,60.82,15.77,50.83,45.925,44.51,4.363,4.7185,6.1495,7.485,4.158,5.035,6.603,5.3715,5.77,7.0375,7.6845,4.837,5.234,6.861,4.513,5.101,6.902,7.432,7.546,8.743,-8.862,-7.9945,-5.587,43.83
1,9.75,1.20334874415769,9.60525664622104,0.251489209008294,12.1881719541744,11.6713351280795,0.575000626696835,418.612854565483,4.65886201835176,413.392368924666,4.54282316003363,422.216335849519,413.471436669821,4.54453559131405,423.250706290735,415.506804585786,4.81069951734901,422.169063685843,415.814297405801,4.52950080535932,421.993585169811,413.553337160876,4.9315815119098,426.443064111132,419.234929419125,5.41082772395401,427.251924154574,1.30021062613003,3.44542849316184,0.236104844608026,1.115,0.87,0.63,0.695,0.44,2.3393,1.702,2.46545,2.6164,2.7646,1.9709,1.9515,95.490025,71.025,1.534,4.015,4.27,4.315,4.405,4.68,68.55,103.855,118.05,11.355,302.85,331.75,323.6,334,241.495,230.3,228.055,185.07,127,99.12,23.695,74.765,82.71,64.495,4.495,4.7635,6.131,7.438,4.1885,5.046,6.568,5.271,5.719,7.023,7.602,4.797,5.259,6.7945,4.553,5.0305,6.884,7.416,7.5405,8.728,-8.5975,-7.299,-5.374,73.315
1,10.25,1.47971829580005,13.441532723741,0.279744753225909,31.8320116355142,10.0163927580514,0.622801342269262,417.676023446724,4.36312946359743,411.196833298877,4.3994673473171,422.44466328125,412.038906317402,4.40149684468055,422.220942244076,413.753367881644,4.40536622942873,421.014109205128,412.822132432967,4.68227244264715,421.89570599837,414.920802727299,4.96366097129706,426.402766168921,417.271651917054,5.64860861161748,424.625091579583,1.39503211742008,4.41145102582585,0.248104015542573,1.185,0.995,0.735,0.725,0.46,2.6598,2.2535,2.75265,2.8375,3.9915,2.83825,3.0152,95.497445,68.27,1.8672,4.685,4.875,4.97,5.655,5.83,95.15,143.905,158.4,14.58,306.05,336.15,323.8,342.8,326.11,308.01,305.465,245.86,182.16,132.175,28.08,127.86,122.16,89.165,4.5625,4.689,6.162,7.44,4.2605,5.112,6.5705,5.417,5.756,7.047,7.602,4.8025,5.307,6.7765,4.685,5.025,6.87,7.399,7.5345,8.724,-8.699,-7.5235,-5.3395,114.3
1,10.75,1.05930871823303,16.9578959863752,0.321796207160821,46.8026402098526,8.82383301620824,0.796335120118242,417.361452023263,4.170210432504,410.927897644216,4.6299331048841,422.964708599447,410.97338806649,4.67075692064929,423.342718964897,411.606758336383,4.75118219689511,422.574247914013,411.380868825263,4.60398529259371,421.817903586498,413.429171088525,4.76883600449126,425.793887589474,415.221200876816,5.08441715436875,424.678529125561,1.5553507483964,5.44296726759188,0.270071931754697,1.38,1.12,0.85,0.85,0.52,3.3893,2.8175,3.8744,3.5146,4.9142,3.6657,3.7045,95.48687,64.8,2.31465,5.72,6.345,6.76,7.57,7.605,105.5,179.62,194.4,18.04,301.5,340.8,324.85,353,405.09,391.28,386.65,310.355,234.01,191.71,30.735,150.53,163.415,87.74,4.648,5.045,6.231,7.456,4.452,5.27,6.566,5.748,5.888,7.0575,7.6445,4.97,5.3475,6.787,4.817,5.176,6.87,7.384,7.5285,8.737,-8.843,-7.169,-5.128,140.02
1,11.25,1.3672993148374,23.0407195737835,0.326379982737792,47.3863216531124,11.0980037881909,0.749012510370233,417.364036095147,4.43407674760726,411.685342640213,4.1709458351305,421.716634295699,411.234481615781,4.37948676387771,421.803001691776,412.974119097608,4.45717469402394,420.387044884984,412.921795381386,4.19089138738877,420.36893342963,412.725606247233,4.28711178112605,425.094283452229,414.857406857028,4.73978122458903,424.587577365778,1.71428424930315,5.36284770953904,0.254178271218203,1.5,1.21,0.88,0.84,0.515,4.0429,3.302,4.28405,4.08985,4.8485,4.4751,4.7487,95.48665,63.65,2.4122,6.71,7.15,7.39,8.59,8.94,125.3,228.455,242.8,22.225,297.25,346.45,329.5,361.2,524.61,489.01,489.31,401.92,265.67,229.9,35.42,198.865,182.49,98.71,5.0255,5.2675,6.289,7.4665,4.6235,5.2785,6.575,6.06,6.065,7.113,7.666,5.1255,5.338,6.7815,4.999,5.3405,6.9415,7.422,7.538,8.8145,-8.555,-6.124,-4.8645,173.155
1,11.75,1.1612149428062,21.5570020868503,0.331254358313953,58.9647336344724,10.447342641565,0.659435691104737,418.43646288153,4.52794776421311,415.818837788879,4.26571834471217,421.888025602888,415.454214055923,4.19735597726755,422.571049318328,415.31211560169,4.50602921649135,423.456393135499,414.837249924694,4.22943878572136,421.088405058824,416.393166691832,4.51091126968397,425.313935891374,415.264235605115,4.87165952512489,424.192522774775,1.89197782621569,5.71016541002763,0.29240091845173,1.65,1.32,0.95,1,0.59,4.6052,3.843,4.6304,4.61795,4.7918,4.74855,5.0711,95.4702,61.69,2.4974,7.265,7.865,8.005,8.865,10.25,118.1,259.305,291.2,26.82,290.65,348.25,330.3,365.9,595.595,594.42,573.83,489.46,293.075,274.18,41.7,214.655,188.64,145.62,5.53,5.586,6.3785,7.4385,4.9055,5.412,6.545,6.362,6.169,7.156,7.626,5.265,5.359,6.748,5.316,5.532,6.972,7.4295,7.535,8.8195,-7.562,-5.571,-4.513,198.33
