DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_3_1,RH_1_3_1,TA_1_2_1,RH_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_3_1,WS_1_2_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,T_CANOPY_2_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,NEE
1,0.25,-8.2645,-1.50853567639999,9.09911792212497,17.94437896625,1.541082348025,0.68422859,433.5376467375,12.3558400605,12.1477415,88.9650995,11.98696057475,88.75830780025,11.64909710225,100,11.91775,99.01280989775,1.009711783165,1.773293528175,3.6076683467,0,3.39125,319.8675,367.24,12.032,15.7015,9.00775,9.93175,9.7505,9.681,9.46117622615,10.02625,1.3420462438
1,0.75,-7.62277500000002,-0.306733001575,10.17387768215,22.20583700325,1.9296501608,0.6961368725,433.515171465,11.84835262,12.213251,88.956972,11.7977711105,91.34458041775,11.270008318,100,11.7295,99.84520399275,0.950088055149999,1.8327308651,3.7014913568,0,3.033425,324.315,366.49,11.4075,15.473,8.9665,9.82175,9.72,9.6815,9.46734206225,10.03625,1.245342974025
1,1.25,-7.66002500000001,-0.5466949585375,11.730617232,19.4788439515,1.56340649725,0.68637674,433.126359025,11.60027836825,12.260796,88.947238,11.028125,91.85625,11.265,100,11.8375,100,0.9000345,1.66812836455,3.4990698256,0,3.4219,324.9175,363.9825,11.04775,15.324,8.911,9.76025,9.69,9.69,9.473507897875,10.032,1.245337333825
1,1.75,-5.895425,-0.2702402734925,9.996329048,19.194284574,1.196364077525,0.580239252499998,433.6756654925,11.185986728,11.8709375,88.946822,10.3729665695,91.82552726375,10.880005066,100,11.33525,100,1.08288472355,1.43592685395,3.045939641775,0,3.573425,330.515,361.68,10.967,14.061,8.7755,9.69125,9.64,9.69025,9.474423733975,10.022,1.205561268525
1,2.25,-7.23757500000001,-0.12901756050504,14.1312526674999,22.16819021,1.54544700585,0.616364640000001,433.24223406,10.9550948475,11.73722,88.964256,10.735505356,92.497825878,10.647109334,100,10.96775,100,0.970630994575,1.59684301885,3.34596865219999,0,2.937475,328.4575,359.34,10.5005,14.121,8.6765,9.64075,9.58025,9.70025,9.4805895696,10.02725,1.269961042
1,2.75,-5.46050000000003,0.675793077449992,8.06453372019999,12.2410011625,1.55683927045,0.53304119,433.491410385,10.806681642,11.1386998425,88.9651535,10.679125,94.6025,10.416,100,10.67775,100,0.98231475,1.4032224,3.22266078249999,0,2.943275,327.72,358.23,10.343,13.369,8.484,9.51075,9.53125,9.68075,9.494942930325,10.03625,1.188483476525
1,3.25,-6.164775,0.659680400490016,9.41109348969999,14.2043493935,1.643943087575,0.5547932375,432.954628585,10.699258602,11.110127535,88.957772,9.91285372665,94.88401506575,10.4166656,100,10.50775,100,0.9086616,1.3731393,3.03842899135,0,2.876075,324.845,356.1325,10.624,13.885,8.3865,9.4205,9.53025,9.67125,9.49715422545,10.02625,1.213678769425
1,3.75,-5.238875,0.156726128370009,14.9936144845,13.608472303,1.7776694784,0.5294134625,432.922696345,11.2106406715,11.23961525,88.95521425,9.8891432343,93.91465446175,10.53411913075,100,10.56875,100,0.9442586125,1.226892075,2.76357051717499,0,3.374175,326.8725,358.965,10.85025,14.9725,8.304,9.35075,9.49075,9.67025,9.499365520625,10.02625,1.242363388025
1,4.25,-4.11875,-0.3776933018125,11.729574766,13.6143988375,1.8200837835,0.55841645,432.7321341275,10.5286293105,10.76717,88.9604145,8.93525,94.71,10.137875,100,10.34425,100,0.93352575,1.208676825,2.6933149726,0,2.989725,322.335,352.03,10.61,12.77325,8.28274999999999,9.2225,9.44025,9.68025,9.501576816275,10.02675,1.2259265973
1,4.75,-4.0868,-0.246791460440039,12.433686533,18.0796270814999,2.72009593825,0.5550273,432.98891045,10.5127993025,10.99208192,88.9511195,8.913484884725,95.12564876875,9.939625,100,10.2465,100,1.002873,1.48400874999999,3.149195288,0,3.050025,322.0375,345.3675,10.9465,12.18825,8.1055,9.1625,9.44025,9.69075,9.503788110925,10.022,1.401155852725
