DOY2,HR2,TS_1_1_1,TS_1_3_1,TS_1_1_2,TS_1_3_2,G_1_1_1,G_1_1_2,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TA_1_1_1,RH_1_1_1,VPD_1_1_1,H2O_1_1_1,WS_1_1_1,PA_1_1_1,CO2_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_2,LW_OUT_1_1_2,USTAR_1_1_1,TAU_1_1_1,H_1_1_1,FC_1_1_1,SC_1_1_1,NEE_1_1_1,LE_1_1_1,WS_1_2_1,FC_1_1_2,NEE_1_1_2,LE_1_1_2,TA_1_2_1,RH_1_2_1,TA_1_2_2,LW_BC_IN,LW_BC_OUT,USTAR_1_2_1,TAU_1_2_1,H_1_2_1,FC_1_2_1,SC_1_2_1,NEE_1_2_1,LE_1_2_1,WS_1_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,TS_6_4_1,TS_6_5_1,TS_6_6_1,G_2_1_1,G_2_2_1,G_2_3_1,G_2_4_1,G_3_1_1,G_3_2_1,G_3_3_1,G_3_4_1,G_4_1_1,G_4_2_1,G_4_3_1,G_4_4_1,G_5_1_1,G_5_2_1,G_5_3_1,G_5_4_1,TA_2_1_1,RH_2_1_1,VPD_2_1_1,H2O_2_1_1,WS_2_1_1,PA_2_1_1,NETRAD_2_1_1,NETRAD_2_1_2,PPFD_IN_2_1_1,PPFD_OUT_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,LW_OUT_2_1_1,USTAR_2_1_1,TAU_2_1_1,H_2_1_1,FC_2_1_1,LE_2_1_1,LE_2_1_2,LE_2_1_3,WS_2_2_1
1,0.25,0.43,0.63525,0.61,0.72,-0.83875,-1.07,0.72,1.05625,0.92525,0.97,1.25,0.58945,0.403,0.9908,0.73945,1.1995,-0.928216100000002,86.866380425,3.842007825,5.3776461,12.240737875,69.585925325,416.069215,-1.448579875,-1.59386165,0.1,0.0551115,0.0186179499999999,0.242716099999999,284.35340735,299.942083075,-0.069929,3.6573785,287.967875,307.03455,2.2583524,-0.015575,1.82509399999999,4.11086159999999,0.244887299999999,4.06500559999999,135.28560575,9.6500052,2.86179575,2.782125375,34.26468325,-1.794831775,83.016489,-0.756823549999998,294.7460825,305.50157,1.011285525,-0.0009861,2.68591982499999,2.871754625,0.0661780499999999,2.872106125,96.16567375,1.963293025,-0.108599,-0.047397,0.0667388,0.3529372,0.5320594,0.7757134,-0.1501786,-0.1072942,0.0387539999999998,0.235065,0.458309199999999,1.73657359999999,-0.0782014000000005,-0.0612925,0.0156470999999999,0.13904025,0.218114,0.4350601,0.00273479999999996,0.080805,0.272634999999999,0.3056024,0.4943452,0.789945,-0.77129985,-0.76229225,-1.17156285,-1.06667725,-0.9567448,-0.9738083,-1.09545885,-0.6997304,-0.45734595,-0.46961095,-1.85022095,-0.623255550000002,-0.62361615,-1.23190745,-1.3623396,-1.1579027,-0.0137499999999991,89.3905,4.1905,5.91686,15.56175,69.5468,3.6325,0.0549999999999983,0,0.1,0,0.1,264.2325,278.3175,2.1940477,-0.030054,6.36623489999996,1.7468422,87.5987028,59.03175995,77.4923141499998,13.8174951
1,0.75,0.43,0.63475,0.6135,0.72,-0.84,-1.1,0.72,1.05,0.91775,0.96,1.23875,0.58845,0.3998,0.99115,0.7414,1.1998,-1.16279477500002,87.065166025,3.8078508,5.30195895,12.042040525,69.547375325,416.0198493,-1.299814175,-1.48248007500001,0.0990651249999999,0.048726,0.0207380749999999,0.2624447,283.1474062,300.612370675,-0.06823925,3.74833975,287.150975,306.847825,2.204716,-0.00937100000000003,2.00249699999992,3.489488,0.196409375,3.43317579999999,117.3364375,9.3937292,2.8399337,2.6964455,29.7911047999999,-2.0498221,83.046706,-0.997891500000004,295.15982,304.85786,0.846018125,-0.000622125,1.958476875,2.662063,0.05346045,2.6400732,83.3434874999999,2.0163482,-0.11134,-0.0461772,0.0697685999999999,0.3557096,0.533021,0.776132,-0.1502028,-0.103885,0.0368955999999999,0.2339922,0.4614304,1.73420559999999,-0.0888382000000001,-0.0642587,0.0132753499999999,0.1416277,0.2165116,0.429096225,0.0060366,0.0827278,0.273889599999999,0.3055954,0.4961108,0.7935018,-0.77250035,-0.76165795,-1.1717422,-1.06699635,-0.96084465,-0.96871765,-1.09523215,-0.69883805,-0.45751095,-0.46942775,-1.84892725,-0.623534550000002,-0.62188745,-1.233503,-1.3638728,-1.1434698,-0.170249999999999,89.49875,4.417325,5.90191,15.22275,69.5386,3.5,0.109999999999997,0,0.1,0,0.1,264.375,275.1175,2.208024225,-0.01150495,8.65202777499999,1.9435293,88.5902134,58.8060268,69.1847751249999,13.417662025
1,1.25,0.43,0.63475,0.6235,0.72,-0.83175,-1.07,0.72,1.05,0.92,0.96625,1.24625,0.5889,0.4051,0.990375,0.740875,1.1986,-1.19519335000001,87.13190005,3.72455355,5.311201675,11.726536075,69.51297525,415.977245375,-1.417664075,-1.73799995,0.1,0.05174275,0.0453259999999997,0.2,281.8476938,300.542563825,-0.0904315,3.28326025,285.965825,307.57185,2.15180555,-0.019448825,-1.197620725,3.445777825,0.179104,3.4370002,128.535489,9.400976475,2.21824489999999,2.24509719999999,32.6955323999999,-1.85725360000001,83.1861,-0.77440945000001,294.5928325,304.13477,0.799195375,-0.0002695,4.2935315,2.0807385,0.067507375,2.081733625,70.618707525,1.95074675,-0.1112734,-0.0459612,0.0723487999999998,0.3426494,0.525468,0.7688902,-0.1484224,-0.1043422,0.0347526,0.2343592,0.458499799999999,1.73517719999999,-0.1476036,-0.0660364,0.0102365999999998,0.14309785,0.2173672,0.432291175,0.000241999999999982,0.0835186,0.275147199999999,0.3050082,0.4927424,0.7931264,-0.77265205,-0.7622152,-1.17103715,-1.067344,-0.96019945,-0.9716033,-1.0948029,-0.6990588,-0.4575354,-0.4691655,-1.84907165,-0.623032750000002,-0.62443495,-1.23128395,-1.36032665,-1.1416812,0.0280000000000018,89.70275,4.375675,5.95789,15.35375,69.5164,3.655,-0.1,0,0.1,0,0.102499999999999,263.2325,278.3075,2.10852955,-0.012481375,8.60681115,1.87820695,91.36537225,47.192897,77.038812625,13.4939292
1,1.75,0.431,0.63575,0.62,0.72,-0.84,-1.08,0.72,1.05,0.91825,0.96,1.23925,0.5885,0.4033,0.9885,0.740799999999999,1.1953,-0.862092250000001,87.308695,3.6249681,5.345775475,12.160693125,69.538996825,416.0606048,-1.398692075,-1.550072125,0.1,0.050277,0.0374987499999998,0.288759174999999,281.867575275,300.20839435,-0.14221875,2.842833,288.337275,308.495425,2.2251876,-0.015575575,2.72962472500001,3.16738775,0.179360525,3.179465375,123.3055115,9.564517925,1.9389499,1.9756549,29.6075817,-1.82309255000001,83.02721875,-0.712094500000008,296.6891,305.043685,0.8247482,-0.0014374,3.83759565,4.3605885,0.071146,4.365439625,74.1286393250002,1.99276415,-0.1104644,-0.0473272,0.0736807999999998,0.3371986,0.5180802,0.7622138,-0.148154,-0.1036876,0.0401303999999999,0.2343304,0.458452399999999,1.73951279999999,-0.0820710000000004,-0.0646023,0.00944369999999974,0.1470016,0.218606,0.437248625,0.00552719999999991,0.0850429999999999,0.280996399999999,0.3045904,0.4944544,0.7937328,-0.7723055,-0.7620602,-1.17095135,-1.06592415,-0.95897455,-0.96877975,-1.09343695,-0.69940185,-0.4575327,-0.468729,-1.84869915,-0.623521100000002,-0.6292667,-1.2286935,-1.35852735,-1.1267629,0.101000000000003,89.313,4.3454,5.814715,15.12725,69.52805,3.3875,0.0649999999999949,0,0.1,0,0.1,262.41,279.92,2.1378087,-0.00636535,0.523024249999997,1.2164199,88.17292245,61.8877858,81.174788625,13.30430885
1,2.25,0.44,0.64,0.62,0.72,-0.84,-1.07,0.72,1.05,0.92,0.97,1.24675,0.588,0.40715,0.987,0.73935,1.19725,-1.0801968,87.1560162,3.553096325,5.35757715,12.0768296,69.560897725,416.0273458,-1.3975,-1.557132725,0.102994325,0.05018675,0.0919139499999999,0.2,282.87424435,301.5780594,-0.09608525,3.056706,290.378775,309.0426,2.212665925,-0.00976410000000006,4.87562167499992,3.4543045,0.17927385,3.357039,120.632477,9.70335365,1.9788389,1.82969545,31.1428274999998,-1.78267905000001,83.60346625,-0.644849250000007,296.0229275,305.8735925,0.8399929,-0.00120335,2.7310338,3.46020012499999,0.0766496000000001,3.46627117499999,59.3095633,2.0054943,-0.109368,-0.0466716,0.0717295999999999,0.3387984,0.5146786,0.7618678,-0.14935,-0.1081892,0.0336007999999999,0.2340082,0.460811199999999,1.74114559999999,-0.0797766000000002,-0.0638916,0.00818859999999974,0.1490742,0.2226082,0.437401425,0.0051426,0.0821551999999998,0.280864399999999,0.3054272,0.4990622,0.7854766,-0.772399,-0.7615756,-1.171267,-1.06658575,-0.96132665,-0.97313535,-1.0944374,-0.6988154,-0.4577824,-0.46953855,-1.8486666,-0.622440050000002,-0.62719735,-1.2308473,-1.361587,-1.14401265,0.267750000000002,88.96075,4.22795,5.75875,15.04925,69.53005,3.22,0.042499999999994,0,0.1,0,0.1,261.1425,278.625,2.07872645,0.00261240000000001,3.64930237499999,2.50301455,82.062150375,65.0191128,86.668342,13.06999085
1,2.75,0.43,0.63625,0.6245,0.72,-0.83,-1.068,0.72,1.05,0.91825,0.96,1.23925,0.5865,0.40515,0.9885,0.737625,1.1945,-1.284044625,87.230286925,3.70641675,5.412931475,12.417806675,69.5648198,416.0901208,-1.2743917,-1.76300415,0.1,0.05470625,0.0907082749999999,0.238957499999999,283.4108745,301.309167,-0.0613225,2.85748075,289.3821,308.5057,2.280220525,-0.00800372500000001,4.72333829999996,3.84960937499999,0.221526475,3.835150125,110.7902314,10.106753875,2.60092934999999,2.55737124999998,39.1753644999999,-1.94627930000001,83.75244125,-0.655999700000002,296.0906975,305.0629575,0.84382365,0.000848100000000002,3.0806494,2.8230244,0.0449885,2.8253718,71.9773145,2.0297133,-0.1112712,-0.0474798000000001,0.068105,0.339757,0.5232178,0.7675048,-0.1500606,-0.1135772,0.0348333999999999,0.2325092,0.459063199999999,1.73850979999999,-0.143054,-0.0659422,0.00679114999999976,0.1477376,0.2203944,0.433593925,-0.00153100000000004,0.0811867999999999,0.280643199999999,0.306522,0.5018008,0.7774594,-0.77253815,-0.7616337,-1.1711178,-1.0669777,-0.96053685,-0.97313495,-1.0939295,-0.69788365,-0.45759825,-0.47012965,-1.84739,-0.623137450000002,-0.62073945,-1.23122615,-1.36056695,-1.1466384,0.342250000000004,88.80875,4.182325,5.74133,14.7155,69.54335,2.9325,-0.337500000000013,0,0.00249999999999915,0,0.1,259.1275,277.21,2.10704085,-0.0013085,0.574875299999986,1.889624,92.1782645,78.0210492,65.8953518499999,12.89775165
1,3.25,0.431,0.63525,0.6245,0.7275,-0.8382,-1.06775,0.72,1.05,0.92,0.96675,1.24675,0.5865,0.4058,0.987,0.7362,1.19275,-1.215551675,87.667921275,3.62738585,5.4334994,12.332715625,69.5458318,416.06493325,-1.45895035,-1.80299295,0.104190425,0.05507775,0.0976593249999998,0.25897545,283.655660575,299.942600075,-0.08232325,2.83957925,289.50345,307.221275,2.281394925,-0.0111257,12.5701888,3.25637965,0.182026475,3.2901971,114.78751685,9.84983705,2.017994,2.0109435,44.652190875,-1.9839606,83.66695,-0.806146600000001,295.662625,304.9055025,0.9401366,-0.00173860000000001,2.38751379999999,3.09446485,0.084803375,3.1386068,79.1595502999998,2.019972675,-0.1145814,-0.048365,0.0674111999999999,0.3417238,0.5247492,0.767249,-0.1500012,-0.116075,0.0373011999999998,0.2292446,0.4600702,1.73925419999999,-0.1537392,-0.0638285,0.00613884999999976,0.14498195,0.2174486,0.4295081,0.00103639999999997,0.0810209999999999,0.279975799999999,0.3042858,0.5014936,0.7748654,-0.77231415,-0.7615423,-1.17185595,-1.06754615,-0.96198865,-0.9678357,-1.09416955,-0.6980982,-0.4573939,-0.4694804,-1.8468732,-0.621892500000002,-0.62270835,-1.231227,-1.36119,-1.15692925,-0.210499999999999,88.34425,4.164175,5.788155,15.50425,69.51275,2.8775,-0.705000000000015,0,0.1,0,0.1,258.0075,275.6325,2.13629585,0.00208825,3.36178219999999,2.6351497,99.939881925,62.772132,103.8821689,13.0868403
1,3.75,0.43025,0.636,0.6245,0.72,-0.83775,-1.07,0.72,1.05,0.91,0.96,1.23925,0.5845,0.405225,0.988,0.735475,1.19175,-1.149156075,87.590609275,3.839204575,5.375130475,12.463826125,69.526913875,416.10150875,-1.416099,-1.7120477,0.1027161,0.05202825,0.0468861249999999,0.2,283.606399925,299.207768175,-0.124085,3.012377,288.264475,306.297,2.3069346,-0.00664700000000003,10.669019,2.7310364,0.195257725,2.7383732,126.856290425,9.9879978,3.156605075,3.1220022,42.516056675,-2.0516248,83.66461875,-0.818085050000004,295.6424375,304.55199,1.133082975,-0.0015936,5.2921643,2.35053885,0.051007375,2.3819559,73.79218715,2.0647572,-0.11482215,-0.04840965,0.067110925,0.349329175,0.52710145,0.7709513,-0.15067475,-0.11856685,0.0254808249999999,0.229111475,0.458758874999999,1.74835532499999,-0.127237225,-0.061963375,0.00549329999999983,0.139952225,0.219645475,0.4262264,0.00103619999999991,0.0814730749999999,0.274357649999999,0.30740835,0.502773225,0.77753805,-0.772622725,-0.761211425,-1.1715392,-1.066118175,-0.960139725,-0.96874065,-1.0935921,-0.698700775,-0.457023075,-0.470327125,-1.85212995,-0.618647700000001,-0.62416715,-1.23344665,-1.3639205,-1.153793125,-0.439,88.3495,4.273925,5.87678,15.5145,69.5162,3.71,-0.582500000000014,0,0.1,0,0.102499999999999,257.5825,276.53,2.12685295,-0.005951,5.09695039999997,2.9327517,120.05815525,78.6825583999999,106.17741795,13.4227899
1,4.25,0.43,0.64,0.6205,0.726,-0.83,-1.07,0.72,1.05,0.91575,0.96675,1.24675,0.5855,0.406075,0.987825,0.733925,1.193,-1.1883517,87.539334975,3.979177,5.371893575,12.67767095,69.5172222,416.063647775,-1.2825452,-1.7579253,0.1126112,0.05443475,0.0305762499999999,0.236599625,283.461099925,300.914528825,-0.0885655,2.7237765,288.47965,305.5599,2.305544,-0.0106262000000001,6.29447059999997,3.5510438,0.17218985,3.48833579999999,121.9864673,10.0535018,2.569453875,2.599032875,48.95879225,-2.01461265,83.4699225,-1.01638585,294.146835,304.5713275,0.886947275,-0.000822825000000001,2.32235182499999,3.75827845,0.04688825,3.74797815,79.218388,2.162205,-0.120086175,-0.047990025,0.0679223749999999,0.351617625,0.53168925,0.775588624999999,-0.1505993,-0.1174824,0.0312600249999998,0.227470275,0.457563174999999,1.75396569999999,-0.0697039750000002,-0.062411975,0.00432592499999982,0.1358308,0.21548795,0.4225588,-0.00208242500000004,0.0845337999999999,0.267211149999999,0.3015574,0.50269425,0.7851853,-0.7710041,-0.7614121,-1.1715109,-1.06671065,-0.9593798,-0.9706927,-1.09310225,-0.698647475,-0.45696565,-0.470062625,-1.85005395,-0.618948900000001,-0.62672355,-1.2295351,-1.36066915,-1.152351325,-0.186749999999998,88.8795,4.1306,5.85727,16.36425,69.5153,3.255,-0.527500000000016,0,0.1,0,0.1,258.4875,275.61,2.12207175,-0.00263720000000005,4.7013667,1.5098238,96.4446577999999,83.26199335,67.575401,13.714422825
1,4.75,0.4305,0.64,0.61525,0.72,-0.83,-1.07775,0.72,1.05,0.91,0.96,1.2395,0.5873,0.407,0.986825,0.734599999999999,1.19355,-1.090100425,87.49926235,3.924813825,5.371878125,12.88020945,69.5132275,416.000282975,-1.473722675,-1.9758983,0.1036288,0.0534265,0.0210186,0.214701625,283.419084,299.642215,-0.10646575,3.655263,289.8286,305.746425,2.3146138,-0.00536705,8.97496869999996,3.33770699999999,0.1470575,3.43605599999999,129.2284122,10.050856,3.50091145,3.4252574,52.0993648999999,-1.97077795,83.57790375,-0.862588000000002,293.9522825,303.2133325,0.870374,-0.000613300000000007,3.88862169999999,3.0745366,0.043793,3.07409305,80.48602295,2.328088475,-0.11942525,-0.0476729,0.0674784999999999,0.348951325,0.530891575,0.775202125,-0.151712325,-0.117655125,0.0403953999999997,0.22857345,0.459480274999999,1.75347839999999,-0.00577470000000004,-0.06705065,0.00225254999999985,0.1391594,0.212829175,0.4193498,-0.00206475000000002,0.085696875,0.269367799999999,0.301832575,0.501330125,0.791074825,-0.77087175,-0.760958725,-1.17123955,-1.067836675,-0.959914775,-0.96933305,-1.0929748,-0.698533225,-0.456969025,-0.469557,-1.851205775,-0.618523125000001,-0.625241425,-1.2300793,-1.3601034,-1.149784675,-0.00599999999999454,88.88325,4.110525,5.76198,16.1125,69.51735,3.165,-1.20250000000001,0,0.1,0,0.304999999999998,262.61,275.61,2.206085,0.00434339999999997,3.21356997499999,2.1725484,111.967625,104.4962569,85.834509,13.900712975
