DOY2,HR2,CO2,H2O,FC,SC,NEE,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,H,LE,WS,USTAR,W_SIGMA,V_SIGMA,U_SIGMA,PA,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TS_1_1_1,TS_1_2_1,NETRAD,PPFD_IN,PPFD_BC_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.25,394.4199773,6.6802335,0.644730901352035,0.367470813389379,0.797454523274935,-3.141,-2.31976775,-2.068,-2.195,-3.73348587075,8.07247051606399,3.256484,0.693287,0.811292179180842,0.98525,1.144115,99.7762,93.3432078963132,93.8285896004566,93.36875,95.2,-0.0144530925,-0.080799445,-0.204771325,-0.684,3.569,3.8665,-4.05763475,0,0,0,1.49434225,299.6929,312.66355
1,5.75,394.334659583522,6.59706435225,0.680103433246731,0.345107713470552,0.806032052949568,-3.172,-2.29325,-2.12,-2.251,-3.7578167325,7.73755868225034,3.3074425,0.7108307345,0.80689694446722,1.04921,1.15497,99.79065,93.5674358465794,93.20101,93.50417,95.3,0.1318266,-0.09753305,-0.1555435,-0.499,3.548,3.844,-3.886759,0,0,0,1.44548,302.402,312.8583
1,6.25,394.717078049106,6.564878,0.54681525139115,0.393682148978635,0.712432920323443,-3.101,-2.22025,-2.128189,-2.303,-3.1466,7.64155697442426,3.2812435,0.7049801015,0.819645,1.0861675,1.2093975,99.80205,93.665984890541,93.1212141552512,93.48351,95.2,0.045907505,-0.0414941,-0.13185,-0.523,3.575,3.844,-4.3936645,0,0,0,1.483167,302.52,311.525
1,6.75,394.374908202641,6.4779095,0.711575405412218,0.426804642095655,0.842817962771326,-3.188,-2.27527125,-2.161,-2.234179,-4.6889864085,6.53021106833836,3.193975,0.672116,0.81161868268333,1.04181,1.173755,99.78459604,93.9707609886579,93.31135,93.44442,95.15,-0.06463767,-0.2393075,-0.177898,-0.4880236,3.575,3.852,-4.609779,0,0,0,1.5414465,301.8775,312.0746
1,7.25,394.417928446475,6.50090681954824,0.573539741569816,0.336443749537621,0.558267960173399,-3.271,-2.4285,-2.153,-2.236,-4.4836025,6.53713244036151,3.234598,0.666244554,0.808618740886752,1.0922075,1.18559,99.77783986,94.0593423668116,93.64716,94.02079,95.37783,-0.120315925,-0.1820671,-0.27670855,-0.601,3.571,3.8355,-5.0692995,0,0,0,1.514944,302.572,312.2319
1,7.75,394.451354704396,6.83116963982934,0.632231207415213,0.337233686348872,0.680718128054663,-3.120153,-2.4016925,-2.141,-2.284,-3.73683605675,7.09483952654304,3.05054425,0.6486221105,0.7695025,1.056795,1.137395,99.80175,95.1562283198954,94.15639,94.16977,95.6,-0.3317882,-0.167343,-0.375122,-0.639,3.569,3.8348575,-3.407755,0,0.894970595,0,1.921645,301.47,312.0058
1,8.25,394.520130214134,6.51754904039594,0.817743842668091,0.453241535571741,1.00383303107165,-3.086,-2.31275,-2.15,-2.292484,-2.73265,6.13323788567758,3.1555305,0.6429655,0.766761112738601,1.05887,1.1632,99.7877,95.0689551396306,93.998045,94.2151575,95.72946,-0.3615915,-0.230368785,-0.4637507,-0.597,3.533,3.847,0.4840445,32.465711761992,8.457580365,15.5771975,5.931528,302.407,312.9459
1,8.75,394.772814743669,6.52954,0.720296351880633,0.441983999206392,0.685599583553355,-3.123177,-2.37875,-2.167,-2.307,9.030296415,7.77495036713919,3.2897285,0.72102975,0.826935515356572,1.07145,1.209345,99.759025,95.0301212496356,93.59889,93.8544375,95.4585616438356,-0.158287645,-0.2671066,-0.279628,-0.511,3.523,3.84,15.3975875,116.39240361963,21.9164439,68.075615,20.33806,301.144,310.7917
1,9.25,394.671040807262,6.27486131012244,0.684017222630287,0.280420759396617,0.620098981794266,-2.970108,-2.37075,-2.225022,-2.284,31.27260452,9.61191578566397,3.562727,0.755538,0.891345,1.12141,1.35342,99.81915,94.123431925,92.709955,92.76131,94.6,-0.044922775,-0.0160093,-0.131687765,-0.277,3.558,3.8475,50.538225,257.598231162,39.403209,142.5884,36.50024,297.1238,312.4735
1,9.75,394.645733567904,6.5871245,0.451999229214771,0.166615041528449,0.468728280960881,-2.979,-2.384025,-2.102,-2.221,57.27962822,13.6612889174225,3.65558875,0.82585806025,0.927111455129899,1.2216825,1.43384,99.7795,93.1112518142167,91.52145,91.517201826484,93.9,0.3279624,0.270238,0.238438,-0.01842257,3.606,3.8485,102.7586,408.39657624,54.8520036,227.0987,47.876325,297.4211,315.3571
1,10.25,394.024158915125,6.38673276382372,0.530719510401987,0.144145767551353,0.618355979845939,-2.779,-2.327,-2.080379,-2.179,82.9718861425,15.8795301840508,3.8057075,0.861431309,0.976985,1.248965,1.431935,99.7801125275,91.5768293196333,90.3277225,89.3866725,91.864045,0.6148396,0.576896775,0.66499485,0.605,3.648,3.8305,156.1398,513.26412864,74.53058,290.514975,54.900515,299.72075,318.39655
1,10.75,394.711199668117,6.45262146346736,0.444901752851192,0.0938561236840923,0.167901291676439,-2.685,-2.185,-2.101,-2.105,109.759651575,20.2803177696097,3.81224375,0.88324697125,0.9891475,1.30128,1.53536,99.7952113375,90.1600355983996,89.34589,88.58822,90.164375,0.82619365,0.7528174,1.152137,0.8979713,3.67975,3.815,203.8044,643.222687492,94.432,349.51,65.14273,301.163,320.4571
1,11.25,395.066509951487,6.50149249417144,0.184333309299772,0.100788434362797,0.0345558448731191,-2.584,-1.98699,-1.882145,-2.061,127.9098154,22.3618815305575,3.91129125,0.8978060575,1.01117808447675,1.3376675,1.5077725,99.8069,89.991181605839,89.1907575,88.045945,89.055795,1.098595,1.034056275,1.3600325,1.637,3.71375,3.82,251.5865,752.54537844,110.9471905,402.5972,70.0326125,301.12725,321.476
1,11.75,394.73091059257,6.30307952978128,0.266378311948207,0.0673806548983455,0.118324961594175,-2.466872,-1.958,-1.797,-1.911,139.5273901,23.481014542478,4.0443275,0.9231507855,1.04012017683307,1.41001,1.637205,99.775625,89.2178933923576,88.84895,87.8383775,88.45,1.29689,1.33597,1.6444075,2.05592,3.81991875,3.866,261.8397,823.84896,121.540044,414.21745,73.238095,301.3384,323.51455
1,12.25,394.2960682,6.28927384537536,0.366019978040726,0.0620730232153208,0.138474996009108,-2.311,-1.822388,-1.716774,-1.692,146.346,23.5468102633866,4.141924,0.944106559,1.0607787392169,1.48702,1.65686,99.7295,88.098775,88.02056,86.91921,87.55,1.50014,1.67753,1.93971,2.134,3.851,3.87,281.539,851.75808,119.674,433.61305,76.532895,302.483,324.27135
1,12.75,393.6142014,6.4701885223432,0.247145675820977,0.042,0.0522775964149382,-2.226,-1.56289,-1.594848,-1.59,157.8605,28.6396677284594,4.114315,0.97461306125,1.07482116076135,1.5372,1.736485,99.722375,87.0348521300162,86.667595,85.6738225,86.4,1.6697665,1.8394625,1.9556925,2.374,3.955,3.8695,295.5966,902.992622975,110.136,459.436275,73.77935,303.1045,325.28625
1,13.25,393.331307107292,6.51803594412837,0.103405800532396,0.0157854217877918,-0.0193942920105514,-2.1167795,-1.3665,-1.57735175,-1.50075,150.80750515,27.6216416548781,4.15658,0.991225,1.09143483543453,1.560105,1.746045,99.6939,86.0964011125044,86.33998,84.463505,84.8001775,1.83926,2.06536,2.062241,2.55075,4.0705,3.831,290.6129,920.53564785468,100.1674844,450.0793,72.99198,303.676,327.423
1,13.75,393.478916127147,6.645112,0.347674510834525,0.0522205711474482,0.133148015389577,-1.952,-1.297,-1.3338695,-1.42525,138.36865135,23.3484849690281,4.09962725,0.962037,1.09710481703753,1.54348,1.73307,99.649390755,85.4757212,84.3169925,83.16646,84.39667,2.00841,2.2228035,2.2444075,2.5415,4.22886725,3.84575,276.6151,860.84751297124,101.3879295,440.834975,66.2363375,302.441775,327.179425
1,14.25,393.38481792442,6.75939604907802,0.0269113084144187,0.0931811519055237,0.0147978651555062,-1.728,-1.27875,-1.284678,-1.22475,150.6843316,24.7300112757849,4.0059585,0.972946286,1.07266768353607,1.604055,1.7895,99.641825,84.6873195,84.285995,82.64566,84,2.0695075,2.13276,2.122024,2.5315,4.2317095,3.8585,245.0684,783.70888344,108.017,408.922,61.4521,302.911,326.9529
1,14.75,393.526014056371,6.78829384746602,0.331596950959198,0.172129754153971,0.19690779664815,-1.6055,-1.25937625,-1.35188625,-1.06475,135.455,21.6134560975523,4.0946735,0.924878433,1.08772191099187,1.48215,1.71503,99.6294,84.2628996,85.04851,82.56675,83.3050925,2.183009,2.226972,2.39135175,2.7206865,4.199,3.85475,205.458475,699.33275048,93.235,353.714475,54.0685725,301.840825,326.880975
1,15.25,393.068990349774,6.85997990871748,0.215837800418152,0.17236787493943,0.178037819151201,-1.42054675,-1.2785,-1.13052,-1.08725,112.7753571,19.7809361324116,4.00021,0.90914,1.03782,1.4893525,1.765835,99.6235,83.7248170262927,84.1789175,82.5941575,83.53384,2.32067725,2.36866375,2.49463575,2.6695,4.205,3.89125,156.978,565.8573988,66.35019,294.1739,45.225325,302.47515,326.231975
1,15.75,392.992523175091,7.23756425,0.429120385121525,0.11935331997207,0.387286098223664,-1.46275,-1.275,-1.28113225,-1.09775,85.0005,19.7337923453784,3.920994,0.905084756,1.03914,1.402505,1.6952,99.6334,84.270206991691,84.311505,82.8025,84.5,2.157431,2.3381425,2.42035725,2.4985,4.2125,3.942,99.1031075,411.5064228,44.4760274,228.34545,36.904685,302.473025,325.383675
1,16.25,392.755572053259,7.07463848508739,0.49217445920372,0.175528720703736,0.453303439162754,-1.759,-1.29000975,-1.25025,-1.2195,52.8324742,17.4043603463834,3.8261715,0.88572793025,1.0074858229951,1.41678,1.62928,99.646275,84.7401519741217,84.640845,83.22978,85.251205,2.1197645,2.2385,2.241,2.187,4.1553215,3.9535,46.997,264.63660712,30.29412125,149.8681,29.49141,301.773,324.57
1,16.75,393.154008608947,7.35278192380777,0.475486546052396,0.173131758610907,0.506109565245157,-1.875,-1.29074325,-1.375782,-1.2767755,31.790234585,12.8032038273748,3.5301925,0.8093523025,0.915876357441986,1.26207,1.5321825,99.7002723,85.135636125,84.6681875,83.6273,86.95,2.0198025,2.096795,2.106265,1.891544,4.1595,3.96575,11.2612525,129.82672046,15.7909222,73.000555,18.8644775,301.12395,321.9048
1,17.25,392.365991717574,7.37231098080057,0.512648744665728,0.291504201198609,0.730584615846004,-2.111396,-1.367706,-1.501777,-1.30175,13.3461,11.4124328034799,3.59339425,0.786663,0.903415,1.2310925,1.4242225,99.6841332,85.24101,85.17672,84.498765,87.571245,1.72046,1.66487,1.735279,1.4209155,4.17125,4.0165,-2.695078,43.3803731492,6.7566125,22.1955,6.462283,300.637,319.8169
1,17.75,392.666776273666,7.35781658674191,0.57457546660798,0.357276531104456,0.683666660790622,-2.20725,-1.468764,-1.57131,-1.50859825,2.657,9.32155326035933,3.43388,0.72876,0.87344,1.18906,1.415495,99.696,87.3628962456463,87.629755,86.855785,90.00245,1.3911555,1.4530415,1.6440145,1.2031465,4.147,4.05875,-7.106992,3.359780338,1.3750825,1.038611,1.988121,299.8588,318.2771
1,18.25,393.346752404593,7.42968485334919,0.423506273386918,0.382151515,0.614032837595853,-2.19109775,-1.71655175,-1.6510845,-1.569,-0.9563,7.90288947381687,3.3929275,0.7518425,0.8655075,1.1791175,1.404645,99.7131650325,87.9503613145294,87.54931,86.571115,90.7904965753424,1.2778525,1.159801,1.300152,0.8575,4.083,4.08375,-8.918055,0,0,0,1.77291,298.7544,317.3642
1,18.75,393.533235826887,7.21635670164401,0.539793324149733,0.450216532453661,0.577861549312947,-2.315633,-1.76475,-1.72408325,-1.62317775,-0.768436497,8.29055066117377,3.395596,0.75861,0.855453047444759,1.19995,1.48444,99.71763439,87.7187045454313,87.9607775,87.607885,91.11169,1.1974145,1.1135345,1.10076,0.70275,4.071,4.09725,-8.60785,0,0,0,1.8356745,300.9315,317.2495
1,19.25,393.148809287947,7.5253011013399,0.511754260744401,0.383378037001595,0.720817458405852,-2.42710725,-1.90528,-1.7731965,-1.78575,-0.9712142105,8.64331864783215,3.449469,0.7512665,0.851798546871207,1.12467,1.3008425,99.74512662,88.15548,88.5034726027397,88.4550831849315,91.3829623287671,1.19564025,0.97840485,1.147632,0.668197025,4.057,4.13225,-8.6246025,0,0,0,1.8355405,300.303875,316.798325
1,19.75,392.994592660419,7.32092275,0.523387226464612,0.292480058288441,0.637879690893493,-2.4767975,-1.955825,-1.73875,-1.73257625,-1.549555,7.60234459689731,3.4228715,0.750502,0.857867012663827,1.19566,1.34412,99.66965,89.165931975,88.77369,89.07303,91.59876,1.27188,0.906258,1.091467,0.641593525,3.978481,4.15675,-7.00716,0,0,0,1.821541,301.1642,316.25725
1,20.25,393.622587912601,7.27472976635549,0.477417836056291,0.394473740583708,0.574258821782328,-2.507,-1.9355,-1.79480875,-1.83954125,-2.04823706875,6.99080439590199,3.42683025,0.7111161835,0.819280767638175,1.13534,1.274435,99.75835789,89.5633258437028,90.1725825,90.3172225,92.3948432191781,1.1767385,0.80291185,0.9624735,0.5705,3.737,4.123,-5.994999,0,0,0,1.80863975,299.85565,316.0462
1,20.75,393.771535712265,6.80793245209931,0.605386204464585,0.315250004739496,0.718877506393636,-2.56925,-2.07375,-1.83736875,-1.86725,-1.4189385365,8.4675685231125,3.42204,0.76071,0.890572287913789,1.110375,1.2641275,99.7046,89.6853959521008,90.10393,90.5056495890411,93.15,1.0875355,0.6913835,0.8115224,0.4536292,3.655159,4.088,-5.6133905,0,0,0,1.765765,300.9448,315.2621
1,21.25,393.642709671537,7.0272708445,0.588964043117024,0.37030303,0.635563713699019,-2.62550575,-2.00583375,-1.813833,-1.834648,-3.317635,7.57739016003416,3.4441025,0.70550307925,0.858227114959296,1.07891,1.2765775,99.79972368,91.3160429707855,90.6187181164384,90.9593581164384,93.575,1.07357925,0.6945982,0.74585345,0.242,3.651589,4.0755,-5.054702,0,0,0,1.68301425,301.7995,315.023675
1,21.75,394.352585931337,6.75351676592837,0.486677162351525,0.334686098429096,0.558502037287308,-2.53525,-2.0335,-1.8365,-1.95016025,-2.13462,7.26637530523268,3.48895,0.72542476875,0.865043114859581,1.139,1.29601,99.782016975,91.61286,91.18817,91.28598,93.4065,0.892444,0.5397036,0.6932268,0.1845,3.663,4.0485,-5.241431,0,0,0,1.6403995,299.52995,314.9589
1,22.25,393.559564017666,6.752874705,0.564373649028961,0.39263286975,0.724009719089876,-2.592318,-2.01425,-1.806099,-2.00492975,-2.870445,8.51293642104298,3.2661125,0.70879569725,0.815132008951304,1.096115,1.2719925,99.79985,90.4329424593676,90.7629,91.378,93.15,0.790148,0.4635365,0.5969902,0.1272890425,3.670254,4.02,-5.85062,0,0,0,1.6099695,298.76245,314.68965
1,22.75,393.304896639266,6.73492537723966,0.666531323786176,0.276303797526961,0.669530778742268,-2.6247775,-2.1001835,-1.8300855,-2.0083555,-2.3650050085,5.6605318971977,3.1918695,0.70010226375,0.804790440173587,1.14965,1.2764,99.793646645,90.7270608923595,90.9977,91.3650789954338,93.225,0.6595482,0.460623,0.5722023,0.1787529,3.681346,3.993,-6.01829,0,0,0,1.6636,297.0225,314.25835
1,23.25,392.9250068,6.73931048217371,0.463067778347051,0.243582237818089,0.609350146003763,-2.717,-2.0634745,-1.85425,-2.0395,-2.91286602525,7.98968409119031,3.454465,0.73341,0.844904728356991,1.10665,1.261215,99.6763,91.1075103674895,91.42406,92.0319,93.9,0.6238835,0.4516424,0.5814681,0.163867925,3.627,4.002,-5.689198,0,0,0,1.654827,297.18935,314.90675
1,23.75,394.023985075036,6.62886785844302,0.603362819768421,0.346236819630693,0.857200640834264,-2.71075,-2.180821,-1.881924,-2.15225,-3.446024365,7.59294708053801,3.5255525,0.7301075,0.854314461784188,1.14647,1.3054,99.71659219,91.1634595997557,91.654125,91.944375,94.0517975,0.6048751,0.416545425,0.3570935,-0.03925,3.631991,4.0055,-5.983169,0,0,0,1.6807515,296.531675,313.640025
2,0.25,392.225229074397,6.8519370959519,0.578201799714175,0.24291572,0.61314166037226,-1.981086,-1.261,-1.11966575,-1.04368925,-5.689687755,5.82393374523523,3.1331885,0.65312225,0.758264744551291,1.079065,1.2286475,99.852825,90.1540579651703,90.405305,92.302247716895,93.5011130136986,0.28262175,0.044903355,0.06105425,-0.477209275,2.6824855,2.85324,-8.9088965,0,0,0,1.899488,298.3754,311.8846
2,0.75,392.902395543224,6.68045994974408,0.491568703838205,0.270314379939743,0.610908035908606,-2.04975,-1.275,-1.159156,-1.17384425,-4.72836,4.71745350798448,3.1198065,0.66035381275,0.759622370134659,1.0245,1.22602,99.8022477975,90.2427522092597,90.90725,92.50441,93.4880275,0.16319625,-0.005238604,0.070952075,-0.577856975,2.657592,2.831954,-9.877125,0,0,0,1.90329,296.5543,312.061
2,1.25,392.23357458533,6.69654420581246,0.569679301919304,0.236595678385535,0.493452516251384,-2.11738625,-1.275,-1.076,-1.173702,-4.881635,4.71104600582646,3.033294,0.667754479,0.749012950488842,1.03558,1.1775,99.7908,90.9483390492074,91.157215,92.4928,93.475,0.1592825825,-0.037973585,-0.009423918,-0.66270255,2.6665,2.809448,-9.59899075,0,0,0,1.930242,297.5222,312.1554
2,1.75,392.860306468485,6.68562864826922,0.579159520102068,0.233989003728417,0.581725916165675,-2.193,-1.298151,-1.1125315,-1.217001,-4.81179,5.51916141872259,3.100548,0.637617107,0.705214789975366,1.0301825,1.2335275,99.82959671,91.2364694068779,92.0685986073059,92.496575,93.74971,0.03530083325,-0.16206045,-0.027315128,-0.7205,2.6115,2.78582,-9.30650125,0,0,0,1.82369,297.7777,311.464
2,2.25,392.617228085993,6.83637011141552,0.515851378287453,0.334617384671851,0.497820192227046,-2.214,-1.32425,-1.148,-1.25425,-5.1976848145,4.66846538591655,3.1198725,0.66478625,0.763105,1.0923925,1.2780025,99.8398396625,92.3351926991532,91.679415,92.5288151712329,94.059025,0.03350538,-0.2134974225,-0.055498275,-0.70725,2.5565,2.762575,-9.04648875,0,0,0,1.83552875,297.60065,311.082025
2,2.75,392.315997866312,6.907737,0.566331584941963,0.417598818239609,0.900696601709547,-2.2955,-1.43109825,-1.2378735,-1.2689205,-3.880375562,4.89608765391112,3.115714,0.66881,0.762158120077455,1.08119,1.29558,99.84712671,91.926926283728,91.84779,93.0086184931507,94.477275,0.039494495,-0.02089622,-0.107648,-0.76125,2.5545,2.73675,-9.1682365,0,0,0,1.803915,297.1407,311.842
2,3.25,393.147972261071,6.78822390319291,0.520135157988825,0.319684874032199,0.641612567496999,-2.2612525,-1.479211,-1.30824,-1.306,-4.941246591,4.15071961433034,2.9507635,0.622148,0.717911487204415,1.03095,1.316125,99.77973521,92.0403987019297,92.4683725,93.238125,94.7013275,-0.0093816075,-0.0452177,-0.057163925,-0.76875,2.5585,2.709099,-8.280632,0,0,0,1.712692,295.58285,311.557075
2,3.75,392.925442275,6.74219800422949,0.605074844708322,0.35574040975,0.731618785056643,-2.34,-1.49078275,-1.3273595,-1.334,-4.33564682775,3.39074151710464,3.0178875,0.623605,0.753151442115255,1.169195,1.362695,99.675575,93.0882955461896,93.0156675,93.3125,94.8,-0.131557725,-0.1987476,-0.1592682,-0.74575,2.5645,2.68281,-8.48048875,0,0,0,1.713585,296.72115,311.6241
2,4.25,393.461011783732,6.641515705,0.512259556198874,0.25590428227939,0.650562185458294,-2.364943,-1.46734375,-1.3228745,-1.30825,-4.333755,4.91339056130221,3.0899725,0.7090390295,0.7828642106467,1.14416,1.379825,99.66007849,93.3663102359022,92.98529,93.6214154794521,94.998325,-0.32738095,-0.02538974,-0.1717791,-0.79775,2.543,2.654023,-8.35334,0,0,0,1.649759,296.184,311.622
2,4.75,393.65627036785,6.654948498,0.545759753147001,0.23099252050674,0.579179571957223,-2.45694825,-1.561881,-1.32225,-1.360042,-3.954340508,4.07149852703154,2.89889525,0.5976329805,0.69609817567775,1.086045,1.23914,99.7518844875,93.487604709088,93.20487,93.748875,94.9674086757991,-0.26169245,-0.10638195,-0.07977255,-0.9589663,2.535,2.624548,-8.0495565,0,0,0,1.684016,296.97,311.2499
2,5.25,392.437865402842,6.99046252305294,0.54831085903152,0.207792529583967,0.569465100002993,-2.45940875,-1.55604775,-1.319,-1.386,-3.84262706375,4.9685498198275,2.983291,0.636931214,0.719863700955273,1.12391,1.31209,99.747735645,93.5934537635999,92.85958,94.2965593949772,94.9924372146119,-0.264479525,-0.07322986,-0.21329875,-0.97356235,2.527,2.59986,-8.075796,0,0,0,1.65719775,294.9918,310.5796
2,5.75,393.138661283575,6.7944892622979,0.573865773221088,0.213199014668752,0.61763440732885,-2.4684655,-1.50985975,-1.319,-1.386,-4.438489791,4.49780884257176,2.9488565,0.582555,0.72723499229372,1.075195,1.35072,99.76686729,94.1119823177767,92.92242,94.02979,94.8,-0.2467262,-0.0701733,-0.0605586,-0.931,2.516,2.572539,-6.97134,0,0,0,1.660469,297.5089,311.4831
2,6.25,393.901714222174,6.68177248895096,0.484504862146926,0.252428228624439,0.528083761605131,-2.4619995,-1.57398725,-1.303,-1.4055,-4.2336598485,5.31259863478655,3.009854,0.6166520495,0.736596889008239,1.03479,1.2219,99.79475,94.4941667287428,94.04945,94.61408,94.6,-0.3768013,-0.125292,-0.249993,-0.925,2.521,2.547504,-6.520806,0,0,0,1.6880255,295.05655,310.73235
2,6.75,392.3571107,6.80986228979255,0.50982417248045,0.248957205965365,0.559463615559219,-2.460352,-1.4872575,-1.323,-1.39736575,-3.84096497675,4.78740249185195,3.02005425,0.65594482975,0.721797929310899,1.0495075,1.28482,99.8165739325,95.1826629581412,93.9263625,95.3008625,94.875,-0.43380965,-0.046712275,-0.2564735,-0.87764735,2.5045,2.517989,-6.60883925,0,0,0,1.6114645,295.534,310.729575
2,7.25,392.930458376602,6.79776431567406,0.639309171523416,0.37846860698684,0.945694176525572,-2.498,-1.47975,-1.291,-1.4125,-5.405731725,5.63753969646984,2.9736185,0.649177478,0.754910883748739,1.07807,1.276275,99.829831855,95.4751454231765,94.262245,95.2603854452055,95.0782075,-0.3581895,-0.083960365,-0.203367875,-0.866961775,2.4725,2.493905,-4.94276175,1.53079568959,0.926119756,0.32638965,1.70025925,295.9337,310.423875
2,7.75,394.185974624544,6.54806346198624,0.85445730540031,0.469868649650096,1.3020041121859,-2.57,-1.5381465,-1.31034425,-1.45025,-2.98071647925,7.46263646279299,2.988702,0.6591315,0.741022734666365,1.0139275,1.3044975,99.85649718,95.162595698213,94.24337,95.077395,94.9976725,-0.290993,-0.20105315,-0.20644655,-0.86675,2.473,2.469983,-0.47862315,39.402710268,9.934159515,21.00833,6.168199,294.745,310.2041
2,8.25,393.153344129442,6.8362823353399,0.659742230890287,0.385118261879753,0.886062335140091,-2.41415,-1.51842325,-1.274498,-1.461,8.1900275,7.40419962070724,3.17057975,0.6883611675,0.771928312960828,1.0404275,1.2965225,99.84776102,94.1233207911172,93.7592,94.92882,94.8,-0.40827,-0.1145656,-0.153308,-0.859911675,2.468884,2.44092,18.4715,129.47556890024,27.4883125,76.39275,24.214575,295.71005,311.25235
