DOY2,HR2,USTAR_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1
11,3.25,0.206,1.0645,1.042,-15.905,0.4475
11,3.75,0.216,1.073,0.818,-13.696,0.003
11,4.25,0.195,1.073,0.662,-14.578,0.056
11,4.75,0.193,1.02,0.87,-11.776,0.085
11,5.25,0.213,1.047,0.823,-10.522,0.083
11,5.75,0.239,1.083,1.169,-9.436,0.269
11,6.25,0.2285,1.125,1.0815,-15.5285,0.3365
11,6.75,0.205,1.1305,0.5315,-18.21,0.468
11,7.25,0.2335,1.083,0.4345,-8.333,0.5245
11,7.75,0.2635,1.0125,0.0865,-1.906,7.7475
11,8.25,0.3795,1.388,-1.7705,15.994,15.798
11,8.75,0.421,1.426,-3.681,43.294,28.262
11,9.25,0.524,1.621,-5.3,84.2775,49.228
11,9.75,0.557,1.792,-8.337,108.017,69.637
11,10.25,0.6445,2.0895,-10.0965,135.2495,78.005
11,10.75,0.679,2.074,-11.529,167.669,104.469
11,11.25,0.6495,1.953,-11.9625,172.231,102.876
11,11.75,0.669,2.029,-11.206,182.704,108.603
11,12.25,0.657,2.023,-10.445,174.145,107.992
11,12.75,0.6005,1.9855,-10.4385,179.752,116.5735
11,13.25,0.633,1.9855,-10.67,154.114,115.7335
11,13.75,0.6515,2.0945,-9.8055,143.7065,113.022
11,14.25,0.63,1.881,-9.037,134.286,103.754
11,14.75,0.6335,1.946,-7.651,96.4735,96.1275
11,15.25,0.609,1.9805,-6.595,66.8315,86.05
11,15.75,0.567,1.7965,-5.0765,24.2115,68.844
11,16.25,0.47,1.56,-3.298,-2.255,49.163
11,16.75,0.3905,1.45,-1.5875,-14.9515,26.4925
11,17.25,0.2525,1.196,-0.1095,-21.2935,11.541
11,17.75,0.1975,1.1195,0.278,-20.674,6.156
11,18.25,0.212,1.142,0.375,-21.31,3.632
11,18.75,0.245,1.208,0.549,-23.279,3.222
11,19.25,0.254,1.234,0.708,-21.577,2.047
11,19.75,0.26,1.284,0.729,-25.683,1.873
11,20.25,0.246,1.297,0.758,-22.555,1.186
11,20.75,0.244,1.194,0.923,-21.763,0.7785
11,21.25,0.242,1.1935,0.855,-23.603,0.7655
11,21.75,0.213,1.187,0.573,-16.688,0.742
11,22.25,0.2045,1.1225,0.6805,-18.2735,0.1945
11,22.75,0.199,1.16,0.734,-22.171,0.141
11,23.25,0.214,1.148,0.68,-18.061,0.042
11,23.75,0.219,1.127,0.852,-18.051,0.693
12,0.25,0.182,1.062,0.483,-14.746,0.228
12,0.75,0.2015,1.0395,0.275,-12.4265,0.025
12,1.25,0.2015,1.052,0.4865,-16.482,0.07
12,1.75,0.202,1.083,0.644,-16.325,-0.036
12,2.25,0.1885,1.0565,0.507,-16.018,0.043
12,2.75,0.208,1.041,0.879,-19.244,0.078
12,3.25,0.1985,1.0365,0.6625,-14.0355,0.315
12,3.75,0.202,1.052,0.692,-17.5945,0.22
12,4.25,0.198,1.055,0.851,-16.461,0.403
12,4.75,0.184,0.982,0.583,-15.595,0.551
12,5.25,0.211,1.0275,0.6885,-16.6295,0.4865
12,5.75,0.2095,1.0785,0.8605,-14.6735,0.6515
12,6.25,0.215,0.9885,0.7065,-10.4135,0.3655
12,6.75,0.183,0.886,0.694,-10.557,0.382
12,7.25,0.166,0.935,0.464,-8.7875,0.4935
12,7.75,0.2045,0.977,0.603,-11.444,1.1435
12,8.25,0.23,0.967,-0.206,-1.09,5.244
12,8.75,0.2805,1.026,-1.5095,13.451,12.658
12,9.25,0.366,1.232,-2.752,34.158,26.1845
12,9.75,0.389,1.34,-4.143,59.26,37.999
12,10.25,0.498,1.706,-6.723,92.796,51.962
12,10.75,0.551,1.693,-7.3315,107.1415,67.777
12,11.25,0.583,1.8635,-9.564,111.241,82.628
12,11.75,0.582,1.853,-10.274,116.8835,105.607
12,12.25,0.596,1.779,-9.597,113.503,108.411
12,12.75,0.58,1.97,-9.743,108.911,100.799
12,13.25,0.5335,1.763,-8.661,98.3635,104.134
12,13.75,0.52,1.602,-8.9,90.074,101.111
12,14.25,0.5715,1.7705,-8.5305,86.2755,105.333
12,14.75,0.514,1.694,-7.4875,61.0025,100.704
12,15.25,0.516,1.605,-6.607,31.588,88.953
12,15.75,0.429,1.447,-5.32,9.252,65.783
12,16.25,0.348,1.225,-3.051,-7.826,54.011
12,16.75,0.217,1.063,-1.324,-14.419,24.726
12,17.25,0.1655,0.9625,-0.177,-17.2395,10.554
12,17.75,0.141,1.065,0.105,-13,5.181
12,18.25,0.161,1.053,0.204,-15.801,3.3
12,18.75,0.174,1.028,0.281,-14.872,2.319
12,19.25,0.187,1.049,0.398,-18.219,2.335
12,19.75,0.17,1.039,0.319,-15.316,1.926
12,20.25,0.177,1.076,0.498,-17.365,1.437
12,20.75,0.182,1.107,0.488,-16.744,1.059
12,21.25,0.219,1.17,0.5345,-17.096,1.454
12,21.75,0.221,1.112,0.507,-18.641,1.208
12,22.25,0.198,1.081,0.41,-18.077,0.716
12,22.75,0.19,1.102,0.52,-10.978,0.261
12,23.25,0.201,1.134,0.432,-14.878,0.693
12,23.75,0.21,1.058,0.72,-15.647,0.782
