DOY2,HR2,H,LE,NEE,TAU,USTAR,CO2,H2O,WS,PPFD_IN,PPFD_OUT,NETRAD,TA_1_2_1,RH,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,TA_1_1_1,TA_1_2_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,VPD,PA,SW_IN,SW_OUT
1,14.25,36.077,12.439225,0.2577475,-0.03845,0.6666,385.1458925,4.71875,9.5932,550.525,167.7,90.967,6.3855,71.95,6.71275,6.3115,4.43575,1.88325,4.29,6.32775,-0.486,-0.4725,-0.524,-0.6885,0.96,0.00975,0.04525,0.1265,0.43025,0.98125,5.4875,91.2,298.775,115.25
1,14.75,25.0735,10.548,0.2579625,-0.0371,0.6432,385.0208875,4.7513775,9.431875,462.45,145.9,71.185,6.2055,71.725,6.825,6.347,4.24775,1.40975,4.31,6.355,-0.426,-0.412,-0.483,-0.538,0.92925,0.00075,0.02925,0.1525,0.43275,0.96675,5.485,91.2,254.8,101
1,15.25,13.0481,9.6757,0.262,-0.02945,0.6512,385.0906175,4.65235,9.62403,356.85,117.2,44.8675,5.955,71.7,6.3875,6.0645,3.82675,1.2505,4.13,5.885,-0.381,-0.369,-0.405,-0.437,0.9785,0.0275,0.06575,0.164,0.493,1.0225,5.2425,91.2,205.975,94.375
1,15.75,2.50765,6.3953,0.266125,-0.02115,0.6233,384.9,4.76061,9.064495,237.25,78.8,17.305,5.328,72.45,5.13,5.206,3.7795,1.184,3.74,5.388,-0.3205,-0.2515,-0.27,-0.388,1.02325,0.06575,0.1025,0.207,0.54025,1.0615,4.8825,91.2,134.8,72.175
1,16.25,-1.5012,4.57105,0.289625,-0.013675,0.5815,385.13,4.760525,8.6674,127.1,51,1.22275,4.8275,74.225,4.0765,4.0525,3.3,1.03425,3.66,4.5995,-0.203,-0.1255,-0.1265,-0.2835,1.0925,0.12975,0.17025,0.293,0.6075,1.12875,4.54,91.2,70.9,43.485
1,16.75,-2.66305,3.8612,0.2847,-0.008275,0.54765,385.211915,4.70812,8.25335,43.795,20.97,-9.762,4.1665,75.7,3.0355,2.825,2.073,0.8405,3.65,4.02,-0.0765,-0.07,-0.066,-0.235,1.17625,0.205,0.24825,0.3845,0.704,1.21925,4.1325,91.225,21.8425,13.62
1,17.25,-3.122425,2.4944,0.306375,-0.006625,0.568,385.8136525,4.6493925,8.4981975,6.9155,3.346,-12.485,3.5525,78.45,2.51,2.0235,1.396,0.50425,3.21,3.562,-0.0305,0.044,0.0245,-0.17,1.2495,0.31925,0.36,0.4515,0.7635,1.272,3.7875,91.2,2.70075,2.535
1,17.75,-3.37915,2.264325,0.302125,-0.006675,0.5651,386.3375175,4.71105,8.1954,0.332,0.231,-12.125,3.3,78.9,1.704,1.427,0.74075,0.4415,2.94,3.295,-0.049,-0.005,0.0065,-0.183,1.32825,0.37975,0.402,0.49225,0.81025,1.34775,3.5925,91.2,0,0.004
1,18.25,-4.369125,2.19915,0.298325,-0.006125,0.56345,386.3836925,4.688245,8.2709925,0.185,0.105,-10.935,3.111,79.7,1.0385,0.9325,0.56575,0.3285,2.41,3.195,-0.145,-0.082,-0.04,-0.213,1.39175,0.3875,0.445,0.5405,0.8765,1.40275,3.395,91.225,0,0
1,18.75,-4.2841,2.9291,0.2846,-0.0065,0.5743,386.575,4.65525,8.4156775,0.139,0.132,-9.775,3.1955,80,0.6095,0.295,0.404,0.29475,2.31,3.093,-0.1865,-0.1065,-0.1,-0.27,1.35625,0.4575,0.50675,0.59375,0.891,1.37525,3.51,91.3,0,0
1,19.25,-4.6336,2.2574,0.3093,-0.011,0.5782,386.25296,4.649325,8.40085,0.121,0.113,-9.6075,2.7175,79.925,0.23,0.023,0.07325,0.14125,1.96,2.971,-0.228,-0.155,-0.156,-0.3165,1.4575,0.44275,0.53225,0.62375,0.964,1.47225,3.3025,91.3,0,0
1,19.75,-4.7537,2.26555,0.31475,-0.0093,0.572875,385.98395,4.59656,8.5925,0.133,0.107,-9.797,2.812,79.85,-0.0705,-0.017,-0.09075,-0.01925,1.74,2.996,-0.303,-0.215,-0.167,-0.302,1.4015,0.46475,0.54275,0.6405,0.9515,1.42625,3.315,91.225,0,0
1,20.25,-4.50405,2.5647,0.2669,-0.01335,0.56445,385.836065,4.62905,8.21361,0.12175,0.11,-8.61,2.741,80.425,-0.3,-0.10025,-0.02075,-0.0165,1.4175,2.751,-0.32775,-0.2395,-0.1825,-0.27375,1.429,0.4895,0.5365,0.64075,0.92425,1.43525,3.1475,91.225,0,0
1,20.75,-5.37075,2.2752,0.2552,-0.014325,0.56275,385.84308,4.604225,8.435975,0.12725,0.103,-8.456,2.75375,80.275,-0.59125,-0.26475,-0.098,-0.1035,1.585,2.4525,-0.3625,-0.2385,-0.20025,-0.2725,1.455,0.458,0.53125,0.6435,0.991,1.487,3.295,91.3,0,0
1,21.25,-4.3094,2.165125,0.25788,-0.012975,0.566425,385.82495,4.548045,8.6598275,0.129,0.098,-9.0475,2.7055,81.1,-0.7365,-0.3095,-0.43075,-0.21225,1.22,2.3505,-0.3615,-0.2545,-0.2255,-0.2975,1.41875,0.4685,0.5305,0.653,0.95475,1.428,3.2375,91.225,0,0
1,21.75,-4.41955,2.501,0.2408,-0.0085,0.5693,385.672525,4.5964,8.08452,0.153,0.101,-9.8525,2.213,80.975,-0.773,-0.529,-0.442,-0.2395,1.01,2.2145,-0.3315,-0.27,-0.202,-0.293,1.44025,0.46325,0.50525,0.6395,0.98475,1.47575,3.12,91.225,0,0
1,22.25,-4.90875,2.0043,0.232165,-0.01005,0.5666,385.705,4.6139,8.1,0.156,0.092,-8.2225,1.9795,81.575,-0.806,-0.4195,-0.48975,-0.2355,1.18,2.08,-0.365,-0.2605,-0.265,-0.315,1.42,0.45025,0.5125,0.632,0.964,1.437,3.0725,91.225,0,0
1,22.75,-4.1963,1.90465,0.24025,-0.0093,0.56565,385.74,4.6173,8.13802,0.128,0.113,-8.3075,2.1865,81.3,-0.809,-0.6125,-0.4805,-0.8065,0.87,2.0165,-0.365,-0.301,-0.25,-0.316,1.39875,0.4445,0.54325,0.64175,0.945,1.4315,2.995,91.3,0,0
1,23.25,-4.486275,1.456425,0.242755,-0.009575,0.5513,385.792015,4.617225,8.01465,0.139,0.121,-8.9475,2.251,81.5,-0.7735,-1.018,-0.51825,-0.66425,0.33,2.0815,-0.387,-0.302,-0.29,-0.335,1.42625,0.4175,0.517,0.61275,0.955,1.443,3.0025,91.225,0,0
1,23.75,-4.1907,1.3482,0.2445,-0.0101,0.499175,385.94568,4.59525,7.410775,0.15375,0.114,-9,1.975,81.1,-0.75125,-1.401,-0.65925,-0.4265,0.64,1.7985,-0.399,-0.273,-0.2635,-0.27075,1.39875,0.461,0.46925,0.621,0.927,1.4365,2.9475,91.2,0,0
2,0.25,-2.6683,1.374675,0.238075,-0.0069,0.4172,387.174215,4.35275,6.10515,0.136,0.1235,-6.1705,0.4295,85.55,-0.6625,-0.70075,-2.1595,-1.04425,0.11,0.169,-0.41625,-0.32125,-0.2,-0.2285,0.75575,0.354,0.36775,0.3845,0.43625,0.79075,2.13,91.1,0,0
2,0.75,-1.3938,1.08985,0.214265,-0.00585,0.385175,387.2695175,4.348485,5.979675,0.153,0.11375,-6.142,0.3935,85.275,-0.9615,-0.90725,-2.65475,-1.13075,0.4425,0.1075,-0.46,-0.31075,-0.17475,-0.229,0.74625,0.339,0.35825,0.39875,0.451,0.7615,2.0475,91.2,0,0.003
2,1.25,-1.1152,1.13375,0.2248,-0.006625,0.3747,387.2425,4.35078,5.8828,0.1465,0.13775,-6.2605,0.28675,85.6,-1.39275,-1.24975,-2.6335,-1.381,0.0675,-0.02,-0.48375,-0.31925,-0.18075,-0.2335,0.73675,0.3205,0.34125,0.352,0.4215,0.77475,1.825,91.2,0,0
2,1.75,-2.22485,0.98195,0.226425,-0.00715,0.381,387.272485,4.3521175,5.770505,0.14125,0.13525,-6.4205,-0.02725,85.6,-1.3075,-1.29675,-2.562,-1.158,-0.125,0.43475,-0.59625,-0.36075,-0.2165,-0.24675,0.74225,0.315,0.3395,0.3385,0.35325,0.751,1.9475,91.2,0,0.003
2,2.25,-2.2236,1.487,0.2076,-0.00685,0.39885,387.1384825,4.335425,5.85222,0.166,0.1435,-6.1705,0.23325,86.025,-1.5645,-1.3615,-2.938,-1.1745,0.00499999999999999,0.233,-0.61975,-0.408,-0.2435,-0.2315,0.7075,0.26125,0.29625,0.365,0.3715,0.74675,1.995,91.2,0,0.003
2,2.75,-1.876075,1.367025,0.21785,-0.00435,0.38895,387.09,4.307,5.61755,0.1615,0.145,-6.3265,0.22975,85.825,-1.9255,-1.39575,-3.50925,-1.64925,-0.2475,0.341,-0.675,-0.408,-0.30825,-0.28425,0.7285,0.2525,0.316,0.33525,0.394,0.75275,2.05,91.2,0,0
2,3.25,-1.81645,1.314575,0.19229,-0.00455,0.39105,387.208405,4.25195,5.65,0.195,0.1295,-6.29175,0.076,86.4,-1.93425,-1.40275,-3.57625,-1.75575,-0.07,-0.2405,-0.651,-0.435,-0.3065,-0.23075,0.682,0.238,0.24125,0.316,0.3565,0.71375,1.9875,91.2,0,0
2,3.75,-1.9098,1.4831,0.19655,-0.0057,0.43265,387.308,4.215525,5.7817,0.19525,0.15925,-6.38975,-0.0175,86.7,-1.93625,-1.684,-3.17725,-1.761,0.28,-0.05275,-0.6755,-0.449,-0.32,-0.25175,0.6845,0.22375,0.1855,0.2745,0.338,0.71125,2.125,91.1,0,0.003
2,4.25,-1.51825,1.6233,0.2159,-0.003725,0.447025,387.61,4.1959,5.9610325,0.2215,0.16175,-5.8955,-0.256,86.9,-2.30925,-1.866,-3.42675,-1.885,0.1275,-0.1575,-0.716,-0.45,-0.3455,-0.288,0.69375,0.1575,0.12075,0.27225,0.35025,0.7105,1.88,91.1,0,0
2,4.75,-2.2433,1.4063,0.2223,-0.0048,0.42945,387.7375,4.143425,6.18905,0.1885,0.1535,-6.329,-0.143,86.8,-2.5855,-2.1365,-3.6295,-1.921,0.1375,-0.07275,-0.7885,-0.5175,-0.335,-0.2795,0.67225,0.1165,0.1025,0.26775,0.35075,0.73425,1.9675,91.1,0,0.00075
2,5.25,-2.241425,1.619375,0.213025,-0.0043,0.4511,387.79,4.109825,6.2816,0.17675,0.145,-6.99525,-0.32775,86.325,-2.8035,-2.35225,-3.86125,-2.53175,0.1925,-0.5075,-0.8465,-0.51725,-0.3695,-0.29675,0.6715,0.0925,0.0805,0.21575,0.34825,0.72775,1.885,91.1,0,0.003
2,5.75,-2.172475,1.40515,0.1882,-0.005,0.440375,387.81,4.135,6.304135,0.2155,0.112,-6.30325,-0.06975,86.5,-2.5385,-2.229,-4.14025,-2.95825,0.2375,-0.31625,-0.834,-0.52725,-0.35725,-0.28325,0.704,0.08275,0.09775,0.222,0.3335,0.771,1.7675,91.1,0,0
2,6.25,-1.802425,1.5347,0.2084,-0.0053,0.44965,387.8875,4.1264,6.3559675,0.17975,0.15775,-5.5675,-0.01725,86.525,-3.0145,-2.42075,-4.095,-2.923,0.3475,-0.25925,-0.86,-0.57225,-0.354,-0.31975,0.68875,0.0605,0.109,0.23175,0.32825,0.7265,1.845,91.1,0,0
2,6.75,-1.9203,1.17265,0.20575,-0.003775,0.430225,388.09,4.1,6.81,0.23675,0.15325,-5.0435,-0.188,86.225,-3.12375,-2.3805,-4.132,-2.9005,0.5025,-0.58575,-0.8655,-0.535,-0.39925,-0.303,0.68775,0.05575,0.09625,0.24425,0.3215,0.71175,1.9675,91.1,0,0
2,7.25,-1.668275,1.498725,0.2193,-0.0056,0.46155,388.046955,4.1161,6.5427,3.805,0.4475,-4.75075,-0.34,86.15,-3.14,-2.61525,-3.85425,-3.123,0.6125,-0.53575,-0.84175,-0.53825,-0.43175,-0.3275,0.679,0.05775,0.12525,0.2115,0.3635,0.738,1.905,91,0.21025,0.10225
2,7.75,-1.5906,1.9192,0.204325,-0.00595,0.4821,388.022285,4.084825,6.4631,32.2075,6.35325,-2.29425,-0.3295,86,-3.07825,-2.587,-3.716,-3.10775,0.5375,-0.4765,-0.884,-0.5775,-0.4485,-0.3615,0.67025,0.07275,0.0815,0.167,0.3135,0.70175,1.87,91.1,10.26,4.2225
2,8.25,-0.7371,2.557,0.18945,-0.0098,0.456925,388.13,4.1858,6.3942,118.3,30.005,8.8775,0.17,85.725,-3.034,-2.73775,-3.65075,-2.90925,0.79,0.199,-0.873,-0.5675,-0.46675,-0.3795,0.66875,0.0345,0.118,0.1745,0.317,0.70875,2.0425,91.1,46.5275,24.125
2,8.75,2.8475,5.6084,0.227805,-0.0204,0.4885,388.060635,4.324,6.831825,251.125,79.725,37.5975,0.93,85.5,-1.8515,-1.9675,-3.5045,-2.6125,1.3175,0.8355,-0.939,-0.626,-0.53,-0.43925,0.64075,-0.058,0.02075,0.1295,0.29675,0.67975,2.255,91.1,120.425,52.8425
2,9.25,14.874,9.575275,0.221875,-0.0275,0.5253,387.99,4.346025,7.21875,402.025,143.875,71.8475,1.567,84.225,-0.14925,-0.681,-2.68025,-1.67175,2.035,1.7005,-0.90025,-0.69925,-0.5915,-0.54175,0.58375,-0.099,-0.0425,0.026,0.2155,0.52425,2.6925,91.1,183.075,81.275
2,9.75,37.807,13.802325,0.229225,-0.03325,0.5367,387.73,4.36705,7.3701,543.175,215.8,112.9,2.67,83.5,2.03525,0.89525,-1.15975,-0.391,2.725,2.502,-0.87875,-0.746,-0.66825,-0.649,0.5045,-0.24225,-0.18975,-0.1375,0.07525,0.50475,3.0325,91.1,251.6,117
2,10.25,59.7185,15.65275,0.21055,-0.04085,0.52845,387.5478925,4.381225,7.745,673.8,317.3,151.2725,3.699,81.6,4.636,3.1705,-0.414,0.347,3.4575,3.51,-0.806,-0.731,-0.7255,-0.7145,0.439,-0.306,-0.36,-0.31,-0.085,0.41,3.53,91.1,315.525,166.2
2,10.75,80.136,18.3155,0.2152,-0.040975,0.5516,386.84641,4.3268,7.913425,783.25,386.125,176.7825,4.363,80.525,7.2125,5.137,1.10475,2.213,3.76,4.06725,-0.7185,-0.643,-0.67575,-0.7375,0.38675,-0.33125,-0.3825,-0.396,-0.12575,0.41025,3.97,91.125,391.625,209.975
2,11.25,97.099,20.0549,0.206075,-0.046625,0.55345,386.4281,4.3354,8.2375,886.25,435.1,214.145,4.93075,79.325,9.6725,8.005,3.42825,2.8185,4.15,4.8145,-0.6045,-0.617,-0.72925,-0.80325,0.36775,-0.3405,-0.417,-0.45325,-0.2105,0.36275,4.2125,91.1,445.2,223.9
2,11.75,110.885,19.42225,0.215575,-0.0417,0.54305,386.3358175,4.402575,8.27605,949.5,476.175,231.795,5.3405,77.55,12.12,10.2575,4.18925,3.79175,4.4475,5.1175,-0.5245,-0.599,-0.65525,-0.80275,0.358,-0.41275,-0.4895,-0.496,-0.29525,0.3025,4.6925,91.1,506.9,248.625
2,12.25,117.71445,22.31225,0.2471,-0.041925,0.547,386.21547,4.3553,8.3787625,982.5,478.3,245.2875,6.063,75.625,14.0175,11.57,4.968,4.1195,4.8425,5.631,-0.46825,-0.57075,-0.68575,-0.82525,0.33475,-0.427,-0.46925,-0.52825,-0.34625,0.26475,5.135,91.1,519.15,244.375
2,12.75,123.73,23.1176,0.2468,-0.04705,0.55545,385.964365,4.3868,8.636,999,497.725,247.25,6.10925,74.25,14.9825,12.8075,5.438,4.58875,5.095,5.86875,-0.44025,-0.512,-0.5875,-0.79575,0.27625,-0.38675,-0.4595,-0.5555,-0.39775,0.21325,5.5375,91.1,521.925,240.725
2,13.25,126.1325,22.09675,0.23315,-0.0421,0.57935,386.0937525,4.41665,8.54535,983,491.375,246.8125,6.55525,73.6,15.57,13.53,6.29175,4.73425,5.2875,6.38875,-0.392,-0.51,-0.5645,-0.81225,0.222,-0.35025,-0.43475,-0.55125,-0.408,0.196,5.8975,91.1,511.9,249.35
2,13.75,116.37,21.3209,0.2411,-0.0461,0.558275,385.922185,4.414345,8.48,930,462.325,224.525,6.65,73,16.48,13.3975,6.9465,5.9175,5.4775,6.468,-0.34,-0.423,-0.665,-0.7405,0.13075,-0.37825,-0.42175,-0.5215,-0.41675,0.1865,5.955,91,465.575,238.175
2,14.25,104.12,19.12115,0.24525,-0.045,0.529375,385.79,4.442525,8.15,865.5,432.2,209.34,6.83425,72.3,16.715,13.59,7.0675,6.375,5.7275,6.54575,-0.25825,-0.323,-0.625,-0.71825,0.178,-0.3655,-0.36175,-0.489,-0.38175,0.2005,6.25,91,427.225,240.825
2,14.75,88.0815,17.453,0.2388,-0.0445,0.51235,385.935,4.43273,7.866625,792.25,377.725,173.9675,7.0375,71.125,16.6075,13.3775,7.11,5.741,5.9825,6.6325,-0.20775,-0.2795,-0.49775,-0.67925,0.163,-0.28075,-0.2925,-0.4975,-0.31525,0.205,6.1925,91,365.95,217.9
2,15.25,69.69625,13.428975,0.217075,-0.04385,0.515675,385.8762625,4.446125,7.997625,689.25,316.875,141.025,6.62375,72.025,15.8325,12.905,6.89775,5.7035,5.8525,6.339,-0.1885,-0.28,-0.42725,-0.6355,0.19025,-0.2425,-0.25325,-0.4055,-0.22575,0.22875,6.145,91,345.325,180.65
2,15.75,44.40675,11.7195,0.25275,-0.0371,0.51565,385.8661075,4.412225,7.92318,552.25,211.775,102.3,6.40875,71.925,13.975,11.92,6.41925,5.50575,5.6825,6.32975,-0.15075,-0.214,-0.35925,-0.57575,0.19975,-0.20975,-0.22575,-0.38775,-0.2125,0.26525,5.935,91,281,115.45
2,16.25,22.6025,8.1448,0.2246,-0.03395,0.519,385.8638,4.4385,7.52811,399.3,148.825,60.87,6.05675,73.6,11.8325,10.5825,6.457,5.6045,5.5,5.998,-0.10425,-0.1475,-0.24475,-0.4765,0.3045,-0.1305,-0.16325,-0.34,-0.15075,0.3645,5.405,91.025,210.05,93.075
