DOY2,HR2,CO2,FC,H2O,H,LE,PA,T_SONIC,VPD,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,0.25,384.15656505,-0.85199162185,0.81391238825,-77.76896637,-17.084621563,99.0511087075,-15.7,0,0.16136066875,0.0388,0.16298375275,0.04621032675,0.60105661
1,0.75,385.5415812,-1.0971336992,0.804287293675,-82.964895927,-11.195723423,99.070030408,-15.6666992875,0,0.170337307125,0.04285,0.1591141805,0.041552107725,0.87829761205
1,1.25,385.60306375,-1.51390202995,0.81609839615,-81.896912253,-9.71998392235,99.09896055,-15.7981928475,0,0.166815120975,0.04492,0.1523216712,0.050650178,1.074037099775
1,1.75,384.7262961,-0.618669852,0.82410060725,-72.5263093925,-11.123499847775,99.1518814075,-15.9,0,0.19063000725,0.0376,0.169705627,0.05125131075,1.14564527225
1,2.25,384.5665946,-1.346987919,0.8259705,-90.9715602175,-4.401049232025,99.1995954545,-16.289643,0,0.18159164675,0.03675,0.1752833365,0.0488035225,1.03110902875
1,2.75,383.406115925,-0.9172072465,0.831034655,-111.88544375,-5.4320161876,99.2212891085,-16.6,0,0.1668582815,0.035225,0.1544735685,0.03984441125,0.98950407175
1,3.25,385.1639857075,-0.87250630125,0.8247005876,-78.708536834,-2.664864469,99.2488905355,-16.3,0,0.155405322325,0.02947,0.139986175575,0.028247470475,0.797085316125
1,3.75,384.4055927,-0.6631885242,0.8309690126,-68.924928632,-3.9062203833,99.282542982,-16.5125,0,0.1533511939,0.02777,0.1425449557,0.0346410112,0.8147263547
1,4.25,384.9853224775,-1.34974799345,0.819114729375,-83.616215299,-5.9589531372,99.3181733175,-16.62,0,0.160739729625,0.0370425,0.147036331475,0.041457349175,1.007852340125
1,4.75,383.6167909625,-0.7024840494,0.8522373648,-95.8596648015,-2.635783106825,99.354489741,-16.905,0,0.179369133425,0.0278875,0.14548897675,0.03536067675,0.986721507575
1,5.25,383.2333134675,-0.819475791175,0.832831004875,-82.38468345725,-4.587445724975,99.36733862,-17.2,0,0.16143735585,0.0335625,0.13487449375,0.03804269415,0.836901
1,5.75,383.66969425,-0.7442263565,0.81963661775,-89.7655020275,-4.2612259896,99.37042428,-17.3,0,0.17909269325,0.03855,0.1590359595,0.037009537,0.81181453275
1,6.25,380.44671025,-0.97688576475,0.800415099,-90.1070937775,-7.7121304568,99.361939326,-17.3,0,0.19557555525,0.03925,0.19378641275,0.04622237475,1.1001966245
1,6.75,380.90501729,-0.958192982825,0.75252805585,-123.9809716425,-6.319458908175,99.3684889435,-17.3938947725,0,0.17291313685,0.0316625,0.150727436075,0.041418471925,1.1266719618
1,7.25,383.126883525,-0.855532313,0.75528635945,-85.1552784625,-4.960146970625,99.39649716775,-17.4,0,0.14794361725,0.036475,0.1632463265,0.05317296875,1.27678895325
1,7.75,382.10421645,-1.4402501308,0.7619550805,-78.70854274125,-4.1226624576,99.3799425125,-17.22,0,0.1809107334,0.04167,0.1743190278,0.0548174807,0.9282783871
1,8.25,382.255428625,-0.95286704365,0.8038619876,-76.89241608475,-5.867600441725,99.41759539,-16.77842988,0,0.1904707756,0.0483425,0.187634759825,0.073826681025,0.96544264985
1,8.75,384.089472325,-0.930620723025,0.772626607,-72.238447807,-6.1362606768,99.43454667,-16.0079,0,0.22837961455,0.071835,0.201083452325,0.11263271275,0.875328162775
1,9.25,387.2955565,-1.39815710025,0.7934816995,-87.83434402,-6.1149771674,99.45008827125,-15.3,0,0.2188864165,0.05975,0.22983672475,0.101577867,1.0058943215
1,9.75,387.62071745,-1.104834712,0.796430757025,-95.73854026525,-11.2792787815,99.44967608425,-14.8,0,0.26080939465,0.06,0.2309652843,0.119235828975,1.112873887025
1,10.25,387.62445832,-2.10047848165,0.811568666325,-79.1088406,-10.0176547406,99.495737648,-14.29736148,0,0.24397495485,0.0773625,0.287311472,0.15541855645,1.181375163225
1,10.75,384.62164495,-1.5571359873,0.784039519575,-78.98297566225,-13.7195012856,99.412312368,-13.72272335,0,0.288582497125,0.064455,0.259522086275,0.1080850061,1.28343463485
1,11.25,384.4130564175,-1.9266351384,0.77064612075,-90.71422018,-12.27375788,99.364678319,-13.5756534,0,0.240466244,0.081,0.28480567475,0.124986456,1.1556503725
1,11.75,384.75609466,-2.535703797475,0.77838170075,-79.6159968125,-12.707477375,99.333602998,-13.1981714,0,0.3050285115,0.08915,0.2676311655,0.145170385,0.99038220825
1,12.25,385.1009603975,-2.1346075978,0.831765918775,-109.842212905,-13.165838503,99.30228651025,-12.49,0.0040027504,0.332469201675,0.0572825,0.244828508675,0.138973288775,1.2062003292
1,12.75,384.6887999,-2.3918086426,0.8554001412,-98.8998588975,-12.0592617925,99.3111682015,-11.595,0,0.3516530298,0.09558,0.3024332894,0.1638256826,1.4447462606
1,13.25,382.2895858,-1.81903735,0.8783518994,-148.85845136,-14.6121959675,99.23474364,-11.265,0,0.2695502014,0.06574,0.233690759,0.1449514006,1.4250022404
1,13.75,381.60227612,-1.9417046802,0.86949311305,-167.9119989525,-12.50380828,99.20833004075,-10.1,0,0.2921034546,0.0789775,0.242318626675,0.13813935415,1.077007555625
1,14.25,379.237196965,-1.85243803485,0.83823891955,-133.81302158,-18.902440812,99.22225732,-10.52512787,0,0.29292910715,0.06369,0.2713511357,0.1489103648,1.0437026557
1,14.75,379.9941021375,-2.03818148205,0.8385885384,-121.94496208,-13.7682619964,99.2391149975,-10.87643043,0,0.3192223798,0.08212,0.2422712164,0.1119572786,1.0993768738
1,15.25,383.69603933,-1.61498012125,0.8362533706,-113.77996394,-9.2530181699,99.258514566,-10.948503795,0,0.2587869858,0.0538,0.208,0.0791073762,1.1472925606
1,15.75,382.9308447375,-1.2956841945,0.84910193535,-126.527680675,-9.0300151482,99.282259769,-10.93941262,0,0.2197147251,0.04529,0.1722571895,0.06664289,0.8239099984
1,16.25,381.99741014,-1.8423237206,0.865705951625,-129.300139915,-9.379328014125,99.30235674,-11.2825115225,0,0.18070086485,0.03763,0.1600509847,0.061111427425,0.8595952781
1,16.75,385.6297581825,-2.118132383975,0.8998675668,-105.470769195,-20.35093587,99.316686083,-11.6919834525,0,0.16454832,0.03432,0.1480417254,0.0452401922,0.9968635288
1,17.25,385.416852675,-1.622818998,0.90249702395,-118.4643968025,-7.762274580625,99.31935546,-12.098067795,-4.13e-17,0.132664992,0.031445,0.1249727491,0.0331803552,1.128863851
1,17.75,382.79745527,-1.2018332214,0.92600555755,-141.31953525,-7.731064094575,99.22096905975,-12.6620915,-3.64e-17,0.139168957725,0.0333875,0.1552768311,0.03440104455,1.289599577275
1,18.25,383.7168823925,-0.87698181255,0.8988404355,-85.5921215575,-7.2836379056,99.273111094,-13.09306337,0,0.16362933825,0.02965,0.126502899,0.03645639675,1.014737687
1,18.75,383.4151149675,-1.1359787691,0.94187944825,-106.250890825,-16.145862562,99.2595888125,-13.51991205,0,0.13608568875,0.023275,0.12196297975,0.03721095575,1.00357566475
