DOY2,HR2,LE,H,FC,USTAR,TA,WS,CO2,VPD,H2O,RH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,G
1,17.25,2.7894725,-64.2473,-1.09111,0.249919,-10.38625,1.32489,412.355,0.449173628846959,3.2300825,62.4624425,-42.56530875,-3.19091825,0.3005277125,234.885192583434,268.540022766007,-4.619625
1,17.75,3.544345,-66.3622,-0.93297125,0.23256125,-10.061,1.6914975,412.46,0.453296251754684,3.168185,62.19525,-40.0831,-3.079051,0.4558354,245.911954400094,271.728723292611,-4.623
1,18.25,1.71031,-64.98825,-0.91258725,0.2254,-11.146575,1.56815,412.03475,0.412035575480319,3.13647,64.84837125,-38.46278375,-2.73412875,0.364794975,237.826446135662,263.903990399926,-4.6475
1,18.75,4.011715,-60.5961,-1.2958275,0.2309965,-10.36552,1.653975,412.141,0.444589670805207,3.1525925,66.17889,-38.564225,-2.8754915,0.3878426,242.054137828513,269.186687200804,-4.450625
1,19.25,2.500645,-60.9094,-1.1461825,0.238861,-11.64305,1.66658,412.33425,0.401548260516016,3.1288,66.06669625,-36.9994325,-2.6134275,0.3415471875,240.082484581561,263.037043791119,-4.50825
1,19.75,2.88278,-67.0822,-1.05576125,0.2339795,-11.3355,1.706475,412.16125,0.422104597594613,3.1133975,66.2147,-38.705685,-2.812522,0.37941145,241.544822456929,264.725766729293,-4.4945
1,20.25,2.61217,-65.760575,-0.1325102,0.21228,-12.1484125,1.42458,411.61175,0.387214168318438,3.121845,67.23187,-37.441005,-2.799174375,0.3422156875,239.043672986505,263.498822956532,-4.54775
1,20.75,3.596605,-57.6166,-0.93453175,0.255955,-10.934,1.489605,411.1965,0.423142363470995,3.074725,67.360995,-36.859375,-2.7589015,0.36993165,244.485440223822,266.498540410646,-4.55925
1,21.25,2.39615,-63.4106,-0.1087975,0.2251455,-12.0911375,1.30158,412.4205,0.399676096324284,3.16645,68.2536625,-37.6236075,-2.790244375,0.329576525,235.890869452981,264.836817376013,-4.56925
1,21.75,3.743285,-87.35085,-0.529239,0.240058,-11.53848,1.201095,412.59275,0.43080905520514,3.07943,68.71115,-36.46468,-2.7789705,0.40924465,237.615507402213,265.732267651073,-4.5815
1,22.25,2.48695,-71.6375,-0.0979392,0.213327,-12.18675,1.248805,412.604,0.401617705511199,3.07593,66.99537375,-39.85161125,-2.877552375,0.3830313625,234.77788047226,262.908051494865,-4.58975
1,22.75,3.946775,-61.3659,-0.17771075,0.204955,-11.86705,1.272895,412.373,0.418358270819769,3.0198925,67.9634,-39.207995,-2.73878,0.37530965,236.863222464438,264.705912162353,-4.59375
1,23.25,2.60252,-60.275625,-0.46197,0.2069485,-12.4189375,1.21077,410.47775,0.410016108054172,3.06861,68.5164,-36.9789125,-2.381464,0.3816533125,231.082429600411,261.36342831652,-4.60225
1,23.75,2.941105,-66.63655,-0.466841,0.212162,-12.1921,1.21162,411.0655,0.380676223950218,3.09628,68.03035,-37.95948,-2.6668715,0.3735376,236.565479281815,263.49953916426,-4.606
2,0.25,2.324375,-49.88695,-0.0225518,0.1873305,-9.98443725,1.1058325,413.906,0.460052321409226,3.50436,66.41245,-41.70264,-3.11328475,0.3694935625,243.705486255084,270.062918485233,-3.7425
2,0.75,2.150445,-68.2187,-0.77653075,0.169949,-9.202006375,0.92591875,414.1765,0.441534340080182,3.519565,65.281035,-43.9297675,-3.045619375,0.3526822625,243.64308152268,273.078741467448,-3.3015
2,1.25,4.6614025,-76.278075,-0.196508,0.1736205,-9.952687125,1.0601725,414.05025,0.434489732091086,3.51574,65.7216125,-43.6247,-3.190937125,0.46962315,242.504177196071,270.737272583215,-3.5055
2,1.75,0.3143942,-84.901825,-0.26591,0.1764875,-9.351349375,1.041925,414.21,0.446647786292945,3.564335,65.77318625,-42.8580325,-2.89069875,0.437693375,250.283221641815,272.271858294029,-3.611125
2,2.25,1.23553,-69.723175,-0.569219,0.193588,-10.2263625,1.112685,412.61775,0.409205621210621,3.533475,66.5671825,-43.26353625,-3.08148025,0.4299407125,241.775420945801,270.264223965617,-3.657375
2,2.75,-0.047761475,-73.490575,-1.02835,0.182433,-9.684887125,0.980379,412.682,0.37185012873554,3.45255,65.51349625,-42.27220625,-2.991529375,0.379916575,244.370592056936,272.483686316342,-3.688625
2,3.25,2.63741,-58.2733,-0.48583825,0.19034475,-10.6425875,1.18275,412.423,0.414847186321789,3.41209,67.29796625,-42.09377375,-2.823124875,0.41616895,238.624521923201,268.279276358572,-3.703875
2,3.75,1.2034045,-60.257675,-0.473859,0.184959,-10.19663075,1.06467,412.42,0.395606229905497,3.277615,67.87662375,-43.48587625,-3.074414875,0.3802581,243.315382473024,271.753509746596,-3.7085
2,4.25,3.90608,-73.3105,-0.88401275,0.159098,-10.9086125,1.12009,412.487,0.388801017960173,3.2538725,68.38239875,-43.996525,-3.094260625,0.4657412625,235.81165029194,266.188216500408,-3.716
2,4.75,4.470575,-69.9284,-0.772534,0.200077,-10.5463725,1.30222,411.747,0.316132874740712,3.16985,69.19309375,-43.273305,-2.97985975,0.356770225,240.336752456628,270.888189853849,-3.729
2,5.25,0.5481,-55.8485,-0.180862,0.161556,-11.2458375,1.36302,412.511,0.31968493478512,3.2208625,68.48777125,-42.6805175,-2.95980575,0.4223032375,237.438165297411,264.624698376954,-3.744
2,5.75,-0.36489975,-61.5755,-0.3188355,0.169808,-10.5955625,1.14653,412.8215,0.311565979371727,3.26277,69.42803375,-43.2801125,-3.026954,0.3552897,238.872985454681,268.036605291779,-3.737
2,6.25,2.3625275,-81.7582,-0.320091,0.204085,-11.8021875,1.34413,412.29625,0.305919308504157,3.3005,70.4690625,-41.98594625,-2.470040625,0.3981312125,235.049104590424,264.094198886174,-3.729375
2,6.75,-1.68359,-62.36195,-0.7204705,0.2059865,-10.8257125,1.3306175,412.0515,0.288910369305024,3.362305,69.2917425,-34.1321425,-0.033991955625,0.7389016875,240.750829321948,265.980123640901,-3.269875
2,7.25,1.88818,-73.05085,-0.15235385,0.209733,-11.7630125,1.19021,412.63225,0.328294214093448,3.3783025,67.625385,-4.216478375,9.94744225,2.819951,237.051385928932,264.170876510266,-3.478125
2,7.75,4.35369,-55.95875,-2.50082,0.20595125,-10.3949125,1.284335,412.941,0.413157327441406,3.2748175,64.0851125,11.30132925,26.70109875,5.411712875,243.901449512457,268.109782566916,-3.59325
2,8.25,7.39751,-30.0182,-1.71191,0.1961445,-10.193899875,0.882292,409.166,0.518383701332039,3.21441,60.54969625,36.8133975,45.4938125,9.690693625,246.241559789437,269.194331131774,-3.6375
2,8.75,6.91696,-4.11955,-2.91179,0.230363,-9.1154745,0.71270375,408.94875,0.502820417950632,3.2205475,60.050275,39.9987625,53.5298975,13.44603125,250.694026102124,274.880536852781,-3.67125
2,9.25,11.6827,27.807425,-4.97304,0.1888825,-8.9946625,0.63582125,408.9725,0.531165704006474,3.0606175,58.01991125,57.47422375,80.312685,18.5717125,248.896092661258,275.37273596327,-3.6925
2,9.75,10.918775,51.149,-3.42825,0.22581275,-8.383912,0.87942975,408.27725,0.602230045790487,3.11673,57.34827375,77.07857625,110.6394275,21.99171875,255.686164716962,281.14959842969,-3.699375
2,10.25,10.8387,49.052875,-5.200615,0.26822,-8.43732475,0.977443,408.486,0.507920963559126,3.25219,56.05317375,79.0083425,110.3485375,25.73967625,254.835336756884,282.485082285959,-3.704
2,10.75,14.38715,82.1332,-5.91588,0.257099,-7.9535935,1.07952,408.09175,0.633782825978754,3.180105,55.466175,90.2363125,125.1504,29.66634625,258.942865262453,284.775646040203,-3.704
2,11.25,12.5395,83.174075,-5.051345,0.293448,-8.2432995,1.33214,408.03275,0.700696300023578,3.1990925,51.33785,103.635,133.44535,32.23626,260.641334168664,287.020700968269,-3.723
2,11.75,12.939925,97.2416,-5.36527,0.32461025,-7.3560745,1.249675,408.047,0.739538757288404,3.215485,52.3931375,115.1494375,149.6802875,31.63149125,265.450892109056,289.746844136438,-3.72625
2,12.25,13.942575,111.8225,-4.41416,0.338761,-7.07455,1.23957,407.893,0.823775490304631,3.044105,49.7992,105.5461,149.69865,33.197865,258.00344842516,289.405094956888,-3.72675
2,12.75,13.1007,100.226,-4.91421,0.30915075,-6.6368,1.1899475,408.64,0.870910256264715,3.23437,47.14398,108.8608,152.30745,31.112275,261.071540461121,293.043723193349,-3.21175
2,13.25,13.90035,83.041475,-3.848655,0.418653,-6.6921,1.45153,408.99625,0.834706171262175,3.31532,45.67475,98.166265,131.45785,29.560785,254.724233111885,290.949981251896,-3.49125
2,13.75,15.152,69.9182,-4.5056275,0.4113105,-5.7625,1.48502,407.62925,0.915705151206681,3.11578,44.03125,99.548885,135.36,28.41426,258.685294602135,293.334391035717,-3.5935
2,14.25,10.8645,57.8048,-4.4930375,0.41968525,-5.9749,1.3572525,408.1655,0.927846900097269,3.10872,41.44515,69.27172,96.787585,20.77542,259.713869881848,291.69539820147,-3.6595
2,14.75,11.5117,33.27235,-4.4382525,0.318979,-5.44266225,1.02065,409.797,0.915146376306979,3.0618425,41.71718,59.27398,85.16361375,20.52177125,260.639177275251,293.545644821262,-3.69275
2,15.25,8.45411,14.060175,-3.2530725,0.418532,-5.56055,1.2267625,409.447,1.03940796839987,3.1400875,41.71335,38.700395,59.71129,12.52214,260.816098293451,291.124181609976,-3.72875
2,15.75,8.2548,-10.006245,-2.47289,0.391294,-5.437925,1.24552,409.5115,0.88728798658414,3.199405,42.39925,24.631695,40.9678075,9.36158975,260.112133801692,291.365609516908,-3.72675
2,16.25,9.2387775,-36.19535,-2.419435,0.299645,-5.7533495,1.1741325,409.87175,0.828358227560238,3.248665,43.92765,6.6076045,20.58125,6.072845,252.519410246697,289.332993244885,-3.753625
2,16.75,3.7615225,-50.1403,-1.78957,0.235901,-5.73725,0.997449,411.8185,0.82185266097467,3.385855,44.363525,-9.1993885,6.29255,2.8266435,254.949712530643,289.152400486203,-3.755875
2,17.25,6.2294775,-44.23845,-1.1938,0.1835495,-6.6308,1.056195,413.157,0.664126093761297,3.408475,48.08735,-42.667595,-0.8039071,0.86345555,250.884613719518,283.369588240065,-3.750625
2,17.75,2.22744,-50.238775,-0.8061875,0.189044,-6.7932495,1.15243,412.217,0.806474509903384,3.39921,50.56205,-47.2695725,-3.35492375,0.683020875,250.365205245536,283.461247872212,-3.7495
2,18.25,1.9500775,-56.39895,-0.437111,0.169242,-7.69645,0.99716675,412.073,0.62276695242081,3.47232,53.238095,-47.161315,-3.5927665,0.52770305,244.414031754583,280.270889654135,-3.7465
2,18.75,2.114625,-68.331825,-0.593952,0.1650885,-7.403799,1.1954925,412.43225,0.672378960445459,3.4139325,54.38325,-47.5848275,-3.42416025,0.532936275,245.63787481375,281.208581809803,-3.272
2,19.25,1.63134,-63.2645,-0.64611025,0.2575805,-7.7471495,1.34591,412.936,0.530904194705361,3.42504,56.93165,-48.14807,-3.464232,0.501061,245.210381726105,278.640502703448,-3.568
2,19.75,1.5231,-72.46125,-0.64103075,0.22269975,-7.87749925,1.3130675,412.9725,0.555774287547433,3.460625,56.70245,-47.085405,-3.4703235,0.569913275,247.439431256822,278.536512385729,-3.618
2,20.25,1.03586575,-55.77775,-0.666204,0.214779,-8.2222,1.41819,412.97225,0.523811964405424,3.3803875,60.111795,-45.62392,-3.4250285,0.54095805,245.857215739317,277.808856276403,-3.663
2,20.75,2.0870775,-67.9401,-0.4509485,0.21805,-8.548025,1.19392,414.01175,0.489497221132765,3.3911825,59.388145,-45.396035,-3.37090725,0.56221935,247.915992626735,277.722905266752,-3.6945
2,21.25,1.9312,-62.607025,-0.785347,0.238175,-8.97095,1.41002,413.6735,0.483980054087381,3.424845,60.9658,-45.720935,-3.3587545,0.5438429,249.732754578739,275.413417329691,-3.704
2,21.75,-1.368399475,-76.60755,-0.453527,0.1981355,-8.86235,1.447475,413.417,0.474720884965063,3.54685,61.270825,-45.6293525,-3.23155625,0.4830362,249.602956664444,276.361602594012,-3.707
2,22.25,0.7345545,-63.6483,-0.11238975,0.249802,-9.378087125,1.28597,413.272,0.513551655123679,3.61051,63.8416325,-43.65456,-3.36134175,0.3708151875,249.247387909945,274.525822920069,-3.709875
2,22.75,3.28535,-60.94885,-0.2276545,0.194824,-9.19017,1.15996,414.221,0.45715867541619,3.52419,64.6012475,-44.7399525,-3.4461085,0.458709775,247.90531729078,275.611000121663,-3.71725
2,23.25,0.878158,-74.8779,-0.1827595,0.208684,-9.712012125,1.024465,413.4745,0.466977767374567,3.50298,65.3665,-44.802125,-3.355783375,0.4254177625,247.23753323639,272.042141877448,-3.726875
2,23.75,0.839586,-67.1688,0.0294266,0.19213775,-9.064033,1.01266,414.1625,0.4700131048912,3.46965,66.026145,-42.40173,-3.07461825,0.39184855,249.395644591334,275.559097274903,-3.726875
3,0.25,2.7308675,-52.6001,-0.651912,0.26034775,-4.7929875,1.4509975,407.04875,0.85383384774021,3.263645,58.41397375,-50.02687125,-3.55938725,0.510618525,249.276964317756,289.233316384335,-3.451125
3,0.75,3.0770825,-62.0786,-0.311564,0.2706965,-7.0388875,1.775925,406.977,0.662334216067375,3.40243,58.24364875,-49.02848625,-3.59286475,0.5188052625,244.727356659765,284.228544584754,-2.91675
3,1.25,3.04292,-67.781175,-0.54408075,0.304541,-5.0309125,1.59272,406.878,0.774212792866879,3.32993,58.588645,-48.33969,-3.658310875,0.5396701125,248.786808826739,289.407870879913,-3.22675
3,1.75,3.613745,-76.2278,-0.936648,0.31762375,-6.862927,1.735605,406.5785,0.639103471931495,3.257315,57.2441275,-47.75902875,-3.514049125,0.5591558875,246.765709161226,283.286905696797,-3.301625
3,2.25,2.37341,-73.6694,-0.776316,0.318982,-5.2960625,1.929695,406.6905,0.67216845365752,3.35687,58.30745,-47.12796625,-3.406216375,0.538282475,249.949815818308,289.556362190726,-3.346125
3,2.75,3.1546175,-66.1571,-1.032975,0.31363125,-7.210399625,1.752225,406.733,0.60646375931751,3.392535,58.3450175,-47.28963375,-3.356874375,0.4776357125,245.44326852085,282.617467064938,-3.38375
3,3.25,2.6685,-68.713,-0.9299735,0.2936135,-5.8506625,1.7697725,406.452,0.610414382051747,3.3297875,61.297975,-45.91744,-3.3744475,0.6152585625,248.512923429088,288.702664103307,-3.398
3,3.75,3.60045,-70.91645,-0.46513075,0.313387,-7.960975,1.9936825,407.33075,0.571007962591957,3.3986125,60.11015875,-46.3582725,-3.330742375,0.62201225,242.530730521907,279.790374732588,-3.414125
3,4.25,2.589955,-77.798525,-0.642823,0.29947275,-6.34405,2.01243,406.939,0.607242902415187,3.43967,62.63478375,-46.9470675,-3.385800375,0.6020358375,244.517209721555,286.099854871727,-3.42125
3,4.75,6.123415,-79.311975,-0.87167625,0.2974395,-7.591381125,2.01767,406.89075,0.581818536063506,3.4668425,61.36098625,-48.24244875,-3.382290125,0.5994309625,240.847109123697,279.325664531028,-3.425375
3,5.25,3.87459,-73.363425,-0.6140895,0.30815175,-6.37925,1.93125,406.559,0.629293215615618,3.5742575,62.411195,-48.69969,-3.311593,0.528347125,243.15695611511,285.076672079596,-3.42125
3,5.75,3.0433525,-74.45245,-1.3905,0.270628,-7.680744,1.75597,406.1175,0.549064823724994,3.388335,61.84734,-45.08537625,-1.839798,0.5810009125,239.150133128493,279.44939807281,-3.429875
3,6.25,2.69794,-66.5536,-0.605514,0.290875,-6.5144375,1.747045,404.885,0.612431767982354,3.301485,62.0921325,-24.40516625,2.371032525,1.663928625,242.476721596091,283.553899272582,-3.432875
3,6.75,4.832435,-68.585025,-0.7944495,0.2778185,-7.34519775,1.5665725,403.837,0.56370598330235,3.092275,59.6911375,-1.04213735,17.03528,4.348812375,240.934217819893,281.609257282711,-2.920875
3,7.25,5.19391,-30.1504,-2.7447225,0.249375,-5.027825,0.960712,403.346,0.683432201010243,3.406365,58.1127125,28.51478375,52.15034875,10.930613125,248.039738331561,290.385898046192,-3.2305
3,7.75,10.284725,-27.783675,-3.75546,0.281402,-5.8978,0.999475,402.811,0.759778627916711,3.3495,54.619025,46.45125875,67.48961,16.02239125,246.926370136954,288.718319839019,-3.30375
3,8.25,9.48555,26.11395,-2.92575,0.2928195,-4.4979125,1.22232,402.6625,0.88902920404406,3.117325,52.365375,71.2825125,111.548195,22.77950125,255.637408018117,296.77408844764,-3.354625
3,8.75,14.004575,39.03055,-3.95308,0.35584075,-5.557562125,1.401375,401.734,0.922966887676534,3.22073,50.0681125,93.25341,137.71055,28.38076875,251.674478379541,293.746900180359,-3.37
3,9.25,11.955475,73.5683,-3.81763,0.42204675,-3.9207125,1.6037325,401.1775,1.05978829328685,3.203225,46.5817625,107.41586375,151.8935,33.80726375,263.556534087941,302.727509494916,-3.394375
3,9.75,18.218725,87.86405,-6.27826,0.4879,-4.9543375,1.66615,401.09525,1.00839393701047,3.1036725,46.080875,145.656925,185.9051375,37.21793625,262.253310914035,300.79713875098,-3.4175
3,10.25,19.9402,110.331,-5.42157,0.45951675,-3.3460875,1.670105,401.5165,1.18401300057243,3.165865,42.6859375,170.097375,238.459075,46.04966125,273.928468720021,307.401558797139,-3.42175
3,10.75,20.496675,112.79775,-5.293885,0.52801275,-3.953125,1.8245475,401.22475,1.08003285724643,3.19382,43.59535,206.614125,271.435925,49.5479275,267.787526450961,305.116588260817,-3.43125
3,11.25,20.2317,142.804,-4.818525,0.59604825,-2.775,1.703945,401.1475,1.35278699796097,3.1926275,40.6291,188.72985,238.1609,47.53055,282.22163731962,311.03988654401,-3.440125
3,11.75,21.226325,144.997,-4.82456,0.508843,-2.722525,1.79756,401.143,1.18182306630431,3.19467,40.85675,183.010475,238.904,47.35165,267.735435507547,309.085567973818,-3.439625
3,12.25,20.53955,166.452,-4.5983775,0.51681425,-2.13735,1.91715,402.08875,1.35438783841414,3.26515,39.01195,217.66055,296.13055,53.908225,279.922009744152,313.418707151792,-3.44825
3,12.75,22.3044,148.383,-4.57277,0.490168,-2.5465625,1.847415,402.21525,1.27793178768166,3.32707,37.9475,214.167875,289.523675,56.9716975,265.978897617811,308.505779507817,-2.811875
3,13.25,18.6968,125.7875,-4.69677,0.565195,-1.3382,1.805245,402.339,1.53259819372857,3.26163,35.24685,190.8743,258.6033,49.81816,282.733949353602,316.329875715542,-3.196125
3,13.75,17.8102,122.604,-4.28811,0.5021375,-2.3288125,1.743515,402.4565,1.41401042988912,3.1893525,36.52481,175.8444,237.75015,48.2321925,265.705273234979,310.838890092015,-3.287625
3,14.25,19.3083,114.82825,-4.59605,0.572086,-1.0846,1.82518,402.62875,1.65747957159881,3.265495,34.57305,160.62515,219.3531,40.18016,278.134284428856,316.516651616291,-3.32
3,14.75,17.00375,59.872,-3.62204,0.5821495,-1.821825,2.2780475,402.646,1.46191697988839,2.92978,36.64763,135.398825,180.1328,35.7517575,266.65407096035,311.214221989659,-3.37325
3,15.25,17.5577,48.810025,-3.33688,0.542984,-1.01039995,1.92269,403.10375,1.71341349085318,2.950025,33.802,100.40882,153.9075,26.78298,273.858639303226,314.533710056449,-3.38325
3,15.75,15.35835,28.81835,-3.336755,0.465656,-1.89075,1.8451375,403.186,1.48061948986172,2.8659,36.239925,73.7385075,106.4747,19.17991,266.92210125689,311.802789037662,-3.391125
3,16.25,11.2892,14.306025,-2.963995,0.455772,-0.64444995,1.74953,403.937,1.70253189838328,3.30426,35.2063,42.692185,75.17472,13.433555,269.659627281615,312.562574248451,-3.39575
3,16.75,9.656155,-9.16154,-3.44579,0.4647755,-2.1066875,1.545595,404.273,1.3602842963376,3.417,37.118435,27.7893375,50.789035,10.00902925,265.990252143439,309.328175446043,-3.414
3,17.25,9.02571,-37.762325,-1.559815,0.3831755,-1.4173,1.296335,404.448,1.60055662478779,3.444465,37.20105,-8.462553,15.54366,4.0750045,263.987226653479,308.932105701207,-3.442875
3,17.75,4.17646,-50.26225,-1.159475,0.270526,-2.5565,1.41578,405.6295,1.23687048301759,3.43347,39.08545,-44.1062925,1.274465925,1.7102915,261.022004672251,303.779154983834,-3.447625
3,18.25,4.44049,-51.10785,-0.7760945,0.2689235,-2.00855,1.575265,405.9235,1.32613943456694,3.54921,42.44595,-54.632465,-3.615463,0.66820455,259.996282384536,304.634008501606,-3.435125
3,18.75,4.716595,-57.567125,-0.619911,0.28738925,-3.0303,1.79074,406.2105,1.07903928091311,3.565295,43.51745,-53.7480625,-4.03060775,0.500292125,255.683469644572,301.290931488118,-2.895375
3,19.25,7.021325,-58.20785,-0.5515705,0.308994,-2.75845,1.721875,406.48725,1.20330468733299,3.53853,47.2362,-53.63907,-3.7986445,0.6439594,260.98235877789,302.914696277826,-3.208625
3,19.75,6.97,-56.80355,-0.87631325,0.28812125,-3.505321,1.6682025,406.5415,1.02308043816307,3.54768,47.351175,-53.18175,-3.7644615,0.48971275,249.821031348716,296.472819129334,-3.294125
