DOY2,HR2,USTAR,H,LE,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,G_1_1_7,G_1_1_8,G_1_1_9,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1
1,13.25,0.334405443,1.086324215625,3.136514189,0.88420975,0.91471775,0.40802925,0.280777,2.060705,-14.4241725,-15.0836125,85.671255,87.0333025,98.430962,-4.71900612475,-3.34029084075,-2.67720015575,-0.0850927165,-5.81955418825,-2.652018583,-4.891040769,-6.315204552,-3.29847454175,59.0971190975,42.9365920325,-4.38759069725,97.88005,40.114635,-5.60242775,-5.215853,-4.58730025,-4.32127525,-3.43970975
1,13.75,0.2829073075,-0.27340839425,1.232952389,0.9587135,0.973632,0.40716975,0.232074,1.7477965,-14.72939,-15.0497025,86.7719925,88.217665,98.445266,-4.74709806525,-3.5759018595,-2.7252411295,-0.08342874025,-6.151093049,-2.7254286305,-4.92116189375,-6.37774242225,-3.355064664,48.29498836,36.19323336,-4.140234496,84.718085,40.28786,-5.49061525,-5.15744925,-4.5125155,-4.22488575,-3.3254425
1,14.25,0.343547389,-2.087583806,2.0048177625,0.964612,0.9182405,0.38931875,0.21441475,2.1038705,-14.97162,-15.501355,86.071435,88.330505,98.465396,-4.796605879,-3.6696884295,-2.696633562,-0.132395542,-6.2633866895,-2.8917590435,-5.093610165,-6.42973908,-3.398383423,38.24804391,28.536544785,-3.6081178295,70.90581,36.82718,-5.5348575,-5.1657875,-4.5640875,-4.259094,-3.398921
1,14.75,0.369730857,0.107077056,1.433067304,0.92979225,0.85950925,0.38547325,0.20626225,2.214031,-15.722825,-16.3060775,87.7110875,88.72812,98.498954,-4.814413719,-3.6091616685,-2.66243508025,-0.10957569725,-6.169740329,-2.7995604555,-5.33494797275,-6.47693285575,-3.421990826,23.465048235,17.9753451125,-3.11094980575,53.37395,31.29328,-5.53034175,-5.18283525,-4.56042025,-4.305884,-3.4041805
1,15.25,0.3787860065,0.7151489195,2.374092913,0.95974225,0.89935625,0.3906345,0.2083025,2.368696,-15.82148,-16.61516,87.73848,89.9868,98.50892,-4.839821032,-3.551757517,-2.630507861,-0.0944513,-6.05522857,-2.708470433,-5.346631799,-6.464692474,-3.416831663,12.88053892,11.02092851,-3.54474186,36.62182,24.06598,-5.616723,-5.234342,-4.656532,-4.323598,-3.429195
1,15.75,0.423403708,1.5130452255,1.868594305,0.8090535,0.78436275,0.33967475,0.1994155,2.33904775,-15.55829,-16.66138,87.11522,89.93246,98.538416,-4.869396893,-3.516596414,-2.626089646,-0.093765527,-5.981913331,-2.696735892,-5.296458228,-6.422356446,-3.431212887,5.500086494,5.483700082,-0.506280233,20.91622,14.950978,-5.661672,-5.273248,-4.66187,-4.360077,-3.462969
1,16.25,0.433811891,6.01418542575,2.503646662,0.805139,0.795047,0.342815,0.215377,2.701763,-15.1012075,-15.81995,87.27362,89.597495,98.55995,-4.8805708725,-3.4276436965,-2.6192009745,-0.08061270025,-5.91999702875,-2.6836043235,-5.1820329665,-6.6637597025,-3.42373554025,0.411865602,1.498081964,-1.302869186,8.193705,5.770344,-5.66837775,-5.29260075,-4.64098175,-4.3847605,-3.502118
1,16.75,0.407421158,7.74451738975,2.8013639605,0.89756,0.74160725,0.3414605,0.2838185,2.586908,-15.3005975,-15.9544175,86.78603,90.4046775,98.560448,-4.89393089425,-3.42848296175,-2.60981750925,-0.083024025,-5.9699207555,-2.6803878085,-5.16427120225,-6.710733469,-3.44457158775,-0.6896967235,-0.38133301175,-0.97594649225,1.3214274,1.52533875,-5.7055295,-5.32642075,-4.6518225,-4.41200025,-3.53033775
1,17.25,0.34482080825,3.717963121,2.814455433,0.886461,0.7724595,0.379483,0.3456345,2.12047375,-15.5067825,-16.13569,87.704255,89.9881775,98.581592,-4.89903902175,-3.438235179,-2.600168952,-0.0745860005,-5.97902579675,-2.6836381325,-5.19456700775,-6.73031917675,-3.46032716025,-1.33897754475,-0.7553858255,-2.62151155075,-0.0084206423825,0.86067635,-5.7508725,-5.36776625,-4.66446,-4.410886,-3.560854
1,17.75,0.40353534175,3.217114833,2.100259983,0.990474,0.849354,0.392514,0.353862,2.38005225,-15.57727,-16.4160825,87.68161,89.7557975,98.604308,-4.90262733325,-3.418251331,-2.604237454,-0.07227886225,-5.9361583535,-2.68240704775,-5.1690141565,-6.73920675825,-3.47730876925,-0.9405518965,-0.644666619,-1.22228939925,-0.024654695,0.8326973,-5.7704725,-5.40195025,-4.67732125,-4.40085425,-3.59124325
1,18.25,0.4014671455,5.28792208275,2.182939208,0.86828,0.767225,0.3535245,0.5564205,2.4246685,-15.5524675,-16.224455,87.5174525,88.6433525,98.62559,-4.9159822275,-3.41969969575,-2.6130484225,-0.070631767,-5.9037274515,-2.6811799955,-5.16015889625,-6.75505725675,-3.48089048,-0.8204239855,-0.7403782255,-1.42684447675,-0.023255555,0.82486815,-5.768395,-5.39699075,-4.69317325,-4.3930045,-3.61594425
1,18.75,0.486806052,2.39949575325,1.486295475,0.8079865,0.704538,0.342346,0.832769,2.683701,-15.4497275,-16.4382725,88.9922625,88.6395975,98.655362,-4.93810061625,-3.41654748775,-2.620562384,-0.08756580925,-5.9396671155,-2.68527833775,-5.1218348555,-6.7392572345,-3.49939268975,-0.84783216925,-0.771091865,-0.763444729,-0.02438382,0.82907805,-5.7544285,-5.385048,-4.714862,-4.3900805,-3.6394735
1,19.25,0.470489107,4.021327872,0.076924569,0.914687,0.7176595,0.325956,0.63130025,2.862489,-15.9510375,-16.621705,88.41105,90.58494,98.678594,-4.93673029675,-3.379485868,-2.6128975295,-0.07753471825,-5.966509072,-2.68266356225,-5.146396101,-6.670355024,-3.3592021285,-0.87592099175,-0.5760018695,-0.615017267,-0.028298605,0.89038305,-5.70697675,-5.352623,-4.730856,-4.385528,-3.50085025
1,19.75,0.403904426,2.85639996675,2.078178018,0.84063175,0.653523,0.2863395,0.61832625,2.1907225,-15.4763325,-16.45502,87.298015,89.785565,98.695988,-4.956652389,-3.4176161385,-2.62068781625,-0.066392773,-6.013824973,-2.69047532,-5.154416855,-6.6493488615,-3.3680492915,-1.0236650035,-0.70620470425,0.12172803525,-0.030542635,0.90101935,-5.68649475,-5.31217425,-4.7297105,-4.38214225,-3.47533375
1,20.25,0.45727713675,1.708640014,1.391310609,0.736021,0.694766,0.321759,0.667762,2.5158025,-15.4234475,-16.398815,89.504125,89.82656,98.722664,-4.96856043975,-3.460855993,-2.63315841525,-0.07788083875,-6.0468006275,-2.69450232225,-5.12427029525,-6.6243463325,-3.37931433625,-0.89035911525,-0.6495843465,-0.25044745125,-0.024665625,0.88703785,-5.65665375,-5.27947675,-4.7086005,-4.37064825,-3.46677475
1,20.75,0.321072137,1.227749946,1.2749302375,0.721415,0.65764,0.319356,0.603969,1.808095,-15.239035,-16.0026425,88.5516875,91.49965,98.728586,-4.99064687875,-3.49060218425,-2.63106350725,-0.09297828275,-6.07948470025,-2.69164468,-5.0929492185,-6.70268642025,-3.36411204675,-1.0457139055,-0.596888188,-0.78142476725,-0.020458295,0.92453145,-5.6310435,-5.24965275,-4.6730025,-4.358132,-3.454408
1,21.25,0.42489840475,0.739774997,1.43272346225,0.71155525,0.567842,0.271067,0.71891175,2.5450095,-15.59861,-15.79946,87.37698,89.5608,98.712968,-5.005991773,-3.4614316,-2.612400668,-0.105816394,-6.097235933,-2.672835047,-5.023513943,-6.738345927,-3.316713499,-0.929180971,-0.57684544,-1.074394574,-0.01906048,0.9675526,-5.548309,-5.189957,-4.627436,-4.342632,-3.360749
1,21.75,0.386976046,2.15259760075,3.5794158545,0.792964,0.680164,0.288283,0.856206,2.1950795,-15.38474,-15.94604,88.03908,90.42867,98.717528,-5.001577088,-3.550258914,-2.624557498,-0.110344436,-6.138156586,-2.700822758,-5.002609037,-6.788161152,-3.324053246,-0.965628743,-0.619977157,-1.9364,-0.02578976,0.9686472,-5.509346,-5.204007,-4.590178,-4.32913,-3.361134
1,22.25,0.408196031,1.353900737,2.191055198,0.754375,0.636758,0.29166,0.6872145,2.127089,-15.3923275,-15.862395,88.3733275,89.43573,98.70965,-4.969690145,-3.51659485575,-2.60917611925,-0.10632563175,-6.010567985,-2.6622593205,-4.97768159625,-6.8435352995,-3.29665155225,-0.92659647375,-0.6520955015,-1.03841145375,-0.019056617,0.97146695,-5.7227155,-5.35985675,-4.633471,-4.309497,-3.5894735
1,22.75,0.4527584605,3.04182179375,2.97857068075,0.803596,0.710923,0.318603,0.487941,2.5774455,-15.190055,-15.57461,89.31802,88.99676,98.699012,-4.915407119,-3.4499147845,-2.6001719475,-0.1082404655,-5.877456437,-2.611515311,-4.960293508,-6.862095031,-3.2640738055,-1.186392881,-0.4787220625,-2.681598062,-0.02131074,0.9580259,-5.6459985,-5.279695,-4.5718065,-4.282538,-3.50914
1,23.25,0.414246973,5.521839142,3.616568058,0.7385615,0.6724955,0.3100815,0.7205715,2.24718625,-14.70869,-15.010995,90.261475,90.314765,98.701952,-4.9109632455,-3.4625275125,-2.598490779,-0.112336854,-5.937729055,-2.607744203,-4.957230787,-6.87864451,-3.243209743,-0.825311377,-0.6705891125,-0.163354802,-0.02465372,0.9686632,-5.6448055,-5.274773,-4.534457,-4.272055,-3.495542
1,23.75,0.395852245,3.27985019525,3.616568058,0.8653615,0.7161575,0.28154,0.5601465,2.527346,-14.6955,-14.93527,89.172855,90.391995,98.718104,-4.915138104,-3.4618233865,-2.593650961,-0.120372098,-5.9970497545,-2.6063688875,-4.946364634,-6.89341746,-3.229214953,-1.044425815,-0.6873638865,-2.684415504,-0.017926514,0.961951,-5.6421325,-5.269247,-4.524714,-4.262977,-3.4842195
2,0.25,0.292085604,-4.816628854,-0.2913389345,1.086003,0.960326,0.413461,0.502507,1.977093,-14.68988,-15.77625,83.53622,85.977975,97.623668,-4.34374848425,-2.785340525,-2.2140757455,-0.02417125,-3.7991399075,-2.9222239145,-3.69418026625,-3.27420563475,-3.1006575,-0.844940619,-0.739893303,0.756455684,-0.04509766,1.14501115,-4.59873125,-4.46774725,-3.9352385,-3.53273825,-2.32045825
2,0.75,0.280845526,-5.5393911395,0.26705197825,0.99966675,0.87832,0.37946425,0.47499275,1.95339225,-14.6413575,-15.6622,84.30313,86.3807975,97.702604,-4.33284509725,-2.7883814,-2.2049266705,-0.0202025,-3.78799972925,-2.91248454875,-3.71171460825,-3.27091302475,-3.0984733875,-0.85896257475,-0.6625749175,-0.3956875385,-0.04283508,1.11025245,-4.62706675,-4.4948685,-3.958246,-3.55033775,-2.3255035
2,1.25,0.23207805675,-4.262195139,0.11978772775,0.90693475,0.84164425,0.323175,0.46798975,1.667401,-14.65473,-15.55875,83.848775,86.138,97.813862,-4.3227830725,-2.78955945,-2.1997131765,-0.02099475,-3.77832165125,-2.9040684615,-3.7137595395,-3.28013412175,-3.10000685675,-0.87983998625,-0.6849811625,0.5118059015,-0.038631525,1.18919205,-4.6586225,-4.52736175,-3.9777315,-3.56825625,-2.33302475
2,1.75,0.248608097,-5.00960332225,0.471570938,0.8534015,0.81798325,0.3190215,0.4928565,1.73508975,-14.60031,-15.733,85.6878,86.93119,97.790312,-4.309277893,-2.787046,-2.198054474,-0.007345,-3.761174534,-2.899276445,-3.710562534,-3.24317,-3.09462,-0.905020625,-0.714007888,0.256060465,-0.04031858,1.219708,-4.614608,-4.411241,-3.856711,-3.504538,-2.330865
2,2.25,0.296243652,-3.396172142,0.472898647,0.95019225,0.918781,0.36288575,0.56327275,1.91275875,-14.37635,-15.58564,84.84238,88.0706,97.653248,-4.298160714,-2.7783425,-2.202442735,-0.016246,-3.752378885,-2.904476219,-3.702652125,-3.23642,-3.097384601,-0.598228876,-0.668153985,1.568744,-0.04144138,1.261047,-4.539268,-4.375909,-3.840427,-3.502062,-2.339929
2,2.75,0.243298171,-2.2634218345,0.9873848065,0.98957,0.903636,0.366219,0.446741,1.737764,-14.623,-15.66357,84.73962,87.74132,97.648592,-4.287518453,-2.7717234,-2.205908413,-0.023761,-3.738876019,-2.90148,-3.690616692,-3.23306,-3.097239585,-0.606277844,-0.594548562,0.873945736,-0.0392113,1.2370504,-4.534703,-4.376016,-3.835869,-3.501878,-2.378887
2,3.25,0.2558273665,-5.40322924075,0.634113679,1.022024,0.858672,0.33724525,0.6121895,1.76443475,-14.554,-15.249,85.0864,88.13265,97.877216,-4.275506662,-2.7700052,-2.207789524,-0.029146,-3.728764584,-2.88689,-3.688329002,-3.2345,-3.09412835,-0.808161677,-0.619934922,0.7116,-0.0402986,1.2466124,-4.529805,-4.369368,-3.835932,-3.498152,-2.40039
2,3.75,0.246902815,-2.391819012,0.63165024775,0.983186,0.864495,0.396426,0.515119,1.781613,-14.82,-15.426,84.77321,87.89766,97.818224,-4.27468,-2.7610961,-2.20485553,-0.018975,-3.715376256,-2.87698,-3.686469226,-3.23077,-3.094352465,-0.696403859,-0.645336812,0.697481,-0.03808956,1.190421,-4.521746,-4.36321,-3.830948,-3.505643,-2.402647
2,4.25,0.278200317,-0.7985529995,0.69232782,0.94234725,0.81533625,0.363822,0.499155,1.73729975,-14.908,-15.562,84.90002,88.65632,97.750664,-4.259544059,-2.760566475,-2.203021,-0.004445,-3.703749293,-2.87938,-3.68305789,-3.22672,-3.093278034,-0.732149035,-0.664186689,0.436538915,-0.0369722,1.2264802,-4.539171,-4.362807,-3.825162,-3.527521,-2.39665
2,4.75,0.305079093,-2.132621646,0.3078313045,1.153524,1.019306,0.35459825,0.671447,1.8051425,-15.056,-15.939,84.67747,86.0486,97.802672,-4.254577145,-2.757343387,-2.196401,0.0063572,-3.700391386,-2.88244,-3.679526858,-3.23081,-3.097003936,-0.726026613,-0.612637798,0.320622,-0.03928544,1.2239138,-4.559883,-4.374349,-3.826389,-3.553526,-2.396607
2,5.25,0.25793237175,-2.070149693,0.5391178725,0.956261,0.82318275,0.31997125,0.48208825,1.706783,-15.01,-15.847,85.27526,87.48282,97.802912,-4.257408,-2.753006472,-2.194687644,0.0137036,-3.708727488,-2.877283797,-3.675018807,-3.22282,-3.0969,-0.740014637,-0.673527116,0.758481705,-0.03696802,1.2578522,-4.572029,-4.388824,-3.84026,-3.573278,-2.407513
2,5.75,0.25727065575,-1.6801569015,0.3591198995,0.893253,0.7190705,0.3177335,0.7248615,1.6728265,-15.014,-16.206,85.54635,87.04641,97.701344,-4.2585,-2.752416066,-2.192018743,0.0091034,-3.720019219,-2.89726,-3.674279684,-3.21337,-3.106637559,-0.743493014,-0.754490551,0.615294419,-0.04144326,1.2522572,-4.586506,-4.39877,-3.856023,-3.5946,-2.419075
2,6.25,0.262659475,-1.048476374,0.63660765,0.841724,0.773398,0.349414,0.655681,1.771502,-15.233,-16.339,85.49664,87.93903,97.70636,-4.251781,-2.749948511,-2.186128289,-0.00624,-3.71653141,-2.89211,-3.669803054,-3.21672,-3.109961373,-0.640611776,-0.619056122,1.135072093,-0.0425701,1.2351228,-4.594129,-4.408724,-3.860131,-3.618762,-2.437757
2,6.75,0.3134609835,-0.834837907,0.39589782525,0.95959375,0.8543205,0.3832145,0.46431225,1.925462,-15.127,-16.402,86.22618,88.78344,97.702376,-4.254206,-2.749270868,-2.179423086,-0.031545,-3.711801845,-2.88856,-3.665417692,-3.20449,-3.097438981,-0.734027944,-0.702124897,1.439541,-0.0404047,1.1960838,-4.598247,-4.414687,-3.865728,-3.641997,-2.463777
