DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,G_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,RH_1_2_1,T_SONIC,TA_1_1_1,TA_1_2_1,VPD_1_1_1,VPD_1_2_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS_1_1_1,WS_2_1_1
1,0.25,3549.60954589843,582.564782714844,2.61481881141663,154.743126869202,11.6256801605225,0.561111144721509,5.02922508716583,8.23845520019532,5.92579007148742,36.5359366416932,1.39276325106621,1.47677151560783,103.484922218322,100,100,9.67790565490722,10.312552189827,9.66731750965118,2.3547460258007,1.3092174321413,356.384335327149,358.017150878906,6.7091960906982,2.53970636129379,1.12902537882328,0.607349762320519,0,7.9166419506073,7.67954492568969,8.0110227227211,0.0563430892303585,1.12163386344909,0.350555543601513,1.00137698948383,0.435929490625858,5.64528504610061,3.6727055311203
1,0.75,3928.64483642578,583.572476196289,4.11747980117798,92.1500005722046,10.1725442886352,0.856511446833611,11.2608427524566,8.74895932674408,17.1767249107361,38.2902153015137,0.924532541632652,0.611461386084556,103.473588562012,100,100,11.5970890045166,10.0399879693985,9.4366756439209,2.33299103975296,1.46191360354424,353.798761749267,357.762705230713,7.93535863161085,2.63051968812943,1.09053459465504,0.575010991841551,0,7.73942046165466,7.68660066127777,8.01786558628082,0.0832672312855719,1.11271893978119,0.393354606628418,1.02080075740814,0.442677396535874,5.30377346277237,3.68440201282501
1,1.25,3697.75740966797,584.503198242188,4.03232200145721,74.1486632347106,10.1999451160431,0.68520372658968,17.9324131011963,8.53677215576172,6.17926706075668,36.4313945770263,1.40544999837875,1.56393953859806,103.482757949829,100,100,9.39666175842286,10.0405770540237,9.61168029308318,2.23070633411407,1.45639792978764,357.566860961914,357.876715087891,6.88243207931515,2.62914870977402,1.15935876071453,0.745779079198837,0,7.70788307189941,7.68488651514053,8.02758340835571,0.0732636861503124,1.47702333331108,0.478498488664627,1.05795550346375,0.526626631617546,5.93852816820144,4.6647099852562
1,1.75,3654.57850341797,583.417602539063,6.65444293022154,117.541967010498,9.97079181671142,0.427770639955997,33.7331787109375,6.9293051481247,27.8743947029113,28.8104991912842,0.974483746290207,0.78099890947342,103.498851585389,100,100,9.26470985412598,10.2514507770538,9.60353477001189,2.23409756422043,1.46511637568474,358.619421386719,357.794139862061,7.50983372926712,2.6789080440998,1.21504085958004,0.780585925281046,0,7.6773353099823,7.66033630371094,8.03015320301056,0.0977362416684618,1.32622964382172,0.457082617282868,1.07400724887848,0.449289721250535,5.7997228860855,4.33656389713287
1,2.25,3680.20370483398,569.15615234375,5.05865740776058,339.927774047852,9.99049949645997,0.256081572920084,12.3591203689575,6.74259824752808,4.09930705428123,24.4388600826262,2.32937799692154,1.95914023518563,103.508026313782,100,100,9.27238807678223,10.1750980377197,9.66496403217315,2.09884116649627,1.39193900227547,355.976842498779,357.679479980469,7.44915056228635,2.58609176278114,1.42780190110207,0.910881024599075,0,7.62892394065857,7.62257194519043,8.02246712446213,0.0244581514969468,1.24847605228424,0.410189755260944,1.05714029669762,0.424849343299865,5.6071365237236,3.88909494876861
1,2.75,3891.26376953125,561.487609863281,3.04527608752251,212.032188796997,10.4441400527954,0.620099514722824,15.4003901958465,6.70991616249085,5.03127403259277,43.9483207702637,1.18458185344934,0.760908909142016,103.524567985534,100,100,9.88863563537598,10.1785799980163,9.58638219833374,2.33921350836753,1.49407335221767,355.927162933349,357.396022033691,7.58604989051819,2.53492550849915,1.3819364786148,0.816957734525203,0,7.62698714733123,7.58468580245972,8.017442715168,0.030047437455505,1.65406829118729,0.496281120926142,1.27511402964592,0.535588555037975,5.39714795351028,4.84617894887924
1,3.25,3887.66370849609,561.991606140137,2.3951320528984,35.3974840164184,10.5755678892136,0.422461079061031,8.33466944694519,6.66081104278564,6.89901313781737,41.7966657638549,1.76174001693726,1.82785651087761,103.507123184204,100,100,9.35738716125488,10.1436596393585,9.34153611660003,2.01185069978237,1.30291303694248,356.469107818604,357.777869415283,8.64311952590942,2.51742650270462,1.57508915364742,1.14377293586731,0,7.58965492248535,7.57615903615952,8.01664185523987,0.0422470091376456,1.44787798225879,0.45370387211442,1.21601314246654,0.523229518532753,5.54762548208237,4.65755386352539
1,3.75,3663.75076293945,571.667150878906,2.84324740171432,36.4483104705811,10.3287197113037,0.547414976358414,8.19284325838089,6.59666509628295,8.34295290708541,42.6062316894531,1.45529201030731,0.870630475878715,103.509638023376,100,100,9.3496784210205,10.3452527046204,9.42725043296813,2.27880325317383,1.37431610226631,355.550988006592,358.298316192627,9.52405037879943,2.47188502550125,1.65084845721721,0.996129021048543,0,7.58141360282898,7.57521462440491,8.00451021194458,0.0509468242991711,1.29831232428551,0.498606576770544,1.23952695727348,0.554393877089024,5.08231749534607,4.35364170074462
1,4.25,3684.20759277344,576.588606262207,2.76447703838348,169.625991821289,10.2589475154877,0.595660507678985,26.8672809600829,6.96561782360079,10.6396538615227,34.8849754810331,1.8532399892807,1.6533949971199,103.502996444702,100,100,10.6095592498779,10.4345706224441,9.60246076583862,2.36034098267555,1.42452449202537,355.939250183105,358.312078857421,8.77597420215606,2.63558268547058,1.5931390941143,0.81714725792408,0,7.51569532155991,7.61230635643005,8.00363636016846,0.0830650307238102,1.42944040596485,0.484440825134515,1.30745431482792,0.553572529554367,5.48943054676056,4.7713287115097
1,4.75,3076.39288330078,571.453285217285,2.42484932541847,40.7330854415893,10.1883750915527,0.556178987026214,9.18994874954223,6.54621238708496,11.706556224823,26.629809141159,1.17405552864075,0.787697494029999,103.490148735046,100,100,9.89048500061037,10.4131989479065,9.46766364574432,2.22690968513488,1.35115226507187,357.289065551758,357.956481933593,6.96724730730057,2.61115627884865,1.57634359598159,1.1458921805024,0,7.498064661026,7.5665630698204,8.01856489181519,0.0520063707605005,1.46539888381958,0.496886992454529,1.25158119201661,0.5967764377594,6.31183182001114,4.9992151260376
1,5.25,3010.88701782226,571.140509033203,9.4163861274719,152.08338508606,10.2715152263641,0.508178517222404,7.21054100990294,7.9489013671875,24.8742439270021,28.9434408187865,1.86133454442024,1.85206001996994,103.509350395203,100,100,9.91222572326661,10.208726978302,9.34976363182067,1.97355235219002,1.32489474117756,357.168753051758,357.651580810547,7.96505451202392,2.48357549905777,1.52439053952693,0.873971566557885,0,7.46134896278382,7.53936797380448,8.01941978931427,0.0196623763069511,2.1727632343769,0.607660298049449,1.33970524072647,0.658006949722767,6.16188682317733,5.0337713599205
