DOY2,HR2,LE,H,FC,G,NETRAD,T_SONIC,TA,RH,VPD,PA,USTAR,WS,CO2,H2O,TS
1,0.25,96.50934151425,30.19227088375,8.4566386945,-0.485393425000022,-3.958598225,-1.0544087,-1.59398727500001,91.279756855,4.34680901274999,66.7738935,1.499277225,25.08582225,417.8687025,6.23145421375,-2.4063305
1,0.75,78.05794707625,31.0684839877499,8.43185020655,-0.391592448750009,-4.35610790000001,-1.2039992,-1.806375325,91.668117538,4.303245495025,66.792178,1.591561625,25.199918,418.08670436,6.1664452174,-2.402273
1,1.25,79.718124925,38.4786274680001,7.6007448221,-0.665226369999992,-5.3324968,-1.29760635,-2.27708319999999,91.570484882,4.1081128733,66.798239,1.5581441,25.400978,418.15359076,6.162151868725,-2.422719
1,1.75,78.4950442397498,35.79065121375,7.5870506262,-0.439266519999999,-5.2615242,-1.29256505,-2.0819307,91.51276751,4.1507626896,66.8377355,1.51024715,24.97321275,417.759979725,5.992831918,-2.4337165
1,2.25,65.5248432934999,42.35370803725,8.5943334154,-0.474249119999998,-5.2380754,-1.2337734,-1.9495593,91.3068832625,4.0442495139,66.8597265,1.459730525,24.96368675,418.15735336,5.89291676525,-2.449888
1,2.75,81.8226510435,40.3172404649999,8.48896979985001,-0.780220863750002,-5.106579775,-1.2966959,-2.087818325,91.2107734575,4.04978254965,66.86182125,1.481365675,24.67727,417.9051564575,5.77856038285,-2.438908
1,3.25,81.1398474759998,45.20847604675,7.493763289375,-0.617137169999995,-5.1756014,-1.21033225,-2.0006269,91.39469241375,4.3778342797,66.8708775,1.519149575,24.844125,417.964832675,5.762874285875,-2.453802
1,3.75,73.530652408,54.07791585,8.0080723872,-0.54846646,-5.1016688,-1.423300425,-1.979719,91.673830364,4.4124548789,66.88503475,1.5385068,25.4272605,418.0084664875,5.868503915125,-2.491614
1,4.25,65.116367053,58.95975953875,9.05632597,-0.62893537,-4.5609546,-1.4657785,-2.3731551,91.6805129225,4.072775142,66.8709065,1.486870975,25.6932025,418.02475825,5.75750995175,-2.529626
1,4.75,61.4133458975,51.8716800042498,7.74399245875,-0.595744069999999,-4.8684348,-1.4150754,-2.7765641,91.853446012,3.9704192222,66.833912,1.5653242,25.447714,417.7628779,5.79016444575,-2.503588
