DOY2,HR2,USTAR,TA,WS,FC,H,LE,RH,PA,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,TS_1_1_1,TS_2_1_1,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2
1,16.75,0.10645,-19.15,1.725,0.066,-9.939895765,0.03081,70.385,89.5,-28.25,0,0,0.720944,0.005,-4.2495,-3.0865,-7.4955,-6.8905,-5.34,-7.241,-6.274,-6.61775,387.4
1,17.25,0.118452058,-19.07,1.726,0.06,-12.75385199,0.00833,71.18,89.5,-28.32,0,0,0.639165,0,-4.2745,-3.0995,-7.495,-6.8925,-5.3435,-7.242,-6.26475,-6.6345,387.4
1,17.75,0.1190573295,-18.825,1.6765,0.06,-8.1337,-0.015415,70.92,89.5,-29.21,0,0,0.602863,0,-4.299,-3.096,-7.485,-6.91375,-5.3395,-7.2545,-6.219,-6.65925,387.6
1,18.25,0.113634906,-18.74,2.0005,0.075275926,-12.6842,-0.01145425,70.7,89.5,-30.03,0,0,0.585118,0,-4.3095,-3.1295,-7.471,-6.91125,-5.322,-7.2575,-6.21675,-6.627,387.6
1,18.75,0.10489,-18.875,1.9745,0.069,-10.638454355,0.002845,70.67,89.5,-30.525,0,0,0.587814,0,-4.285,-3.111,-7.47,-6.89475,-5.3405,-7.266,-6.242,-6.6545,387.45
1,19.25,0.1102153875,-18.45,1.85,0.0687,-9.658337107,0.0102,70.26,89.5,-30.27,0,0,0.586748,0,-4.288,-3.132,-7.675,-7.019,-5.325,-7.364,-6.267,-6.632,387.7
1,19.75,0.107361056,-18.49,1.951,0.1046575305,-13.503,0.13277,70.76,89.5,-31.73,0,0,0.6119015,0,-4.269,-3.114,-7.629,-7.029,-5.316,-7.345,-6.307,-6.634,387.5
1,20.25,0.110687,-18.62,1.93,0.05755,-9.779,0.0117,71.07,89.5,-30.67,0,0,0.62593,0,-4.282,-3.082,-7.582,-7.074,-5.309,-7.335,-6.308,-6.634,387.6
1,20.75,0.107044792,-18.675,1.7865,0.05,-11.499,-0.0137,71.255,89.5,-29.23,0,0,0.605972,0,-4.316,-3.111,-7.6235,-7.113,-5.326,-7.336,-6.31,-6.652,387.6
1,21.25,0.11419,-18.99,1.874,0.08935,-10.24235,-0.0207,71.12,89.5,-31.47,0,0,0.555677,0,-4.313,-3.074,-7.352,-6.9275,-5.272,-7.211,-6.237,-6.676,388
1,21.75,0.120490045,-19.01,1.738,0.107448067,-12.284,0.0303,70.93,89.5,-31.4,0,0,0.531677,0,-4.278,-3.055,-7.336,-6.95,-5.284,-7.269,-6.1825,-6.69,387.8
1,22.25,0.113920969,-18.85,1.687,0.077468505,-9.693751878,0.0326,70.95,89.5,-30.465,0,0,0.534881,0,-4.178,-3.02,-7.2975,-6.9915,-5.284,-7.292,-6.178,-6.699,388.15
1,22.75,0.109541472,-19.13,1.763,0.0655,-7.764925,0.04546,70.89,89.5,-30.365,0,0,0.529943,0,-4.161,-3.013,-7.2305,-7.0425,-5.298,-7.253,-6.222,-6.6985,387.8
1,23.25,0.11409101,-18.57,1.823,0.0685,-9.1015237255,0.162381004,70.73,89.5,-29.68,0,0,0.5218235,0,-4.099,-2.981,-7.234,-7.009,-5.309,-7.276,-6.251,-6.687,387.7
1,23.75,0.116049,-18.63,1.83,0.080398848,-9.87669,0.0872,70.2,89.5,-28.43,0,0,0.5147515,0,-4.056,-2.987,-7.234,-7.024,-5.287,-7.277,-6.226,-6.677,388
2,0.25,0.1065556175,-15.43,2.1295,0.06,-8.4396,-0.0073,71.635,89.5,-30.92,0,0,0.44444,0,-4.801,-3.385,-6.5665,-5.6175,-4.3465,-6.595,-4.70875,-5.497,388.6
2,0.75,0.110855312,-15.025,2.1325,0.08,-7.4817,-0.04104,71.275,89.5,-31.19,0,0,0.5003565,0,-4.754,-3.404,-6.517,-5.56225,-4.3405,-6.5345,-4.613,-5.4245,388.55
2,1.25,0.1114158345,-15.135,2.133,0.06,-10.831,-0.01229,71.685,89.5,-31.1,0,0,0.51718,0,-4.734,-3.405,-6.6515,-5.74725,-4.3625,-6.7045,-4.71175,-5.5435,388.65
2,1.75,0.107411087,-14.875,2.0315,0.07,-8.2803,-0.0094,71.625,89.5,-30.585,0,0,0.489187,0,-4.706,-3.4,-6.7275,-5.79025,-4.3865,-6.771,-4.7465,-5.595,388.45
2,2.25,0.10816,-14.975,2.0705,0.07,-8.105218979,-0.00323,71.445,89.5,-30.395,0,0,0.494748,0,-4.717,-3.402,-6.7715,-5.82175,-4.417,-6.7515,-4.7505,-5.615,388.6
2,2.75,0.104103067,-15.02,2.106,0.0584,-9.43122,-0.035274793,71.165,89.5,-29.605,0,0,0.480777,0,-4.7,-3.357,-6.791,-5.853,-4.44,-6.784,-4.77225,-5.6315,388.6
2,3.25,0.10122,-15.14,2.0015,0.0602,-6.87654,-0.0602,71.375,89.5,-30.73,0,0,0.495432,0,-4.693,-3.364,-6.80275,-5.86025,-4.436,-6.795,-4.7845,-5.607,388.5
2,3.75,0.100038421,-14.79,2.283,0.0607,-8.641053133,-0.034845,72.005,89.5,-30.95,0,0,0.4905445,0,-4.678,-3.376,-6.78975,-5.862,-4.46,-6.8005,-4.79975,-5.634,388.6
2,4.25,0.10372,-14.57,2.0955,0.04685,-8.8019,-0.0396,71.56,89.5,-30.35,0,0,0.568416,0,-4.725,-3.358,-6.88425,-5.88025,-4.519,-6.8235,-4.8125,-5.5575,388.55
2,4.75,0.105925,-14.86,2.2135,0.0721,-9.758841939,-0.00077,71.765,89.5,-29.845,0,0,0.5792935,0,-4.749,-3.387,-6.937,-5.90825,-4.5105,-6.7855,-4.911,-5.5485,388.5
2,5.25,0.10607,-14.86,2.22,0.072,-10.254,-0.0011805,71.86,89.5,-29.185,0,0,0.585864,0,-4.824,-3.409,-6.928,-5.91675,-4.504,-6.8145,-4.889,-5.543,388.8
2,5.75,0.108443312,-14.935,2.2785,0.0489,-9.7583,0.0814210915,71.48,89.5,-28.03,0,0,0.571138,0,-4.884,-3.448,-6.9035,-5.92575,-4.506,-6.7835,-4.87625,-5.5485,388.9
2,6.25,0.104346371,-14.88,2.199,0.08199776,-9.96389,0.0185,71.205,89.5,-28.81,0,0,0.591112,0,-4.916,-3.482,-6.872,-5.93325,-4.495,-6.7225,-4.8915,-5.53,388.8
2,6.75,0.09935,-14.77,2.2285,0.061504502,-9.4858178525,-0.0255,71.11,89.5,-30.44,0,0,0.589941,0,-4.896,-3.472,-6.8455,-5.9205,-4.503,-6.7235,-4.90425,-5.534,388.9
2,7.25,0.106098137,-14.655,2.1505,0.0723,-10.46486193,0.01167,71.22,89.5,-31.54,0,0,0.5967555,0,-4.871,-3.489,-6.858,-5.951,-4.508,-6.7215,-4.92,-5.5305,389.1
2,7.75,0.09825,-14.87,2.164,0.06,-9.1320875175,-0.02767,71.16,89.5,-32.13,0,0,0.633025,0,-4.874,-3.474,-6.837,-5.9615,-4.5175,-6.765,-4.91225,-5.5415,389
2,8.25,0.0951,-15.295,2.1485,0.0626,-9.036861427,-0.003655,71.935,89.55,-31.87,0.0943585,0,0.902863,0.1115,-4.932,-3.483,-6.8425,-5.9355,-4.5195,-6.7595,-4.9185,-5.5685,388.9
2,8.75,0.101223608,-15.32,2.1395,0.08,-8.508804032,-0.019865,71.165,89.6,-30.77,0.3946655,0,1.70634,0.488,-4.934,-3.532,-6.82175,-5.915,-4.5255,-6.775,-4.9205,-5.5795,388.9
2,9.25,0.09668,-15.575,2.226,0.06535,-8.8777,-0.065,71.065,89.6,-29.83,4.500065,1.556,6.46332,2.1715,-4.958,-3.516,-6.8145,-5.912,-4.521,-6.7435,-4.92375,-5.5705,389.1
2,9.75,0.11051,-15.5,2.231,0.0813,-10.252,-0.05021,70.75,89.55,-28.47,18.2755,7.965,19.87825,7.5165,-4.943,-3.538,-6.80275,-5.8655,-4.532,-6.7205,-4.92675,-5.551,389.4
2,10.25,0.11372,-15.45,2.347,0.0856,-11.30595204,0.14046,71.105,89.6,-23.38,43.65295,24.545,42.66805,18.815,-5.002,-3.545,-6.80075,-5.8475,-4.491,-6.7075,-4.932,-5.5655,389.65
2,10.75,0.10713244,-15.715,2.29,0.070677756,-10.312,0.0574,70.74,89.5,-20.89,77.34255,45.61,73.4133,33.09,-5.026,-3.512,-6.79975,-5.814,-4.5195,-6.7175,-4.95,-5.5645,390
2,11.25,0.105574143,-15.29,2.235,0.0833,-10.41295,0.07011,70.7,89.5,-16.6,121.469,64.61,103.222,47.57,-5.0145,-3.533,-6.842,-5.815,-4.516,-6.702,-4.9725,-5.55175,390.4
2,11.75,0.1040598085,-15.58,2.2,0.07005,-9.361539856,0.13404,69.73,89.5,-15.675,152.057,83.25,137.863,64.62,-5.007,-3.5445,-6.866,-5.828,-4.522,-6.702,-4.98,-5.55075,390.2
2,12.25,0.110913086,-15.09,2.337,0.09045,-8.1890001955,0.13083,70.25,89.5,-15.84,185.3475,94.9,162.43,76.03,-4.976,-3.5095,-6.821,-5.844,-4.521,-6.701,-5.0035,-5.535,390.2
2,12.75,0.108530781,-14.185,2.2635,0.09275,-10.592772295,0.14667,70.35,89.5,-15.465,191.781,99,180.193,81.8,-4.959,-3.528,-6.80875,-5.79,-4.523,-6.665,-5,-5.5195,390.5
2,13.25,0.11104092,-14.06,2.233,0.085,-8.64575,0.17095,70.755,89.5,-17.345,198.404,103.1,186.742,84.7,-4.869,-3.4845,-6.855,-5.877,-4.52,-6.653,-4.9565,-5.53275,391
2,13.75,0.1076253975,-14.4,2.182,0.064,-6.338035,0.07802,70.43,89.5,-18.93,191.9585,98.7,172.579,78.34,-4.82,-3.44,-6.804,-5.798,-4.527,-6.627,-4.982,-5.5525,390.4
2,14.25,0.110703668,-14.665,2.0505,0.05965,-9.9831,0.116974133,69.755,89.5,-18.08,178.805,92.7,162.696,75.31,-4.7935,-3.4205,-6.826,-5.72375,-4.528,-6.619,-4.9775,-5.57775,390.6
2,14.75,0.1157611085,-14.595,2.014,0.0792,-6.6725911225,0.22281,69.67,89.5,-18.145,158.4155,80.7,138.725,65.585,-4.816,-3.404,-6.8185,-5.77525,-4.5295,-6.601,-4.9035,-5.6,390.05
2,15.25,0.10564,-14.565,2.246,0.0765,-8.06932,0.0494,69.925,89.5,-20.4,124.044,65.26,108.014,51.605,-4.769,-3.415,-6.84025,-5.79025,-4.535,-6.587,-4.89925,-5.628,390
2,15.75,0.1092586365,-14.79,2.2615,0.062,-6.9002230655,0.09174,69.795,89.5,-23.14,92.3535,47.97,81.4075,37.5,-4.725,-3.407,-6.832,-5.77625,-4.5225,-6.6025,-4.896,-5.6205,390.05
2,16.25,0.1083557795,-14.89,2.0655,0.0658,-7.188188359,0.1816543415,69.925,89.5,-26.18,54.6486,26.88,49.3613,22.4,-4.694,-3.373,-6.82175,-5.764,-4.526,-6.587,-4.88275,-5.662,389.4
2,16.75,0.109608774,-15.34,2.186,0.07025,-7.783491066,0.026694817,70.035,89.5,-29.93,23.9053,11.95,21.5068,9.135,-4.731,-3.393,-6.842,-5.76625,-4.5255,-6.5865,-4.8965,-5.67,389.35
2,17.25,0.109,-15.37,2.252,0.06,-7.08041,0.0616,70.28,89.5,-31.385,6.06812,1.905,6.50024,2.391,-4.76,-3.34,-6.8475,-5.78725,-4.5535,-6.6335,-4.90325,-5.658,389
2,17.75,0.104505071,-15.805,2.191,0.06,-5.9077,0.0508,70.875,89.5,-31.68,0.5086415,0,1.79196,0.459,-4.781,-3.38,-6.854,-5.797,-4.555,-6.6585,-4.9145,-5.6445,389.05
2,18.25,0.100719008,-15.405,2.286,0.05585,-6.3968753345,0.00679,71.24,89.5,-30.53,0.0819798,0,0.962146,0.056,-4.819,-3.407,-6.86375,-5.758,-4.5725,-6.6455,-4.9345,-5.645,389.25
2,18.75,0.0993,-15.47,2.292,0.0653,-5.8208,0.00635,71.775,89.5,-31.855,0,0,0.682344,0,-4.857,-3.448,-6.86575,-5.76725,-4.5965,-6.5755,-4.952,-5.648,389.4
2,19.25,0.116903685,-15.66,2.1405,0.05,-9.95461,-0.00894,71.915,89.5,-31.27,0,0,0.636428,0,-4.843,-3.405,-6.895,-5.77875,-4.558,-6.5375,-5.019,-5.6375,389
2,19.75,0.103934138,-15.255,2.177,0.0503,-10.0791,-0.02674,72.245,89.55,-30.68,0,0,0.620138,0,-4.887,-3.396,-6.932,-5.7565,-4.571,-6.606,-5.02375,-5.6355,389.05
2,20.25,0.10517597,-15.255,2.0775,0.06,-11.25819628,-0.0152,71.995,89.55,-31,0,0,0.634301,0,-4.996,-3.385,-6.9645,-5.736,-4.5905,-6.6475,-5.00925,-5.629,388.9
2,20.75,0.097,-15.335,1.9585,0.0487,-8.91068,-0.0813,71.98,89.6,-31.87,0,0,0.637073,0,-4.964,-3.415,-6.98325,-5.713,-4.613,-6.7315,-4.98475,-5.643,389
2,21.25,0.09571,-15.205,1.9405,0.0641,-9.381502125,-0.07911,72.125,89.6,-30.75,0,0,0.508967,0,-4.943,-3.406,-6.66025,-5.71425,-4.5655,-6.6025,-4.86,-5.6785,388.85
2,21.75,0.0911357505,-15.315,1.8875,0.0548,-8.36354,0.09242,71.66,89.5,-29.42,0,0,0.519318,0,-4.881,-3.368,-6.6755,-5.70575,-4.575,-6.6285,-4.85125,-5.6745,389
2,22.25,0.108145,-15.47,1.9765,0.06,-7.9364758565,-0.05151,71.885,89.5,-29.71,0,0,0.528954,0,-4.867,-3.346,-6.68475,-5.7215,-4.5845,-6.6455,-4.84375,-5.6815,388.85
2,22.75,0.0994,-15.49,1.9165,0.0682,-7.35923,-0.0286,71.955,89.5,-30.865,0,0,0.495284,0,-4.791,-3.373,-6.69875,-5.68375,-4.5855,-6.662,-4.8375,-5.6805,389.1
2,23.25,0.105065876,-15.4,2.001,0.08,-7.7395,-0.1146424235,71.82,89.6,-30.645,0,0,0.51204,0,-4.7795,-3.3695,-6.71,-5.7005,-4.62,-6.66,-4.835,-5.6705,388.7
2,23.75,0.100875,-15.175,2.025,0.0611,-7.2931570605,0.01129,71.83,89.6,-30.14,0,0,0.496215,0,-4.77,-3.361,-6.7345,-5.72925,-4.599,-6.6975,-4.826,-5.6725,388.75
3,0.25,0.0665,-15.34,1.8605,0.0153,-2.1107,-0.037855,70.18,89.7,-30.54,0,0,0.5862175,0,-4.8255,-3.5485,-5.101,-4.308,-3.9345,-4.998,-3.96875,-4.59125,394.3
3,0.75,0.07236,-15.395,1.7935,0.0308,-3.237875831,-0.0348,70.18,89.7,-29.44,0,0,0.666431,0,-4.8085,-3.5145,-5.001,-4.2505,-3.9005,-4.9535,-3.88375,-4.53975,396.05
3,1.25,0.073133356,-15.55,1.5975,0.03,-2.58785,-0.025665,70.095,89.7,-26.61,0,0,0.6582355,0,-4.859,-3.498,-5.1685,-4.38875,-3.9575,-5.1715,-3.986,-4.685,396
3,1.75,0.0778,-15.62,1.64,0.0298,-4.13687,-0.0908,70.35,89.7,-27.56,0,0,0.673681,0,-4.829,-3.5315,-5.2405,-4.4835,-3.9715,-5.2615,-4.0735,-4.744,396.4
3,2.25,0.071055,-15.36,1.655,0.03,-2.912,-0.035075,70.005,89.6,-28.55,0,0,0.651597,0,-4.8195,-3.513,-5.2765,-4.5225,-4.0075,-5.319,-4.086,-4.78475,395.8
3,2.75,0.076178284,-15.57,1.806,0.0375,-3.392018109,-0.0128,70.66,89.7,-28.185,0,0,0.631443,0,-4.791,-3.491,-5.289,-4.551,-4.023,-5.314,-4.0655,-4.7725,396.8
3,3.25,0.074035,-15.01,1.815,0.02735,-2.362529212,-0.0515057885,70.75,89.7,-26.76,0,0,0.671786,0,-4.808,-3.542,-5.3135,-4.55,-4.05,-5.327,-4.025,-4.7795,397.1
3,3.75,0.079269273,-15.07,1.894,0.03995,-3.34028,-0.00214,70.72,89.65,-28.74,0,0,0.633383,0,-4.822,-3.523,-5.319,-4.555,-4.065,-5.344,-4.053,-4.78,397.5
3,4.25,0.07359,-15.19,1.798,0.0287,-3.0657575495,0.002155,70.14,89.6,-28.15,0,0,0.65837,0,-4.81,-3.534,-5.495,-4.6015,-4.065,-5.325,-3.961,-4.6745,397.1
3,4.75,0.0752,-15.35,1.61,0.033,-3.649,-0.002876494,70.42,89.6,-25.86,0,0,0.652011,0,-4.888,-3.523,-5.497,-4.594,-4.052,-5.287,-4.003,-4.616,397.1
3,5.25,0.07044,-15.47,1.818,0.0234,-3.071125,-0.015535,71.21,89.6,-27.43,0,0,0.657038,0,-4.938,-3.605,-5.504,-4.583,-4.052,-5.252,-3.972,-4.615,397
3,5.75,0.07035,-15.07,1.673,0.0279,-3.058285299,0.00278,71.53,89.6,-26.5,0,0,0.825454,0,-4.992,-3.676,-5.509,-4.584,-4.02,-5.258,-3.966,-4.6485,397.3
3,6.25,0.06947,-15.38,1.689,0.0298,-2.147555,-0.018055,71.45,89.6,-26.28,0.158449,0,1.23479,0.138,-5.063,-3.709,-5.51,-4.5945,-4.02,-5.277,-3.939,-4.6545,397
3,6.75,0.07402,-15.53,1.657,0.0248,-3.00147,-0.0328,71.7,89.6,-27.115,1.23547,0,2.26261,0.713,-5.083,-3.695,-5.495,-4.599,-4.054,-5.31,-3.9135,-4.6375,397
3,7.25,0.0633,-15.58,1.547,0.01,-2.7572,-0.013735,71.82,89.6,-26.945,12.69025,4.7375,11.4115,4.274,-5.131,-3.745,-5.489,-4.601,-4.02,-5.32,-3.8825,-4.639,397.7
3,7.75,0.07185,-15.46,1.649,0.0214286665,-3.2004,-0.0508,72.26,89.6,-26.14,42.51865,21.63,38.2462,15,-5.231,-3.849,-5.53,-4.59,-4.064,-5.302,-3.927,-4.611,397.7
3,8.25,0.07018,-15.185,1.6275,0.02,-2.771386439,-0.038065,71.84,89.6,-23.35,93.2236,54.13,88.59635,34.81,-5.271,-3.861,-5.57375,-4.593,-4.016,-5.33,-3.97875,-4.6135,397.1
3,8.75,0.0761,-14.985,1.802,0.0318,-3.6838,-0.04633,71.225,89.6,-20.035,134.946,86.1,144.4115,62.935,-5.29,-3.8675,-5.553,-4.5925,-4.005,-5.3295,-3.98875,-4.60575,398.5
3,9.25,0.07802,-14.71,1.89,0.04,-2.029922217,0.00041,70.825,89.6,-15.835,185.569,125.05,215.4705,92.85,-5.252,-3.91,-5.5545,-4.59375,-4.0065,-5.329,-4,-4.595,398.75
3,9.75,0.07594,-14.51,1.7575,0.052,-3.2367,0.0423,70.09,89.6,-10.45,259.275,156.6,283.03,121.8,-5.261,-3.941,-5.5725,-4.59,-4.016,-5.314,-3.9775,-4.5965,398.6
3,10.25,0.07983,-14.685,1.7235,0.05,-2.742672448,0.09417,69.215,89.6,-7.792,403.687,195.7,350.439,151.75,-5.278,-3.891,-5.618,-4.5915,-3.9995,-5.2945,-3.96925,-4.591,398.75
3,10.75,0.0747,-14.16,1.599,0.04335,-2.59033,0.01908,68.455,89.6,-2.914,476.104,226.55,423.054,176.35,-5.27,-3.848,-5.61,-4.58625,-3.9815,-5.2855,-3.9615,-4.59,397.7
3,11.25,0.07705,-13.795,1.6,0.057,-2.02365,0.123455,67.99,89.6,0.089,531.249,260.7,487.4815,196.5,-5.2225,-3.7705,-5.59,-4.585,-3.9715,-5.276,-3.9445,-4.5855,397.3
3,11.75,0.083675,-13.565,1.567,0.04975,-2.0047,0.054086346,66.63,89.6,3.461,580.5705,288.1,534.3595,216.65,-5.149,-3.7485,-5.57,-4.57125,-3.9705,-5.2675,-3.93775,-4.59125,397.3
3,12.25,0.07963,-13.52,1.525,0.04,-1.84756064,0.160925,66.23,89.6,4.703,633.7215,308.2,585.541,236,-5.036,-3.68,-5.623,-4.572,-3.928,-5.264,-3.969,-4.562,396.95
3,12.75,0.0828,-13.02,1.656,0.0355,-2.260867782,0.171694559,66.94,89.6,5.8935,650.673,321.9,592.125,241.1,-5.009,-3.647,-5.694,-4.558,-3.916,-5.268,-3.9945,-4.6215,397
3,13.25,0.0781,-12.82,1.634,0.04,-1.23811,0.10406,66.21,89.6,6.009,657.578,318.3,605.2455,248.15,-4.8585,-3.5875,-5.61825,-4.558,-3.919,-5.277,-3.978,-4.60875,396.15
