DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,G_2_1_1,TS_2_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,PPFD_DIF_1_1_1,T_SONIC_1_2_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1,CO2_1_2_1,H2O_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,LW_IN_1_2_1,LW_OUT_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,PPFD_IN_1_1_2,TA_1_1_2,RH_1_1_2,WS_1_1_2,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_2_1_1,CO2_2_1_1,H2O_2_1_1,LW_BC_IN_1_1_1,LW_BC_OUT_1_1_1,PPFD_BC_IN_1_1_1,TA_2_1_1,G_2_1_2,U_SIGMA_2_1_1,V_SIGMA_2_1_1,W_SIGMA_2_1_1,T_SONIC_SIGMA_2_1_1,WS_1_2_1,WS_2_1_1
1,0.5,0.732,2.92333,4.9610775,1.1665275,-1.4048375,1.293,-4.846565,3.8940875,89.511,99.09,428.81025,1.75,-6.8575,0.56839175,0,1.2952525,310.6185,326.86775,5.94957,0.680885,3.904835,2.8181125,2.92487,91.85765,88.186325,431.9385,6.39162,-0.220083,1.539695,308.691,320.6015,1.31847,1.3204875,0.8077565,0.138408,3.57755,0.1524285,0.048570325,1.5740275,86.551675,4.9918625,1.33154,1.36904,0.878107,2.98343,440.6675,6.2220175,312.383,318.654,0.1832535,2.114805,-6.77159,0.41569,0.474923,0.184968,0.26598075,3.5835725,0.81251
1,1.5,0.71736725,2.57,4.92173,1.2655,-1.7475075,0.89549625,-4.87085,3.81824,90.141675,99.078475,429.11425,1.5475,-6.75,0.56935275,0,1.26942,310.21,325.40225,5.87842,0.6839075,3.4905,2.42149,2.615595,93.0852,89.402475,432.4425,6.45816,-0.231763,1.5452625,308.056,319.387,1.2678075,1.32064,0.78833125,0.13966225,3.22041,0.1623185,0.0515721,2.10454,86.8488,4.8068825,1.313765,1.4026,0.8804515,2.523725,440.73,6.194565,311.6135,317.399,0.23955,1.8455425,-6.8163225,0.4000035,0.455185,0.1830375,0.26735125,3.5208475,0.8054805
1,2.5,0.7015,2.2062475,4.989,1.2525,-1.847655,1.1283425,-5.007,3.78,90.818,99.099375,429.414,1.48,-5.657,0.576349,0,1.306,309.5165,323.874,5.87739,0.67723025,3.3100625,2.27853,2.334895,93.46025,90.35805,432.204,6.37142,-0.17050325,1.567395,307.533,317.4765,1.3195775,1.2718875,0.78866325,0.132483,2.8411575,0.1588,0.05284865,2.00164,87.6637,4.9513125,1.34018,1.344255,0.8801335,2.27053,440.8815,6.260305,311.863,317.291,0.1802785,1.418355,-7.1046825,0.3988625,0.440121,0.180806,0.249847,3.332205,0.752568
1,3.5,0.675401,1.983335,4.94135,1.1443325,-1.61704,0.83025,-5.123,3.77211,91.251,99.1,429.135,1.4175,-5.739,0.57967275,0,1.279725,309.1625,322.9345,5.839095,0.6723665,3.165495,1.9707875,2.17721,93.696275,90.6948,431.431,6.16197,-0.19168575,1.5702675,307.092,316.6895,1.2613,1.2552575,0.78580775,0.136226,2.53129,0.161939,0.050465775,1.68711,87.3176,4.875755,1.320345,1.33998,0.853396,1.9293925,440.64125,6.2398,311.224,316.96,0.14041825,1.2867625,-7.1361225,0.38864575,0.43619575,0.172927,0.2518865,3.36194,0.7478565
1,4.5,0.686,1.811665,4.93819,1.05251,-1.218,0.8100505,-5.299,3.727,91.68135,99.08085,429.15,1.2925,-4.756,0.58363025,0,1.307155,307.974,322.394,5.7990675,0.66203175,2.3599475,1.78606,1.8302825,93.6265,90.673,432.07,6.07237,-0.17820275,1.603105,305.669,315.836,1.269265,1.2533375,0.76409725,0.13780925,2.43635,0.1606605,0.0506301,1.76188,87.0565,4.8949825,1.31879,1.301655,0.8495785,1.695785,441.02875,6.205645,310.0185,315.60425,0.1521645,0.89940825,-7.30594,0.376436,0.4322625,0.175528,0.25579075,3.34656,0.7400165
1,5.5,0.690665,1.495,4.89839,1.134,-0.623,0.8435,-5.36172,3.68,92.4429,99.08,429.09,1.24,-4.77,0.583777,0,1.243,307.542,321.35,5.76565,0.659034,2.3248,1.3768825,1.4871525,94.0485,90.2964,432.69,6.0850975,-0.1745215,1.5441425,303.897,315.13,1.27465,1.23317,0.771548,0.137161,2.4514175,0.165068,0.051157025,1.7719,89.000975,4.7905525,1.30687,1.365095,0.84764825,1.4704275,441.1375,6.0903875,309.3725,314.40775,0.11573875,0.7099875,-7.298475,0.3937925,0.4309925,0.1764465,0.24616825,3.395835,0.7459665
1,6.5,0.683243,1.395,4.908805,1.165115,-0.3394745,0.9154675,-5.51455,3.63559,92.378675,99.099425,429.117,1.19,-4.613,0.58283825,0,1.256,308.185,320.976,5.80678,0.65633475,2.289985,1.11866,1.2164,94.3892,91.2922,432.944,6.0770775,-0.1787775,1.5001175,304.828,315.255,1.24787,1.25146,0.791122,0.135547,1.99236,0.1500915,0.050515825,1.65944,88.41475,4.6815375,1.32098,1.35793,0.859307,1.60612,442.2265,6.10549,310.984,314.57525,0.168138,0.69265625,-7.24531,0.378267,0.424736,0.174129,0.244639,3.3214875,0.75314
1,7.5,0.6675,1.2649975,4.8,1.0778475,-1.2018425,0.693887,-5.550455,3.5955875,92.828025,99.11,429.048,1.1,-3.98,0.58702825,0.0185069,1.348575,307.91525,319.8945,5.76487,0.716528,1.8195,1.1038675,1.1603425,95.023225,91.8383,433.09325,6.1152225,-0.16331,1.50194,304.7445,314.5785,1.18362,1.18728,0.74029,0.140442,1.7455275,0.153266,0.10781225,1.46767,87.8048,4.683,1.207345,1.292045,0.82447875,1.53199,442.376,6.11553,310.216,314.6085,0.08479985,0.6206455,-7.2241775,0.363589,0.410857,0.164864,0.223536,3.28852,0.731128
1,8.5,0.673006,1.265,4.84825,1.195255,2.55,1.243005,-5.4295,3.52,93.2908,99.15,429.6065,1.09,4.32,55.67485,31.1,9.311035,308.4925,320.12275,5.734515,44.163825,1.95994,1.26924,1.4167,95.39465,92.388175,433.733,6.10546,24.60755,6.8357625,304.205,314.6255,1.157745,1.119205,0.7269045,0.1289805,1.604505,0.14631,37.884125,1.41644,87.79775,4.7493875,1.2206,1.25459,0.802099,1.543615,443.1755,6.110165,310.19175,314.59475,7.03788,0.6410145,-7.253645,0.36243625,0.41573925,0.1710935,0.23969175,3.34786,0.77390275
1,9.5,0.73075,1.6591675,4.77915,1.7405,34.14725,6.17275,-5.4560325,3.51278,91.76,99.19585,429.72075,1.18,94.8065,307.422,169.239,28.75275,307.5645,323.13,5.82334,160.311,2.76707,1.82374,1.78267,94.426625,92.5469,433.58425,6.1919775,165.449,26.6854,304.516,317.703,1.275965,1.25001,0.7974335,0.155162,1.67449,0.137018,261.835,1.19825625,86.25975,4.848335,1.30602,1.35954,0.885531,2.090655,443.352,6.17539,311.2435,316.86825,35.5616,1.14762,-7.11274,0.412766,0.4486665,0.1857755,0.24116425,3.3474125,0.8180495
1,10.5,0.81,2.25,4.77863,2.05946,90.330925,15.0511,-4.9607025,3.5121575,90.117,99.216125,429.88875,1.4125,226.59,628.996,327.65625,42.557,307.812,327.269,5.805725,267.4635,3.605045,2.6973525,2.8073825,91.967,90.06405,433.6695,6.196225,331.9425,39.0635,306.152,322.393,1.4532525,1.34118,0.84258125,0.254093,2.7471,0.216517,562.8905,2.1996425,81.63685,5.03524,1.5019,1.48941,0.9872405,2.935105,442.3255,6.34195,313.508,323.28,77.3409,2.29895,-6.90348,0.46626625,0.5446205,0.20943075,0.23097625,3.4031275,0.824365
