DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,H,SH,LE,SLE,PA,T_SONIC,TAU,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD
1,5.25,420.0755,0.0583108011018882,4.02112,1.21424050336002,5.08229,0.338428,-4.09652,-1.42673,3.89838,0.0371512,98.6686,1.82800000000003,-0.170882,0.367993,0.911117994553944,0.726572088646405,0.480905396101978,3.94556,278.997,330.723,-1.30107,0.820933,-34.6227
1,5.75,420.383,0.0636002358486193,4.020335,1.27132087602102,5.14637,0.174061,-4.62378,-1.36577,5.90487,-0.5597065,98.6676,1.97500000000002,-0.191433,0.391827,0.882121873665992,0.725645919164437,0.496326505437701,3.89862,275.0635,332.9315,-1.736735,0.900183,-41.1762
1,6.25,420.365,0.0578351396001399,4.00819,1.15164479792117,5.39707,0.251213,-5.34495,-1.49003,3.77149,-0.141207,98.6809,1.73400000000004,-0.18511,0.382137,0.920410777859538,0.724260312318713,0.499132247004739,4.05944,271.13,335.14,-2.1724,0.979433,-47.7297
1,6.75,421.4835,0.0652616341255206,4.12863,1.20637965838367,6.04324,0.325425,-2.72204,-1.19655,3.644695,0.160102,98.7062,1.66500000000002,-0.175758,0.378233,0.886561898572232,0.772615039977866,0.50833945351507,4.07763,262.723,315.967,2.94193,1.66717,-45.3437
1,7.25,421.31,0.0669298139845017,4.0808,1.22505415741061,5.83001,0.0914803,-2.937325,-0.99129,3.292375,0.00614385,98.703,1.721,-0.188602,0.383483,0.895821968920164,0.735690831803686,0.506394115289662,3.97733,277.947,329.787,56.9327,9.83853,-11.033
1,7.75,422.1095,0.0666670833320313,4.062815,1.06406766702123,6.271415,0.0718702,-2.71683,-1.56836,4.139395,0.0338844,98.7137,1.76000000000005,-0.193921,0.391158,0.868929801537501,0.731025307359465,0.500644584510808,4.11283,264.287,324.233,145.288,25.484,53.6657
1,8.25,422.576,0.0702015139230479,4.04596,1.17532974096634,6.439975,0.372861,-1.618905,-0.036616,4.13544,0.263532,98.71995,1.66700000000003,-0.202329,0.398293,0.915201976371431,0.709689987235138,0.513137380673029,4.065135,291.0385,329.3685,172.8005,28.3485,83.57805
1,8.75,422.543,0.0800246401731527,3.85423,1.33884453163382,7.67188,-0.08732455,1.192,2.964825,6.24613,0.303776,98.75395,1.77600000000004,-0.225344,0.41957,0.885438586402308,0.75012616766004,0.520060571531916,3.994555,284.56,341.283,236.623,34.493,149.536
1,9.25,421.728,0.0632192638582799,3.981555,1.46299008882494,5.86935,-0.3754395,9.318,4.76476,9.7585,0.499285,98.7753,1.81,-0.233271,0.42793,0.948234148298826,0.760242724397939,0.553453701767366,4.04364,292.7,353.005,354.897,63.49585,233.065
1,9.75,421.6915,0.0655382235905978,3.94538,1.52947049660986,5.28418,-0.44729,16.4282,5.79066,11.9362,0.70348,98.77755,1.87300000000002,-0.2786515,0.467266,0.990449136975307,0.81556355657765,0.574771876372096,3.970315,285.6065,360.3635,506.0735,81.9555,344.5765
1,10.25,421.5075,0.0527749896575984,4.032075,1.71307469887434,4.641535,-0.2922715,28.16285,6.385375,17.1556,0.6590665,98.80955,1.75400000000002,-0.262494,0.4542365,1.05569432855116,0.839184378480208,0.57284198796801,4.171975,287.5,363.157,578.292,98.59915,378.2635
1,10.75,419.42,0.0583120891251843,3.94726,1.81246532087101,3.86916,-0.398197,34.4587,7.224885,17.89275,0.8015975,98.8085,2.29600000000005,-0.298136,0.489965,1.06540133283191,0.945417897016975,0.600315750251482,4.06846,262.63,378.35,728.283,119.103,494.74
1,11.25,419.027,0.0500298178468935,4.03401,2.08838933151843,2.880165,-0.43817,41.29665,9.09087,17.0482,0.578334,98.8276,2.42100000000005,-0.309265,0.494347,1.09438110363803,0.917464985707902,0.649937689321061,4.13157,299.97,371.477,730.867,126.187,497.44
1,11.75,418.416,0.0473579982685079,3.977,2.13518591162135,3.37977,-0.132475,51.67345,7.56082,22.0272,1.03862,98.83265,2.94550000000001,-0.322746,0.508162,1.08750863999556,1.00360586807697,0.675249058566518,4.35917,284.97,385.5685,785.622,134.8595,533.4015
1,12.25,418.19,0.0420706548558493,3.91915,2.21776013130365,2.27594,-0.2356745,64.35525,6.024535,24.37665,0.417122,98.8022,3.12400000000002,-0.343257,0.525423,1.11369205797653,1.00767058109285,0.672766675750219,4.2671,290.1585,383.56775,695.7945,119.14825,482.88075
1,12.75,417.5705,0.0412281457259479,3.906335,2.14057936082734,2.23026,-0.280614,68.72645,8.106055,23.96025,0.726753,98.75695,3.50300000000001,-0.381985,0.552794,1.1753293649422,0.996663843683124,0.691072119150633,4.333935,295.347,381.567,605.967,103.437,432.36
1,13.25,417.5185,0.0448544312192229,3.805035,1.99647962572678,1.7143,-0.423021,72.2019,4.910065,23.2994,0.51718,98.7155,3.58400000000006,-0.323915,0.509424,1.14018858089353,1.03235168426268,0.694136874110575,4.25168,291.6285,394.3485,687.352,111.8325,494.665
1,13.75,417.505,0.0461188681561029,3.79097,2.03845953368908,2.8535,-0.280828,65.062,6.888365,24.3144,0.6477235,98.70425,3.78000000000003,-0.370425,0.543976,1.20161906997679,1.02795858619133,0.695996547046486,4.443525,287.91,407.13,768.737,120.228,556.97
1,14.25,417.877,0.0374080205303622,3.95869,2.10690971013008,2.922915,-0.240073,52.1366,4.61925,23.2045,-0.146475,98.7143,3.92100000000005,-0.343231,0.522811,1.14604101148257,1.0757090684753,0.672688635254083,4.48206,277.063,396.543,806.717,128.27,544.74
1,14.75,417.469,0.0368832556543141,3.94772,2.10870025410358,2.00022,-0.3169665,42.1526,2.47377,20.8221,-0.159535,98.7093,4.178,-0.325086,0.506614,1.13391798645228,1.04523203165613,0.660551284912837,4.53227,276.785,405.825,715.663,114.0065,473.889
1,15.25,416.731,0.03225071384145,4.03799,2.12061076107804,2.56192,-0.165547,40.09835,4.03292,20.84235,0.361901,98.69875,4.47900000000001,-0.351652,0.534547,1.19101503628519,1.06669446837541,0.70564905626614,4.51748,283.233,401.27,676.197,108.26,434.007
1,15.75,416.94,0.029568496749074,4.03197,2.00941036127517,3.44961,-0.144478,34.26525,1.62629,17.27185,0.0671593,98.6959,4.64800000000005,-0.3731385,0.5488875,1.2066895777052,1.00827423491294,0.675632659847576,4.67592,279.253,391.16,562.723,93.0043,347.907
1,16.25,417.3015,0.0320340443903045,4.09927,1.69300915532079,3.22778,0.0499181,21.8451,-1.04782,13.7939,0.603829,98.69845,4.45700000000002,-0.3156945,0.503199,1.1638597334286,0.961586556289103,0.628193768414713,4.442795,284.953,389.357,492.233,83.0473,298.347
1,16.75,416.999,0.033868002476776,4.10055,1.63580997800611,3.19783,0.0500085,13.3867,-2.78157,9.43696,0.53099,98.7035,4.35300000000001,-0.335774,0.51746,1.08955036597672,0.935936963689329,0.639756985112316,4.46278,291.05,385.695,389.8415,66.259,216.7385
1,17.25,417.491,0.0444037991200008,4.17093,1.72549123440254,4.779025,0.207009,2.4011,-4.233645,8.837855,0.519772,98.70105,4.63000000000002,-0.2862985,0.4771155,1.06216994867182,0.858343356317469,0.584057069233413,3.996425,297.147,382.033,287.45,49.4707,135.13
1,17.75,417.966,0.0520114410490615,4.1237,1.44658417520921,5.046775,0.2350935,-1.24235,-5.452525,6.22256,0.12828225,98.6831,4.74299999999999,-0.223274,0.420862,0.944456986844822,0.760361098426268,0.515102902340882,4.01469,269.478,358.678,195.448,35.63065,55.236
1,18.25,417.8135,0.0601627335297041,4.106315,1.36985087896682,5.22362,0.293022,-3.10921,-3.43524,6.47482,0.62402,98.6834,4.75800000000004,-0.221455,0.423509,0.936363177405007,0.768572703132241,0.539678608062243,4.04869,287.115,370.533,86.62665,16.6515,-6.505235
1,18.75,418.361,0.0660827941554876,4.14557,1.28021499236334,4.74947,0.137964,-4.05246,-2.936585,5.59624,-0.0604537,98.7085,4.51400000000001,-0.22275,0.426758,0.907138928995206,0.740206495541329,0.529813348413186,4.37478,276.977,364.463,20.7518,4.70763,-66.325
1,19.25,419.117,0.0644024067873243,4.11294,1.22096323939162,5.13246,0.0845978999999999,-2.235035,-2.90873,5.06838,0.348565,98.7213,4.16300000000001,-0.211901,0.411402,0.897417962824458,0.741935307152854,0.53748581376628,4.22554,277.6585,360.3335,-2.37022,0.9843185,-83.66765
1,19.75,419.115,0.0581266720189622,4.153215,1.16815517249219,4.90069,0.0955509,-4.45093,-2.99552,5.76651,0.02503465,98.7218,3.92900000000003,-0.225078,0.426818,0.935834921340297,0.728838116456597,0.537271812028139,4.25329,308.2515,353.1435,-3.021165,0.7616665,-72.2665
1,20.25,419.591,0.0592927903761939,4.21298,1.32204009016368,4.84632,-0.103498,-4.23542,-3.29687,5.46803,-0.0678629999999999,98.7042,3.95600000000002,-0.215975,0.41381,0.939130981280034,0.791587013536731,0.536065294530433,4.30869,289.45725,344.93175,-3.2999675,0.89066825,-79.4616
1,20.75,419.221,0.0561784237148293,4.225345,1.33113861036332,5.056935,-0.184057,-6.09713,-2.48458,5.58218,0.01597525,98.7173,3.92000000000002,-0.227278,0.424758,0.952963797843339,0.766855918670515,0.552227308270788,4.24697,270.663,336.72,-3.57877,1.01967,-86.6567
1,21.25,419.788,0.0585327258890272,4.18325,1.26391059810415,5.38401,0.281322,-5.39612,-2.266305,4.95185,-0.13340135,98.713,3.49299999999999,-0.225127,0.422492,0.98051976012725,0.750924763208672,0.531122396439841,4.2065,278.83475,342.72825,-3.131985,0.97231825,-76.085525
1,21.75,420.425,0.062254638381409,4.16113,1.28550917345137,5.362575,-0.0520789,-4.93661,-2.8551,4.644055,-0.0142609,98.7237,3.50300000000004,-0.237996,0.438766,0.961017169461607,0.818397214071505,0.554918011962128,4.32445,287.0065,348.7365,-2.6852,0.9249665,-65.51435
1,22.25,419.34,0.0545104577122592,4.244295,1.18213789381781,4.58629,-0.0221051,-4.84476,-2.686605,4.459105,0.0991577,98.7181,3.34050000000002,-0.2331945,0.427613,0.988934514302098,0.778644341668808,0.538136264654907,4.26722,285.82,339.758,-3.45352,0.9617,-74.84665
1,22.75,418.975,0.0543734808288752,4.241715,1.14364632375072,4.49079,-0.0135525,-5.36841,-2.119645,5.392035,-0.02143937,98.7242,3.49200000000002,-0.245736,0.435503,0.945287786867047,0.780610017870639,0.527249466571565,4.26352,288.27,342.9715,-3.282685,0.9765165,-59.225
1,23.25,418.151,0.0486845152266207,4.209925,1.17239504457981,3.96466,-0.154341,-4.077205,-2.533325,4.28844,0.14216185,98.722,3.50850000000003,-0.195758,0.3896345,0.866385637765662,0.759318425023386,0.50975947766488,4.041955,275.323,341.595,-3.568315,1.22923,-80.2588
1,23.75,418.978,0.045309822334677,4.13234,1.12400177935802,4.08512,-0.07888225,-5.52571,-2.42659,4.82319,-0.1886745,98.71195,3.43050000000002,-0.2066425,0.4039475,0.924744587406936,0.734356021048032,0.492081927416774,4.00936,282.2285,342.1815,-3.39785,1.0133665,-63.5508
2,0.25,418.072,0.0435738453662286,4.01624,1.176095644801,4.394895,-0.01841605,-10.68905,-4.0606,3.29279,0.3301465,98.7205,4.38400000000001,-0.13691,0.331439,0.793569782690848,0.65234730014004,0.441925333059783,4.15314,258.0315,330.7515,-3.3189,1.039985,-75.34665
2,0.75,418.4175,0.0458619880370227,3.9363,1.23579933646203,4.25919,0.07081605,-13.2719,-3.83563,3.65675,0.397999,98.7129,4.25800000000004,-0.141425,0.345385,0.783876903601579,0.662160101486038,0.456730774089069,4.2899,266.853,338.937,-2.77017,1.00333,-71.2737
2,1.25,418.478,0.0423827795218766,3.88384,1.14432365711905,3.82086,-0.011497115,-10.4679,-4.03225,3.44375,0.06895645,98.6904,3.59500000000003,-0.131788,0.32152,0.772466827766733,0.616301874084446,0.430259224189325,4.17885,273.19,332.6015,-2.586385,0.9340835,-68.1398
2,1.75,417.982,0.0476221587078956,3.95546,1.10110965651278,3.50102,0.0225438,-12.029,-3.31912,3.40713,0.37939,98.6801,3.64500000000004,-0.141503,0.3335,0.783330070915192,0.656518088098112,0.451357951076526,4.32593,264.387,324.743,-2.8062,1.031,-68.7173
2,2.25,418.0835,0.0489415804423391,3.84443,1.28253020142352,3.94793,0.0915331,-14.0058,-2.02921,3.079745,0.4716105,98.672,3.54750000000001,-0.164728,0.365729,0.814043378476688,0.633712655486294,0.464401951830334,4.33747,278.027,320.457,-2.51027,0.970833,-67.1027
2,2.75,418.392,0.0500077993916949,3.91011,1.14439940580201,4.06972,-0.04649335,-14.8345,-3.152455,3.449485,-0.0662693,98.6658,3.45300000000003,-0.150683,0.342522,0.810414708652305,0.6642160792995,0.467725346758116,4.26917,285.4365,330.0635,-1.70435,0.76355,-47.78815
2,3.25,417.929,0.0479475755382897,3.87513,1.027818077288,4.270035,0.103835,-11.984,-3.32793,2.80369,-0.368816,98.6803,3.53800000000001,-0.157385,0.352525,0.786939006531002,0.630792358863041,0.454334678403487,4.25628,269.597,334.21,-2.77037,0.882667,-68.8127
2,3.75,418.6595,0.0496367630292225,3.929355,1.21213072796327,4.59595,0.166086,-10.1356,-2.45491,3.79095,-0.440503,98.6732,3.52550000000002,-0.173696,0.37365,0.831158168542401,0.659476505869209,0.486603793524101,4.485575,285.667,334.5,-2.05613,0.9192,-42.4743
2,4.25,419.622,0.0489963879033058,3.97747,1.04744928278175,3.835705,-0.0832723999999999,-10.6895,-2.02491,2.90554,-0.480956,98.6759,3.37300000000002,-0.1754865,0.3658825,0.846381434731045,0.682111107570627,0.476683786234632,4.3711,285.8835,326.29,-1.45,0.89715,-43.154
2,4.75,419.336,0.0530065090342686,3.935635,1.02462012673402,4.22323,0.07168345,-9.764885,-2.563985,3.05037,-0.497234,98.69315,3.43600000000001,-0.150758,0.3491985,0.839833311594143,0.66641570657506,0.45022195258654,4.301285,281.92,319.07,-1.65942,0.891665,-33.59465
2,5.25,420.4515,0.0592292157638441,3.94926,1.05529629619574,4.757615,0.230719,-10.83045,-1.49845,3.174,-0.4062305,98.7185,2.99500000000003,-0.1583965,0.354415,0.805108544822517,0.646356322878932,0.454266725214733,4.212425,278.997,330.723,-1.30107,0.820933,-34.6227
2,5.75,421.9305,0.0741898241000745,3.928135,1.09471914206339,5.52664,0.601898,-10.82315,-1.82739,3.72722,-0.1673845,98.7276,2.83100000000002,-0.146661,0.33995,0.816148270842988,0.654970991724061,0.463708960448253,4.19647,275.0635,332.9315,-1.736735,0.900183,-41.1762
2,6.25,421.883,0.0750603090854281,3.97807,1.03611176728908,5.34152,0.07680838,-11.6411,-1.91792,3.18475,-0.0508524,98.7445,2.83150000000001,-0.1543325,0.3485335,0.849693030071856,0.662350610044348,0.462887855384806,4.15863,271.13,335.14,-2.1724,0.979433,-47.7297
2,6.75,422.24,0.0819788997242583,3.92885,1.06596963197419,6.32196,0.3386785,-9.4304,-2.122475,3.90175,0.0835633,98.752,2.61300000000003,-0.1549615,0.3491695,0.798330125845321,0.688650516781347,0.455757048060321,4.23075,262.723,315.967,2.94193,1.66717,-45.3437
2,7.25,422.3525,0.0787364683036846,3.87262,0.998096236337128,6.49434,0.358883,-10.0722,-1.46288,4.055495,0.01706,98.743,2.05800000000005,-0.145613,0.34411,0.774981290096735,0.672777080465736,0.457196894127683,4.09315,277.947,329.787,56.9327,9.83853,-11.033
2,7.75,423.853,0.086262680227315,3.87564,1.11109855548462,7.69227,0.595756,-11.779,0.231333,5.414675,-0.00848175,98.7773,2.25100000000003,-0.149161,0.345665,0.791024019862861,0.653346003278508,0.462007575695464,4.29432,264.287,324.233,145.288,25.484,53.6657
2,8.25,422.963,0.102473974279912,3.81441,1.32554894289121,8.48358,0.602034,-2.844645,5.58759,6.7918,0.840298,98.7661,1.99200000000002,-0.1861805,0.389746,0.888360936046321,0.687398124994236,0.503060566034996,4.216975,291.0385,329.3685,172.8005,28.3485,83.57805
2,8.75,422.957,0.0869212287073762,3.83422,1.42767014292602,8.93416,-0.0632442,6.50255,7.83087,11.001,0.770025,98.7928,2.20900000000006,-0.228295,0.442974,0.96933998163699,0.786578031729847,0.56692856692885,4.07197,284.56,341.283,236.623,34.493,149.536
2,9.25,421.906,0.0796026610563397,3.76748,1.67737890770094,5.465685,-0.668993,28.4063,11.7382,14.0155,0.934801,98.81315,2.44500000000002,-0.2866905,0.475327,1.02452144401331,0.79174908067825,0.594837488421139,4.26909,292.7,353.005,354.897,63.49585,233.065
2,9.75,420.539,0.0624767156627171,3.73281,1.99285975422256,4.68896,-0.6984215,36.0648,12.68575,17.4664,1.11381,98.7966,2.875,-0.275352,0.467318,1.03402127637685,0.847434953256001,0.613780905535518,4.22063,285.6065,360.3635,506.0735,81.9555,344.5765
2,10.25,419.9765,0.059838866967883,3.74041,2.16837529703812,4.31039,-0.9869815,54.3375,13.5459,19.8499,1.31692,98.7813,3.50850000000003,-0.3143935,0.499676,1.06718360922315,0.899773024724564,0.662481446748223,4.21502,287.5,363.157,578.292,98.59915,378.2635
2,10.75,419.4785,0.0483452169299094,3.922395,2.30800996531644,2.91666,-0.867752,71.81835,13.2733,24.9165,0.824734,98.77535,4.03300000000002,-0.342348,0.520646,1.13184131850023,0.961279890877056,0.679326399162045,4.459235,262.63,378.35,728.283,119.103,494.74
2,11.25,418.835,0.0486883969750494,3.809885,2.49723046593621,2.347445,-0.673522,96.1936,14.73355,30.6288,1.04041,98.792,4.40300000000002,-0.357536,0.533391,1.14653826800504,1.02264852222061,0.722786967231701,4.51284,299.97,371.477,730.867,126.187,497.44
2,11.75,418.3725,0.0421819866767795,3.85312,2.54143069942897,1.6333,-0.254924,96.0089,16.0188,30.1208,1.134075,98.7845,4.83000000000004,-0.371071,0.538959,1.12416191004677,1.0941800583085,0.731436258330143,4.32267,284.97,385.5685,785.622,134.8595,533.4015
2,12.25,418.236,0.0451342283966183,3.903915,2.73889027516382,2.48288,-0.493186,120.5905,14.994,36.2732,0.855728,98.7871,5.13150000000002,-0.4222275,0.5761325,1.21335053018705,1.11956994970375,0.765050290750328,4.44086,290.1585,383.56775,695.7945,119.14825,482.88075
2,12.75,417.797,0.0402140522703196,3.75196,3.18322953319909,0.949746,-0.3947725,105.559,9.399955,38.7735,-0.524903,98.7863,5.45200000000006,-0.411137,0.567133,1.22596084766195,1.1584990289163,0.766820057119009,4.68048,295.347,381.567,605.967,103.437,432.36
2,13.25,416.9435,0.0452278675155042,3.779655,3.22935586090779,1.240615,-0.491284,131.572,10.38405,37.011,-0.242945,98.74,6.23700000000002,-0.431925,0.582548,1.24242907242224,1.19856163796444,0.800283074917869,4.686,291.6285,394.3485,687.352,111.8325,494.665
2,13.75,416.939,0.0366737926791816,3.7313,3.11729517521812,0.928831,-0.392426,121.85,7.59167,35.79345,0.121222,98.70915,6.76500000000001,-0.4320665,0.588012,1.32282968528752,1.19720058600575,0.770348483429909,5.012925,287.91,407.13,768.737,120.228,556.97
2,14.25,416.677,0.034035294044007,3.87945,3.22944267637622,1.14819,-0.231641,116.6865,8.93642,36.02605,0.580813,98.6923,7.15100000000001,-0.455012,0.5924445,1.27704844185591,1.23407019671221,0.775212962240549,4.94417,277.063,396.543,806.717,128.27,544.74
2,14.75,416.061,0.0363408860651471,3.86652,3.49626146908736,1.14091,-0.233935,101.3305,6.199535,33.8604,0.4722905,98.6675,7.87850000000003,-0.452888,0.604359,1.33441980759205,1.25187579145475,0.768419168582695,4.89891,276.785,405.825,715.663,114.0065,473.889
2,15.25,415.91,0.0322426735864134,3.86995,3.37961536272991,1.75586,-0.355334,97.89895,6.28288,32.6111,0.130546,98.697,7.88050000000001,-0.454232,0.600616,1.27805586257965,1.16560985689136,0.76811838312509,5.00021,283.233,401.27,676.197,108.26,434.007
2,15.75,415.996,0.0334094298065681,3.94876,3.28958065240019,2.128605,-0.2117995,82.22675,2.50926,29.6855,0.785037,98.6942,8.43550000000005,-0.451724,0.605486,1.26408986425172,1.19137648955826,0.74233200719905,4.912375,279.253,391.16,562.723,93.0043,347.907
2,16.25,415.867,0.0270581965400505,3.93938,2.75337484988953,2.28157,-0.12945,53.21355,0.1122862,23.8341,0.636359,98.6967,8.50650000000005,-0.391241,0.5631605,1.21085455648661,1.13198420642527,0.705094451193549,4.87535,284.953,389.357,492.233,83.0473,298.347
2,16.75,415.452,0.025926492242492,3.95335,2.88095583193047,3.30128,-0.0867959,37.44425,-2.198305,19.92,0.795542,98.7071,8.66200000000003,-0.410551,0.578095,1.25884868034248,1.09259782170751,0.689525924095679,4.9503,291.05,385.695,389.8415,66.259,216.7385
2,17.25,415.283,0.0283683004756785,3.764935,2.32023059198865,4.34623,-0.0980756999999999,21.9233,-3.08668,16.4331,0.525981,98.7034,8.71100000000004,-0.3838755,0.550467,1.20324102791753,1.00805500881565,0.676257998883451,4.99815,297.147,382.033,287.45,49.4707,135.13
2,17.75,415.2525,0.0357688411889454,3.75262,2.19101040357285,4.360065,0.0967469,4.64766,-7.102915,11.8962,1.21164,98.6932,8.87550000000002,-0.32184,0.5031655,1.12198492761378,0.915753480134034,0.618943403944521,4.783025,269.478,358.678,195.448,35.63065,55.236
2,18.25,415.404,0.0413276508316778,3.75146,1.84199077087807,4.65933,0.2918745,-5.93977,-11.9764,7.35273,1.428285,98.7412,8.97000000000003,-0.227591,0.42801,0.989617097669599,0.795797084689307,0.541706562633314,4.44041,287.115,370.533,86.62665,16.6515,-6.505235
2,18.75,415.1655,0.0488141012327419,3.91134,1.62431929933972,4.87637,0.4414425,-8.83502,-11.2789,4.3658,1.86683,98.7286,8.64800000000002,-0.177344,0.37006,0.867388033120126,0.730000684931186,0.482304882828279,4.27719,276.977,364.463,20.7518,4.70763,-66.325
2,19.25,416.268,0.0534222640284976,4.096225,1.43176549563286,4.49148,0.593971,-10.5212,-8.32935,3.80474,1.181805,98.7115,8.18700000000001,-0.158576,0.360472,0.842682027813576,0.675849095582734,0.465649009448104,4.09957,277.6585,360.3335,-2.37022,0.9843185,-83.66765
2,19.75,417.572,0.0612659246342568,4.17369,1.52845019545944,4.704315,0.381815,-8.333595,-6.58442,4.276105,0.40795,98.7684,7.89500000000004,-0.160627,0.366922,0.870433225468789,0.642926900977086,0.46194480189737,4.09456,308.2515,353.1435,-3.021165,0.7616665,-72.2665
2,20.25,417.598,0.0634672228534216,4.09501,1.37811828229655,4.34258,0.0373375,-6.972515,-7.07667,2.39416,0.259738,98.7157,6.99700000000001,-0.153331,0.345458,0.76231686325307,0.638332985204431,0.441961536787988,4.35179,289.45725,344.93175,-3.2999675,0.89066825,-79.4616
2,20.75,418.108,0.0598458854057654,4.07754,1.31202134128984,4.16381,0.0900451,-7.97158,-5.98849,2.9223,0.176327,98.7151,6.29750000000004,-0.153356,0.3473765,0.80762809938081,0.636611581679612,0.456120047259779,4.098315,270.663,336.72,-3.57877,1.01967,-86.6567
2,21.25,418.1045,0.0614947965278364,4.20161,1.31010401850392,4.2176,0.0668797,-7.953695,-6.319255,3.77003,-0.37128,98.6941,5.84400000000005,-0.13874,0.336597,0.778619290796215,0.650229959322085,0.437736221941936,4.2383,278.83475,342.72825,-3.131985,0.97231825,-76.085525
2,21.75,418.62,0.0611506387393824,4.09566,1.35702459452825,5.02123,-0.0428142,-12.327,-5.29397,3.80241,-0.541178,98.7131,5.72900000000004,-0.15114,0.345666,0.812704128204108,0.664811251409,0.445196585791041,4.34198,287.0065,348.7365,-2.6852,0.9249665,-65.51435
2,22.25,418.3915,0.0562876160166241,4.02302,1.3869190415752,4.69484,-0.017357145,-13.5351,-4.7632,5.00029,-0.564534,98.7303,5.55500000000001,-0.142388,0.335045,0.835064069398271,0.649258808180528,0.443862591350071,4.32643,285.82,339.758,-3.45352,0.9617,-74.84665
2,22.75,418.825,0.0535682741928466,4.025515,1.39391176191321,4.25967,-0.0463322,-11.99325,-4.07761,3.87818,-0.207054,98.7409,5.15200000000004,-0.152716,0.350737,0.802220044626161,0.69906508995944,0.444111472493112,4.22825,288.27,342.9715,-3.282685,0.9765165,-59.225
2,23.25,418.794,0.0524609852463607,4.06625,1.3591615062236,4.36275,-0.0182562,-12.5399,-4.64399,3.7669,0.0866835999999999,98.7392,4.88200000000001,-0.152759,0.351995,0.815623502914153,0.661118258617933,0.443555933045271,4.126835,275.323,341.595,-3.568315,1.22923,-80.2588
2,23.75,418.304,0.0523195373088303,3.95672,1.28820884545605,4.07021,-0.20463,-12.2515,-4.30387,3.49797,0.11299335,98.7349,4.84250000000003,-0.1148375,0.304824,0.827335741961705,0.626478823478578,0.422337448858601,4.191555,282.2285,342.1815,-3.39785,1.0133665,-63.5508
