DOY2,HR2,CO2,FC,G,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,T_SONIC,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,USTAR,VPD,WS
1,8.25,408.90345,-2.259948178625,-15.4878150755,-37.467900226,1.22400512995,-0.7865293,153.9,244.8,2.965,97.859555,16.2575,1.247425,64.350476523,7.35795,1.215125,-17.003503191,-16.862006,0.6,0.4206,2.9,-0.25995,0.614525,1.20875,2.70495,3.295725,-0.703175,0.391575,1.085525,1.801525,2.542025,3.288025,3.91805,4.858,6.059475,-3.00495,-0.91075,0.441025,1.057025,1.7535,2.484,3.19005,4.0315,5.477975,0.098421175,0.013996747925,0.6275669
1,8.75,408.7506,-4.3492092456,-15.029892024,-15.038075,1.2575883406,3.0518035,155.7,251.04,6.63625,97.83994,28.5435,2.644525,60.02236866,12.49125,2.617475,-16.438463814,-16.337773,0.6,0.42825,2.9,-0.26505,0.5977,1.205775,2.70625,3.302,-0.546375,0.391075,1.085525,1.802025,2.56055,3.268525,3.91805,4.839,6.078925,-2.73055,-0.8737,0.441025,1.057025,1.7535,2.484,3.19005,4.0315,5.477975,0.1358440748,0.01828169735,0.5246588
1,9.25,408.9409,-3.455962,-14.554178088,-9.646118,1.8599555842,6.044527,158.26,257.34,14.0525,97.79016,62.492,5.9219,58.25130345475,26.8175,5.02975,-10.1925452864,-15.3988195,0.6,0.39065,2.9,-0.239875,0.605775,1.20875,2.702125,3.263,-0.391975,0.391575,1.067,1.801525,2.560075,3.26805,3.9,4.8365,6.078925,-2.424325,-0.817175,0.441025,1.057025,1.7535,2.484,3.19005,4.029,5.477975,0.1598698,0.02098649235,0.6234503
1,9.75,409.1882,-4.899085805575,-15.5195526145,-0.856249625,1.3031321296,7.0574165,156.68,262.96,21.7075,97.83634,71.3295,5.8825,57.6551641015,29.9075,6.399525,-15.018581032,-14.90482,0.6,0.359325,2.9,-0.210125,0.611725,1.20875,2.702125,3.24155,-0.31595,0.37305,1.086,1.802025,2.522525,3.288025,3.9,4.818,6.079425,-2.12185,-0.75115,0.441025,1.046525,1.743525,2.474025,3.19005,4.029,5.468475,0.1903044472,0.02000001165,0.9473007776
1,10.25,408.94615,-6.4914481049,-18.2000425,-42.83572,1.336860331875,6.10413625,152.76,266.78,35.36,97.828735,102.72,8.84775,55.27121453375,51.33625,7.566675,-14.255450834,-13.919959,0.6,0.3902,2.9,-0.183375,0.6,1.21005,2.7017,3.2249,-0.18485,0.38915,1.085525,1.801525,2.542025,3.26805,3.9,4.818,6.05845,-1.82975,-0.65285,0.430525,1.046525,1.743525,2.474025,3.19005,4.02,5.468475,0.186012,0.025536596825,0.964303
1,10.75,408.618175,-8.0823315,-14.1584600025,-14.654465,1.297505135725,7.3124775,154.16,270.96,38.03,97.8131675,105.57,9.415,53.34263207175,49.268,6.868075,-13.70761395025,-13.4683875,0.6,0.353,2.9,-0.206,0.60255,1.2075,2.7,3.20345,-0.1117,0.3721,1.104525,1.782525,2.522525,3.26805,3.9,4.8365,6.078925,-1.56855,-0.56585,0.430525,1.046525,1.743525,2.474025,3.191,4.02,5.468475,0.1653412,0.026627458,0.7055871805
1,11.25,408.677,-7.4164330108,-12.867679525,-14.13455148775,1.349112074075,7.79442,162.66,275.5,43.51975,97.7875,120.555,10.26,51.390892821,55.83425,7.079,-13.110065913,-12.679164,0.6,0.4134,2.9,-0.18005,0.605775,1.202975,2.704125,3.178975,-0.0309,0.39015,1.086,1.80105,2.5391,3.24705,3.896,4.8365,6.07685,-1.3259,-0.4894,0.42955,1.0351,1.74255,2.47255,3.1881,4.02,5.46645,0.18445412695,0.048599587875,0.648563
1,11.75,408.70685,-6.3348463528,-12.9334955245,-0.542668399999999,1.47848579405,6.9688365,171.66,280.4,41.49925,97.7235525,122.6575,8.997,48.78530867525,56.6935,7.886,-12.417948954,-11.90126275,0.6,0.393,2.9,-0.1775,0.6,1.2,2.702125,3.156775,-0.009,0.3911,1.1031,1.78105,2.52105,3.26605,3.8975,4.8365,6.07685,-1.08935,-0.42005,0.42955,1.0351,1.74255,2.483,3.1881,4.02,5.46645,0.1527058,0.040282474575,0.757117925
1,12.25,408.325625,-7.2216768071,-11.6211497895,0.4299882,1.5122962718,7.1225575,181.6125,282.2325,34.386,97.8784,111.94,9.382,47.493989312,50.422,7.0903,-11.482426842,-11.22824425,0.6,0.3634,2.9,-0.170775,0.6005,1.214525,2.70255,3.1601,0.02805,0.3721,1.08505,1.78105,2.5391,3.2651,3.8775,4.8165,6.0569,-0.91125,-0.36305,0.4381,1.0351,1.74255,2.47255,3.17955,4.02,5.46645,0.204576875,0.0552235854,1.025776
1,12.75,407.936875,-7.684875714825,-13.305709184,0.309967700000001,1.5509120298,6.74138525,182.93,281.7125,28.322,97.85756,92.14,8.702,45.006664208,42.126,6.779,-11.114962392,-11.14927775,0.6,0.387,2.9,-0.17375,0.62855,1.20875,2.70255,3.1631,0.04705,0.39015,1.085525,1.782525,2.54155,3.268525,3.899,4.838,6.05895,-0.77635,-0.31405,0.43955,1.03655,1.73355,2.474025,3.181025,4.022,5.457975,0.2373068,0.0383752594,1.0755792
1,13.25,408.558,-6.592803,-11.6487264975,-8.7226425,1.60661945025,3.31564,183.1875,282.4775,25.19,97.7862975,98.6,8.578,44.15711208,45.134,6.5037,-10.3097355115,-10.56082525,0.6,0.377,2.9,-0.167975,0.63895,1.211725,2.7,3.1801,0.04705,0.3911,1.067,1.782525,2.522525,3.24855,3.88,4.819,6.05795,-0.726,-0.2846,0.43955,1.03655,1.743525,2.474025,3.170525,4.0115,5.457975,0.2291225,0.0253185362,1.08082275
1,13.75,408.254,-5.700880394725,-11.752772087,-12.296583,1.655955222475,8.673666,181.4775,281.5,27.194,97.753275,93.74,8.228,43.889847762,44.302,6.85165,-10.64517431175,-9.656704575,0.6,0.41,2.9,-0.17375,0.611725,1.2005,2.7,3.14,0.04705,0.39015,1.10405,1.802025,2.522525,3.24855,3.88,4.819,6.05845,-0.66045,-0.2547,0.43955,1.03655,1.743525,2.474025,3.1805,4.002,5.457975,0.213322,0.0259504462,1.0248785
1,14.25,408.6155,-6.37833539675,-12.8851594605,-28.76384,1.6824739208,6.66663125,183.965,278.895,21.058,97.7231475,65.93,5.7226,44.412835492,29.492,4.372875,-10.3267113115,-9.41892695,0.6,0.3402,2.9,-0.167975,0.6175,1.214525,2.70255,3.1281,0.06605,0.40915,1.10405,1.782525,2.52205,3.249025,3.88,4.818,6.05895,-0.64145,-0.2357,0.43955,1.03655,1.73355,2.464525,3.181025,4.0115,5.457975,0.229202325,0.025933615,1.08141275
1,14.75,407.5445,-4.55128060285,-12.3152458925,-8.2028675,1.7072018431,3.5094033298,182.32,281.4775,13.684,97.7135575,50.594,4.4424,44.198942862,24.73,2.105,-10.4460622915,-9.611652525,0.6,0.3598,2.9,-0.17,0.614525,1.214525,2.7,3.152,0.0841,0.4082,1.1031,1.80105,2.5201,3.24705,3.859,4.798,6.0569,-0.73265,-0.2167,0.4381,1.02465,1.7321,2.46355,3.17955,4,5.44645,0.212931775,0.0289637434,0.8386582
1,15.25,407.5857,-4.484174285725,-12.4750685445,-9.90892775,1.70437128745,2.144949614175,175.7,276.1975,9.96,97.7135975,41.442,3.4366,44.148272448,18.688,-2.215,-10.31711978875,-9.6614146,0.6,0.398075,2.9,-0.165,0.5998,1.2702,2.7,3.1281,0.065575,0.410575,1.085525,1.764,2.503525,3.249025,3.88,4.8,6.05845,-0.8281,-0.19435,0.43955,1.026575,1.73355,2.464525,3.170525,4.002,5.457975,0.1631813,0.0325583916,0.8190846
1,15.75,407.227575,-3.1637660505,-13.14295379075,-16.9502425,1.6727441473,-0.4321375,174.5175,270.46,-17.21425,97.724405,24.2625,2.043125,44.38033495775,11.67075,1.0475,-10.4144059505,-10.4102672,0.6,0.43185,2.9,-0.1634,0.615075,1.2706,2.7,3.12575,0.064625,0.41105,1.104525,1.764,2.522525,3.22855,3.86005,4.819,6.03895,-0.921675,-0.185325,0.45005,1.026575,1.73355,2.464525,3.170525,4.002,5.457975,0.14071075,0.0334641223,0.68772335
1,16.25,406.9667,-1.831962279775,-14.088960586,-31.15075,1.672271499,-2.15832425,172.8525,264.925,-63.42475,97.71785,10.06725,0.823275,46.2198643055,4.2245,-3.654,-10.59558133,-10.676236,0.6,0.386825,2.9,-0.16,0.618675,1.3,2.685975,3.132675,0.0817,0.41105,1.085525,1.764,2.503525,3.22855,3.861,4.818,6.03845,-1.04375,-0.1953,0.459075,1.026575,1.73355,2.45455,3.170525,4.002,5.437975,0.135399,0.032903945375,0.793137
1,16.75,406.9,-1.236115143425,-13.150831526,-50.92898,1.712558509,-4.8611775,172.3075,260.9025,-86.6575,97.70635,1.533525,0.11685,46.8771007655,0.15365,-0.101,-10.97951254,-10.810324,0.6,0.348075,2.9,-0.16,0.618675,1.286825,2.7,3.084825,0.062225,0.41105,1.10405,1.78155,2.503525,3.24855,3.87905,4.8,6.03845,-1.242775,-0.205275,0.459075,1.026575,1.71355,2.454025,3.171,4.002,5.448475,0.088676,0.03087622385,0.605416
1,17.25,407.450375,-0.7422651,-14.223144706,-61.8236,1.82690041135,-6.2791275,171.1225,257.815,-93.3525,97.63127,0,-0.031,50.726162616,-4.089075,-0.004625,-9.5978681726,-10.937778,0.6,0.424425,2.9,-0.16,0.618675,1.267,2.7,3.096425,-0.01235,0.410575,1.085525,1.782025,2.52205,3.22905,3.861,4.817,6.03895,-1.537225,-0.21525,0.459075,1.026575,1.73355,2.454025,3.170525,4.002,5.448475,0.0638175,0.026804070225,0.413801925
1,17.75,407.04645,-0.95961585,-13.65064481825,-58.03464,1.575627698925,-6.091426,168.77,254.4975,-91.2625,97.652115,-0.06065,-0.12575,56.18886589225,-4.691775,0.00485000000000001,-12.55639456725,-11.315322,0.6,0.42825,2.9,-0.1634,0.61125,1.2706,2.7,3.08015,-0.088375,0.39205,1.085525,1.782525,2.503525,3.22905,3.87905,4.818,6.03845,-1.841175,-0.244225,0.459075,1.026575,1.71355,2.454025,3.170525,4.002,5.448475,0.050608665,0.025038277125,0.502643875
1,18.25,407.38925,-1.082128625,-16.031496933,-56.864475,1.595735490075,-4.49667225,160.585,251.5975,-90.6,97.72376,-0.089325,-0.136025,57.61863339675,-4.247875,0.000599999999999983,-12.244260155,-11.385782,0.6,0.4019,2.9,-0.14565,0.615075,1.26125,2.672775,3.096425,-0.22,0.392525,1.10405,1.782025,2.503525,3.210025,3.862525,4.782,6.037925,-1.97085,-0.25325,0.459075,1.026575,1.72305,2.454025,3.161025,4.002,5.448475,0.052165,0.0268277963,0.513141175
1,18.75,407.434475,-4.23274345575,-13.8864395825,-68.8985925,1.56649578915,-4.032159,158.7575,248.3375,-88.7,97.7455575,-0.083325,-0.098425,58.38619202175,-4.30755,0.00690000000000002,-12.36581141225,-11.548732,0.6,0.409325,2.9,-0.155,0.6225,1.218675,2.7,3.1011,-0.239475,0.392525,1.10405,1.782525,2.484025,3.22905,3.862525,4.801,6.037925,-2.090975,-0.281275,0.459075,1.03655,1.72305,2.454025,3.161025,4.002,5.448475,0.0512988175,0.02513639005,0.496631625
1,19.25,407.6554,-1.355085654,-13.795593555,-55.11872,1.5662089452,-4.5128565,157.0875,247.9925,-89.14,97.7739,-0.081,-0.0961,58.6068073465,-3.932,0.007525,-12.41787042,-11.644338,0.6,0.43185,2.9,-0.14925,0.615075,1.24065,2.685975,3.081575,-0.278425,0.374,1.085525,1.764,2.503525,3.22855,3.843025,4.782,6.03845,-2.204975,-0.309775,0.459075,1.026575,1.72305,2.454025,3.150525,3.982525,5.437975,0.04596658,0.02235884695,0.451695
1,19.75,407.69135,-1.35210775,-15.90849190575,-57.813985,1.54434417675,-7.322472,155.5075,247.405,-87.44,97.773475,-0.0903,-0.0843,57.5212125255,-3.9273,0.0116,-12.481759855,-11.8116,0.6,0.3555,2.9,-0.162425,0.618675,1.215075,2.7,3.096425,-0.31595,0.373525,1.085525,1.7635,2.484025,3.210525,3.862025,4.7815,6.03845,-2.32795,-0.338325,0.459075,1.026575,1.71355,2.44405,3.161025,3.982,5.43745,0.05942072,0.024778453175,0.462164125
1,20.25,407.477475,-1.744921,-14.36527753475,-72.02075,1.50552575355,-4.66198325,154.675,246.6225,-88.5,97.801385,-0.08565,-0.06665,59.6864485155,-4.143625,0.028075,-13.04291303725,-12.194534,0.6,0.348075,2.9,-0.153075,0.615075,1.218675,2.7,3.1011,-0.29935,0.39205,1.085525,1.782025,2.484025,3.22805,3.842525,4.801,6.01745,-2.423375,-0.34735,0.459075,1.026575,1.72305,2.44405,3.161025,3.9915,5.42795,0.0527769175,0.02486563325,0.4956434
1,20.75,407.609125,-1.781257719,-16.3114005305,-69.862165,1.4716419065,-8.416819,154.5925,246.535,-88.4,97.78625,-0.10465,-0.098425,58.34570488375,-4.149975,0.00652500000000002,-13.438111555,-12.500542,0.6,0.403825,2.9,-0.14925,0.615075,1.21125,2.7,3.096425,-0.33735,0.391575,1.085525,1.782525,2.503025,3.210025,3.842525,4.7815,6.03845,-2.517375,-0.356375,0.459075,1.026575,1.72305,2.44405,3.161025,3.982,5.42795,0.0557433,0.020925610075,0.509206
1,21.25,407.874375,-0.872891472925,-13.941379863,-65.607805,1.36424853925,-9.32725475,153.9275,245.3225,-88.24,97.749925,-0.099775,-0.137975,58.90583914275,-3.993025,-0.0036,-15.0830133675,-13.007348,0.6,0.41125,2.9,-0.1569,0.615075,1.215075,2.7,3.11925,-0.41385,0.391575,1.10405,1.782525,2.503525,3.22855,3.843025,4.8015,6.017975,-2.57295,-0.374425,0.4681,1.026575,1.72305,2.44405,3.161025,3.982,5.42795,0.05892605,0.020713703625,0.595338
1,21.75,407.5734,-1.081514511,-15.0710924255,-66.48074,1.3905586203,-4.7318825,151.875,244.3225,-88.8,97.7187,-0.0903,-0.0903,58.57663744325,-4.007,-0.0743,-14.397769491,-13.554382,0.6,0.3725,2.9,-0.173675,0.615075,1.215075,2.7,3.117,-0.45185,0.391575,1.085525,1.763025,2.483525,3.22855,3.862025,4.7815,6.017975,-2.639925,-0.392475,0.448575,1.026575,1.72305,2.44405,3.150525,3.982,5.42795,0.0503488075,0.0225534366,0.644988
1,22.25,407.289875,-1.1571,-17.84599004425,-67.69244,1.35530046945,-4.9059905,151.345,242.81,-88.58,97.7047925,-0.0961,-0.1521,59.255342895,-4.16745,-0.0709,-14.44126877425,-13.83934,0.6,0.39425,2.895325,-0.1605,0.6225,1.218675,2.7,3.095325,-0.416225,0.37305,1.10405,1.782025,2.503025,3.210025,3.862525,4.801,6.017975,-2.686425,-0.4015,0.4576,1.026575,1.72305,2.44405,3.150525,3.982,5.42795,0.06276525,0.021335305925,0.64140115
1,22.75,407.584725,-1.18351370035,-14.331918563,-70.0091025,1.3295315514,-14.34662,150.9175,241.6625,-88.38,97.729655,-0.101725,-0.213525,58.241028958,-4.1872,-0.0539,-14.836080542,-13.602832,0.6,0.39425,2.9,-0.113175,0.615075,1.1225,2.7,3.13015,-0.39865,0.391575,1.085525,1.764,2.484025,3.210025,3.842525,4.7815,6.017975,-2.727275,-0.420975,0.4681,1.026575,1.72305,2.44405,3.150525,3.982,5.42795,0.0623104,0.01828335585,0.7457003
1,23.25,407.769675,-5.04120425,-16.2574308635,-72.9663875,1.2918022288,-6.58937625,157.8925,240.965,-88.46,97.73258,-0.09495,-0.197825,59.260563001,-4.2186,-0.0395,-14.967347624,-13.922246,0.6,0.433,2.890925,-0.17175,0.607425,1.148075,2.7,3.11485,-0.49225,0.37305,1.104525,1.744,2.483525,3.209525,3.842525,4.801,6.03845,-2.756675,-0.44995,0.459075,1.026575,1.713075,2.44405,3.150525,3.982,5.42795,0.0466769925,0.018648432475,0.6128311
1,23.75,407.648625,-3.0896655,-16.202691813,-71.190295,1.26055050525,-4.774089,155.945,241.795,-87.44,97.718475,-0.097075,-0.103075,60.798765917,-3.848025,-0.0452,-15.1853385755,-14.752074,0.6,0.435675,2.9,-0.196175,0.6,1.1225,2.7,3.117825,-0.566825,0.391575,1.104525,1.764,2.464525,3.210025,3.823525,4.762,6.037925,-2.787025,-0.477975,0.459075,1.026575,1.72305,2.44405,3.150525,3.982,5.42795,0.0658558475,0.014272992975,0.46244465
2,0.25,411.203225,-4.28231,-14.177005624,-63.58756,1.05757353865,-16.263370872,175.24,256.3575,-78.867,97.89755,-0.04695,-0.55175,61.1418468915,-3.76455,-0.11725,-17.6660383295,-16.9541895,0.2,-0.067,2,-0.2995,0.38895,0.6,1.8449,1.255,-0.6927,0.086,0.585,1.085525,1.589,2.114,2.5825,3.291,4.342,-1.8174,-0.0238,0.40155,0.95375,1.4691,1.95655,2.45455,3.02355,4.13255,0.05594,0.01928183355,0.3224723
2,0.75,411.094875,-2.295615,-11.1953189715,-68.14893449375,1.038174938,-19.10915,174.1875,254.625,-77.843,97.8597,-0.031,-0.54005,62.74594514,-3.7051,-0.12585,-17.88827086,-15.634505,0.2,-0.067,2,-0.3325,0.38895,0.6,1.85595,1.255,-0.786775,0.1055,0.585,1.085525,1.588525,2.114,2.583,3.2905,4.342,-1.858275,-0.0214,0.412,0.9666,1.424025,1.95655,2.4441,3.02355,4.124,0.0372,0.0208920644,0.470971
2,1.25,412.157,-2.58574125,-11.8343005825,-58.93718789,1.01474400605,-15.27690065,172.7625,251.4425,-81.6645,97.8441725,-0.037,-0.59245,64.0962349625,-3.66285,-0.15355,-17.94706646025,-15.701818,0.2,-0.05,2,-0.32655,0.383,0.6,1.8449,1.258825,-0.67275,0.086,0.584525,1.085525,1.589,2.114,2.5825,3.291,4.3415,-1.9024,-0.0214,0.412,0.9552,1.413525,1.918525,2.446,3.015,4.124,0.042485,0.0206498067,0.505930825
2,1.75,411.777,-3.91974175,-12.0168717895,-70.44898,0.9990541158,-9.875548,172.375,248.8925,-82.69,97.839135,-0.04935,-0.5756,63.8500624895,-3.87085,-0.1088,-18.11283715725,-15.835323,0.2,-0.08875,2.01445,-0.3599,0.383,0.6,1.883,1.258825,-0.746875,0.1055,0.585,1.067,1.589,2.113525,2.5825,3.271,4.342,-1.9632,-0.031375,0.412,0.9666,1.43305,1.918525,2.436025,3.015,4.124,0.0411789275,0.01333457425,0.391347575
