DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,PPFD_IN,TA,RH
1,5.75,-0.8393091,-20.579465,-3.55865375,-28.15622775,0.40556745,0.101210725,-6.79821,392.3992,0.540992375,0.265988475,0.253568275,0.12708195,0.04743,-0.20235,-7.033368,30.7307375
1,6.25,-0.8346858,-21.49614,-10.371679,-21.43902,0.3420962,0.0873696,-7.567442,393.269,0.5829312,0.2538238,0.2158382,0.1141346,0.04927,-0.18575,-7.39507025,29.745145
1,6.75,-0.56910145,-21.112625,-6.4961625,-13.59676,0.25084825,0.10330365,-7.279918,393.27285,0.6089081,0.20610835,0.19845815,0.10747595,0.05165,-0.178875,-7.519141,28.71015
1,7.25,-0.71528315,-30.87327,-4.4404955,-18.2394905,0.1732574,0.10068675,-7.607236,393.1422,0.7682544,0.21808435,0.2351292,0.12186825,0.0491625,-0.18,-7.67842575,24.8274
1,7.75,-0.5783545,-27.380375,-11.0933325,-10.408,0.131621125,0.0863625,-7.58351,393.685525,0.6229888,0.239260125,0.187455625,0.113313875,0.0485375,0.0348,-7.769847,18.41953
1,8.25,-0.6420636,-19.93465,-7.1973285,-6.8962115,0.2918784,0.1155354,-7.960148,393.6844,0.660342125,0.28480085,0.1444954,0.1183485,0.05264,2.034375,-7.85673475,22.19405
1,8.75,-0.697902,-9.23509125,-18.1791675,-12.1702,0.22261225,0.114143,-7.1761075,394.4317,0.82173725,0.2271585,0.240488875,0.176539875,0.0540875,8.174,-7.3778875,28.1597
1,9.25,-0.9764779,-18.78497,-108.510515,-14.44754825,0.464754,0.14469505,-6.990178,395.404425,0.754460525,0.3593477,0.29956615,0.2217556,0.062455,22.2235,-6.651154,28.38995
1,9.75,-1.0780545,-9.879248,-15.5668175,-16.4886,0.48724035,0.1279507,-6.645936,396.138425,0.679266025,0.45331685,0.3269271,0.2417342,0.06412,45.7125,-5.9140085,29.61785
1,10.25,-1.4685195,-12.2937685,-7.0569825,-14.5469675,0.9611792,0.14043095,-7.949062,395.826875,0.702649375,0.4508273,0.337894825,0.2665577,0.0928325,69.555,-14.0344325,29.29625
1,10.75,-1.313628,-18.97494,-8.02046125,-14.832789,0.8050324,0.188992,-6.518168,394.1381,0.722564125,0.403166,0.3546132,0.2770702,0.0773575,101.88,-5.0218795,29.1094325
1,11.25,-1.4763132,-3.30309075,-46.7775875,-23.69275,0.9288654,0.1591142,-5.560236,394.8808,0.75292175,0.4015752,0.3806338,0.270674,0.0686025,101.8875,-4.7703205,29.965635
1,11.75,-1.199185,-10.34426445,-25.4364625,-17.665732,0.55379,0.1843975,-6.7075575,395.4402,0.7909789,0.449201,0.33286175,0.2765525,0.113064,104.4125,-23.0997125,30.2577825
1,12.25,-0.9731155,-7.7861225,-13.252685,-21.39016,0.7267453,0.18411185,-6.152118,393.754,0.3402373,0.501328,0.37902295,0.323112,0.09205,92.73125,-3.77005875,31.4589775
1,12.75,-2.0568705,-33.2042325,-20.6192875,-20.3005,0.849647375,0.193730075,-3.7054005,395.4254,0.8067355,0.426800125,0.424614275,0.354794275,0.117901075,85.69125,-3.59873,30.6639575
1,13.25,-1.3025975,-13.185628,-35.466045,-50.8508,0.797355375,0.25990955,-5.57843175,394.742,0.431709575,0.508098475,0.3795968,0.368528,0.0871825,88.035,-3.6170275,30.824435
1,13.75,-1.2448125,-116.101125,-18.1972925,-14.699094,0.750254,0.25056,-3.6769325,391.7696,0.8472692,0.50385575,0.3817015,0.356334,0.096,82.524,-3.65529375,30.726075
1,14.25,-1.2689215,-29.923375,-8.529466,-17.19685275,0.90849975,0.34257,-3.7413675,392.48025,0.8058416,0.5424975,0.48747925,0.402612,0.08815,69.742,-3.59329375,30.29583
1,14.75,-1.4586375,-28.1004745,-66.90058,-87.090855,1.0065135,0.302862,-3.7453225,394.001,0.8500388,0.58756675,0.669438,0.34013375,0.0927325,54.5125,-3.45066125,30.44216
1,15.25,-1.08844,-19.908675,-29.9610975,-33.57059,0.92016675,0.19494475,-5.1371325,394.55845,0.5232436,0.54342875,0.500795,0.32699775,0.0922,38.05,-3.33041,30.94953
1,15.75,-1.04213305,-17.76999,-7.40310625,-9.86365375,1.03059775,0.213392525,-3.916065,393.7364,0.80296895,0.435702525,0.4281332,0.253003625,0.08473,28.974,-3.318135,30.74788
1,16.25,-0.94063765,-33.5978425,-94.61564,-10.922734,0.90058385,0.21961295,-4.95526375,393.66025,0.51966345,0.537854025,0.44720945,0.271911375,0.0703925,15.43375,-3.45019,31.0725
1,16.75,-0.87936475,-20.05585,-16.3647375,-14.481694,0.9019565,0.20777175,-4.16126,394.1642,0.8393812,0.46548725,0.37505825,0.239647,0.06165,9.695,-3.52209875,31.41536
1,17.25,-0.86250275,-26.483895,-21.97205,-10.93738975,0.764886,0.15990975,-4.455005,393.3862,0.8403378,0.37559975,0.3127135,0.22952125,0.04822,2.498,-3.59426125,30.52772
1,17.75,-0.80126675,-16.042775,-4.33452,-10.0502945,0.8567735,0.20962425,-4.7545175,395.4836,0.8481412,0.36012,0.304409,0.26013525,0.037325,0.181125,-3.69187,31.47686
1,18.25,-0.7757015,-53.04975,-25.95546,-12.439534,0.93970575,0.1329305,-5.1029575,396.6204,0.8616632,0.36638325,0.24064675,0.23410425,0.032575,-0.18775,-3.84382125,31.92428
1,18.75,-0.803103,-33.603425,-5.660384,-34.8414,0.63545975,0.119434,-5.4058,396.1886,0.8581064,0.341666,0.21268575,0.17415475,0.030575,-0.2152,-4.08618,31.83012
1,19.25,-0.786126,-18.81575,-3.518974,-8.572914,0.545341,0.07741175,-5.4631675,396.6178,0.7819712,0.27141375,0.21721375,0.1529635,0.0385725,-0.211375,-4.33532375,31.00932
1,19.75,-0.728476,-22.02425,-5.605826,-9.609313,0.50184125,0.06975,-5.628695,395.8337,0.7164122,0.25217425,0.253125,0.13740325,0.043875,-0.210375,-4.52515625,31.03902
1,20.25,-0.84632215,-32.111075,-5.447983,-14.4801125,0.494652925,0.086927775,-5.134819,395.0782,0.8293325,0.24261815,0.252416575,0.125677225,0.0423225,-0.2052,-4.77299125,30.6255075
1,20.75,-0.937475125,-34.525565,-26.83093,-46.91232,0.446181225,0.113676125,-5.27261425,393.5082,0.6007036,0.26278575,0.200649725,0.135403725,0.034015,-0.199,-4.86473,28.556445
1,21.25,-0.905978,-19.7972,-30.685,-44.35863,0.23261975,0.10002425,-5.657585,393.330525,0.6509978,0.291871,0.2219165,0.135533,0.0393025,-0.20375,-4.84497375,33.485865
1,21.75,-1.3969725,-36.910775,-87.78879,-35.20548,0.3438175,0.08839875,-5.6109025,392.9884,0.636205075,0.28926225,0.18338725,0.1200425,0.04585,-0.206,-4.92777875,25.59842
1,22.25,-1.29484,-36.4372,-60.4322975,-31.5304525,0.3361905,0.083375,-6.325385,392.7458,0.63186595,0.2332395,0.1848155,0.13072275,0.054575,-0.23575,-5.25312375,33.0154275
1,22.75,-1.4739335,-19.19972,-4.049866,-22.64239,0.4719662,0.0856675,-5.352512,394.3474,0.6966519,0.3096844,0.202191775,0.151028125,0.0533525,-0.196875,-5.3785925,33.24532
1,23.25,-1.5243408,-24.87438,-25.4961125,-51.65996,0.53285,0.1057878,-5.368648,390.8826,0.738386875,0.292065,0.2551404,0.1633644,0.04836,-0.193125,-5.39207625,32.81075
1,23.75,-1.5999894,-24.97488,-16.44149,-34.82318,0.74169,0.0894502,-5.791728,392.2625,0.699832,0.2896472,0.297454,0.143155,0.05238,-0.2072,-5.57350125,32.82965
2,0.25,-1.734603,-21.787145,-35.0804,-29.0347125,0.2356717,0.09474,-11.1462,397.9694,0.413327375,0.2374907,0.1869858,0.1370265,0.04595,-0.185,-11.776585,20.6839775
2,0.75,-1.69561,-27.12005,-34.880485,-28.1854475,0.3428095,0.07581,-11.1568775,391.2133,0.3994746,0.2616522,0.2085256,0.1126609,0.037015,-0.2008,-12.2636075,21.5504
2,1.25,-1.742595,-24.1278,-69.562765,-30.8721375,0.3009462,0.08386,-11.5344775,387.73925,0.312530225,0.2397084,0.1804868,0.1013069,0.02978,-0.1948,-18.002035,16.06775
2,1.75,-1.52103725,-48.323365,-25.9591,-59.91752,0.337209225,0.0796225,-11.286355,395.571875,0.306005,0.2210395,0.16674005,0.1265109,0.0333975,-0.1814,-12.88357,13.50858225
2,2.25,-1.225216,-26.7007175,-3.7917625,-21.49955,0.1857224,0.108413,-11.3444375,392.7548,0.41523795,0.2584188,0.2183002,0.1379467,0.0428,-0.1768,-13.0669375,16.185555
2,2.75,-1.261547,-20.37106,-47.3131625,-21.454225,0.1802546,0.1121444,-11.79383,397.3754,0.40618825,0.256945,0.1714915,0.1151631,0.03972,-0.1924,-13.2495375,20.3877
2,3.25,-1.2623975,-33.816675,-48.41435,-20.7908925,0.231701575,0.12514875,-11.608325,395.6751,0.3759399,0.263111,0.17486125,0.11130175,0.033105,-0.1872,-13.3866175,17.0660875
2,3.75,-1.3718025,-21.5442225,-24.6764625,-33.4877525,0.25040195,0.080825,-11.63426,392.2404,0.41742715,0.2330735,0.187267,0.10589475,0.0405975,-0.1893,-13.5274775,17.5546775
2,4.25,-1.442535,-35.2954,-39.0921375,-37.4674,0.413739,0.085325,-11.248225,392.737875,0.4214542,0.22665325,0.20066175,0.10851,0.03658,-0.184725,-13.5650425,12.6403575
2,4.75,-1.35824775,-24.56215,-13.81964,-10.7134275,0.267205,0.101412525,-11.425275,395.729725,0.392214975,0.238549675,0.1738029,0.11553315,0.02908,-0.1813,-13.7196,16.86576
2,5.25,-1.2104343,-28.2935175,-23.36504,-16.971965,0.3683626,0.0876225,-11.5217625,396.5827,0.340795875,0.214758525,0.174084,0.1099057,0.0367925,-0.177725,-13.763855,14.539125
2,5.75,-1.34633625,-28.74421,-20.8278,-17.729095,0.1880463,0.09524,-12.042575,395.795,0.3077592,0.237139775,0.191838525,0.1242782,0.04869,-0.19725,-13.7740975,8.6111995
2,6.25,-1.14203775,-31.312475,-29.0452825,-19.7128375,0.4669975,0.0857125,-12.0807375,393.770625,0.29619565,0.2212217,0.1902964,0.12437225,0.040675,-0.188825,-13.88194,7.626698
2,6.75,-1.1613975,-39.763925,-5.9507525,-26.68074,0.265489525,0.1062505,-11.9277825,394.444125,0.3265194,0.237468375,0.183691125,0.133174,0.0385,-0.17465,-13.915955,9.1813365
2,7.25,-1.260845,-41.70784,-10.67749,-39.46064,0.39866125,0.077975,-12.1365725,393.0383,0.39623625,0.24676475,0.18658075,0.156034,0.03932,-0.149825,-14.266995,14.3943125
2,7.75,-1.280425,-30.033425,-28.9689,-46.71981,0.45933155,0.13189325,-12.197025,395.5437,0.4187576,0.2741835,0.2156295,0.1658615,0.0426125,1.5395,-14.207405,16.5623475
2,8.25,-1.063965,-24.2717575,-12.93874,-60.781595,0.434654,0.138265125,-12.0795925,397.286125,0.3882943,0.322346125,0.258739125,0.1996151,0.06114,11.858,-14.0089,19.23495
2,8.75,-1.197526,-28.68563,-78.15799,-22.5913,0.6688015,0.1453563,-11.73245,398.04725,0.2899144,0.386935,0.2981228,0.2240852,0.07128,28.598,-13.53562,21.76177
2,9.25,-1.578316,-77.136475,-118.1,-66.580425,0.6241911,0.1226705,-11.49261,396.486375,0.281755,0.4038672,0.3523207,0.2400943,0.077475,28.69,-12.91625,23.64216
2,9.75,-1.482617,-40.163725,-30.21073,-14.4556,0.6105702,0.1700676,-11.08924,395.94305,0.235266175,0.401188,0.3357257,0.2377499,0.07605,44.09275,-12.21503,16.4385125
2,10.25,-1.519809,-28.34333,-24.72277,-14.624188,0.62669,0.1863038,-10.65837,395.7311,0.2393133,0.3878195,0.376337,0.2782386,0.0987,59.30025,-11.8495375,23.4846
2,10.75,-1.465288,-35.617,-42.769665,-13.68755,0.7519733,0.1721793,-10.1621935,391.374175,0.2788614,0.5091383,0.3855301,0.2812321,0.091225,68.054,-10.8978125,25.114265
2,11.25,-1.3950775,-30.7075575,-20.46332,-17.846555,0.66197505,0.16419125,-9.6172775,393.88975,0.2995933,0.45151175,0.374912,0.255675,0.1032608,75.9065,-10.798445,25.9344175
2,11.75,-1.55453425,-74.3934,-45.392125,-15.71191,0.8056897,0.20893545,-9.435579,396.534875,0.237383425,0.5250573,0.3834629,0.290266225,0.092675,118.84,-10.6203075,26.798225
2,12.25,-1.32897175,-43.269275,-34.76611,-16.571,0.813080575,0.16258075,-9.183504,395.278925,0.3237786,0.477725575,0.4591464,0.309543875,0.0810175,131.32,-10.3106175,25.952445
2,12.75,-1.249687,-28.774545,-30.03298,-20.992055,0.6760275,0.1609297,-9.6891885,394.3895,0.395522025,0.4955356,0.3856042,0.2158702,0.0806925,118.5575,-10.2884925,24.3411425
2,13.25,-1.658062,-29.47324,-113.68566,-7.29998,0.64759195,0.1808307,-8.99178025,396.918125,0.412456975,0.367639675,0.442819,0.2092991,0.081425,118.4175,-9.856023,24.505175
2,13.75,-1.3805795,-48.0094075,-68.93235,-10.18864475,0.624508275,0.220612575,-9.05521575,397.04675,0.345726,0.59036235,0.347886725,0.321449625,0.09332,105.5475,-9.9484565,23.8696525
2,14.25,-1.4105715,-23.355625,-48.427125,-43.0673325,0.661430725,0.206418125,-9.3619245,398.045425,0.300978,0.50289045,0.3761053,0.28258765,0.069315,118.8475,-9.79868375,22.0928525
2,14.75,-1.242205,-31.9365,-45.19013,-9.327272,0.7484742,0.1939657,-8.78171925,397.648,0.2316297,0.4173688,0.4863496,0.296072375,0.06718,97.1925,-9.6630895,20.02976
2,15.25,-1.30844675,-26.65399,-226.2826275,-40.20914,0.5030062,0.187051725,-8.7955645,398.205325,0.2514467,0.440630825,0.4116261,0.284907025,0.08195,80.159,-9.58710425,20.1678775
2,15.75,-1.324585,-16.9448,-37.22692,-31.349925,0.6796335,0.1833385,-9.167208,399.068225,0.3392794,0.4626006,0.3741048,0.2269274,0.0703825,70.74125,-9.67461425,19.3697
2,16.25,-1.3296145,-57.16483,-98.4535725,-33.9516325,0.7911044,0.16003315,-9.449203,398.0677,0.2801866,0.4573269,0.4340703,0.249267775,0.06702,51.17275,-9.9574385,21.32598
2,16.75,-1.206558,-22.696175,-9.5235685,-34.38982,0.7873962,0.1477514,-10.07577775,393.05765,0.324415525,0.4618882,0.4212515,0.2284118,0.06545,38.46525,-9.9114105,22.04096
2,17.25,-1.24806525,-25.21388,-13.4186425,-10.3526595,1.02794725,0.20773275,-9.56065,397.0164,0.27763425,0.424949125,0.340723475,0.27384085,0.0578525,29.36875,-10.04500125,23.63405
2,17.75,-1.250002,-29.3255025,-15.002075,-14.3098,0.882100975,0.153729075,-9.769472,395.5711,0.2681617,0.442441075,0.299843075,0.255733925,0.0414,8.755,-10.20088,20.838425
2,18.25,-1.428132,-33.6788825,-26.65365,-14.2229075,0.661219675,0.14882455,-9.875854,397.02795,0.34436685,0.32615725,0.296570875,0.1727585,0.04605,0.651075,-10.3285225,22.649955
2,18.75,-1.3401945,-38.44356,-22.83006,-34.33291,0.58163545,0.1150295,-10.098792,392.74635,0.3472853,0.28959,0.2442269,0.14953405,0.04015,-0.18175,-10.5447525,17.28577
2,19.25,-1.1963855,-23.367935,-11.02138,-10.69731675,0.46903825,0.091675,-10.382905,396.80835,0.382929775,0.325375,0.23116315,0.1601976,0.0493025,-0.222325,-10.6087175,23.44408
2,19.75,-1.101362,-102.1510625,-21.78944,-10.3420815,0.73978885,0.09957505,-10.6175125,391.5354,0.4013995,0.326769,0.27303585,0.142888025,0.04064,-0.212775,-10.6419575,23.7879375
2,20.25,-1.2471115,-35.94206,-15.1098,-27.3145575,0.6869852,0.086825,-10.721605,397.5634,0.41398475,0.24851045,0.22050985,0.11315165,0.0412,-0.213325,-10.679955,24.92986
2,20.75,-1.08434275,-25.3451025,-6.73873,-16.125885,0.3659539,0.1028648,-10.702875,397.4455,0.4314465,0.2680173,0.2039964,0.116827875,0.0427975,-0.211875,-10.690625,19.4193875
2,21.25,-1.216506,-22.2352525,-11.2744435,-22.7768075,0.52606945,0.0824475,-10.6561975,396.382,0.4049325,0.263021925,0.22290695,0.119072975,0.04252,-0.20855,-10.5561475,20.3218625
2,21.75,-1.3789245,-32.6583175,-8.15407125,-14.13718,0.5659712,0.10348595,-10.676225,397.2558,0.44008,0.2469237,0.1987755,0.1132005,0.0375275,-0.216325,-10.6969625,21.055535
2,22.25,-1.3392435,-31.982105,-51.1688375,-41.3924,0.4502505,0.08484,-10.82992,397.230625,0.4443363,0.21606125,0.22128225,0.11647745,0.0395025,-0.2043,-10.9395175,17.5996125
2,22.75,-1.739209,-33.90745,-13.049085,-10.579896,0.33478225,0.070595,-10.84357,397.174375,0.36449145,0.2420254,0.22338945,0.13299095,0.0384975,-0.20155,-11.16818,18.034305
2,23.25,-1.61436025,-23.3260875,-5.97593425,-8.37875975,0.4715544,0.096995,-10.830625,397.372325,0.3646441,0.24397235,0.18891985,0.14379795,0.0457925,-0.189775,-11.37876,19.075645
2,23.75,-1.834308,-32.634825,-55.15956,-48.41369,0.33051675,0.09681375,-10.792575,397.219,0.3893535,0.25710245,0.195234,0.1331479,0.0487325,-0.190325,-11.4525975,20.68058
3,0.25,-1.3769565,-27.961495,-64.536335,-20.1902125,0.2676592,0.05446,-6.439121,399.7545,0.9303255,0.1931195,0.12768005,0.09677,0.0490375,-0.22665,-3.52997725,27.9648325
3,0.75,-1.304378,-34.449885,-37.697825,-32.3637875,0.283740375,0.0636875,-6.68539875,399.126125,0.38582695,0.200124275,0.12983025,0.0847025,0.05666,-0.220075,-3.804762,28.84328
3,1.25,-1.15945925,-55.52658,-32.75362,-16.022515,0.292771425,0.0734,-8.93449625,398.4104,0.8939115,0.203514975,0.190125875,0.099962125,0.05254,-0.209775,-4.21531875,30.3591
3,1.75,-1.0616105,-49.6489875,-112.4196975,-36.242095,0.210172,0.081895,-7.1486035,398.6466,0.638287925,0.19922275,0.16496165,0.103129,0.05568,-0.21065,-4.30083425,31.95576
3,2.25,-1.54726975,-35.3157875,-69.403,-21.57152,0.2373154,0.0725575,-7.2911605,396.467625,0.356456275,0.19020035,0.156487275,0.0983625,0.0479,-0.22115,-4.3677205,33.7376
3,2.75,-1.018319,-32.16464,-152.3345,-12.28049,0.285557325,0.06605,-7.409277,391.374375,0.346903,0.2439588,0.16144725,0.0917,0.0459575,-0.2074,-4.874902,34.23185
3,3.25,-1.05691,-29.7590125,-19.62872,-11.88165475,0.1321195,0.0740625,-7.57837125,395.855,0.689065575,0.200986375,0.190464625,0.107656625,0.04878,-0.2146,-5.040938,34.455025
3,3.75,-1.111293,-25.9089375,-44.089895,-33.40345,0.2682884,0.0755,-7.583853,398.5454,0.6689124,0.19298695,0.166226,0.1073558,0.05464,-0.2094,-4.860104,34.5867625
3,4.25,-1.0768345,-29.93335,-24.4937765,-18.60005,0.180497425,0.090125,-7.6750085,398.8616,0.63050525,0.2078777,0.1890133,0.11476315,0.0412375,-0.213,-4.990056,35.2591125
3,4.75,-1.0591835,-23.735945,-120.2305,-28.497,0.194335,0.086455,-7.544487,398.4942,0.558172,0.1846317,0.1811814,0.10313235,0.0443125,-0.2156,-5.504448,36.051615
3,5.25,-1.07140375,-26.8218625,-35.60185,-31.8793,0.15196,0.082575,-7.475165,400.0114,0.5673706,0.2018155,0.177713625,0.09725,0.0461,-0.2106,-6.044016,36.6304275
3,5.75,-1.083965,-41.1336625,-28.299114,-42.1063925,0.112667175,0.0687125,-7.3657575,396.2246,0.6614973,0.1980785,0.1590295,0.105924375,0.04413,-0.2192,-6.002016,37.423095
3,6.25,-1.035551875,-33.26538,-25.68565,-56.9537,0.277316625,0.0714375,-9.116787,400.6462,0.652423875,0.21682425,0.1811663,0.110516125,0.04522,-0.1816,-5.852494,38.0738
3,6.75,-1.0042825,-35.7247,-61.815325,-24.0899,0.205497375,0.0804375,-7.835602,399.0624,0.76408795,0.21133275,0.17698475,0.114814625,0.0499975,-0.053,-6.082164,38.62774
3,7.25,-0.94635375,-27.4592125,-48.04095,-38.3480325,0.2699964,0.07445,-7.492683,400.423975,0.5710937,0.236894875,0.175261875,0.137635125,0.0538625,3.7136,-5.993406,38.61919
3,7.75,-1.397597,-44.414075,-17.947837,-18.0917125,0.30388685,0.10551315,-7.03772,400.0535,0.5467495,0.24529345,0.21387385,0.15788135,0.061545,15.098,-5.477536,38.69885
3,8.25,-1.492,-24.9406375,-48.669425,-36.74299,0.39847945,0.1214813,-6.8756295,399.8722,0.5924294,0.27479545,0.25595905,0.15373275,0.05798,40.298,-4.569144,38.1638
3,8.75,-1.84053375,-66.711955,-23.4453175,-48.21137,0.4837432,0.1246205,-6.623401,394.835375,0.587835525,0.34585955,0.24184965,0.137534375,0.0710375,63.428,-3.868652,36.3552
3,9.25,-1.9947485,-34.97857,-61.63075,-23.617535,0.5465046,0.11391855,-5.5332985,396.408125,0.708983,0.3427483,0.23934715,0.16810095,0.068775,92.34,-2.862966,31.59872
3,9.75,-1.8889375,-119.467375,-45.9967,-27.4487,0.46553755,0.1472666,-5.56330125,395.8618,0.6571685,0.3596484,0.32473165,0.20542835,0.0646,118.88,-2.039752,26.42848
3,10.25,-1.8141685,-52.500575,-20.8385,-25.6899375,0.433329,0.1096934,-4.930112,395.6106,0.526711425,0.31487445,0.20877625,0.173273,0.05595,134.94,-1.367606,24.06998
3,10.75,-1.7449915,-72.85909,-6.069595,-13.79584,0.57901635,0.10611805,-4.6233695,395.0306,0.49364185,0.3135069,0.267174,0.1517979,0.056345,108.2,-0.8716868,22.58176
3,11.25,-1.907926,-40.100045,-33.07845,-24.8317275,0.545888,0.10955535,-4.327237,395.206,0.4505519,0.33795275,0.23923325,0.1504379,0.0628375,128.08,-0.2922478,21.00988
3,11.75,-1.69439,-41.925065,-36.91971,-47.874425,0.504208,0.1214887,-4.3449505,394.670125,0.4899165,0.36101655,0.3222612,0.1849686,0.07697,179.9875,0.2560158,20.09334
3,12.25,-1.5965095,-45.62628,-67.005785,-16.78698,0.56194045,0.13283995,-4.340234,396.82775,0.50944655,0.40136985,0.3422164,0.22408925,0.05956,162.255,0.6244148,19.06758
3,12.75,-2.2764105,-90.66551,-95.5035825,-16.60899,0.496056725,0.1428151,-4.2748695,396.359125,0.5606292,0.35349425,0.3038612,0.2188688,0.0570875,191.5175,0.8364838,18.4556
3,13.25,-1.979986,-27.574,-58.0890075,-21.1900375,0.5108301,0.13217625,-4.377646,398.724275,0.563836,0.3785759,0.3100389,0.2182099,0.05416,211.445,1.146429,16.67098
3,13.75,-2.1957455,-32.869095,-32.64616,-20.49472,0.508909625,0.1494975,-4.3614605,397.3374,0.518161,0.3656146,0.37473105,0.2214366,0.06089,206.9325,1.5829684,16.88788
3,14.25,-2.018436,-64.29349,-41.52358,-34.8309275,0.7751179,0.1731429,-4.715733,395.6325,0.6235661,0.44307605,0.35113285,0.28567755,0.0637375,145.7325,1.870082,17.27596
3,14.75,-2.664095,-37.443125,-66.83374,-19.596695,0.590958,0.1615864,-4.9582065,399.2395,0.38020995,0.39881775,0.3520227,0.2289489,0.0596125,133.29,2.231996,14.65034
3,15.25,-1.531608,-23.364125,-41.5162075,-13.9005875,0.58734685,0.1886681,-4.37557625,402.1964,0.3540886,0.4349393,0.37680695,0.27705925,0.084,121.91,2.273076,13.1948
3,15.75,-1.505603,-48.005325,-32.07376,-18.73832,0.68972055,0.19649575,-4.3557225,401.468875,0.3754932,0.45369345,0.42669355,0.2482662,0.082985,91.9875,2.086058,13.87672
3,16.25,-1.55448,-44.815135,-119.417,-11.78514,0.8057624,0.25145245,-4.3705265,400.861625,0.26291905,0.5511465,0.44273065,0.3200833,0.08927,86.8,2.070596,14.73824
3,16.75,-1.6183435,-51.4632625,-120.9273,-21.39549,0.7713651,0.2487469,-4.4821235,400.78605,0.2517584,0.57347945,0.52643655,0.3154217,0.081475,53.65925,2.03504,14.74874
3,17.25,-1.78395,-43.1284125,-83.342075,-36.629275,0.8085504,0.2669405,-4.50956375,399.41975,0.484577525,0.517438625,0.428808375,0.27951575,0.097975,47.3395,1.914476,15.61754
3,17.75,-1.7118265,-59.637315,-30.9288,-9.0803,0.6358225,0.1928022,-4.6658,397.85915,0.314848,0.4534315,0.3500764,0.24981595,0.080675,27.7325,1.872342,15.48784
3,18.25,-1.614851,-70.99862,-39.47545,-9.542444,0.62622165,0.1458063,-5.0556285,395.20875,0.406178,0.43086035,0.33795155,0.2103007,0.0685625,11.5865,1.784616,15.23948
3,18.75,-1.6543965,-68.41181,-32.8464,-15.2395,0.8438185,0.11066175,-5.527986,393.67225,0.544642,0.3263774,0.254166,0.15527345,0.06784,1.4085,1.590321,16.4297
3,19.25,-1.451311,-35.45876,-12.48335,-27.1335625,0.862461625,0.1080052,-5.75177,394.68575,0.5555876,0.3170132,0.2027817,0.12127295,0.0529,-0.190325,1.3384794,20.16918
3,19.75,-1.329382,-35.42826,-33.61012,-31.04196,0.67285585,0.08472,-5.7993155,399.55085,0.66595095,0.22942165,0.2026405,0.1031217,0.05267,-0.235775,1.0616288,22.57532
3,20.25,-1.7432955,-31.692055,-63.880085,-12.24902,0.382049075,0.079285,-5.588488,395.768875,0.71330215,0.2386411,0.18873575,0.098725,0.057175,-0.24355,0.8848198,23.67534
3,20.75,-2.0933105,-28.97832,-11.903005,-7.899832,0.3770965,0.095185,-5.333342,397.1715,0.5775332,0.26365585,0.16859005,0.09931,0.05146,-0.244525,0.2946036,24.33798
