DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS_1_1_1,NEE
1,0.25,1931.58246765137,423.811004638672,-1.57380199432373,-4.90075192451477,0.3768649995327,-0.306456878781319,-0.82547752559185,-53.719402885437,-16.0134375333786,-2.4647254884243,-0.939276823401451,92.7438465118408,71.3985012054444,-32.1145200252533,0.122648880816996,133.46050415039,195.550654602051,-55.6352989196777,-0.00299065706785768,-2.68607792854309,0.0317817192524672,-0.396305624395609,0.19755732268095,0.038416136498563,0.177376793697476,0.0409614662639796,0.22623148560524,-1.57036437094212
1,0.75,1925.02304077148,424.347991943359,-2.1243087887764,-4.28523486852646,0.360859990119934,-0.682140758633613,-1.92287953794002,-35.6536270141602,-12.9346497535705,-7.290869140625,-1.94636006355286,92.7119819641113,71.4157695770264,-32.236588716507,0.120045297592878,132.611000061035,191.897793579102,-55.0587451934814,-0.00279614492319524,-3.95268267393112,0.0543932802975178,-0.441733993589878,0.22805690318346,0.0390589088201523,0.145778296887875,0.0376639656722545,0.269487610459328,-1.32861227989197
1,1.25,1935.35181274414,423.851989746094,-1.83891271650791,-4.50199738740921,0.342247009277344,-1.10205572545528,-1.45970252156257,-35.2131790161133,-9.59208316802979,-4.6518828868866,-1.25922803878784,92.7059617996216,71.4906312942505,-32.3990135192871,0.115710877813399,131.76710395813,188.476495361328,-42.95778465271,-0.00267952080466785,-3.6779755294323,0.097181993164122,-0.3567372597754,0.175667215138674,0.0530716996639967,0.178362594917416,0.0455166683532298,0.230711927637458,-3.57644145488739
1,1.75,1938.62540283204,423.891998291016,-1.37630200982094,-6.15329207181932,0.334574013948441,-1.55071610212326,-1.92279801368714,-27.624102640152,-5.53097865581513,-4.04746346473694,-0.827076601982116,92.6955850601196,71.6689510345459,-32.7104990005493,0.110735101252794,130.860748291016,184.739598083496,-53.2344985961914,-0.0024580875178799,-3.04201251268387,0.0567411689087748,-0.545633189380169,0.244366974011064,0.0505007878877222,0.153160879760981,0.0367462350055575,0.238436849415302,-2.6540749669075
1,2.25,1943.59604492188,424.247009277344,-1.53269528150558,-1.50915126502514,0.346567004919052,-0.739731182157994,-0.943476508557797,-31.8983604431153,-10.1566040039063,-2.31684893369675,-0.733739495277405,92.6631883621216,71.838604927063,-32.3229553222656,0.116443902254105,134.019848251343,185.819944000244,-49.6193199157715,-0.00270174299366772,-2.48190897703171,0.0396214496577159,-0.516480696201324,0.16568189561367,0.0342978541739285,0.173502080142498,0.0245438614860177,0.298391824960709,-2.38776621818543
1,2.75,1939.09696044922,424.30542755127,-0.415558092296123,-3.34997071623802,0.358684382587671,-0.0892460975795984,-1.07272243201733,-28.3199506759643,-6.73443682193756,-2.81982400417328,-0.378191947937012,92.6287525177001,71.859268951416,-32.0722719669342,0.118439801037311,135.219998168945,195.999024200439,-58.6867792129517,-0.00277578206732869,-2.50119996070862,0.0526605147868395,-0.34879943728447,0.285528048872947,0.0619812822900712,0.153142864257098,0.0431842911988497,0.300815760344267,-0.259277785569429
1,3.25,1936.8944152832,424.370873260498,-0.772363290190697,-4.92458674013615,0.348948941379785,-0.189011678099633,-1.00510691851378,-34.1988792419434,-6.22912607192993,-2.13075203895569,-0.715260997414589,92.9942623138428,71.8192478179931,-32.2053984165192,0.118304104544222,136.362126159668,193.215550994873,-55.0732192993164,-0.00267419157316908,-2.04190796017647,0.0487650409340859,-0.500309512019158,0.176965078711509,0.058629160374403,0.208662793040275,0.0545515138655901,0.22623148560524,-0.628354716300964
1,3.75,1935.82098388672,424.39838180542,-5.20331485569478,-6.62164878845215,0.346090679615736,-0.0244577404111624,-1.21266793608666,-34.8479539871216,-7.62941937446594,-2.51113151311874,-0.891080757975579,92.7408737182617,71.5563188552856,-32.0796759128571,0.119818995893002,135.417751312256,192.805919265747,-56.9383085250855,-0.00265823508379981,-2.57026249170304,0.095377489924431,-0.376499059796333,0.224934722483158,0.0481439206749201,0.242837055772543,0.0713856279850006,0.22623148560524,-2.52328252792359
1,4.25,1927.77905273437,424.455404663086,-0.801149152219296,-3.16052618026733,0.331903405487537,-0.437882590293884,-0.605901099741459,-32.5368950843811,-7.67859374284743,-4.83020393848419,-0.389882244169712,92.6894638061523,71.3225482940674,-32.4273494720459,0.119571669213474,134.523254394531,190.371250915527,-39.7764247894287,-0.00261905253864825,-2.68432998657226,0.110504399240017,-0.352378606796265,0.196826408430934,0.0442427741363645,0.201943431049586,0.0566419739276171,0.231618703901768,-0.729591450095177
1,4.75,1927.05797119141,424.659495544433,-1.01304315626621,-1.36898103952408,0.345480695366859,-0.705383039265871,-1.07298739403486,-37.6684844970703,-5.56470804214477,-2.1494909286499,-0.252050356566906,92.6315906524658,71.1310852050781,-32.0278566837311,0.120303692668676,135.026500701904,188.493196105957,-47.3264358520508,-0.00263429759070277,-3.12303745746613,0.0420547945424915,-0.477687102556229,0.205612417683005,0.0735899701714516,0.220991152897477,0.0560282145626844,0.22623148560524,-1.3027035266161
