DOY2,HR2,USTAR,TA_1,WS,FC,H,LE,G_1_2_1,RH_1,PA,VPD,NETRAD,PPFD_IN,H2O_1
1,17.75,0.0268,-3.281675,0.0771,-1.69745,-85.8375,-7.01095,-5.886975,27.001175,85.57695,0.49,-83.9704,-0.465375,2.60655
1,18.25,0.027,-3.569975,0.090925,-1.30675,-100.662675,-7.12005,-6.462175,27.67365,85.61585,0.3995,-81.85445,-0.5644,2.376675
1,18.75,0.027,-3.856225,0.162775,-0.7584,-127.00115,-6.36955,-6.486525,25.029875,85.616,0.31,-81.47235,-0.5444,2.335675
1,19.25,0.034975,-4.05735,0.081,-1.2381,-113.5383,-4.9345,-6.4927,23.84165,85.6565,0.4,-82.01105,-0.49165,2.20535
1,19.75,0.0397,-4.17025,0.12725,-1.288,-100.3494,-10.055125,-6.68695,23.68385,85.744325,0.5,-81.276,-0.5094,2.25465
1,20.25,0.037775,-4.259225,0.265,-1.301375,-94.302125,-5.14025,-6.9339,23.3572,85.7222,0.383,-81.24595,-0.5445,2.274325
1,20.75,0.0338,-4.468225,0.249,-1.6714,-105.546,-6.7573,-7.02155,21.33615,85.75885,0.39325,-79.92075,-0.5506,2.1763
1,21.25,0.0355,-4.636675,0.173,-1.3925,-104.9802,-8.22115,-6.9817,19.206525,85.79705,0.452,-80.9131,-0.537625,2.1939
1,21.75,0.0384,-4.622925,0.1489,-0.8979,-109.54925,-8.04695,-7.36515,18.750375,85.82,0.4045,-82.5026,-0.50955,1.84945
1,22.25,0.03875,-4.9664,0.233275,-0.8224,-118.0905,-6.754,-7.550475,19.2785,85.8337,0.3675,-82.12945,-0.506,1.836725
1,22.75,0.0281,-5.12485,0.2271,-1.2424,-99.452825,-6.708725,-7.758425,17.9034,85.8383,0.43,-82.22775,-0.47645,1.921025
1,23.25,0.028,-5.244825,0.1702,-1.2243,-100.39315,-4.747,-8.063275,17.6666,85.82145,0.43075,-82.36535,-0.44595,1.9705
1,23.75,0.038,-5.297025,0.31785,-1.34435,-89.51105,-5.62955,-8.153675,18.0017,85.801,0.40125,-83.6128,-0.499825,2.018825
2,0.25,0.0316,-3.56815,0.080425,-0.7448,-106.1695,-3.379,-9.741,23.855075,85.664,0.37,-84.484425,-0.51725,2.45855
2,0.75,0.0341,-3.700475,0.07655,-0.830875,-100.24,-5.22325,-9.910125,23.498175,85.6536,0.36125,-84.297325,-0.454,2.478675
2,1.25,0.035275,-3.85705,0.08155,-1.161875,-107.69225,-4.956975,-10.004625,23.128225,85.6482,0.349,-85.771125,-0.5899,2.365625
2,1.75,0.0371,-3.8633,0.074875,-1.271925,-103.03,-4.4836,-10.053875,24.313625,85.6416,0.38675,-85.61655,-0.5235,2.268975
2,2.25,0.037275,-3.927575,0.081325,-1.2846,-119.2402,-6.3535,-10.249875,23.291125,85.6272,0.39,-85.2426,-0.4663,2.252275
2,2.75,0.0283,-4.19,0.082,-1.144,-118.83615,-5.771,-10.265875,23.650425,85.602,0.2295,-85.22955,-0.5294,2.1756
2,3.25,0.032,-4.417375,0.0762,-0.966,-104.25435,-3.641125,-10.206875,23.116225,85.5998,0.3735,-85.78925,-0.5169,2.250025
2,3.75,0.037225,-4.557025,0.082775,-0.553375,-97.5144,-4.0362,-10.16,22.514775,85.6106,0.35525,-85.284025,-0.5031,2.199125
2,4.25,0.0314,-4.566,0.0812,-0.6354,-108.265325,-3.6853,-10.18365,22.0786,85.578875,0.4,-85.1142,-0.5137,2.1426
2,4.75,0.0363,-4.9914,0.0648,-1.4404,-112.17625,-6.4501,-10.23265,22.2344,85.602125,0.447,-84.6354,-0.495425,1.9978
2,5.25,0.046175,-4.9738,0.077,-0.82865,-96.6385,-4.76325,-10.29655,20.821,85.611125,0.3625,-83.7868,-0.500275,2.0264
2,5.75,0.036675,-4.5292,0.081,-1.11275,-113.180725,-3.5067,-10.4167,20.67,85.63925,0.43,-84.2658,-0.504925,2.0384
2,6.25,0.0354,-4.5724,0.0754,-0.7866,-116.34115,-4.0159,-10.544,21.8976,85.641875,0.4015,-83.4544,-0.34455,1.9554
2,6.75,0.0318,-4.9278,0.082,-0.6653,-102.07115,-3.7644,-10.63405,21.9878,85.6455,0.3915,-81.4166,0.3162,1.935
2,7.25,0.032,-4.9749,0.082,-0.86785,-106.908625,-5.11,-10.712,21.8135,85.682625,0.468,-67.9182,5.4538,1.792525
2,7.75,0.0401,-4.65695,0.079975,-1.9,-92.5944,-5.5518,-10.69925,21.699175,85.694375,0.4905,-33.8472,16.80135,1.800125
2,8.25,0.05445,-3.8077,0.1515,-4.46545,-67.3743,-4.8719,-10.58825,18.943975,85.718375,0.265,0.4646,35.1044,1.782125
2,8.75,0.0627,-2.7437,0.083,-8.30735,-51.860225,-4.2209,-10.470625,20.6155,85.727375,-0.00899999999999989,9.1664,53.00395,1.950525
2,9.25,0.079525,-2.372325,0.0735,-9.20775,-50.065975,-1.7101,-10.270125,18.4404,85.71575,0.129,12.4206,63.6746,2.027175
2,9.75,0.12735,-1.779575,0.12725,-11.788275,-51.02615,-1.07265,-10.049875,17.46265,85.70375,0.417,13.0954,74.4974,1.898675
2,10.25,0.14975,-1.07505,0.436,-13.176725,-40.8195,-2.89855,-9.755875,15.38355,85.690375,0.5215,18.4694,84.90825,1.946
2,10.75,0.129,-0.7663,0.5995,-12.632325,-63.8882,-4.290225,-9.4802,16.5848,85.703,0.42275,25.93625,106.06315,2.26815
2,11.25,0.122,-0.8664,0.608,-13.9301,-42.0285,-3.32185,-9.2587,14.5508,85.6523,0.415,29.066025,113.7055,2.213
2,11.75,0.1705,-0.71575,0.833275,-13.2953,-36.53935,-7.248325,-9.07615,15.8761,85.6151,0.676,26.382,99.754,2.361575
2,12.25,0.184375,-0.4475,0.581275,-15.2687,-15.149,0.1122,-8.903075,16.800425,85.632,0.558,23.564975,99.6592,2.4326
2,12.75,0.1376,-0.69205,0.633075,-13.769,-12.3774,-4.07425,-8.581375,17.54735,85.6321,0.5625,26.27835,91.6856,2.601725
2,13.25,0.176,-0.757025,0.677725,-13.84125,-24.632875,-2.9082,-7.549575,16.64825,85.6153,0.522,24.28655,95.2142,2.565475
2,13.75,0.1675,-0.8626,0.6902,-12.8762,-53.595,-6.769875,-6.60735,18.9464,85.571625,0.47375,23.9442,104.5695,2.5718
2,14.25,0.14545,-0.85865,0.6874,-12.50925,-44.13955,-3.341225,-6.5755,17.527,85.56925,0.376,21.356075,81.866425,2.8802
2,14.75,0.167875,-1.102,0.8664,-11.1807,-29.5306,-2.604825,-6.3206,18.861,85.5814,0.38425,17.612,69.91145,2.9364
2,15.25,0.148225,-1.5044,0.797,-9.3422,-34.059825,-9.0185,-6.17235,21.3798,85.577625,0.397,11.8387,54.34335,2.8896
2,15.75,0.12765,-1.445075,0.57275,-8.0898,-57.46675,-5.66105,-5.989175,22.25305,85.5761,0.46725,10.4895,46.0524,2.9797
2,16.25,0.081875,-1.42415,0.4198,-6.082325,-47.54525,-2.52145,-5.99965,23.137075,85.593475,0.493,5.5675,31.785,2.923225
2,16.75,0.0672,-1.601,0.287,-3.9109,-67.2737,-6.0665,-6.06565,23.556925,85.558125,0.45425,-48.09,14.12,2.884225
2,17.25,0.043,-1.7642,0.156,-1.825225,-79.2254,-4.19445,-6.064825,24.351925,85.57545,0.27125,-80.96125,4.3006,2.812125
2,17.75,0.031425,-2.282575,0.1034,-0.589025,-89.09605,-5.618375,-6.06455,26.767575,85.60025,0.47375,-84.7915,0.1354,2.804925
2,18.25,0.0332,-2.376475,0.0784,-0.68985,-94.847225,-8.4725,-6.0486,25.433275,85.61115,-0.14,-85.4645,-0.4154,2.677825
2,18.75,0.029525,-2.568275,0.1298,-0.895275,-88.24,-9.50845,-6.0288,25.23015,85.625,-0.0305,-85.3795,-0.5876,2.6249
2,19.25,0.030475,-2.68205,0.0818,-0.95975,-90.462175,-5.791325,-6.557675,24.195725,85.642275,0.41425,-85.064,-0.4936,2.650525
2,19.75,0.0305,-2.98005,0.0814,-2.0844,-94.547,-6.9665,-6.9438,24.254475,85.6538,0.3075,-84.78875,-0.5178,2.7019
2,20.25,0.03795,-2.9642,0.197325,-1.088875,-101.73455,-5.5396,-7.62305,24.0494,85.66435,0.49275,-84.494225,-0.444575,2.6726
2,20.75,0.0369,-3.156,0.094625,-0.93385,-95.41975,-4.3294,-7.5767,23.1598,85.6809,0.48,-85.168425,-0.468775,2.5706
2,21.25,0.036275,-3.1452,0.07555,-0.652125,-99.788,-6.82725,-7.84345,23.6864,85.69385,0.3675,-85.01735,-0.51485,2.5716
2,21.75,0.034,-3.2754,0.095075,-0.8484,-104.59035,-5.17085,-8.22375,24.52,85.6865,0.4435,-84.83075,-0.542025,2.517
2,22.25,0.03,-3.3532,0.1142,-0.856775,-104.3674,-5.895125,-8.6831,24.08885,85.67835,0.455,-84.38275,-0.5068,2.46625
2,22.75,0.03535,-3.2458,0.070975,-0.71635,-108.5343,-5.888175,-9.05885,24.142,85.66555,0.4065,-84.750725,-0.5102,2.595
2,23.25,0.0282,-3.3866,0.074975,-0.870975,-93.0189,-4.7815,-9.36475,24.2228,85.65925,0.4555,-84.4818,-0.488525,2.6664
2,23.75,0.028,-3.48355,0.079875,-0.7285,-107.176375,-5.3054,-9.660425,24.20085,85.65995,0.43,-86.045,-0.5048,2.59775
3,0.25,0.034925,-2.9986,0.2841,-0.9375,-123.104025,-5.8846,-10.316275,25.9792,85.69025,0.613,-81.408975,-0.72525,2.991
3,0.75,0.032975,-2.8632,0.3269,-1.9952,-113.44795,-6.23695,-10.41335,25.391,85.710575,0.565,-81.2341,-0.686325,2.9636
3,1.25,0.031,-3.0968,0.194875,-2.538075,-101.351425,-5.3179,-10.645775,25.0186,85.717875,0.4935,-79.537625,-0.64315,3.0148
3,1.75,0.026125,-3.1668,0.35475,-1.18965,-106.20935,-4.408625,-11.1168,24.4284,85.709475,0.355,-79.249525,-0.624425,3.0018
3,2.25,0.030025,-3.4394,0.220375,-1.1919,-106.05815,-8.3839,-11.57265,25.2436,85.658475,0.495,-80.816125,-0.620475,2.9958
3,2.75,0.0407,-3.5498,0.276125,-1.988,-97.58895,-7.1094,-12.022875,25.3776,85.592325,0.40525,-82.274375,-0.669525,2.8394
3,3.25,0.032,-3.6522,0.2675,-1.536,-109.6426,-8.22475,-12.290175,25.4066,85.5625,0.51,-82.0137,-0.6837,2.7122
3,3.75,0.035875,-3.5728,0.338875,-1.02375,-118.11655,-8.15115,-12.66565,25.795,85.557225,0.37625,-83.25305,-0.7192,2.6924
3,4.25,0.047,-3.6452,0.390875,-1.244,-108.230875,-5.9786,-12.784525,24.0708,85.567225,0.243,-82.8718,-0.719375,2.6384
3,4.75,0.034,-3.5882,0.3143,-1.7852,-105.886,-9.4398,-12.9656,23.757,85.5735,0.396,-82.34355,-0.704025,2.656
3,5.25,0.031,-3.852,0.4137,-1.298,-103.87155,-5.174,-13.095,24.8144,85.573025,0.348,-80.559725,-0.62075,2.7822
3,5.75,0.032,-3.75,0.2597,-0.9332,-123.919125,-9.52465,-13.24535,24.98,85.55935,0.33225,-80.009975,-0.3262,2.6736
3,6.25,0.03655,-3.9774,0.230375,-1.4658,-116.54525,-6.0032,-13.327675,24.0658,85.5697,0.1295,-77.251475,0.29965,2.7292
3,6.75,0.03,-3.9098,0.3448,-1.498125,-105.6825,-10.0014,-13.334475,25.1754,85.5865,0.17,-57.569475,4.790375,2.6968
3,7.25,0.0475,-3.6318,0.2875,-2.54535,-79.1435,-3.3698,-13.204975,26.855,85.592275,-0.07425,-6.662675,15.388825,2.777
3,7.75,0.05465,-3.4796,0.2861,-6.52725,-68.8804,-4.0945,-12.83805,26.0548,85.614675,0.184,2.297975,26.06965,2.8578
3,8.25,0.0848,-2.8824,0.27075,-11.3032,-33.50075,-4.8872,-12.1187,25.1856,85.627125,0.14025,1.48075,37.9975,3.0558
3,8.75,0.108,-2.4466,0.36005,-12.910225,-49.6864,-2.30565,-11.403525,22.2518,85.6475,-0.10125,3.167925,56.405225,2.7344
3,9.25,0.14095,-2.1916,0.56535,-15.34175,-39.6007,-0.83085,-9.983025,21.3222,85.6382,0.322,9.643275,84.66495,2.7248
3,9.75,0.14205,-2.0948,0.52,-15.488,-22.40745,-1.112,-9.580975,20.4226,85.653825,0.47725,23.117725,81.576475,2.8304
3,10.25,0.171375,-1.9686,0.633,-15.10985,-3.13045,-0.3808,-8.7358,19.9696,85.666475,0.544,30.8308,116.53575,2.8694
3,10.75,0.1575,-1.95115,0.796275,-16.49505,3.7057,-1.6147,-7.861,18.100075,85.64985,0.6465,46.53695,124.95,2.82685
3,11.25,0.2405,-1.9587,0.9471,-16.972725,-24.1671,-1.879675,-6.28545,17.909975,85.62045,0.53725,50.83075,164.196,2.82985
3,11.75,0.217125,-1.7674,0.823,-17.4765,-0.988899999999999,-1.5215,-5.997675,18.0344,85.680825,0.5325,62.5756,209.61,3.1308
3,12.25,0.24935,-1.763375,1.134975,-17.0045,-13.57865,-1.2385,-5.8806,19.234125,85.6492,0.4935,50.529,194.19175,3.505875
3,12.75,0.223125,-1.7125,0.993,-16.837025,6.5945,-2.994425,-5.507025,18.3006,85.630575,0.466,80.6984,265.858,3.76075
3,13.25,0.24305,-1.54445,1.241,-15.544925,3.7813,-1.83775,-5.54105,17.71095,85.60375,0.53625,57.817,207.5435,4.0956
3,13.75,0.23915,-1.346525,1.20325,-14.5344,-6.144,-1.737,-5.5233,16.837025,85.585625,0.478,34.68865,124.5505,3.30445
3,14.25,0.2594,-1.39845,1.19595,-15.525125,-45.1062,-0.00425,-5.31975,16.2038,85.5788,0.29875,26.89365,94.83225,3.3826
3,14.75,0.2149,-1.2883,1.186825,-13.61775,-29.278075,-4.1095,-5.11175,16.56805,85.610875,0.369,29.12055,97.7359,3.4711
3,15.25,0.22365,-1.349,1.13,-12.35,-33.6083,-6.1845,-4.9102,16.739275,85.628,0.1775,17.811,68.29175,3.12485
3,15.75,0.2334,-1.47355,1.004225,-10.8208,-29.330375,-3.9984,-4.920375,18.408325,85.60675,0.4925,14.99,69.32075,3.227
3,16.25,0.1585,-1.51225,0.826775,-9.601,-30.518,-4.67235,-4.9395,19.198075,85.585875,0.4635,13.143625,53.740375,3.57875
3,16.75,0.131675,-1.447875,0.82875,-7.48175,-34.089,-4.54,-4.9615,20.511775,85.587,0.7765,5.487375,28.9395,3.6158
3,17.25,0.0754,-1.723325,0.41105,-3.767,-43.288,-2.186625,-4.99525,22.7988,85.57875,0.7275,-24.996625,15.687,4.0605
3,17.75,0.02715,-2.002375,0.2614,-1.5344,-66.0526,-4.056725,-5.03425,24.9405,85.586875,0.7045,-73.138875,5.397125,4.2379
3,18.25,0.029125,-2.110325,0.092725,-0.9025,-71.6215,-7.3319,-5.049125,26.9972,85.592125,0.599,-83.39435,0.223125,4.3184
3,18.75,0.028,-2.200275,0.070125,-0.6154,-79.1363,-9.177,-5.074125,27.525875,85.612625,0.5025,-82.38125,-0.708375,4.12975
3,19.25,0.025175,-2.09255,0.125,-1.2288,-91.97275,-5.3264,-5.4275,27.261275,85.5955,0.45375,-79.90825,-0.974,3.968
3,19.75,0.029,-2.213975,0.095,-1.1564,-87.2662,-4.4724,-5.405625,28.283,85.607875,0.0125000000000002,-80.28475,-0.733125,3.8376
3,20.25,0.032175,-2.38445,0.141,-1.176175,-79.9133,-7.5614,-5.83125,29.990125,85.6285,0.24375,-80.38625,-0.91125,3.7617
3,20.75,0.02915,-2.49835,0.242975,-1.69825,-100.29265,-4.7013,-6.5274,30.34615,85.65145,0.39,-81.22035,-0.8007,3.720475
3,21.25,0.02535,-2.5313,0.27,-1.4994,-121.4914,-4.1548,-6.61605,27.73795,85.6751,0.3065,-81.0699,-0.6702,3.5369
3,21.75,0.029225,-2.519,0.21175,-1.1613,-117.108475,-7.13065,-7.5073,28.19445,85.6934,0.50025,-81.4617,-0.897,3.31235
3,22.25,0.034,-2.4765,0.22715,-1.3973,-101.72225,-6.7028,-8.379,26.80625,85.69055,0.4225,-80.0721,-0.8071,3.223575
3,22.75,0.02925,-2.72855,0.1881,-1.327725,-112.411875,-6.749925,-8.4192,25.6462,85.7188,0.31725,-80.914,-0.7745,3.1979
3,23.25,0.028375,-2.69625,0.26815,-1.1515,-109.936225,-4.5285,-8.97045,25.3136,85.73505,0.6,-82.2883,-0.69555,3.076775
3,23.75,0.031,-2.98415,0.227875,-1.461325,-100.758,-6.037775,-9.80475,24.5991,85.72625,0.4525,-81.32125,-0.682,3.008175
4,0.25,0.03475,-1.82375,0.1852,-2.203375,-82.25425,-8.7157,-11.652375,30.871375,85.83675,0.299,-81.236375,-3.237,3.811875
4,0.75,0.029825,-1.767375,0.276,-1.1703,-90.479125,-5.444,-12.304,30.705875,85.832625,0.392,-81.383125,-3.242875,3.7375
4,1.25,0.0385,-1.86445,0.125425,-2.09175,-88.60375,-5.71455,-12.8202,30.14815,85.81925,0.496,-82.80185,-3.1924,3.68635
4,1.75,0.032,-1.9294,0.081825,-1.862325,-105.227925,-9.5012,-12.9817,27.7823,85.82895,0.543,-82.63945,-3.1723,3.60335
4,2.25,0.032,-2.47275,0.082,-2.2038,-90.7212,-6.054925,-12.86775,29.04395,85.83745,0.237,-82.1523,-3.11475,3.56895
4,2.75,0.029,-2.63405,0.223025,-1.111425,-102.0997,-8.918,-13.61725,25.43945,85.8186,0.376,-81.63445,-3.13545,3.5758
4,3.25,0.029,-2.63675,0.0896,-1.11385,-109.7058,-8.6357,-13.55405,24.55975,85.8249,0.306,-80.55475,-3.1772,3.5074
4,3.75,0.026175,-2.65955,0.172375,-1.2115,-119.7228,-8.1095,-13.4815,25.4609,85.82525,-0.5865,-80.8319,-3.17465,3.5588
4,4.25,0.027,-2.6258,0.068825,-2.2187,-87.55905,-9.2055,-13.71945,24.5331,85.81565,0.33625,-79.87365,-3.0955,3.4678
4,4.75,0.03255,-2.4563,0.22775,-1.504675,-104.5731,-5.5659,-13.68345,24.8345,85.8186,0.3895,-78.8813,-2.986,3.4186
4,5.25,0.0295,-2.6059,0.14885,-2.3901,-91.183,-4.363775,-14.01525,24.3908,85.81965,0.39975,-75.6324,-2.73805,3.4
4,5.75,0.033475,-2.7437,0.069825,-1.2324,-84.14245,-8.93315,-14.3306,24.28145,85.82415,0.3785,-66.5488,1.944,3.40665
4,6.25,0.038575,-2.5903,0.1478,-1.4286,-90.742475,-6.972,-14.53935,24.98855,85.84015,0.22,-35.1629,12.586,3.42105
4,6.75,0.0416,-2.2482,0.081825,-4.035975,-71.83165,-4.5539,-14.24275,25.6043,85.84765,-0.127,-2.92235,26.94415,3.49605
4,7.25,0.08,-1.99935,0.106725,-7.568225,-53.7374,-3.519,-13.5662,28.3643,85.8334,-0.43,3.4149,41.90265,3.8841
4,7.75,0.0949,-1.6574,0.236375,-9.2415,-46.382125,-1.761275,-12.349,26.7826,85.843,-0.588,15.0328,64.7014,3.827
4,8.25,0.107625,-1.5994,0.541575,-13.5352,-43.751,-3.2247,-10.8472,24.9822,85.8574,0.263,17.2376,78.5774,3.6898
4,8.75,0.1667,-1.35605,0.6221,-13.8539,-46.296625,-2.337875,-10.0855,22.4519,85.8949,0.5025,20.9104,88.72545,3.64295
4,9.25,0.18425,-0.9725,0.74,-14.68505,-43.56855,-1.8272,-9.27805,20.6205,85.906725,0.792,34.702475,126.78225,3.7443
4,9.75,0.1995,-0.556625,0.9589,-15.5373,-7.9304,-1.35925,-8.7425,18.9424,85.925025,0.66125,57.80145,165.63175,3.847325
4,10.25,0.21395,-0.3643,1.025375,-15.7603,-56.442275,-1.326475,-8.278875,17.7994,85.9193,0.54725,60.38535,197.109,3.6736
4,10.75,0.221725,-0.2524,1.0949,-16.7418,-51.0008,-4.8997,-8.242775,17.8827,85.9018,0.644,63.2231,240.7282,3.597
4,11.25,0.2169,-0.1539,1.3645,-17.41405,-49.00565,-2.002625,-8.185775,19.0374,85.9189,0.62625,72.7963,238.7907,3.9475
4,11.75,0.232,-0.0863,1.3247,-17.1116,-59.5939,-0.186725,-8.298025,19.5373,85.9191,0.704,59.761,225.081,3.9284
4,12.25,0.286625,-0.046375,1.4531,-16.7318,-64.0359249999999,2.3172,-8.04505,18.741475,85.92235,0.755,46.1061,192.0115,3.92455
4,12.75,0.2857,-0.0827,1.492,-17.514275,-194.77645,0.38885,-8.0274,18.6362,85.9351,0.746,49.4298,184.3385,4.0278
4,13.25,0.28,0.1491,1.5777,-17.75965,-61.882,0.4833,-7.9753,20.5749,85.9438,0.862,39.40175,157.9797,4.24045
4,13.75,0.28375,0.13085,1.4276,-15.883125,-29.820175,0.240000000000001,-8.30875,21.80635,85.9498,0.8115,40.57515,163.9415,4.28785
4,14.25,0.2764,0.0475,1.2481,-16.648,-28.06025,-1.14945,-9.2588,22.32905,85.9294,0.70125,41.1057,161.31595,4.22595
4,14.75,0.280775,0.14875,1.3928,-15.05945,-66.3675,-0.039,-9.31575,23.53935,85.91505,0.605,31.94055,131.9,4.12565
4,15.25,0.2852,0.11105,1.4688,-14.15355,-26.6466,-2.783625,-8.68655,22.00075,85.9048,0.5225,32.05575,131.974,4.07055
4,15.75,0.25335,0.0925,1.2194,-11.6434,-52.4537,-2.91125,-9.202,22.28645,85.89,0.93625,22.44075,85.9712,4.00395
4,16.25,0.216,0.01365,1.1809,-10.4364,-37.68645,-3.019075,-9.4579,23.68145,85.87585,0.74575,19.382,74.7189,4.0286
4,16.75,0.1391,-0.03155,0.8732,-8.2525,-33.19365,-0.8142,-9.4431,21.98905,85.8683,0.722,10.7093,47.21955,4.08845
4,17.25,0.135125,-0.16725,0.6058,-5.691625,-33.769575,-3.4384,-9.4182,22.19595,85.8644,0.606,3.10955,26.8323,3.80565
4,17.75,0.107,-0.055,0.3343,-2.85455,-62.348,-2.973625,-9.3478,24.3827,85.87325,0.48,-22.13995,10.9844,3.66795
4,18.25,0.04585,-0.0843,0.2614,-1.7753,-59.859625,-6.6402,-9.27525,26.6489,85.87185,0.273,-74.08835,2.23205,3.7792
4,18.75,0.032625,-0.3159,0.118,-0.7867,-89.0407,-9.5288,-9.19505,29.63345,85.86625,0.683,-87.13215,-1.0408,4.049
4,19.25,0.035,-0.62175,0.08185,-1.1582,-67.25615,-8.6277,-9.07625,31.248375,85.86925,0.448,-86.07125,-3.1295,4.128
