DOY2,HR2,FC_1_1_1,CO2_1_1_1,H_1_1_1,LE_1_1_1,H2O_1_1_1,NEE_1_1_1,RH_1_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_4
1,8.25,0.223307025,372.81585,-15.762935,-0.943428325,1.79834775,0.04514533,67.72,-15.11925,-0.5781306,0.15992115,0.960637625,99.9576,-14.775,8.785,69.606805945,32.1,2.959,178.7,249.4,-1.144,-0.932,-0.0255,-1.141
1,8.75,0.209445675,372.659425,-1.1147908,-0.6494309,1.837832,0.02215976,65.76,-14.4007,-0.587551,0.1992578,0.99030245,99.9507,-13.87,32.32,114.5894822,53.78,5.308,179.7,254.5,-1.203,-0.91725,-5e-04,-1.16575
1,9.25,0.03332469,372.6486,13.50736,-0.72959175,1.9076725,-0.105757,62.9325,-13.6265,-0.6739145,0.23668845,1.0458215,99.9,-13.14,53.3225,168.5193654,79.59,7.87,179.9,258.9,-1.19475,-0.89025,-0.014,-1.1575
1,9.75,0.1512872,372.8048,24.1392125,-0.3841768,1.978316,-0.23750115,62.2625,-12.722175,-0.6698463,0.2668783,1.08907925,99.9,-12.4075,71.54,212.464740075,102.3,10.81,181.9,262.4,-1.159,-0.896,-0.008,-1.1665
1,10.25,0.1473865,372.201,26.911925,-0.590686425,2.026573,-0.24187495,59.2325,-11.99095,-0.677569175,0.2811545,1.203454,99.9,-11.8425,85.5,255.3818986,119.55,12.09,182.5,265.9,-1.1525,-0.919,-0.046,-1.177
1,10.75,0.01214596,372.455,28.9512375,-0.14190575,2.053814,-0.20008345,57.5925,-11.417525,-0.709931875,0.3136206,1.366051,99.877,-11.29,97.6,281.026788,136.775,12.145,183.075,267.875,-1.165,-0.911,-0.052,-1.18375
1,11.25,0.0535,372.311025,32.132185,0.1599205,2.103849,-0.2366667,57.1775,-10.941575,-0.7668161,0.34377015,1.525505,99.8,-10.57,95.5,282.3,132.1,11.5,183.4,269.8,-1.183,-0.89225,-0.05925,-1.20475
1,11.75,-0.0332665,372.213,29.63823,0.2725435,2.1858,-0.404104125,56.665,-10.3924,-0.792998275,0.354889925,1.52145,99.7725,-9.9675,99.675,287.5485326,138.1,12.57,185.4,273.5,-1.18675,-0.84225,-0.03025,-1.1845
1,12.25,-0.056688365,372.707475,31.023635,0.4199921,2.2036465,-0.3159687,56.365,-9.998225,-0.76809385,0.36854205,1.56737,99.70025,-9.6275,98.95,266.875,135.3,12.94,186.1,274.8,-1.17125,-0.823,-0.016,-1.1875
1,12.75,-0.0460279,371.8281,26.96922,0.8137649,2.211347,-0.1723678,55.78,-9.6683,-0.7442318,0.3610254,1.526919,99.7,-9.1675,89.3,258.050767625,125.05,12.02,187.025,276.5,-1.1575,-0.83,-0.01375,-1.16
1,13.25,-0.117564605,371.913275,23.2671925,1.3700465,2.210904,-0.3407827,54.4625,-9.4126,-0.79510415,0.36259505,1.5149085,99.7,-8.94,77.15,239.7,113.85,10.9475,187.7,277.325,-1.151,-0.79075,-0.005,-1.144
1,13.75,-0.0556505025,371.870825,18.9459675,0.858949375,2.231497,-0.304848925,52.5425,-9.024975,-0.7304273,0.39081355,1.692286,99.699998475,-8.785,58.25,192.7398793,92.45,8.7,188.5,277.75,-1.15425,-0.79075,0.007,-1.109
1,14.25,-0.039946,371.3169,6.1610005,0.7321466,2.21053275,-0.070968275,52.175,-9.0466,-0.7332764,0.349533675,1.5903485,99.699998475,-8.665,40.475,159.375,74.92,6.7915,188.475,277.525,-1.131,-0.7545,-0.00075,-1.084
1,14.75,-0.03460848,371.3528,-6.4313825,-0.0481024275,2.27161475,-0.127713,53.05,-8.9337,-0.69729255,0.33405975,1.6320055,99.7,-8.605,22.97,114.7629169,51.8325,4.356,187,276.95,-1.119,-0.7595,0.001,-1.0555
1,15.25,0.1193477,371.1812,-21.19733,-0.50959,2.257448,0.102170975,54.1775,-9.103564,-0.632066875,0.2946458,1.59786,99.7,-9.06,-2.948,73.19,30.735,2.2805,185.25,275.6,-1.125,-0.747,-0.001,-1.0395
1,15.75,-0.0062034215,371.553825,-32.31862,-0.65911265,2.289432,-0.028610205,55.25,-9.083493,-0.540240125,0.2380345,1.613305,99.723,-9.2375,-44.89,33.55,12.495,0.6665,186.3,273.7,-1.12,-0.75375,0.025,-1.042
1,16.25,-0.001530588,371.312275,-40.3684925,-1.15410225,2.34080775,0.097158475,56.41,-9.510661,-0.41352645,0.1853758,1.59795,99.7215,-9.4275,-80.9,2.7,-0.2335,-0.4935,187.3,271.3,-1.121,-0.754,0.0185,-1.04175
1,16.75,0.0979,371.76325,-41.8052975,-1.313757,2.323412,0.1782835,58.71,-9.8982,-0.431191275,0.167897325,1.579998,99.72825,-9.895,-89.4,0,-3.4495,-0.8945,185.4,268.3,-1.1085,-0.726,0.0175,-1.04125
1,17.25,0.102942,371.7204,-45.27435,-1.140648,2.3989675,0.167134775,59.7225,-10.5251,-0.394821025,0.135692775,1.554104,99.76975,-10.405,-87.7,0,-3.855,-0.9195,185.2,265.5,-1.16825,-0.73725,0.025,-1.058
1,17.75,0.0705578675,371.650125,-42.675985,-1.138272,2.49096175,0.2390045,61.595,-10.93042,-0.3664552,0.13377205,1.48707025,99.79925,-11.03,-85,0,-3.8225,-0.9525,184.7,264.25,-1.082,-0.72,0.028,-1.029
1,18.25,0.06192002,371.6889,-44.1487975,-1.11980125,2.50771875,0.1954461,61.12,-11.0968,-0.406443975,0.1437757,1.51653,99.8,-11.19,-82.5,0,-3.723,-0.881,185.4,262.9,-1.153,-0.73025,-0.002,-1.019
1,18.75,0.15854685,371.89195,-43.6311925,-1.150687,2.505227,0.180145075,60.7075,-11.31645,-0.368704875,0.143660175,1.535801,99.8000007625,-11.345,-79.81,0,-3.637,-0.967,184.3,261.15,-1.167,-0.711,-0.00275,-1.01875
1,19.25,0.1051826,372.0161,-43.63764,-1.2161915,2.3752715,0.231847725,61.0625,-11.5713,-0.4137286,0.1286965,1.50887,99.831,-11.62,-79.77,0,-3.5745,-0.9215,184.5,260.3,-1.1245,-0.71225,0.003,-1.0165
1,19.75,0.102630525,372.089125,-41.4842025,-1.034365,2.363145,0.1381485,62.4725,-11.6337,-0.33069985,0.1385269,1.5773415,99.8375,-11.795,-78.83,0,-3.506,-0.972,184.1,259,-1.104,-0.718,0.00125,-0.99125
1,20.25,0.11349315,372.0625,-41.8387025,-1.05992275,2.3345445,0.2394036,63.4975,-11.9265,-0.313367525,0.13212215,1.48991125,99.85725,-12.1525,-76.35,0,-3.479,-0.9425,184.2,257.85,-1.07225,-0.72625,-0.005,-0.987
1,20.75,0.149818775,372.18895,-42.29007,-0.8923262,2.38524025,0.1708453,65.06,-12.095,-0.365755375,0.1303175,1.497606,99.8455,-12.5125,-74.84,0,-3.4395,-1.003,184.3,257.2,-1.05025,-0.70075,-0.003,-0.97
1,21.25,0.1185831,371.921775,-44.636085,-0.9279118,2.349328,0.111961425,66.4775,-12.343175,-0.386924475,0.1398893,1.55318425,99.82825,-12.6725,-74.26,0,-3.482,-0.9705,184.3,255.9,-1.053,-0.737,-0.008,-0.9615
1,21.75,0.16871715,371.952925,-41.76777,-0.893606,2.26706475,0.2220639,66.38,-12.642825,-0.3797201,0.1276134,1.47580425,99.82825,-13.16,-73.78,0,-3.538,-1.0085,185.35,255.2,-1.039,-0.7305,-0.014,-0.953
1,22.25,0.1356087,371.9591,-38.86644,-0.89653095,2.2000535,0.17571205,66.69,-12.81395,-0.315423325,0.1254158,1.419508,99.8000007625,-13.285,-72.1,0,-3.506,-1.028,185.3,254.9,-1.03725,-0.74375,-0.0135,-0.9465
1,22.75,0.0936992325,371.916875,-40.22584,-0.871201675,2.118248,0.165037575,67.51,-13.2456,-0.3717162,0.1261379,1.39963625,99.818,-13.245,-71.26,0,-3.5575,-1.032,185.1,254.1,-1.04,-0.76525,-0.0255,-0.935
1,23.25,0.06878774,371.9927,-39.8458775,-0.61100465,2.15811575,0.225228075,68.77,-13.43635,-0.336159975,0.12218925,1.44157575,99.8,-13.5,-71.62,0,-3.425,-1.057,183.6,252.65,-1.06075,-0.7595,-0.02925,-0.938
1,23.75,0.1129154,372.01595,-39.96672,-0.9918612,1.995308,0.1615879,69.37,-13.54645,-0.3568007,0.12701005,1.477705,99.8,-13.66,-69.29,0,-3.4725,-1.037,184.85,251.4,-1.06225,-0.783,-0.03,-0.9385
2,0.25,0.10705925,376.31695,-39.35407,-0.6919191,2.550797,0.179272,59.17,-11.38464,-0.353514,0.1082948,1.478325,99.814501525,-11.85,-77.395,0,-3.577,-0.995,185.2,256.7,-0.9355,-0.574,-0.101,-0.597
2,0.75,0.0877509575,376.44425,-40.14939,-0.566131725,2.45556175,0.1820707,58.705,-11.70607,-0.3748606,0.103161,1.383398,99.82685,-12.16,-75.96,0,-3.4695,-0.952,184.85,255.75,-0.93775,-0.592,-0.096,-0.601
2,1.25,0.1075091,376.285325,-42.354255,-0.992185525,2.470349,0.22063605,61.335,-12.274,-0.3932225,0.1260728,1.462096,99.800001525,-12.4325,-75.85,0,-3.589,-0.969,185,254.125,-0.944,-0.596,-0.0925,-0.61725
2,1.75,0.0606935225,376.5724,-39.69306,-0.765472825,2.30592175,0.204598825,60.395,-12.3598,-0.3305766,0.122239225,1.4643675,99.8,-12.685,-73.87,0,-3.489,-0.946,185.6,253.15,-0.9365,-0.58925,-0.0935,-0.60675
2,2.25,0.11878715,376.5172,-39.5632,-0.7603958,2.3995405,0.218808425,61.61,-12.248075,-0.3544047,0.120306725,1.4324215,99.8,-12.62,-73.18,0,-3.4775,-0.9965,184.65,252.4,-0.9325,-0.59525,-0.11025,-0.60875
2,2.75,0.132955975,376.8727,-37.01444,-0.6512445,2.42304175,0.2178909,62.59,-12.580575,-0.345999,0.1261553,1.44166825,99.8,-13.0375,-73.205,0,-3.466,-0.99,183.25,251.4,-0.93625,-0.602,-0.106,-0.603
2,3.25,0.0681,376.7696,-39.81986,-0.7898487,2.398975,-0.02718729,63.0925,-12.7005,-0.3686273,0.120751,1.427465,99.8,-13.1225,-73.0975,0,-3.405,-1.003,182.225,250.3,-0.932,-0.5905,-0.104,-0.608
2,3.75,0.0987468725,376.7481,-39.3816,-0.850274825,2.307393,0.1232031,63.9325,-12.9315,-0.3240891,0.1184535,1.418649,99.8,-13.24,-71.9675,0,-3.4555,-1.0675,184.175,250.075,-0.92625,-0.59475,-0.114,-0.62825
2,4.25,0.14329335,376.856925,-37.73987,-0.7983208,2.308403,0.269808075,64.325,-13.16655,-0.3156974,0.1247584,1.454852,99.801001525,-13.31,-72.085,0,-3.45425,-1.01575,182.1,249.5,-0.929,-0.6055,-0.113,-0.618
2,4.75,0.1109814,376.92675,-40.6320625,-0.7214766,2.2365895,0.1463713,64.7675,-13.287175,-0.3627187,0.1275005,1.40981925,99.805,-13.56,-71.665,0,-3.4535,-0.9835,181.7,248.375,-0.9215,-0.612,-0.11625,-0.621
2,5.25,0.10971525,377.042,-39.05325,-1.037762,2.229749,0.0989269675,65.1275,-13.5988,-0.345425225,0.13096535,1.4062145,99.85955,-13.795,-70.81,0,-3.33125,-1.03675,179.825,246.75,-0.9225,-0.60875,-0.111,-0.628
2,5.75,0.1121608,377.0493,-36.1682375,-0.6931972,2.35871425,0.2712631,65.8675,-13.647,-0.31833135,0.11396635,1.37494925,99.9,-14.02,-70.315,0,-3.30125,-1.08425,180.475,247.575,-0.911,-0.6335,-0.113,-0.62325
2,6.25,0.1905253,376.88035,-37.60393,-0.7952371,2.256119,0.27056835,66.9875,-13.809125,-0.3245153,0.1260136,1.3300115,99.9,-14.145,-67.395,0,-2.5185,-0.98675,178.1,246.6,-0.91775,-0.622,-0.103,-0.626
2,6.75,0.16133415,376.99475,-35.263965,-0.9732186,2.13396825,0.1947279,67.3275,-13.852875,-0.34211405,0.12819195,1.443998,99.9,-14.18,-53.3425,4.35,1.085,-0.38,177.05,247.025,-0.9125,-0.6395,-0.11725,-0.6465
2,7.25,0.19058415,376.745525,-20.87797,-0.63514775,2.125089,0.1647428,65.7675,-13.8891,-0.391648575,0.1503721,1.227296,99.9,-13.8375,-14.26,37.81770311,15.2875,1.0235,178.675,249.125,-0.94175,-0.671,-0.12,-0.682
2,7.75,0.26098285,376.8274,-7.602689,-0.4831486,1.98206175,0.20877495,64.29,-12.835925,-0.4472501,0.1769249,1.0957845,99.9,-13.51,11.96,91.052096785,39.63,3.57,182.875,253.2,-0.9705,-0.681,-0.127,-0.692
2,8.25,0.3019933,377.0208,9.947123,-0.3205214,2.0446235,0.0193706875,60.5125,-12.3513,-0.5607221,0.23357185,1.136148,99.9,-12.6,35.72,150.818467875,66.57,6.701,184.1,258,-0.9555,-0.699,-0.132,-0.7
2,8.75,0.342599675,376.8833,25.6520225,-0.0627,2.13598325,0.014693901,56.81,-11.772725,-0.668056475,0.29086295,1.152512,99.9,-11.5975,59.65,215.375,100,9.69,184.575,263.575,-0.974,-0.708,-0.1465,-0.723
2,9.25,0.157354775,376.52175,38.18105,-0.03571606,2.14515275,-0.11981065,53.06,-10.9903,-0.6507137,0.317591675,1.32164575,99.9,-10.71,84.825,273.6,124.3,12.56,184.325,267.075,-0.96975,-0.715,-0.1515,-0.738
2,9.75,0.229546,376.40465,51.3712875,0.43792505,2.2050505,-0.2057477,50.285,-10.07,-0.73206365,0.3713762,1.516845,99.9,-9.88,99.975,323.175,148.7,15.21,189.7,270.85,-0.973,-0.70625,-0.13975,-0.7475
2,10.25,0.047525,376.2694,66.9119725,1.231179,2.272496,-0.239952425,47.25,-9.535575,-0.74875965,0.3875624,1.495731,99.865,-9.43,122.5,375.25,168.875,16.9875,191.5,274.1,-0.98125,-0.68075,-0.13775,-0.7515
2,10.75,0.10747645,375.5771,67.973885,1.9948535,2.36809475,-0.20855955,44.06,-8.9718,-0.82201255,0.411351775,1.608702,99.84565,-8.8,139.3,418.555766775,185.9,18.725,194.6,277,-0.984,-0.6635,-0.13175,-0.746
2,11.25,-0.0436494,375.636375,80.3478475,2.785144,2.4147585,-0.298362825,41.7625,-8.408525,-0.799060425,0.4328802,1.642902,99.8267,-8.12,146.1,438.8,204.65,19.595,198,279.4,-1.00075,-0.666,-0.1285,-0.752
2,11.75,0.11813765,375.3979,69.5741025,3.774816,2.44509975,-0.2712752,40.715,-7.8135,-0.848872525,0.44086105,1.6890875,99.8,-7.587,145.7,433.1,196,20.435,200.3,281.5,-0.99,-0.662,-0.125,-0.7485
2,12.25,0.10908105,375.470025,66.72675,3.69230625,2.484779,-0.16278825,38.815,-7.1631,-0.8930203,0.45905745,1.84190075,99.8,-7.07,137.9,429.583429725,199.85,20.6075,201.9,283.2,-0.989,-0.664,-0.115,-0.7475
2,12.75,0.04174609,375.300225,59.0786375,4.357678,2.516548,-0.1815591,37.6625,-6.279,-0.82635535,0.4596399,1.8452355,99.75918,-6.72425,125.95,405.07652855,180.85,18.7825,203.025,284.5,-0.957,-0.64525,-0.10075,-0.733
2,13.25,0.09374636,375.4768,55.2353075,3.565809,2.548854,-0.036896035,37.77,-6.0065,-0.852049225,0.45869895,1.807341,99.7,-6.32925,112.775,368.25,171.2,16.23,201.525,285.325,-0.9665,-0.639,-0.0955,-0.72675
2,13.75,-0.07443193,375.5143,41.22486,2.64305525,2.545054,-0.06320647,37.7925,-5.49665,-0.8199488,0.448342725,1.786034,99.7,-6.24075,96.825,314.6,143.425,14.7525,202.125,285.95,-0.96925,-0.63475,-0.09675,-0.71525
2,14.25,0.024707225,375.63065,32.52103,2.10849325,2.5612675,-0.09518844,36.99,-4.9758,-0.8362159,0.4502528,1.8996105,99.7,-6.0705,85.775,282.00302,132.775,12.81,202.15,286.2,-0.9585,-0.623,-0.099,-0.708
2,14.75,0.06702968,375.3885,20.8445225,1.891854,2.621123,-0.04961878,36.27,-4.56605,-0.82646165,0.4274918,1.833493,99.7,-5.9965,60.8,211.375,96.475,9.1925,199.15,285.6,-0.96025,-0.632,-0.09975,-0.6725
2,15.25,0.032942165,375.125675,5.720263,0.81483115,2.6020225,-0.0786085525,37.1975,-4.9267,-0.8027483,0.394144075,1.873203,99.73385,-6.169,36.96,164.65,74.69,6.7805,197.475,285.525,-0.966,-0.608,-0.089,-0.663
2,15.75,0.02318634,375.25525,-12.3800075,0.0775046325,2.6502115,0.058019275,38.145,-4.8769,-0.7517845,0.3605305,1.780964,99.717,-6.237,10.7875,104.55,46.4825,4.163,196.025,284.675,-0.969,-0.5855,-0.095,-0.6575
2,16.25,0.06263521,375.29135,-26.2287675,-0.251868,2.65703,0.12752065,38.1625,-5.27205,-0.70683565,0.29326085,1.68269425,99.747,-6.419,-27.22,48.31,20.835,1.7465,194.35,281.85,-0.96,-0.588,-0.082,-0.6
2,16.75,0.04310762,375.11275,-37.489365,-0.917588175,2.86528375,0.112611675,39.7725,-5.5947,-0.5750138,0.2281033,1.6506095,99.769,-6.804,-73.56,10.22735018,2.7105,0.15825,192.475,278.075,-0.96,-0.579,-0.079,-0.586
2,17.25,0.048238035,375.32615,-42.86235,-0.99144515,2.8602535,0.1951646,42.1275,-6.129975,-0.5096035,0.19035085,1.693641,99.7765,-7.358,-91.75,0,-2.76675,-0.64725,190.25,275.2,-0.96025,-0.548,-0.082,-0.586
2,17.75,0.0689596875,375.79155,-43.80657,-0.879257175,2.783227,0.2481657,42.3025,-6.6007,-0.508473,0.16637135,1.624186,99.7845,-7.80875,-91.675,0,-3.91875,-0.7535,192.875,272.3,-0.954,-0.57175,-0.0765,-0.57275
2,18.25,0.126519975,375.70055,-44.95699,-0.8825559,2.716359,0.305943075,43.9275,-7.14485,-0.484071,0.17196045,1.71969875,99.8,-8.255,-89.175,0,-3.80425,-0.78125,193.25,270.65,-0.929,-0.577,-0.08025,-0.54325
2,18.75,0.095082375,375.8175,-43.09327,-0.7932312,2.6914485,0.24692735,44.86,-7.93389675,-0.3738321,0.1600719,1.62064725,99.8,-8.565,-87,0,-3.63825,-0.78275,190.025,268.775,-0.95975,-0.573,-0.0805,-0.576
2,19.25,0.1415061,375.9672,-43.77694,-0.8407354,2.734519,0.2177511,47.1725,-8.360743,-0.3890182,0.1411339,1.6171415,99.8,-8.73,-85.525,0,-3.73,-0.8135,190.25,267.3,-0.93375,-0.5605,-0.081,-0.569
2,19.75,0.1712621,375.85165,-40.7797525,-0.978374475,2.706005,0.281472375,47.4975,-8.733994,-0.414354025,0.1479314,1.5911315,99.8,-8.9875,-84.625,0,-3.5255,-0.818,189.625,265.6,-0.9435,-0.56825,-0.07625,-0.55375
2,20.25,0.170269125,376.006475,-41.7508,-0.987546625,2.79176275,0.2846559,48.8375,-9.25605,-0.4111112,0.1435158,1.55723875,99.8,-9.285,-84.3,0,-3.61225,-0.80975,188.4,265.375,-0.9225,-0.5605,-0.0785,-0.54625
2,20.75,0.15758875,375.78015,-40.64624,-0.815667075,2.535371,0.24640045,50.4425,-9.0694,-0.3804576,0.14892715,1.52103375,99.8,-9.6625,-83.475,0,-3.637,-0.8055,186.425,264.05,-0.9075,-0.55825,-0.08,-0.53625
2,21.25,0.1479741,376.0767,-40.5596825,-0.7302146,2.668825,0.222661325,52.0775,-9.574125,-0.36098835,0.14175485,1.451822,99.814,-10.035,-82.825,0,-3.693,-0.9185,186.775,262.375,-0.9165,-0.5555,-0.08175,-0.5385
2,21.75,0.1288643,376.0394,-41.30683,-0.7759803,2.66342,0.2187549,52.2875,-10.24975,-0.3320357,0.139429725,1.506226,99.805,-10.295,-80.725,0,-3.64725,-0.86825,187.825,261.25,-0.919,-0.554,-0.0815,-0.529
2,22.25,0.140921225,376.2887,-39.69586,-0.9685612,2.55555525,0.217106725,53.04,-10.532725,-0.320961475,0.1364267,1.52403025,99.8205,-10.48,-81.2,0,-3.689,-0.964,185.5,260.7,-0.91475,-0.54975,-0.085,-0.52225
2,22.75,0.0928298725,376.2865,-39.8807775,-0.882512125,2.4661105,0.1879133,55.095,-10.7762,-0.3386715,0.12862955,1.51951775,99.8165,-10.81,-80.575,0,-3.6295,-0.9585,186.75,260.05,-0.90825,-0.546,-0.0895,-0.53
2,23.25,0.11472375,376.061375,-38.5035,-0.83062445,2.462434,0.183785625,56.5025,-10.9357,-0.34756105,0.115914975,1.4534625,99.819,-11.285,-78.3725,0,-3.522,-0.98975,186.6,259.2,-0.904,-0.566,-0.09025,-0.5315
2,23.75,0.14392565,376.323325,-42.89038,-0.9124367,2.492366,0.21176565,57.4075,-11.3564,-0.3547455,0.1099168,1.492969,99.83495,-11.415,-78.2475,0,-3.46,-1.01575,186.125,257.975,-0.89975,-0.57,-0.09125,-0.5355
3,0.25,0.28483605,375.600425,-38.805625,-1.19205775,3.129392,0.3890149,52.205,-5.95305,-0.312293925,0.14362835,1.48612475,99.8731,-5.3305,-84.1,0,-3.86525,-1.028,205.35,284,-0.0935,-0.1135,-0.001,0.05
3,0.75,0.28938875,375.5654,-40.3584325,-0.680251525,3.2229765,0.4402388,53.315,-5.8124,-0.351978725,0.1341996,1.53186425,99.871,-5.619,-83.6,0,-3.835,-1.04175,204.375,283.5,-0.082,-0.11125,-0.00175,0.05275
3,1.25,0.2317774,375.37005,-40.161465,-0.8492294,3.204269,0.3970468,56.25,-6.015757,-0.3697835,0.1324868,1.470297,99.9,-5.891,-85.1,0,-3.86625,-1.062,201.725,283.125,-0.0635,-0.107,-0.001,0.052
3,1.75,0.252100975,375.567975,-38.635555,-0.9609223,3.279854,0.39806885,56.96,-6.7335255,-0.4077965,0.1370148,1.5506495,99.892,-6.10075,-83.7,0,-3.841,-1.09,201.375,280.75,-0.064,-0.109,0.00025,0.036
3,2.25,0.2748516,375.5543,-38.3222175,-0.826752,3.25015,0.3743897,55.06,-6.9185,-0.363464725,0.1300708,1.476504,99.9,-6.3305,-85,0,-3.7885,-1.12925,199.3,279.375,-0.0715,-0.1035,-0.001,0.033
3,2.75,0.245736475,375.6977,-37.7223675,-0.707515475,3.194656,0.3494712,56.82,-7.3456,-0.395021825,0.1275448,1.5907555,99.9,-6.519,-83.1,0,-3.83025,-1.009,199.725,278.425,-0.059,-0.095,0,0.039
3,3.25,0.242372925,375.638,-39.31843,-0.732865925,3.142046,0.3080467,57.875,-7.77975,-0.34852335,0.11941185,1.544589,99.9,-6.843,-82.9,0,-3.68925,-1.00075,198.775,277.55,-0.06725,-0.091,-0.001,0.032
3,3.75,0.2573176,375.70925,-35.341595,-1.013072,3.117527,0.2707634,59.765,-8.2503,-0.341962825,0.1258424,1.460933,99.9,-7.143,-80.9,0,-3.6185,-1.00925,199.525,275.625,-0.062,-0.08575,-0.00175,0.02975
3,4.25,0.2873807,375.5325,-38.60984,-0.9899668,3.01313025,0.3644829,60.455,-8.677425,-0.406326225,0.13254635,1.4771015,99.957,-7.3485,-79.55,0,-3.7125,-0.991,198.925,274.725,-0.082,-0.0965,0.0015,0.038
