DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.908834888008818,0.378795643531779,9.96753774987312,2.56805190435376,0.551676625202357,18.4663112325195,12.4825039688863,1.36993756553747,417.345701686853,8.21367174745948,435.388159632668,8.32148354354482,424.669438177083,9.45864593197558,434.32340790779,8.40205890242708,424.970154458993,9.62793564275916,434.334214687149,8.25094978250553,425.712918570907,9.48324949743778,435.087865093119,8.14995699257662,426.214088420013,9.51050025302147,7.10800755977633,6.19126355868539,1.8160971019551,5.59875,4.4,1.5265,6.0800625,5.90915,5.70735,5.1834,3.2572075,84.4932755,95.703,5.5109325,2.94649999999999,2.30349999999999,2.52,2.68,-0.363,4.1,-0.33875,1.978,318.2725,326.335,320.4,323.515,0.65375,0.341,0.34,0.3,1.69049999999999,0.08,0.28,0.14775,1.3405,1.05012499999999,2.5346,5.2292,4.5939,5.79315,8.747325,9.628525,9.9264,1.33665,1.983775,2.311625,3.05685,6.0613,9.29975,10.4124,11.040825,1.5029,0.79285,2.673075,2.4877,3.47795,6.1158,8.943125,12.038775,1.470225,1.43844999999999,2.63735,3.260175,5.61825,9.406575,10.403725,1.420125,1.479675,2.08874999999999,2.656225,2.982125,0.824399999999999,1.005375,0.0109999999999982,4.784
1,0.75,0.948466746572175,0.477938634421804,13.4493043318112,3.79390748771812,0.481827664041641,60.7139660080775,13.1593945212947,1.71107539460318,417.420063253336,8.04320175978449,434.496203314024,8.78649422657247,424.545606341346,9.50345632898438,434.745956003081,8.56481141382028,424.790575118019,9.51513840265542,434.772726868023,8.63649889647725,425.280147360216,9.46473133745882,434.739441628073,8.85371776718739,425.657293501522,9.32625182742806,6.70005490764203,5.69340020960052,2.23761335522142,5.22125,4.5,1.4135,6.09066,5.57515,5.5427075,4.884975,3.50326,84.484405,94.7265,5.81281,2.96749999999999,2.29624999999999,2.57,3.08,-0.00199999999999903,4.66,-0.466250000000001,1.92625,315.7425,327.9625,320.22,323.715,0.655749999999999,0.351499999999999,0.34,0.30025,1.361,0.0702499999999999,0.29,0.14,1.338,1.08972499999999,2.517275,5.1934,4.59475,5.791,8.746325,9.627525,9.9254,1.368775,1.90465,2.3162,3.0594,6.0606,9.29875,10.411375,11.04365,1.44225,0.79295,2.562225,2.4556,3.4747,6.114325,8.943075,12.03735,1.4144,1.464175,2.61495,3.255125,5.6187,9.405575,10.402725,1.374925,1.5075,1.99632499999999,2.611225,2.97495,0.6955,1.17325,-0.242175,4.16600000000001
1,1.25,0.613224572813863,0.266858585243998,12.7344075265048,2.38993247606912,0.534070978431881,33.9923493353977,12.3436084024517,1.39364486982015,416.812267402115,7.78365200468869,433.654133705115,8.88659430831598,424.703292311124,9.6190646778888,433.954187971104,8.78607824890681,424.721749726603,9.92120750152046,433.895285964684,8.78929499370388,424.986816007071,9.57590670149307,434.195031136996,8.96654787152494,425.573505037413,9.30384731467687,7.16930976975748,4.62736233612946,1.66239775200329,6.004,4.636,1.74525,5.98228,5.7043,5.4309325,5.073925,3.54694,84.48680675,95.341,6.0242,2.44099999999999,2.09299999999999,2.2625,2.7,0.139999999999999,4.1,-0.437750000000001,2.051,317.375,327.3175,320.255,322.255,0.669499999999998,0.351999999999999,0.33,0.3,1.26575,0.0702499999999999,0.28,0.14775,1.3405,1.13317499999999,2.497625,5.1564,4.592675,5.78915,8.745325,9.62555,9.9244,1.4115,1.84382499999999,2.31725,3.0634,6.06055,9.297475,10.410375,11.042275,1.379175,0.7915,2.453275,2.4215,3.470725,6.112325,8.943025,12.034725,1.358375,1.4977,2.611125,3.250525,5.617875,9.404575,10.400725,1.32735,1.540225,1.91042499999999,2.566225,2.96605,0.598349999999998,0.8546,-0.290800000000001,0.677999999999987
1,1.75,1.10162147026715,0.430333521507347,24.9583817015615,3.13717811229553,0.633722170220569,41.9080725090073,8.01740115399669,1.73082103779049,417.4583574344,7.66241784370431,434.161925889239,8.75074916072654,424.911442042468,9.72431802409688,433.635294482613,8.87517427259215,426.02119873553,9.81496305960351,433.673146397443,8.82031424598535,424.867778082222,9.55248685776349,433.766646369591,8.80188520706407,425.234576034772,9.36665550727746,7.1980846049695,4.57828993731731,1.99854881877908,5.94125,4.5275,1.63125,5.85439999999999,5.57145,5.486555,5.249,4.1530325,84.493645,95.568,5.87904,2.529,2.07524999999999,2.2075,2.68,-0.2825,4.18,-0.436250000000001,2.279,315.495,326.3125,320.12,320.415,0.684999999999998,0.361999999999999,0.33,0.3,1.205,0.07,0.28,0.14775,1.3525,1.18935,2.4852,5.1148,4.591575,5.78715,8.743325,9.62355,9.922675,1.467925,1.85494999999999,2.297525,3.067125,6.0586,9.2972,10.409375,11.03855,1.322275,0.791775,2.34714999999999,2.3822,3.467475,6.11085,8.94105,12.03895,1.309275,1.546925,2.6234,3.244925,5.618325,9.403575,10.399725,1.293675,1.584825,1.83409999999999,2.522275,2.955425,0.463649999999997,0.936125,-0.2073,0.8575
1,2.25,0.786357971651769,0.360654750116655,23.8024995525868,2.54343195195962,0.570515593336195,32.1307682245009,9.0127403132815,1.93914364914087,417.158755379112,7.50576844166517,434.114581879971,8.94050321440315,424.924297295654,9.84662178781252,433.861227646914,9.04261457268345,426.101902488899,10.3197367905036,433.664780288211,9.0461254532211,426.502780831211,9.61110052592412,433.67450380369,8.94422126844792,426.756634026003,9.44814546351475,7.0799281208699,5.2847705615802,1.99329058316701,5.427,4.1875,1.634,5.8301575,5.50885,5.468395,5.2387275,4.32142,84.50148125,97.1765,5.68214,2.66349999999999,2.07974999999999,2.46749999999999,2.68,-0.14,4.1,-0.399,1.841,315.31,327.2125,320.39,322.15,0.704749999999999,0.352499999999999,0.32,0.3,1.24575,0.07,0.28,0.14,1.3715,1.251475,2.48,5.08995,4.59345,5.78445,8.742325,9.62255,9.9214,1.52945,1.87459999999999,2.268225,3.0671,6.0553,9.2962,10.408375,11.037175,1.27449999999999,0.793425,2.24382499999999,2.349,3.463225,6.10985,8.93905,12.042075,1.27339999999999,1.602275,2.63745,3.239775,5.618225,9.4023,10.39875,1.29637499999999,1.633525,1.82802499999999,2.480325,2.9438,0.4725,0.867,-0.334825000000001,0.05625
1,2.75,0.321325274946135,0.564443820261406,16.0454004197436,2.43453503783272,0.565779298903092,43.5968144187552,8.21022381175657,1.50357364695208,418.285509673672,7.30295748131042,434.53959658237,9.07761878266121,424.983743301737,9.86709789618815,434.006664924827,9.0490476418538,425.909527056844,10.357858881818,433.877133557115,9.08830162920887,427.080030733069,9.99710709314489,433.923186653053,9.11327130013386,426.449403505417,9.69202248973942,7.93506810995847,4.88366493394523,2.0032688987895,5.0785,4.009,1.56075,5.61536,5.44875,5.343275,5.112925,3.87292,84.505597,97.6325,5.19156,2.71174999999999,2.07849999999999,2.46299999999999,2.7,-0.25,4.1,-0.448250000000001,1.78675,316.18,327.91,320.415,322.075,0.696499999999999,0.342249999999999,0.34,0.3,1.3455,0.08,0.28,0.14,1.395,1.32155,2.47595,5.0815,4.592375,5.7833,8.74105,9.620575,9.921125,1.5569,1.87109999999999,2.2341,3.0652,6.0543,9.294475,10.40735,11.034275,1.23159999999999,0.795625,2.15729999999999,2.32165,3.4587,6.108375,8.93805,12.0292,1.24879999999999,1.6666,2.6523,3.235525,5.618675,9.4013,10.396775,1.26279999999999,1.661725,1.81132499999999,2.43845,2.93145,0.220225000000001,0.875575,-0.249100000000001,-0.298000000000008
1,3.25,0.464234138794386,0.346715300546622,14.2541874324809,2.49128867627434,0.568192982467775,14.6796108737196,14.2158106394632,1.41992563666605,418.498226392089,7.32720693091225,434.118804517224,9.21296613320976,426.459105389587,9.92238884223513,433.990136517292,9.16906104968261,427.443696678083,10.323472857037,433.762427642367,9.1761314994962,426.193349183719,9.90003725132063,433.611640278202,9.20061664082483,426.6572764088,9.7574959299701,7.28542684099198,4.22670602267064,1.69037965136263,4.41575000000001,3.7935,1.2825,5.18992,4.8804,4.913875,4.611515,3.61696,84.5094625,97.5285,4.46524,2.60399999999999,2.09774999999999,2.42349999999999,2.9,0.235999999999996,4.28,-0.486000000000001,2.10525,317.55,326.905,320.905,321.885,0.71275,0.351749999999999,0.34,0.31,1.6805,0.0702499999999999,0.28,0.14,1.409,1.378175,2.469675,5.06615,4.594375,5.78145,8.739325,9.619575,9.9194,1.52945,1.83877499999999,2.198175,3.0652,6.053325,9.29375,10.40635,11.030175,1.18429999999999,0.793925,2.11315,2.293375,3.45445,6.107375,8.938025,12.029825,1.23307499999999,1.6984,2.6674,3.2291,5.619125,9.4003,10.394775,1.25864999999999,1.6374,1.77424999999999,2.397575,2.921725,0.287,0.8624,-0.190975,2.44799999999998
1,3.75,3.70250774667395,0.105335025636437,19.4963687344631,1.83001814025796,0.551457593490604,37.535705748977,11.8615525349674,1.8612810145407,417.10067738625,7.36756757590494,434.342605976348,9.14820044036247,426.333001481297,9.8397521613153,434.145020182966,9.14873689762498,426.19571755625,10.0168913804213,434.061315760099,9.2159944923012,426.322198401648,9.73837308688097,433.740017868399,9.09722643541619,426.474056969017,9.80601137126442,7.17841243919835,4.99855626283642,2.15516607487422,4.6845,4.1865,1.34099999999999,4.78512,4.34765,4.631635,4.02998,3.028555,84.498245,96.485,5.32416,2.71899999999999,2.05874999999999,2.3685,2.6,0.5825,4,-0.38875,2.276,317.3525,325.3075,321.555,320.845,0.74275,0.33125,0.33,0.29025,1.7655,0.07,0.28,0.14,1.4135,1.420275,2.461825,5.044775,4.593475,5.7796,8.738325,9.6215,9.9184,1.4978,1.77049999999999,2.1623,3.065225,6.052375,9.293025,10.40535,11.030175,1.12424999999999,0.792575,2.06645,2.265125,3.45065,6.10585,8.936025,12.062375,1.22217499999999,1.676,2.678825,3.2234,5.61985,9.398575,10.39455,1.24764999999999,1.6119,1.71967499999999,2.35835,2.922875,0.521,0.893,-0.21525,5.845
1,4.25,1.94335107970707,0.165712616199239,8.56837949125216,1.65298099943395,0.471677572740891,27.1261943168691,9.49819731144889,1.29604913678874,418.263124211824,7.33595243021511,434.928510007725,9.13428617251855,425.648114774611,10.08846801845,433.45676560513,9.17248581097451,426.198254204707,10.0484572127007,433.906474679014,9.1807604672132,426.287377926222,9.66312125348206,433.983381502216,9.20106740082312,426.107374627336,9.71199594938974,6.75649039155389,5.4235169984325,1.94053738814165,5.49675,4.169,1.41975,4.96014,4.81225,4.67621,4.45574,3.3471975,84.47783325,96.27525,5.80485000000001,2.78,2.03924999999999,2.327,2.68,0.424749999999998,4.1,-0.38,2.271,320.85,326.305,322.35,319.745,0.747499999999999,0.34025,0.32,0.29025,1.52,0.0602499999999999,0.28,0.15,1.401,1.453325,2.451125,5.03405,4.58875,5.7796,8.73705,9.6186,9.91785,1.456325,1.68627499999999,2.12535,3.066225,6.0524,9.29175,10.404325,11.03255,1.05524999999999,0.791225,1.9949,2.237825,3.44585,6.1049,8.93405,12.052025,1.21289999999999,1.654375,2.688125,3.2176,5.62175,9.398575,10.39355,1.23157499999999,1.585325,1.65344999999999,2.319125,2.92375,0.236899999999999,0.771999999999999,-0.455375,5.18349999999997
1,4.75,1.86896357865126,0.290746650320295,7.26222959236313,3.2344405032288,0.525835961061572,33.7216805979336,10.0183948885417,2.13318952798155,418.576145020692,7.60480533861875,434.27318288606,9.13698475622811,424.858616906521,9.79674417785599,433.706249981019,9.15801330400141,424.750038099712,9.99038981420345,433.814354264641,9.15878802073843,424.994157888167,9.79787456450743,433.81954554689,9.18629366693828,426.43293689152,9.29811935757132,7.44007182005837,4.98838996178961,1.52222332446306,6.2925,5.0265,1.63175,4.3864125,4.5665,4.418135,3.95858,3.2809775,84.478162,96.29775,5.21806499999999,2.5625,2.02524999999999,2.5015,3.04,-0.11525,4.34,-0.2495,1.7815,317.015,325.9025,323.125,319.515,0.834999999999995,0.35,0.32025,0.3,1.45175,0.07,0.28,0.14,1.407,1.456075,2.44205,5.0221,4.5886,5.7776,8.73605,9.614625,9.9164,1.412375,1.60722499999999,2.090075,3.073,6.050425,9.29075,10.403325,11.031275,0.999424999999991,0.794425,1.92067499999999,2.21045,3.440775,6.102425,8.93305,12.02925,1.20437499999999,1.6333,2.699525,3.2108,5.6212,9.397575,10.39255,1.21587499999999,1.5575,1.64672499999999,2.280825,2.9249,0.232124999999999,0.732799999999998,-0.243375000000003,0.888999999999981
