DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,CO2_1_7_2,H2O_1_7_2,CO2_1_7_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_1_5_1,T_CANOPY_2_5_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_IN_1_7_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.255944136,1.524370118,0.162546872,-1.6252098495,4.59458069084223,0.701101532,419.28587785,4.89995832232428,416.6160909,5.31801564875,418.920632,419.3053642,5.206590307,423.744642067534,423.949460875,5.46599839175,424.3541781,432.6393725,5.762256645,449.43798165,6.19289056975,455.968549625,6.2068999285,455.55435905,408.199784160975,6.20973014362689,464.582636609589,1.504655097,4.50029791685336,0.458824466,1.21,0.7,0.405,0.3575,0.2825,4.6102,4.432,1.6377,0.6609,-0.7814,-1.19815,-1.4815,-1.569725,79.0232975,64.65,5.854875,0.74,0.79,0.655,0.51,1.17,1.87,1.5,-1.6425,2.7,1.57,286.6,318.5,319.4,320.2,0.19,0.17,0.23,0.39,0.355,0.22,0.98,0.13,0.05,0.25,1.243,1.2835,1.75,2.235,2.54925,2.831,3.191,3.608,0.711,0.819,1.326,1.777,2.285,2.684,3.119,3.737,0.961,0.951,2.078,2.774,3.426,0.6975,0.79975,1.6875,1.934,2.267,3.178,3.763,4.52375,4.576,0.868,1.098,1.937,2.472,-3.231,-4.2805,-1.5705,-7.7725
1,0.75,0.429867381926854,4.4288303557455,0.174994032030508,-3.3219015775,7.42339234934879,0.648652851769187,419.52199145,5.21013244,416.73156535,5.18399866122148,418.802183459614,419.38149265,5.41733327876065,422.27704379871,423.42264415,5.403414382,424.653976273985,432.57401805,5.7765973275,448.41598495,6.2089939205,455.550376,6.09318266379574,461.6263111,405.915701476397,6.20525733941343,458.714756049272,1.40687130610202,4.539958691,0.529115144,1.09,0.7175,0.4,0.37,0.3,4.648,4.345,1.4763,0.3711,-0.7164,-1.1054,-1.5742,-1.727575,79.016935,69.01,5.7594,0.94,0.71,0.585,0.45,1.18,1.88,1.5,-1.45,2.8,1.55,291.9,318.2,319.6,320.2,0.19,0.18,0.23,0.39,0.35,0.22,0.95,0.13,0.05,0.25,1.243,1.292,1.75,2.236,2.54875,2.831,3.19,3.606,0.711,0.819,1.325,1.777,2.285,2.683,3.118,3.738,0.972,0.954,2.069,2.774,3.421,0.7,0.79975,1.6875,1.9335,2.267,3.177,3.763,4.52375,4.575,0.867,1.097,1.937,2.472,-3.219,-4.306,-1.588,-13.82
1,1.25,0.779268658,3.30052553126489,0.1625489155,-2.84826875348789,-0.936449772415518,0.597595481820666,419.1387363,5.4547296195,417.003239,5.49138556948574,419.297972993312,419.979886375,5.40711507223301,422.089881193548,424.6329674,5.509132249,426.3750152,431.8265068,5.79242332627684,447.297479625,6.1713317655,455.3667709,6.180528547,458.9511127,403.970642153728,6.23395332355912,469.19045711041,1.461226104,4.46525432425,0.469824296,1.1675,0.71,0.4,0.36,0.29,4.509,4.184,1.7603,0.4399,-0.9113,-1.0867,-1.5789,-1.71415,79.017915,62.69,5.941125,0.79,0.73,0.6125,0.34,1.17,1.88,1.5,-1.33,2.6,1.63,281.1,318.1,320,320.2,0.19,0.17,0.23,0.39,0.35,0.22,0.91,0.13,0.05,0.25,1.243,1.282,1.75,2.236,2.5495,2.831,3.189,3.605,0.711,0.82,1.325,1.777,2.284,2.688,3.118,3.737,0.968,0.953,2.069,2.775,3.415,0.7,0.79975,1.6875,1.9325,2.267,3.177,3.762,4.52275,4.575,0.867,1.097,1.937,2.47825,-3.17675,-4.30225,-1.55525,-14.31
1,1.75,0.471601431839682,1.39296452105278,0.176098501363997,-0.578122644469146,4.56179803776288,0.597442015,419.955579554289,5.008379579,417.2171925,5.38289921952167,419.037299896884,420.248569,5.549716982,422.435182085483,424.4794862,5.419387438,426.08529025,433.2446194,5.813056079,447.8126767,6.226960604,455.3416027,6.264309247,458.136096463636,404.074143103051,6.25169487677061,465.384007718811,1.33850120367079,4.500546133,0.420905214003464,1.055,0.6675,0.39,0.34,0.26,4.573775,4.435,1.3155,0.175,-0.7207,-1.20175,-1.8341,-1.879125,79.0195675,60.9275,5.9663,0.56,0.62,0.44,0.28,1.13,1.87,1.5,-1.13,2.7,1.45,285.8,317.1,320,320.2,0.2,0.17,0.23,0.39,0.34,0.22,0.94,0.13,0.05,0.25,1.243,1.279,1.75,2.236,2.551,2.831,3.188,3.603,0.71,0.821,1.325,1.776,2.289,2.687,3.118,3.736,0.969,0.956,2.055,2.775,3.41,0.7,0.79975,1.6875,1.93,2.267,3.177,3.762,4.518,4.574,0.867,1.095,1.936,2.4785,-3.22475,-4.337,-1.549,-10.5775
1,2.25,0.378734142725054,2.89794209627033,0.17881643337101,-1.19947988962999,0.198451204064019,0.669553550288505,419.7309679,4.936191364,417.2510925,5.4308569114922,419.550301182212,421.3943597,5.55706644419384,422.7967757,424.587820375,5.560128828,424.9553161,434.3308967,5.707242368,449.9664264,6.11702439,458.2967402,6.25610823833216,459.8669877,405.651812095729,6.27352112766025,464.06423775541,1.52817465158191,4.45657932298822,0.456796697,1.1375,0.7075,0.42,0.3575,0.29,4.63195,4.499,1.3966,0.157,-0.8197,-1.28545,-1.9197,-3.036,79.03132,59.9975,6.056925,0.38,0.51,0.215,0.23,1.13,1.87,1.5,-0.9625,2.7,1.7,284,316.1,320.1,320.1,0.19,0.18,0.23,0.39,0.34,0.22,0.9,0.13,0.05,0.25,1.244,1.279,1.749,2.23525,2.5495,2.83,3.19325,3.601,0.71,0.822,1.324,1.776,2.28825,2.692,3.117,3.736,0.972,0.958,2.056,2.775,3.405,0.70025,0.8005,1.687,1.92825,2.26625,3.177,3.762,4.517,4.574,0.866,1.09,1.936,2.48,-3.22225,-4.473,-1.571,-8.595
1,2.75,1.16841562681543,5.38545932952218,0.17627416575,-1.7373260683517,5.46643044555561,0.685844171449854,418.713207225,4.9804002015,416.76935055,5.51826903083555,418.974014938095,420.313074125,5.51121521179149,422.085042733674,424.6626059,5.37334250512376,425.487908938162,433.19124125,5.6710310095,448.23158185,6.1258860585,458.5694635,6.21038268591291,457.114863894186,407.50713920332,6.26745278153936,464.600681993711,1.33238031754144,4.44051669111092,0.492083480466056,1.0775,0.6875,0.4,0.35,0.28,4.342575,4.093,1.5125,0.2534,-0.9058,-1.4392,-1.7851,-3.2339,78.99489,60.33,6.164275,0.52,0.45,0.225,0.13,1.17,1.87,1.5,-1.165,2.7,1.58,283.3,316,319.8,320.1,0.19,0.17,0.22,0.39,0.335,0.22,0.89,0.14,0.05,0.25,1.242,1.278,1.747,2.23525,2.549,2.8315,3.19225,3.6,0.71,0.822,1.324,1.775,2.288,2.68675,3.117,3.736,0.974,0.961,2.056,2.77575,3.4,0.7,0.79975,1.687,1.929,2.26625,3.177,3.762,4.517,4.573,0.866,1.089,1.93375,2.48,-3.251,-4.5365,-1.6055,-11.5725
1,3.25,0.686083076752755,4.6029759395,0.19312398468315,-0.939317304,9.75135846806415,0.712190089767965,419.88254929957,5.28622670396784,416.5285394,5.32661902104248,419.010870748387,419.4612798,5.5929661762444,421.7927251,423.49731345,5.49123794325,423.2893572,432.0917526,5.6387383155,448.604644675,6.04501510375,455.9733168,6.17629199992499,459.489959301099,406.96891805659,6.33468035616578,462.123811707537,1.58624892687403,4.53053519575,0.439627015,1.1675,0.7275,0.4,0.34,0.295,4.498225,4.255,1.7398,0.3086,-0.721,-1.34655,-1.9288,-2.415225,79.00272,56.8125,6.0343,0.55,0.3,0.105,0.04,1.09,1.87,1.5,-1.325,2.7,1.76,287.9,315.9,320.2,320.1,0.2,0.18,0.22,0.39,0.34,0.22,0.87,0.13,0.05,0.25,1.241,1.277,1.745,2.23425,2.54975,2.83125,3.19175,3.602,0.709,0.823,1.323,1.775,2.288,2.691,3.116,3.735,0.976,0.963,2.057,2.77575,3.395,0.70025,0.79975,1.68725,1.929,2.266,3.176,3.7565,4.517,4.573,0.866,1.087,1.93375,2.479,-3.2405,-4.49375,-1.5905,-14.87
1,3.75,0.96113388625,7.803894168,0.189130654,-2.5106776195,4.61484858012192,0.733344747,419.2175847,4.679897362,416.8925761,5.20514618383999,419.334475260213,420.392936975,5.34603260483738,423.026411939474,423.721273525,5.36460669725,425.3886338,433.06601595,5.533023836,449.12188485,5.8655707825,458.31611005,6.198082693296,453.966201989593,407.301737517652,6.27655974933321,459.32745084984,1.54157031004893,4.447892049,0.462624464,1.1375,0.7175,0.43,0.37,0.28,4.512375,4.237,1.8621,0.673,-0.8063,-1.3276,-2.0059,-1.9043,79.00688,56.08,6.26525,0.52,0.29,0.22,-0.02,1.1,1.87,1.4,-1.3925,2.7,1.59,281.9,316.3,320.1,320.1,0.19,0.17,0.23,0.39,0.315,0.22,0.85,0.13,0.05,0.25,1.239,1.271,1.746,2.235,2.552,2.83,3.185,3.606,0.709,0.823,1.323,1.774,2.287,2.691,3.116,3.735,0.973,0.962,2.058,2.77575,3.391,0.7,0.799,1.68725,1.931,2.267,3.17725,3.756,4.516,4.572,0.865,1.085,1.9335,2.479,-3.211,-4.569,-1.567,-9.895
1,4.25,0.699469595739296,5.33046913879841,0.19885030025,-1.69554458227134,3.12546451668929,0.757070565,419.1600556,4.494518242,416.785835275,5.11598629089635,419.3941737,421.0011597,5.25641544253607,422.6225242,424.8937554,5.407313724,425.889671647273,431.8996673,5.66606921,447.63822675,5.8353995305,458.2869944,6.23057329945325,462.206482958448,408.272577606603,6.27199725774647,470.478240820189,1.49201130552606,4.78714111343601,0.494228995,1.165,0.7,0.42,0.37,0.3125,4.74855,4.585,1.9284,0.2633,-1.0657,-1.460025,-2.0223,-1.91745,78.984,55.92,6.08305,0.43,0.24,0.1725,-0.05,0.96,1.87,1.5,-1.46,2.7,1.55,279.8,316,319.9,320.1,0.19,0.18,0.22,0.39,0.3325,0.22,0.85,0.13,0.05,0.25,1.235,1.271,1.746,2.235,2.552,2.829,3.184,3.61,0.709,0.823,1.322,1.774,2.287,2.69,3.115,3.735,0.967,0.96,2.058,2.776,3.387,0.7,0.8,1.6865,1.929,2.267,3.17675,3.7555,4.516,4.572,0.865,1.075,1.934,2.479,-3.1835,-4.60275,-1.5425,-9.525
1,4.75,0.405584194,2.85704410959682,0.181277409,-1.252197767,0.184298433762135,0.764485978,418.8092089,4.382792419,417.1223933,4.82021378487818,418.617832426791,420.5563256,5.27652457802245,422.49215937945,425.850475825,5.25195141047831,427.3536916,433.6788875,5.50925108107662,450.1562582,5.74452967975,458.27589115,6.26996414938735,458.445854125,406.310433846376,6.28904284044759,460.388374305922,1.56289411635562,4.473169891,0.441740256331032,1.1575,0.7075,0.43,0.36,0.3,4.54815,4.373,1.6736,0.1748,-0.7702,-1.37195,-2.0427,-1.9262,78.986755,56.065,6.14015,0.4,0.23,0.185,-0.03,1.08,1.87,1.5,-1.22,2.7,1.63,280.7,315.8,319.8,320.2,0.19,0.18,0.22,0.39,0.3,0.22,0.84,0.14,0.05,0.25,1.23125,1.27125,1.747,2.2345,2.552,2.8295,3.1885,3.6115,0.71125,0.822,1.327,1.77825,2.28625,2.69,3.115,3.735,0.9655,0.962,2.06125,2.7765,3.382,0.69925,0.8,1.6865,1.92925,2.267,3.1775,3.761,4.515,4.572,0.865,1.0685,1.9385,2.48025,-3.193,-4.601,-1.542,-10.43
