DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.149024255020136,0.0159609696537737,5.21485856997377,0.550163026527591,0.250687443559414,-3.12867365619633,0.565114124968511,0.902084843066717,421.720930663593,4.90263340955334,424.614983080506,4.27962280927396,420.510907475,4.4171503374901,424.50304114856,4.38050557448936,420.703792317426,4.53043016871185,424.782082697481,4.33217039125437,420.871756632107,4.57953533633511,424.625740441425,4.4545069023229,419.980242632393,4.58124741165398,5.50336776162309,1.41337684262708,0.765785673445953,4.37,3.8725,1.73,0.8139,0.577,0.1051,0.30265,-1.30965,83.61435,73.9475,3.5795,-0.88,-0.37,-0.77,1.4,-1.3575,2.8,-0.86,0.45,269.45,307.4,269,303.5,0.14,0.03,0.04,0.15,0.12,0.1475,0.11,0.12,-1.05,-0.695,-0.346,0.298,1.431,2.815,5.051,7.481,9.242,-0.916,-0.523,-0.067,0.238,1.319,2.172,3.88425,6.318,7.755,-1.16,-0.781,-0.357,0.029,0.776,1.603,3.459,6.125,7.562,-0.956,-0.603,-0.235,0.173,1.052,2.102,3.83925,6.266,7.99,-0.45475,-0.4625,0.0085,0.4385,1.4185,2.319,4.34075,6.629,7.9625,-4.62025,-1.45475,-2.3585,-26.7425
1,0.75,0.108474346913512,0.0537303743046734,4.47522957116729,-0.157326716412789,0.242387781659937,-3.22855705525834,1.3952347287387,0.869384710195273,421.789989669309,4.72569060144624,424.61287653188,4.21116257580823,420.658756320208,4.44663714120723,424.748325255587,4.2446634893102,421.12622177281,4.45800104550606,424.55621248031,4.28697705161954,420.746450761438,4.38024312392708,424.574820607246,4.45764406729403,420.029769290221,4.571252391617,5.36380025316029,1.78065405575756,0.760714553667122,4.38,3.81,1.64,1.26255,0.8845,0.1467,0.4517,-1.51045,83.60518,74.3775,3.6953,-1.2,-0.48,-0.66,1.5,-1.54,2.8,-0.92,0.45,262.75,306.65,263,303.9,0.14,0.03,0.04,0.14,0.12,0.1475,0.1,0.12,-1.111,-0.789,-0.39,0.298,1.44,2.813,5.049,7.479,9.24,-1.132,-0.649,-0.104,0.225,1.309,2.17,3.884,6.316,7.753,-1.202,-0.86,-0.344,-0.005,0.771,1.601,3.457,6.124,7.56,-1.051,-0.699,-0.316,0.128,1.037,2.103,3.839,6.264,7.988,-0.4505,-0.49825,-0.0855,0.40775,1.41875,2.31675,4.3395,6.623,7.9605,-4.76025,-1.29925,-2.4895,-33.335
1,1.25,0.0994224277964574,0.0344961356023783,5.67872592055077,0.271230771807315,0.249226915359837,-1.9184609838015,2.57908803858771,0.848937093031394,422.030088886136,4.56017579774837,424.703618155999,4.17102317828178,420.792061752764,4.42107393131309,424.600647257319,4.10870848985343,420.379188408447,4.43454969407394,424.890158080249,4.1017151947261,420.807293772934,4.43060484468012,424.302268774318,4.39199435288474,420.210571737699,4.63305878275137,5.58173597189661,1.8704815132079,0.763038670083052,4.61,4.05,1.6,1.29305,0.808,-0.084375,0.296625,-1.7069,83.6019,75.33,3.60995,-1.52,-0.77,-1.06,1.5,-1.6675,2.8,-0.9,0.4575,262.7,305.9,263.5,302,0.14,0.03,0.04,0.14,0.12,0.1475,0.1,0.12,-1.126,-0.775,-0.401,0.307,1.435,2.811,5.047,7.477,9.238,-1.157,-0.656,-0.136,0.223,1.303,2.17,3.884,6.314,7.751,-1.272,-0.912,-0.398,-0.026,0.77,1.6,3.456,6.123,7.559,-1.096,-0.757,-0.268,0.122,1.025,2.101,3.836,6.263,7.986,-0.5425,-0.61275,-0.09725,0.38125,1.4135,2.31425,4.33825,6.62125,7.95775,-4.011,-1.496,-2.593,-32.545
1,1.75,0.087717987245534,0.0298337329253408,5.4743938545473,0.043535178377367,0.251540516353224,-7.32517818371771,2.52255567605325,0.815646464207741,421.891039406989,4.40095275912581,424.587110383585,4.00141866914587,420.607422357799,4.38892264442307,425.415255855023,4.03700509747646,420.616765431003,4.36188467716831,424.648561413031,4.04767375728256,421.965866321757,4.45550209152455,425.086902269166,4.42387164874684,420.154824110599,4.57743341419077,5.76399597045499,1.86627830294668,0.894229067777201,4.93,4.1175,1.73,1.03545,0.7745,0.2198,0.11425,-1.58915,83.6021625,74.1,3.66025,-1.34,-0.68,-1.25,1.4,-1.48,2.8,-0.97,0.485,262.35,306.575,262.9,302.6,0.14,0.03,0.05,0.14,0.13,0.1475,0.12,0.12,-1.186,-0.781,-0.426,0.322,1.427,2.808,5.044,7.475,9.236,-1.32,-0.735,-0.182,0.236,1.299,2.171,3.884,6.312,7.748,-1.472,-0.967,-0.457,-0.048,0.768,1.599,3.455,6.121,7.558,-1.083,-0.763,-0.289,0.111,1.01725,2.099,3.835,6.262,7.985,-0.65425,-0.6795,-0.13525,0.352,1.41675,2.313,4.337,6.619,7.957,-4.56675,-1.594,-2.516,-33.89
1,2.25,0.143323897622045,0.0099894656896766,8.27392841871224,-0.334444975997256,0.302612771052528,-4.25490221455858,1.40569075925449,0.939009286684684,421.180046942416,4.37212391929219,425.078120072228,4.02075226639355,421.036457513058,4.27476651666306,424.783269174231,4.07079427895792,421.465555659814,4.20371182526688,425.018771777955,3.96189319593018,421.275634416448,4.29295016297583,424.278724607064,4.29773238563719,420.302124,4.5086443531862,5.78234012787683,1.6593576430487,0.839334104762641,4.95,4.33,1.78,0.9933,0.49625,0.4177,0.0185,-1.478425,83.59729,73.25,3.7306,-1.25,-0.8,-1.1,1.4,-1.6075,2.8,-0.96,0.5,260.45,304.5,263.2,301.3,0.13,0.04,0.05,0.14,0.12,0.1475,0.1,0.12,-1.187,-0.87,-0.482,0.269,1.415,2.808,5.042,7.473,9.234,-1.325,-0.809,-0.212,0.202,1.296,2.171,3.883,6.31,7.746,-1.534,-1.063,-0.477,-0.048,0.762,1.598,3.454,6.12,7.556,-1.147,-0.793,-0.306,0.086,1.0125,2.097,3.835,6.26,7.984,-0.7285,-0.68475,-0.1855,0.322,1.42175,2.307,4.33575,6.61675,7.95325,-5.803,-1.672,-2.979,-30.435
1,2.75,0.120987432642841,-0.00465644784392688,3.81568433006676,-0.200239949563246,0.28662028801156,-3.47120907090675,1.89130149265263,0.901845120642868,420.725286323005,4.32606096090266,424.645241098282,4.12015052194639,421.254450156863,4.26552506793178,425.131348742472,4.05356467442913,421.390333269608,4.23461667151344,425.229019760255,4.03620713311595,421.520688254692,4.15684967145949,425.098369359086,4.19351925653269,420.55904300473,4.20981041359563,6.26156378382208,1.83505365233896,0.815631355832909,5.3,4.6225,1.97,1.2998,0.568,-0.3018,0.1739,-1.81195,83.575585,73.29,3.5545,-1.68,-1.23,-1.43,1.4,-2.12,2.8,-0.92,0.495,255.4,303.85,255.2,301.4,0.13,0.03,0.04,0.14,0.12,0.1225,0.11,0.12,-1.364,-0.896,-0.422,0.264,1.4,2.811,5.04,7.471,9.232,-1.34,-0.826,-0.194,0.174,1.305,2.169,3.883,6.307,7.744,-1.608,-1.143,-0.529,-0.082,0.752,1.598,3.453,6.119,7.555,-1.328,-0.9,-0.351,0.084,1.003,2.096,3.835,6.259,7.982,-0.8115,-0.72575,-0.178,0.31,1.42425,2.301,4.3345,6.616,7.95125,-5.6015,-1.841,-3.113,-40.99
1,3.25,0.109530912289797,0.0647119158610898,4.88353045562055,0.325869116102967,0.284032660844685,-8.30451765314656,1.21641451154186,0.94080587910296,421.075932205865,4.39869341541274,424.644049366893,4.0351841563997,421.534386801451,4.30356786429083,424.616646010981,4.07868479350041,421.908645015674,4.33236835958053,424.833880892399,4.08976415260425,421.88075988337,4.2936417284943,424.263542927325,4.01253484918884,421.007922616839,4.37695340236422,5.82970566780381,1.25987232633355,0.937421082121883,4.84,4.11,1.92,0.6969,0.3,0.0323,-0.04735,-1.8663,83.5849125,72.72,3.4653,-1.92,-1.19,-1.36,1.4,-1.85,2.8,-0.98,0.5325,253.175,303.15,256,300.4,0.14,0.03,0.04,0.14,0.13,0.14,0.11,0.12,-1.418,-0.934,-0.447,0.235,1.398,2.815,5.037,7.469,9.23,-1.368,-0.848,-0.276,0.201,1.301,2.165,3.88225,6.305,7.742,-1.655,-1.207,-0.581,-0.097,0.756,1.599,3.452,6.118,7.554,-1.404,-0.95,-0.385,0.063,0.996,2.095,3.834,6.258,7.981,-0.851,-0.71375,-0.21775,0.30225,1.42275,2.296,4.33325,6.61225,7.94925,-5.2475,-2.207,-2.977,-32.6675
1,3.75,0.119977011331797,0.056424111428582,2.85523362090974,1.41323600572045,0.289689631507122,-3.00711457568071,1.98783176224522,0.970646309126334,421.217098436,4.35563824809483,424.003128253517,3.9943562525764,421.169219971787,4.08837104066809,423.874779346983,3.9777806111611,421.711038427981,4.01099817533657,425.129384475778,3.98658949625808,421.722390312093,4.16890279439675,424.851368512488,3.96565196889679,419.505333711895,4.1301917710912,5.64278835178624,1.88538085953303,0.871743042344268,4.5775,3.8625,1.65,1.114375,0.4,-0.6857,-0.216,-2.170525,83.57139,71.02,3.469325,-2.02,-1.17,-1.15,1.4,-1.625,2.8,-0.94,0.4575,257.4,302.3,261.2,299.9,0.13,0.05,0.03,0.14,0.12,0.13,0.11,0.12,-1.462,-1.044,-0.423,0.237,1.381,2.813,5.035,7.467,9.229,-1.403,-0.937,-0.275,0.197,1.295,2.163,3.882,6.303,7.74,-1.83,-1.291,-0.587,-0.101,0.756,1.598,3.4545,6.11875,7.552,-1.418,-0.996,-0.483,0.045,0.994,2.092,3.834,6.256,7.979,-0.87375,-0.811,-0.20725,0.28825,1.4035,2.29325,4.332,6.61,7.9465,-6.3195,-2.56825,-3.349,-32.825
1,4.25,0.161809036022453,0.0546068203465815,5.78669686656608,1.00500421970463,0.320000558862537,-5.2733845230659,1.66888376461349,0.923776979510726,420.459987587549,4.3682045150731,423.21590269187,3.99969980481918,420.195466793463,4.19319354139627,424.284298964581,4.01425616691182,420.497240938798,4.18029872294153,424.337930976292,4.02220466425356,420.94003659744,4.22220419401983,424.101066615963,4.15106096157859,419.103419588324,4.19070215012822,6.20845818696881,1.59217547246593,0.737437348421476,5.22,4.4425,1.93,0.9977,0.643,0.0177,-0.0026,-2.0801,83.57845,72.36,3.602775,-2.09,-1.46,-1.16,1.4,-1.7125,2.8,-0.92,0.5425,258.8,303.2,258,300,0.14,0.03,0.03,0.15,0.12,0.1125,0.1,0.12,-1.509,-1.06,-0.485,0.181,1.385,2.807,5.033,7.465,9.226,-1.408,-0.933,-0.342,0.115,1.29,2.158,3.882,6.301,7.738,-1.928,-1.375,-0.662,-0.125,0.759,1.59725,3.45,6.1175,7.551,-1.339,-1.02,-0.497,0.065,0.991,2.088,3.834,6.255,7.978,-0.897,-0.821,-0.30175,0.2735,1.39625,2.28825,4.3325,6.60775,7.9445,-5.48775,-1.7925,-3.07075,-33.8125
1,4.75,0.147447946959563,0.0813367460640562,3.9024486053366,0.59677243368881,0.303582490474145,-6.48476306111543,0.624026659950229,0.846029713059424,420.720313182103,4.4807517113566,424.328557219991,4.07799412822342,421.210372943574,4.25654270021905,425.133925270837,4.08545418378213,421.589249893881,4.24706398303526,424.889855324831,4.07323305302667,421.005070862194,4.16729680970397,423.807346988902,4.05446680049269,419.645656174925,3.93328839962797,6.2386690303356,1.16430121647,0.848969503529274,5.025,4.2025,1.89,0.4969,0.211,-0.3332,-0.2033,-1.85905,83.56278,72.81,3.5028,-2.16,-1.52,-1.49,1.4,-1.56,2.8,-0.92,0.45,258.6,302.55,258.8,298.7,0.1325,0.02,0.04,0.15,0.12,0.15,0.1,0.12,-1.546,-1.049,-0.567,0.179,1.388,2.799,5.031,7.463,9.224,-1.458,-0.933,-0.325,0.115,1.285,2.156,3.881,6.299,7.737,-1.872,-1.368,-0.679,-0.135,0.752,1.598,3.45225,6.1165,7.549,-1.417,-1.055,-0.485,0.057,0.985,2.087,3.833,6.254,7.977,-0.95175,-0.85025,-0.379,0.22075,1.3865,2.28025,4.332,6.60625,7.94175,-6.8425,-2.575,-3.0765,-32.3
1,5.25,0.0768074265391454,0.0363339166913367,3.82475335463795,0.188540647672988,0.317599930967213,-4.31499639139512,2.05649837784248,0.853050010605133,421.022506609359,4.49964415912875,424.344625323484,4.1727697709602,420.391161220057,4.29839717625392,424.423352111169,4.15906909774925,420.541490071428,4.23668726767155,424.557173589391,4.12135205874819,420.490090771521,4.2307829844429,423.236505124424,4.26241914213783,419.03089968,4.06174801142394,6.00210514281812,1.68023530542138,1.01030201145225,4.85,3.97,1.74,0.5452,0.48325,-0.4514,-0.075175,-1.6732,83.56552,71.3575,3.4791,-2.07,-1.4625,-1.605,1.4,-1.7475,2.8,-0.9625,0.5225,255.675,302.7,257.475,299.375,0.13,0.03,0.0375,0.15,0.12,0.1525,0.11,0.12,-1.5815,-1.15725,-0.587,0.171,1.383,2.792,5.02325,7.458,9.21325,-1.51275,-1.013,-0.3515,0.09425,1.279,2.157,3.8825,6.287,7.7335,-1.93675,-1.3735,-0.67825,-0.16125,0.74275,1.599,3.448,6.113,7.54175,-1.50675,-1.043,-0.5085,0.01,0.97025,2.087,3.833,6.247,7.97325,-1.0465,-0.937,-0.357,0.198,1.3685,2.27375,4.33,6.604,7.93975,-7.45325,-2.74425,-3.313,-35.12
1,5.75,0.166219514221812,-0.012283581808446,3.10991378701326,1.06928221948267,0.29922137616817,-5.2203287051729,2.24727771515851,0.941943154375471,420.680792115468,4.47539378472856,424.475764319802,4.16438914429352,421.400071149971,4.30929502452965,424.604776408618,4.13917129313903,421.475673637094,4.27142914071211,424.467064116822,4.09947535050196,421.831040496474,4.17985667813138,424.40476024567,4.63591202491771,418.976724453221,4.07797486089409,6.21824941837341,1.62062516396152,0.927221732230007,5.09,4.28,1.84,0.7058,0.41275,-0.499675,-0.204275,-1.742375,83.5841625,70.905,3.421425,-1.8625,-1.2875,-1.63,1.4,-1.73,2.8,-0.9925,0.62,258,302.225,260.175,299.475,0.13,0.02,0.04,0.15,0.12,0.145,0.1,0.12,-1.583,-1.15525,-0.6185,0.1735,1.37775,2.786,5.021,7.456,9.2115,-1.58375,-1.098,-0.399,0.0885,1.27175,2.1595,3.88225,6.28525,7.73225,-1.906,-1.3945,-0.7095,-0.2005,0.72425,1.59975,3.447,6.1095,7.5405,-1.5705,-1.15525,-0.54825,0.00275,0.9595,2.086,3.83275,6.24575,7.972,-1.1265,-1.006,-0.35225,0.19625,1.3655,2.26975,4.32725,6.60175,7.93775,-7.64375,-3.086,-3.4595,-32.32
1,6.25,0.10947437976642,0.0356594187887575,4.91338830682136,0.417427343331858,0.280525037468045,-3.00604084526652,3.04235429215975,0.973948992166831,420.768650332967,4.7083782150382,423.925548112883,4.27353843021952,421.166227307571,4.29268771151196,423.927658294172,4.20739878646679,421.706553220447,4.30315049463579,424.161403839337,4.17777591032203,421.773231399626,4.29226480715129,423.906960664474,4.28352654697432,419.104198142123,4.45376624784956,5.91979979094961,1.56837552022809,1.02668684911578,4.8875,4.27,2.06,1.1611,0.64525,0.2756,0.15745,-1.7876,83.592535,69.765,3.5865,-1.835,-1.585,-1.435,1.4,-1.84,2.8,-0.985,0.58,260,303.975,261.1,301.575,0.14,0.03,0.0375,0.14,0.12,0.135,0.1,0.12,-1.69225,-1.1865,-0.61725,0.1595,1.37525,2.781,5.02,7.454,9.2095,-1.627,-1.092,-0.38975,0.07625,1.2685,2.1595,3.882,6.28325,7.73,-1.86475,-1.42225,-0.7225,-0.212,0.7145,1.59925,3.446,6.1075,7.5385,-1.653,-1.1795,-0.5735,-0.0105,0.9545,2.082,3.8325,6.24475,7.97075,-1.141,-1.04425,-0.41275,0.1675,1.36375,2.268,4.32475,6.59975,7.936,-7.913,-2.94325,-3.42275,-33.64
1,6.75,0.120466594248127,0.0108099395410149,5.70581068943592,0.324251916495718,0.263848525357691,-9.01616865011501,2.43298569434184,0.941050701189389,420.952160985617,4.60895642006539,423.987566913712,4.19315108250217,420.851295454666,4.32842485746496,424.26272020278,4.14870869945552,422.018809487918,4.36402111496856,423.904326504039,4.18644510999451,421.404449336878,4.34923845726259,423.65829465522,4.34348204003548,419.134499512406,4.54052308397633,5.54678477940806,1.43277888557982,1.06658873794414,4.73,3.89,1.745,0.92075,0.512,-0.2944,0.0304,-2.020825,83.58373,69.24,3.52765,-1.84,-1.55,-1.57,1.4,-1.8075,2.8,-0.89,0.57,258.45,302.45,263,300.5,0.25,0.21,0.15,0.3,0.14,0.24,0.19,0.18,-1.663,-1.218,-0.651,0.175,1.371,2.786,5.022,7.455,9.216,-1.576,-1.062,-0.435,0.042,1.266,2.161,3.883,6.29,7.729,-1.841,-1.428,-0.73,-0.213,0.708,1.598,3.445,6.109,7.544,-1.716,-1.24,-0.595,-0.023,0.955,2.07975,3.833,6.249,7.971,-1.1315,-1.087,-0.4215,0.1375,1.35325,2.26825,4.322,6.59775,7.93375,-6.8275,-3.844,-3.6695,-34.9675
