DOY2,HR2,WS_1_1_1,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,PA,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,USTAR,H,LE,WS_2_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,FC,FCH4,SCH4,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1,CH4_1_1_2
1,5.25,0,0,0,-40.9763750905,-41.04162282625,-42.347,-42.137540127,56.61270285,58.9544004,54.9989499,57.8133988,96.480391402,-11.493261,-8.21238531025,-12.614235,-18.3264826475,-5.831249848375,-3.5025357785,144.29370322,159.09771725,0.017669745,-64.05437335875,-7.9707040563,0.071872,0.144849,0.1290365,0.0356945,0.0369375,-2.017347748,-1.1927174613,-5.191836675075,379.192,408.16,379.54,408.08,1260.16622175,1572.46339465,1231.64794425,1553.01048065,2103.125
1,5.75,0,0,0,-40.956596818,-41.2569995705,-42.64205638375,-42.1270875,55.84855105,58.571810344,55.08465005,57.6939976,96.44851032,-11.9457975,-8.2147186486,-12.9644445,-18.32413249175,-5.819372259,-3.45130931875,143.326596795,159.16446271,0.0134722675,-59.18995677825,-8.141022524725,0.083929,0.126749,0.1441055,0.032252,0.034532,-1.71341651225,0.982201515,-3.566068677825,378.48,407.92,379.184,407.84,1273.798384075,1588.74293525,1239.9250415,1585.987751175,2102.5
1,6.25,0,0,0,-40.8820548975,-41.362438561,-42.6202759725,-42.41028747025,55.61587515,58.3756650375,55.58435095,57.3676002,96.416513318,-12.242601,-8.227994649,-12.54021525,-18.47247634,-5.872725072,-3.4571037239,143.062748605,159.209164625,0.02027287475,-67.7007255285,-8.256526643475,0.1178105,0.144968125,0.1257425,0.03591775,0.03294775,-1.4592851676,-0.0985678378,-4.8753243485,378.712,407.47,379.148,407.37,1323.671333025,1564.892804975,1251.914355175,1569.0757537,2098.6
1,6.75,0,0,0,-40.896951974,-41.6214351915,-42.59098561875,-42.8484631235,55.87639985,58.2044006,55.37905275,57.4241978,96.361267962,-12.297249,-8.2567974192,-11.95002375,-18.15817822975,-5.760386659225,-3.38002866735,142.589981335,159.122370085,0.024788553025,-65.0533501625,-8.388637417625,0.104974275,0.1468503,0.1421847,0.040563825,0.039098275,-1.386287642425,0.6610713015,-3.7040420392,379.5,407.06,379.408,407.04,1513.0517078,1548.46728935,1446.0896084,1559.0695046,2099.7
1,7.25,0,0,0,-41.266542264,-41.8534132265,-42.61721678875,-42.897615478,55.25149905,58.1606018,55.60265,57.419,96.3718197995,-12.473337,-8.24176858725,-11.997245625,-17.739700315,-6.0058453062,-3.394709955,142.251383025,158.82860171,0.02321422905,-65.49424799,-6.137192199775,0.154766825,0.160163525,0.134450725,0.05344625,0.03845835,-1.831867696925,-1.473703799725,-4.766842561225,379.02,406.95,379.052,406.96,1510.7946048,1554.2576867,1393.7607278,1552.67271325,2108.425
1,7.75,0,0,0,-41.40485024,-41.8999559375,-42.67670424,-42.7468175715,56.1467001,58.474518304,55.35210015,57.4612002,96.3677239595,-11.8930125,-8.22976639155,-12.140412,-17.7999211325,-5.949010847475,-3.3644450594,141.73969111,157.568330995,0.0162252235,-62.64027414,-8.237850434,0.11142325,0.0970631,0.1192904,0.0343396,0.03582735,-1.36534454615,-1.086700300075,-3.084805361,379.112,406.95,379.384,406.93,1403.2038072,1556.221887925,1452.5824776,1560.156245875,2109.8
1,8.25,0,0,0,-41.66343452,-42.00348575175,-42.89485998375,-43.008950828,56.2459991,58.7201992,55.43644895,57.3697976,96.401439118,-12.564348,-8.003280533,-12.321951,-18.147815459,-6.002831375,-3.388960550925,142.23082467,157.53232518,0.009976237025,-63.410993262,-5.5531659649,0.078646225,0.1240574,0.13668685,0.0342148,0.03466615,-1.6226472185,0.667158525075,-2.2596929491,379.116,406.95,379.328,406.96,1522.005990225,1573.378378325,1492.859010875,1611.256379725,2106.5
1,8.75,0,0,0,-41.475275881,-41.815271813,-42.88670245625,-42.71771417775,56.4007509,58.6264004,55.35659905,56.7147986,96.391546358,-12.6103365,-8.230243731,-12.373425,-18.266340695,-5.8582037554,-3.228622193,141.74170969,156.801681695,0.01541378355,-62.9614606065,-8.1104997337,0.06298565,0.1293416,0.14266035,0.04373775,0.03702525,-1.573976775,-1.5905637539,-1.044727634175,379.9,406.94,380.376,406.95,1519.106020425,1565.8654101,1522.257811625,1565.4092471,2105.225
1,9.25,0,0,0,-41.313484698,-41.724043342,-42.8573,-42.57823141075,56.0692519,58.484319252,55.65264905,56.4925998,96.34854496,-12.5808735,-8.08283295325,-12.1324425,-18.66431387975,-5.8328295878,-3.426694311,141.64922071,157.854627275,0.0134472949,-57.7574389975,-8.46833647505,0.088436175,0.134306425,0.128379,0.03876165,0.029782525,-1.77477789525,-2.114371754075,-4.683025426525,380.204,406.86,380.22,406.83,1496.6733399,1584.174226525,1426.918544425,1586.53280445,2107.4
1,9.75,0,0,0,-41.39031094025,-41.53295937,-43.022981645,-42.6298986165,56.5023761765,58.3987998,55.93190195,56.4805994,96.3729186495,-12.625758,-8.237456665,-12.021947625,-19.27507097375,-5.3634196393,-3.05450654975,141.459381925,158.011468505,0.0155052516,-58.519704855,-5.7354565175,0.0512482,0.1384142,0.1249478,0.0378524,0.0327182,-1.81149541435,-3.9508899251,-4.463463143175,380.664,406.77,380.784,406.73,1485.776953875,1654.9201807,1466.48689405,1664.376050875,2107.85
1,10.25,0,0,0,-41.337586113,-41.62860468875,-43.062369331,-42.582160583,56.5652705,58.5991994,55.780552,56.2270018,96.422161842,-12.6260685,-8.23664601595,-12.3367709715,-18.908895902,-4.3694096609,-2.4813593188,142.1312441,157.267182815,0.0195377736,-59.129734506,-5.474916523025,0.0992767,0.1176625,0.1301875,0.0358777,0.03422,-1.417004673975,-1.7085632657,-4.24847187435,380.348,404.36,380.252,404.31,1462.008942425,1701.1475034,1351.54864725,1697.6453588,2109.575
1,10.75,0,0,0,-41.30369449875,-41.5171980475,-42.8180732625,-42.28456939875,56.758687306,58.70787575,55.951699075,56.3564012,96.4186998005,-12.62639625,-8.231616101325,-12.187702875,-17.9802365945,-1.5056068747,-0.75208473615,142.028912645,157.72333368,0.0144839207,-60.3298727775,-7.9650134004,0.05984165,0.13528995,0.13379915,0.031068125,0.032878175,-1.63049000675,-0.899379699675,-3.391942588575,379.416,402.904,379.588,402.881,1323.26713025,1729.394352625,1313.9695165,1736.774772325,2112.025
1,11.25,0,0,0,-40.761081265,-41.035355168,-42.3873782125,-41.80903228125,56.2461002,59.3344995,56.1077997,56.8786,96.42979108,-12.6179265,-8.2217429775,-12.43519725,-18.521372241,-0.0275628056,0,142.19582071,158.520841975,0.0158888183,-61.14711496,-6.39657455795,0.1000325,0.1432733,0.1439546,0.0395905,0.0365407,-1.509808118125,-0.4061752394,-3.6262051206,379.668,402.813,380.028,402.798,1311.15024175,1750.86073705,1338.47524975,1749.80098665,2112.2
1,11.75,0,0,0,-39.901895176,-40.212439165,-41.97765811,-41.25400033875,56.7441027,59.59114835,56.2775998,57.85304735,96.44255792,-12.6152355,-8.07645928755,-12.374529,-18.85374605625,0,0,142.890554775,160.7346160125,0.017182681675,-56.29195146225,-7.443213430225,0.044684925,0.137775825,0.149260225,0.04823635,0.034021325,-1.4791122621,-0.598667846475,-2.931558340375,380.544,402.99,380.664,402.98,1203.34073755,1734.3213321,1261.7122275,1737.308201,2113.925
1,12.25,0,0,0,-39.857,-39.9559763185,-41.33444609375,-40.80890807525,56.425251375,59.28415165,56.44412675,58.72955065,96.4381088,-12.058578,-8.0586428268,-12.437526,-19.391608832,0,0,143.584284775,162.4946527,0.013858132375,-61.90766484475,-9.243923755475,0.104019625,0.130872625,0.139696,0.03942975,0.043228,-1.282053915175,-1.84519171525,-3.213228567075,380.424,403.08,380.584,403.08,1260.5800351,1722.89287585,1277.9948898,1723.02641125,2113.575
1,12.75,0,0,0,-39.85043,-39.8471885,-40.72864385375,-40.8373187325,55.30201600125,59.3011106185,56.71524975,58.656649,96.43936,-11.66445,-8.03900709095,-12.529365,-18.1838958965,0,0,144.3910816,164.2127603125,0.016408084,-81.033183222,-5.0954204702,0.102089,0.135328275,0.126034,0.042114,0.038839375,-1.55059430805,-2.9307402436,-8.817557735925,380.116,403.31,380.088,403.37,1348.9327978,1714.330874325,1330.8916642,1717.621423125,2113.575
1,13.25,0,0,0,-39.82025,-39.8468775,-40.28108538875,-40.6921115035,56.8886560725,58.7692477,56.835500875,59.0010987,96.45521344,-11.52905475,-8.02061244555,-12.4450125,-17.717239748,0,0,144.6833098375,165.382743675,0.02109697985,-57.5960299245,-6.550904043325,0.052791425,0.1296578,0.131234525,0.039298225,0.0511288,-2.08875758375,-3.9837255062,-4.18329514405,379.364,403.6,379.036,403.66,1386.2676686,1698.50577875,1380.6553978,1700.200500625,2113.5
1,13.75,0,0,0,-39.02219981625,-39.846858,-40.1617219505,-40.243445674,55.93587725,60.0195169585,56.994872375,59.1418993,96.44554976,-11.48327325,-7.88395745495,-12.2700961685,-17.709361199,0,0,144.6935298625,165.9355679,0.0168499423,-62.2368783145,-9.6003090439,0.1381338,0.1175209,0.1192884,0.0351097,0.0391231,-1.98975123865,-2.0699538137,-4.04197704435,378.28,404.02,378.232,404.21,1368.1717866,1683.5203315,1418.8301948,1680.6897315,2114.625
1,14.25,0,0,0,-39.0651117785,-39.7859285425,-40.0220180785,-39.973453427,55.29239715,59.2476694575,57.51995,58.885772787,96.43345728,-11.495676,-7.8796799779,-12.29880079525,-17.5057176665,0,0,144.3271601625,165.998511325,0.01730613925,-50.1800704975,-7.914782502525,0.126248025,0.132523975,0.1324513,0.0389935,0.0415359,-2.2482538737,-1.2368387996875,-3.81275099323333,379.292,405.13,379.692,405.38,1525.985564,1662.3950405,1465.43757,1657.84517425,2116.125
1,14.75,0,0,0,-39.1081857065,-39.846766,-40.1882575725,-39.88018,56.612601,59.960980441,57.4608503,59.14319765,96.430019608,-11.410599,-7.8607813575,-12.29895675,-17.069968454,-0.00872198639999999,0,144.6240518875,165.9441265625,0.0162595424,-62.22435192325,-7.542982996375,0.1216527,0.12575955,0.12981265,0.0386696,0.0313145,-1.334779009,-0.403723785675,-3.58352494211667,380.24,406.13,381.98,406.1,1516.7709492,1648.179028,1548.6271381,1648.5827645,2117.625
1,15.25,0,0,0,-39.378559282,-39.846858,-40.463110447,-39.938421227,55.240626815,59.062216496,57.455801,58.572501,96.429424184,-11.0299605,-7.8484232255,-12.36840525,-17.02543375125,-2.572772562375,-1.0643660555,144.0567169625,165.556359525,0.01623634925,-65.5367000455,-6.6052960218,0.07233225,0.1424725,0.1264615,0.0371065,0.03058375,-1.77196827895,-0.9286497528,-3.354298891,381.052,405.83,381.632,405.72,1554.6094088,1648.6391905,1586.1193487,1653.1175909,2118.625
1,15.75,0,0,0,-39.597409975,-39.847762,-40.4295,-40.180273626,53.12837525,59.570733061,57.139874625,58.24229865,96.458495852,-11.5549815,-7.725503613,-12.51852478,-17.350220819,-4.7267996364,-2.39467481305,144.0536738125,164.537466825,0.01335540275,-72.01541244225,-8.0819798061,0.094128875,0.136194125,0.133667,0.032859875,0.03821025,-2.1519182622,-0.8000954276,-3.449606493225,379.82,405.43,381.64,405.36,1614.859304175,1646.5639154,1578.454090475,1648.60681655,2118.45
1,16.25,0,0,0,-39.781125,-39.850769,-40.95019334,-40.58284392,53.603124125,59.65720235,56.699999875,57.7764013,96.471375852,-11.52274125,-7.80195655,-12.63081225,-17.7038328065,-5.542650590275,-3.019355539,143.34485845,163.0383081125,0.012221992875,-69.664458254,-6.8024568063,0.100606,0.118766625,0.136971875,0.035205125,0.028669625,-1.8901351403,-5.848200335675,-4.1827836819,380.04,405.22,382.076,405.2,1577.483604875,1644.6086899,1536.708053125,1647.0183374,2111.4
1,16.75,0,0,0,-39.85351,-39.9393515575,-41.384375,-41.07481081775,54.81735825,59.4781483,56.372000875,57.076,96.482607912,-11.49907425,-7.7874438925,-12.93819,-17.381072555,-5.8769598429,-3.52092432615,144.0543034625,161.9346336375,0.01426385375,-60.8811490125,-8.714471264,0.09182165,0.1264642,0.11212695,0.032489,0.03280245,-1.23221321325,-10.89630524375,-5.3680797429,379.62,405.14,381.94,405.22,1613.48105905,1645.96092705,1498.9291218,1653.5232204,2110.2
1,17.25,0,0,0,-39.854,-40.10809099125,-41.539329733,-41.477494651,55.320272145,59.3085,56.6071009,57.336001625,96.475511975,-11.691920625,-7.75998989585,-12.97959,-17.7671766565,-6.063163688225,-3.504174307475,143.72963175,161.0277844125,0.02186621845,-70.65863969,-8.584149178375,0.0778691,0.103181,0.12015725,0.03618835,0.02718645,-1.6132849588,-0.9217749476,-3.933446980575,380.124,405.29,382.5,405.39,1492.5477777,1649.2536907,1434.361652175,1651.14897415,2111.85
1,17.75,0,0,0,-39.854,-40.07869175125,-41.576074104,-41.6898462615,55.7059,59.19237275,56.7377,57.345625375,96.4977179,-12.141110625,-7.7541333331,-12.751897934,-17.611861196,-5.997471623075,-3.457106587,144.130403625,160.748631425,0.01692874,-64.86757658875,-10.422700638,0.1147234,0.1021358,0.1304112,0.036569,0.025197,-1.4634647586,-0.91572034755,-4.3560856971,380.692,405.54,382.964,405.56,1401.372856475,1641.262856925,1465.0367163,1640.709331775,2115.05
1,18.25,0,0,0,-39.854,-40.15858967125,-41.401501205,-41.632152028,56.1593,59.177373625,56.876,57.19725025,96.4996844,-11.58924,-7.6805076414,-12.86229,-17.57665615,-6.197029376275,-3.5585090565,144.3727661375,160.4959381,0.0197340608,-63.04094357,-8.4213024871,0.0963234,0.1400836,0.1353578,0.0441534,0.0340708,-1.57211322885,-0.9096657475,-4.959574040075,380.196,405.54,380.556,405.56,1520.9502321,1648.359610875,1501.1004347,1649.218622475,2120.625
1,18.75,0,0,0,-39.857081,-40.3961929155,-41.62967536,-41.178748797,56.0137984,58.86675075,56.3373018,57.383500125,96.5198209,-11.613346875,-7.69254588685,-12.82150095625,-17.48828075825,-6.14938749225,-3.4839627992,143.492428925,160.114776975,0.020810005425,-66.565509623,-8.5732036988,0.118803075,0.115308825,0.14664725,0.036944475,0.034946175,-1.23057852625,0.3261226908,-3.2205058353,379.176,405.64,381.608,405.69,1478.9625791,1662.9120255,1507.6959241,1656.1649082,2122.175
1,19.25,0,0,0,-39.863976,-40.5908684255,-41.93367534875,-41.2417964355,55.603239997,58.5589567075,56.1558998,56.992748625,96.542584,-11.597390625,-7.6956322118,-12.86975797,-17.682192425,-6.420208964375,-3.61681242515,143.61039195,159.4632808875,0.0121257864,-58.011042817,-9.2958146991,0.119799575,0.1376065,0.13203305,0.04251375,0.02883065,-1.7400897698,0.0637272209333333,-3.33983099115,379.216,405.8,381.464,405.81,1457.71102375,1667.3603079,1420.784497725,1669.93507745,2124.425
1,19.75,0,0,0,-40.016210989,-40.8555569645,-42.01949221,-41.347647933,55.810919347,58.601876,56.3937008,56.9738271325,96.551163,-11.593681875,-7.70776763015,-12.8798940605,-17.8729968455,-6.19071168945,-3.51880634335,143.37620075,159.3286636625,0.0162882484,-60.0676270265,-8.7034521555,0.069426,0.12066835,0.12580375,0.03798765,0.0402717,-2.149774673,-0.198668248933333,-3.781054764625,379.252,406.01,379.988,406.03,1364.4424852,1678.1233163,1359.417330525,1677.99097565,2125.95
1,20.25,0,0,0,-40.165518978,-40.994206957,-42.057172205,-41.442759727,56.1889,58.471876625,56.6082007,57.047499875,96.5708096,-11.505405,-7.6905268627,-12.90927160625,-17.7544952675,-5.970436099375,-3.5683574105,143.5047156875,159.99490025,0.01950529,-50.857664438,-7.826463888,0.099994,0.12475,0.138112,0.035038,0.036712,-1.82562330355,-0.4610637188,-6.114278137425,378.3936,405.712,378.2486,405.65,1306.600766,1685.61677775,1349.88755425,1677.9912616,2127.125
1,20.75,0,0,0,-40.098312258,-40.8403108975,-42.35059726875,-41.5418017205,56.178,58.00287575,56.4528999,57.22074975,96.56570566875,-11.4931575,-7.797914374675,-12.9767989845,-17.83569400225,-6.015610030125,-3.421515494,143.323193175,159.774792475,0.0160273131,-59.7105534495,-7.9589010606,0.118145525,0.118574725,0.128482775,0.0342695,0.033381625,-1.5637706766,-2.787301725125,-4.697541382625,378.1332,405.758,378.1066,405.727,1326.2355606,1675.7719026,1318.4666101,1672.51038895,2127.225
1,21.25,0,0,0,-40.124368863,-41.12235433,-42.26919849875,-41.600790984,56.629582356,58.169125125,56.4369002,57.021250125,96.5640131,-11.572378125,-7.966140928975,-13.0382211765,-17.88930599725,-5.812790591725,-3.316117702375,143.1588913875,159.503859775,0.0182102349,-63.12362423025,-7.3988200402,0.0886278,0.110986925,0.12392715,0.0376854,0.033257925,-1.7382626034,-2.610008946,-2.686585632125,378.0715,405.853,378.1336,405.845,1271.22031925,1675.76304725,1298.963475,1677.8841391,2128.4
1,21.75,0,0,0,-40.149676538,-40.895433558,-42.09599724,-41.7314602465,57.1304018,58.077373625,56.0914009,56.890876875,96.5694457,-11.56741875,-7.98397355745,-12.776614938,-18.106940065,-5.84601629345,-3.47051487625,143.528848325,159.3508394875,0.02016337215,-54.8105733705,-8.8344572045,0.0830661,0.1058828,0.12950915,0.03760635,0.0378825,-1.4823063914,-2.2981999798,-1.845871476275,377.5724,406.007,377.9608,406.012,1232.4994265,1679.88425875,1279.785754,1680.68089445,2128.85
1,22.25,0,0,0,-40.3606088145,-41.1256715005,-42.02161131375,-41.7984234505,57.188099755,58.4634985,56.0786001,56.83499975,96.55775263875,-12.193205625,-7.997570583575,-12.429246,-18.01867508,-5.7569133859,-3.30460866395,143.4317663125,159.3463365125,0.01491125625,-54.16872962025,-6.11620454,0.089278,0.12181925,0.13638875,0.03731525,0.03692775,-1.6483382206,-1.45400430925,-4.299143216475,375.8998,406.058,375.8662,406.094,1195.54165075,1685.03670865,1220.05382225,1688.05116475,2125.95
1,22.75,0,0,0,-40.534453488,-41.126714315,-42.01592084,-41.6273760825,56.25555,58.882001,55.988700925,56.8919982,96.56093892,-12.4755105,-8.0098819856,-12.14331,-18.3119321775,-5.8334789524,-3.3917435625,145.1095349375,159.196359875,0.021828667,-58.426329945,-7.741684439525,0.0883677,0.1374185,0.1325607,0.035991,0.04253475,-1.86816708905,0.02857365905,-4.060308495675,377.7668,406.091,378.0604,406.1,1194.151558,1659.530115325,1173.6862855,1650.058824975,2114.9
1,23.25,0,0,0,-40.522078771,-41.1432580025,-42.043830746,-41.72550590125,56.332450075,59.0186,56.299275,56.7428002,96.567948998,-12.093768,-8.0244257115,-12.06321825,-18.57665615325,-6.04704292825,-3.5076085326,145.739106945,159.238502725,0.0167195512,-55.35335239525,-8.141437318675,0.09719095,0.14551675,0.1287329,0.040384,0.04229685,-1.55385330755,-2.627244599,-2.3633285437,378.593,406.133,378.5868,406.222,1123.039689,1684.37477225,1120.14143775,1674.1629838,2110.725
1,23.75,0,0,0,-40.530096056,-41.09551432,-42.094305657,-41.682447825,56.93678069275,58.743355576,56.447749925,56.894601,96.58778912,-12.0656505,-7.8710091927,-12.264405,-18.47641956,-5.91917799775,-3.4559993129,145.434785695,159.12116783,0.0134620469,-61.982342626,-8.202772213,0.0719605,0.1299187,0.1273039,0.0361831,0.0353407,-1.4752530365,-6.559022544,-4.176835018125,378.24,406.326,378.646,406.366,1118.45182625,1705.400938575,1074.109626,1683.958327,2104.85
2,0.25,0,0,0,-37.84978672425,-39.111142,-39.79665,-39.866676,60.20405,62.919850025,60.126633045,59.71225,96.75335784,-9.39006242625,-8.5337443164,-5.92145925,-5.80783123025,-6.608864476,-3.7855236527,149.75106798,167.913743365,0.0176855345,-53.404889961,-8.147449715,0.0944304,0.13615645,0.14002005,0.04199535,0.03914575,-1.1903918688,-3.0495362105,-2.7768297979,354.355051875,353.625954,355.193325825,354.77289555,1610.0389498,1708.09312125,1622.689977275,1690.228427,2009.15
2,0.75,0,0,0,-37.809338716,-38.699866208,-39.7791429005,-39.873324,60.8818,62.889049025,59.20245,59.630575,96.7348042,-10.031975205,-8.2229086538,-6.07523971125,-6.244597791575,-6.58861568755,-3.7816730912,149.0696666325,168.02427593,0.023829414325,-53.60877485,-7.66835116025,0.1341878,0.161065875,0.137013025,0.043914875,0.0423479,-1.2712226446,-2.761739861,-2.228299248875,354.276376125,354.354513,354.401934,354.90481215,1602.50055705,1681.29319825,1611.326609175,1675.31212975,2010.725
2,1.25,0,0,0,-38.0379458335,-39.111628,-39.86192996325,-39.876138,60.344,62.10947695,58.53325,59.431449625,96.761084,-9.9566387625,-8.911466346425,-6.444748586475,-6.751553627775,-6.5808226831,-3.757413641875,149.10984894,168.98948803,0.0156642819,-58.028570366,-9.489754351,0.11312105,0.15997945,0.14896355,0.0391645,0.04359685,-1.074020968675,-2.508239981475,-0.732761119,355.5594375,354.45474375,355.242579,354.8782995,1585.8911024,1643.4166745,1594.57559015,1636.95947175,2012.75
2,1.75,0,0,0,-37.995943918,-39.106054,-39.87,-39.8769,60.21515,62.00485,58.3641,59.450362232,96.787244982,-10.17662301,-9.1734615388,-6.192888,-6.00379337575,-6.634805118,-3.7625000938,149.3556457375,167.531353515,0.01991835,-53.16652824,-7.5737605474,0.1211454,0.1605022,0.16343135,0.04343535,0.0462314,-1.26021552195,-3.9941308823,-2.930130465075,355.255512,355.01732925,355.472247525,355.402086,1606.7000637,1634.424924525,1619.678518225,1622.266070575,2009.475
2,2.25,0,0,0,-38.44338841825,-39.68755,-39.887225,-40.063401634,60.0948503,61.69727495,58.3052,58.75705,96.78305176,-10.4130754875,-9.5573076924,-6.360135375,-5.677917981,-6.40911553635,-3.75546532585,149.048429375,166.8570244875,0.0130881265,-52.400595408,-8.3079904652,0.09197705,0.12420475,0.1445517,0.035884,0.04175005,-1.6256768245,-1.80607058,-1.9024495225,355.59500325,354.81255675,355.7534325,355.5758193,1586.45168465,1609.379655475,1592.118791475,1595.135381375,2010.35
