DOY2,HR2,USTAR,WS,TA_1_1_1,RH_1_1_1,VPD_1_1_1,PA_1_1_1,TA_1_2_1,RH_1_2_1,NEE,FC,H,LE,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,CO2,H2O,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,CO2_SIGMA,H2O_SIGMA,G,SG,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,NETRAD,TA_1_3_1,RH_1_3_1,TA_1_4_1,TS_2_1_1
1,0.25,0.4631205975,4.596861075,4.43983756,100,7.354129275,82.7584685,3.90902975,99.0375,1.220777915,1.17884589325,22.0398821024999,19.99913459375,0,3.11156,318.164915,323.038875,0.07256,0,415.665575,8.84843399999999,0.75545,0.803075,1.40445,2.570875,4.460225,2.00895925,0.359822922499999,9.78223594999998,6.7478629,-0.0010840777,1.72371285,1.4027931,0.5854453175,5.53002135,1.774616975,-0.406080599999979,2.829906625,92.1158555,1.99485665,1.8310324
1,0.75,0.47570195,4.36113425,4.26974065,100,7.165779787,82.7668575,3.124302875,98.8,0.832627959999999,1.007783342,14.12885168,19.215504908,0.092472594924999,3.22083335,315.747805,322.83403,0.07256,0,415.21655,8.69834835,0.7559,0.803,1.404625,2.558375,4.43325,2.654220975,0.338956767499999,7.11983167499999,9.032159325,-0.0018607942,1.62307185,1.461907575,0.666339445,5.10424145,1.2158714,-10.515305,2.863794275,91.8777115,1.846215,1.70575895
1,1.25,0.53028048,5.375577925,3.9787015325,100,6.679395195,82.771883,3.09990695,99.07,1.4849459385,1.137030782,28.0443302999999,17.06998980725,0,3.288998675,317.35173,323.079305,0.07256,0,414.16796,8.75686212499999,0.816432125,0.8041,1.4065,2.5729,4.4618,1.67091195,0.14859978,4.36087105,31.407046,-0.000993437280000001,1.6534953,1.346137675,0.7095526875,5.05955335,1.5539854,-10.3764075,2.7107612,91.480939,2.255686675,3.4003369999999
1,1.75,0.622365029999999,5.6021697,4.51347530999999,100,6.8254466,82.767,3.54126267499999,99.04,0.538721572,1.252020915,13.95235072,18.95025191475,0.0610278219999996,3.91807525,316.1690975,321.76448,0.07256,0,414.61021,8.956393975,0.75525,0.802025,1.40605,2.568575,4.4559,2.618920925,0.2163076625,1.0212182025,5.830387575,-0.000994776030000001,1.73109055,1.34751985,0.802678285,6.082909,1.737522775,-11.84908125,2.793616075,91.1998785,2.78732795,1.55513915
1,2.25,0.6208824,6.310118,4.3757417125,100,6.876122101,82.748,3.8798128,99.1375,0.889145736,0.76933896375,20.19503848,14.3921065385,0.191559225,3.4922938,316.042835,321.99324,0.07256,0,414.4087125,9.291485825,0.753275,0.803,1.408,2.57025,4.45775,3.8924257,0.307537427499999,1.0343364,8.66882405,-0.001513148,1.671333425,1.365079125,0.7059675375,5.66325685,1.628797475,-6.5841256,2.75924205,91.3645925,2.721330575,1.458048375
1,2.75,0.62114783,5.83019589999999,4.01764175,100,6.72618774525,82.737168,3.639823575,99.3175,0.604934146,1.05266705,54.6969301600001,15.6668142585,0.16849556,2.9458366,318.49,319.72709,0.07256,0,414.45196,7.8889454,0.755,0.80205,1.409025,2.567575,4.456775,2.19436315,0.2679311425,1.12277455249999,3.46994147499999,-0.0013419824,1.69529355,1.444433275,0.6510656,4.96643245,1.6943181,3.80892127499998,2.1755948,91.41725,2.134652125,2.4532735
1,3.25,0.549064819999999,5.12858309999999,3.67631683,100,6.8450496,82.7326,3.647166,99.72,0.879515698,0.908957044,39.593764835,15.28536997475,0.0925821805000003,4.08918459999999,316.92175,321.01836,0.07256,0,414.91084,7.80870009999999,0.752,0.804,1.40715,2.56715,4.45665,8.9395785,0.954926008749998,2.395135575,55.7573874749999,-0.001594285875,1.5588549,1.35798255,0.7128848425,4.808640775,1.72114085,172.078609999999,2.0678592,90.7737545,2.0486889,1.216601275
1,3.75,0.553009429999999,5.75325009999999,3.41552862,100,6.46811424,82.73922025,3.22224375,99.8,1.16117614275,1.3331369765,24.273563215,16.27772608575,0,3.63764064999999,317.1595,321.41527,0.07256,0,415.97549,7.817135,0.755,0.803075,1.405375,2.56995,4.45555,12.513697725,1.1397848375,5.06127399999999,8.62145825,-0.00322794555,1.6937176,1.444990075,0.7063724375,4.24859705,1.4101428,101.6419105,1.945618625,91.2122535,1.908560325,4.16779544999997
1,4.25,0.63648092,5.81464505,3.387246235,100,6.25888052925,82.72652475,2.82353315,99.8,0.596262847499999,2.12900962,19.0662095,15.035302323,0.0399511659999997,3.185229125,316.44,321.54261,0.07256,0,424.512745,8.0397281,0.75125,0.804025,1.407125,2.568525,4.4518,10.1653755,0.5133268325,2.518704025,13.53311375,-0.0018077773,2.5210432,1.545782925,0.8629262425,4.628684375,1.82589525,8.0028741,1.786709775,91.251007,1.7695212,1.081430125
1,4.75,0.6615624875,5.627138375,3.5348298,100,6.152942671,82.702,3.16046345,99.8,0.920849204999999,3.30009075,32.2382593875,12.577963925,0,3.4170715,317.2635375,320.524325,0.07256,0,416.5058625,7.80223387499999,0.752425,0.804,1.4092,2.5704,4.458,15.334958325,0.7400011525,4.76960124999999,11.87710875,-0.0019112376,2.3597479,1.53019405,0.82905032,4.329036125,1.5829318,329.8134025,1.603998775,91.86844,1.598963475,4.41336819999995
1,5.25,0.6424573825,5.487609475,3.09661842,100,6.2842725475,82.770152,2.93920725,99.8,0.5971380875,0.73249209,17.05374269,9.10782064449996,0,3.49248335,318.50936,319.1151725,0.07256,0,416.836005,7.751823325,0.751,0.804,1.407075,2.5688,4.454325,17.6456485375,0.653019156083332,1.34658255,10.7324305,-0.001693098125,2.162190675,1.60025835,0.7763029375,3.723150725,1.458449975,107.98792085,1.67551425,91.2469645,1.652145925,3.98601420000004
1,5.75,0.571785725,5.61204655,2.9165328,100,6.15305271475,82.71015,2.781165625,99.8,0.5466258615,0.952036375,33.15042986,16.947587,0,3.1526746,317.3061,318.540035,0.07256,0,417.251615,7.6574111,0.74435,0.802,1.409,2.5671,4.4526,11.7863075,0.4974085,2.78023559999999,6.61693774999999,-0.000855265705000002,2.14754465,1.40077005,0.7144376875,3.602995025,1.486644575,8.561304275,1.78603155,90.8412245,1.750134425,0.3667414625
1,6.25,0.58888718,5.26793025,2.918755695,100,6.198616647,82.694875,3.0123962,99.65,0.89766813,1.13907728975,18.7876283225,14.986066554,0.1875322525,2.7840372,315.6955725,318.170915,0.07256,0,418.8181,7.6699611,0.74375,0.804125,1.41,2.568,4.459125,15.0467885,1.24166084,1.67294025,5.812004,-0.002035953175,1.9844733,1.309000275,0.615263175,3.784825525,1.2684277,9.5847526,1.82309275,92.24701,1.77777035,0.288954252499997
1,6.75,0.5742778,5.818796,3.090931,100,6.0658745,82.757,2.70408125,99.73,0.871218731,0.946829904,23.21648541,10.6061652119999,0.0883024089999999,3.343083275,315.24022,318.923645,0.07256,0,415.20229,7.52117984999999,0.742,0.79835,1.40705,2.56615,4.45425,9.99883989999999,1.072320975,3.0447622,8.10263864999999,-0.001979387375,1.664964875,1.536251925,0.7314518525,3.70974005,1.210128025,9.50914715,1.778887175,91.8668015,1.758952525,1.232854
1,7.25,0.56902886,4.5687376,2.979780555,100,6.1251354,82.78275,2.4549048,99.73,0.8625638545,0.91233179,20.70778532,8.36619882799998,0,3.52869075,315.203,319.46859,0.07256,0,416.133705,7.7544208,0.7396,0.80115,1.40705,2.56625,4.45125,4.58562134999999,0.263240025,2.60139895,8.80737044999999,-0.003055157825,1.742490775,1.50998705,0.645252415,3.24541065,1.748149325,9.48512515,1.61477915,92.19201,1.58159465,0.828499795000001
1,7.75,0.52607383,4.164835325,2.8988753525,100,6.16830325,82.812375,2.877581025,99.745,0.64532149,0.83586293075,15.1135610275,10.20351675,0.439956447499999,15.2687075,315.42184,319.34404,0.07256,0,415.9649,7.81115075,0.73925,0.799625,1.407,2.568,4.457625,13.0145644,0.727546925,1.9435906,8.38751777499999,-0.001539800275,2.0365354,1.332734725,0.6047787175,3.7213037,1.93144085,9.271078825,1.616573375,92.9422465,1.586269275,0.814389259999998
1,8.25,0.487867112499999,5.07524592499999,2.8837249375,100,5.8900735905,82.8301455,2.3395168,99.77,0.918709343,1.00310777625,18.4504615625,13.11355,42.9038655,36.503708,317.9266,319.6361,6.86599,3.648954,419.601275,7.687674,0.733225,0.8001,1.406,2.568,4.4532,9.10887124999999,0.6761938,1.8092616425,9.27338435,-0.000605864972500001,1.77217815,1.44778745,0.6498439225,3.589229275,1.613756775,9.342479825,1.364952775,93.1370185,1.3482089,0.8663312
1,8.75,0.5838319975,4.989186425,2.5534646475,100,5.68948587775,82.8421125,2.9264704,99.76,1.271875254,1.90409087599999,21.66474335,12.454400147,128.64778,56.92728,317.6422,320.2185,71.022635,37.904613,420.0255225,7.4891352,0.747175,0.8011,1.401075,2.56455,4.44855,13.964944175,0.8860032,2.36678337,8.244728675,-0.00143365275,1.924907175,1.684474125,0.66273091,3.92975655,1.363053925,20.59129275,1.41375305,93.0811455,1.408137125,0.819161440000001
1,9.25,0.606779615,5.48669705,3.44840412,100,6.14042736,82.8706,3.461420875,99.8,1.04154815925,1.791500107,12.033205,22.4800229765,223.4889175,76.36769475,316.19702,326.44,258.051477,117.494253,419.3039,7.6924627,0.7527,0.79835,1.40025,2.56595,4.44895,11.476486625,0.75043392,4.29262835,9.20909879999999,-0.0027169607,2.045142575,1.64613755,0.753586745,4.136673025,1.2436985,52.3080935,1.99130325,92.64357625,2.019441575,0.95433371
1,9.75,0.53903395,4.711379825,4.03034323,100,6.5545184375,82.89465,3.863674225,99.7,1.33381452775,1.604997,51.8529141,30.65886472,330.923335,126.3532125,315.57474,335.4782075,490.96817,219.43491,417.22838,8.137703,0.7346,0.7916,1.402225,2.56535,4.447425,3.56364980000001,0.332801925,11.972630125,19.861972,-0.0059703914,2.00959285,1.88814455,0.7745399525,4.460173575,1.312848125,86.316865,3.339118975,93.8050385,3.618910225,0.68524627
1,10.25,0.72219704,6.5669928,5.888438545,100,7.34253624375,82.8775745,5.92475,99.1375,1.4421053485,1.8413227765,71.7489079475,45.629428929,409.04407,176.2433775,317.23854,344.0658575,699.89562,320.27412,418.8812025,8.71996155,0.74725,0.80205,1.39825,2.56705,4.44585,4.58511500000001,0.41751322,32.42563825,36.93464175,-0.0064126288,2.4081425,1.918607575,0.9951888875,5.6664002,0.6220310375,164.8517725,5.43323305,94.3976765,5.55039555,0.7951368625
1,10.75,0.74995385,6.646294075,6.141346775,100,8.0604786715,82.9021875,6.389270125,99.2,0.8798537725,1.294301475,110.3817125,56.777028911,486.1374275,223.5633175,319.177705,350.2554,862.40281,423.0195,419.6447025,8.9595055,0.75055,0.803025,1.397125,2.564475,4.446325,3.4601138,0.4327724,53.4418645,47.8348415,-0.0143557715,2.27624875,1.90094825,1.03932078,6.206588225,1.07931248,286.8383025,5.883019725,94.51163,5.985196975,0.84182932
1,11.25,0.70585548,5.8309929,6.1809820775,100,7.719519295,82.901917,6.612612,99.1,0.7530837325,2.136698,148.8784366975,70.6145338469999,549.5430625,262.5109,319.97726,359.152235,1016.10303,539.37099,422.3747475,9.3558114,0.75,0.7953,1.39255,2.564,4.44665,11.189391175,0.749795017499999,113.9931225,69.33858,-0.0174563305,2.046078,2.090961325,0.9451867375,6.377306575,1.056300235,314.1358475,6.280262525,94.9241055,6.31758905,0.8302795125
1,11.75,0.7209372675,6.17895939999999,6.344731905,97.708831,7.83943578325,82.900449,6.61042375,98.575,0.779842330000004,1.5593176,174.0402175,85.8172629999999,600.9765,301.8718,316.48853,366.72048,1144.92424,608.64102,420.84701,9.119391,0.75325,0.802,1.389825,2.5645,4.447975,6.83305874499999,0.785806533124999,96.7946925,74.983739,-0.00978339855000001,2.255009975,2.212317325,1.00422714,6.515315625,0.77602016,340.23053,6.2734037,94.9166455,6.2954933,2.03201175
1,12.25,0.73974326,6.4751839,6.77532385499999,100,8.06459416075,82.91568775,7.1383071,98.74,0.758915284,1.40122425,197.820275,92.2459965575,646.8396,333.00757,316.657025,370.72164,1250.53532,685.33854,421.880275,9.233146375,0.75425,0.8031,1.391,2.566,4.4489,2.9534618,0.33808548,139.81295,106.019455,-0.01558464875,2.27537795,2.219919425,0.98281911,6.7194683,0.7452020525,376.2932725,6.6708281,93.78381925,6.702698475,1.4055192
1,12.75,0.79384184,6.5068675,6.75378574,100,8.46135686325,82.968964,7.637,99.0625,0.5638371,1.64861005,203.4461,94.59789645975,665.0928,353.54453,316.4373475,375.525335,1337.26266,730.88004,421.39271,9.6977382,0.751825,0.80205,1.3952,2.56205,4.4464,5.62661980000001,0.523208840000001,141.61964,96.172101,-0.01696032075,2.282204325,2.276718,1.03660626,7.061555425,0.78217591,404.9275825,6.891321675,93.44519425,6.9761405,2.41758195
1,13.25,0.781312457499999,6.3410826,7.644552065,98.7977725,8.581424185,82.90312375,8.08,98.88,0.449366824249999,1.663327375,232.4061,108.8764125,668.3191425,362.60524,317.150955,381.89217,1399.89101,749.19054,421.7559375,9.6509204,0.976829797499998,0.80305,1.39625,2.5639,4.4454,4.77801234166665,0.439572599999999,158.0155,113.11922,-0.033642897,2.66861675,2.3793119,1.03046484,7.7210522,0.982706887499999,413.70962,7.8477028,93.805637,7.91103475,4.00556025
1,13.75,0.792103849999999,6.80273045,7.5863981525,95.9726095,8.8851200575,82.858975,8.24291815,98.435,0.460191645999998,1.5439961,225.392435,116.3879693,655.03591,348.11056,317.1523025,382.499675,1347.2578,732.7956,421.53538,9.2433419,1.3611634,0.8031,1.3954,2.5649,4.4456,2.8404011,0.2802368,197.819975,128.29801,-0.02124207475,2.263743825,2.197795775,1.01343341,8.11219295,0.78985097,424.87524,8.18208135,93.1467595,8.238213375,4.7311777
1,14.25,0.769664765,6.11349145,7.64660473,91.28383325,9.5253268225,82.8183,8.5815674,98.16,0.144814737999999,1.3670696,238.313963675,110.974308855,639.253,333.0509,316.1942,381.55,1327.02263,695.16048,422.02246,9.724960675,1.5950908,0.805,1.3869,2.5638,4.4466,5.80288414999999,0.4598672475,166.86652,103.4793945,-0.018185714,2.277284575,2.2232229,1.0053186625,8.536005725,0.7744849075,400.7660275,8.72175315,93.3369435,8.721670375,5.456020875
1,14.75,0.78863723,6.981580525,8.49115715,96.5319404999999,9.96826956,82.780675,8.863898125,97.59,0.92467777625,1.2815731,218.3524925,111.354007015,606.054125,309.5617075,316.774675,382.861965,1269.57325,642.04125,422.4331875,9.8391444,1.77551995,0.80145,1.3848,2.56425,4.4473,3.99997277499999,0.3012300025,153.130965,86.3842165,-0.014242606,2.238587725,2.034484125,0.905296155,8.695298625,0.739640205,370.49922,8.8618695,93.1417595,8.9004695,6.205501875
1,15.25,0.81276257,6.4610486,8.437949055,95.2120485,9.7258670695,82.71345,9.07714495,96.605,0.225343714,1.21091955,187.935225,109.75610497,558.6958625,288.6771,317.95,379.014565,1174.13871,580.62126,422.642705,9.94415674999999,1.713026725,0.803025,1.384225,2.56335,4.440075,6.401167025,0.2773798975,135.390195,72.4177455,-0.016659609,2.495572625,1.98762805,0.9289761625,8.8101867,0.7857783,332.231775,8.95905305,92.898064,8.986276825,6.5835126
1,15.75,0.7221534,6.273966,9.12829984749999,89.564467,10.1263992275,82.7232005,9.4377717,93.44,0.32968782775,1.314886093,172.589492885,101.5840620825,512.6018025,246.3812,319.15,369.38,1058.2876,495.1347,422.9009125,9.89555345,2.09796039999999,0.8015,1.38375,2.563875,4.444875,1.5443857,0.32804866,64.0577034999999,22.9848845,-0.014937256,2.181713,1.90470535,0.90268677,8.941721425,0.69152633,349.4118,8.890294625,92.1128645,8.912484225,6.853248
1,16.25,0.80504751,6.838862625,9.32665247999999,89.009574,10.14357341725,82.708306,9.3586225,92.875,0.289205354000001,0.998985305999999,164.745105,80.93532046775,424.2335,197.5704,317.68,361.4792,905.68485,391.3752,421.05508,9.53484,2.26131802499999,0.802025,1.38425,2.56135,4.436975,3.87850684999999,0.262848125,39.144555,12.853535,-0.0102589548,2.548543825,2.49432145,0.9778952625,9.37810465,0.768117315,226.104395,9.215199675,91.76187575,9.2591514,6.24910105
1,16.75,0.7868764675,6.7009907,9.099444205,90.39180375,10.209767393,82.7025785,9.146,93.26,0.42492477875,0.856131220000001,108.647755,72.541311612,336.7232,151.6771,316.549,356.9303,730.91502,284.387418,419.97634,9.46334952499999,2.37603455,0.805025,1.384225,2.5613,4.438875,2.59098984999999,0.26350834,24.4153765,6.07834644999999,-0.0106639305,2.18955255,1.879949025,0.9495009725,9.70782765,0.5516574625,176.438945,9.4246477,91.61326475,9.416496575,5.7698602
1,17.25,0.70204157,6.270546875,8.78933915,91.4901295,9.9055236325,82.773592,8.8462081,94.07,0.39058306325,0.934151224999999,75.5849162674999,61.14064724425,245.396,107.1834125,316.4975,350.36894,537.2161,184.094706,421.387015,9.498475,2.681792975,0.804,1.38705,2.564,4.44025,7.07168682499998,0.68050287,15.425929,6.18945245,-0.00471807965000001,2.20831865,1.968401875,0.8963172675,9.791142925,0.5274624725,107.678706,9.223244175,92.33626325,9.21571815,5.5894219
