DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
1,0.25,0.5895,3.8845,12.1,13.285,97.65825,2.49275,9.729,-0.514749999999999,13.859,26.291,58.86375,2.23299999999998,7.03
1,0.75,0.63,4.1385,12.11,13.112,97.6955,3.08275,9.18425,-1.10725,12.44825,28.902,35.90575,3.794,6.99375
1,1.25,0.699,3.849,12.135,13.11525,99.373,2.85825,10.1905,-0.913749999999999,16.25325,33.26,33.072,2.0075,6.97975
1,1.75,0.6195,4.016,12.2075,13.06,98.267,3.1995,10.85075,-1.64025,15.776,35.89225,44.462,2.474,6.61875
1,2.25,0.66,4.54799999999999,12.116,12.9625,96.602,3.42375,9.91925000000001,-1.13,16.796,24.492,42.0855,2.037,7.2915
1,2.75,0.728,4.094,12.0675,12.765,98.63125,3.051,10.4475,-1.329,15.538,44.5039999999998,39.774,3.025,6.8585
1,3.25,0.736,4.1,12.127,13.15875,96.22,2.459,10.65,-1.11125,16.399,65.4979999999997,61.858,2.85675,6.536
1,3.75,0.739499999999999,4.22125,12.21875,13.154,97.17275,2.9625,12.202,-1.4815,17.9205,53.2155,45.92225,3.4525,6.877
1,4.25,0.727,4.38375,12.07125,13.21,97.116,4.14275000000001,12.30075,-0.690999999999998,23.018,53.0495,36.968,2.645,6.4
1,4.75,0.7065,4.56199999999999,12.1545,13.23,95.86,2.9725,11.944,-1.2905,23.686,22.884,31.404,1.68024999999999,6.6795
1,5.25,0.693,4.26,12.2735,13.01125,96.736,2.30925,12.51075,-1.1525,23.7815,24.527,53.37,2.0215,6.871
1,5.75,0.774,4.14625,11.97825,12.876,96.73,1.533,12.44725,-1.03025,18.771,30.3505,40.12825,2.9375,7.091
1,6.25,0.725,4.503,12.01625,13.121,94.80625,2.188,11.421,-0.672499999999995,25.279,30.66,24.1555,2.495,7.064
1,6.75,0.696,4.532,12.076,13.3405,97.0674999999999,2.407,12.881,-0.654499999999998,22.982,44.14625,25.893,1.745,7.234
1,7.25,0.689499999999999,4.068,12.1235,13.1665,94.75,16.0755,15.385,1.486,26.559,34.088,20.404,2.4955,7.829
1,7.75,0.7485,4.47899999999999,12.26275,12.768,94.7935,115.17125,27.82325,4.56775,24.19,41.41625,39.538,3.68725,6.901
1,8.25,0.681249999999999,4.03425,12.41875,13.34375,99.0705,224.00425,46.11725,30.439,24.174,46.1569999999999,35.398,2.31925,7.7915
1,8.75,0.78,3.908,12.576,13.174,100,318.59525,66.96625,64.99225,22.9775,60.2155,74.592,1.90275,6.9635
1,9.25,0.721999999999999,3.486,13.01775,13.764,99.17775,358.9715,78.0615,121.4505,21.445,114.1185,131.578,2.264,7.5865
1,9.75,0.68775,3.37325,13.39575,14.224,99.5285,473.61725,88.3545,156.5225,17.6055,151.866,138.887,2.41799999999999,7.0285
1,10.25,0.697,3.32799999999999,13.31875,14.348,99.505,363.18625,95.16625,262.31325,20.3665,167.768,145.264,2.0225,7.4305
1,10.75,0.78475,3.91,13.643,14.42575,97.78325,540.821,107.301,360.996,15.3345,226.4275,202.355,2.66375,7.548
1,11.25,0.884,3.67425,13.58075,14.33525,97.83875,667.131,109.87275,379.951,26.481,235.196,187.54775,1.2,8.1315
1,11.75,0.816,3.866,13.64125,14.4065,97.91575,673.852,108.3495,420.77625,16.496,234.72175,201.858,2.12325,7.5555
1,12.25,0.90775,4.2995,13.792,14.358,95.42425,694.4935,104.127,430.628,23.835,288.558,190.7555,1.8255,7.658
1,12.75,0.875999999999999,4.034,13.7405,14.406,96.995,679.95675,91.84725,420.133,31.0155,275.4445,203.07725,2.315,7.672
1,13.25,0.757999999999999,4.04,13.58275,13.8275,97.5905,648.4015,91.3545,399.361,19.787,275.1605,234.92275,2.97899999999999,7.581
1,13.75,0.81825,4.31175,13.544,14.37875,100,607.134,83.486,372.28,18.916,259.6055,235.7285,1.96499999999999,7.2405
1,14.25,0.839499999999999,4.30724999999999,13.391,14.17625,100,546.12,86.902,324.404,22.922,226.698,234.751,2.45575,7.108
1,14.75,0.82,4.071,13.463,13.982,100,467.99,71.452,260.476,24.6895,188.384,195.58375,1.667,7.8505
1,15.25,0.69475,3.86,13.29925,13.9925,100,376.81875,62.09425,191.4605,28.6175,156.8695,153.69625,1.68,7.457
1,15.75,0.6755,4.831,13.06425,13.67,100,277.8275,52.78325,113.04175,14.7675,90.9905,185.94375,2.42825000000001,7.0225
1,16.25,0.713,4.292,13.02575,13.6925,100,174.86575,43.71875,37.625,17.33,55.697,150.93375,3.54825,8.057
1,16.75,0.823499999999999,4.24125,12.67925,13.614,100,73.398,30.51625,6.60075000000001,21.2915,44.72,145.575,4.07599999999998,7.3535
1,17.25,0.8175,4.18,12.731,13.84,100,8.9225,13.33625,1.90975,19.0125,18.8095,107.14,3.221,7.5325
1,17.75,0.715,4.18,12.3105,13.489,100,1.8015,10.60225,0.586750000000002,14.216,16.3769999999999,86.7869999999999,3.29399999999998,8.487
1,18.25,0.6895,4.887,12.15825,13.1395,100,2.1055,10.05675,0.204500000000002,12.729,20.548,43.36975,3.63449999999999,7.132
1,18.75,0.82,4.41,12.35775,13.2805,100,1.68975,10.648,-0.123499999999995,13.879,12.3595,46.622,2.78099999999997,7.3845
1,19.25,0.736249999999999,4.09125,12.4635,13.49525,100,2.2665,9.655,-0.0514999999999969,11.7865,15.49,84.3847499999999,3.26599999999997,7.2145
1,19.75,0.625499999999999,4.2125,12.5915,13.80875,100,2.19425000000001,10.40225,-0.460249999999999,13.32,19.3195,44.12875,2.925,7.11
1,20.25,0.6895,4.701,12.69925,13.77225,100,1.85775,10.4455,-0.242749999999999,14.266,39.9327499999999,42.49875,2.51125,7.692
1,20.75,0.6485,4.24,12.57075,13.5485,100,1.754,10.50575,-0.750749999999998,12.6325,18.319,25.64625,2.75325000000001,7.053
1,21.25,0.756000000000001,3.62875,12.79825,13.628,100,1.87425,10.7565,-0.0734999999999974,15.4635,16.163,49.54,1.96225,7.392
1,21.75,0.678,3.68375,12.56775,13.485,100,2.05825,11.8035,-0.667499999999998,13.3615,28.165,27.48375,2.4265,6.8875
1,22.25,0.649,4.12625,12.58675,13.511,100,2.38975,10.3765,-0.452249999999995,14.548,25.358,42.0275,2.50875,7.0275
1,22.75,0.626,4.59875,12.50575,13.5085,100,2.74875,10.52875,-0.581749999999996,13.37,10.096,34.0159999999999,1.8425,6.7745
1,23.25,0.59,4.5175,12.5505,13.5885,98.735,2.862,9.953,-1.43375,11.3235,33.422,43.413,3.15,7.294
1,23.75,0.82375,4.356,12.08675,13.13925,97.612,2.68475,9.67225,-0.341249999999995,10.3795,34.7340000000001,43.247,1.7525,6.688
2,0.25,0.9705,4.56999999999999,11.666,13.216,100,5.245,11.98,0.76125,13.122,31.239,109.83,5.4425,7.65175
2,0.75,0.944500000000001,5.25775,11.718,13.19125,100,5.7325,11.115,1.23,10.86475,24.7749999999998,52.6509999999998,6.4275,7.7375
2,1.25,0.848999999999997,5.557,11.706,13.15875,100,4.69375,10.7325,0.53625,10.064,40.284,57.1002500000001,5.3025,8.30475
2,1.75,0.723500000000001,5.3005,11.792,13.27,100,3.8225,10.4375,-0.20875,11.72425,32.362,53.74,4.102,7.9125
2,2.25,0.806249999999999,4.7665,11.6005,13.16,100,3.70625,11.69375,-0.2575,14.1325,39.3675,41.3977499999997,3.89525,7.9885
2,2.75,0.7385,4.90025,11.52125,12.94,100,4.485,12.6475,-0.41125,9.99375,54.0444999999999,56.67,3.3805,7.68425
2,3.25,0.764999999999999,4.6045,11.58275,12.895,100,3.43,12.9225,0.61125,25.424,59.9985,73.1739999999999,5.057,8.16975
