DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,T_CANOPY,RH,PA,T_SONIC,T_SONIC_SIGMA,CO2,H2O,FC,NEE,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,SW_DIF,PPFD_IN,PPFD_OUT,NETRAD,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_A,TS_1_2_1,TS_1_2_2,TS_1_2_A
1,8.75,0.8718025,0.272595,0.14835,0.04005,-3.3895,-1.8425,64.09,95.97645,-3.71287,0.0939575,350.6385,2.2046,-1.8626,-1.8626,-38.01134,4.1153875,0.093745,16.765,2.4695,208.1,296.5,16.43,44.125,3.0295,-7.704,-22.94,-36.185,-24.22,-33.705,-29.1125,0,0,0,0,0,0
1,9.25,0.9373,0.27191,0.24655,0.128385,-2.728,-1.286,61.355,95.94975,-3.101855,0.033465,337.59275,2.1375,-0.822565,-0.822565,-42.8206125,-95.77455,0.0896125,27.345,3.655,211.5,301.2,24.445,62.69,8.06,0,-20.825,-26.18,-21.88,-28.9,-24.27625,0,0,0,0,0,0
1,9.75,1.084655,0.357845,0.352365,0.149115,-2.545,-0.961,56.03,95.95985,-2.418405,0.011015,375.5094,4.04357,-0.7467375,-0.7467375,-0.3281875,10.79972,0.105805,41.645,6.259,215.4,302.95,34.555,99.4,8.415,0,-17.445,-21.085,-18.06,-23.795,-18.50875,0,0,0,0,0,0
1,10.25,1.365435,0.44055,0.3796075,0.165415,-2.333,-0.524,48.545,95.9746,-1.94033,0.0022425,374.3137,3.1211,-5.76686,-5.76686,-31.80851,3.44057,0.1203225,41.645,6.2415,218.4,305.35,32.725,99.685,9.605,0,-13.96,-12.885,-14.72,-17.25,-14.07125,0,0,0,0,0,0
1,10.75,2.15204,0.459595,0.5354,0.253725,-2.1015,-0.123,43.155,95.9818,-1.9519775,0.02179,373.8074,3.894055,-0.67358,-0.67358,-31.3168425,18.17418,0.168645,55.2,6.6835,221.8,307.3,36.84,129.775,14.68,0,-8.965,-1.6055,-10.475,-15.495,-7.20475,0,0,0,0,0,0
1,11.25,1.93595,0.6439,0.510095,0.294335,-1.855,0.1565,38.045,95.9562,-1.66533,0.0329525,368.3912,3.878155,-7.061575,-7.061575,1.732915,14.801915,0.1791,58.325,7.0215,224.8,308.7,44.775,136.25,16.425,0,-1.5105,0.4175,-5.1925,-7.501,-2.6764,0,0,0,0,0,0
1,11.75,2.48995,0.6368,0.57565,0.30445,-1.556,0.714,34.345,95.89255,-1.46667,0.0613375,378.54487,3.8691125,-0.7758625,-0.7758625,5.8144725,18.772195,0.2107,67.465,10.486,226.85,311.25,43.015,163.8,15.415,0,0.134,3.666,-3.205,-2.5125,-0.3686,0,0,0,0,0,0
1,12.25,2.50975,0.53155,0.52815,0.24095,-1.467,0.7655,31.36,95.83605,-1.365905,0.0159875,396.1591,3.836165,-1.42854,-1.42854,-21.6224,22.4497675,0.18505,66.2,10.21,231.35,311.5,41.255,162.1,13.825,0,-0.031,2.714,-2.9915,-1.844,-0.44735,0,0,0,0,0,0
1,12.75,2.8283,0.65715,0.56985,0.30085,-1.2735,1.0325,27.985,95.7593,-1.1997225,0.015505,397.19902,3.8694475,-2.0858775,-2.0858775,-3.33995,28.8290325,0.22995,72.915,8.8315,229.65,313.05,43.195,172.2,16.085,0,0.681,3.9655,-3.156,-0.543,0.80185,0,0,0,0,0,0
1,13.25,2.49825,0.69875,0.63385,0.29505,-1.208,1.0755,25.86,95.68335,-1.16513,0.0386725,396.3566,3.9155925,-3.7878275,-3.7878275,-9.52515,26.7042475,0.24925,72.32,9.931,229.75,312.95,46.255,177.65,17.345,0,0.904,4.0445,-2.2275,0.836,0.93935,0,0,0,0,0,0
1,13.75,2.16195,0.6969,0.60245,0.30415,-1.27505,0.4377,25.3,95.659345,-1.5157,0.00535,395.9055,3.6869725,-1.37854,-1.37854,-30.4251,-49.2717725,0.2365,41.0235,5.5883,231.04,309.3575,38.09825,106.065,8.70425,0,-0.506275,1.9962,-4.976025,-0.0200750000000001,-0.6861025,0,0,0,0,0,0
1,14.25,1.72045,0.5755,0.63165,0.25435,-1.508875,-0.2113,24.3345,95.6155275,-0.26391,0.0256275,395.432195,2.99598,-0.3402,-0.3402,-23.9459925,35.88114,0.20405,34.92025,4.08885,232.0075,306.795,31.0275,89.5145,8.08,0,-2.54875,-1.885725,-5.6799,-2.502175,-3.1748125,0,0,0,0,0,0
1,14.75,1.3536,0.619,0.5705,0.24045,-1.487625,-0.32855,23.3865,95.6033925,1.57787,0.0207,348.279695,3.84146,-0.9652,-0.9652,-84.1434775,33.23196,0.22315,33.49675,4.1263,233.0975,306.0575,28.327,83.605,7.887625,0,-3.4676,-3.6113,-6.184125,-4.525275,-4.448265,0,0,0,0,0,0
1,15.25,0.73335,0.54215,0.49245,0.1899,-1.58795,-0.57445,23.27525,95.6205525,-1.3859375,0.03318,394.73909,3.6985725,-1.031925,-1.031925,-50.58858,37.9246625,0.05815,25.21475,2.06375,233.8875,305.915,22.11925,63.123,4.1186,0,-4.72675,-6.501075,-6.954525,-6.694375,-6.222195,0,0,0,0,0,0
1,15.75,1.7262,0.5834,0.4721,0.23395,-1.729075,-0.653475,24.26925,95.6118725,0.0375125,0.0293625,394.789595,3.6522475,-0.3928375,-0.3928375,-60.275085,21.230925,0.17059,28.43,2.46745,234.525,307.1275,26.1345,65.969,4.849275,0,-5.874175,-8.3445,-8.0687,-8.3918,-7.66982,0,0,0,0,0,0
1,16.25,1.3172,0.5129,0.4028,0.19695,-1.70475,-0.342675,24.803,95.6211,2.763225,0.024415,394.87034,2.15895,-0.91536,-0.91536,-76.739555,21.984045,0.1173,22.24675,2.050525,234.21,306.67,20.7635,51.22525,5.755825,0,-5.758025,-7.64555,-7.447925,-6.7858,-6.4503625,0,0,0,0,0,0
1,16.75,1.1164,0.4475,0.373,0.15715,-1.70925,-0.570275,28.085,95.6356225,2.0562475,0.062975,395.103735,3.738405,-0.9706,-0.9706,-79.441905,4.200725,0.0986,14.71255,1.395075,233.57,305.19,14.5144,34.02825,0.730275,-0.77775,-7.81375,-14.8055,-10.358075,-8.905375,-9.8451375,0,0,0,0,0,0
1,17.25,0.859465,0.279765,0.23835,0.0757475,-1.7029,-0.68495,31.54275,95.673775,2.8253,0.0456,396.556,4.019365,-11.251405,-11.251405,-44.3308125,-116.3947725,0.05835,3.108375,0.839,232.63,304.235,3.8439,8.36955,0,-50.82925,-11.6495,-22.543,-14.04225,-13.116,-15.108,0,0,0,0,0,0
1,17.75,0.8891275,0.174065,0.1615125,0.03698,-1.72585,-0.86145,35.16125,95.65736,2.2081,0.0568,397.0146225,3.772755,-0.677475,-0.677475,-57.5731,-11.6280375,0.0361175,0.101875,0.012325,230.215,302.3,1.56945,0,0,-79.77915,-16.0415,-29.6965,-17.70775,-17.91,-20.2106875,0,0,0,0,0,0
1,18.25,1.35656,0.191255,0.11916,0.01989,-1.61495,-0.94405,37.4775,95.68712,-0.5594175,0.018995,398.1049975,3.737055,-2.04745,-2.04745,-49.026485,-1.96385,0.0335475,0.101875,0.0231,227.92,298.19,1.1075,0,0,-87.262,-20.434,-35.6725,-21.578,-24.192,-25.317875,0,0,0,0,0,0
1,18.75,0.997655,0.145165,0.16635,0.021045,-1.62475,-1.30215,41.9345,95.71305,0.2470075,0.01687,402.042835,3.7044825,-2.70265,-2.70265,-37.19423,-31.327925,0.038915,0.101875,0.09695,226.98,297.46,1.11265,0,0,-85.7508,-23.6675,-38.612,-25.292,-29.4315,-27.997625,0,0,0,0,0,0
1,19.25,1.155195,0.177045,0.164325,0.02331,-1.83205,-1.4959,41.887,95.725465,0.52855,0.001465,379.509,3.7839925,-0.6698075,-0.6698075,-44.368615,-10.831265,0.03285,0.101875,0.024,225.295,296.045,1.06315,0,0,-84.5874,-25.0275,-39.777,-26.694,-32.8455,-29.9875,0,0,0,0,0,0
1,19.75,1.092755,0.20749,0.17618,0.03011,-1.90565,-1.6801,46.152,95.718125,-0.2973425,0.0311075,403.2417,1.6989,-1.257525,-1.257525,-41.49954,-65.840355,0.032455,0.101875,0,223.975,295.295,1.1965,0,0,-84.1966,-25.7335,-40.1785,-28.239,-35.4355,-31.654625,0,0,0,0,0,0
1,20.25,1.037945,0.19555,0.16974,0.01966,-1.9722,-1.8567,45.706,95.723675,-0.223355,0.0775675,403.265875,3.8387525,-0.23837,-0.23837,-60.31538,2.4009425,0.02307,0.101875,0.0952,222.55,294.52,0.7553,0,0,-84.7052,-26.168,-40.279,-28.8505,-36.4875,-32.363,0,0,0,0,0,0
1,20.75,0.99709,0.168625,0.124555,0.020675,-2.2018,-2.2263,45.2815,95.698085,-0.802215,0.009295,403.88225,3.86975,-1.062,-1.062,-72.56339,-13.63503,0.01288,0.101875,0.0012,221.43,292.125,0.77485,0,0,-84.156,-27.222,-41.072,-30.017,-37.358,-32.771125,0,0,0,0,0,0
1,21.25,1.087125,0.16672,0.247075,0.02277,-2.44625,-2.51945,45.3405,95.667705,-1.72723,0.013495,403.59375,3.8718,-5.45375,-5.45375,-66.6810025,-12.2283775,0.0405,0.101875,0.017575,219.69,290.695,0.8972,0,0,-83.8932,-26.832,-41.9375,-30.324,-37.9225,-32.78275,0,0,0,0,0,0
1,21.75,1.357465,0.2339,0.178075,0.034255,-2.67855,-2.74155,48.7115,95.679975,-1.79783,0.050745,387.62758,2.6475025,-1.3234,-1.3234,-71.02183,3.82723,0.04845,0.101875,0,219.535,290.15,0.86455,0,0,-84.276,-25.5615,-42.7755,-29.292,-36.986,-32.326,0,0,0,0,0,0
1,22.25,1.381385,0.19688,0.171145,0.034525,-2.85055,-2.7337,48.7215,95.67393,-2.006765,0.08868,404.43555,3.882485,-5.24608,-5.24608,-83.82975,-118.4307125,0.032875,0.101875,0,218.415,291.41,0.69645,0,0,-84.143,-26.0505,-43.075,-28.4775,-36.3685,-32.68675,0,0,0,0,0,0
1,22.75,1.426785,0.225025,0.23115,0.039905,-2.9928,-2.6723,45.8835,95.67522,-2.1665,0.022255,403.00845,2.2106275,-0.55159,-0.55159,-113.7431125,-13.499405,0.04818,0.101875,0,217.44,291.87,0.78905,0,0,-83.1294,-26.145,-43.178,-28.741,-36.497,-32.870875,0,0,0,0,0,0
1,23.25,1.275225,0.27441,0.21653,0.04113,-3.1213,-2.6462,49.431,95.683215,-2.38761,0.031525,399.61195,3.89285,-0.22713,-0.22713,-92.3239125,-3.0259,0.046185,0.101875,0.036,216.5,292,0.78035,0,0,-84.4272,-25.9675,-42.814,-29.0525,-36.7655,-33.084375,0,0,0,0,0,0
1,23.75,1.483045,0.20843,0.23788,0.02937,-3.2363,-3.013,50.3835,95.6866,-2.20142,0.05667,370.7481,2.139,-0.9608825,-0.9608825,-89.1322,-37.566205,0.0506,0.101875,0,215.555,290.595,0.8561,0,0,-83.9842,-26.123,-42.4865,-29.0795,-36.9305,-32.98,0,0,0,0,0,0
2,0.25,0.747735,0.1564025,0.191545,0.019915,-4.452175,-4.638325,47.703,95.90195,-3.2986125,0.13549,395.2986375,3.74065,-1.206325,-1.206325,-93.8444,-24.227775,0.03089,0.26365,0.1047,209.88,282.48,0.5756,0,0,-84.9528,-32.0465,-49.29375,-39.69125,-49.742,-43.285625,2.71185,2.325275,2.5247875,4.60735,4.35475,4.512425
2,0.75,1.0572675,0.157995,0.160415,0.0230275,-5.02485,-5.04885,49.77825,95.9649825,-3.76894,0.07974,395.2360875,3.7225375,-2.8153625,-2.8153625,-100.285735,-41.59479,0.03075,0.26365,0.002875,209.68,280.76,0.5462,0,0,-83.7492,-32.911,-49.891,-39.5565,-49.47225,-43.810375,2.631925,2.2417,2.4431125,4.621425,4.3332,4.49745
2,1.25,0.447355,0.176765,0.18862,0.02409,-5.0999,-5.233925,49.30375,95.91736,-4.026105,0.12007,381.8059375,3.4070625,-0.25237,-0.25237,-95.2752325,-40.7659775,0.0193625,0.26365,0.017625,209.34,280.72,0.8024,0,0,-82.863,-33.236,-49.6345,-39.152,-49.05475,-43.6534375,2.553425,2.15785,2.3617875,4.6295,4.31065,4.48125
2,1.75,0.7787275,0.1637175,0.1602775,0.0233225,-5.390975,-5.808025,51.9565,95.8451775,-4.17448,0.06828,380.0436125,3.395625,-1.8836,-1.8836,-99.363515,-11.80454,0.031425,0.26365,0.02775,209.44,277.32,0.6934,0,0,-81.217,-32.8785,-49.04325,-38.865,-48.8115,-42.9364375,2.48335,2.08385,2.28975,4.63655,4.290525,4.4657
2,2.25,0.846175,0.14765,0.184985,0.02128,-5.163425,-5.71355,54.794,95.8865825,-4.161415,0.09468,391.58665,3.729725,-3.08797,-3.08797,-107.90162,-9.35555,0.02391,0.26365,0.001925,208.9,274.62,0.5574,0,0,-84.9684,-32.805,-50.5235,-38.84725,-48.30675,-42.416125,2.413575,2.014125,2.220225,4.636675,4.26325,4.4457875
2,2.75,1.0824825,0.19082,0.17486,0.022275,-6.1154,-6.139725,54.9465,95.9279925,-4.814105,0.06737,390.247115,3.76954,-2.05881,-2.05881,-98.1337875,-21.93227,0.02821,0.26365,0,207.02,274,0.647,0,0,-83.699,-33.355,-51.627,-38.17275,-47.0665,-42.4599375,2.34905,1.948425,2.1548125,4.624575,4.240275,4.4276
2,3.25,1.1925475,0.1771025,0.15271,0.0227125,-6.162125,-6.259075,55.79425,95.976855,-4.9125,0.13984,388.4646125,3.67552,-0.6136,-0.6136,-100.735685,-31.422805,0.01595,0.26365,0.000450000000000001,207.24,274.16,0.7026,0,0,-83.604,-32.06125,-48.70375,-37.6535,-46.97375,-41.5106875,2.290975,1.892,2.0974875,4.6112,4.217025,4.4084125
2,3.75,0.7061375,0.1548425,0.19122,0.0210425,-6.27025,-6.2123,56.4645,95.9983275,-4.965975,0.0695425,391.321105,3.85341,-2.8837,-2.8837,-92.2961375,-35.1166875,0.01806,0.26365,0,206.56,275.32,0.6374,0,0,-84.8568,-31.65775,-48.8205,-37.53875,-46.74,-41.1404375,2.23075,1.836475,2.0386375,4.5958,4.189025,4.3889375
2,4.25,0.729005,0.16631,0.19648,0.0221125,-6.309975,-6.44025,57.42,96.0693525,-4.469105,0.092065,391.8934,3.9177,-1.1326875,-1.1326875,-74.446645,-11.697405,0.02049,0.26365,0.0253500000000001,206.04,274.32,0.6102,0,0,-87.867,-32.7515,-52.39725,-37.34575,-45.1095,-42.0410625,2.1778,1.78805,1.987125,4.5807,4.165475,4.36925
2,4.75,1.175975,0.1901225,0.142855,0.02248,-6.48735,-6.4878,57.841,96.0748375,-4.88142,0.09842,393.030575,3.741385,-4.0193375,-4.0193375,-81.5776125,-32.1568175,0.039405,0.26365,0,205.16,275.9,0.729,0,0,-85.6736,-32.3655,-52.17925,-37.64825,-47.119,-41.4783125,2.132175,1.743125,1.939975,4.564025,4.138225,4.347925
2,5.25,0.6374675,0.16031,0.19573,0.0238975,-6.411225,-6.375225,53.63775,96.1068275,-4.82426,0.07484,387.7552,3.61633,-1.527315,-1.527315,-76.4768975,-14.36556,0.026265,0.26365,0,204.54,275.66,0.7304,0,0,-85.9436,-31.968,-52.037,-37.708,-47.2145,-40.7048125,2.09255,1.7154,1.8989625,4.54505,4.107775,4.326875
2,5.75,0.50592,0.150065,0.1666525,0.0194825,-6.448575,-6.452875,54.629,96.157375,-4.81024,0.0801,388.589185,3.32285,-1.805175,-1.805175,-76.938245,-11.317355,0.026815,0.26365,0.097,204.38,274.1,0.73,0,0,-87.4802,-31.3375,-51.65975,-37.73775,-47.065,-40.016375,2.05505,1.69155,1.8626625,4.527075,4.079825,4.30435
2,6.25,0.921505,0.1558525,0.1631,0.0206075,-6.608075,-6.64235,52.8835,96.2046375,-5.2381,0.09182,386.626295,3.44648,-1.60403,-1.60403,-73.4883125,-6.57034,0.028675,0.26365,0.0816,203.7,273.82,0.7402,0,0,-89.6584,-31.08625,-50.96725,-38.0045,-46.508,-39.6684375,2.01765,1.670825,1.8407875,4.506675,4.054975,4.2814375
2,6.75,0.8409075,0.164215,0.122075,0.0271675,-6.5471,-6.6829,53.99,96.2278675,-5.3125,0.058975,384.8038575,3.0945,-4.8585,-4.8585,-70.38482,-18.8861,0.0174125,0.26365,0.186125,204,272.8,0.6546,0,0,-88.7256,-31.72375,-50.556,-36.83675,-46.268,-39.3596875,1.9903,1.64145,1.8190625,4.488975,4.028425,4.2588125
2,7.25,0.815245,0.1986475,0.144695,0.02647,-6.6998,-6.42035,54.28425,96.2576525,-5.663065,0.11542,393.3912125,3.59435,-5.41942,-5.41942,-89.4377,-19.4531375,0.04708,0.26365,0.497375,203.9,273.44,1.1318,0.0358,0,-83.9564,-32.1775,-50.22,-36.73025,-46.47775,-39.595125,1.974725,1.6124,1.8027,4.47,4.0043,4.2368375
2,7.75,0.7956725,0.1562025,0.19539,0.03573,-6.419725,-5.4869,54.2495,96.2862675,-6.3497125,0.0934025,397.161,3.612325,-7.36171,-7.36171,-68.5294,-5.14759,0.02615,6.166,0.8268,203.4,279.2,7.1232,18.474,0,-74.654,-31.25075,-48.0715,-34.82875,-44.89825,-37.9141875,1.9574,1.589575,1.7777375,4.447725,3.976725,4.2132125
2,8.25,0.46347,0.20036,0.246895,0.088445,-5.1071,-3.921775,51.86575,96.30862,-5.919925,0.0224125,397.25746,3.2160475,-2.0011375,-2.0011375,-90.63302,-33.521425,0.0528125,23.69,2.9372,204.36,286.18,21.768,51.092,4.6376,-41.97,-27.5195,-43.48775,-32.08975,-38.238,-34.5864375,1.938575,1.5663,1.7524375,4.4286,3.95275,4.1900125
2,8.75,1.3070625,0.3427325,0.37204,0.181685,-4.008675,-2.05065,45.82125,96.3264175,-5.64,0.02904,391.40707,3.62162,-3.95505,-3.95505,-33.3604375,-22.31094,0.1340725,43.946,6.6588,206.54,294.38,34.45,88.72,9.46,10.398,-25.39475,-33.9355,-28.193,-34.69325,-30.179125,1.915625,1.5478,1.7317125,4.408475,3.93005,4.1671
2,9.25,1.91539,0.441935,0.422525,0.2264175,-3.052225,-0.73615,38.70125,96.3094825,-4.9560025,0.02253,393.6385125,3.5529725,-4.092975,-4.092975,-11.9623575,12.79815,0.15247,70.134,9.49,209.14,302.4,44.69,150.02,14.666,32.5548,-20.712,-31.021,-22.10875,-30.9905,-24.511125,1.89425,1.535525,1.7148875,4.386625,3.903925,4.1434
2,9.75,1.8431125,0.49842,0.528815,0.25436,-2.168025,0.7438,35.31975,96.3038975,-4.1669725,0.0184525,391.95337,3.469035,-4.5179125,-4.5179125,-21.29277,23.1624875,0.168395,77.12,10.526,212.72,310.56,48.396,168.72,15.996,39.022,-16.55025,-25.56125,-19.87875,-28.33625,-22.0061875,1.878425,1.52695,1.7026875,4.366475,3.880225,4.1186875
2,10.25,1.71706,0.582585,0.580925,0.2804025,-1.184975,1.848475,32.8865,96.2878375,-3.24566,0.02594,391.06008,3.12894,-3.97181,-3.97181,-15.57172,38.0086125,0.17153,84.62,11.916,215.54,317,51.106,194.42,18.028,44.378,-13.52075,-22.409,-19.2675,-26.01875,-18.959875,1.867725,1.530325,1.6992375,4.344475,3.858825,4.0936125
2,10.75,1.69035,0.6048625,0.640535,0.3065375,-0.410975,2.9505,30.765,96.2666125,-2.386145,0.040205,388.6895025,3.4149375,-3.3457875,-3.3457875,-8.042975,30.666525,0.14996,131.41,18.43875,218.1375,323.6625,53.26475,293.04,26.30125,75.75075,-6.386275,-9.14785,-15.96775,-23.42675,-12.889475,1.857625,1.544975,1.7013,4.3239,3.839425,4.0742125
2,11.25,1.5834975,0.616615,0.6897775,0.3137325,0.281425,4.135925,29.79125,96.2295575,-1.918545,0.01702,388.394095,3.41075,-4.8489,-4.8489,3.753145,28.1118375,0.133425,168.785,20.92475,221.2875,330.755,59.46225,377.7075,33.225,113.6045,-1.21105,5.241675,-11.3755,-18.07025,-2.4593625,1.87165,1.5907,1.731175,4.3032,3.816725,4.0540125
2,11.75,1.6488525,0.7380475,0.74916,0.324245,0.892625,5.259375,28.2135,96.19158,-0.95651,0.013755,390.90976,3.44732,-5.100935,-5.100935,1.24084,-13.2534,0.194,166.0975,21.5275,226.04,338.2075,58.57275,376.9175,33.1085,130.95,7.78965,10.397025,-4.619125,-6.928,7.3450525,1.923475,1.6868,1.8051375,4.28205,3.80005,4.0363375
2,12.25,1.82708,0.77241,0.7031375,0.3215975,1.4613,6.135625,26.2165,96.173015,-0.41497,0.012645,392.21486,3.44548,-4.640385,-4.640385,16.487235,24.8995875,0.1982075,159.0825,23.11525,229.0075,342.2625,56.905,357.54,33.035,112.81175,11.8375,8.697225,2.547475,-1.19145,8.754015,2.0169,1.865825,1.944975,4.26235,3.787375,4.0220125
2,12.75,1.929785,0.799075,0.757475,0.323855,1.919875,6.405125,22.31325,96.1514725,0.0295250000000002,0.012085,387.83873,3.4334975,-5.55836,-5.55836,15.50788,31.13682,0.1459175,156.415,23.36775,231.375,342.25,59.6775,355.8825,32.1055,104.36725,12.61575,8.60125,9.9895,9.85925,15.2245625,2.157775,2.2373,2.1986,4.2432,3.77785,4.009475
2,13.25,1.3081525,0.7233675,0.8144325,0.3396275,2.3617,6.753575,19.2695,96.130445,0.5954775,0.014945,384.22875,3.46988,-5.703115,-5.703115,24.4216,35.28048,0.14836,189.74,29.64,233.38,342.84,61.388,421.6,43.738,114.534,12.5645,17.146,12.03025,10.65505,17.30674,2.3008,2.589425,2.5287875,4.2272,3.779225,4.0037625
