DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3,CH4_1_1_1,CH4_1_2_1,CH4_1_6_1
3,18.25,1.76889986044786,-1.60294551894582,0.119099581116326,0.218991888458908,-0.00713037217158036,0.361448777457131,0.299566007205266,-0.997038692466967,0.239568659173343,-25.4940606872251,-13.1555102266082,0.447195727732729,1.3,0.9675,0.5325,0.315,0.13625,-1.40715,-1.2425,-1.390725,-1.378325,-1.6985,-2.06645,-0.1285,95.5047775,37.63,1.7888,-2.015,-1.895,-3.8825,-0.825,-0.325,1.625,-3.2875,2.9,0.33,215.35,305.425,289.15,313.025,0.96,1.2175,1.025,0.8125,0.635,0.2025,0.21,0.08,0.02,-0.13,0.2165,0.14925,0.784,1.028,1.432,1.57275,2.06075,2.405,3.554,0.054,0.029,-0.2155,0.5805,1.12775,1.403,2.019,2.1155,3.195,-0.007,0.452,0.59525,1.0905,1.207,1.44475,2.29875,1.92775,3.312,0.74425,0.5645,0.83775,0.94825,1.16675,1.457,1.98625,2.506,3.5605,0.011,0.2705,0.34775,0.6595,0.837,1.17975,1.8815,2.08525,2.874,-3.37275,-3.95925,-3.53575,-94.1075,2.2617904266899,2.35181432744656,2.34377828766103,2.40810020925974,2.41066329932598,2.67328083919723,3.58414018760749,418.058484062725,420.275726059033,419.883642984277,420.173736530987,419.80528188109,420.266367061821,419.937041970406,420.847303555079,423.196314196455,421.356672435351,422.187767123917,423.778923739282,423.991656399703,1997.09746469077,1997.22257478512,1991.35945528972
3,18.75,1.69820384615466,-1.87311974366776,0.118131073814894,0.180845066754471,-0.00221802332451276,0.374672675260178,-0.168348508980827,-0.815756072875965,0.187345976810844,-27.0780781921283,-11.5502894877075,0.376271262218484,1.19,0.88,0.4275,0.2425,0.11125,-1.7707,-1.888,-1.85635,-1.951175,-2.30925,-2.57495,-0.5088,95.5186,39.32,1.5212,-2.4675,-2.3675,-4.3625,-1.25,-0.71,0.8,-4.91,2.125,0.1125,214.875,302.825,284.325,311.35,0,-0.1,0.06,-0.15,0.05,-0.18,-0.15,-0.09,0.0025,-0.26,0.21875,0.15075,0.78,1.027,1.4265,1.57325,2.06125,2.404,3.55375,0.0345,0.028,-0.2145,0.581,1.129,1.338,2.01875,2.11475,3.2055,-0.009,0.452,0.59525,1.09025,1.208,1.447,2.29875,1.92425,3.311,0.74425,0.562,0.837,0.948,1.1665,1.4585,1.987,2.50625,3.5605,0.011,0.271,0.34675,0.6545,0.837,1.17975,1.8815,2.086,2.874,-3.33525,-3.9785,-3.576,-96.685,2.38839401638381,2.49920905244293,2.55013080800876,2.49020151053815,2.574528041963,2.75659845269085,3.52506137006604,418.198049339552,420.679200397353,419.901838085084,420.66539688655,419.472552176376,420.873046474319,419.579706798147,421.435813479136,422.902868224864,421.886055087223,421.907019923665,424.882765150515,422.798695633062,1995.55476498736,1995.70000534317,1984.33064861596
3,19.25,1.68686342200382,-2.25462585573155,0.117535156609729,0.1555400109225,-0.101684525258918,0.275780192177516,-0.91711038436716,-1.10533894395828,0.161645652763586,-24.7021119629311,-9.75407246030054,0.389431092050255,1.18,0.86,0.44,0.2,0.11,-2.244025,-2.32225,-2.245025,-2.321175,-2.786375,-3.0835,-1.38085,95.532335,41.73,1.3954,-2.9,-2.8375,-4.2875,-1.55,-1.06,0.8,-4.865,2.225,0.0575,212.175,300.825,279.35,309.375,-0.0175,-0.13,0,-0.17,0.03,-0.21,-0.1525,-0.1,0,-0.27,0.21475,0.15175,0.7785,1.03,1.435,1.5745,2.06,2.406,3.551,0.03725,0.024,-0.2135,0.582,1.129,1.3365,2.01875,2.11475,3.2055,-0.0125,0.44575,0.595,1.09025,1.2085,1.447,2.298,1.92425,3.31175,0.744,0.56075,0.8365,0.948,1.1655,1.4585,1.987,2.5065,3.5605,0.011,0.27,0.34075,0.65125,0.837,1.17975,1.8815,2.0855,2.873,-3.34175,-3.9525,-3.60475,-95.115,2.55484340118539,2.5095423535873,2.51131411978634,2.48997279152793,2.58227873071485,2.75812797879728,3.48562636527922,418.421424414407,420.83900142453,420.369975389981,420.864975675409,420.315647511416,420.832709918579,420.3817313919,421.797085440797,422.736636013661,422.437317528458,422.246916621774,424.871921256112,424.522245272567,1997.17169794889,1996.98166119616,1989.94652311009
3,19.75,1.76837739395049,-2.43750705604536,0.128080996549683,0.221672827663225,-0.0927710291216527,0.274695658270641,-0.66843553770254,-1.02897123943695,0.162549360502555,-25.376094881927,-8.5712668206654,0.388710766765884,1.25,0.8675,0.3525,0.21,0.105,-2.47,-2.55375,-2.52805,-2.8385,-3.2621,-3.4167,-1.9807,95.55915,43.21,1.23985,-3.22,-3.11,-4.53,-1.8475,-1.2975,0.8,-4.7725,2.2,0.08,211.25,299.025,274.725,307.25,-0.02,-0.1275,0,-0.18,0,-0.21,-0.1525,-0.1,0,-0.27,0.2125,0.152,0.777,1.02575,1.434,1.574,2.059,2.4055,3.552,0.026,0.0235,-0.2125,0.58125,1.129,1.3365,2.015,2.111,3.19475,-0.0125,0.439,0.595,1.09,1.20925,1.44925,2.3,1.9255,3.311,0.74,0.561,0.8365,0.948,1.16475,1.4605,1.986,2.50675,3.5595,0.00825,0.269,0.32425,0.64825,0.837,1.18,1.8815,2.086,2.873,-3.34175,-3.95375,-3.6,-93.735,2.53138946781217,2.69131383501862,2.70965218402475,2.70676848090693,2.74500416925203,2.8065723329207,3.37528352253029,418.564181578403,420.766647125364,420.078836227507,420.788629659266,419.773224923357,420.678391059382,419.832685005611,421.580415817743,423.571775770454,422.496645956863,422.78690514983,424.483379402021,422.92445730416,1996.0164953823,1996.25834879065,1991.35710130603
3,20.25,1.75532701399628,-2.64029357582797,0.0996706317178205,0.181197193787146,-0.096815315008672,0.323239598539525,-0.794665760127232,-1.0743372776525,0.156223378622262,-25.0990711446708,-7.51229668892061,0.359563175870991,1.1225,0.805,0.3175,0.21,0.09625,-2.81405,-2.8805,-2.9502,-3.075,-3.5958,-3.67935,-2.4309,95.5554275,45.13,1.226575,-3.8,-3.625,-5.0575,-2.1825,-1.575,0.725,-4.7475,2.125,0.1525,210.525,297.05,273.1,305.575,-0.01,-0.13,-0.0075,-0.1775,0.0025,-0.21,-0.1525,-0.1,0,-0.27,0.208,0.151,0.77625,1.0275,1.429,1.5745,2.0575,2.41,3.55175,0.0225,0.017,-0.212,0.582,1.12675,1.33725,2.012,2.111,3.194,-0.01225,0.437,0.5955,1.092,1.20975,1.447,2.3,1.931,3.311,0.7385,0.56,0.836,0.9475,1.16475,1.4605,1.9875,2.50675,3.5595,0.00825,0.268,0.322,0.649,0.83625,1.179,1.8815,2.085,2.871,-3.369,-3.95,-3.60025,-92.5125,2.55104051439438,2.51394322128361,2.58038517492313,2.56854107086065,2.70759929704767,2.83122874230084,3.25802121314668,418.576039182427,420.907931066484,420.906946732609,420.799762853125,420.719072966207,420.81253454898,420.357356071332,421.602204304372,423.149707730237,422.079797007547,421.738469685983,424.448528528911,424.718599725258,2000.4010435056,2000.2162052392,1986.52182479531
3,20.75,1.78200984942402,-3.17348075223163,0.107267909955608,0.241364985740298,-0.12147676415676,0.319129352882538,-0.527952600859999,-1.2122991803714,0.138567873253647,-23.5932737610393,-7.46538953434123,0.320622322856935,1.13,0.82,0.3575,0.2,0.095,-3.1644,-3.24,-3.149925,-3.2942,-3.9298,-4.093,-2.73045,95.5556325,47.0825,1.1019,-4.03,-4.06,-5.34,-2.505,-1.815,0.725,-4.7175,2.1,0.125,210.55,295.05,271.875,304.25,-0.02,-0.13,-0.01,-0.18,0.01,-0.21,-0.16,-0.1,0,-0.27,0.206,0.13,0.77725,1.024,1.4235,1.575,2.062,2.4055,3.552,0.023,0.014,-0.211,0.58,1.12675,1.338,2.015,2.111,3.19375,-0.0115,0.432,0.595,1.092,1.211,1.447,2.29925,1.94125,3.3095,0.73925,0.559,0.836,0.9475,1.16425,1.461,1.98725,2.50675,3.5595,0.00825,0.2685,0.322,0.6485,0.836,1.179,1.8815,2.085,2.87,-3.41475,-3.97325,-3.557,-90.865,2.4648667819254,2.66686317016968,2.74147233343494,2.73989388005377,2.75551650016067,2.85571308849548,3.15449189846762,418.426721220457,421.240404934611,420.591082536681,421.266706017187,420.340093342152,421.187268281902,420.068243046642,421.829814924556,423.587646755831,422.34287124278,423.809180809937,424.467149040484,424.006847171913,1992.41502350015,1991.72248113423,1990.02146783961
3,21.25,1.6117926858055,-3.35414514407062,0.114593353841754,0.211744922622111,-0.0988095861004953,0.375310245900171,-0.855651679012355,-1.02003988837232,0.140652743890109,-24.8294663501905,-7.93116680863725,0.331993081010482,1.08,0.755,0.32,0.18,0.10375,-3.42115,-3.615,-3.4899,-3.6386,-4.1597,-4.5887,-3.0349,95.5442025,48.43,1.0451,-4.175,-4.18,-5.61,-2.825,-2.255,0.7,-4.5925,2.1,0.1225,209.3,293.025,270.725,302.9,-0.02,-0.13,-0.01,-0.18,0.0025,-0.21,-0.1525,-0.1,0,-0.27,0.201,0.115,0.776,1.024,1.4245,1.575,2.062,2.4045,3.5565,0.025,0.0225,-0.21,0.579,1.127,1.467,2.01775,2.108,3.194,-0.01325,0.4315,0.5965,1.0915,1.211,1.447,2.29925,1.941,3.3095,0.73925,0.55975,0.8365,0.9475,1.16425,1.461,1.98725,2.50675,3.55875,0.00825,0.26975,0.323,0.648,0.836,1.17975,1.8815,2.085,2.8685,-3.416,-3.953,-3.53425,-89.2375,2.53376410705159,2.72588187809596,2.69632802432024,2.73197765370237,2.91679791345222,2.95427411617673,3.16919762059457,418.406095382371,421.564442659302,420.732480083685,421.472754932606,420.410766566523,421.357208846284,420.487873887963,422.239885567344,423.741410945273,422.39380847599,422.967440807666,424.432585188738,425.238146512692,1999.64039979815,1999.4014812097,1990.56678623159
3,21.75,1.50148089840623,-3.54069493246715,0.108154250354285,0.13502654406692,-0.139103421608431,0.114329268470847,-0.801869296499351,-0.757101197138351,0.11968366624347,-24.1120196560809,-7.17138482847462,0.317276603030794,1.02,0.7475,0.28,0.1725,0.105,-3.718125,-3.865,-3.775625,-3.8904,-4.3358,-4.68655,-3.2113,95.52832,49.75,1.0089,-4.6675,-4.645,-6.085,-2.97,-2.41,0.7,-4.325,2.1,0.1225,207.975,291.875,271.2,301.675,-0.02,-0.13,-0.01,-0.18,0,-0.21,-0.16,-0.1,0,-0.27,0.201,0.116,0.776,1.024,1.424,1.5765,2.06325,2.402,3.558,0.0225,0.02075,-0.209,0.578,1.12775,1.3365,2.017,2.109,3.19325,-0.01525,0.4315,0.595,1.0915,1.2135,1.449,2.2985,1.9465,3.309,0.74,0.56,0.8365,0.94675,1.16425,1.45975,1.985,2.50675,3.55875,0.00825,0.271,0.32575,0.64775,0.836,1.17975,1.8815,2.08425,2.87,-3.385,-3.954,-3.5515,-88.2,2.70251676286113,2.7204943708317,2.70211247291821,2.69973285656598,2.77017823529556,2.88253311947626,3.1496457131156,418.774004772317,421.689249170826,420.548499344796,421.814977030394,419.87515487311,421.858986642907,419.762432301281,422.116457400876,423.622043873442,422.869557717525,423.384909929716,424.276544564117,423.688752975459,1995.29213521007,1995.79355199394,1989.84621566178
3,22.25,1.45483203976642,-3.80719212892251,0.108687040813999,0.17109385115246,-0.141431719290862,0.257030735289268,-0.813792269476024,-0.86104498535176,0.120521047157742,-21.034161307408,-7.28047749793416,0.314352151817384,1.06,0.6775,0.2575,0.1725,0.1,-4.01555,-4.266,-4.1341,-4.2091,-4.436375,-5.19675,-3.24165,95.5186,50.5675,0.96885,-5.03,-5.025,-6.625,-3.22,-2.4675,0.8,-4.295,2.1,0.0925,209.15,290.575,272.075,301.1,-0.02,-0.13,-0.01,-0.1775,-0.0175,-0.21,-0.16,-0.1,-0.0075,-0.27,0.194,0.11475,0.779,1.025,1.4235,1.578,2.064,2.402,3.557,0.0175,0.018,-0.208,0.577,1.1275,1.3365,2.0155,2.109,3.2035,-0.0185,0.4295,0.594,1.092,1.212,1.449,2.2985,1.932,3.31,0.74075,0.561,0.83575,0.94675,1.1645,1.459,1.985,2.50575,3.5585,0.007,0.2725,0.32575,0.64425,0.836,1.17975,1.8675,2.084,2.869,-3.3685,-3.971,-3.55,-85.9725,2.80037929004745,2.80188603593776,2.78507868183293,2.74967455234201,2.78113346322708,2.87574419342041,3.15156987500566,418.799897253074,421.62481887966,421.289049781678,421.775231207486,420.762893187759,421.739256077228,420.602363110401,422.546689519286,424.004385134724,422.828662913612,423.010062927497,424.082146402655,424.843459997333,1999.32951934218,2000.07551311202,1994.54806281989
3,22.75,1.57415620690578,-4.31180498574611,0.105213736228021,0.11151171381056,-0.0606167617080456,0.285453669942648,-0.788635066825099,-1.21009149206642,0.11411092118261,-23.0002023090836,-6.51808108583788,0.304965265616588,1.0625,0.69,0.31,0.1825,0.1,-4.4374,-4.6245,-4.598,-4.60705,-4.7568,-5.60995,-3.290125,95.51068,52.575,0.8767,-5.4575,-5.5275,-6.7375,-3.35,-2.6575,0.8,-4.2275,2.1,0.09,209.075,288.6,272.1,300.025,-0.02,-0.13,-0.01,-0.1775,-0.02,-0.21,-0.16,-0.1,0,-0.27,0.18675,0.114,0.77825,1.02475,1.423,1.5775,2.058,2.4025,3.554,0.01025,0.01325,-0.20775,0.577,1.128,1.33625,2.015,2.109,3.2035,-0.01775,0.42825,0.591,1.099,1.2105,1.446,2.297,1.9355,3.31,0.738,0.5615,0.83575,0.947,1.1645,1.4605,1.985,2.506,3.5585,0.007,0.27525,0.326,0.643,0.836,1.178,1.8805,2.084,2.871,-3.381,-3.9845,-3.57775,-85.635,2.79604274350408,2.79029206187554,2.78155465160453,2.76435714841406,2.79781325270791,2.82223595976316,3.04282219271694,418.91550805924,421.531049378275,420.875667309857,421.675736410382,420.076405709642,421.746282869231,419.979882469965,422.635283029478,424.936817861062,423.160635228053,423.621540060411,424.249474503135,422.896092601006,2000.82827780183,2001.07382456761,1993.75322962548
3,23.25,1.7099717521429,-4.53870126001874,0.11058702172456,0.254862595003253,-0.104730009246867,0.367216711215689,-0.932994403962017,-0.929279081878162,0.132207612259635,-20.8152850712534,-6.77779327082997,0.310959011506425,1.1125,0.7275,0.2925,0.19,0.095,-4.722825,-4.90725,-4.884,-4.9884,-5.15345,-6.003875,-3.319525,95.50427,54.435,0.8055,-5.835,-5.815,-6.9425,-3.7425,-2.6825,0.7,-4.1825,2.1,0.025,205.55,286.3,272.575,298.9,-0.02,-0.13,-0.01,-0.17,0,-0.21,-0.16,-0.1,-0.0075,-0.27,0.187,0.108,0.7785,1.02425,1.4225,1.576,2.058,2.402,3.554,0.00275,0.007,-0.207,0.576,1.1265,1.467,2.0125,2.1095,3.20275,-0.018,0.429,0.59475,1.0955,1.20925,1.445,2.298,1.93125,3.309,0.735,0.5625,0.838,0.946,1.1645,1.461,1.98575,2.5055,3.55775,0.0055,0.2735,0.323,0.64275,0.836,1.179,1.8805,2.083,2.869,-3.388,-3.92425,-3.6355,-85.2775,2.76908466312271,2.7448980001473,2.74133489367059,2.73217750448027,2.82297987091262,2.84095173864176,3.03411247160212,418.903131450843,421.685101746783,420.636385515299,421.718816209534,420.626765364455,421.989790479433,420.647428309999,422.94104826275,424.52332863707,423.318720371933,423.125521423519,424.372631224224,424.009664162107,2002.22783970261,2002.30277009094,1996.02197016534
3,23.75,1.71159224584226,-4.82153067057098,0.0988005730476628,0.166951388856145,-0.0644960449191547,0.320552600297139,-0.632446240494021,-1.36246168939028,0.133504468617374,-20.4039935509059,-6.06574023173932,0.312583163067148,1.0425,0.6525,0.28,0.1825,0.10125,-4.9272,-5.105,-5.1551,-5.2911,-5.6413,-6.51755,-3.414775,95.504465,54.88,0.7431,-6.2325,-5.9975,-6.95,-4.03,-3.195,0.7,-4.125,2.1,0.04,208.525,284.525,270.725,297.8,-0.02,-0.13,-0.01,-0.18,-0.02,-0.21,-0.16,-0.1,-0.0075,-0.27,0.1795,0.1095,0.7775,1.03125,1.42275,1.57675,2.0625,2.40275,3.554,-0.0105,-0.00725,-0.20375,0.5755,1.12575,1.337,2.0125,2.11,3.1915,-0.019,0.43625,0.596,1.0925,1.202,1.445,2.297,1.927,3.30825,0.735,0.5635,0.83975,0.946,1.16475,1.461,1.985,2.505,3.55675,0.007,0.27325,0.322,0.64275,0.836,1.17725,1.8805,2.084,2.869,-3.402,-3.942,-3.634,-83.0625,2.58453443000999,2.7302110733767,2.72456130396498,2.72772702989133,2.76298993996853,2.88260060937012,2.93668743360534,418.769980726337,421.961152439725,421.541533957811,421.889838145812,421.073003044518,421.952421434387,420.728766623374,422.71183858115,424.231354605786,423.387916176981,422.933009750109,424.285986141295,423.722907266942,2003.08531883997,2003.42392297289,1997.55420129746
4,0.25,1.61914029507249,-1.94941177149092,0.0822342433668066,0.264328930019609,-0.115559695175967,0.482703434262401,-0.223394177316114,-1.03911396116808,0.129285541677654,-24.4720538476139,-6.87561337438696,0.364435237149412,1.045,0.7025,0.335,0.21,0.105,-2.2031,-2.195,-2.2553,-2.62505,-2.74875,-2.851725,-2.3147,95.240245,52.8,0.685825,-1.93,-1.745,-1.99,-0.57,-2.07,0.75,-4.235,2.1,-0.08,242,304.1,275.35,300.2,-0.02,-0.13,-0.01,-0.19,-0.03,-0.09,-0.14,-0.1,-0.01,-0.28,0.778,0.6505,1.07775,1.317,1.7995,1.6475,2.1345,2.373,3.3755,0.23825,0.1975,0.066,0.8855,1.1715,1.573,1.8785,2.086,3.046,0.2755,0.7505,0.9475,1.26975,1.323,1.613,2.16575,1.887,3.051,0.9235,0.781,0.9375,1.0415,1.278,1.44475,2.03725,2.35425,3.9,0.081,0.452,0.685,1.006,1.197,1.37475,1.874,2.229,2.736,-5.54575,-3.58675,-5.5855,-77.6675,2.90792615723183,2.87174950604941,2.93617233128364,2.92703225119822,3.05871807959097,3.13138837836473,3.44306131294952,414.518176992438,417.495907257264,419.162792336922,417.850859341328,418.187954083327,417.664841075573,417.5002043657,418.581991906179,425.381022015339,418.904308197065,425.928660908087,422.578160884054,422.091776005907,1996.86806465568,1997.20087359488,1995.64925969722
4,0.75,1.65511877984535,-2.20399295757798,0.0813898521171304,0.279684333418617,-0.0986447980819105,0.313308579656725,-0.369920940095983,-1.54548294579242,0.138645973870882,-20.0109776998375,-4.77355490255393,0.354638358729002,1.035,0.7,0.32,0.21,0.11,-2.4245,-2.3705,-2.5197,-2.8051,-2.9327,-3.19985,-2.3407,95.25401,54.93,0.65785,-2,-1.795,-2.125,-0.61,-2.095,0.7,-4.3625,2.1,-0.125,237.4,302.75,274.95,300.1,-0.02,-0.13,-0.01,-0.19,-0.02,-0.095,-0.15,-0.1,-0.01,-0.28,0.7805,0.6385,1.077,1.31775,1.801,1.73025,2.14,2.375,3.3755,0.2325,0.19775,0.0665,0.8855,1.172,1.572,1.879,2.086,3.04825,0.2675,0.7515,0.946,1.2705,1.323,1.609,2.16575,1.887,3.0505,0.924,0.7815,0.937,1.042,1.278,1.444,2.03725,2.354,3.901,0.0805,0.452,0.68525,1.006,1.197,1.376,1.874,2.2295,2.7365,-5.27,-3.492,-5.3665,-77.525,2.83405635448997,2.92060834025556,2.94153765605756,2.92490966201395,3.10432184716349,3.24067307622429,3.43171037282784,414.969347547218,417.847654631966,418.470117505578,418.181449220978,417.63841772638,417.806752493432,416.934834076786,418.576478193704,425.5447096087,419.067648924337,424.911809477165,422.24407537553,422.646052558468,1996.0007674391,1997.41570592618,1995.58343547831
4,1.25,1.52169762182438,-2.26445370506529,0.0749055959600131,0.242547804365641,-0.114198763591454,0.29129006945634,-0.568897398215981,-1.31587371978084,0.12291854463022,-18.9037170996112,-5.57653020736377,0.334231351864786,1.01,0.6825,0.32,0.195,0.1,-2.59715,-2.51425,-2.59275,-2.8442,-3.34685,-3.5454,-2.4539,95.2473525,56.09,0.644775,-2.16,-2.08,-2.2,-0.71,-2.325,0.7,-4.3125,2.1,-0.1,238.2,301.7,277.05,299.05,-0.02,-0.13,-0.01,-0.19,-0.025,-0.095,-0.14,-0.1,-0.01,-0.28,0.787,0.6205,1.07625,1.311,1.80025,1.73,2.14,2.376,3.37525,0.2325,0.2,0.06675,0.88375,1.172,1.572,1.8795,2.08825,3.04825,0.258,0.752,0.9445,1.2705,1.327,1.6075,2.1725,1.88475,3.05,0.924,0.7815,0.9375,1.0425,1.278,1.4445,2.038,2.354,3.902,0.078,0.445,0.673,1.006,1.19575,1.375,1.874,2.23525,2.7365,-5.906,-3.952,-6.10525,-76.8275,2.79716031640144,3.01135810815652,3.02041134863667,3.01932374740839,3.03013294792312,3.14023033141089,3.40452001089406,415.04364016223,417.961366993261,419.298614469809,418.074253754443,418.225264447763,417.653802534669,417.545447196627,418.730446606379,425.690906364656,419.181195056368,426.345209851111,421.329328446596,422.018474840876,1996.29010706482,1997.77902050004,1995.72575217568
4,1.75,1.56479755254746,-2.2708855067844,0.0838281325249561,0.244595911390215,-0.12651385870855,0.363971615490673,-0.816280749356425,-2.2825807730367,0.134441483618946,-20.8291089771202,-4.58052103494226,0.313620447326432,0.995,0.65,0.32,0.19,0.1,-2.6264,-2.585,-2.84545,-3.5375,-3.4826,-3.7123,-2.5746,95.240915,57.33,0.6395,-2.235,-2.19,-2.33,-0.755,-2.32,0.7,-4.2825,2.1,-0.115,233.6,301.6,275.35,298.25,-0.01,-0.13,-0.01,-0.19,-0.015,-0.1,-0.15,-0.1,-0.01,-0.28,0.787,0.63025,1.07625,1.31225,1.79975,1.73,2.14,2.378,3.3775,0.2325,0.2,0.06575,0.8715,1.172,1.572,1.88,2.08975,3.04825,0.259,0.7535,0.9435,1.2715,1.324,1.61225,2.1725,1.8885,3.04775,0.9195,0.7825,0.938,1.043,1.278,1.445,2.03125,2.3545,3.904,0.0775,0.438,0.6775,1.006,1.19575,1.376,1.874,2.2315,2.7375,-5.944,-3.73775,-5.9245,-75.4925,2.80958434017598,2.84493196361972,2.88486483459425,2.94573947475839,2.97394110348989,3.07821065786589,3.43949568891368,414.971788157855,418.057319144043,419.440933382625,418.348178424474,418.210864669688,418.055701255807,417.126298511077,419.104353897854,425.610708408104,419.598565324702,425.548437655733,422.707817335644,423.739899988882,1995.94961346625,1995.82836084078,1994.64075609471
4,2.25,1.56969418071613,-2.41760299415563,0.0768838705630996,0.301641877377086,-0.117988125325854,0.319335599396833,-0.876582784618648,-1.80273884688729,0.13940202516975,-21.1841130695894,-4.42790162090494,0.343163297561777,1.075,0.75,0.37,0.22,0.1,-2.7129,-2.644,-2.8088,-3.2305,-3.61775,-3.8156,-2.675325,95.233585,59.6625,0.6403,-2.305,-2.31,-2.4675,-0.795,-2.385,0.7,-4.095,2.1,-0.155,233.55,301.45,273.95,297.85,-0.015,-0.13,-0.01,-0.19,-0.01,-0.1,-0.15,-0.1,-0.005,-0.28,0.7775,0.632,1.074,1.31225,1.79975,1.73,2.138,2.37675,3.3775,0.231,0.201,0.06525,0.872,1.1725,1.571,1.8805,2.0885,3.04825,0.252,0.754,0.942,1.27125,1.324,1.617,2.1655,1.886,3.04775,0.916,0.775,0.938,1.0425,1.278,1.44625,2.03125,2.354,3.905,0.081,0.421,0.6745,1.006,1.19575,1.3755,1.874,2.231,2.738,-6.01,-3.7515,-5.59525,-76.83,2.87276116215155,2.84453616898621,2.84551168125184,2.96972175064003,2.9261802260134,3.07068463189309,3.45129904092563,415.118761244666,418.329676147709,420.276905009613,418.592129799287,418.578013340247,418.328483511188,417.555320908627,419.565151530355,425.55542016415,420.023503712561,425.460478203606,422.129556544609,424.441503130413,1997.79819962597,1995.4404442403,1997.74405970554
4,2.75,1.6445720670652,-2.74793253921199,0.0777277942959513,0.299487554719445,-0.0329370267435226,0.412541879154949,-1.00567583569631,-1.24921726169788,0.135872426748482,-23.2520339007814,-4.20798457513091,0.349169746886207,1.105,0.685,0.35,0.215,0.1,-2.9334,-2.936,-3.02035,-3.56055,-3.72705,-4.0331,-2.7928,95.23375,60.265,0.6489,-2.365,-2.335,-2.56,-0.865,-2.405,0.6,-4.33,2.1,-0.185,236.75,301.25,273.65,297.45,-0.02,-0.13,-0.01,-0.19,-0.02,-0.095,-0.15,-0.1,-0.01,-0.28,0.7685,0.632,1.073,1.311,1.799,1.729,2.14,2.3695,3.37525,0.212,0.201,0.06475,0.874,1.172,1.571,1.8815,2.088,3.04825,0.25225,0.7515,0.9405,1.266,1.321,1.6205,2.16425,1.88225,3.048,0.9075,0.7685,0.939,1.04025,1.277,1.44625,2.031,2.354,3.906,0.086,0.4185,0.67375,1.0065,1.195,1.376,1.874,2.22675,2.738,-6.399,-3.9625,-6.029,-77.2675,2.90894708558098,2.92143182888779,2.94024863912344,2.97439315590037,2.90993915356867,3.13059941577803,3.44578613129391,414.989997430932,418.520577999001,419.489481351082,418.791827406877,418.607537622712,418.378769295724,417.390721693376,419.947637190711,425.454863343829,420.271043220576,424.630162344083,422.210743123254,422.260995139064,1996.9145259857,1997.95422592772,1993.5224374304
