DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1
1,0.25,0.7798456,6.50375,6.6575425,2.1489988889,2.028695,0.304682508954999,5.40136951294501,37.9402,1.97326048085,4.20093335193,1.438,0.718,0.996,97.51935859375,86.90966,419.80736145625,3.80203675,2.04515,0,1.900776,327.19025,333.15,9.3828016578,0.21317385,2.28298388886,1.8178779360825,1.0150460789475,7.15195,1.277281758115,1.06375,0.737499999999996,1.255,2.9,4.9,8.41375,0.691249999999999,1.155,1.5275,3.11375,5.31375,8.86375
1,0.75,0.7290854,6.44325,6.60464,1.79277836108,1.80306525,0.15420801916,12.431088566325,46.70502248665,1.2338593294,4.71932883059,1.55,0.715,1.0655,98.140705425,86.89366,418.42845199875,2.65494825,1.859175,0,1.867,325.4,332.725,9.563058819945,0.207213575,2.261988953445,1.7371682194,0.93094594342,7.1795,1.11702390806,1.04125,0.737499999999996,1.3275,2.9,4.9,8.4,0.741249999999999,1.0825,1.5275,3.1275,5.31375,8.86375
1,1.25,0.753181525,6.35025,6.67013075585,2.30047,2.2076,0.2110503472375,6.95199149999997,55.5049,0.905322413892497,6.24916695419249,1.570275,0.710125000000001,1.099,98.144888309,86.87282,419.880268704,3.8697775,1.755875,0.1479635,1.75416125,324.207225,331.275,8.36432361804,0.2489616,2.1319720916575,1.6731776734575,0.910119813205,6.2978,1.126476633065,1.035,0.749999999999999,1.33,2.9,4.83,8.365,0.804999999999999,1.075,1.53,3.115,5.3,8.83
1,1.75,0.7468842,6.4765,7.085975,2.1017620971875,2.0655745,0.4398815972125,8.34393600000001,67.309455,0.5012301459,4.25505445768249,1.5855,0.685875000000001,1.1425,97.67418698925,86.8471,422.0863610925,2.6385395,1.830425,0.143861,1.98325,322.925,330.91605,8.93943962746999,0.233568775,2.1765036021675,1.701962034495,0.889281344475,6.64665,1.26301055202,1.03,0.719999999999999,1.33,2.9,4.83,8.365,0.749999999999999,1.06,1.565,3.115,5.3,8.8
1,2.25,0.7400446,6.72675,6.8874725,2.1581800139,2.22315375,0.573943055539997,6.35703762381501,47.6940125,2.26214390780499,6.3935186861025,1.5652,0.671650000000001,1.184,97.55083423625,86.86288,421.525556678,2.83841675,1.7479,0.12013,1.561863,323.475,331.612325,9.4192943817575,0.1969766,2.094478721925,1.796633891,0.8975676493,6.9320965,1.11570876772,1.01,0.754999999999999,1.33,2.9,4.83,8.33,0.764999999999998,0.989999999999999,1.6,3.1,5.3,8.8
1,2.75,0.713412049999999,6.648,6.2503825,2.3409579305875,2.22442,0.328968055539996,4.30208199999999,52.3100349999999,1.1697983752,6.300405696945,1.528625,0.641250000000001,1.179,97.51260931475,86.87153,432.0598261975,2.95316425,1.855275,0.268619,1.72180125,326.566925,332.42155,9.21211498385,0.24222095,2.0381177619,1.738310060125,0.8465677585,6.5905,1.0889096614425,0.969999999999997,0.789999999999999,1.4,2.9,4.83,8.4,0.809999999999998,1.03,1.6,3.115,5.3,8.8
1,3.25,0.692317125,6.66675,6.135485,1.4237004860875,1.6688945,0.1744806249925,9.18577600000002,51.70472,1.186430756785,5.8346326350325,1.520875,0.635075000000001,1.172,96.421452925,86.885235,417.995229235,3.5649095,1.694425,0.29975,1.4816825,326.983875,333.575,8.9567768657025,0.24077385,2.10652871828,1.69519710622,0.82595334906,6.56125,1.0158832021425,0.969999999999997,0.789999999999999,1.4,2.9,4.83,8.365,0.769999999999997,1.03,1.6,3.065,5.3,8.8
1,3.75,0.70214752083,6.68325,6.79817825,1.999410466635,1.568295,0.318259652799999,7.94196999999998,40.4434375,1.54089258387,5.6783691731175,1.5261,0.647100000000001,1.193,96.50026127275,86.85536,415.601022154,4.58650675,1.7969,0.4077195,1.83361425,328.65,331.65,9.161434328705,0.23967125,2.12777808241,1.58376409318,0.855640720039999,7.07199999999999,1.07323877595,0.899999999999997,0.789999999999999,1.4,2.9,4.83,8.33,0.784999999999997,1.03,1.53,3.1,5.3,8.8
1,4.25,0.709542125,6.006725,6.677676,1.90428450002,1.885226,0.348112777769999,8.99324599999997,51.0904924999999,1.1312260141125,6.13976196445,1.5365,0.672949999999998,1.222925,97.0209982215,86.82582,417.02947023125,4.35451415000001,1.69355,0.27345,1.75776065,327.2169225,332.1476275,9.111168398725,0.160286,2.11818409813,1.64307824619,0.875192888629997,6.6206,1.03864086213,0.899999999999997,0.845,1.4,2.9,4.83,8.33,0.749999999999997,1.1,1.53,3.03,5.3,8.8
1,4.75,0.66379475,6.471175,6.108508,1.85184083335,1.91312275,0.25449611112,6.943739,36.3644625,0.900967584542497,3.6416546411,1.5139,0.656999999999999,1.224525,97.0795257885,86.828935,422.975519136,3.665896225,1.691625,0.263039750000001,1.429587025,327.6517175,332.2825,8.698869636615,0.1578673,2.03724987775,1.75418620072,0.80578422823,6.842125,1.02254899798,0.899999999999997,0.83,1.43,2.9,4.83,8.365,0.699999999999997,1.1,1.53,3.03,5.3,8.8
