DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,CH4,PPFD_IN,FC,SC,NEE,TS_1_1_1,FCH4
2,8.75,0.8777735,10.2934,4.352845,75.079375,53.14625,100,100.9355825,470.928,9.75604,2623.1225,409.67,12.3926,4.16235,8.21256499999999,7.50835,59.7663249999999
2,9.25,0.928206,10.689,4.713035,133.3765,61.8160000000001,100,100.9007,448.201,9.36004,2487.35,560.375,12.5624,1.17664999999999,9.32883999999998,7.43185,50.57555
2,9.75,1.034515,11.174,4.98577,172.4935,57.1165,100,100.87284,445.6495,9.0617325,2465.575,678.9205,10.663775,1.01655,8.41399999999999,7.353065,35.49845
2,10.25,1.0779375,11.6994,5.169625,216.05,63.0048,100,100.829585,437.88925,9.1668325,2437.8,804.739,5.5314225,0.646804999999999,4.194325,7.2682325,56.6108499999999
2,10.75,1.02746,12.62485,5.39708,225.5735,59.81675,100,100.80487,430.3135,8.9368925,2381.18,947.785,9.39074999999996,0.461506499999999,7.89210250000001,7.19405,39.092675
2,11.25,1.060345,13.2113,5.94566249999999,229.5775,73.2704,99.804,100.7887925,421.25625,9.87786749999999,2404.93,1044,7.88788499999997,0.46181475,5.73188499999999,7.12615,48.315425
2,11.75,1.060288,13.863725,5.45288,262.7645,73.07975,99.7988,100.7703,426.084,9.08108,2325.26,1124.9,6.885585,0.447405,3.80739249999999,7.0666,40.0289
2,12.25,0.993356,14.096325,5.05642,294.9835,67.766175,100,100.761835,425.5175,9.7113125,2355.795,1178.35,4.0309625,0.60251925,4.92178749999997,7.01045,64.109375
2,12.75,1.008512,14.4072,5.00568,285.5825,88.5529999999999,99.98555,100.70054,422.715,10.35275,2348.64,1176.0075,5.4813,0.5737,5.1544025,6.9501975,44.580075
2,13.25,1.0447,15.3176,5.16701,278.543,83.304,99.94985,100.66761,422.589,9.64983,2358.4375,1183.16,4.37343,0.583685,4.7750925,6.9082725,59.6146749999999
2,13.75,1.12157,15.14635,5.543915,283.673,85.24035,99.7688,100.64449,423.769,9.97461,2370.6,1147.4775,5.1936825,0.7470675,4.965,6.86889,41.97105
2,14.25,1.0758775,15.3615,5.4006625,266.41975,85.72545,99.98555,100.6179125,421.631,10.17955,2353.0825,1112.98,4.36166749999999,0.88246725,4.57121,6.860325,57.5922
2,14.75,1.10013,15.7091,5.2737275,223.87875,73.831,100,100.6077625,422.7055,10.118775,2329.625,1013.97575,3.3146,0.69979875,2.804475,6.90209,37.5624
2,15.25,1.10303,15.3851,5.42074,217.5275,70.233,100,100.6105625,420.081,9.92272,2322.18,882.11,4.7371625,0.7756825,4.9611,6.95165,40.89175
2,15.75,0.9790015,15.58205,4.5827625,182.43875,54.156375,100,100.624525,422.87775,10.1541325,2332.95,740.0465,4.93503999999999,1.07778,4.7154475,7.0951275,36.2188
2,16.25,1.02204375,15.92815,4.81458,155.3425,51.2785,100,100.6553375,426.447,10.569125,2304.555,579.674,6.4552875,1.30572,5.041375,7.24979,54.5293499999998
2,16.75,0.920728,16.12745,4.465435,115.184,43.7003,100,100.6820625,422.61275,10.79825,2309.76,451.18625,7.26242999999999,0.78629375,7.02286,7.3972425,28.03835
2,17.25,0.94020525,16.26795,4.3435275,70.9196,38.66,100,100.705175,416.917,10.2701,2316.39,284.26775,6.4962375,1.68082,5.73232,7.5364775,25.337
2,17.75,0.8650855,15.9278,3.94953,37.113825,27.6898,100,100.7436,418.51,10.682,2330.96,111.20525,8.22539999999999,1.569275,7.37759999999999,7.6635775,21.0644
2,18.25,0.827748499999998,15.82245,3.846575,27.422425,30.471925,100,100.7871125,426.5245,11.5786,2393.7,19.762,5.1901625,3.73975499999999,7.6907125,7.7744,22.28
2,18.75,0.79604,15.8926,3.77929,16.67925,24.84575,100,100.8185125,423.73,10.416,2342.38,2.01675,6.8581475,3.6070925,8.56000499999999,7.88685,18.9896
2,19.25,0.76414975,15.80745,3.672645,15.466625,31.79825,100,100.828975,429.69325,11.32065,2347.7525,1.9459275,4.9800325,3.906225,6.62616,8.00043,30.42405
2,19.75,0.843524,15.450525,3.79946999999999,15.36705,34.05085,100,100.8482125,441.79,11.103,2354.5425,1.962055,7.857435,5.55645999999999,10.09955,8.09137,32.92045
2,20.25,0.7911595,15.12225,3.6440475,18.8472,26.5835,100,100.834825,464.35,11.076,2370.6375,1.9658125,5.5997625,6.93434249999998,12.034175,8.155375,36.1951
2,20.75,0.789560249999999,14.751375,3.629265,21.41025,24.822,100,100.838,481.219,10.4694,2424.45,1.99705,6.80933999999999,6.38689249999999,9.15668,8.19845,40.36095
2,21.25,0.833694499999998,14.2201,3.885635,23.6058,32.67225,100,100.797875,489.4575,10.5798,2417.5375,1.98525,10.981,7.30179,9.419,8.2466,31.937
2,21.75,0.8778955,13.657825,4.06148999999999,19.3097,23.89775,100,100.8183375,484.4675,10.5701,2505.2525,1.9701,8.41600249999999,4.9444,7.910005,8.28185,56.6755
2,22.25,0.855895,13.292825,3.72406999999999,16.35525,42.258,100,100.8308375,500.454,10.14733,2594.52,1.9562,15.88546,5.05391499999998,12.778,8.30595,25.672
2,22.75,0.779965499999999,13.4846,3.49388,19.84955,41.3294499999999,100,100.8189125,503.72125,9.60685,2725.04,1.9621,7.98532,3.73488,8.230945,8.31955,18.877875
2,23.25,0.8343005,13.592025,3.686465,11.6606,46.6774,100,100.815125,497.46325,9.034045,2696.915,1.95955,5.6774025,6.55025499999998,6.96195250000002,8.33145,21.3826
2,23.75,0.7876335,13.153625,3.62617,14.2268,59.432,100,100.849925,507.56175,9.7177525,3085.12,1.9594,10.93475,2.207205,11.41335,8.3301725,34.901375
3,0.25,0.7362635,17.27215,3.55514,17.281775,39.8112500000001,100,100.6498225,539.256,18.89975,2954.71,117.2665,6.75973999999997,8.0121025,8.1411125,15.0645,38.599
3,0.75,0.795075,16.884575,3.36435,17.1985,38.131025,100,100.643435,546.14,17.975825,2984.725,123.7675,6.642275,8.12194999999999,11.4857,14.96975,33.44895
3,1.25,0.777415,16.5253,3.4263,19.40705,46.3085999999999,100,100.65167,555.729,17.63835,3168.38,158.708,7.206255,6.09839749999999,8.598065,14.91225,51.879125
3,1.75,0.8257305,16.574525,3.6073375,20.652225,46.7042,100,100.6424875,550.9055,18.0989,3323.62,158.75,4.70628749999999,10.55195,10.3595,14.8725,41.1646749999998
3,2.25,0.83628025,16.514025,3.60778,15.8262,32.5384,100,100.6281225,538.084,17.384,3436.31,162.926,5.979075,4.56064,6.94246999999999,14.96575,51.0105499999998
3,2.75,0.77404075,15.915025,3.57553,20.538,73.8686499999993,100,100.640705,561.978,17.1736,3264.475,163.754,4.86453749999999,7.20948,7.85728,14.8225,26.083
3,3.25,0.752926,15.909075,3.4913275,24.7879,47.264825,100,100.6280125,574.318,17.2756,3561.175,145.586,14.1454,8.25637499999999,13.375375,14.766,36.5307249999999
3,3.75,0.75919,15.89335,3.5293,19.28,44.5323,100,100.613975,576.985,17.2904,3534.075,141.788,9.13869999999999,6.88563,10.33086,14.73275,43.5005000000001
3,4.25,0.7780615,15.8955,3.624215,22.305,65.21865,100,100.6026375,573.456,17.2166,3325.9075,143.07,10.664605,4.1844,9.12875500000001,14.699375,36.3326
3,4.75,0.75949875,15.9781,3.5148875,24.773325,55.5032499999999,100,100.6033925,598.7635,17.18615,3177.6275,147.34,5.8858475,5.52178749999999,10.2774775,14.664125,25.7925
3,5.25,0.73723425,16.005225,3.33482,24.83725,74.889,100,100.6117475,586.7995,17.1976,3263.86,149.802,6.42037249999999,6.2318,6.41464,14.628,28.7967
3,5.75,0.78737,16.1803,3.240235,24.523475,34.85775,100,100.594755,595.74575,17.207125,3053.895,147.83,8.31548,5.915575,14.025525,14.5895,56.265
3,6.25,0.7821575,16.044475,3.53484,26.3825,33.1938,100,100.57776,601.9385,17.137875,2833.62,151.492,8.4367,8.151225,13.2755925,14.55025,32.6405749999999
3,6.75,0.800483999999999,15.955275,3.61448,24.490375,102.7774,100,100.62632,585.8075,17.02935,2453.66,161.74,12.69928,6.44610999999998,14.08614,14.51075,37.1565
3,7.25,0.813112,16.028425,3.600155,32.22425,52.240475,100,100.65122,593.973,17.0398,2446.335,226.88125,10.31878,4.564345,9.27406,14.4715,32.3918499999999
3,7.75,0.782427499999999,16.49765,3.76705,81.630875,56.134075,100,100.66656,626.82125,17.2475,2411.6775,409.0875,29.142375,4.0613,28.3282249999999,14.436,37.178525
3,8.25,0.8007905,18.40195,3.938215,113.973,48.4587499999999,100,100.64448,559.552,17.1114,2528.8975,608.37875,41.75985,1.03593999999999,35.0970749999999,14.407,33.7218
3,8.75,0.872988,18.915,4.08858,149.3825,69.8692,100,100.65525,493.9135,17.194725,2493.54,765.0595,17.247025,0.4467325,5.6822025,14.38165,58.3683
3,9.25,0.886662,19.775,4.1532,197.71025,87.2665,99.9659,100.638275,450.84,17.349,2453.3975,854.302,13.870875,0.952241250000002,13.12975,14.37395,74.6612999999999
3,9.75,1.003,20.0568,4.9334875,228.329,102.52,100,100.668165,430.89,17.3781,2405.6025,1007.503,9.89339999999996,0.41017725,6.7774125,14.37795,35.65745
3,10.25,1.01778,20.8284,4.520645,261.51625,109.6725,98.369825,100.635435,430.686,17.147,2368.54,1137.33,5.620415,0.58173,5.10647,14.40265,37.15375
3,10.75,0.9726175,21.75445,4.691675,275.1075,116.34625,96.7094749999999,100.622,422.45525,17.519975,2384.4975,1295.8275,8.04096999999997,0.30263,6.6441,14.437725,66.3596
3,11.25,1.01336,21.901,4.79712,274.63275,114.8425,98.9128,100.59709,430.622,18.02385,2270.9825,1324.065,5.303835,1.71627499999999,5.3610075,14.47645,53.9795
3,11.75,1.01824,22.85715,4.8374,306.1975,157.656,100,100.585995,424.707,18.0072,2261.4225,1393.32,7.48245249999999,0.42070975,7.3634675,14.51375,77.3588
3,12.25,1.079565,24.275,4.8732725,318.64,131.322,100,100.56273,417.779,17.70625,2256,1434.1,4.0458875,0.67947,3.1335,14.5489,47.238175
3,12.75,1.1209525,24.772,4.998735,363.244,145.95,100,100.52421,415.261,17.5512,2262.22,1463.355,3.47541,0.52116,3.33022249999999,14.5897,54.7519
3,13.25,1.131185,24.3471,5.1249525,361.3175,152.493,100,100.478055,412.832,17.2072,2270.015,1493.88,4.451205,0.422969749999999,3.8985775,14.6323,59.6822
3,13.75,1.2252,24.9115499999999,5.6906525,346.086,142.513,100,100.4440875,413.8635,18.033325,2249.4875,1452.05,4.66162,0.474982749999998,4.0677175,14.69125,50.877
3,14.25,1.2108,24.24735,5.00562,332.75,137.2905,100,100.4318425,414.321,17.22065,2243.56,1406.6375,4.43184999999999,0.887753249999999,3.679775,14.769875,56.788
3,14.75,1.21134,24.20845,5.18468,325.77975,128.71375,100,100.4188525,415.09875,17.624875,2255.55,1415.7375,4.44684,0.911143499999998,4.235705,14.889625,52.6715
3,15.25,1.13746,24.11655,5.1438,341.81,119.76025,100,100.4379925,414.404,17.4285,2274.7275,1381.58,5.01183000000001,0.60802,6.034375,14.9874,49.6707
3,15.75,1.119675,24.195425,5.00989,265.45,107.932,100,100.43735,415.04275,17.455275,2273.075,1275.83,6.32885249999999,0.66898,6.12360999999999,15.07455,49.51875
3,16.25,1.0704325,24.3676,4.85854999999999,190.798,89.5712,100,100.4427175,415.90425,16.7935,2282.8825,1113.4275,4.64768499999999,0.6974985,4.9668,15.1148,44.625
3,16.75,1.10092,25.168475,5.17564,201.6925,81.7186,100,100.46286,413.541,17.5221,2252.6,923.384749999999,5.72874500000001,0.89982,5.44025,15.15205,44.96725
3,17.25,1.10142,24.833075,5.0883,168.131,71.1731,100,100.4673775,413.1315,17.1674,2223.78,785.03125,5.17515,0.957739250000001,5.085635,15.1799,33.269
3,17.75,0.956926499999999,24.035,4.7952975,97.422,70.058,100,100.4823975,413.48,17.1766,2225.1525,602.428999999999,5.22971,1.172155,4.7853,15.200375,22.81935
3,18.25,0.916458,24.087,4.37968,67.2603999999999,59.264,100,100.5012625,416.59375,18.01555,2224.63,403.447,7.9500375,2.129145,5.7779375,15.214175,22.4315
3,18.75,0.864672,23.213,4.10514,49.2617999999999,72.2205999999998,100,100.5460975,421.41,17.8725,2253.3775,242.243,4.5586375,3.03531,5.8202025,15.2223,30.241875
3,19.25,0.829646,22.103,4.0177,25.701,61.88615,100,100.57761,431.391,18.301425,2247.7075,112.542,6.19051749999999,5.93178,7.137625,15.222075,38.67
3,19.75,0.791036,21.17,3.68518,16.72695,44.697925,100,100.64779,439.811,18.223,2286.3975,81.5576,7.00969999999999,6.165355,9.88071999999999,15.216175,24.401925
3,20.25,0.747229,21.14,3.715,37.826875,42.909125,100,100.66003,458.26425,18.453625,2340.02,80.7925,8.23251999999997,6.39302,11.8624,15.203575,33.96315
3,20.75,0.7777915,20.476,3.65422,26.680725,67.463,100,100.68456,483.001,18.197,2353.5325,85.10075,12.258625,8.5646,15.5758,15.185625,34.0384000000001
3,21.25,0.74204875,20.104175,3.6376125,20.53025,60.889,100,100.6947,493.167,17.3163,2713.6275,92.254875,11.276375,5.17966999999999,10.85986,15.163675,41.4788749999999
3,21.75,0.771322,19.648775,3.787525,11.1712,46.6133,100,100.69778,508.35875,17.31515,2816.23,99.158125,9.10055499999998,5.7617775,7.5276625,15.137375,43.8651
3,22.25,0.78952125,19.24265,3.6688375,18.0246,50.755625,100,100.70042,513.64,17.80575,2496.255,100.875625,7.3221,8.22580250000001,8.1457125,15.108425,30.83105
3,22.75,0.8192425,19.206,3.7941125,16.5735,52.546625,100,100.68527,522.5475,17.975,2781.025,105.91,5.703675,7.0024375,9.4701125,15.077125,19.0757
3,23.25,0.728888,18.233,3.38352,19.11805,54.1369,100,100.68888,540.87225,18.819925,3171.87,108.59375,9.99038249999993,6.11862249999999,8.6908175,15.04415,28.080375
3,23.75,0.7602175,17.825,3.38705,9.63449,60.9752,100,100.66019,540.16625,18.925775,2999.52,114.035,7.5453875,6.8902,7.3712325,15.009175,30.836075
4,0.25,0.811254,20.591625,3.76092,8.67098999999997,94.5165,99.996875,100.2257375,525.185,19.034,2708.395,64.78145,7.64939999999999,4.50192,8.081595,16.0361,35.6895
4,0.75,0.840992,20.331625,3.7574,8.42055999999999,49.006,100,100.2253,531,18.839,2802.62,66.7832,14.012995,5.6793725,8.91136999999999,15.9811,75.6688
4,1.25,0.79868075,20.153375,3.76475,8.82259249999992,103.4518,100,100.204025,534.1235,18.718325,3099.3,67.83355,7.36473,6.18718999999999,9.4304575,15.89865,36.071375
4,1.75,0.77318325,19.89175,3.71153,5.49146999999998,151.1045,100,100.1868625,539.3495,18.39975,3073.8,67.64205,27.473325,6.65271,10.04688,15.81055,31.607375
4,2.25,0.78683525,19.943875,3.879685,9.13817,63.3033,100,100.1838875,546.1145,18.38495,3216.1075,67.92995,14.5001499999999,7.41056500000001,20.2282,15.72185,65.1171
4,2.75,0.81774775,20.208625,3.57727,16.80825,83.9866499999999,100,100.191275,553.448,18.5099,3116.68,69.13115,17.23845,6.42984999999999,9.0282875,15.63645,60.475625
4,3.25,0.8120425,20.193625,3.51445,9.32460500000001,120.15245,100,100.211075,549.0625,18.0085,3190.2925,70.7252,9.68551999999998,5.430225,7.55083,15.5546,52.1258
4,3.75,0.81719,19.549125,3.514615,5.05842249999998,107.361875,100,100.2054875,555.244,18.8427,3120.4,70.97985,13.1936,6.52868,8.48285,15.45895,51.28755
4,4.25,0.813,19.576875,3.6782,6.135625,128.2785,100,100.1999625,573.315,16.804125,3234.16,72.0858,9.407975,7.05557499999999,7.74918999999999,15.3674,41.99275
4,4.75,0.7863475,19.632125,3.555205,2.5446,51.986,100,100.2088125,572.14125,18.06725,3218.38,72.3315,21.615,10.14295,22.1645749999999,15.28125,55.93205
4,5.25,0.8070975,19.2275,3.44406,10.910325,151.459,100,100.2137,575.867,17.13285,3142.725,73.1878,12.9335,3.739025,9.26436500000001,15.2234,76.5365999999999
4,5.75,0.7713475,19.474875,3.575755,17.165425,77.485875,100,100.24105,575.43,18.6845,3015.2675,76.5775,13.583375,11.6868,17.04375,15.17085,43.171375
4,6.25,0.7523525,19.854875,3.568835,17.456,71.3648499999999,100,100.2705375,583.99,18.2665,3101.92,91.57265,13.3843749999999,7.4105,21.0062499999999,15.12725,37.1006
