DOY2,HR2,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,SC,H,LE,SH,SLE,PA,RH_1_2_1,RH_1_1_1,RH_1_3_1,T_SONIC,T_SONIC_SIGMA,TA_1_2_1,TA_1_1_1,TA_1_3_1,VPD,LW_IN,LW_OUT,SW_IN,SW_OUT,TS_1_1_1,TS_1_2_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,CH4,FCH4
1,0.25,396.4355,0.534412975843584,0.23413175,3.43597,0.0832204729546799,-0.0690989,-26.95485,-0.114907575,-0.685947,-0.724339,101.64275,39.4979,72.7721523333334,77.0842648333333,5.3147525,0.1385595,3.921525,3.88240553333333,3.54795383333333,0.440455420749491,260.830373333334,331.19044,0,0,10.0571601666666,8.97578195,-0.10898725,0.25328325,0.07448515,0.263938,0.11197475,0.76761,1986.45,-3.36089
1,0.75,395.09925,0.556970147584287,0.0954135,3.3631875,0.0804290504215869,-0.0647815,-26.835975,-0.17018575,-0.7760135,-0.52420675,101.61775,39.312325,70.4319241666666,76.3395583333333,5.29402,0.153606,3.805905,3.7315217,3.20899618333334,0.487496667944543,258.43829,332.023605,0,0,9.99413166666666,8.99143169166667,-0.11292175,0.28781725,0.07838715,0.28761725,0.107346,0.78206375,1984.87,-2.75959
1,1.25,396.18675,0.610702869348652,0.16643025,3.28904,0.0757672735417887,-0.05402325,-22.6111,-0.959088,-0.731201,-0.556471,101.64925,39.551325,71.39269,76.869357,5.0679175,0.1268795,3.636275,3.48898025,3.18774281666667,0.511812955818246,256.94326,332.089356666667,0,0,9.98027298333334,9.00475884166667,-0.12225575,0.31793925,0.0838244,0.29645825,0.1108625,0.88842975,1984.63,-3.281855
1,1.75,396.294,0.561683486978124,0.16635275,3.21933,0.0715109135111021,-0.060795725,-23.537525,-1.06994125,-0.66587925,-0.5218775,101.66825,39.507475,71.5074433333333,75.9480105,4.7044075,0.1357705,3.52436,3.65904295,3.2574182,0.470586107547888,255.851526666667,332.460365,0,0,10.00401205,9.019039075,-0.1292045,0.29218175,0.0869517,0.29314075,0.1146305,0.7990145,1985.84,-2.90703
1,2.25,397.552,0.55798666471904,0.116803,3.071445,0.076499293311632,-0.0752804,-21.389,-0.319746,-0.91183175,-0.6965455,101.625,39.19035,72.8216548333334,76.4678483333334,4.96173,0.13598,3.39944,3.4858212,3.21131801666666,0.439929238726251,257.572503333333,331.057065,0,0,9.95066071666669,9.02399765,-0.126935,0.328566,0.0979715,0.301483,0.115706,0.879918,1990.9075,-2.6676025
1,2.75,397.8045,0.571179983212444,0.2315475,3.04928,0.078721582641685,-0.0824916,-20.339275,0.32959125,-0.77766,-0.710344,101.60975,39.799375,71.7403025,76.8026485,4.6596525,0.12935675,3.2922125,3.3295368,3.05289681666667,0.456343348210341,258.098888333333,330.173276666666,0,0,9.9093692,9.02054010833334,-0.104878,0.314454,0.10205975,0.307351,0.1132175,0.90599425,1995.0475,-0.90162175
1,3.25,395.666,0.655207676285134,0.03210325,2.931845,0.071978381369804,-0.1630295,-21.5847,0.794151,-0.765505,-0.7751185,101.5635,39.545325,72.5118740833333,75.5395610833333,4.572775,0.14428875,3.2092025,3.19796740833333,2.9274884,0.473164470552632,255.896675,329.3455275,0,0,9.88761303333333,9.0382858,-0.12289775,0.33124225,0.10367925,0.2929755,0.134615,0.97976125,1985.31,-1.67766
1,3.75,394.83625,0.573968036069673,0.4032335,2.948645,0.0698143046032135,-0.08044545,-25.1974,0.153685,-0.7589435,-0.46604325,101.5565,39.6511,73.02258975,76.3308768333333,4.636425,0.135892,3.0799375,3.12521994166667,3.1635271,0.384406304232476,255.929845833333,329.1715075,0,0,9.89830178333333,9.01263863333334,-0.118049,0.356885,0.1191055,0.336856,0.135947,0.96306375,2001.535,-3.57639
1,4.25,396.5365,0.626073746217493,0.329728,3.012755,0.074148227088019,-0.0858573,-23.6787,0.267663,-0.78500825,-0.604683,101.5445,40.891675,72.4431125,76.66335425,4.6073225,0.155713,2.79174,2.89857805,2.86948344166666,0.361806728856474,253.532244166667,330.157613333333,0,0,9.88930995833333,8.99248205,-0.1251295,0.36807925,0.12902575,0.333777,0.143819,1.0129275,1999.18,-2.68139
1,4.75,396.846,0.592557107548803,0.2714895,2.91898,0.0688904591005554,-0.0584275,-21.1794,1.0443125,-0.88952,-0.858744,101.571,39.1674,73.7084193333333,77.8803654166667,4.115225,0.1491235,2.562895,2.63901203333333,2.65575730833333,0.361359848311578,254.070705833333,330.292493333333,0,0,9.85936543333333,8.982429775,-0.1253535,0.3343745,0.1116995,0.295081,0.124127,0.9281395,2004.34,-3.24431
