DOY2,HR2,CO2,CH4,H2O,FC,FCH4,G_1_1_1,G_2_1_1,G_3_1_1,H,LE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD,PPFD_IN,TS_1_1_1,TS_2_1_1,TS_3_1_1,TAU,U_SIGMA,V_SIGMA,W_SIGMA,USTAR,WS
1,5.25,406.323,2047.04416666667,0.476720875,-0.81909275,-11.9530919090909,-21.8491,-13.3211,-10.7698,-66.44312,-4.920936,98.29815,63.05534,-25.197875,-27.516,0.0594635284366914,140.458575,200.34805,-2.43707,-0.165003,-79.3907,0.0252,-7.69999999999999,-6.59999999999997,-8.89799999999997,-0.549395125,0.376773827827707,0.234782913752332,0.107130086732567,0.08121755,2.45916375
1,5.75,408.277425,2047.07783333333,0.455705575,-0.77512345,-12.0717163863636,-22.15273,-13.60319,-10.90588,-63.943495,-6.563917,98.24327,63.37487,-25.372575,-27.5033,0.00240172752554248,140.04175,198.95775,-2.382998,-0.2531228,-79.75753,0.0327,-7.70979999999999,-6.61999999999997,-8.9291,-0.4583392,0.400875379804071,0.317270073019569,0.0947850796164499,0.0969915425,1.738725
1,6.25,407.77715,2047.1115,0.4628756,-0.9193606,-12.1903408636364,-22.18724,-13.72398,-10.90489,-60.995475,-3.44816,98.24314,63.22961,-25.0804,-27.3685,0.00722715625776116,140.064875,199.356875,-2.484011,-0.2889539,-76.01656,0.02327,-7.70989999999999,-6.62049999999997,-8.92999999999998,-0.9650504,0.345960713166395,0.348965900054456,0.0891784603074866,0.0732211,1.794956
1,6.75,405.449225,2047.14516666667,0.4620169,-1.13124125,-12.3089653409091,-22.37014,-13.9251094026965,-10.97359,-59.1711875,-3.00207875,97.80409,63.209695,-25.1183,-27.5874,0.0871051428243248,139.925075,199.7799,-2.6210045,-0.02862116,-73.986825,0.0288062848946718,-7.71499999999998,-6.63194999999997,-8.94499999999998,-0.5694048,0.331065407666199,0.319706401244457,0.0995832169830724,0.09592155,2.022249
1,7.25,405.2315,2047.17883333333,0.4533997,-1.00886115,-12.4275898181818,-22.511485,-14.099885,-11.017325,-63.55445,-2.57676275,97.80633,63.450825,-25.1925,-27.70925,0.0904367689147709,144.2462,198.593,-3.16446725,-0.0989905675,-73.428185,0.0208725,-7.71749999999998,-6.64304999999997,-8.95249999999998,-0.4276076,0.349578943275074,0.298666974667855,0.0973364271853607,0.08027185,2.019099
1,7.75,410.8144,2047.2125,0.44470925,-0.9798624,-12.5462142954545,-22.743225,-14.34035,-10.47965,-59.8650975,-4.7142865,98.156275,63.856065,-25.399125,-27.75755,0.0796628875320091,144.551,198.41825,-2.6133675,-0.07088935,-74.1486675,0.0222,-7.72399999999996,-6.52074999999998,-8.97499999999998,-0.714726875,0.353336753464698,0.357027360367944,0.110844751104656,0.0988667625,2.1928725
1,8.25,409.536875,2047.24616666667,0.4414442,-0.96707135,-12.6648387727273,-22.7649,-14.48475,-10.56645,-62.3079,-2.4531995,98.17708,63.937045,-25.4068,-27.88475,0.00274509871284636,144.3575,198.57675,-1.9233175,-0.0650279,-73.504275,0.02715,-7.72074999999998,-6.52449999999998,-8.97499999999998,-0.6140821,0.409765022730886,0.280630999108586,0.140710027065519,0.108078365,2.367024
1,8.75,408.37015,2047.27983333333,0.4791212,-0.8929796,-12.78346325,-22.88453,-14.68518,-10.67612,-70.408415,-2.61899425,98.1579,63.7308,-25.1774,-25.434,0.00258034105012231,152.2118,200.9403,-1.831717,-0.6476687,-74.41697,0.02210592,-7.49299999999998,-6.47999999999996,-8.84999999999999,-0.5682894,0.356578469843596,0.236368322588325,0.143487741129663,0.1159162,2.855728
1,9.25,409.191525,2047.3135,0.5007918,-1.003271875,-12.9020877272727,-22.9109,-14.81769,-10.76428,-67.58466,-2.71115,98.17618,62.7337,-24.87,-25.3905,0.0334541490720277,153.7152,201.9637,-1.901165,-0.1784209,-74.44762,0.03281942,-7.48999999999998,-6.47999999999996,-8.83559999999999,-0.7770502,0.31266538934679,0.299104636200339,0.143332410922502,0.114411,2.96757
1,9.75,410.137075,2047.34716666667,0.63363355,-0.5297558,-13.0207122045455,-18.350955,-14.947705,-10.83735,-62.2617725,-4.0862175,98.16183,65.44451,-23.644,-23.5273,0.08952489762611,155.5755,211.66805,-1.831182,-0.05724243,-75.12857,0.05905719,-7.50499999999998,-6.10499999999998,-8.84099999999997,-0.59437295,0.384917819326286,0.261552297440246,0.141334484223993,0.121072,2.9485315
1,10.25,410.051,2047.38083333333,0.6261071,-0.9645718,-13.1393366818182,-18.3912862566248,-15.19544,-10.896465,-59.360695,-3.973556,98.1677625,65.4546960444699,-23.54385,-23.4627,0.0720812635131932,155.344188288296,212.13365,-0.8226714,0.3435425,-62.3772875,0.4522637,-7.50499999999998,-6.10499999999998,-8.88744999999997,-0.51069935,0.387990632154105,0.29603854033991,0.155542409578951,0.131284075,3.1355775
1,10.75,409.363,2047.4145,0.6406579,-0.888817675,-13.2579611590909,-18.419994363375,-15.435225,-10.92402,-58.6170325,-5.3033625,98.172895,65.9002106573877,-23.65305,-23.827,0.00255706178061251,155.610066022381,212.53265,1.926854,2.7257115,-60.48315,4.027538,-7.50464999999997,-6.10464999999999,-8.90499999999996,-0.742358825,0.36927758412916,0.299685908649623,0.119017659956102,0.0927240675,2.544494
1,11.25,409.5338,2047.44816666667,0.63678925,-1.03801745,-13.3765856363636,-17.6471169711385,-15.2709275,-10.9027275,-56.6016125,-2.664975,98.24495,65.2648151253363,-23.7425,-24.40145,0.0458535832113941,154.09845,211.898,6.6155205,7.57719575,-63.128025,13.9183175,-7.46704999999998,-6.06749999999999,-8.87509999999999,-0.494526375,0.437417958770605,0.333744559351851,0.141176984728171,0.15206375,2.58303375
1,11.75,410.3593,2047.48183333333,0.640733875,-1.0416545,-13.4952101136364,-22.63034,-14.9659875,-9.869682,-54.184655,-4.564925,98.3758,60.7889625,-23.29925,-24.622125,0.131471326042786,153.950125,210.22715,16.775555,17.8847175,-70.52505,33.98827,-7.39999999999998,-6,-8.880475,-0.385693875,0.400469636877846,0.337098991370023,0.145847540343343,0.10400075,2.7526775
1,12.25,405.8636,2047.5155,0.592413225,-1.05479885,-13.6138345909091,-22.5892,-16.9060525,-12.97257,-56.521005,-4.515446,98.44519,60.00427,-25.231475,-29.64945,0.130819396243269,141.588,197.66525,26.7035125,27.59258,-61.398325,53.93688,-8.14582499999999,-6.86782499999997,-10.438875,-0.46790915,0.428580334736763,0.324351863796256,0.177242779878446,0.144360025,3.06952125
1,12.75,394.61315,2047.54916666667,0.4446785,-1.2174,-13.7324590681818,-22.45945,-17.6419,-13.40735,-48.96521,-3.176195,98.5162,59.87127,-28.09175,-29.5825,0.101107026465811,142.355375,198.60305,37.75505,31.1663,-55.8248325,67.6637,-8.09949999999998,-6.80249999999998,-10.258,-0.6820813,0.457693747815123,0.337875289272445,0.140073225938853,0.11048175,1.9777125
1,13.25,395.161,2047.58283333333,0.455753725,-1.553279,-13.8510835454545,-22.439145,-17.568705,-13.37532,-50.508185,-3.4762755,98.524135,58.645145,-28.497325,-29.1555,0.139448409075211,146.325475,200.581875,40.682115,34.57411,-55.452945,72.18473,-7.9789,-6.53554999999997,-10.215,-1.0005196,0.433754609007861,0.296974598400731,0.155898164659264,0.1213258,1.47298825
1,13.75,396.9464,2047.6165,0.46811575,-1.348946125,-13.9697080227273,-22.325085,-17.3769675,-13.324115,-49.276965,-5.15644,98.5699675,58.5641475,-27.7683,-28.737075,0.143923941860305,148.180475,202.384875,38.77932,38.0622025,-55.527445,77.439035,-7.90299999999999,-6.49749999999998,-10.1413,-0.774841175,0.374127229981208,0.293017221610343,0.157355028462723,0.122487275,1.25760675
1,14.25,378.992,2046.435,0.48814,-1.080470375,-14.0883325,-22.19425,-17.33995,-13.26655,-47.20975,-3.2036,98.5871,57.75332,-27.532,-28.4994,0.147877088146438,149.521,203.0725,45.87805,39.3598,-52.451625,87.610425,-7.63049999999997,-6.27224999999997,-9.32374999999998,-0.651203,0.365805200866052,0.235055852065556,0.112150416496714,0.079809,1.281395
1,14.75,396.222,2046.43375,0.49264245,-1.4219602,-6.785318,-22.0714,-17.291425,-13.195625,-44.206725,-8.00882325,98.5941975,59.357605,-26.7784,-28.25235,0.150669599382365,149.31895,202.79795,47.071525,34.271625,-52.7168275,82.67795,-7.62574999999997,-6.29999999999995,-9.32474999999997,-0.53163375,0.331133580767952,0.306337159777525,0.122487476212023,0.095401805,1.609508
1,15.25,396.2935,2062.928,0.489842,-1.38699,-8.13082075,-21.90505,-17.21655,-13.104175,-46.15022,-2.956752,98.56895,57.7116775,-26.9235,-28.2111,0.150287448839328,149.48815,202.7981,34.9876,27.6575,-56.1460475,65.65835,-7.62524999999997,-6.29999999999995,-9.32724999999996,-0.460045,0.223298061196802,0.309451305795617,0.100983662002141,0.06758655,1.640955
1,15.75,395.5756,2032.73825,0.494197075,-1.416913025,-6.122828,-21.725775,-17.1132,-13.003775,-52.9885625,-4.86955575,98.62626,58.29897,-26.5514,-28.29405,0.0793001951989706,149.27105,202.2579,20.608975,21.0702,-57.7406,46.385675,-7.62999999999999,-6.29999999999995,-9.35199999999998,-0.708511,0.310544234345852,0.318423538447233,0.113605816280304,0.09394876,1.4055852
1,16.25,392.8719,2025.36425,0.4789336,-1.486143,-62.0864725,-21.4835175,-16.9961725,-12.897835,-49.3689,-10.352224,98.67484,60.7624375,-26.7348,-28.453375,0.0908892433528157,149.6176,201.56145,13.9465175,12.7522225,-61.4993675,29.314985,-8.01307499999997,-6.71749999999998,-10.07,-0.6289937,0.237038006970893,0.263405922814757,0.0977155572016879,0.06741379,1.190222
1,16.75,396.289125,2019.53,0.54833775,-1.718235,-30.09638,-21.30351,-16.8838806243814,-12.8011370230811,-64.62745,-3.610564,98.62995,59.729105,-24.816375,-28.5897492132799,0.0803245657463964,147.75105,200.760492653521,5.3400635,5.200357,-71.49288,13.407855,-7.95559999999997,-6.71429999999996,-10.06,-0.508237625,0.241837588575642,0.242665431900606,0.0876564723710738,0.057511775,1.2337125
1,17.25,393.494525,2024.44,0.447764525,-0.519868975,-15.1021825,-20.99565,-16.7300025,-12.67422,-65.3641575,-6.8132125,98.7467075,59.701,-25.728925,-28.6604,0.053771087703794,142.22725,200.1802,0,1.36132025,-77.5467,2.94756,-7.89499999999998,-6.79777499999995,-9.9975,-0.586875475,0.375711828684266,0.227336260713083,0.104987178511479,0.08458981,1.260686
1,17.75,393.71275,2020.71375,0.44326415,-0.7573486,-22.92479575,-20.93421,-16.64103,-12.6017375,-60.2585875,-6.38802775,98.7532775,60.45529,-25.52005,-28.684925,0.0472921952706556,141.99415,199.71095,-1.32636956973187e-15,0.532997075,-77.7646,0.2345074,-7.89499999999998,-6.80337499999998,-9.9975,-0.831847875,0.230189148579517,0.234491465833204,0.0840069274294872,0.0583836075,1.40453325
1,18.25,393.7656,2018.46875,0.4414557,-0.979221625,-21.2745375,-20.9489475,-16.607555,-12.541195,-66.0952475,-7.6530105,98.78119,62.629255,-25.84115,-28.75925,0.00264421159532183,142.1776,199.3522,-2.13047875,0,-77.1235225,0.0478325,-7.89499999999998,-6.86379999999999,-9.9975,-0.6482453,0.23141796619954,0.268284184426036,0.0954363800371642,0.076836475,0.9782941
1,18.75,393.42765,2019.525,0.440251325,-0.77352375,-12.88927925,-21.050195,-16.9374875,-12.519535,-69.87662,-10.05684,98.74188,62.8509275,-25.689175,-28.757825,0.0823906713642585,142.487625,199.3905,-2.36539675,0,-77.176785,0.0225,-7.90747499999998,-6.89707499999999,-10.00845,-0.8265774,0.263750861922466,0.259550412788352,0.112796131098951,0.0966925725,1.074591
1,19.25,396.557925,2022.985,0.434234825,-0.88883445,-30.1517975,-21.20555,-16.4764125,-12.52935,-64.20309,-10.3997675,98.6831275,61.562525,-25.720875,-28.96225,0.0718813140989409,143.1454,199.0308,-2.7226125,-0.117448,-77.23265,0.0213426874999999,-7.93749999999998,-6.89999999999998,-10.051625,-0.999231875,0.304643544097153,0.262097078792841,0.101856649073121,0.0893640075,0.830967375
1,19.75,396.33645,2020.605,0.4393163,-0.918384525,-9.6453895,-21.29091,-16.4428,-12.51743,-60.8222725,-7.21229275,98.6934875,61.57405,-25.7366,-28.8225,0.0905684208361877,144.362925,199.2617,-2.705395,-5.03069808033274e-18,-76.485565,0.01751261,-7.94329999999997,-6.89999999999998,-10.10905,-0.8730152,0.394706841174353,0.300755772217145,0.114396143086496,0.07000695,1.10542735
1,20.25,397.4106,2023.232,0.4400374,-0.850311975,-12.17269375,-21.39284,-16.43338,-12.53228,-67.500965,-5.5366705,98.6623,61.66515,-26.0452,-28.7895,0.120681794482969,143.9749,199.25715,-2.487118,-2.28983498828939e-17,-76.30968,0.02492,-7.94319999999997,-6.89999999999998,-10.12,-0.759804,0.302556237245403,0.272519816932808,0.120725766221448,0.0882364,1.1698588
1,20.75,399.0626,2023.536,0.432634075,-0.902811,-19.5843,-21.44546,-16.4201825,-12.539175,-64.21322,-5.886042,98.659665,62.48047,-26.3298,-29.02805,0.113000027654074,144.444875,198.7052,-2.50614475,-1.17093834628434e-18,-76.337025,0.027215,-7.90705,-6.90089999999998,-10.121275,-1.1748201,0.259475890827551,0.331274050013039,0.10153225253412,0.06915598,1.0692235
1,21.25,399.26055,2023.65625,0.45514665,-1.044664,-12.15441,-21.4009025,-16.3964525,-12.5257575,-67.7019875,-5.7386085,98.655625,62.6114,-25.78285,-28.99,0.123832018616033,143.50855,198.104425,-2.59021425,-0.12564323,-75.506665,0.02542058,-7.88397499999995,-6.90629999999998,-10.122275,-0.64672,0.213392264456483,0.207815900807667,0.113025087631032,0.061317025,1.2383645
1,21.75,398.3254,2017.34375,0.4509439,-0.63837275,-27.0326575,-21.44339,-15.5822325,-11.9769075,-66.404125,-7.581946,98.612665,61.711655,-26.0448,-28.28965,0.11512272346382,142.88355,198.9229,-2.6900505,-0.1171940875,-76.40871,0.0203225,-7.89884999999996,-6.91884999999998,-10.13085,-1.00541285,0.324591182063422,0.277548688669582,0.113050275068544,0.072353935,1.13833085
1,22.25,398.09515,2011.69325,0.476669025,-0.7039191,-3.2910759,-21.49088,-14.58874,-11.49624,-77.881615,-9.733977,98.62203,62.4441875,-25.30315,-27.892,0.0796123764657992,142.691175,199.90695,-2.612508,-0.2764792,-76.41112,0.02384986,-7.92019999999999,-6.93159999999998,-9.92319999999997,-0.90356565,0.253099893477802,0.280709058768858,0.109331708273134,0.06475758,1.6581245
1,22.75,398.5252,2011.13625,0.5032866,-0.8091875,0.91442485,-21.516515,-14.207705,-11.13826,-71.9285825,-8.1411225,98.14428,61.92012,-25.1364,-27.4354,0.0636321625650182,143.0262,200.8478,-2.678072,-0.148724,-77.612525,0.023377395,-7.74499999999997,-6.88449999999998,-9.36714999999997,-0.6379095,0.382418424791287,0.36179453772978,0.160832406787032,0.1054216,1.685274
1,23.25,398.6406,2012.425,0.5100384,-0.4967289,-0.633278000000001,-21.5325,-14.4194975,-11.1291625,-66.8570325,-5.0402665,98.3895,60.9573,-24.9922,-27.32485,0.0447076798207174,143.215875,200.145,-5.1855615,-3.746199,-77.4125025,0.0226609225,-7.74749999999997,-6.86454999999997,-9.41569999999997,-0.56695125,0.364218708932509,0.335599580517363,0.119555200421392,0.07059806,1.687128
1,23.75,398.7568,2009.585,0.4966415,-0.85729395,-21.4145435,-21.62495,-14.4478,-11.12695,-65.054455,-5.69576375,98.38356,60.32558,-24.8745,-27.0834,0.00316025929533491,143.045,200.84315,-9.179735,-8.149725,-77.3571,0.02115,-7.69999999999999,-6.71299999999997,-8.99949999999998,-0.5492401,0.386329236528362,0.279676389717095,0.115566688912471,0.08250953,1.7001675
2,0.25,397.0985,2017.508,0.457135125,-0.4099557,-17.082277,-14.5928,-18.4629,-20.8131,-66.23058,-15.409367,98.4298575,70.0389,-24.67095,-28.3425,0.00237896985683006,147.8626,197.6068,-11.1139,-12.92465,-63.55205,0.02582945,-8.36999999999998,-6.29999999999998,-8.94999999999999,-0.926799225,0.363737379607388,0.251393057860527,0.0871397717282569,0.068105115,1.9610235
2,0.75,394.7142,2018.4475,0.508892325,-0.9414122,-10.18221375,-13.6061625,-18.1387375,-21.377905,-59.7443,-3.29099275,98.3140825,71.7401775,-25.25525,-26.968375,0.0022848770706339,147.909775,199.0095,-10.96602,-12.5241125,-64.153095,0.0236525,-8.37112499999999,-6.33642499999998,-8.95249999999999,-1.330011725,0.37132903737547,0.184086653668731,0.0667172770928061,0.0489863525,1.582191
2,1.25,397.6585,2020.571,0.5029298,-0.6014224,-4.6546296875,-12.986025,-18.15937,-21.9505275,-64.5924875,-7.849028,98.2798025,70.6588375,-25.1318,-27.262675,0.00212346133458659,147.3069,200.369375,-12.4820525,-13.25325,-65.7775375,0.0296941425,-8.39957499999999,-6.27707499999999,-8.95749999999999,-0.785703125,0.316305102152761,0.21832493276871,0.0603419988556134,0.0666605,1.600456
2,1.75,396.1885,2024.316625,0.48653025,-1.2551685,-0.99800825,-13.09836,-17.71358,-22.34148,-63.3658125,-5.88707025,98.28395,70.0996,-25.161,-27.8176,0.00211409263787012,145.86625,198.500475,-13.18272,-12.42874,-76.19584,0.0312312,-8.39999999999998,-6.31899999999997,-8.93139999999998,-0.7269785,0.333226872964965,0.296779273602488,0.0580258934242414,0.0605276,1.5459775
2,2.25,395.432425,2020.1935,0.4829896,-0.5042919,-6.40132725,-13.19452,-17.24192,-22.5992,-60.84411,-4.529462,98.277255,70.84404,-25.19545,-27.9392,0.00207034614052412,144.725625,197.97235,-13.62134,-10.56762,-73.90458,0.02650088,-8.39999999999998,-6.31999999999998,-8.96039999999998,-0.5200569,0.256397854821161,0.265453951168804,0.105906490457647,0.0843394675,1.25260275
2,2.75,394.551275,2015.96875,0.473820975,-1.22084525,-3.39741875,-13.28956,-17.13788,-22.75062,-63.75439,-4.6377405,98.2806075,71.08512,-25.47155,-28.2668,0.00234133309170027,144.487675,197.5898,-13.51706,-11.9142,-70.69916,0.02832,-8.40839999999999,-6.31899999999997,-8.95999999999999,-0.494161925,0.213118696309581,0.189642045873172,0.0490466264180157,0.0318883025,0.939859675
2,3.25,394.483925,2038.223625,0.4637701,-1.67736275,-5.6032372,-13.39156,-17.0496,-22.82142,-60.9215,-5.3971115,98.289515,71.1262,-25.363425,-28.5588,0.00237192637016791,144.04925,197.1471,-7.619538,-6.39495,-68.16936,0.02514,-8.45359999999999,-6.31999999999998,-8.95999999999999,-0.352850675,0.339614318842093,0.297440203811934,0.0816758135738635,0.0740480775,1.16223275
2,3.75,392.4912,2038.6709047619,0.4489082,-0.672028325,-5.98892335,-13.6183125,-16.4420375,-22.8065875,-50.811855,-5.5476465,98.29426,72.65294,-25.716,-28.93185,0.00228992556375629,143.49115,195.7331,-3.0443275,-4.1798725,-66.0196875,0.023007125,-8.428,-6.36212499999999,-8.95987499999999,-0.5141766,0.481556774773005,0.248027759362977,0.113970306237398,0.119394,1.495672
2,4.25,394.15,2039.11818452381,0.4538604,-0.696292425,-6.3746095,-12.84092,-17.03974,-22.9563,-56.74063,-4.7146355,98.29028,71.555005,-25.87995,-28.3157,0.00229696127754291,152.081,198.84,-3.006036,-4.533066,-68.30171,0.03480563,-8.43999999999998,-6.48999999999999,-8.97799999999997,-0.562672875,0.401200770655174,0.379594359938829,0.101958214972531,0.079025485,1.528176
2,4.75,391.353425,2039.56546428571,0.50495395,-1.69227175,-6.76029565,-13.02911,-18.9750175,-23.3925875,-51.0081,-3.403631,98.2226,73.29771,-24.396675,-28.68195,0.00226186100445591,152.0034,197.6556,-2.601737,-3.15444925,-63.0217275,0.03000522,-8.43812499999999,-6.53249999999999,-9.01749999999996,-0.626409225,0.359850165544023,0.289237244630778,0.138428123828255,0.108528525,1.67487175
2,5.25,392.9594,2040.01274404762,0.4391936,-1.2256164,-7.1459818,-13.204835,-20.3841825,-23.868375,-56.5803875,-14.027313,98.09914,73.663365,-26.147,-28.6833,0.00213465028835034,152.85245,197.406725,-2.93589775,-0.42862005,-71.3745575,0.033845255,-8.41887499999999,-6.53249999999999,-9.01199999999997,-0.5558423,0.448194339774035,0.289858508700661,0.110481404071317,0.1027048,1.803603
2,5.75,397.4613,2040.46002380952,0.437142,-1.692306,-7.53166795,-13.40834,-21.681105,-24.873395,-57.24565,-4.85203575,98.03491,73.917605,-26.2236,-28.72005,0.00203764602918283,153.911525,198.047,-2.56229825,-2.071848975,-74.6408575,0.0236030375,-8.44069999999998,-6.53249999999999,-8.99219999999997,-0.5860681,0.320474621996263,0.241124332873855,0.0944377435244048,0.09011007,1.0267504
2,6.25,397.4619,2040.90730357143,0.4413034,-0.85291765,-7.9173541,-13.62247,-23.0069125,-26.388085,-74.840735,-3.50651975,97.9701,72.373555,-25.6426,-28.62365,0.00303512645248985,155.1564,198.600825,-3.2582915,-2.119865075,-72.8660275,0.0292575,-8.48999999999998,-6.53249999999999,-9.01102499999997,-0.6180998,0.284529270363323,0.235391135211192,0.075922967145432,0.06465925,1.282526
2,6.75,398.5233,2041.35458333333,0.4420998,-0.659624875,-8.30304025,-13.8314825,-24.263275,-27.5371825,-63.370515,-5.4333525,97.93938,73.3676875,-25.5781,-28.478225,0.00310193674868637,155.83175,198.4862,-2.4297965,-2.274157,-59.2892325,0.0238347275,-8.48999999999998,-6.53249999999999,-9.06177499999997,-1.4347836,0.352675974840282,0.298493324461923,0.0689465255968289,0.06395523,1.463197
2,7.25,398.4183,2041.80186309524,0.4402743,-0.692561625,-8.6887264,-14.008685,-25.62161,-28.6936175,-74.5540375,-9.1554565,97.39491,73.935595,-25.2951,-28.62275,0.00274142529229441,157.096675,198.7849,-2.7945375,-1.856882975,-62.521495,0.0319443275,-8.47762499999997,-6.53249999999999,-9.06249999999999,-1.578175,0.411592859164554,0.336952947022666,0.113023465721385,0.1196145,1.430499
2,7.75,398.252225,2042.24914285714,0.44320345,-0.4123066,-9.07441255,-13.9937,-27.289945,-29.2273925,-56.4988875,-8.4723725,97.32799,73.337985,-25.65505,-28.4646,0.00263648128903932,157.355525,199.3505,-2.93495975,-1.2114343,-65.61155,0.0258852025,-8.4635,-6.53249999999999,-9.07119999999999,-0.6176048,0.325059347607537,0.26312880196765,0.0932956278427375,0.094787985,1.66181
2,8.25,398.3275,2042.69642261905,0.4367837,-0.5722082,-9.4600987,-14.025325,-29.39255,-29.3619,-67.169705,-28.03678,97.271855,73.101305,-26.5259,-28.763325,0.00237715861288333,159.06995,198.69625,-2.8985775,-0.22096225,-67.83225,0.02648305,-8.47574999999999,-6.57499999999999,-9.14999999999996,-1.35071705,0.438044272743915,0.313487238628483,0.0956690515456891,0.062156025,1.539698
2,8.75,398.26745,2043.14370238095,0.43820525,-0.7155878,-9.84578485,-14.041455,-32.452975,-29.518225,-89.8269975,-6.955135,97.198,73.9244,-25.807575,-28.232,0.00242587762925361,160.8989,198.60175,-2.43433675,-0.680338425,-69.17293,0.0370816325,-8.49167499999999,-6.61749999999999,-9.16499999999996,-2.3428818,0.344597084687146,0.265838767055541,0.0944479259578011,0.09870735,1.4225275
