DOY2,HR2,CO2,FC,G_1,H,H2O,LE,NEE,NETRAD,PA,PPFD_IN,SC,SW_IN,RH,SW_OUT,TA,TS_1_1_1,TS_2_1_1,USTAR,VPD,WS,CO2_SIGMA,CH4,FCH4,SCH4,H2O_SIGMA,G_2,SH,SLE,T_SONIC,T_SONIC_SIGMA,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,U_SIGMA,V_SIGMA,W_SIGMA
1,6.25,427.1062,1.163435,-2.306,-2.37696,18.4647,40.39405,1.498,-10.4,102.2,0,0.18107625,0.06,84.8792240772187,3.04,19.4845,20.825,20.71,0.273847404724866,5.55316,2.2,0.125645283636448,2347.662,20.43526,1.109185,7.72863904403994,-2.3285,0.15091,0.240601,20.3941,0.20633752126464,22.3725,22.54,22.6225,21.195,21.4125,21.755,21.725,21.1075,0.89093449516093,0.623080333881347,0.364475323316408
1,6.75,430.05275,1.458758,-2.411,1.47034292895633,18.4955,44.6508672612202,1.545,-10,102.213775,0.525,0.193,0.8,85.1483859388157,3.41,19.64,20.685,20.6,0.291456,5.77347533532133,2.25,0.118097121048737,2332.205,18.8214,1.13809,7.9667973489979,-2.74425,0.64278225,0.344673,20.73575,0.233081022690746,22.325,22.53,22.6325,21.19,21.31,21.715,21.64,21.1,0.919333485946456,0.644197852027184,0.37785026254272
1,7.25,428.245,1.575,-2.612,5.035435,18.6405,54.8125153040069,1.452,-2.0925,102.2621,25.425,0.190099,14.3865525,84.9965,4.581,19.7805,20.665,20.61,0.29696865,5.780237,2.325,0.127946082394109,2308.0975,21.06234,0.8647326,8.31121591585732,-2.99675,0.85173455,0.5140405,20.83885,0.26384650028896,22.305,22.57,22.6925,21.13,21.295,21.6025,21.63,21.09,0.957061075127629,0.677392744819224,0.39110886640818
1,7.75,428.406,0.89891025,-2.859,21.42035,19.3863,61.8267498894259,0.97775,33.4775,102.301,149.475,0.137,74.19523,85.890485,22.74,20.371775,20.775,20.68,0.3138765,5.71275954920324,2.567,0.128758793089277,2255.005,23.626,0.354696504936775,8.37180588493788,-3.26575,1.8645725,1.14049925,20.996,0.451293695945334,22.48,22.68,22.825,21.235,21.3725,21.7675,21.735,21.25,0.964968941297678,0.741563728687392,0.420895790396106
1,8.25,424.823,0.397,-2.987,31.8702,20.95775,72.8836758540911,0.3845,98.475,102.301,356.475,0.034204,166.85,86.394665,39.776,21.684,20.895,20.85,0.35973875,6.00553968942998,3.006,0.124027819459991,2196.96,24.9733,-0.02397914,9.02621608833991,-3.52175,2.31054275,1.68891141888243,22.15575,0.510622169514799,22.635,22.8175,22.9925,21.365,21.4725,21.81,21.8475,21.355,1.05751250906447,0.785208200965745,0.449135351613639
1,8.75,416.368475,0.05534025,-2.925,42.5892391632834,22.0929,85.7232,-0.01025,159.175,102.311,558.05,-0.0171434425,260.40075,85.63,51.401,22.9,20.99,21.15,0.3965169,6.56687242303548,3.481,0.1181585381345,2166.648,24.8015,-0.36907023744115,9.13631664869074,-3.63425,2.414455,1.850025,23.20775,0.529807022769747,22.5825,22.8225,23.0075,21.48,21.5375,21.8425,21.9325,21.5475,1.15013105807707,0.878825141133362,0.488062638428183
1,9.25,411.0925,-0.172,-2.866,61.91345,22.46775,100.476075,-0.24125,230.125,102.333,755.15,-0.00963894605369009,349.475,82.16775,59.62525,24.2195,21.22,21.24,0.442702,7.81927725,4.04,0.0981100067024928,2147.67975,20.1637483688441,-0.15500725,9.22928387429203,-3.71925,2.347745,0.92954325,24.27365,0.487994857548952,22.585,22.8375,23.0275,21.5825,21.6725,21.9525,21.9525,21.7125,1.21317350862949,0.974986417229106,0.535564243029478
1,9.75,408.3355,-0.44660025,-2.615,87.37425,22.21925,114.622675,-0.48825,292.925,102.3754,935.25,0.003495233,429.8,79.1492750547799,64.85075,25.1775,21.4,21.405,0.47225,9.25197167356087,4.34325,0.0800239964010796,2110.62,19.113,-0.1445819,9.2497896370076,-3.2545,2.25109412423559,0.86378595,24.9443,0.528869501176128,22.5,22.71,22.925,21.75,21.72,22.01,22.015,21.86,1.25715281395105,1.0504879179928,0.542011095680748
1,10.25,405.54375,-0.55390887183631,-2.07975,111.042,22.504,128.5,-0.842,360.025,102.371,1097.25,0.0094383850460556,507.8,75.094255,70.2,25.85,21.5,21.42,0.509560975,10.54371,4.67075,0.0721007974990568,2098.546,15.4005,-0.0114129107689741,9.39025425426618,-2.579,1.751887,0.85900805,25.48125,0.535303947108087,22.515,22.675,22.855,21.98,21.89,22.055,22.085,22.21,1.31111318680062,1.12137299021055,0.558719153150009
1,10.75,404.347728090117,-0.6335385,-1.2235,130.685,22.23143,144.115,-0.891,415.1,102.326275,1240,0.012,575.95,73.113,71.9,26.1195,21.6,21.57,0.518,11.7554875141843,4.714,0.066689113377649,2087.7225,16.83728,0.0657883125,9.46775298288303,-1.493,1.44412,0.686662,25.654,0.564282930092606,22.385,22.6,22.8,22.065,21.965,22.105,22.13,22.405,1.3557322744554,1.16787841832958,0.564659555426608
1,11.25,403.589,-0.772,-0.3605,143.01675,21.9784,151.924636728811,-0.95625,456.65,102.301,1325.25,0.0060042606957763,610.3,70.9925,71.301,26.481025,21.7,21.59,0.5140323,12.560585,4.7405,0.0645249905556393,2079.3675,14.458875,0.105569955397474,9.62781647640521,-1.0605,1.23759425,0.562112055006146,25.80005,0.579834443549182,22.325,22.52,22.72,22.265,22.14,22.24,22.31,22.58,1.3454700739577,1.20153389994143,0.565681212043986
1,11.75,403.507,-0.8338425,0.413,153.602443808406,21.80785,157.76575,-0.943,495.403959722418,102.2663,1409.25,0.015,651.7,70.269905,73.05025,26.593,21.9,21.755,0.523,13.2,4.775,0.0653547378004637,2074.10933621681,14.18585,0.0793661523027958,9.63795861280241,-0.523,1.083152,0.6522126,25.9965,0.609266233408722,22.235,22.465,22.66,22.45,22.285,22.22,22.395,22.86,1.32544935776513,1.19671258036339,0.567933975035831
1,12.25,403.11975,-0.712906875,1.797,160.22425,21.7241,168.53125,-0.931,511.25,102.204425,1452.25,0.0194036725,673.573579633232,69.0301859504675,70.6505,26.8035,22.04,21.91,0.5187265,13.55056,4.7865,0.0648417120599507,2071.65254925581,15.901,0.09036703,9.64810074919962,0.131,0.936588079622374,0.6919534,26.2839,0.626898122538927,22.17,22.29,22.54,22.65,22.335,22.42,22.495,23.055,1.31882705598862,1.22930264449267,0.569712200254856
1,12.75,402.7725,-0.801643375,3.7895,158.7521,21.882,166.842575,-0.928,511.3505,102.1809,1443,0.015883525,667.7,68.5641358981272,66.87525,26.9105,22.2,22.055,0.528438,13.99,4.7575,0.0630735873186387,2066.30694102575,15.9777075,0.180044793303635,9.65824288559682,1.0105,0.814079575,0.9016495,26.3925,0.627081095234101,22.075,22.245,22.525,22.955,22.585,22.565,22.675,23.215,1.32440998136415,1.23275325516583,0.573367238135647
1,13.25,402.5055,-0.731961,6.075,158.20775,21.8588,170.533,-0.849,498.9,102.102675,1384.75,0.0201555,659.4,67.7697661532101,63.201,27.0283,22.37,22.15,0.524,14.1810977304795,4.7015,0.0605641770604659,2063.85875,14.13791,0.134754208976005,9.66838502199402,1.835,0.7283757,0.6879942,26.4582,0.590039189807098,22.12,22.18,22.53,23.145,22.875,22.805,22.78,23.57,1.29607252883471,1.23626049034983,0.576668015412681
1,13.75,401.9649,-0.683,8.775,139.82875,21.8293,173.067,-0.7395,473.75,102.101,1300.875,0.02405318,599.075,68.07,48.30025,26.934375,22.4975,22.24,0.514102,14.3486428490658,4.6955,0.061148900235409,2057.7625,12.81475,0.095272621145489,9.67852715839123,2.97875,0.703362975,0.6416628,26.5371721641945,0.586320650588482,22.075,22.145,22.51,23.3,23.1325,23.0025,22.8725,23.77,1.27067514195087,1.20346726533272,0.554881557289411
1,14.25,402.125,-0.64675,10.4125,137.006,21.9443,163.574,-0.63525,438.707044644029,102.10075,1176.5,0.016,583.775,68.32175,53.80075,26.9,22.7075,22.445,0.505791,14.2075,4.65225,0.0577720489252399,2059.99,13.4397258483178,0.1444948,9.68866929478843,4.25775,0.52459085,0.6512641,26.563975,0.529182955129887,22.085,22.1775,22.4525,23.4825,23.3225,23.17,23.0325,23.815,1.26767293842232,1.14137650980241,0.558538902105844
1,14.75,402.14025,-0.50613675,12.3675,120.292,21.966,161.062,-0.59475,384.625,102.0675,1077.525,0.012443025,517.5,69.3769725,46,26.86025,22.86,22.525,0.48925,14.0736560392279,4.587,0.0545292696450768,2049.7734891639,12.3438,0.14294,9.70613472555456,5.4315,0.366576,0.921242,26.4515,0.529074848555307,22.1125,22.1425,22.4025,23.7,23.5625,23.3075,23.03,24,1.23021707546301,1.13351234046287,0.532026927248266
1,15.25,401.4605,-0.437016,12.64,107.5845,21.9524641231801,145.86795,-0.4925,324.7,102.0703,930.15,0.015494935,452.475,69.2826175,40.5,26.6853,22.9675,22.5625,0.491178,13.855,4.4965,0.0523915647631642,2054.695,10.494465,0.24089415,9.7236001563207,6.4445,0.18987585,0.5852995,26.348,0.467697551843069,22.04,22.0425,22.2725,23.725,23.61,23.445,23.12,24.005,1.20398069110144,1.09330767854575,0.537808372089017
1,15.75,401.5925,-0.2157787,12.9725,79.621,22.0806125,130.49775,-0.2235,249.975,102.0661,745.5,0.0099476215,367.075,70.352431496041,34.00075,26.3,22.9925,22.5375,0.4721975,13.412265,4.285,0.0488001307491483,2057.605,12.3143375,0.18930775,8.41628507831221,7.59,-0.01995479,0.705695,26.06,0.423912902857013,22.045,22,22.25,23.72,23.5725,23.44,23.13,23.9325,1.16777138173531,1.02564126282049,0.504636701003801
1,16.25,401.3167,0.064,12.9075,51.2668,22.2143,109.97695,0.023,168.275,102.0851,555.45,0.007,274.75,71.6241668368624,22.9,25.928,22.9375,22.5525,0.4463932,12.6283175,4.13325,0.0402918726296011,2056.61,10.26739,0.35512,9.70247327313118,8.4125,-0.2895921,0.77727075,25.713,0.322685406876523,22.0625,22.0025,22.23,23.71,23.595,23.415,23.085,23.9825,1.12884365613667,0.94834012885673,0.480559049441377
1,16.75,401.165,0.39170065,11.7,25.100545,22.481,90.368825,0.289,87.925,102.101,355.825,0.0165,172,73.47875,15.576,25.5,22.9,22.38,0.425,11.855395,3.911,0.0460962670679672,2059.125,11.345015,0.6544063,9.3364240667954,8.61,-0.514733,1.075687,25.347,0.2897003257397,22.1225,22.0225,22.19,23.645,23.485,23.3925,23.065,23.9,1.03868093973291,0.823947682759614,0.445567240853253
1,17.25,400.3175,0.7389385,10.5225,2.286785,22.23025,64.635705,0.697,14.1875,102.101,158.45,0.03307555,77.45,75.94,8.21,24.71875,22.8,22.14,0.37925,10.58,3.45225,0.0452288006050702,2062.98319437993,10.547,0.8943184,8.88881068356596,8.915,-0.6246,0.852315,24.8214419218702,0.292091937581303,22.1525,21.9525,22.2,23.5425,23.3625,23.3225,23.135,23.79,0.955659781380816,0.738372436360507,0.41082372273814
1,17.75,401.119,0.927,9.0775,-5.99923,22.001,46.695,1.159,-24.4,102.101,43.925,0.07031447,19.6,78.37925,5,23.66325,22.6325,22,0.312482475,8.99,2.7075,0.0650940934340436,2087.505,8.91549,1.56905,8.53320654376028,8.835,-0.73653765,0.59717515,23.98,0.381145116720653,22.145,21.9725,22.18,23.4325,23.2725,23.175,23.1175,23.4825,0.831907807269766,0.614988560366063,0.35274872189751
1,18.25,402.85925,0.8767194,8.02,-7.27445,21.434525,43.585,1.463,-37.3,102.149475,0.825,0.158819425,1.7235,80.85786,4.3,22.7,22.395,21.9,0.25206035,7.69656,2.324,0.0685716063334345,2100.27797605183,10.917175,1.9895975,8.05063289304059,8.33,-0.43220825,0.65832075,23.113,0.306972151078126,22.28,21.99,22.13,23.37,23.26,23.32,23.01,23.34,0.747216692637034,0.583120206382667,0.32623721812531
1,18.75,405.572,0.76836265,6.843,-6.554335,21.391,47.2265,1.4955,-36.6775,102.1848,0,0.226546,0,82.63025,4.2975,22.14425,22.395,21.88,0.231157,7.00925572730859,2.056,0.0784221269795713,2110.49775,11.33156,2.2113275,8.18514338579546,7.79,-0.190141689805165,0.2459735,22.6028459947137,0.257909221645708,22.36,22.11,22.21,23.35,23.18,23.28,22.95,23.21,0.809960816074198,0.58446945873542,0.343511509797662
1,19.25,408.7595,0.812,5.888,-6.61081082189039,21.30025,48.5116975,1.48625,-36.92,102.2,0,0.23536475,0.02,84.095,4.1,21.839,22.31,21.9,0.2436671,6.319886,2.037,0.0804490661907229,2135.41,12.0734,2.6502225,7.76848119003966,7.69,-0.169785525,0.21627375,22.4608,0.23518603454209,22.49,22.19,22.21,23.2,23.12,23.19,22.95,23.13,0.831897109022504,0.594772561572909,0.330201605083924
1,19.75,411.803,0.935502525,5.3,-6.00781,21.0442447272097,48.5011,1.7055,-34.91,102.2,0,0.248275989344512,0.04,84.84824,3.955,21.4743,22.26,21.8,0.233222575,6.039752,2.072,0.0915298803670146,2177.66725,14.256765,2.1463305,8.10880309533457,6.947,-0.133792,0.131836,21.953,0.219683242909764,22.62,22.28,22.28,23.16,23.07,23.08,22.93,23.03,0.818736709815799,0.564192951000499,0.328592452743516
1,20.25,414.8805,0.85825,4.788,-6.68051825,20.7017621119041,47.774135,1.515,-31.89,102.2,0,0.203876,0.06,84.8197425,3.81,21.1,22.215,21.81,0.231,5.9553317382005,1.998,0.0916626968837378,2185.7314022137,14.389845,2.4788965,8.26151473504773,6.271,-0.07829705,0.120153207419888,21.935,0.21720786707769,22.72,22.38,22.32,23.08,23.05,22.97,22.94,22.96,0.788061101691994,0.546659540683891,0.318819236547417
1,20.75,417.938,0.935,4.2855,-6.056621,20.4351975,46.28383,1.48525,-28.05,102.2,0,0.222,0.04,85.053,3.755,20.84,22.185,21.7375,0.225424,5.77123406422951,1.9615,0.0937446602265395,2197.88133185874,13.82045,2.211751,7.85200547630986,5.773,-0.094467,0.292739,21.817,0.211779200044011,22.76,22.45,22.37,23,22.94,22.88,22.94,22.82,0.726737916996217,0.56530788071634,0.310348030443243
1,21.25,418.504,1.10425,3.7045,-6.93262544385839,20.147,46.359725,1.44,-25.91,102.21325,0,0.17518555,0.04,84.899,3.6,20.7,22.0925,21.69,0.231432,5.691455,2.05425,0.112469015384888,2232.24,17.4615,2.00538075,7.81680241531024,5.058,-0.06381274,0.3262463,21.609,0.197962848821312,22.85,22.51,22.44,22.9,22.84,22.85,22.87,22.75,0.742536396414344,0.504367921263833,0.290483045976869
1,21.75,418.586,0.995,3.1605,-6.58199,19.89675,42.4078745601323,1.384,-23.79,102.239875,0,0.15753375,0.06,84.88693,3.6,20.46025,21.9625,21.6125,0.24125,5.795,2.06825,0.116630184772211,2234.12,14.73974,1.4321365,7.75230642863154,4.575,-0.03813859,0.614553564823266,21.53455,0.205684953265911,22.87,22.56,22.47,22.84,22.8,22.8,22.88,22.68,0.756794496919254,0.510667751200805,0.303110165101242
1,22.25,421.821,1.14975,2.86625,-5.646451,19.70695,41.5423,1.3085,-20.89,102.2323,0,0.128,0.08,84.52979,3.6,20.4,21.905,21.6075,0.24462775,5.698013,2.12525,0.105105232981046,2274,17.1336,2.494446,7.70026461310187,3.8,-0.00809778763696983,0.540993931119936,21.5156,0.214003567798037,22.78,22.53,22.5,22.71,22.76,22.73,22.76,22.59,0.784701377455183,0.544878567136012,0.328076680411302
1,22.75,419.826,1.1435,2.35025,-5.39193972718179,19.366,44.45997,1.30225,-20.78,102.224825,0,0.154,0.101,84.262,3.425,20.33055,21.775,21.4975,0.23407145,5.88390792029271,2.19825,0.0994348104891112,2291.521,18.7654375,1.62755725,7.70175742095299,3.348,0.0445952,0.481729,21.4265,0.191083546940329,22.71,22.55,22.54,22.58,22.69,22.73,22.67,22.5,0.783608136098286,0.549061406285573,0.322443329661969
1,23.25,420.4265,1.09675,1.7725,-4.53643,19.31575,41.766415,1.425,-19.13,102.2,0,0.12439145,0.141,84.4925,3.4,20.1975,21.75,21.41,0.241,5.78476943969187,2.10925,0.111597687597726,2384.9125,248.67975,5.734488,7.65192631537239,2.789,0.065772775,0.34161,21.4082142192472,0.196123940405041,22.72,22.6,22.56,22.52,22.61,22.66,22.64,22.43,0.750005122714781,0.550394978596644,0.318370006056362
1,23.75,422.244,1.09051,1.247,-2.60419,19.1999,41.94138,1.30725,-18.17,102.2,0,0.1295,0.101,84.788,3.3075,20.100123433568,21.6625,21.3625,0.2441485,5.73613051350883,2.1735,0.106504929463382,2226.803,13.942755,-0.0555001,7.46965615918568,2.285,-0.00965146975,0.384431125,21.34105,0.190320744003718,22.74,22.62,22.56,22.47,22.53,22.61,22.57,22.38,0.767257733072797,0.593472993357115,0.357397934841376
2,0.25,430.66625,1.047244,2.828,-4.93021339108254,20.904985,35.7616513294054,1.3845,-16.35,102.2,0,0.18825,0.02,88.726,3,20.9481510224238,23.145,22.6575,0.20626945,5.51495958062081,1.81925,0.117320541499798,2180.63625,10.6697,1.52376,7.8430940596164,5.1275,0.1053201575,0.387342844187481,22.3065,0.199288986148257,24.1225,23.68,23.175,23.8575,23.85,23.9075,24.1875,23.8075,0.560661462621131,0.43348691992237,0.259034064562357
2,0.75,431.025,1.144982,2.47025,-5.08858375,21.0035225,32.2143760649519,1.6315,-16.375,102.2,0,0.1638481,0.02,88.433385,2.935,20.8661,23.0075,22.6025,0.206293825,5.63,1.79925,0.111047947610489,2195.08,13.354,1.4179625,7.79419081577116,4.63075,0.04384115,0.241015939320092,22.289,0.200638979263751,24.0875,23.6875,23.2075,23.7025,23.7075,23.7775,24.0475,23.635,0.550320800824876,0.41864346769817,0.252375918373759
2,1.25,431.437,1.07170663240054,2.06,-4.4313975,20.98754,33.597675,1.4125,-15.9325,102.187275,0,0.1794568,0.02,88.6562598691723,3.08,20.816,22.89,22.5025,0.191174,5.6791785,1.77275,0.103710037314548,2199.9985,13.29345,1.45776925,7.51017310053503,3.92275,0.020724575,0.39812675,22.130460241735,0.203019949758638,24.05,23.69,23.2,23.57,23.5825,23.6575,23.9975,23.5525,0.538144961882948,0.390694765769904,0.253521872823628
2,1.75,432.036,1.01575,1.78775,-3.29522694118671,20.96752,30.71995,1.76525,-15.18,102.1662,0,0.199391,0.02,88.8129925,3.0775,20.69,22.7675,22.3925,0.184986,5.4720436489102,1.75225,0.10187983117379,2226.4075,16.790345,1.7559625,7.85872348664525,3.3685,0.01009104,0.463829111981344,21.99,0.192230070488464,24.0275,23.69,23.2275,23.4575,23.48,23.5175,23.89,23.4225,0.479663632142359,0.399383650141064,0.229079898725314
2,2.25,434.907,1.1625,1.392,-4.116388,20.706,31.495075,1.68,-14.55,102.1337,0,0.173,0.02,88.5,2.895,20.6919449397192,22.71,22.235,0.179972,5.33777451053775,1.646,0.106244999882347,2231.13,12.987275,1.67771265387091,7.45308971366905,2.74175,-0.0126897,0.184920523223336,21.984825,0.182351700646705,23.9875,23.6625,23.2275,23.3875,23.4175,23.43,23.77,23.295,0.500728005727481,0.418508885161976,0.240499046126321
2,2.75,434.9338,1.174,1.009,-4.65475,20.7015,28.565425,1.38225,-13.0775,102.1019,0,0.151784575,0.02,88.6813375,2.9825,20.7,22.625,22.165,0.18894925,5.35,1.697,0.107091026767648,2280.385,14.0596,2.1292005,7.45960566106827,2.31075,0.0517482275,0.189140625,21.798,0.178213551673266,23.9675,23.68,23.23,23.2775,23.305,23.37,23.6775,23.21,0.538680610380585,0.410784615096525,0.242314052419582
2,3.25,435.509925,1.12432,0.5825,-4.43115895578598,20.5236625,32.5549445707599,1.191,-13.0025,102.101,0,0.18520075,0.02,88.38,3,20.68275,22.5425,22.0775,0.194129425,5.42,1.70775,0.116872152371726,2253.945,13.844675,1.34684925,7.19973305938978,1.8415,0.0293723,0.27596625,21.767,0.197749939904571,23.915,23.6575,23.285,23.165,23.2225,23.2175,23.58,23.0775,0.517624644630052,0.413106257271784,0.240832695007028
2,3.75,436.47685,1.13776,0.20325,-3.844065,20.4945,32.2240764922984,1.383,-12.735,102.101,0,0.14828475,0.02,88.8,2.9,20.59175,22.4325,21.965,0.187,5.489834,1.7015,0.111293617475627,2259.10525,13.7523025,1.18706025,7.39615305412212,1.42025,0.15681085,0.3576723,21.78135,0.184092018105376,23.8875,23.63,23.27,23.09,23.15,23.15,23.5575,23.035,0.49954841941857,0.398803227105758,0.237220604074036
2,4.25,433.510875,1.296,-0.096,-5.760195,20.50045,34.2504977292029,1.4215,-12.6325,102.101,0,0.1649778,0.02,88.8705020838443,2.89,20.6,22.335,21.9,0.188466859992801,5.40080040870882,1.7825,0.128404544486828,2235,16.5119,1.34417,7.11041135852737,0.91125,0.1424515,0.2485078,21.660175,0.188946839449808,23.8475,23.62,23.2775,22.985,23.0275,23.0575,23.475,22.9075,0.540795529432479,0.419127047178114,0.236595418412212
2,4.75,435.2195,1.05176689385346,-0.36075,-3.186075,20.2712025,30.609325,1.5675,-12.2575,102.105,0,0.15912475,0.101,88.3047742525172,2.96,20.4995,22.255,21.825,0.195384955425621,5.36932228003526,1.643,0.131810811392693,2277.165,11.294,2.128455,6.84932843423353,0.40725,0.0367023144736184,0.38758,21.6145,0.184548555304922,23.8175,23.57,23.2775,22.8775,22.89,22.995,23.3575,22.785,0.545870114334658,0.401019992404319,0.240747799725955
2,5.25,435.79675,1.08072,-0.65475,-3.3707875,19.88435,28.74615,1.57025,-11.9375,102.138,0,0.1421696,0.1,88.4398539905534,2.965,20.3,22.12,21.77,0.186534,5.474168,1.688,0.117104561886092,2279.3195,11.28415,1.5832305,7.17466373974473,0.0095,0.0374787376632772,0.25244225,21.526625,0.189464267355137,23.7275,23.5875,23.25,22.76,22.7725,22.91,23.235,22.67,0.513778368478119,0.395445189334621,0.237981070480479
