DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,CH4,PPFD_IN,FC,SC,NEE,TS_1_1_1,FCH4
4,8.25,0.6025025,13.6715,2.513,95.6435,65.27825,75.11075,99.5209525,423.555,10.54825,2165.9,639.955,2.7588,-0.395845,1.164475,13.162,40.3915
4,8.75,0.637145,14.605,2.7324,127.77,64.403,77.71875,99.52176,416.11,10.687,2157.7,781.615,1.3089,-0.566715,0.552,13.1095,39.8735
4,9.25,0.64893,14.946,2.7765,163.2625,70.135,74.4565,99.5465725,413.54,10.627,2154.575,905.785,0.79574,-0.28477,0.22294,13.1005,39.476
4,9.75,0.662185,15.941,3.0153,179.215,80.0805,73.6985,99.52603,410.2475,10.81725,2138.725,1053.7,0.4941525,-0.23645,-0.06867525,13.08175,37.6155
4,10.25,0.71185,16.5985,3.26,195.05,98.0895,71.62875,99.5069775,408.27,11.23,2125,1143,0.3370875,-0.1493275,-0.14269,13.0835,42.897
4,10.75,0.731535,17.3705,3.185625,226.8175,114.25,71.1555,99.5165675,406.52,11.042,2116.875,1264.225,0.1248705,-0.117325,-0.47144,13.09925,50.1795
4,11.25,0.7443125,17.6415,3.1821,215,110.5925,69.39525,99.50664,406.075,11.811,2107.3,1370.05,0.0435895,-0.1386875,-0.458675,13.1125,38.807
4,11.75,0.755005,18.068,3.28225,246.1525,125.035,67.70525,99.48349,406.0525,12.13925,2107.2,1460.05,0.311255,-0.076553,-0.2535,13.1295,48.11
4,12.25,0.757045,18.448,3.40885,235.9425,119.045,66.687,99.44231,404.99,11.832,2101.125,1481.4,-0.161685,-0.1447775,-0.544,13.1545,43.6175
4,12.75,0.78852,18.66975,3.455675,246.165,125.17,64.768,99.40958,404.5,11.668,2098.6,1464.975,0.228,-0.054682,-0.2400725,13.185,41.40825
4,13.25,0.76565,19.0675,3.440425,217.11,122.515,64.666,99.38089,404.215,11.707,2094.375,1460.3,-0.0371635,-0.036478,-0.35574,13.219,44.427
4,13.75,0.78022,19.473,3.58275,211.53,124.58,63.1855,99.36764,404.0025,11.9215,2088.7,1391.925,-0.002054,-0.094072,-0.264815,13.27325,43.91475
4,14.25,0.76932,19.549,3.4774,218.6625,132.67275,62.098,99.3135025,404.13,11.88525,2085.975,1354,-0.1208175,-0.057815,-0.44136,13.288,45.751
4,14.75,0.7842725,19.78825,3.4848,195.32,120.65,62.348,99.29531,404.1,11.665,2089.9,1225.725,0.668,0.0241915,0.225755,13.3965,47.7725
4,15.25,0.8005975,19.83375,3.5959,180.055,114.47,61.261,99.2619525,404.15,11.462,2096.5,1069,0.57669,0.060905,0.391455,13.474,42.058
4,15.75,0.78172,20.111,3.469675,157.645,109.565,62.4215,99.2291175,404.38,11.621,2098.9,968.9475,0.74635,0.08995075,0.47947,13.5655,37.6525
4,16.25,0.79038,20.2545,3.4971,127.155,90.1935,62.5195,99.215,405.17,11.9,2095.75,816.7475,1.3384,0.170995,1.4084,13.63425,34.19225
4,16.75,0.778,19.9115,3.4343,109.05,82.231,62.00475,99.2226475,405.44,12.241,2094.575,637.3875,1.456325,0.165605,1.3184,13.65775,30.9525
4,17.25,0.7216625,19.8275,3.30465,73.42,70.86,61.2135,99.2580575,405.76,12.2155,2094.2,492.69,1.617,0.18765,1.8556,13.7075,31.325
4,17.75,0.682,19.5565,3.0692,46.703,58.2795,63.1265,99.2524125,405.82,11.708,2094.8,353.6875,1.92035,0.287685,2.04455,13.752,26.25175
4,18.25,0.6867375,19.3795,3.029125,21.4225,57.659,65.181,99.2474275,405.78,11.373,2097.9,192.755,2.54485,0.42233,2.799525,13.81025,26.47375
4,18.75,0.63874,18.6925,2.77345,-3.7085,40.75075,68.82175,99.2536125,406.95,11.511,2107.425,54.8985,2.9286,0.68661,3.410675,13.8505,22.21325
4,19.25,0.52534,18.217,2.405875,-10.4345,32.00125,69.9295,99.2963575,408.6675,11.298,2116.85,8.025,3.7778,1.08505,4.2946,13.87275,17.6155
4,19.75,0.4657225,17.5185,2.11555,-9.401325,26.99925,71.28775,99.332755,411.67,11.35125,2129.05,1.889175,3.8413,1.527275,4.492225,13.867,16.05375
4,20.25,0.45624,17.1045,2.11475,-9.9093,24.48625,72.11775,99.3638775,415.45,11.256,2142.4,1.855575,3.79805,1.7895,4.62565,13.854,14.786
4,20.75,0.44101,16.82,2.121275,-8.34705,22.66,72.864,99.393595,417.745,11.499,2151.6,1.84245,3.441075,1.24615,4.0969,13.8385,14.2235
4,21.25,0.455425,16.572,2.076,-11.066,25.348,73.288,99.409035,419.19,11.666,2167.15,1.834825,4.066,1.3736,4.58715,13.8195,20.5575
4,21.75,0.45286,16.19425,2.0657,-7.622875,24.845,73.427,99.427955,422.855,11.31,2166.55,1.8419,3.568725,1.56545,4.2499,13.79475,17.601
4,22.25,0.441195,16.105,2.0225,-10.656,26.6165,73.235,99.45039,426.0025,11.113,2173.4,1.8308,3.56405,1.19575,4.64425,13.7755,19.46275
4,22.75,0.4614675,15.4135,2.1111,-8.8249,25.294,73.485,99.4622925,421.67,11.28,2203.2,1.840775,3.7315,1.4027,4.13535,13.7535,19.2675
4,23.25,0.46522,15.23175,2.0491,-11.126,26.0655,72.383,99.46656,422.6775,11.10675,2210.85,1.8317,3.2915,0.95079,3.837175,13.73375,19.88325
4,23.75,0.45008,15.12875,1.9886,-8.397825,23.048,73.952,99.4610975,427.69,11.195,2241.125,1.8402,3.024175,1.2917,3.4502,13.7095,21.963
5,0.25,0.32926,20.2645,1.0694,-13.794,38.6295,84.97,99.2607,437.01,18.539,2202.425,0.92154,4.14285,1.303825,4.5032,19.5185,31.023
5,0.75,0.337035,20.0695,1.1046,-16.739,26.84,85.252,99.27035,436.425,18.1255,2233.05,0.922155,3.7545,1.3204,4.4081,19.472,35.114
5,1.25,0.3039175,19.7615,1.006095,-19.161,25.099,88.535,99.27318,438.8425,17.91225,2204.575,0.921005,3.53365,1.2266,4.4248,19.4275,40.16
5,1.75,0.32178,19.423,1.08515,-13.848,26.601,88.548,99.28286,437.37,18.363,2273.95,0.927625,4.08115,1.3418,5.3301,19.373,29.83375
5,2.25,0.324505,19.1,1.041275,-11.8295,23.813,88.102,99.26245,431.7475,18.34575,2299.75,0.924715,4.4001,1.1637,4.4022,19.4225,30.762
5,2.75,0.29359,18.8575,0.955185,-15.05575,23.02375,88.772,99.25029,432.925,18.3375,2322.9,0.92411,3.714925,0.890805,3.8826,19.3945,22.8345
5,3.25,0.309095,18.9285,0.9971,-12.7575,22.434,89.963,99.22651,434.91,18.503,2348.2,0.52433,3.565,1.464225,4.1501,19.3775,38.4075
5,3.75,0.30008,18.758,0.990185,-11.81075,27.943,92.291,99.24157,437.175,18.7625,2339.3,0.92471,4.081375,1.098,4.439,19.353,48.2485
5,4.25,0.2810575,18.6935,0.9545775,-11.283,22.82975,92.761,99.2726,439.01,18.775,2326.2,0.839775,4.14055,1.3304,4.527,19.29,29.623
5,4.75,0.3032675,18.5385,0.9768675,-13.2835,24.4775,94.816,99.27997,440.3425,18.97225,2311.1,0.944425,3.588575,1.630125,4.313525,19.265,26.6215
5,5.25,0.2749875,18.3775,0.91567,-9.7401,25.57125,93.886,99.31031,449.525,18.81075,2393.525,2.0701,3.73745,1.5259,4.175375,19.253,35.379
5,5.75,0.2995275,18.371,0.96351,-11.663,29.3285,92.023,99.34833,450.82,18.533,2315.85,32.103,3.3246,1.4335,3.64575,19.255,40.444
5,6.25,0.33255,18.4445,1.0534,-2.6043,38.235,91.1155,99.37267,452.2175,18.32625,2243.4,97.6075,1.8642,0.70327,2.041275,19.25025,43.8555
5,6.75,0.412795,19.284,1.21905,12.1655,57.61,89.956,99.35883,442.095,18.9685,2228.3,234.2575,1.69235,0.1785225,0.41972,19.22475,59.862
5,7.25,0.44934,20.15675,1.4015,33.495,94.86425,86.14,99.35755,434.76,18.617,2230,388.61,-0.6956275,-0.227455,-1.83085,19.19975,45.92
5,7.75,0.47966,20.8505,1.48015,62.457,108.02,82.218,99.35977,425.17,18.70525,2204.45,571.39,-1.7171,-0.4980275,-3.5526,19.1665,56.97
5,8.25,0.51621,21.682,1.4992,85.4545,144.65,78.554,99.34269,418.335,18.7885,2190.6,721.565,-3.4897,-0.6985175,-5.2782,19.1255,67.7525
5,8.75,0.58177,22.321,1.8342,113.96,148.19,75.007,99.33282,413.835,18.361,2178.2,886.8025,-5.527625,-0.627215,-7.17405,18.91925,51.4265
5,9.25,0.609505,23.309,1.78195,144.14,191.47,73.641,99.32304,408.185,18.56975,2127.55,1024.7,-6.8182,-0.59753,-7.7314,18.916,59.59575
5,9.75,0.6480975,23.934,1.878075,163.97,225.935,69.531,99.314095,405.75,18.502,2117.6,1144.5,-8.77515,-0.4348475,-9.44495,18.9155,67.991
5,10.25,0.620395,24.64625,1.9342,169.3925,250.55,67.979,99.306095,403.79,18.3385,2104.4,1252.5,-7.2999,-0.20129,-8.667925,18.926,59.41575
5,10.75,0.61734,24.92,1.9173,179.5,255.53,66.035,99.30072,401.545,18.50425,2093.025,1345.5,-6.55465,-0.1688225,-8.287425,18.9485,59.8525
5,11.25,0.636195,25.603,1.9256,183.15,288.465,64.094,99.29193,400.17,18.436,2076.6,1414.025,-8.1758,-0.02311525,-8.69515,18.98825,59.85875
5,11.75,0.67258,26.19975,2.04255,184.6,309.83,61.988,99.27019,398.89,18.285,2072,1480.65,-8.062975,-0.163715,-9.211325,19.04,68.223
5,12.25,0.69552,26.40725,2.1545,178.2725,301.785,58.765,99.27619,398.835,18.1805,2071.5,1529.2,-7.92425,-0.052471,-8.719825,19.1575,68.01575
5,12.75,0.705375,26.87025,2.1748,194.26,304.16,57.92075,99.25308,398.2125,18.11675,2066.3,1538.75,-7.5316,-0.001088085,-8.69585,19.096,70.54125
5,13.25,0.749095,27.10175,2.2357,172.42,303.21,57.222,99.22263,397.78,18.062,2064.95,1471.75,-7.156825,-0.04152125,-7.4866,19.1045,70.496
5,13.75,0.740025,27.39325,2.22305,137.02,274.58,57.73175,99.193305,397.25,18.081,2064.6,1406.45,-6.87325,0.06337975,-7.09845,19.21525,64.96175
5,14.25,0.7424825,27.541,2.255875,136.05,287.63,57.05575,99.15849,397.02,17.785,2053.6,1337.7,-6.71015,0.0543855,-6.9396,19.23025,71.884
5,14.75,0.736095,27.804,2.2141,120.675,266.085,55.599,99.1375025,396.85,17.497,2048.6,1262.6,-5.8755,0.09484,-5.9861,19.26825,62.4585
5,15.25,0.747445,27.916,2.210975,108.0125,255.74,57.17925,99.1202,396.38,17.73825,2050.9,1177.45,-5.910275,0.1250025,-6.3154,19.3585,61.35475
5,15.75,0.696855,27.97625,2.22475,84.997,247.275,54.977,99.1009025,396.685,17.74675,2052.3,1026.775,-5.6259,0.0758835,-6.1667,19.425,69.92
5,16.25,0.70138,28.0095,2.172,71.8485,232.1325,56.837,99.0821375,396.87,17.546,2050.075,945.075,-4.3622,0.22157,-4.3773,19.4575,62.09375
5,16.75,0.693445,27.9155,2.1827,52.2605,183.63,55.2,99.077105,396.555,17.35575,2051.225,761.155,-3.168625,0.1279,-3.05315,19.489,54.198
5,17.25,0.69122,27.5585,2.1046,35.228,147.8975,54.612,99.0707,396.55,17.459,2062.725,588.5775,-1.2835,0.1918,-1.39665,19.536,62.461
5,17.75,0.646845,27.3365,2.16835,9.51885,118.525,55.368,99.0628,397.4075,17.55875,2059.85,406.515,-0.87603,0.38674,-0.5983275,19.6045,46.4495
5,18.25,0.599735,26.9435,1.98085,-4.4991,96.4075,58.948,99.063875,397.4425,17.69625,2060.2,258.3425,0.58419,0.4492,0.78381,19.6655,47.13025
5,18.75,0.57932,26.43,1.80795,-17.364,63.15,62.09,99.0856,397.9925,17.819,2065.5,116.18,2.29465,0.60117,2.6593,19.7315,35.355
5,19.25,0.4783,25.8775,1.6722,-22.388,52.03575,64.714,99.1045725,399.855,17.9365,2073.325,23.7135,3.492025,1.084875,4.211,19.74,31.587
5,19.75,0.42933,25.06875,1.44885,-19.441,34.46775,66.483,99.112825,403.4675,18.17625,2087.4,1.528125,4.227475,1.6942,5.5517,19.761,28.42075
5,20.25,0.396615,24.43025,1.3336,-19.173,32.561,72.071,99.1198075,409.94,18.501,2106.05,0.91969,4.6462,2.0407,6.2715,19.785,29.1285
5,20.75,0.400135,24.02325,1.3283,-17.858,28.704,73.931,99.149245,418.29,18.624,2130.2,0.92044,4.7768,1.9818,6.035575,19.815,36.864
5,21.25,0.379935,23.59375,1.2433,-16.65825,28.90775,76.86,99.179065,424.13,18.7225,2156.8,0.9202275,4.88065,1.7711,5.8306,19.8045,40.1565
5,21.75,0.406625,23.18075,1.3193,-18.86925,23.9365,80.462,99.19629,425.63,19.08975,2184.075,0.920855,4.5107,1.92485,5.450725,19.8225,33.824
5,22.25,0.381945,22.832,1.13355,-21.62,28.7235,80.761,99.20399,431.105,19.2245,2195,0.920875,5.08215,1.9821,6.06405,19.842,40.956
5,22.75,0.34726,22.1455,1.15635,-16.2155,31.17475,82.152,99.22612,433.0875,19.241,2187.75,0.9208975,4.716,1.9802,5.62915,19.8565,41.425
5,23.25,0.33838,22.029,1.158975,-17.2,32.0665,83.988,99.2368675,437.6475,19.434,2180.5,0.9209025,4.4474,1.416925,5.43105,19.866,29.411
5,23.75,0.32119,21.3855,1.0335,-12.423,25.55575,84.523,99.2375875,436.715,19.0645,2200.525,0.7191,4.413975,1.540925,5.0558,19.8715,41.02675
6,0.25,0.279945,23.0515,0.9727325,-19.03125,20.25125,81.82425,99.17322,425.06,21.5315,2216.55,-4.4585,4.5345,1.301425,4.61465,23.269,41.0685
6,0.75,0.2909,22.72425,0.9975925,-15.9095,28.8215,84.047,99.16264,427,21.63475,2248.8,-3.1786,4.23095,1.402,4.86495,23.25775,38.56225
6,1.25,0.26418,22.37775,0.87475,-14.64025,16.8285,85.161,99.155875,430.39,21.704,2248.075,-2.9368,3.2974,1.6369,4.1136,23.244,57.338
6,1.75,0.2424575,22.04,0.82351,-12.87825,21.78975,85.1965,99.16988,429.595,21.669,2271,-3.7739,3.7082,1.55945,4.468425,23.213,29.865
6,2.25,0.22299,21.815,0.77503,-10.979,21.326,86.8865,99.174545,434.6275,21.59075,2284.3,-4.26545,3.309125,1.671,3.7839,23.17375,43.433
6,2.75,0.25595,21.618,0.80485,-10.649,20.1045,89.855,99.1771625,439.3025,21.352,2395.2,-3.77425,3.700175,1.789325,4.3612,23.117,47.0645
6,3.25,0.21357,21.429,0.81589,-14.3,19.68625,91.722,99.1795,441.0075,21.17525,2338.875,-2.8943,3.881975,1.829875,4.5757,23.016,51.649
6,3.75,0.23093,21.418,0.832005,-13.501,20.13,94.4405,99.1931125,446.08,21.259,2357.8,-2.7376,3.8462,1.4238,4.28985,22.919,58.3535
6,4.25,0.252445,21.318,0.82605,-13.7655,28.914,95.00875,99.2083225,448.155,21.424,2391,-3.1985,4.092375,1.69715,4.4735,22.821,49.665
6,4.75,0.25951,21.11,0.81974,-13.68,20.1615,95.884,99.2167425,453.1775,21.22325,2402.375,-2.5243,3.5526,1.37115,4.22905,22.764,53.296
6,5.25,0.2543375,21.04775,0.8000225,-11.46725,26.09825,96.756,99.218455,464.855,21.0195,2474,12.3115,2.87285,1.6375,4.097325,22.666,41.45425
6,5.75,0.26077,21.265,0.84494,-8.919925,31.209,95.14825,99.2312125,465.54,20.955,2454.575,64.2785,2.2251,0.7907125,2.900675,22.55,49.12825
6,6.25,0.29316,21.72675,0.90079,0.82649,58.4815,92.1005,99.2568475,454.375,21.298,2400.45,171.3375,2.19695,-0.13346,0.89335,22.476,69.101
6,6.75,0.3354,22.18825,1.0127,12.232,74.366,88.337,99.25493,438.24,21.521,2270.275,183.5125,-0.3088325,-0.52028,-2.3417,22.466,47.0655
6,7.25,0.366,22.882,1.0825,32.62075,102.45,86.734,99.2502375,432.71,21.89925,2217.825,466.22,-2.5162,-0.801315,-3.656,22.438,59.204
6,7.75,0.41062,23.33325,1.1454,46.3755,141.74,82.1605,99.255665,421.01,21.845,2169.6,638.7225,-6.430325,-0.8819475,-8.106975,22.378,64.40025
6,8.25,0.45062,24.33,1.26505,67.945,181.3125,76.47825,99.2634,413.7825,22.007,2151.575,808.97,-8.07675,-0.84324,-8.85885,22.4285,71.7725
6,8.75,0.5010575,25.036,1.4247,84.1115,226.225,72.47725,99.26848,405.89,22.1895,2122.2,964.1475,-10.449,-0.652415,-11.8265,22.353,68.83525
6,9.25,0.5203325,25.748,1.434975,90.27525,284.16,70.775,99.26525,401.725,22.389,2094.7,1108.4,-11.6745,-0.49383,-13.2855,22.35375,75.8365
6,9.75,0.5418,26.24025,1.586275,110.9,322.53,67.67575,99.24322,396.6,22.252,2061.9,1233.9,-12.848,-0.40838,-14.759,22.351,71.305
6,10.25,0.56185,26.629,1.6702,126.1975,349.7175,64.1655,99.22836,393.94,22.26,2049.5,1331.625,-15.4805,-0.3411225,-16.5415,22.322,68.82175
6,10.75,0.60452,27.2605,1.6284,116.65,390.76,61.273,99.223565,393.43,22.418,2036.1,1415.275,-16.447,-0.1686625,-16.362,22.275,73.486
6,11.25,0.60275,27.8215,1.6855,128.175,401.365,59.757,99.209785,392.26,22.006,2027.05,1488.625,-16.725,-0.02036925,-17.696,22.255,68.23
6,11.75,0.593045,28.15,1.67415,118.565,405.635,59.659,99.193145,391.65,21.8705,2029.6,1633.475,-17.028,-0.057694,-17.517,22.3035,73.085
6,12.25,0.62852,28.54975,1.835,105.26,420.1775,58.873,99.15456,390.44,21.244,2023.8,1618.2,-16.7205,0.001053125,-16.74375,22.347,74.88
6,12.75,0.6398,28.846,1.8603,112.115,454.91,57.295,99.13916,389.545,21.378,2022.925,1657.9,-16.43025,0.03293225,-16.69475,22.3605,64.119
6,13.25,0.66817,29.11525,1.947525,102.25,425.975,55.8105,99.1481525,389.755,21.218,2020.175,1631.45,-15.8945,0.0413665,-16.241,22.406,59.31675
6,13.75,0.67583,29.2615,1.836875,86.818,426.0975,55.58275,99.133025,389.3525,21.14875,2014.075,1522.075,-15.47525,0.07021,-15.517,22.436,62.699
6,14.25,0.6925,29.42925,1.9443,71.112,427.4775,56.2235,99.1115825,388.91,21.0615,2017.55,1374.125,-13.901,0.143435,-14.4025,22.47,60.9705
6,14.75,0.6596,29.56325,2.10995,59.99425,370.0225,55.768,99.0825625,388.42,20.767,2013.95,1329.05,-12.677,0.17806,-12.7435,22.5485,64.5845
6,15.25,0.6592975,29.52625,2.04355,40.92025,363.61,55.596,99.05419,387.82,20.318,2016.9,1342.625,-11.5755,0.11899,-11.769,22.5835,60.198
6,15.75,0.6675225,29.361,1.911975,27.33025,335.695,55.177,99.030815,388.125,20.14875,2023.6,1149.4,-9.1976,0.215755,-9.22635,22.676,60.2165
6,16.25,0.65718,29.48975,1.9442,14.855,286.42,55.4495,99.0187925,388.5175,20.558,2005.05,1017,-7.4885,0.220125,-7.53025,22.7065,55.555
6,16.75,0.6220025,29.48,1.873375,5.350975,260.6975,54.552,98.99183,388.99,20.445,2024.2,814.78,-7.1448,0.28509,-6.9666,22.7145,45.708
6,17.25,0.61075,29.358,1.80935,-6.0226,209.59,56.6065,98.982015,390.025,20.6515,2024.8,679.29,-4.8245,0.34524,-4.6413,22.76,47.0925
6,17.75,0.616325,29.097,1.80505,-12.84425,172.605,56.973,98.97814,389.18,20.6105,2034.1,521.4,-2.7266,0.42103,-3.0785,22.782,44.38275
6,18.25,0.61196,28.832,1.74245,-25.114,133.8275,57.18275,98.986195,390.12,20.571,2037.875,382.2275,-1.2806,0.44239,-0.897945,22.905,43.067
6,18.75,0.55825,28.213,1.71305,-27.011,106.055,58.764,98.99366,391.36,20.3745,2051.7,211.1025,0.4823025,0.572655,0.6146,23.00175,42.982
6,19.25,0.489255,27.797,1.5498,-25.029,68.9285,61.159,99.00167,392.0625,20.621,2057.8,88.076,2.13785,0.76918,2.4148,23.077,48.75725
6,19.75,0.410205,27.077,1.32475,-27.98975,46.2105,63.68975,99.005345,394.05,20.46275,2065.975,21.015,4.17195,1.14935,4.740675,23.061,45.04825
6,20.25,0.3744675,26.12225,1.22875,-23.801,44.80575,66.9125,99.014405,398.29,20.5855,2077.875,-2.9016,4.6438,1.6244,5.500275,23.158,45.73
6,20.75,0.3763225,25.389,1.174625,-28.84625,38.049,69.1255,99.044505,403.08,20.7285,2080.95,-4.4996,4.853875,1.9137,5.9576,23.2,42.75275
6,21.25,0.3633,24.8945,1.16665,-26.2945,32.438,70.9775,99.083105,406.985,20.95575,2115.125,-4.4583,4.6627,1.77445,5.67365,23.199,52.525
6,21.75,0.336375,24.5685,1.1644,-21.49,29.823,72.709,99.108835,413.27,21.2125,2149.8,-4.538825,5.14685,1.677,5.9228,23.16225,47.725
6,22.25,0.33683,24.14,1.1171,-22.64775,33.019,74.6775,99.1251525,414.71,21.173,2176.275,-4.508425,4.7408,1.545675,5.301625,23.1475,50.63575
6,22.75,0.344765,23.80975,1.13305,-22.76425,28.62775,78.3315,99.13375,418.34,21.36825,2157.9,-4.543275,4.5738,2.0206,5.6251,23.15,52.28
6,23.25,0.3085675,23.56825,1.06105,-19.284,23.694,79.89725,99.1390075,421.77,21.481,2164.5,-4.562525,4.74855,1.484975,5.170025,23.127,57.378
6,23.75,0.268955,23.126,0.953925,-18.3765,28.117,82.447,99.14738,423.715,21.4745,2192.6,-4.527575,4.6667,1.798475,5.5137,23.108,45.2995
7,0.25,0.19248,24.382,0.71681,-16.366,20.106,81.767,99.209555,425.465,24.8695,2116.05,-8.3909,3.36225,1.90055,4.461,25.1125,34.01125
7,0.75,0.17729,24.1285,0.72793,-18.5195,20.899,85.433,99.203835,427.145,25.03,2161.55,-8.593,3.6506,2.0934,4.533675,25.26175,47.986
7,1.25,0.211055,23.954,0.763345,-15.94125,18.976,86.644,99.212685,433.46,25.019,2155.525,-8.4913,4.0178,1.9004,4.8802,25.22875,46.5615
7,1.75,0.216265,23.69125,0.72319,-13.947,22.2605,88.697,99.19779,439.31,25.06275,2191.95,-8.6559,3.6255,2.0875,4.59345,25.21175,38.58325
7,2.25,0.1774,23.4325,0.68462,-16.4635,15.531,91.12,99.201035,447.3775,25.1025,2194.9,-8.4052,3.053825,2.3607,4.2022,25.1725,39.31825
7,2.75,0.189735,23.251,0.6713225,-14.33,18.835,92.62125,99.1989475,449.22,25.161,2199.275,-8.329,3.174875,1.9578,3.941075,25.14,38.33375
7,3.25,0.1694,23.231,0.64706,-13.225,18.88575,93.13,99.207285,453.19,24.98875,2226.5,-8.2063,3.201225,1.75955,4.36545,25.0945,57.3685
7,3.75,0.1670725,23.079,0.60387,-15.408,21.0705,94.504,99.1991275,454.6325,24.75225,2232.975,-8.175,3.73495,2.149875,4.49085,25.088,46.829
7,4.25,0.16007,22.9315,0.62063,-12.7115,29.2605,95.696,99.20935,461.3375,24.78575,2223.625,-8.3771,3.06015,1.7785,4.0966,25.05,52.787
7,4.75,0.1698375,22.85425,0.6827925,-13.7055,17.91225,96.758,99.237915,466.45,24.606,2199.875,-8.1518,3.0134,2.0054,4.092,25.0365,42.1965
7,5.25,0.1681925,22.71375,0.5916625,-13.117,24.401,96.89175,99.25058,471.81,24.464,2171.35,-0.050273,3.667225,2.3347,5.0456,25.1,45.4735
7,5.75,0.17983,22.78,0.632525,-13.968,23.9025,97.0695,99.2783775,477.38,24.60325,2170,35.058,2.13165,1.9082,3.19505,25.183,35.38
7,6.25,0.20489,22.956,0.722135,-5.5315,44.352,93.825,99.289665,474.27,24.53475,2209.5,112.33,2.55135,0.74622,2.58975,25.05,49.872
7,6.75,0.24592,23.462,0.850565,5.8257,61.399,89.376,99.3020025,460.44,24.684,2148.9,184.67,0.9770275,-0.49976,-0.72278,25.178,38.03825
7,7.25,0.32992,24.407,0.93181,18.741,98.88,84.8165,99.30378,443.045,25.115,2109.65,413.65,-1.24985,-1.3391,-3.61005,25.1565,54.1145
7,7.75,0.378145,25.386,0.974505,37.1845,148.8925,81.136,99.31368,428.91,25.26225,2092.75,594.11,-4.255575,-1.12815,-6.226375,24.968,69.008
7,8.25,0.3878475,26.02,1.01565,55.894,190,77.3225,99.30117,415.59,25.312,2060.3,746.665,-6.0433,-1.093075,-8.257725,24.75875,67.6215
7,8.75,0.4063525,26.73275,1.049725,74.9655,241.8,75.22025,99.31483,403.6675,25.5885,2038.2,917.43,-7.4226,-0.7467025,-10.4465,24.717,70.1125
7,9.25,0.43575,27.317,1.20465,99.8045,305.52,72.631,99.309095,400.78,25.763,2023,1076.475,-11.1455,-0.66864,-12.4205,24.59775,90.16225
7,9.75,0.447735,27.79775,1.12395,94.1745,319.7125,71.467,99.29408,392.68,25.55,2030.8,1190.4,-11.383,-0.74732,-13.364,24.4305,80.988
7,10.25,0.46207,28.5855,1.2104,90.0735,373.315,68.85825,99.2997525,387.675,26.1785,2024.4,1257.2,-12.5,-0.57428,-13.188,24.49125,74.98125
7,10.75,0.462385,29.264,1.1369,102.252,378.25,66.111,99.2898275,383.9775,25.7675,2011.725,1355.375,-13.851,-0.3514525,-14.3615,24.37225,77.01175
7,11.25,0.4962475,29.59325,1.270625,86.163,425.9,62.57325,99.2884,383.54,25.281,2006.25,1439.25,-14.174,-0.06334625,-14.579,24.42675,63.7785
7,11.75,0.52672,30.049,1.299,84.45,445.35,61.824,99.27728,380.405,24.765,1978.85,1438.35,-15.167,-0.0950745,-15.604,24.24625,77.64725
7,12.25,0.5285825,30.32675,1.451525,90.3685,471.6,60.0215,99.24939,379.8675,24.89375,1976.375,1493.9,-14.6435,-0.057805,-15.283,24.468,77.689
7,12.75,0.542795,30.45025,1.424325,75.513,459.545,59.28625,99.2252825,378.5975,24.88225,1974.35,1534.675,-13.733,0.081547,-13.977,24.3765,66.66
7,13.25,0.567765,30.6745,1.55485,71.201,441.515,58.803,99.2050475,378.6525,24.3655,1969.7,1563.125,-13.641,0.03731075,-12.86925,24.507,77.0465
7,13.75,0.56497,30.889,1.5317,60.5425,440.41,58.86425,99.189365,378.5,24.158,1972.5,1413.8,-12.5,0.0800905,-12.677,24.57,75.321
7,14.25,0.5686925,30.841,1.4601,37.902,410.46,58.10725,99.1599925,377.68,24.459,1976.625,1339.15,-10.719,0.049841,-10.72825,24.614,67.06725
7,14.75,0.5672375,30.9425,1.476475,37.0835,400.185,57.968,99.1556825,377.935,25.05125,1978.4,1172.55,-9.6766,0.26667,-10.296,24.54875,68.662
7,15.25,0.556045,30.874,1.54495,16.34675,347.045,58.19525,99.136855,377.775,25.379,1982.65,1200.625,-9.3425,0.3663675,-8.9689,24.7095,52.193
7,15.75,0.54249,30.93825,1.48025,9.472675,343.475,59.62375,99.12415,377.84,25.20375,1980.1,1145.575,-7.532375,0.166955,-7.5101,24.766,62.444
7,16.25,0.5255575,30.8155,1.5127,3.48455,276.275,61.24325,99.10944,377.62,25.2895,1973.7,996.36,-6.88565,0.255575,-7.122775,24.813,53.881
7,16.75,0.489875,30.8925,1.504075,-11.29975,247.3625,60.05,99.0985075,377.85,24.796,1976.85,836.37,-5.556575,0.25675,-5.439,24.9015,50.273
7,17.25,0.469915,30.41575,1.42595,-15.8775,197.95,61.477,99.0851375,378.18,24.704,1976.8,642.66,-3.638525,0.440375,-3.32235,24.9425,57.2325
7,17.75,0.48871,30.0165,1.4246,-20.096,161.29,63.334,99.08485,378.115,25.0345,1984,505.74,-2.25865,0.3640375,-1.948725,25.0255,52.69125
7,18.25,0.42354,29.6315,1.3616,-25.397,117.78,63.7905,99.0943925,378.65,24.829,1988.325,367.9,-0.8890975,0.600745,-0.82382,24.9515,41.247
7,18.75,0.43678,29.2685,1.383,-26.579,88.76775,65.437,99.10122,379.9075,24.9795,1985.95,211.86,0.108635,0.56547,0.56429,25.1425,42.103
