DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,PPFD_OUT,APAR,FAPAR,WS,USTAR,PA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1
1,23.75,3.9375,9.0925,21.33,-0.00012,6.58500000000001,100.355,3.155,0,0,0,0,0,0,6.242,0.6685,101.0675,5.85000000000001,5.065,4.955,5.2,5.8
2,0.25,2.1175,8.1,21.5,-0.00012,6.66249999999999,100,2.805,0,0,0,0,0,0,6.29925,0.708,100.65,4.7,5.3525,5.4525,5.6525,5
2,0.75,2.5,5.92999999999999,19.475,-0.00012,6.45749999999999,100,2.8,0,0,0,0,0,0,6.22675,0.7,100.6705,4.02,5.35749999999999,5.4,5.6525,5
2,1.25,1.93,8.4225,23.3,-0.00012,6.41999999999998,100,2.50999999999999,0,0,0,0,0,0,6.231,0.67,100.69,4.365,5.30999999999999,5.3,5.6525,5
2,1.75,1.825,7.30999999999999,20.2725,-0.00012,6.71999999999998,100,2.6,0,0,0,0,0,0,6.42775,0.67,100.71525,4.21,5.21499999999999,5.2525,5.7,5
2,2.25,2.1975,9.38999999999999,19.2075,-0.00012,6.91999999999998,100,2.80999999999999,0,0,0,0,0,0,6.50525,0.678,100.74525,3.655,5.11499999999999,5.2,5.7,5
2,2.75,2.085,11.225,20.085,-0.00012,6.6,100,2.305,0,0,0,0,0,0,5.96575,0.623,100.73525,4.255,5.01499999999999,5.1525,5.7,5
2,3.25,2.39999999999999,9.85249999999997,20.5,-0.00012,6.86749999999998,100,2.56749999999998,0,0,0,0,0,0,6.2205,0.633,100.72625,3.88500000000001,4.91499999999999,5.0525,5.7,5
2,3.75,1.9,11.485,21.82,-0.00012,7.15749999999999,100,2.205,0,0,0,0,0,0,6.911,0.66,100.72625,3.71,4.81499999999999,5.0525,5.7,5.0525
2,4.25,1.955,7.6,22.4825,-0.00012,7.2,100,1.8525,0,0,0,0,0,0,6.60625,0.64925,100.73625,4.255,4.76249999999999,4.9525,5.7,5.0525
2,4.75,2.16,8.94499999999999,21.42,-0.00012,7.00999999999999,100,1.805,0,0,0,0,0,0,6.5715,0.67,100.75625,3.61,4.70999999999999,4.905,5.7,5.0525
2,5.25,2.1875,7.9,21.7825,-8.99999999999864e-06,6.7525,100,2.005,0,0,0,0,0,0,6.4615,0.66,100.781,4.4,4.65749999999999,4.8525,5.7,5.1
2,5.75,2.72999999999999,9.3,23.275,0,6.405,100,2.9525,0,0,0,0,0,0,6.23575,0.66875,100.79575,5.365,4.605,4.8,5.7,5.1
2,6.25,3.5575,10.1,23.115,-0.00012,6.105,100.0525,3.05749999999999,1.1,0.5,3.4,1.4,1.8,53.5464999999999,6.5805,0.67,100.80575,3.855,4.6525,4.7525,5.7,5.0525
2,6.75,2.5425,13.5425,26.26,-0.00012,6.0525,100,3.6525,28.205,12.6,43.88,20.805,32.04,90.5,6.71575,0.6975,100.8305,5.31500000000001,4.6525,4.7525,5.7,5.0525
2,7.25,1.9725,17.2,22.98,-0.00012,6.16249999999999,100,23.62,116.4525,53.755,175.41,85.7725,135.645,91.4685,6.936,0.705,100.85575,6.04000000000001,4.65749999999999,4.7,5.7,5.0525
2,7.75,2.365,43.5025,25.7175,-0.00272899999999999,7.00500000000001,100,72.48,213.08,99.99,360,210.45,296.7475,92.35675,6.902,0.67925,100.86575,5.37749999999998,4.455,4.555,5.34000000000001,5
2,8.25,1.92,92.415,33.875,-0.00728300000000001,7.805,100,139.115,305.9525,153.295,555.535,370.31,449.8,92.73,6.82875,0.719,100.88,8.955,4.76749999999998,4.6,5.6525,5.1
2,8.75,2.9,120.125,44.455,-0.0117100000000001,9.06249999999999,100,203.8625,392,204.605,748.3525,578.76,613.8,93.225,7.4525,0.779,100.88525,15.195,4.81999999999998,4.6,5.6525,5.1
2,9.25,2.3,162.28,55.645,-0.015142,9.5,99.905,264.8825,473.0575,250.365,929.2075,783.975,773.6,93.605,7.6745,0.759,100.90525,22.305,4.91999999999998,4.5525,5.6525,5.1
2,9.75,2.3675,192.625,62.86,-0.0191515,10.42,99.525,321.6725,547.9175,292.615,1094.68,954.4,944.8,93.31,7.3115,0.74,100.89575,27.71,4.91499999999999,4.5525,5.6525,5.1
2,10.25,2.5525,225.42,68.785,-0.00816124999999997,11.12,99.1525,373.91,598.6025,323.335,1203.3225,1050.7725,1044.9,93.245,7.899,0.7985,100.88625,35.5675,4.96249999999999,4.6,5.6525,5.1
2,10.75,2.2425,236.78,70.65,-0.017889,11.5575,99.1525,410.2675,637.72,352.3075,1314.9175,1156.035,1125.15,93.36,7.763,0.81,100.88625,46.675,5.1,4.6525,5.6525,5.1
2,11.25,2.5,258.34,76,-0.0215075,12.805,98.8525,447.94,663.02,375.6075,1366.8875,1241.1575,1213.6,93.33,7.66525,0.779,100.87,54.1350000000001,5.25749999999999,4.805,5.6,5.1
2,11.75,2.375,268,80.0574999999999,-0.02799,13.4575,98.705,456.195,682.6875,388.31,1419.7675,1296.7675,1233.15,93.38,7.48725,0.815999999999999,100.87575,57.955,5.60999999999999,4.905,5.5525,5.1
2,12.25,2.6425,271.2175,79.65,-0.030686,13.5625,98.8,457.07,695.1625,394.535,1417.4825,1277.9675,1243.75,93.36,7.682,0.819,100.8305,58.96,5.95749999999999,5.05749999999999,5.5525,5.1525
2,12.75,2.43,258.9,81.24,-0.032123,14.02,98.51,446.7075,673.64,372.625,1399.58,1205.4375,1219.95,93.265,7.41675,0.79,100.76525,63.975,6.1525,5.30999999999999,5.5525,5.1525
2,13.25,2.4,244,78.275,-0.02237,13.3,98.71,417.335,648.925,352.3025,1335.12,1188.95,1167.65,93.225,7.81575,0.80875,100.73525,69.005,6.405,5.40999999999999,5.6,5.1525
2,13.75,2.215,235.775,72.32,-0.033365,13.3575,98.105,389.7875,605.4875,321.83,1234.055,1057.5975,1087.7,93.15,7.673,0.8,100.69525,61.0000000000001,6.70999999999999,5.60999999999999,5.6,5.1525
2,14.25,2.4,207.455,68.025,-0.028006,13.505,97.8525,334.34,552.2375,287.1025,1106.5675,944.0825,958.35,93.1,7.761,0.78,100.66575,52.88,7.00999999999999,5.70499999999999,5.6,5.1525
2,14.75,1.9,178.6975,55.6549999999999,-0.030685,13.71,97.6525,279.385,497.8875,234.5025,973.5475,749.055,829.005,93.08,7.4925,0.77,100.66525,48.29,7.26249999999999,5.8,5.6,5.1525
2,15.25,1.9,132.6,49.8175,-0.02482,13.205,98.0675,215.915,407.34,194.805,795.17,580.305,677.435,92.98,7.5535,0.788,100.64,43.12,7.41499999999999,5.905,5.6525,5.1525
2,15.75,2.0675,96.2325,45,-0.0305545,12.805,98.12,158.21,319.7975,138.1175,611.8475,397.86,522.7175,92.9605,7.12575,0.76,100.65525,37.51,7.51499999999999,6.105,5.6525,5.1525
2,16.25,1.485,58.9025,31.825,-0.0166825,12.505,97.7525,89.13,225.9975,96.5575,416.33,240.3875,341.3475,92.7705,7.07575,0.72925,100.64,27.875,7.51499999999999,6.20499999999999,5.6525,5.1525
2,16.75,1.5,27.775,25.6275,-0.00994300000000001,12.01,98.2675,26.8525,127.63,59.5625,227.8625,113.5325,186.1775,92.44125,6.73525,0.699,100.64,22.105,7.45749999999999,6.305,5.70499999999999,5.1525
2,17.25,1.4875,11.735,22.48,-0.00220400000000002,11.8575,97.4525,4.50999999999999,45.515,24.5625,74.2375,33.21,60.355,91.87475,6.8405,0.719,100.65525,14.26,7.305,6.3525,5.7525,5.1525
2,17.75,1.88,9.9,21.2375,-0.00058,11.505,98.0525,2.20999999999999,3.8525,2.1525,7.91999999999999,3.3,5.91,80.596,6.784,0.6985,100.66525,9.66000000000001,7.1525,6.3525,5.805,5.1525
2,18.25,1.475,10.76,21.125,-0.000427500000000002,11.0575,98.1525,1.80999999999999,0,0,0,0,0,0,6.7525,0.7,100.68,6.44000000000001,7.0525,6.3525,5.805,5.1525
2,18.75,1.6,10.5225,21.3299999999999,-0.00012,10.605,98.41,1.35749999999999,0,0,0,0,0,0,6.81925,0.699,100.65575,7.365,7.005,6.3525,5.85749999999999,5.1525
2,19.25,1.5,10.835,19.01,-0.00012,10.025,98.62,2,0,0,0,0,0,0,7.29625,0.71,100.64525,6.57500000000001,6.85749999999999,6.305,5.85749999999999,5.1525
2,19.75,1.715,11.405,20.8,-0.00012,9.905,99.015,2.0525,0,0,0,0,0,0,7.01599999999999,0.668,100.65,6.33000000000001,6.70499999999999,6.305,5.95749999999999,5.1525
2,20.25,1.9625,7.9,21.975,-0.00012,9.75749999999999,98.6575,1.705,0,0,0,0,0,0,6.65525,0.679,100.65525,5.54000000000001,6.5525,6.2525,5.95749999999999,5.2525
2,20.75,1.95,7.6,23.9375,-0.00012,9.105,98.81,1.50999999999999,0,0,0,0,0,0,6.45725,0.649,100.651,5.955,6.4,6.2525,5.95749999999999,5.2525
2,21.25,3.2,5.99499999999999,24.1,-0.00012,8.92499999999998,98.91,2.0525,0,0,0,0,0,0,6.62725,0.6785,100.6405,4.4,6.305,6.2525,5.95749999999999,5.2525
2,21.75,1.88,7.01499999999999,23.9,-0.00012,8.71499999999999,99.1575,2.35749999999999,0,0,0,0,0,0,6.34575,0.65975,100.6405,5.72,6.15749999999999,6.2,6.00999999999999,5.2525
2,22.25,1.7,4.515,19.28,-0.00012,8.405,99.005,2.3,0,0,0,0,0,0,6.5205,0.64,100.6405,5.555,6.10999999999999,6.1525,6.00999999999999,5.2525
2,22.75,2.0875,17.32,21.28,-0.00012,7.6,99.3575,2.205,0,0,0,0,0,0,6.65099999999999,0.69925,100.641,5.05500000000002,6.01499999999999,6.1525,6.00999999999999,5.2525
2,23.25,2.155,6.42249999999998,21.4625,-0.00012,7.3,99.7525,2.25749999999999,0,0,0,0,0,0,6.5215,0.71775,100.651,4.655,5.96749999999998,6.105,6.05749999999999,5.2525
2,23.75,2.115,9.27499999999999,20.43,-0.00012,7.66249999999999,99.9525,2.2,0,0,0,0,0,0,6.23675,0.6695,100.63,4.755,5.97249999999998,6.105,6.05749999999999,5.3525
3,0.25,4.485,9.97999999999997,33,-0.00012,15.7825,99.1475,2.1825,0,0,0,0,0,0,6.6225,0.68575,100.5165,16.69,15.9775,15.4775,14.4,12.195
3,0.75,4.4,8.54,28.8825,-5.10000000000014e-05,15.6475,99.2825,2.43,0,0,0,0,0,0,6.898,0.672999999999999,100.53475,19.3375,15.695,15.3775,14.3825,12.195
3,1.25,5.21999999999999,11.2425,29.36,-0.00012,15.0825,99.5825,1.89499999999999,0,0,0,0,0,0,6.8,0.666,100.55125,18.51,15.5125,15.295,14.3825,12.195
3,1.75,4.1725,5.865,28.47,-0.00012,14.7825,99.8,2.8475,0,0,0,0,0,0,6.77,0.661999999999999,100.5665,15.9375,15.265,15.195,14.3,12.195
3,2.25,3.92,10.4599999999999,24.84,-0.00012,14.3,99.7825,2.73,0,0,0,0,0,0,6.568,0.651999999999999,100.573,19.9125,15.065,15.095,14.3,12.195
3,2.75,4.02499999999999,7.1025,27.9375,-0.00012,13.965,99.7,2.3,0,0,0,0,0,0,6.88975,0.70625,100.55475,18.9925,14.8825,15.0125,14.2,12.2125
3,3.25,5.88,9.9,35,-0.00012,14.0475,99.9825,2.6,0,0,0,0,0,0,6.725,0.66625,100.5465,16.585,14.765,14.9125,14.2,12.295
3,3.75,3.755,11.9,27.065,-0.00012,14,100,2.6825,0,0,0,0,0,0,6.649,0.67,100.55825,14.065,14.565,14.8125,14.2,12.295
3,4.25,5.05999999999999,13.0075,28.855,-0.00012,14.13,100,3.0475,0,0,0,0,0,0,6.42825,0.7,100.603,15.59,14.465,14.795,14.1,12.295
3,4.75,4.78,10.095,25.33,0,13.8475,100,2.01249999999999,0,0,0,0,0,0,6.56625,0.69725,100.6195,15.23,14.3475,14.7125,14.1,12.295
3,5.25,4.91999999999999,7.1,23.895,-3.30000000000041e-05,13.465,100,2.6,0,0,0,0,0,0,6.514,0.706249999999998,100.6465,14.6475,14.3125,14.6125,14.0825,12.295
3,5.75,4.235,12.0275,24.7775,0,13.5825,100,3.065,13.6825,4.765,23.9725,5.165,19.2375,86.72125,6.386,0.68,100.6565,14.64,14.2125,14.5125,14.0825,12.3125
3,6.25,3.8925,13.5749999999999,29.825,-0.00012,13.665,100,14.0475,86.4699999999999,27.7825,127.2,33.06,98.6875,93.005,6.358,0.6875,100.6565,15.8425,14.13,14.5125,14.065,12.3125
3,6.75,3.74,28.1025,37.23,-0.000378250000000001,13.7125,100,60.1475,180.995,55.3249999999999,309.65,95.6974999999999,256.5,93.05675,6.67075,0.717,100.6595,17.095,14.1125,14.4125,13.9825,12.3125
3,7.25,5.24249999999999,64.625,53.395,-0.006855,14.36,100,128.8,283.38,83.58,506.045,178.66,439.41,92.816,6.57325,0.71,100.673,26.4,14.08,14.32,13.98,12.3
3,7.75,3.7875,110.3825,71.36,-0.00955125,14.98,99.86,194.46,369.24,124.12,711.48,309.12,611.13,93.041,6.65425,0.72,100.693,41.76,14.1,14.3,13.96,12.3
3,8.25,4.31249999999998,162.58,82.1549999999999,-0.0146195,15.9775,99.395,266.6025,466.585,175.54,916.07,444.46,801.5,92.7875,7.014,0.7455,100.6585,61.4125,14.295,14.3125,13.965,12.395
3,8.75,4.2,207.495,90.855,-0.01968,16.92,98.4825,330.48,549.64,221.2625,1117.16,527.335,988.045,92.7315,7.511,0.75,100.703,83.1725,14.48,14.23,13.865,12.395
3,9.25,3.4,237.975,99.2975,-0.01712675,18.1,98.3,400.64,633.28,244.9,1292.43,631.58,1134.55,92.841,7.398,0.7755,100.70125,116.04,14.86,14.24,13.84,12.4
3,9.75,3.07,276.865,112.715,-0.00887925000000007,19.56,97.88,449.82,692.4,293.32,1423.605,753.660000000001,1253.425,92.9555,7.542,0.7855,100.7255,139.56,15.38,14.18,13.84,12.4
3,10.25,2.84,297.375,110.4525,-0.0125100000000001,20.58,97.6,490.22,742.8,308.14,1524.835,726.98,1338.73,93.078,7.632,0.8,100.7485,160.66,16.04,14.18,13.84,12.4
3,10.75,3.25499999999999,323.9,135.535,-0.00606500000000009,21.32,97.52,526.46,782.8,317.28,1623.77,708.737499999999,1427.67,93.034,7.88775,0.81,100.75125,173.6125,16.7,14.26,13.84,12.4
3,11.25,3.3925,338.1125,157.675,-0.018225,22,97.82,551.5,814.8,345.04,1694.505,771.5775,1483.265,93.045,7.7675,0.81725,100.758,179.12,16.88,14.44,13.82,12.4
3,11.75,2.9,344.325,134.95,-0.022715,22.86,97.86,563.94,817.6,334,1695.97,719.019999999999,1473.16,93.01,7.82775,0.79725,100.73125,184.105,17.16,14.62,13.82,12.48
3,12.25,4.275,352.26,132.97,-0.0119510000000001,23.52,97.6,559.94,817,315.66,1689.7,710.0575,1481.15,92.883,8.4865,0.81,100.68475,178.68,17.16,14.82,13.9,12.48
3,12.75,3.2,339.1875,144.86,-0.00563600000000015,24.0525,97.9325,550.6875,798.775,323.567499999999,1655.625,757.707499999999,1469.4525,92.77625,8.35325,0.82,100.638,169.6025,17.2,15.11,13.8875,12.465
3,13.25,3.9,334.05,144.135,-0.0134065,24.2,97.2,527.24,770,312.72,1613.07,706.960000000001,1425.06,92.7255,8.60325,0.84,100.6,149.98,17.62,15.36,13.9,12.5
3,13.75,3.39499999999999,307.575,125.1275,-0.0174614999999999,23.78,96.72,485.9,722.8,262.42,1508.88,641.740000000001,1326.395,92.6955,8.561,0.85,100.574,143.62,17.94,15.68,13.9,12.5
3,14.25,3.16,278.78,122.5,-0.0189985,23.98,96.56,448.46,667.4,241.36,1385.295,571.98,1219.79,92.741,8.735,0.83,100.54,125.1775,18.28,15.9,13.98,12.5
3,14.75,3,238.1,102.5,-0.0163969999999999,24.04,95.98,384.1,607.04,214.38,1226.075,484.54,1086.05,92.6055,8.04875,0.81,100.5265,113.36,18.56,16.1,14,12.5
3,15.25,2.815,199.6775,91.1049999999998,-0.0118295,24.08,95.96,318.56,520.32,182.16,1040.105,391.46,913.75,92.4775,8.38224999999999,0.81,100.52,103.04,18.8,16.38,14.08,12.5
3,15.75,2.8,164.2425,83.5725,-0.01330625,24.2,96.36,240.72,432.56,140.92,855.195,288.96,730.615,92.482,8.24124999999999,0.78625,100.5065,81.42,18.78,16.5,14.12,12.5
3,16.25,2.6,117.9,65.89,-0.0191525,23.8,96.38,172.52,329.28,100.98,647.605,198.26,559.505,92.4895,7.92175,0.77,100.50825,60.26,18.84,16.6,14.22,12.5
3,16.75,2.6,74.74,55.405,-0.0172540000000001,23.3,96.18,104.42,234.5,78.2800000000001,452.85,121.5,403.715,92.8985,7.32425,0.737999999999999,100.5165,48.64,18.26,16.68,14.24,12.5
3,17.25,2.645,28.8,38.58,-0.0070175,22.79,96.3475,33.0075,131.19,56.6125,245.28,58.625,204.02,93.02575,7.0555,0.7155,100.507,33.6325,18,16.6825,14.3475,12.5125
3,17.75,3.9,15.5625,31.7925,-0.00104200000000001,21.82,96.685,6.22499999999998,45.94,29.0375,85.84,15.855,75.9699999999999,92.7995,7.098,0.705749999999999,100.49,24.025,17.885,16.685,14.355,12.54
3,18.25,3.2,7.3625,33.3999999999998,-0.00012,20.5425,97.33,1.1825,4.0825,1.2825,10.635,1.6,8.80999999999998,87.147,7.50000000000001,0.675,100.48,18.885,17.665,16.6825,14.365,12.4475
3,18.75,3.7,7.14000000000001,29.6125,-0.00012,19.665,97.865,0.964999999999998,0,0,0,0,0,0,7.154,0.66525,100.49825,21.5375,17.465,16.665,14.465,12.4475
3,19.25,3.0625,9.74749999999989,32.4,-0.00012,19.13,97.8825,0.8,0,0,0,0,0,0,7.086,0.68525,100.4965,20.9825,17.2475,16.4,14.4825,12.4475
3,19.75,3.265,8.60749999999998,28.5125,-0.00012,18.5,98.1,1.39499999999999,0,0,0,0,0,0,7.126,0.7,100.49475,20.3775,17.1125,16.365,14.4825,12.4475
3,20.25,4.29499999999999,4.58999999999999,27.225,-0.00012,18.1825,97.965,1.7825,0,0,0,0,0,0,6.806,0.6905,100.49475,19.4125,16.995,16.23,14.565,12.4475
3,20.75,4.1625,5.50500000000001,26.055,-0.00012,17.8475,97.9825,1.9,0,0,0,0,0,0,6.816,0.71,100.4965,22.6125,16.8775,16.095,14.5825,12.4475
3,21.25,3.965,7.47999999999999,26.1,-0.00012,17.4,98.4,1.7825,0,0,0,0,0,0,7.1,0.6905,100.49475,17.05,16.86,15.9775,14.5825,12.4475
3,21.75,4.4,6.3875,27.425,-0.00012,17.23,98.865,1.8475,0,0,0,0,0,0,6.60825,0.68,100.51125,16.63,16.7425,15.96,14.5825,12.4475
