DOY2,HR2,CO2,FC,H2O,SC,H,LE,SH,PA,T_SONIC,PPFD_IN,TAU,USTAR,WS,G_1_3_1,G_2_3_1,LW_OUT,SW_IN,SW_OUT,SLE,RH_1_1_1,RH_2_1_1,TA_1_1_1,TA_2_1_1,VPD_1_1_1,VPD_2_1_1,LW_IN
1,10.25,378.679455805,-5.13221614815,5.2508074166,-1.1427846356,-32.82841134725,11.140754196,3.356037000225,97.00968953275,15.58081828,331.97,-0.646814471775,0.0513,0.668550470125,-9.17725,-12.3635,389.295,166.9125,18.16525,-23.0834147605,17.90786310475,18.308886439,13.6368551325,16.91363099,5.8034328866,6.0877928478,296.495
1,10.75,377.493994575,-4.8774361242,5.098031657575,-1.46928917655,20.688252645,3.086189214325,-7.794491710625,97.0041955595,17.5892121075,490.68,-0.70090632465,0.0856225,0.7224596225,-2.491525,-11.12475,404.485,244.94,27.6135,-20.8205302685,14.59673176675,16.94296446725,16.0508973975,17.2240476825,6.500105210375,6.5071906195,304.0475
1,11.25,377.4857268575,-6.08308553455,4.9644910343,-0.522052914275,39.649531443,6.9657679838,-2.185005287725,96.977545026,18.95696886,527.91,-0.4368363688,0.14836215815,0.640974264825,0.38595,-8.49275,407.9025,259.43,27.96475,-16.04977094075,11.31605697,14.59378752725,17.29455446,18.268998155,7.939235275675,9.014573639475,310.14
1,11.75,377.0997075275,-5.43715077355,4.55944833295,-0.64120414215,27.64812606,3.750149749625,-5.414486777,96.94432264275,19.4430921075,611.52,-0.795014035525,0.2267441262,0.66332706475,2.917575,-5.9546,415.8775,293.585,31.12425,-24.1911404615,9.596755067175,12.6208740305,17.720583465,19.65984677,8.202523025575,7.5763160014,310.595
1,12.25,377.19386805,-4.890434416575,3.930031405425,-0.4306835519,77.992265838,5.2207787536,-5.5530837091,96.888917365,19.8857777575,485.7925,-0.62134572945,0.1903303606,0.584519496275,2.795325,-3.649925,421.2325,238.695,23.8745,-17.199431588,7.270913708875,11.22091211775,18.04969602,19.2614724775,8.2141850568,8.3712780854,312.7875
1,12.75,377.434675025,-5.76957991695,3.8104523934,-0.4436972829,106.2169158805,1.07862780355,-4.77857657635,96.843578227,19.974453125,676.9325,-0.5725877882,0.1864485958,0.7181441207,2.899025,-2.931875,424.83,332.1825,34.76425,-14.9122138605,6.8968228154,10.843299035,18.46438521,19.729445895,7.70839412075,7.85451255825,316.2825
1,13.25,377.4375781775,-5.409558705325,3.541470778675,-0.3130842555,16.9920115971,-3.0995532084,-5.6999651513,96.7820940665,20.361430065,584.0775,-0.5615875283,0.25150931615,0.87628922555,5.967825,-1.6031,428.12,285.7325,29.53225,-16.3775340575,6.550477285375,9.50130297715,18.81075114,19.7836822725,7.951871781,7.7642462654,317.6225
1,13.75,377.987803015,-5.094828572875,3.43856334645,-0.226616811325,-8.55526369999999,-4.9071594286,-5.592103741625,96.7336767565,20.45269659,356.28,-0.520267897775,0.19423696255,0.68171003565,6.1212,0.080575,423.9825,168.395,16.80325,-18.44449368325,5.4032778012,8.537922726525,18.97528686,19.610488525,9.486098800975,8.432475432225,319.1175
1,14.25,377.9841477975,-5.04242548205,3.384886113275,-0.124529063075,25.167211037,-2.3029503368,-2.4641692535,96.69099276575,20.6309539525,402.39,-0.543262643175,0.2389336287,0.847461047025,3.03145,1.987475,420.8525,195.19,19.8305,-22.09405501725,5.2929408201,8.206458156925,19.27785103,19.9435956875,10.7982147195,9.281278357225,319.2275
1,14.75,377.6527939925,-4.289432052375,3.4821234784,-0.96027748355,40.144027693,9.7037572657,-18.345766338,96.634488963,20.8557334825,466.2675,-0.460446985,0.19053008385,0.826612777575,2.38835,3.1162,425.7825,227.8125,24.5605,-14.59605337775,4.8739647216,8.386603534,19.6866789425,20.752373655,9.701669312225,8.103204747275,319.07
1,15.25,378.1473606975,-4.777091890675,3.53095599525,-0.0811925,45.39574276125,-1.1091642407,-4.033084858025,96.606813523,21.17243997,576.16,-0.438182647175,0.217932133275,0.757286163175,3.420275,3.98185,428.5825,280.0875,29.86525,-25.0346811345,5.661948988225,8.3778079122,19.963079185,20.7558170925,12.57350243175,10.97319320975,319.5
1,15.75,378.6063310375,-4.5557139549,3.4590441617,-0.385626027575,43.40795068475,-0.889035893625,-8.297358536525,96.59583315025,21.436992545,616.865,-0.6160202844,0.241340262225,1.074961368025,6.462,4.29755,428.74,299.7225,33.865,-20.6554653915,5.96877646085,8.007056238375,20.3860533125,20.88377876,11.40601947775,9.95067541055,318.975
1,16.25,377.3786881825,-4.1066409726,3.3166789632,-0.533135375,36.799645778,-11.673229282375,-11.7103576737,96.5957347205,21.39408561,451.445,-0.49668860365,0.28349493235,0.90073820005,7.46975,4.420975,424.2325,222.3425,23.79525,-12.9420072699,5.5885002629,8.040406118825,19.62923732,19.68393912,9.521919406225,8.53184418965,315.7825
1,16.75,377.9120023525,-4.612678091275,3.3235399288,-0.595318471175,3.991546607,-9.8050574517,-20.68987361075,96.5990390945,21.2510682,310.46,-0.506727676675,0.2660078831,0.827804784875,6.7282,4.45655,418.9775,145.26,16.485,-9.479080779325,5.556631840575,8.731139472775,19.5843975375,19.714837915,10.57676799025,9.200616896775,314.4825
1,17.25,377.2090432525,-2.4740044435,3.6673749219,-0.850805757,-8.163506120325,-18.473658521,-15.02821545025,96.60300355625,21.056451915,217.7825,-0.457761712375,0.18201028975,0.937599296075,2.617075,4.034475,415.09,101.04,12.484,-8.60917123675,5.759721576625,9.857081881675,18.87370873,18.75763471,9.114351884725,7.68740187775,313.6825
1,17.75,377.4152850975,-1.632993414925,4.347079097475,-0.879426743025,-18.13350329425,-14.54335532625,-21.49912753875,96.6098673005,20.9304988975,93.5625,-0.420687731725,0.161814356025,0.847795884775,-0.16635,3.184125,411.2025,45.35475,5.160575,-11.80419323775,5.7880466856,12.2935566895,18.540674385,18.2223739575,8.833306389775,7.159383634575,313.6175
1,18.25,376.9596143725,-5.993095064325,4.69937835405,-0.98429807675,-46.209356199,-11.0783127,-32.1475001245,96.60305720275,20.506524165,19.164,-0.368738139675,0.113171018975,0.56337699295,-1.6506,2.8507,408.72,7.3652,1.443825,-11.77758012225,5.8341246165,12.95942261475,17.7896790225,17.94308228,8.876896652825,7.470651445525,311.745
1,18.75,376.6242407625,-4.1117834309,4.9340306344,-0.74134532965,-44.89018837575,-13.9441332175,-36.1149806285,96.6327690455,20.1186666225,2.62555,-0.219185449825,0.04811,0.224092179775,-3.985575,1.5286,402.9425,-5.134025,0.379875,-11.3878308802,6.75037973205,14.64389896425,17.04127423,17.06796993,7.4299465916,6.529635204275,307.695
1,19.25,376.2106146125,-1.63512942945,5.210150429175,-0.345742601275,-49.02502664575,-10.62441799175,-26.26565708975,96.6739700145,19.1465271475,0,-0.093721930875,0.0229925,0.43169699385,-6.6224,0.269175,393.2425,-8.43,0.553375,-6.840007434075,10.4848995055,18.82831017525,15.47632623,15.5686010675,5.093899340125,3.801313857625,303.4575
1,19.75,375.5954400525,-0.6511622082,5.25638195855,-0.730783634825,-36.55043735275,-14.4322981815,-20.0546080995,96.7205839835,18.2310771875,-0.00405,-0.104922539175,0.03449,0.426671532275,-7.886325,-0.986525,384.93,-7.405125,0.621225,-6.27588951045,13.12496662225,21.013140633,14.44112446,14.3224440225,4.510501512825,4.64741823535,300.1525
1,20.25,375.72705739,-1.1448305009,5.3181995131,-0.43931813285,-31.06122307525,-7.568125858,-17.56868224325,96.73652173075,17.5779553325,-0.004575,-0.0525475,0.0351325,0.5471116565,-11.2235,-3.00155,379.1,-6.493875,0.588925,-3.3600582686,15.636977382,24.032018071,13.817545995,13.3008646875,3.070959465475,3.48168832095,298.0825
1,20.75,376.333588955,-0.51914500025,5.3827678303,-0.5757278008,-52.39766313725,-5.71037599185,-22.31495308175,96.76775159125,16.9513659,-0.002,-0.0625625,0.03959,0.492220773475,-13.3715,-5.059825,375.0675,-6.2299,0.569625,-6.87065182505,17.9150149765,23.3536873925,12.0991176225,12.6073347975,2.045477173225,2.5566729621,297.2
1,21.25,376.81743074,-0.79360525405,5.3824023575,-0.6368329743,-61.3941260445,-3.60050335775,-12.2603496115,96.79463823725,16.8644030725,-0.002525,-0.111713008,0.03762,0.4729165263,-13.4,-6.0128,372.4825,-5.22045,0.731775,-12.93946158,19.415772703,22.1079347785,12.0634739625,12.1209016175,1.56853622115,1.96750463175,296.955
1,21.75,377.043440575,-1.60146173095,5.71565954065,-0.8122038106,-67.15857297375,-10.6111156081,-14.68329716675,96.814907171,16.33624987,-0.001525,-0.125581321475,0.034385,0.639639308975,-13.4725,-6.046875,370.695,-5.640575,0.597825,-13.283113478,21.79383179925,23.8957004235,11.75258809,11.84529019,1.30538601995,1.61617285095,295.775
1,22.25,376.983974085,-0.4126909324,5.99597345985,-0.6229989368,-78.88685244675,-14.271392232,-12.64219116125,96.832315314,16.30150679,-0.00205,-0.176473111875,0.0428525,0.588677148675,-14.031,-6.5812,368.8325,-5.492475,0.745875,-15.9944388335,23.64243689825,27.405882708,11.41737705,11.6956301725,1.29437119715,1.57814742415,293.6225
1,22.75,377.386940285,-0.33915981805,6.1214353349,-0.81941875755,-86.5707177925,-10.8795793128,-12.342028973425,96.837877525,16.2400549175,-0.001525,-0.18706689355,0.0557375,0.563261931125,-14.9325,-7.820175,368.7375,-5.3896,0.55,-9.18296024705,22.0950251095,29.633932445,10.7810573125,11.5364149525,1.0755963698,1.22145787185,291.9275
1,23.25,378.215842565,-0.70253557725,6.09819689125,-0.4665996179,-77.162236803,-10.347160649,-15.4300447915,96.82780322975,16.09955838,-0.0051,-0.20434668355,0.0561075,0.5862057015,-15.721,-8.7725,367.295,-5.284925,0.72985,-12.3022538471,23.69729798975,29.675947508,10.3896975075,11.1240478125,1.05921357775,1.0599941291,290.8275
1,23.75,377.3337874,-1.0406611838,5.79150138935,-0.9444904536,-82.467234828,-14.529762297,-11.0995232995,96.81190237675,15.5340407075,-0.002525,-0.2395730334,0.05931,0.665357361825,-16.018,-9.42675,365.875,-5.047475,0.6518,-20.628713071,24.7252523705,28.419135563,9.970194925,11.3041118675,0.893575513025,0.89080193005,289.1225
2,0.25,359.7329065425,-1.2760772091,7.433555163,-0.5180970242,-90.1775023255,-10.7658525458,-11.637448084,96.85904108025,14.9718416725,-0.001875,-0.222425737775,0.0452,0.636754480275,-26.11625,-14.68625,369.5875,-5.38175,0.239,-12.594765713,25.146234657,35.5463849445,10.13323838,11.1822787875,1.790615253075,0,298.1125
2,0.75,352.33993103,-3.4012335445,7.2105608398,-4.5000644316,-86.32807771225,-16.42955867875,-9.730711348725,96.852428539,14.834633785,-0.00275,-0.2055490236,0.040715,0.56083332815,-26.575,-15.6125,368.925,-4.76725,0.640125,-30.184581924,25.517,36.573816803,10.308043415,10.567793375,1.1112711168,0,295.975
2,1.25,368.29543297,-0.88628496,7.2876319629,-0.4182993824,-79.4154480705,-13.447319131,-12.4742877905,96.813575244,14.7161037725,-0.007875,-0.289540915575,0.0587875,0.499508880425,-26.74,-16.10875,367.1,-4.533375,0.604,-5.0139878836,26.93852091775,37.519148421,9.9537883525,10.70938105,0.738061694,0,294.6375
2,1.75,366.96152808,-2.6162107195,7.4458755577,-0.7923904698,-82.7570010975,-17.940331195,-16.53526555525,96.7853571435,14.26543312,-0.0055,-0.2207237954,0.1013530695,0.624377334925,-26.8,-17.27,364.9875,-4.759,0.455875,-8.7172343034,26.88885871225,40.547307601,9.347560625,9.7416708625,0.344446354,0,294.375
2,2.25,348.2670485,-0.0446095711999999,7.4765184368,-4.7529122479,-85.37383948525,-9.150917844375,-12.21459101075,96.74708633525,14.2370939075,-0.005625,-0.20956099295,0.0845525,0.856783437475,-26.8,-17.70875,360.975,-4.341,0.667125,-32.7424548853,25.94096951925,41.364604559,8.759867585,9.9246971625,0.5190853052,0,293.725
2,2.75,367.62727207,-5.141176475275,7.129499877225,-0.796664909825,-86.15424112525,-11.63703987625,-9.955096442275,96.73161418675,14.0640352875,-0.00475,-0.1987999482,0.128518256075,0.50569000935,-26.8,-17.84625,361.275,-4.165375,0.5925,-8.379680369975,25.96560714925,39.284265064,8.2089514775,9.95398505,0.6293916899,0,292.7875
2,3.25,368.7396086425,-9.118889814775,7.205786459375,-0.369140797975,-94.280987173,-16.48807580625,-14.24320862525,96.73199638925,13.658034015,-0.0029,-0.1937889823,0.08028,0.7930673131,-27.89,-17.955,360.27,-4.1877,0.2934,-8.6120162591,26.681220104,41.2311331555,7.87113674,9.83811698,0.251911146875,0,291.77
2,3.75,366.7843730925,0.26116798215,7.272274361125,-1.056444592825,-93.4556747295,-15.9026535945,-8.129067799875,96.72696133375,13.48989008,-0.002,-0.244817580475,0.1366960742,0.983353252125,-27.835,-18.086,359.09,-4.2043,0.666,-4.85183717535,26.95554386025,42.02077216925,7.80308134,9.66427944,0.065422555875,0.223477408225,290.55
2,4.25,365.12933518,-0.0452233586999999,7.148235702175,-0.93593307015,-98.80930124425,-12.643922589,-7.1511884555,96.724561577,13.4393348475,-0.003,-0.205404708475,0.198563014825,1.418485102325,-27.992,-18.108,358.99,-4.3743,0.5317,-11.3046950966,27.48021170675,42.631252172,7.861644775,9.45354018,0.1309274224,0.21495780815,290.09
2,4.75,367.83746541,0.0397514189000001,7.0907129617,-0.585066524,-92.7185138595,-14.166724911,-6.58169453855,96.71035209875,13.191521475,-0.0048,-0.242272956375,0.184043744625,1.0233276284,-27.91,-18.134,357.27,-4.0723,0.5217,-7.8788628494,28.42219665125,42.706399938,7.3864147075,9.1784687,0.50283379455,0.2249488738,290.83
2,5.25,355.6386334075,-0.27335261095,7.0201982246,-0.4378249413,-96.63127762,-12.621833785,-9.921924443125,96.698390591,12.6800202775,-0.002925,-0.303681842425,0.1202589303,0.964772699125,-28.34225,-18.14775,356.4525,-4.283175,0.1592,-7.3060371522,27.70148355,43.37830304225,7.0414647025,8.8239552425,0.58279183475,0,290.43
2,5.75,356.4206414575,-0.121893969175,7.00449372335,-0.556754575025,-91.465067744,-12.05273069475,-8.5141748786,96.69625216475,13.1525058225,-0.002,-0.299684909425,0.115327147425,1.05088902695,-28.50075,-18.24175,355.5075,-3.92295,0.474475,-11.3462327395,28.69811676875,44.38859800825,6.9742553525,9.2265063075,0.4364697691,0.117636808575,289.42
2,6.25,350.740903435,-0.767939790175,6.984856609375,-2.06048197755,-92.84000909075,-13.605046424,-8.83774286625,96.7052093725,13.1393546375,-0.006,-0.257925630025,0.13461553625,0.670275076075,-28.7545,-18.3095,356.15,-4.406475,0.275325,-19.038277926,29.336335873,45.054088407,6.80277745,9.1839225825,0.2032595802,0.1459726149,288.775
2,6.75,368.60664489,-2.5223262284,7.0249337596,-0.6373246509,-85.59835875825,-17.251958316,-12.629563442,96.69476193775,12.5423715225,-0.006925,-0.2492725675,0.115093314275,0.845302500125,-28.79325,-18.4925,355.1225,-4.238975,0.5313,-6.021434907,28.5534850545,43.08344563,6.28577494,8.58844743,0.391251805,0,286.85
2,7.25,335.0459513425,-13.64458553625,7.0772795676,-0.2967614916,-96.2633247325,-12.965145176,-10.4337966127,96.729334043,12.5823855475,-0.000925,-0.2638128173,0.0707425,0.7184922115,-28.77325,-18.9755,353.85,-4.26555,-0.026775,-6.2877021545,28.91011788225,45.354775138,6.5203974025,8.7421703525,0.39040500125,0,287.0225
2,7.75,354.8794149325,-1.799380959275,6.90902214295,-0.347397292075,-96.580820736,-14.579147581,-4.9783589446,96.76255736175,12.497860495,0.857925,-0.202745582225,0.131277102775,0.4906568452,-29.403,-19.50075,353.79,-2.06775,0.30915,-8.1480955662,24.44043106,46.517934419,6.4050568925,8.3006987625,0.3092986785,0,286.49
2,8.25,360.479485895,-5.003869669575,7.089037978125,-0.60564035715,-89.39079713625,-13.2207791,-1.7406585272,96.816612894,12.6426779575,26.17125,-0.262610275425,0.0802175,0.877220340475,-29.7695,-19.873,354.6675,7.92145,1.601325,-7.133231709375,23.08246761025,40.73342846175,6.3541403525,9.838105835,0.66587629775,0.420031705825,284.81
2,8.75,362.95993229,-1.724554951025,7.064910320125,-0.054137322075,-90.54908918775,-4.3796802468,1.3920661056,96.82435607425,13.487045795,88.35,-0.333152738125,0.1934330153,0.610241456025,-28.0475,-20.0325,364.725,29.3725,5.29225,-4.9404945387,23.91112178975,35.01610760175,6.60014008,13.711350575,0.431195037125,1.0979749892,291.45
2,9.25,363.1185683075,-2.4635476385,5.712226261,-0.86943101885,-59.667856819,0.642034721625,-0.764431161375,96.84869050225,14.9719634325,184.185,-0.295792977775,0.08304,0.56023749665,-23.45475,-18.9375,382.0475,35.0195,9.2095,-9.858363720075,21.16726412825,23.890991435,9.20116901,15.020149895,1.9786068903,2.99891843125,297.305
2,9.75,363.2291111425,-3.44861480955,6.775218009525,-1.129511497225,-26.269003699,-4.149706481575,6.8238322709,96.84180791325,16.6188868825,211.98,-0.257446873525,0.1467084524,0.50398527365,-12.982,-18.086,392.1,98.92,10.892,-12.70268385825,20.53050678625,20.65789998125,12.221165975,16.51846566,2.7338027237,4.04709598035,304.74
2,10.25,360.909878725,-5.28933684875,5.95175699575,-0.866305849325,-43.0684443345,0.7796189873,2.0222259566,96.8604976,17.4645925,274.6775,-0.2830917304,0.1146509424,0.6031155092,-5.5833,-15.71275,401.68,128.93,13.44825,-16.8320603675,15.00023305625,16.2548051075,14.0914405825,17.106058225,2.697744528675,5.684891889,312.755
2,10.75,358.7222693,-4.16856309925,5.77798146725,-1.05229554775,-1.0910777325,-2.8154957977,-5.4163026436,96.846413322,17.94594664,348.2,-0.412380317,0.1615595904,0.6772623156,-2.752,-11.625,401.4,168.05,18.15,-11.1954036925,13.74933054625,15.3385059475,15.4284091075,16.529243,3.1216553,6.84408328125,320.15
2,11.25,356.11463706,-9.547728856225,5.5052159464,-1.370590816,30.055679913325,4.53357090795,-16.022417664,96.81613525875,18.4514115025,559.135,-0.64603322215,0.1865421195,0.7551491982,0.16835,-8.21875,411.97,270.7,26.81575,-14.6737299,12.2021425005,14.238198088,16.209332745,18.18169672,3.2289612169,6.7628550008,323.1775
2,11.75,355.8495660525,-5.3551554631,5.187701212375,-18.409546117125,90.9048036025,5.164151475775,2.5800789266,96.7974877515,19.3980689275,636.85,-1.1810286048,0.2550416384,0.3331978038,4.5478,-6.0485,428.82,308.65,31.8,-25.3191501405,10.4940470295,11.99534209055,17.5170175875,19.025082445,6.217030627075,7.15588120285,325.12
2,12.25,355.80922616,-10.22235631635,5.2585432248,-0.375771993075,98.2058352645,-11.904797495,-4.006438981525,96.759929488,20.56910105,720.1025,-1.308964614575,0.306255829175,0.757390264075,7.554925,-2.58445,438.245,350.82,35.81075,-50.13371267175,8.64547598115,11.4599967098,18.1430704975,19.666455715,7.566617777375,9.64711345885,327.5025
2,12.75,356.10475838,-5.6236954438,5.036133067,-0.3359353016,-21.574150534,12.4871456151,-6.352794142,96.705213842,20.93610886,761.3,-1.402681131075,0.261981831825,0.737429568,13.07,0.159,444,381.6,39.745,-12.766716798,7.9461978933,10.904662859,18.4200393325,20.265129055,8.74097348735,10.091578781,330.15
2,13.25,356.3436586125,-6.073947871,4.85077366525,-0.1827826456,46.2759614275,26.20319443,-2.3384469206,96.6547487505,21.28013238,785.2,-1.3516011992,0.3017546362,0.739164322625,15.555,2.853,448.35,381.25,39.975,-25.805458936,6.445971202525,9.85837072705,18.3706009875,20.83145497,8.7916780963,9.268995089225,332.3
2,13.75,356.625801655,-5.320145040175,4.690578190325,-0.7145079475,145.75334572,9.700243736,-3.731328119875,96.583848846,21.825953805,711,-1.011280331,0.1869396062,1.0500669718,16.445,6.5775,442.1,349.15,33.09,-16.714070965,6.023759332275,9.13256647245,18.306894245,21.107024165,7.0281620459,10.321217964375,333.3
2,14.25,356.4335792375,-13.536586719575,4.44850707905,-0.391565040075,81.22970266815,15.66304993225,-2.841615298925,96.51768546375,21.9917989925,651.65,-1.186241994,0.336972819,0.85412267975,13.385,8.695,442.9,314.95,30.85,-14.597263756,5.8610110876,8.609660766175,18.60139244,21.43600979,6.463925180125,10.755205679475,334.35
2,14.75,360.33436258,-10.76798206935,4.136433671675,-0.1863200856,-48.832340662,2.82964759625,-5.0206934246,96.460600742,22.06674332,543.795,-2.739768575,0.2795873448,0.9626027185,13.11,8.763,447.075,259.91,26.9575,-18.6811039365,5.804809082275,8.000278763925,18.8688049675,21.4273496,9.153905440925,14.640427928,332.755
