DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,398.174397575,4.716172425,1982.94273655,-4.58164,-13.276573,-21.4678375,-37.4027195,-6.217019825,0.203492575,0.046447975,-1.5476651,0.173119475,0.050440775,100.431,66.5134,2.348355,0.14250355,2.236695125,0.0597182,3.9703175,4.7352725,5.9489225,6.13939,7.0525325,-68.2529456,0,-0.26796875,-2.484215,0.0510085,261.7357534,316.097083875
1,0.75,393.616922075,5.1701234,1983.178273,-0.890394025,-8.079818225,-21.9538,-36.9004135,-6.217019825,0.240998175,0.045029925,-1.985511625,0.169005425,0.042732725,100.4125,70.9358,2.67025,0.11770015,2.21018855,0.06985815,3.8277275,4.6836625,5.85687,6.146795,7.0574125,-70.9402215,0,-0.24298525,-2.090445,0.0088595,263.091713,316.4940318
1,1.25,400.0852282,5.1698202,1947.312266525,-1.471901,-12.12010825,-21.7149875,-74.437005325,-5.46100275,0.2806828,0.050884925,-2.023159375,0.15536315,0.047952,100.3525,68.3349,2.717595,0.11386105,2.255943125,0.06516125,3.7465825,4.62574,5.771125,6.1423025,7.0739625,-67.73499,0,-0.246013,-2.272535,0.09314575,262.4063094,314.91921245
1,1.75,395.657431,5.0027668,1949.28386385,-1.025532775,-10.17301305,-21.7056625,-69.571443775,-4.704985675,0.30100195,0.044829275,-1.46440975,0.164836575,0.038533375,100.341,65.73825,2.38703,0.1101128,1.82547545,0.0624282,3.601605,4.58217,5.678615,6.1495025,7.075225,-63.485525,0,-0.2429755,-2.086255,0.2251625,264.00031125,313.9329218
1,2.25,397.054822875,4.3598815,1942.4150997,-1.02907215,-17.09352825,-21.77085,-39.68268805,-43.7353972,0.25117645,0.04953685,-2.3068659,0.194353675,0.04379315,100.3575,59.94605,2.515985,0.10131565,1.44395915,0.0802468,3.452415,4.529845,5.590435,6.14898,7.0797075,-64.36023,0,-0.24301175,-2.05477,0.08580025,266.7284371,315.61860405
1,2.75,398.651585025,4.620798475,1954.297569475,-1.44514225,-9.4985791,-21.87385,-39.11668,-41.327472225,0.1840981,0.0314991,-1.72750645,0.1650727,0.046312575,100.336,65.98035,2.479635,0.1012597,1.3981721,0.0875533,3.3370125,4.413395,5.5058025,6.15391,7.09473,-61.8002518,0,-0.2669295,-1.760695,0.1976005,266.6097634,313.355065675
1,3.25,398.54655525,4.25103025,1959.73893115,-24.424029725,-7.36897505,-22.5856125,-84.2614516,-38.91954725,0.2433029,0.0494942,-1.507275375,0.16762665,0.046541225,100.3605,57.8782,2.39781,0.1304997,1.60629895,0.0548724,3.24869,4.3032925,5.42553,6.1612525,7.1080175,-59.6234983,0,-0.2589335,-2.240025,-0.09010225,268.00275205,313.089578725
1,3.75,393.136499025,4.5640515,1962.53037955,0.7163631,-13.7761945,-22.940125,-77.3950784,-46.95398175,0.264781825,0.04109905,-2.20987275,0.190135975,0.04515545,100.321,56.476,2.79464,0.123198,1.304227275,0.0669719,3.144165,4.1869425,5.3455725,6.1563175,7.1104775,-66.4737785,0,-0.257024,-2.41138,0.083067,267.98744055,311.393848125
1,4.25,394.610071,4.595476175,1959.035380625,-0.61058355,-16.2709766,-22.5932,-79.816337,-47.979752375,0.137932225,0.05246655,-1.30552625,0.1686801,0.057389125,100.3205,54.703,2.19909,0.11023435,1.2402986,0.053202825,3.0654725,4.086215,5.2979425,6.1581825,7.1031225,-62.14754455,0,-0.22896125,-2.137175,0.06107725,266.84924725,310.8469464
1,4.75,396.699144225,4.456177575,1957.59495695,0.613688425,-4.27963025,-22.3771125,-66.9826342,-9.52230715,0.296290275,0.0283816,-1.540079,0.159968725,0.048429375,100.3245,56.0318,2.197885,0.10858995,0.3846755,0.080639725,3.00695,4.0069625,5.25829,6.1648775,7.1123775,-61.1067866,0,-0.2399485,-2.626145,-0.0751255,269.54265765,312.063356175
