DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3,CH4_1_1_1,CH4_1_2_1,CH4_1_6_1
1,22.25,2.30064588424219,-9.07236672935971,0.0971814772655571,0.290362650686736,-0.0320287774955252,0.235688544691413,-0.210431757540784,-0.100872664346739,0.355036022048309,-7.88831330320945,-1.42824146024167,0.627712119415908,1.72,1.33,0.815,0.57,0.18,-9.2445,-8.7235,-9.3566,-9.6753,-9.7778,-9.52,-9.8767,96.016475,77.955,0.56275,-7.43,-7.32,-7.32,-6.26,-5.89,1,-1.4,2.3,0.04,254.15,277.1,282.45,285.15,0.03,0.04,0.07,0.09,0.05,0.03,-0.14,0.07,0,0.04,0.047,0.0885,1.1145,1.5435,2.265,2.6505,3.304,3.7815,5.197,-0.4865,-0.2335,0.2015,1.1345,1.915,2.4995,3.1775,3.4545,4.8395,-0.054,0.4745,0.873,1.6065,2.042,2.465,3.263,3.304,4.922,0.5485,0.535,1.1265,1.3855,1.7935,2.371,3.101,3.7535,4.838,-0.222,0.11,0.399,0.9105,1.534,2.0745,3.098,3.263,4.383,-4.5585,-5.906,-4.9045,-15.13,2.55999219895915,2.31041318895962,2.26813644070566,2.31544980132949,3.23407316086484,3.08844032440787,2.47489761106288,420.237617007944,424.313688790283,424.555695795295,424.203843505582,424.73896694771,424.485752879661,425.139398931748,422.266079780799,425.205726045962,422.654567713675,424.661667915019,427.765138273315,429.043282200963,2033.45316000474,2031.84058923846,2025.34233823372
1,22.75,2.28299606349763,-9.00614279003503,0.0966149485017136,0.336458762960052,-0.00315387119305856,0.313723348581813,-0.226382439098998,-0.325144870468304,0.336026728616631,-7.16754125736893,-1.89413242579322,0.645878419524355,1.63,1.32,0.78,0.56,0.17,-9.6091,-8.874,-9.6695,-9.6696,-9.79205,-9.8286,-9.8798,96.02172,78.855,0.54375,-7.475,-7.495,-7.395,-6.45,-6.1,1,-1.38,2.3,0.04,253.05,276.15,281.25,284.75,0.03,0.04,0.07,0.09,0.05,0.03,-0.13,0.07,0,0.05,0.0455,0.085,1.1155,1.543,2.2645,2.65,3.3005,3.7805,5.196,-0.4965,-0.241,0.2005,1.134,1.9155,2.489,3.1765,3.4535,4.8395,-0.054,0.4735,0.873,1.603,2.039,2.4635,3.262,3.3035,4.922,0.5475,0.521,1.1245,1.385,1.7935,2.373,3.1005,3.753,4.837,-0.2375,0.109,0.3975,0.9045,1.5335,2.074,3.098,3.262,4.382,-4.5465,-5.8635,-4.943,-15.38,2.56226911052611,2.3905384510901,2.27945441506773,2.32001933436411,3.17628055098912,3.1346005998107,2.44993520159563,420.35440886213,424.393116342703,424.49159374593,424.514096803993,424.784100775086,424.738656620378,425.254944095934,422.676147081907,426.288856316473,422.898907100746,422.487541248921,427.970329803983,427.506323778738,2031.86381220176,2032.32651452196,2022.9454008753
1,23.25,2.22645439071851,-8.83724686122892,0.10836351660585,0.332374882740323,0.0305432799059173,0.33533225972271,-0.244555196132234,-0.120544620027186,0.328830754274641,-7.11601951332287,-1.86988362079319,0.602509492159258,1.65,1.275,0.76,0.515,0.16,-9.5771,-9.1175,-9.5421,-9.84015,-9.85485,-9.948,-9.7902,96.02739,80.08,0.493,-7.275,-7.215,-7.42,-6.41,-5.98,1,-1.4,2.3,0.035,252.9,276.95,281.2,285.3,0.03,0.05,0.07,0.095,0.04,0.03,-0.13,0.07,0,0.05,0.0425,0.0805,1.1165,1.5425,2.264,2.6495,3.3,3.7805,5.194,-0.5125,-0.252,0.2005,1.1345,1.915,2.489,3.176,3.4525,4.8385,-0.053,0.473,0.8725,1.606,2.038,2.4625,3.261,3.303,4.919,0.546,0.515,1.123,1.3845,1.799,2.3715,3.1005,3.752,4.836,-0.25,0.1065,0.3925,0.898,1.5335,2.073,3.097,3.262,4.381,-4.521,-5.7985,-4.937,-16.005,2.50349017863426,2.28844708065949,2.22234137195233,2.2779956423432,3.0798063752152,3.04781231211718,2.36399776212734,420.54572938604,424.506068652069,424.644493518792,424.387981332519,424.622528554772,424.497050314818,425.194584128354,422.258287531717,427.569506267204,423.149971912832,423.815060200366,428.758091052209,429.461012622328,2033.17773013653,2031.51744565087,2020.17945013817
1,23.75,2.15403101727552,-9.11857482456123,0.103901374146963,0.306043213611806,-0.0151850382900118,0.349050789632856,-0.428206006524472,-0.223422468122322,0.296381411097213,-8.57784945252726,-1.79111662932157,0.582152257711333,1.58,1.195,0.7,0.47,0.15,-9.96375,-9.357,-9.90455,-9.8919,-9.884,-9.8734,-9.5534,96.011415,80.05,0.4716,-7.445,-7.505,-7.715,-6.75,-5.855,1,-1.475,2.4,0.02,253.85,276.2,282,284.9,0.03,0.04,0.07,0.1,0.05,0.03,-0.13,0.07,0,0.05,0.04,0.0785,1.1175,1.5425,2.2635,2.649,3.2995,3.78,5.191,-0.552,-0.261,0.2005,1.1335,1.913,2.498,3.1755,3.452,4.8375,-0.0565,0.4725,0.8715,1.607,2.036,2.463,3.26,3.309,4.918,0.545,0.5115,1.108,1.3835,1.799,2.3705,3.0995,3.751,4.8355,-0.2545,0.1035,0.393,0.893,1.5325,2.0725,3.097,3.262,4.381,-4.512,-5.8215,-4.9795,-16.11,2.47461658944626,2.29572350753864,2.22674514756998,2.25980503173872,3.09685421917513,3.05435835589476,2.24719651606129,420.416926042608,424.946496206471,424.765774680719,424.494052381253,424.855507670385,425.049862753507,425.243885423748,422.80319454214,425.973600734654,423.427328559432,424.321237794562,429.190039540418,427.670417420225,2033.28942451497,2033.44393139792,2019.77766148753
2,0.25,2.19581007197133,-11.1973665459521,0.125137609420051,0.251963733705887,0.0537579944512335,0.298286355007638,-0.232587599847534,-0.375802109735567,0.284215341527376,-9.19227374271366,-2.41113080510732,0.511473514004799,1.625,1.19,0.75,0.485,0.18,-11.2233,-11.112,-11.38765,-11.3695,-11.7811,-11.6311,-18.5779,96.09139,75.525,0.5361,-10.325,-10.24,-10.82,-9.42,-3.91,0.95,-2.055,2.5,0.08,229.9,263.6,292.45,293.35,0.03,0.04,0.07,0.1,0.05,0.02,-0.13,0.06,0,0.04,0.0055,-0.021,0.771,1.1635,1.746,2.038,2.575,3.0225,4.3375,-0.416,-0.273,-0.307,0.684,1.2985,1.9495,2.4945,2.687,3.9685,-0.06,0.329,0.5475,1.0855,1.4255,1.798,2.5955,2.5425,4.055,0.5335,0.45,0.7665,0.9495,1.3435,1.812,2.476,3.0635,4.129,-0.096,0.174,0.291,0.7005,1.087,1.4895,2.521,2.628,3.576,-3.619,-4.238,-3.925,-38.505,1.92832072868854,2.01486917727316,1.98445205640948,1.97741436781769,1.8351525669166,1.83674419892101,1.76380402854917,421.730048663289,423.755199932387,424.135922052862,423.661065085507,423.858946331137,423.738111211008,426.071292677029,423.100847319674,426.039599438948,424.238726691055,424.752208775092,430.858049251184,430.689554404336,2035.98937337709,2035.67978711131,2021.86894068148
2,0.75,2.07946358403597,-11.3369220589364,0.122379339303511,0.26891154130862,0.0539327255958637,0.24586127690936,-0.364595972806968,-0.417855724637358,0.275793382618483,-9.69961700807941,-2.73657951883,0.540799759482222,1.535,1.24,0.705,0.46,0.195,-11.42105,-11.252,-11.533,-11.55815,-11.932,-11.7823,-18.7745,96.07782,76.28,0.5173,-10.765,-10.925,-11.125,-9.94,-4.135,1,-2.235,2.6,0.075,226.9,262.5,292.2,292.85,0.03,0.04,0.07,0.095,0.05,0.02,-0.13,0.06,0,0.04,0.004,-0.019,0.766,1.164,1.755,2.021,2.5745,3.022,4.3375,-0.4035,-0.268,-0.3065,0.6825,1.29,1.951,2.4935,2.687,3.968,-0.0625,0.337,0.549,1.0855,1.421,1.797,2.5945,2.542,4.055,0.5335,0.451,0.766,0.947,1.343,1.8085,2.4755,3.0645,4.128,-0.101,0.174,0.292,0.7005,1.087,1.4895,2.521,2.625,3.574,-3.636,-4.283,-3.9345,-44.17,1.92834423226314,1.90479145468544,1.92266928877429,1.85146199075382,1.83667584469487,1.84560891480148,1.72558996059272,421.864340478262,424.250303625356,424.587699367059,424.20243290695,424.938864446286,424.455731870805,426.199184707156,423.196915423138,426.315913021112,424.684523028567,424.639232069168,431.198184457241,430.923272067653,2037.47295477494,2036.22360080688,2029.65370747824
2,1.25,2.0593002233507,-11.7904508953863,0.130389764037564,0.290049045801257,0.0192037525850143,0.24887656938866,-0.211676658022148,-0.389440736787438,0.273294085269082,-9.60873779434242,-3.2583423373945,0.480361351599089,1.54,1.17,0.675,0.465,0.16,-11.47775,-11.369,-11.7552,-11.6762,-12.0738,-11.9412,-19.0774,96.05669,76.14,0.48185,-10.875,-11.095,-10.935,-9.92,-4.24,0.95,-2.105,2.5,0.09,228.15,261.7,292.25,292.65,0.03,0.04,0.07,0.095,0.05,0.02,-0.13,0.06,0,0.04,0.008,-0.02,0.766,1.163,1.7545,2.02,2.575,3.0215,4.3365,-0.418,-0.283,-0.3055,0.685,1.293,1.9545,2.482,2.6935,3.9675,-0.062,0.3305,0.549,1.0855,1.426,1.784,2.5945,2.541,4.056,0.533,0.451,0.766,0.9455,1.343,1.812,2.475,3.06,4.128,-0.103,0.174,0.2935,0.701,1.087,1.4895,2.521,2.628,3.575,-3.65,-4.282,-3.948,-40.205,1.89625982518672,1.86944853902633,1.87811360439216,1.83063973468207,1.88806591881849,1.89047508180982,1.74235343997619,421.915931157748,424.134301617167,424.920088089382,424.285192443782,425.086946739783,424.411418726962,426.005128255169,423.287170431993,425.602904231772,424.422306992329,424.796196188303,431.76808679545,433.143037753496,2039.2357549381,2040.11908984468,2024.74486452963
2,1.75,2.08145150260717,-11.7162749086687,0.130336199846652,0.27434094712851,0.0378432945215491,0.383873065597934,-0.302034710194702,-0.313069744728867,0.266698989504427,-11.6071810148639,-2.06235401633731,0.53976673810249,1.505,1.16,0.675,0.425,0.16,-11.5995,-11.437,-11.8022,-11.79785,-12.1976,-11.971,-19.3536,96.06307,76.23,0.48385,-10.815,-11.21,-11.09,-9.97,-4.395,1,-2.21,2.5,0.065,227.4,262.6,291.95,292.7,0.03,0.04,0.07,0.09,0.05,0.02,-0.13,0.06,0,0.04,0.008,-0.0215,0.766,1.162,1.759,2.02,2.57,3.0215,4.337,-0.491,-0.29,-0.305,0.693,1.281,1.963,2.481,2.694,3.9665,-0.0615,0.324,0.551,1.086,1.433,1.784,2.5945,2.541,4.055,0.533,0.4575,0.7625,0.944,1.3425,1.812,2.475,3.0635,4.1275,-0.1055,0.174,0.2935,0.698,1.087,1.4885,2.5205,2.627,3.575,-3.632,-4.238,-3.937,-43.62,1.95083198262781,1.86067651680213,1.82732668078377,1.79887764077771,1.79831801109161,1.76599238449451,1.68371341145799,422.010236587113,424.116934942762,424.780186499212,424.421939623752,425.066641689945,424.475464544853,426.914657508381,423.661299395233,426.100400349075,424.765170239902,424.48664384864,432.370692854203,431.54493118346,2038.65080704466,2042.73271892232,2026.66600106259
2,2.25,2.11935132241237,-11.8925198893443,0.139716889300073,0.256065338798106,-0.0064059948465149,0.292528775187026,-0.453893056257578,-0.332847548123987,0.266401325838785,-11.6833198317068,-1.86793342197967,0.524867081734126,1.5,1.14,0.655,0.39,0.155,-11.8094,-11.6745,-12.0566,-12.0841,-12.53685,-12.306,-19.4669,96.07074,76.38,0.4512,-11.17,-11.29,-11.19,-10.36,-4.465,1,-2.515,2.6,0.07,228.95,260.8,290.35,292,0.03,0.04,0.07,0.095,0.05,0.02,-0.13,0.06,0,0.04,0.005,-0.022,0.766,1.162,1.759,2.0285,2.57,3.021,4.336,-0.5105,-0.2815,-0.304,0.691,1.285,1.957,2.475,2.694,3.966,-0.061,0.316,0.5495,1.086,1.4365,1.784,2.594,2.541,4.055,0.533,0.4575,0.763,0.947,1.342,1.8115,2.474,3.0625,4.127,-0.1085,0.1745,0.291,0.698,1.0865,1.4885,2.52,2.626,3.576,-3.649,-4.287,-3.9385,-46.325,1.97541758069665,1.80715838924302,1.816314056951,1.81825069332784,1.79837155279492,1.79808246312385,1.78458130957001,422.553498377608,424.249062862078,424.656692305446,424.641427137023,424.209752912937,424.458088166128,426.270413888596,423.446614741715,426.204164859386,424.678698726007,424.633223712089,431.754474063673,431.077261320866,2039.84568495644,2038.3921501654,2027.18275633469
2,2.75,2.11235154066218,-12.1299862264938,0.138731384947702,0.279674018437425,-0.0110523410816881,0.275672339350924,-0.614240895574936,-0.430291562349302,0.266339451527848,-13.177198766864,-2.9806649129922,0.497046993233171,1.515,1.15,0.635,0.43,0.145,-11.96035,-11.7625,-12.24785,-12.4407,-12.6405,-12.4429,-19.5407,96.06791,77.75,0.4498,-11.63,-11.1,-11.275,-10.59,-4.83,1,-2.54,2.6,0.035,225.25,261.45,288.7,292.55,0.03,0.04,0.07,0.09,0.05,0.02,-0.13,0.07,0,0.04,0.004,-0.022,0.766,1.157,1.758,2.02,2.5695,3.0205,4.335,-0.509,-0.2965,-0.304,0.6865,1.28,1.963,2.474,2.691,3.9655,-0.06,0.321,0.549,1.086,1.4365,1.7825,2.594,2.5405,4.052,0.534,0.4575,0.763,0.947,1.342,1.803,2.474,3.0585,4.127,-0.1115,0.174,0.288,0.698,1.0825,1.4885,2.52,2.626,3.576,-3.6295,-4.257,-3.923,-47.17,1.95534255917707,1.7735005923083,1.78238212525621,1.78906313377468,1.77609685071725,1.69420480513859,1.58129819421754,422.497130512082,424.418307785824,424.915802798303,424.897900142851,425.289477794917,425.061507130426,427.539760001045,423.664562447018,426.422309407537,425.676809199798,425.296753365802,431.995506508302,430.825523959126,2044.5276494451,2044.46980446887,2031.39994797137
2,3.25,2.12276971574721,-12.1484144474564,0.138619749771132,0.262063131621478,-0.0272550493515591,0.29537493884348,-0.476239969951677,-0.417332794623807,0.276891046671963,-9.67233064531039,-1.64699265388541,0.505489500828013,1.56,1.175,0.62,0.405,0.135,-12.0564,-11.915,-12.41075,-12.49885,-12.8243,-12.6436,-19.6633,96.090435,78.37,0.4344,-11.475,-11.375,-11.165,-9.98,-4.855,1,-2.435,2.5,0.045,229.2,261.65,289.25,293.05,0.03,0.04,0.07,0.1,0.04,0.02,-0.13,0.07,0,0.04,0.004,-0.022,0.767,1.161,1.753,2.0275,2.57,3.02,4.334,-0.513,-0.306,-0.304,0.679,1.283,1.953,2.48,2.6915,3.965,-0.059,0.321,0.549,1.084,1.433,1.7825,2.594,2.539,4.052,0.5345,0.4575,0.765,0.947,1.3415,1.802,2.474,3.0625,4.1265,-0.116,0.1745,0.2855,0.7005,1.08,1.488,2.52,2.626,3.575,-3.485,-4.215,-3.898,-43.44,1.84746584595609,1.71794438762709,1.74451469980419,1.74612725379846,1.75913903969797,1.65741960773373,1.61955241868889,422.689806365681,424.41838157942,424.725250556428,424.462351394476,424.711124080087,425.239301297143,426.462123361757,423.465194003091,426.583745647745,424.497954643704,424.313295811422,432.433826018009,431.210175483544,2040.49217879949,2044.19818543233,2037.78664426141
2,3.75,2.12795454787018,-12.1211946908535,0.134311042572566,0.314025194473173,0.00198109405732658,0.266832241986904,-0.383718030216709,-0.159014832244784,0.265999814363593,-11.6294994477208,-1.53790802994461,0.526917729194839,1.6,1.23,0.68,0.44,0.125,-12.4198,-12.172,-12.7298,-12.87,-13.01105,-12.8261,-19.7358,96.09215,78.18,0.4458,-11.54,-11.63,-11.39,-10.6,-4.83,1,-2.36,2.5,0.03,231.05,260,288.6,293.1,0.03,0.04,0.07,0.09,0.045,0.02,-0.13,0.06,0,0.04,0.0055,-0.0215,0.766,1.163,1.757,2.036,2.569,3.0195,4.332,-0.507,-0.307,-0.303,0.672,1.2865,1.956,2.4735,2.69,3.9645,-0.06,0.339,0.55,1.088,1.432,1.783,2.593,2.5385,4.051,0.535,0.458,0.765,0.9455,1.3405,1.802,2.476,3.0615,4.126,-0.123,0.175,0.2855,0.7,1.08,1.488,2.52,2.6255,3.573,-3.537,-4.2305,-3.902,-43.51,1.78496249396244,1.6315810385042,1.69779130263864,1.6605428445684,1.65348906229147,1.63848992138474,1.63868296371657,422.641279131925,424.894104087223,424.957035122735,425.297124040439,425.122053128521,425.383018017138,427.55411386356,423.345051242589,427.67162121051,425.400086903295,425.790911550435,432.123398863489,432.772867796844,2039.32054401044,2039.30223835023,2030.91035702853
2,4.25,2.15930477718528,-12.2373461378736,0.136777820826697,0.301054015230799,0.0211072583956828,0.291183373051793,-0.535590112054646,-0.0463152932126235,0.279847756391847,-10.6610238806735,-1.95213194195051,0.565075652459557,1.535,1.13,0.635,0.41,0.12,-12.5442,-12.2745,-12.8478,-12.845,-13.0149,-12.8282,-19.8656,96.098865,78.935,0.425,-11.635,-11.65,-11.49,-10.61,-4.785,1,-2.395,2.5,0.02,228.7,259.3,288.65,292.6,0.03,0.04,0.07,0.09,0.045,0.02,-0.135,0.06,0,0.04,0.008,-0.0215,0.766,1.163,1.7525,2.036,2.573,3.02,4.333,-0.509,-0.325,-0.302,0.6715,1.294,1.956,2.4725,2.69,3.964,-0.059,0.337,0.5495,1.088,1.423,1.783,2.593,2.538,4.051,0.536,0.4575,0.7655,0.9455,1.341,1.81,2.478,3.061,4.1255,-0.129,0.175,0.284,0.6995,1.083,1.4875,2.519,2.6255,3.573,-3.674,-4.293,-3.929,-44.32,1.82404463045786,1.63789537752677,1.67843231797211,1.6823941262199,1.67305873937935,1.6774855606679,1.66793888185921,422.710409999866,424.833590814413,424.559913685561,425.073815765567,424.584418154658,425.20951077296,427.499228866261,423.621035677024,427.260264807681,425.926049029815,424.201238095707,431.341692970714,430.202830540794,2036.3909715035,2041.99682232581,2034.59560985094
2,4.75,2.10721744977515,-12.2151557007261,0.14363579392739,0.280107767527536,0.0666078635145585,0.403110930292144,-0.790981296132032,-0.197348869274242,0.275195083765094,-10.6020858382397,-1.24160232993983,0.535283777675278,1.49,1.115,0.65,0.43,0.125,-12.47705,-12.488,-12.9362,-12.6995,-13.1523,-12.7781,-20.0044,96.117695,79.915,0.42495,-11.715,-11.355,-11.525,-10.45,-5.25,1,-2.38,2.6,0,225.95,258.45,289.35,291.7,0.03,0.04,0.07,0.1,0.05,0.02,-0.13,0.06,0,0.04,0.008,-0.022,0.7665,1.164,1.752,2.035,2.5775,3.02,4.332,-0.5015,-0.333,-0.3005,0.679,1.289,1.956,2.466,2.689,3.9635,-0.06,0.339,0.549,1.088,1.4275,1.7815,2.592,2.537,4.0505,0.5365,0.457,0.765,0.947,1.34,1.8145,2.475,3.0555,4.125,-0.135,0.1735,0.282,0.6995,1.086,1.4875,2.5195,2.6245,3.572,-3.681,-4.245,-3.9305,-41.79,1.75576253761487,1.60665168686598,1.63366898827585,1.65644891513073,1.64348409042296,1.67586315618534,1.56878655315942,422.932034133256,424.804528814366,424.946509121842,424.890361949599,425.110731096756,425.321436237447,427.011138816711,423.827714051861,426.941230048742,425.961751714562,426.505618099765,432.635054744351,432.548061362362,2036.7086998643,2037.20531477716,2030.91011185649
2,5.25,2.14162037413361,-12.4194039147327,0.131691768628356,0.245441807185227,0.00238784639126487,0.322760826391053,-0.595857809113237,-0.135570455392664,0.278220615624072,-10.3001987140673,-1.74775255050663,0.516908656344103,1.48,1.08,0.62,0.415,0.115,-12.753,-12.584,-13.0511,-13.0352,-13.1525,-13.08345,-20.1732,96.1149,80.39,0.40975,-11.52,-11.455,-11.835,-10.35,-5.22,1,-2.33,2.6,0.015,223.9,258.5,288.6,291.25,0.03,0.04,0.07,0.095,0.045,0.02,-0.13,0.06,0,0.04,0.009,-0.0225,0.767,1.164,1.752,2.0265,2.5765,3.0185,4.3315,-0.521,-0.333,-0.302,0.681,1.2845,1.956,2.465,2.692,3.9625,-0.061,0.347,0.548,1.084,1.4275,1.781,2.5925,2.537,4.05,0.537,0.4565,0.765,0.944,1.34,1.8145,2.475,3.052,4.1245,-0.1395,0.1725,0.279,0.6995,1.086,1.487,2.519,2.624,3.57,-3.577,-4.2425,-3.9445,-35.36,1.73100334185941,1.65948923538474,1.66572872575987,1.59602939293232,1.69666937628083,1.70708247233543,1.57004861616903,422.64058993426,424.789579279546,424.827008660096,424.966896062962,424.868888959059,425.561331751557,427.022511102864,423.752777155395,427.134835047148,425.612832413614,423.994666072315,431.00466839613,428.733222389141,2033.23334275182,2035.59669234902,2031.06872902384
2,5.75,2.11872062767342,-12.7355632959862,0.132280331324163,0.264291006464217,-0.0234087075180002,0.295773455153253,-0.327062283460183,-0.277911242490552,0.266153392557144,-10.3113248803315,-1.71673529987952,0.529920186445097,1.51,1.12,0.595,0.395,0.135,-12.8046,-12.835,-13.191,-13.1669,-13.3062,-13.1868,-20.5089,96.139315,80.49,0.39955,-11.61,-11.445,-11.76,-10.66,-5.17,0.9,-2,2.55,-0.02,223.85,258.3,288.4,291.3,0.03,0.04,0.07,0.09,0.04,0.02,-0.13,0.06,0,0.035,0.006,-0.022,0.767,1.164,1.7515,2.0255,2.571,3.018,4.3305,-0.524,-0.33,-0.308,0.681,1.281,1.9505,2.464,2.691,3.9625,-0.0615,0.347,0.548,1.084,1.427,1.782,2.5925,2.537,4.049,0.53,0.4565,0.767,0.944,1.34,1.818,2.472,3.051,4.1245,-0.14,0.171,0.285,0.699,1.089,1.487,2.519,2.6245,3.571,-3.56,-4.223,-3.921,-35.37,1.68800787986029,1.61228652755726,1.61054867897862,1.5650062695505,1.59921337055746,1.69160182851841,1.56607100608883,422.592992519541,424.63197924275,424.97227626124,425.1079231104,425.067380578595,425.333895916961,426.701279902746,423.758917073472,426.449800581225,425.608255309133,427.13911620786,431.430536749702,432.831221671981,2032.61343051637,2033.76222581307,2028.60604347577
2,6.25,2.13311372074337,-12.8607963218554,0.132388731454215,0.287007154206056,0.00531762757996766,0.273835525255827,-0.427423420369842,-0.144793698177998,0.266929291077057,-10.6806835155692,-0.717736563674648,0.50918078233639,1.52,1.155,0.645,0.42,0.13,-12.79315,-13.022,-13.4064,-13.1366,-13.3715,-13.0192,-20.8858,96.129855,81.07,0.3917,-11.6,-11.365,-11.6,-10.64,-5.095,1,-1.875,2.65,-0.005,225.55,256.75,288.35,290.9,0.13,0.06,0.13,0.11,0.065,0.02,-0.12,0.06,0,0.04,0.006,-0.022,0.767,1.164,1.7515,2.0255,2.569,3.0175,4.3305,-0.527,-0.331,-0.3105,0.679,1.2835,1.9565,2.471,2.689,3.9615,-0.059,0.3465,0.548,1.084,1.423,1.793,2.592,2.536,4.0485,0.538,0.454,0.767,0.943,1.3395,1.814,2.474,3.051,4.1245,-0.1405,0.1695,0.282,0.698,1.089,1.486,2.5185,2.6235,3.571,-3.52,-4.178,-3.859,-35.175,1.6309611873212,1.65639595110796,1.69563089730389,1.58947739433727,1.65988995886715,1.7282178303055,1.60797388817237,422.644106477775,424.21572808451,425.39903420904,425.182406350532,425.449792894748,425.112546806541,426.733012815598,423.744442770333,426.986671206135,425.199488870669,424.042474100542,431.427942238353,429.894593736944,2034.35497664803,2036.36556570773,2030.6625193532
2,6.75,2.13687469966824,-12.7439089439297,0.129524822362908,0.284821138198265,0.0144944127804035,0.433497227258356,-0.294485365039118,0.0635939632366656,0.251081682324197,-7.52864527651085,-1.08678604427754,0.5058971299907,1.6,1.11,0.63,0.4,0.12,-12.88645,-13.2235,-13.3757,-13.342,-13.4959,-13.12175,-21.2905,96.1355,80.8,0.3847,-11.585,-11.03,-11.845,-10.4,-4.96,1.85,-0.5,3.6,0.31,230.65,257.35,288.5,290.2,1.86,2.06,1.575,0.92,0.66,0.2,0.38,0.08,0.02,0.04,0.006,-0.022,0.766,1.1625,1.754,2.0095,2.568,3.0175,4.3295,-0.558,-0.3315,-0.315,0.6785,1.286,1.945,2.47,2.69,3.961,-0.063,0.3355,0.548,1.085,1.422,1.7875,2.592,2.536,4.048,0.534,0.454,0.767,0.944,1.339,1.813,2.4705,3.05,4.1235,-0.1435,0.1675,0.274,0.6975,1.088,1.486,2.5185,2.6235,3.57,-3.5335,-4.1965,-3.866,-25.975,1.62781072492126,1.63671921843041,1.68688841128981,1.65465817685562,1.5366767987843,1.65587933211666,1.64302124582813,422.778312837293,423.910901944689,424.917627410647,424.29283917398,425.426433936665,425.006544933359,426.858598255665,423.708594920156,426.207733221733,425.458215686357,427.192540965291,431.200940606387,432.499587770481,2032.14615867475,2034.16075924376,2033.05922568356
2,7.25,2.20207218214848,-13.2819920864563,0.116529677576166,0.350579216191367,0.0163897109439993,0.367290749698084,-0.538231956838066,0.249453752751063,0.277300762497207,-8.2433581828004,1.04496194723705,0.501182747964938,1.55,1.12,0.665,0.44,0.115,-12.9485,-13.4205,-13.1567,-13.3394,-13.59495,-12.907,-22.8916,96.153745,80.42,0.377,-11.2,-11.04,-11.65,-10.4,-4.905,11.15,11.715,13,3.33,227.1,258.45,289,290.65,23.91,23.54,19.755,12.695,7.505,2.13,6.48,0.2,0.085,0.1,0.006,-0.0215,0.7665,1.1615,1.754,2.0095,2.5675,3.017,4.329,-0.587,-0.37,-0.318,0.678,1.286,1.945,2.477,2.6885,3.96,-0.065,0.3355,0.548,1.0845,1.4265,1.782,2.592,2.535,4.0475,0.525,0.453,0.7615,0.943,1.339,1.8085,2.4705,3.054,4.1235,-0.147,0.1655,0.273,0.697,1.0855,1.486,2.5185,2.6225,3.57,-3.6615,-4.185,-3.88,-9.25,1.6911840448344,1.61456898747526,1.61932625521017,1.61886998623432,1.57190719960751,1.62592594840389,1.57693597836963,422.835125947322,424.1100140281,425.22728870586,424.384552397526,425.639614106214,424.532211590746,427.197069589603,423.683038114269,426.238702392566,425.525636151657,424.967493471246,432.751177086495,430.126158765559,2031.26359660043,2032.11512384323,2029.20274781407
