DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,USTAR_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,VPD_1_1_1,WS_1_2_1,PPFD_IN_1_1_2,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_DIF_1_1_1,NETRAD_1_1_1,PPFD_BC_IN_1_1_1,TS_1_1_1,TS_1_2_1,PA_1_1_1
1,5.25,0.4586461515,-28.5505,0.291888,0.239272089,408.5903315,0.97528825,-6.5956,-7.0097,73.0240999,0.792213249,0.8175,0.99284,-0.56628,-0.00844,2.8471,1.3179,0.32918,-26.432,1.67455,1.08805,1.44625,95.6
1,5.75,0.298247143,-33.63006163,-0.040677,0.220056,408.6753848,0.8891015,-6.7334,-7.1422,73.81122929,0.802730453,0.86,0.9782,-0.56628,0,2.8614,1.31845,0.32912,-25.0715,1.67495,1.08225,1.4495,95.6
1,6.25,0.40003421,-24.59760561,-0.05757815,0.193211099,408.8508272,0.969720637,-6.8254,-7.2319,73.54554524,0.767961665,0.73541,0.98906,-0.56619,0,2.9378,1.3187,0.33003,-24.8205,1.681075,1.08125,1.43635,95.7
1,6.75,0.213199897,-24.47377976,0.141158884,0.207983414,408.6577215,1.0083205945,-6.8154,-7.2367,74.22,0.771057068,0.82374,1.2844,-0.51296,0,2.946,1.32125,0.32922,-23.83025,1.687625,1.08035,1.43165,95.7
1,7.25,0.371075015,-23.39061306,0.251407741,0.196823566,408.86754275,1.01613,-6.956,-7.2434,73.54058996,0.744271287,0.87499,8.8158,1.3968,3.5842,3.8216,5.27185,2.5072,-19.54426,3.1865,1.0768,1.43565,95.7
1,7.75,0.324000629,-19.3317858,0.414747,0.2109258,408.741976,0.9861109,-7.0419,-7.4485,73.69550443,0.757620976,0.88417,40.325,7.1531,17.516,6.6941,35.62,31.2345,-7.3326,8.629325,1.07705,1.43315,95.8
1,8.25,0.266259347,-6.557776618,0.409459587,0.2190568,409.1099346,0.909956202,-6.782,-7.1431,72.09,0.832293143,0.75082,104.83,17.0665,62.0405,15.345,93.818,75.3845,14.65545,17.99675,1.0714,1.4246,95.8
1,8.75,0.476796947,9.496121862,1.323366052,0.23854605,409.11685,0.8344045,-5.961,-6.58955,69.48413784,0.952711834,0.70167,191.57,27.9775,110.94,24.123,164.78,111.77,52.688,27.25525,1.0649,1.4169,95.8
1,9.25,0.461814295,27.9130271,0.518490214,0.264194488,408.7596,0.8258923,-5.67645,-6.06965,66.7,1.056244703,0.74374,261.57,37.9085,150.39,30.323,237.58,138.68,80.5645,37.9365,1.0526,1.4134,95.8
1,9.75,0.607130957,39.1082071,2.157651739,0.27442631,408.8572306,0.9174698545,-5.2396,-5.6575,63.92,1.194430626,0.88458,333,48.3855,195.7,37.516,314.37,161.945,116.619,52.39275,1.0499,1.4018,95.8
1,10.25,0.738432704,58.912980055,1.80609301,0.2912509,408.9122414,0.880073036,-4.7977,-5.1767,61.990304435,1.3277991155,0.95708,381.71,57.741,222.01,41.696,363.98,187.195,134.6875,59.113,1.0526,1.3926,95.7
1,10.75,0.7405950225,79.23996543,2.970912263,0.348306,408.7935183,1.085585625,-4.31735,-4.8013,60.591575165,1.4823177555,1.2092,432.5,65.6255,257.52,44.975,419.025,214.44,150.308,78.79775,1.0495,1.3805,95.7
1,11.25,0.768227484,98.8362,3.483240241,0.42005815,408.259363,1.3330098725,-3.9659537,-4.3827,58.68615706,1.582370035,1.5608,489.48,69.2645,285.075,50.436,482.08,223.525,169.562,87.7975,1.0541,1.3791,95.6
1,11.75,0.7560720905,94.98167325,3.8889057425,0.4412585,408.44861565,1.42522,-3.4398,-3.8283,57.088345605,1.677407861,1.7679,502.58,77.824,285.075,53.857,484.33,224.28,172.289,92.132,1.0501,1.3865,95.6
1,12.25,0.781858358,96.99591536,4.8564675415,0.496893,407.71006685,1.461357298,-3.3565,-3.63,56.37508603,1.762398119,1.8317,467.87,72.873,271.53,51.103,436.87,226.46,160.57465,96.327,1.0425,1.3819,95.5
1,12.75,0.710578944,90.109281505,4.32769,0.5051924,407.7025,1.58241,-2.9688,-3.3349,55.986724975,1.8485785425,2.0046,464,70.2965,259.565,48.898,432.81,212.59,154.516,92.186,1.0375,1.3919,95.5
1,13.25,0.713768,86.6335,4.6461695735,0.529524,407.8865,1.76519,-2.9213,-3.2363,54.79,1.90760916,1.9646,445.65,65.0055,249.695,46.175,404.24,196.76,142.1005,86.068,1.0591,1.4074,95.5
1,13.75,0.659587,74.31619449,2.935702481,0.5407967065,407.5652997,1.818668,-2.7604,-3.0664,54.5858824,1.938355823,1.9629,384.64,54.4995,218.685,39.628,343.92,181.34,122.137,65.57075,1.0638,1.4126,95.5
1,14.25,0.5942182465,53.36159723,3.983488576,0.528965595,407.1940213,1.722583,-2.7488,-3.01155,54.69462624,1.963470821,1.9383,306.09,43.874,164.85,32.454,269.66,164.765,87.533,46.9215,1.0667,1.4234,95.5
1,14.75,0.531176005,36.830218025,3.0417337625,0.51474195,407.17716415,1.741408,-2.7968,-3.0332,54.94645471,1.955796021,1.8375,252.81,33.7255,139.115,28.383,212.3,132.72,61.3749,35.50825,1.0757,1.4309,95.5
1,15.25,0.4879935975,18.91953265,1.768440979,0.4856978,407.17321975,1.737099478,-2.92915,-3.1906,56.09270319,1.873508952,1.76,164.845,23.1985,87.8145,19.654,135.03,96.7265,23.4335,25.595,1.0726,1.443,95.5
1,15.75,0.413227729,-2.21587,0.904105344,0.4175921,407.32948045,1.5856144875,-3.2867,-3.502,57.27,1.756203857,1.5137,67.956,12.3045,34.712,10.373,55.0625,50.9835,-1.4915,14.9455,1.0847,1.451,95.5
1,16.25,0.407979117,-20.167757385,-0.369688169,0.37713545,407.17540335,1.4291467285,-3.56645,-3.8554,59.03,1.651366132,1.3342,24.46,4.52435,10.337,5.8494,16.024,12.354,-24.85545,5.62455,1.0884,1.468,95.5
1,16.75,0.343090062,-20.86130445,-0.413524318,0.328133241,406.9017354,1.387191803,-3.7516,-4.024,60.26,1.532305008,1.34275,4.4004,0.47184,1.4767,3.3219,1.455,0.424105,-37.43136,1.9822,1.0977,1.4695,95.55
1,17.25,0.342248998,-24.61410282,-0.268270065,0.3117163175,407.0549865,1.40456,-4.0033,-4.2829,61.47,1.429883696,1.33125,1.0642,-0.565425,-0.025315,2.9383,1.31245,0.33096,-40.023,1.640875,1.1002,1.4675,95.6
1,17.75,0.372648,-23.0113,0.730278744,0.30254644,407.2756375,1.375344,-4.3569,-4.6357,62.70911807,1.372493722,1.375,0.92752,-0.56619,-0.050595,2.9367,1.3103,0.33188,-38.20755,1.6422,1.0932,1.4613,95.6
1,18.25,0.3243021115,-22.24665779,-0.3486679015,0.297054776,407.02586045,1.238069,-4.6886,-4.8829,63.52,1.299838367,1.34935,0.937785,-0.566235,-0.0253,2.9511,1.31275,0.331,-36.6754,1.64215,1.0874,1.4574,95.7
1,18.75,0.2438542795,-19.47526813,-0.114491325,0.2700318,407.1908,1.2643985,-4.6358,-4.9423,64.91158109,1.243382339,1.2998,0.846625,-0.56628,-0.00844,2.9751,1.31385,0.33096,-36.17755,1.64865,1.0847,1.4522,95.7
1,19.25,0.295696259,-24.94648014,-0.499500599,0.27609435,406.9408,1.358688,-4.8655,-5.1307,65.17,1.195013341,1.2644,0.944545,-0.56628,0,2.9455,1.3132,0.33095,-35.1217,1.6452,1.08,1.4477,95.7
1,19.75,0.4476142525,-26.66673857,0.080686836,0.2948072,407.2161,1.380695994,-4.9708,-5.2852,66.53231589,1.154025716,1.2127,0.933135,-0.56627,0,2.9511,1.3142,0.33085,-34.47505,1.646925,1.0799,1.4493,95.7
1,20.25,0.317994796,-27.08312547,0.176755859,0.30298995,407.5737713,1.2671595,-5.1647,-5.4144,66.42259651,1.108131435,1.105,0.882885,-0.56628,-0.042195,2.9343,1.3143,0.33087,-33.6759,1.66195,1.0797,1.4421,95.7
1,20.75,0.445235616,-26.70943594,-0.049064285,0.2811165,407.5136,1.3620340685,-5.1969,-5.4815,67.30783345,1.029475264,1.10375,0.95796,-0.56628,-0.05062,2.9017,1.3143,0.330835,-30.93925,1.66015,1.0782,1.4378,95.8
1,21.25,0.355305,-25.83113044,-0.262080234,0.292201444,407.2984692,1.1589789435,-5.2668,-5.5288,66.99978494,1.004921673,1.03375,0.914305,-0.566255,-0.02532,2.9194,1.31505,0.330035,-29.6268,1.6607,1.0793,1.4341,95.8
1,21.75,0.355626429,-27.514,-0.102288544,0.3231961,407.5539278,1.28648,-5.3816,-5.7686,67.46261558,1.014338292,1.03395,0,-0.56628,-0.02532,2.9028,1.3126,0.33081,-29.93485,1.66305,1.0771,1.4351,95.8
1,22.25,0.476084472,-26.91613232,-0.0165475,0.3239560905,407.6714887,1.21727,-5.6572,-5.9674,68.56485664,0.978282327,1.05125,0,-0.56628,-0.02112,2.896,1.31245,0.330825,-27.31855,1.663425,1.0743,1.4407,95.8
1,22.75,0.436172323,-26.86095,0.371755798,0.3134191025,407.7063356,1.3147,-5.84735,-6.1429,68.43135383,0.963355918,1.12585,0,-0.56628,-2.5e-05,2.9124,1.3132,0.32999,-25.57855,1.663725,1.0778,1.4417,95.8
1,23.25,0.407765196,-22.82994666,0.0103158215,0.3062838,407.8128,1.3556855,-5.9778,-6.203,69.62074243,0.931698196,1.07605,0,-0.566205,-0.02533,2.9262,1.3135,0.330005,-27.03,1.6638,1.0774,1.4407,95.7
1,23.75,0.331314789,-27.12274194,-0.018513496,0.286724078,406.3497311,1.345673,-6.0884,-6.316,69.17823847,0.925200859,1.0483,0,-0.56619,-0.02111,2.9208,1.3153,0.329125,-27.2414,1.66395,1.078,1.4373,95.7
2,0.25,0.27473702,-24.80477716,0.773094307,0.233695328,402.61405,1.106534,-5.9473,-6.1841,65.269840575,1.11665537,1.2535,0,-0.56627,-0.021105,2.9348,1.3133,0.33195,-34.8905,1.6619,0.72954,1.0111,95.9
2,0.75,0.329721782,-25.61031464,0.0815016,0.2455468,402.68154175,1.210193294,-6.09645,-6.3179,65.616673665,1.1209161985,1.2804,0,-0.56627,-0.04643,2.9338,1.3147,0.33177,-33.8713,1.663025,0.72394,1.0122,95.9
2,1.25,0.345812623,-31.67606382,-0.018139366,0.232331322,402.9644,1.226267,-6.1906,-6.46315,66.49,1.090357507,1.17645,0,-0.56528,-0.033755,2.9348,1.31535,0.331835,-32.89445,1.6627,0.72611,1.0087,95.9
2,1.75,0.3244859915,-26.187452725,0.259025303,0.2062119,403.4193206,1.134307,-6.41535,-6.5775,66.46221492,1.062962792,1.10335,0,-0.56619,-0.00844,2.9257,1.31555,0.33093,-32.935,1.66355,0.72654,1.0117,95.9
2,2.25,0.280986232,-25.04898526,0.062853153,0.2219759,403.16095,1.240003,-6.6183,-6.82925,66.70790912,1.0405450295,1.16665,0,-0.55379,-0.00845,2.9345,1.3181,0.33095,-33.9742,1.6636,0.72914,1.0097,95.9
2,2.75,0.267210199,-30.1918737,0.8747866775,0.237082045,403.2971031,1.089486,-6.6585,-6.95165,67.36724283,1.008709209,1.21125,0,-0.56223,-0.046425,2.9109,1.31545,0.33088,-34.49775,1.66355,0.73149,1.0071,95.85
2,3.25,0.3144219265,-23.31340974,0.376074,0.210641,403.8030711,1.144432018,-6.8591,-7.09465,67.19495267,0.986364462,1.09855,0,-0.56471,-0.00427,2.9032,1.3182,0.33096,-30.9005,1.663925,0.7276,1.0071,95.8
2,3.75,0.323744453,-27.25327375,0.055756677,0.229037328,403.8248,1.2613325,-6.8368,-7.1435,67.983942755,0.9591484375,1.2098,0,-0.56339,-0.016875,2.8926,1.3184,0.330135,-33.4331,1.66385,0.72511,1.0072,95.9
2,4.25,0.247110495,-26.63421814,-0.299223,0.225166949,403.2337,1.18686,-7.2388,-7.4193,68.0234977,0.965260917,1.11125,0.45897,-0.56619,-0.00844,2.904,1.32015,0.33004,-31.443,1.664,0.72736,1.0054,95.9
2,4.75,0.380978324,-28.79008642,0.5091215,0.253791,404.3562,1.16953,-7.24265,-7.5176,69.282508455,0.948727083,1.0971,0.44404,-0.56473,0,2.8955,1.31815,0.32912,-30.5586,1.6645,0.72481,1.0114,95.9
2,5.25,0.303104126,-24.833103235,0.013304092,0.251747397,403.5267,1.062437,-7.2275,-7.54405,69.624130575,0.92733844,1.1577,0.37206,-0.56538,-0.008445,2.8888,1.3209,0.33006,-31.0577,1.665325,0.72418,1.0076,95.9
2,5.75,0.322398,-21.2677,0.1543435,0.223865256,403.74457335,1.113167,-7.4255,-7.6712,69.6,0.921433433,1.1048,0.26755,-0.56538,-0.00844,2.9185,1.32075,0.328795,-31.0167,1.664275,0.7243,1.0095,96
2,6.25,0.279517092,-22.92589284,0.098615571,0.242627912,404.1773,1.27174,-7.5626,-7.7851,69.379291445,0.895116635,1.27275,1.4418,-0.05724,0.04219,3.3261,1.33405,0.330435,-30.6034,1.700975,0.72563,1.0084,96
2,6.75,0.243210446,-23.101,0.701165247,0.2240335,404.2580377,1.165208,-7.5979,-7.84465,69.810561725,0.896360481,1.0706,8.6845,2.2202,3.966,4.9387,3.6595,1.47055,-24.70113,3.2366,0.72392,1.0062,96
2,7.25,0.439745291,-14.82091891,0.317555474,0.220411906,404.4256531,1.085719,-7.5095,-7.81985,70.23591692,0.9121646095,1.14205,38.131,8.9017,17.936,8.12,31.08,27.2545,-5.8172,10.49395,0.72081,1.0007,96
2,7.75,0.368474193,-2.5806735945,0.336917223,0.2699396,404.4314166,1.0178045,-7.1664,-7.5327,67.78,1.0177334505,1.06545,105.315,19.623,60.289,16.146,99.3145,80.6565,17.9051,23.586,0.71395,0.99995,96
2,8.25,0.49382937,17.61935121,1.12481,0.2669893805,404.3315525,1.04626,-6.8783,-7.2364,63.895,1.142515055,1.0652,218.01,33.408,132.295,28.552,193.54,130.085,61.693,38.8665,0.71415,0.98821,95.9
2,8.75,0.6438930985,41.82882108,1.366807973,0.2783234515,403.8473105,1.097522602,-6.05595,-6.49865,61.11,1.268464439,1.10375,315.21,47.615,186.24,36.896,282.3,152.94,106.791,55.036,0.70923,0.97298,96
2,9.25,0.6966008935,63.91174534,2.569432634,0.3207977,403.956978,1.066476676,-5.5975,-5.877,58.29834116,1.436741121,1.1567,447.245,64.318,253.995,47.788,417.53,172.73,155.806,73.66825,0.70625,0.96495,95.9
2,9.75,0.759068092,106.829404,5.30063302,0.342204,404.00675,1.11039,-4.9202,-5.2693,55.82069306,1.5969598445,1.35625,549.385,81.591,306.02,57.728,521.51,195.075,193.056,105.465,0.70078,0.97636,95.9
2,10.25,0.692410334,115.1964647,5.1172640015,0.4015057,403.0515067,1.31846,-4.4204,-4.73445,54.67234065,1.757933194,1.6221,641.645,94.11,358.38,65.502,602.99,222.28,230.962,120.505,0.68821,0.97255,95.8
2,10.75,0.719205328,130.66235845,5.81887179,0.413705933,403.48457745,1.4235956945,-3.9358,-4.3181,53,1.891544976,1.81835,680.85,104.63,400.24,70.982,657.78,251.84,258.55,131.79,0.68331,0.94927,95.8
2,11.25,0.7182681585,156.858,7.985993675,0.49432113,403.3553782,1.73473,-3.36455,-3.7454,51.166407665,2.0406566875,1.9825,764.235,116.31,421.905,75.007,724.95,281.615,276.74,184.5475,0.68266,0.94039,95.7
2,11.75,0.811059443,168.5686714,8.3792392825,0.5335494,400.089,1.8334385,-3.00575,-3.2471,50.23,2.169269405,2.2096,745.4,119.3,416.325,76.967,731.225,276.625,276.434,189.075,0.68076,0.94588,95.7
2,12.25,0.789125575,169.33919115,9.462608646,0.548549476,402.924,1.916025,-2.65645,-2.8438,49.65855149,2.275528635,2.1733,734.42,118.24,404.77,76.311,653.125,283.255,263.101,191.9275,0.61802,0.85275,95.7
2,12.75,0.745672115,158.4901768,9.52597,0.562349992,402.82549105,1.982339713,-2.40345,-2.56695,48.76007034,2.3067630265,2.2675,722.92,112.85,387.005,73.368,666.94,261.775,249.028,194.45,0.62665,0.86091,95.6
2,13.25,0.7319279685,142.3676127,7.598276684,0.5855136,402.5007,2.1698645,-2.1193,-2.31865,48.83844785,2.367007893,2.41835,645.635,103.97,356.815,70.555,597.69,242.395,232.28,168.53,0.69202,0.94849,95.6
2,13.75,0.748274115,127.826,7.4048178975,0.5664859,401.90154825,2.039456,-1.9654,-2.21215,48.372980615,2.4009340775,2.29645,571.1,89.218,304.87,58.34,508.92,235.63,184.258,148.92,0.69958,0.9691,95.55
2,14.25,0.636978872,103.34944105,6.12339073,0.583816816,400.1810018,2.18162,-1.9098,-2.0991,47.683561795,2.5073666205,2.28355,526.83,75.383,282.25,53.319,462.58,216.36,165.848,105.04,0.71969,1.0024,95.5
2,14.75,0.612428232,87.04222758,7.04526,0.58805,400.0771474,2.066451842,-1.9822,-2.0382,47.58911071,2.505644652,2.2496,444.81,61.227,233.805,44.998,387.81,181.83,126.434,80.6135,0.72429,1.0077,95.5
2,15.25,0.586269121,65.266607815,4.880119733,0.577758466,400.0538945,1.959182931,-2.1211,-2.22805,47.94747681,2.483832934,2.14,337.96,47.058,179.585,37.101,298.315,150.71,90.7315,60.2225,0.71958,1.0136,95.5
2,15.75,0.55290012,36.6873439,3.3499292985,0.54226365,400.3518691,1.9832885215,-2.20335,-2.31355,48.48786231,2.388287073,1.98275,223.49,32.166,120.66,26.951,194.11,119.52,43.729,42.34975,0.7334,1.029,95.5
2,16.25,0.436041337,6.338637884,2.118249471,0.4778223,400.4356,1.759681242,-2.4663,-2.5676,49.91884099,2.243203112,1.825,108.915,17.9405,54.939,14.768,87.3835,75.2675,4.260185,25.345,0.737935,1.0348,95.6
2,16.75,0.361770871,-13.419293645,0.6391343745,0.41682338,400.61675,1.595667,-2.70745,-2.85255,51.65223734,2.102288273,1.62,39.7855,7.81845,18.242,7.6185,30.226,26.124,-22.38485,10.5565,0.73505,1.0412,95.6
2,17.25,0.329379296,-21.34549861,0.546538206,0.3458715,400.6287,1.525344,-2.9483,-3.1144,53.71977937,2.002233289,1.5129,8.61205,1.55715,3.4532,4.8954,2.9852,1.06915,-44.22765,2.8513,0.73344,1.0376,95.6
2,17.75,0.2751664925,-22.40166799,0.138246973,0.313323,400.58191805,1.4621605,-3.3764,-3.51215,55.63,1.835602833,1.40525,1.2243,-0.422405,0,3.6456,1.31115,0.333615,-47.7635,1.646325,0.731315,1.0437,95.7
2,18.25,0.294971694,-22.856678175,0.283159789,0.283653028,400.3305,1.4352,-3.6552,-3.80615,57.04,1.729617793,1.45,0.136935,-0.56619,0,3.2994,1.30285,0.33223,-46.2778,1.6413,0.72414,1.0416,95.7
2,18.75,0.2846660935,-22.91696045,0.324661,0.28054255,400.2591,1.323262293,-3.92135,-4.10795,58.55967469,1.668242573,1.4521,0.146665,-0.56619,0,3.4647,1.30285,0.3327,-44.0523,1.6417,0.720565,1.0404,95.8
2,19.25,0.3893740955,-23.42937034,0.00730685,0.2765086,400.2379,1.4240485,-4.1124,-4.30685,59.13028847,1.5789352915,1.4592,0.12413,-0.56619,-0.004215,3.4748,1.3044,0.33452,-42.22815,1.6426,0.724785,1.03275,95.8
2,19.75,0.323743386,-21.838094,-0.01727,0.27028663,400.5118,1.34654,-4.4348,-4.5295,60.7082089,1.5030567585,1.36315,0.224455,-0.56619,0,3.2527,1.3078,0.33272,-40.41635,1.64395,0.72434,1.02895,95.8
2,20.25,0.2945654485,-26.25298361,-0.196563,0.278731,400.9039,1.403668,-4.66775,-4.82005,61.505,1.4240006885,1.52795,0.148965,-0.56626,-0.029525,2.9356,1.3103,0.33177,-39.3261,1.64415,0.723575,1.0273,95.8
2,20.75,0.3423753545,-25.236261805,0.295882047,0.2715968,401.2357,1.2842115,-4.7745,-5.07705,62.3680631,1.377420914,1.39165,0.215665,-0.566215,-0.04643,2.9348,1.3109,0.33268,-37.6719,1.649875,0.723275,1.02005,95.8
2,21.25,0.295737256,-28.13897548,0.2960918715,0.2671099,401.4039,1.23318,-4.924,-5.1241,62.728890985,1.3425036695,1.35395,0.153015,-0.566225,-0.03796,2.9348,1.30895,0.331945,-36.99165,1.65145,0.72425,1.0121,95.8
2,21.75,0.3893790785,-28.46981193,-0.3148351585,0.2646094,401.8117051,1.160885,-5.0092,-5.37355,63.215939095,1.302689824,1.24665,0,-0.566235,-0.01689,2.9348,1.31155,0.332735,-36.7099,1.65745,0.724105,1.0104,95.8
2,22.25,0.3149123435,-28.47193249,-0.123339721,0.2458115,402.2175,1.179524,-5.2721,-5.49365,64.42752007,1.2794543715,1.33835,0,-0.56623,-0.01688,2.9348,1.31245,0.3318,-36.5433,1.6599,0.72527,1.01825,95.8
2,22.75,0.314885412,-27.93198119,0.126799,0.264512601,401.862,1.2666255,-5.2194,-5.49805,64.55,1.232088994,1.2877,0,-0.56628,-0.01689,2.9353,1.30845,0.33183,-38.5505,1.660075,0.722855,1.0165,95.8
2,23.25,0.270495081,-28.11899953,0.3279036725,0.233605839,402.1468,1.2581072775,-5.4776,-5.69285,64.86060484,1.203817948,1.2921,0,-0.56627,-0.008435,2.9351,1.3094,0.331865,-35.0677,1.66135,0.723515,1.0054,95.9
2,23.75,0.282011587,-31.8970428,-0.2643554355,0.2442264,400.48135,1.169070189,-5.5252,-5.8188,65.40980216,1.1660745765,1.2931,0,-0.56614,-0.02109,2.9353,1.31275,0.33189,-34.73135,1.661875,0.72466,1.0033,95.8
3,0.25,0.489145218,-24.773464615,0.137772818,0.256721,404.1420863,1.0713858335,-1.6484,-1.9177,64.5592883,1.6296584455,0.97479,0.35903,-0.473595,-0.004215,2.9382,1.27885,0.335535,-43.48505,1.652125,0.725675,0.95338,96
3,0.75,0.592500589,-25.40199771,0.37550669,0.2667618345,404.94254435,1.145627,-1.5507,-1.87565,65.057813275,1.6065382195,1.10295,0.37468,-0.46254,-0.01688,2.945,1.28275,0.33504,-42.4334,1.651675,0.72217,0.953565,95.9
3,1.25,0.531108027,-25.6265,0.380065404,0.240236562,405.13827795,1.134012,-1.662,-2.0087,65.24920819,1.5471691835,1.1246,0.37808,-0.45633,0,2.9383,1.2881,0.33684,-40.82115,1.654225,0.717805,0.953505,95.95
3,1.75,0.581813566,-27.202,-0.196838,0.254786316,405.39132035,1.020942,-1.8463,-2.11765,65.639367415,1.5336700845,1.06395,0.431,-0.443735,-0.00844,2.9373,1.28355,0.335505,-39.02925,1.654375,0.712595,0.956545,95.9
3,2.25,0.4260709915,-25.31727311,0.331550353,0.2205742275,405.15477305,1.068207117,-2.0015,-2.2516,66.337179535,1.4760662805,1.02335,0.40931,-0.481505,0,2.9369,1.28335,0.33545,-38.539,1.654775,0.71094,0.953405,95.9
3,2.75,0.565242389,-27.40046631,0.119791973,0.2261455,405.1625,1.1459853665,-2.10105,-2.34665,67.526563805,1.427097411,1.0954,0.389625,-0.404365,0,2.9373,1.2928,0.33559,-36.08555,1.657625,0.71131,0.94971,95.9
3,3.25,0.506122935,-29.216759585,-0.1012575915,0.22736675,405.3735,1.12583,-2.2577,-2.55565,67.545862345,1.4088605595,1.1202,0.388275,-0.38319,0,2.9373,1.29495,0.335525,-36.69055,1.6577,0.71338,0.95121,95.9
3,3.75,0.479458694,-27.49015978,-0.118436,0.2393289,405.4762206,1.112791,-2.30205,-2.63405,67.827499715,1.379045687,0.949375,0.454105,-0.437005,0,2.9368,1.297,0.33642,-37.0017,1.660525,0.712925,0.949935,95.9
3,4.25,0.445243165,-24.9207,-0.085450266,0.217910684,405.73131645,0.9673808,-2.3819,-2.69795,68.01611715,1.3508166085,0.9802,1.47725,-0.43772,-0.004215,2.9372,1.3033,0.335555,-36.89405,1.6574,0.7133,0.949895,96
3,4.75,0.5265497055,-25.615758605,-0.1820258205,0.2251267695,405.7317136,1.134295,-2.4824,-2.7999,68.315,1.291155953,0.96207,1.5196,-0.26597,-0.016875,2.9368,1.305,0.33597,-37.06295,1.660525,0.713925,0.945335,96
3,5.25,0.428281887,-24.70410975,0.1457618125,0.226391978,405.7310856,1.045895,-2.6756,-2.97765,68.431261025,1.2577702135,1.02565,1.796,-0.1984,0,2.9366,1.3104,0.337335,-37.2316,1.663725,0.713955,0.9419,96
3,5.75,0.477217091,-26.067007315,0.490201,0.208103817,406.1171,1.0001985755,-2.6983,-3.0058,69.24,1.219508179,0.87375,3.80655,1.0295,1.9277,3.2474,1.9004,0.53723,-33.867135,2.44,0.711025,0.94083,96
3,6.25,0.502398815,-19.639456185,0.35599347,0.20538,405.4580219,0.89738595,-2.66565,-2.98165,69.67,1.213474987,0.793115,27.5865,5.2357,12.566,6.7348,22.4365,18.25,-17.2572,9.0457,0.707415,0.93944,96
3,6.75,0.491704685,-4.00914605,0.363092618,0.2163542065,406.0603642,0.8635336,-2.423,-2.7475,67.7195856,1.309979762,0.75708,86.351,15.1395,45.3915,12.465,81.9485,74.421,8.7305,25.225,0.705725,0.931825,96
