DOY2,HR2,TA_1_1_1,RH_1_1_1,VPD_1_1_1,H2O_1_1_1,RH_1_1_2,WS_1_1_1,PA_1_1_1,PA_1_1_2,CO2_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,USTAR_1_1_1,TAU_1_1_1,H_1_1_1,FC_1_1_1,LE_1_1_1,WS_1_1_2,T_SONIC_1_1_1,G_1_1_1,G_1_2_1,G_1_3_1,G_2_1_1,G_2_2_1,G_2_3_1,G_3_1_1,G_3_2_1,G_3_3_1,T_CANOPY_1_1_1
1,5.25,-1.2173148,94.2403966,2.958135,6.0056834,89.76964715,10.694393725,70.59788905,71.097072125,427.826469,2.90007909999999,0,0.271944375,2.495510925,289.459879075,295.178369075,1.098668875,0.003189725,3.54661027499999,5.1887335,70.158172,10.6090116,-0.358585650000001,-0.8755378,-1.5549988,-1.9275394,-1.2761938,-1.8894444,-2.2819286,-2.2967874,-2.3198242,-2.1746312,-9.1107336
1,5.75,-1.468165125,94.1622174,2.927674175,5.927347125,89.273607025,8.99215335,70.61041935,71.10622335,429.5001835,5.14271129999999,0,0.322977999999999,2.55398285,288.31431635,294.432343,0.996873175,-0.000424650000000004,0.156715699999999,3.4494415,43.862666,9.9153885,-0.636726299999999,-0.873545625,-1.5554464,-1.92616625,-1.2761985,-1.8888927,-2.2819371,-2.296987675,-2.319832825,-2.1746398,-7.487817425
1,6.25,-1.410454,94.87078945,2.85545165,5.970400225,89.7019559,8.657107,70.624694,71.1187745,429.4711756,4.13431789999998,0,0.733301299999999,2.57515475,288.1457044,294.18142945,1.0173723,0.000181449999999999,-0.4383535,2.92230835,37.235522275,8.9447194,-0.472165399999998,-0.8722467,-1.58172325,-1.923830975,-1.27617115,-1.88328405,-2.281887975,-2.29661145,-2.31978345,-2.17459355,-7.29927285
1,6.75,-1.686352,95.4934202,2.9554432,6.004032,89.96708725,8.5902766,70.6059534,71.0992954,429.529176,6.81170320000001,0,0.906928200000003,2.905488,284.831253,293.8750398,0.981531,7.98750000000001e-05,0.090852,2.831138,38.83141,9.1993804,-0.725479599999999,-0.8841852,-1.588209,-1.923901,-1.2761402,-1.8785626,-2.2818324,-2.2959276,-2.3197272,-2.1745406,-7.40381575
1,7.25,-2.05309375,92.0232036,2.8055885,6.056869375,90.22009575,8.5639692,70.5961748,71.0883618,428.23191435,7.8028784,9.92900225,4.0903174,5.635117,286.0143534,291.8708202,0.862040025,0.00511149999999998,-0.819590350000005,2.0624309,4.478545025,8.600140225,-0.961871975,-0.884939,-1.586421,-1.927352875,-1.276155,-1.875873,-2.281858875,-2.287982625,-2.31975375,-2.174565,-7.60739875
1,7.75,-1.48593345,94.63202055,3.1979595,6.08839085,89.48737575,7.2902449,70.6390039,71.1338316,426.7948852,11.27046095,76.84609725,57.48031125,47.10391975,285.359553,292.300634725,0.8117754,0.0034116,2.6959416,1.568263175,18.62098975,7.4085826,-0.739452075000002,-0.8716405,-1.55118865,-1.93778105,-1.27620065,-1.8797174,-2.2819267,-2.2773943,-2.3198223,-2.1746424,-7.9945205
1,8.25,-1.14025575,94.090776175,2.80544475,6.011075,89.1849331,6.8281608,70.6481902,71.1619065,427.78075715,14.1802115,232.6369191,118.558022,90.9910102,284.47847,294.180988,0.688370625,0.002064875,1.111834,1.17063465,10.3123505,6.587811825,-0.382228075000004,-0.859741475,-1.5550903,-1.980046725,-1.276305275,-1.891783975,-2.281852775,-2.273261125,-2.319935175,-2.1748068,-6.8681427
1,8.75,0.143536125,92.668512875,3.078398125,5.957782375,91.953179,7.1179134,70.6477403,71.1785946,430.9014051,28.3495333,410.539623,188.1705555,138.63830645,285.15711945,297.00690505,0.94062825,0.00284599999999999,15.31726865,1.740041275,16.36135725,6.9420452,0.281355249999997,-0.859634575,-1.555068,-1.9936622,-1.276185625,-1.8892493,-2.28097985,-2.26419945,-2.319809075,-2.17461755,-6.2863832
1,9.25,0.883642524999995,92.9305746,3.237849,6.03308225,90.730223075,7.56077009999999,70.643738,71.1732,430.537661075,50.5003019,611.5008979,286.3599982,187.978137,285.151137,300.1877851,0.8899376,-0.00541360000000001,28.411280775,1.851210875,28.997795775,7.8785564,1.1107949,-0.85943,-1.554725125,-2.003618375,-1.281434625,-1.88948525,-2.281423625,-2.280115625,-2.319472625,-2.17511825,-5.19525
1,9.75,1.3746935,93.597367125,3.4945951,6.0905507,90.203964,7.5208792,70.6653018,71.174012,428.171935775,47.8688415,809.5731,316.68767,231.0329881,285.16046,302.2129219,0.8166134,0.00739370000000002,37.78419255,1.536829075,34.3028481249999,7.3982813,1.22864365,-0.85903015,-1.55446605,-2.0037272,-1.2814174,-1.8872003,-2.28130325,-2.2945942,-2.31942125,-2.178096,-4.509125
1,10.25,1.59240645,92.40118585,3.680389,5.980328375,87.9067186,8.0186484,70.67172275,71.1767505,428.3562684,135.3110968,699.4174795,456.8467481,320.273355,292.4117519,305.8233299,0.94287655,0.00541944999999992,60.5905132499999,1.42304120000001,51.8298690000003,7.936863725,1.3494738,-0.8588728,-1.5541586,-2.0036,-1.2820746,-1.8813756,-2.28006,-2.2835364,-2.3213184,-2.2069142,-4.67157025
1,10.75,1.9975624,90.335705575,3.805469225,6.1296714,84.7721018,8.7758585,70.65731125,71.164169875,429.2249448,188.4147045,1151.3607466,590.503906375,384.4194105,301.52738925,311.17496425,0.945132975,-0.0119462,52.65781895,1.6514646,49.4454538000002,8.880750525,1.858404975,-0.858728925,-1.55391785,-2.0035244,-1.285538575,-1.8812022,-2.27945665,-2.260892075,-2.332873375,-2.225400775,-3.2218976
1,11.25,2.980552225,87.039029,4.1846965,5.98830555,85.064815,8.748459125,70.627551125,71.13625175,429.66806975,162.270325,1301.4817668,632.798501875,421.76638925,299.061599875,319.590283125,1.05187225,0.02288425,66.8139175,3.37675625,50.414815125,8.9701067,2.1598282,-0.859821425,-1.553813325,-2.006602375,-1.2974502,-1.879427625,-2.27883445,-2.271457825,-2.3526968,-2.2314392,-1.6781084
1,11.75,2.558290425,88.6436568,4.0577765,6.0345432,85.6186412,9.978373625,70.596833125,71.104379875,428.89826325,153.07415625,1110.01355855,662.529342,448.770223,299.759375,322.347439375,1.0866454,-0.00115780000000008,80.5382091,2.915426,59.69781925,10.507087,2.36469865,-0.860778,-1.5538657,-2.0044489,-1.3000296,-1.8759633,-2.2810702,-2.2844516,-2.3603351,-2.2298246,-1.5285587
1,12.25,3.18246245,86.3996355,3.987257475,6.003557175,83.74569075,9.947081875,70.5837425,71.08774175,429.82244465,157.129362375,1371.184552,704.354718625,473.278962375,307.657025125,325.720460625,1.147532,-0.02030725,87.421114225,2.0403481,56.8890944,10.433755375,2.562546625,-0.8636903,-1.5536175,-2.0011441,-1.2998539,-1.8738492,-2.2650485,-2.2545949,-2.3589412,-2.2317599,-0.631690625
1,12.75,3.856365025,87.2014109,4.0029776,6.100588725,84.1249386,9.70246275,70.551729375,71.04887325,430.13243315,132.280742,1095.7028668,632.299475,447.70002325,299.553437375,323.628123125,1.06368185,0.0105054749999999,79.96272085,2.19357425,50.10207025,10.127416375,2.913560625,-0.8645424,-1.5513953,-1.9961579,-1.3016749,-1.873283,-2.2762169,-2.2482742,-2.3714168,-2.2316248,-1.0371752
1,13.25,3.7377744,85.6713851,4.0721614,5.9652287,83.56076785,8.087112,70.5256352,71.026646,430.126393575,134.2954302,1190.93629145,619.91891,440.46805,301.0575132,323.802213,0.93669315,-0.0124177,78.4761966,2.562696475,44.92817345,8.345524375,2.9664875,-0.8597449,-1.5515485,-1.9952777,-1.30190975,-1.87203505,-2.2781898,-2.2678806,-2.37385195,-2.2314472,-1.20347045
1,13.75,3.9796533,86.4842655,4.18850155,5.91336315,82.69016205,8.2393606,70.511754,71.0133182,431.5024775,113.1477534,1083.2927624,545.106047,411.0627266,299.7436866,323.4063068,0.93656,-0.02285025,59.273971625,1.7108189,47.35778,8.830317,3.2266304,-0.8593564,-1.54785285,-1.9947802,-1.30209265,-1.87128845,-2.2854772,-2.26636795,-2.37532265,-2.2312565,-1.2874838
1,14.25,3.632361375,89.409000625,3.99439725,5.93188225,83.86960005,8.822377175,70.51556765,71.018941225,428.61252735,132.439448475,849.66240655,508.37709575,314.67815375,298.44167075,318.711820275,0.9982555,-0.00712575,52.227192125,2.17393925,66.07764905,9.5160018,3.2224844,-0.859015125,-1.5479235,-1.996058625,-1.301456125,-1.871073125,-2.283434375,-2.2772055,-2.37520075,-2.231134125,-1.80679
1,14.75,2.754070375,88.356776375,3.467094125,5.823955125,82.7288605,9.3155821,70.534377375,71.038043025,427.5664952,44.8528038,794.697683949999,304.40577005,231.097269775,296.35640125,313.36850245,1.0354108,0.0103694,37.1622286,3.0756898,55.572083,9.953208325,2.769288425,-0.859063375,-1.5511515,-1.99417225,-1.300654,-1.871002125,-2.282518375,-2.292677,-2.375311625,-2.230437875,-2.75922765
1,15.25,2.644052,91.64654295,3.48591575,5.91043045,81.5623005,9.4511846,70.558076,71.058308,426.5655382,56.1362368,507.034287625,307.5075232,183.328987,294.1851002,309.7175732,1.038613,-0.00120440000000003,23.4040239,3.7697422,55.3383982,10.1748745,2.740060875,-0.8606991,-1.55189545,-1.98760365,-1.29852805,-1.8709163,-2.30316245,-2.29431675,-2.374656,-2.23102245,-3.52951375
1,15.75,2.5576008,92.689666,3.414975,5.90494,85.810506875,8.932304625,70.568476125,71.071828625,426.717381375,49.499099875,399.404202,262.30834175,137.75085625,289.639804375,305.056658125,1.010659675,-0.0099989,15.303576225,3.25305377499999,49.179203125,9.51976825,2.590188875,-0.8586726,-1.5537105,-1.9828377,-1.300282,-1.8710355,-2.2947302,-2.2945519,-2.3746312,-2.2310449,-4.6109415
1,16.25,1.7833314,94.506183575,3.042313975,5.87329605,87.200057,8.35876315,70.561270275,71.059506375,426.443133125,14.331984025,252.43185,174.84784075,101.078222475,292.77331175,302.52432325,0.956366625,-0.002617375,8.21373975,2.7013594,31.536543125,8.9371187,1.9398231,-0.8595076,-1.553965575,-1.9699172,-1.299792325,-1.8711461,-2.290034125,-2.294625575,-2.3721398,-2.231116875,-4.95159725
1,16.75,0.0083284749999986,94.78318375,2.498075825,5.973368675,88.673705225,8.3481703,70.568529375,71.058914875,427.7937468,12.694169275,82.95577545,34.4768772,26.79175795,289.057238575,298.1872655,0.970940825,-0.00236602500000001,2.6306336,1.84835845,23.032658125,8.47960725,0.948285,-0.85950475,-1.55407175,-1.9630141,-1.297349275,-1.871084775,-2.299285725,-2.29473495,-2.344784425,-2.22530265,-5.909040025
1,17.25,-0.464347399999999,95.33872895,2.3828362,6.074519,91.498604225,8.2504155,70.5864495,71.076972,426.4895318,9.89750825,20.6084992,4.29692675,5.788261,291.1890795,297.74509575,0.866361125,0.00577197499999999,1.373581875,1.7808198,25.5230632000001,8.5820414,0.689225349999999,-0.85900845,-1.55523515,-1.96127315,-1.2839479,-1.87186735,-2.28366795,-2.2950785,-2.32193455,-2.1879934,-6.0561493
1,17.75,-0.648856500000001,95.3187822,2.312403,6.1098847,90.307756,8.278464575,70.60443405,71.0999799,426.411168575,10.582249575,0.7933595,-0.0123759500000001,2.26466485,287.2485925,298.258810575,0.83236665,0.0047831,0.83543745,1.878178175,30.7543961499999,8.568022825,0.488349599999999,-0.859201975,-1.55395115,-1.955527025,-1.2773846,-1.872924,-2.281146475,-2.295479475,-2.3185641,-2.1749875,-6.8524485
1,18.25,-1.3553565,95.174598,2.1918196,6.1000188,90.76159,8.324964425,70.6254178,71.13479595,428.10068,10.068532675,0.602707349999998,0.09058485,2.269522125,287.054334325,297.912967,0.8168466,0.0134676,0.0306524500000012,1.7532434,32.8398114,8.78333765,-0.114848325,-0.8592229,-1.55410055,-1.95574755,-1.2775392,-1.87385965,-2.2808088,-2.29577695,-2.318681775,-2.17403435,-6.6220398
1,18.75,-1.3672975,95.222776,2.197416,5.82218145,92.963033075,7.7859775,70.645939675,71.1763758,428.54416625,9.28143149999999,0,0.01282295,2.6903446,286.568027575,298.340985675,0.8713685,0.008573625,0.869134,1.57134675,28.32019275,8.4936252,-0.0876778000000007,-0.859197,-1.55417,-1.949822,-1.275667,-1.874659,-2.280987,-2.296032,-2.318868,-2.173735,-6.600840875
1,19.25,-2.0141513,95.2239927,2.15777985,5.891896825,91.72192665,7.9848974,70.643989,71.150562,428.1453275,7.60371639999998,0,0.582807999999999,2.6888914,283.09925,293.7606734,0.786905875,0.007389875,-0.785412375,1.43483275,29.271622,8.5056257,-0.7646234,-0.859148,-1.554315,-1.949849,-1.275791,-1.876853,-2.281208,-2.296254,-2.319091,-2.173944,-7.7922476
1,19.75,-0.346952,94.227155,2.363308,5.833313,91.6625084,8.00118145,70.648022,71.161093575,428.9207092,5.20160922499999,0,0.78679185,2.744529675,281.092851725,295.178738275,0.8118009,0.00251694999999999,0.0467973499999952,1.4260562,26.2489544,8.417688375,0.5147875,-0.859336375,-1.554396375,-1.94949305,-1.275867575,-1.87887875,-2.2814058,-2.2964537,-2.31929355,-2.174133525,-8.5622449
1,20.25,-0.4252985,96.641639,2.5221381,5.8578839,92.6116854,7.422403625,70.649047625,71.173838875,425.31512675,2.39056925,0,0.77535375,2.5507115,278.21176075,296.295620875,0.895989875,0.00387587499999999,0.790388924999998,1.87215975,26.27821725,7.886187,0.29173725,-0.8593756,-1.55440795,-1.9494552,-1.27598805,-1.88547225,-2.28163975,-2.2966895,-2.31953125,-2.17435705,-8.3116056
1,20.75,-0.690414450000001,95.377832225,2.63587715,5.864626975,92.184320675,7.075524375,70.650217,71.17545775,430.7633218,1.302374875,0.04097795,1.160002625,2.587096875,291.32514375,298.1788935,0.80130445,0.0011207,0.849562875,1.8886142,21.6405504000001,7.410826625,0.28254375,-0.859388025,-1.554383525,-1.949531475,-1.276189925,-1.88212615,-2.281690625,-2.296406775,-2.31958225,-2.174404825,-8.36687575
1,21.25,-0.750226150000002,94.939841375,2.7517161,5.7979387,92.476125,7.900344375,70.65545075,71.19650275,428.563480525,0.781286125,0.015753,0.646508,2.987774875,292.526077375,298.850397625,0.88205645,0.01054595,0.781979574999995,2.5166091,28.893428725,8.171410875,0.345491,-0.859391725,-1.55436965,-1.949639425,-1.27631235,-1.879327525,-2.2817195,-2.29644875,-2.3196112,-2.174431625,-8.2011756
1,21.75,-0.729848150000001,93.888725875,2.74901212499999,5.859575475,92.12468925,8.5770825,70.640507,71.179672,428.55336025,1.90559375,-0.004923375,0.378904875,2.496584,289.162647625,298.811852125,0.913839,0.000176950000000001,0.105151825,2.600862625,32.3686452,9.215077,0.308476999999998,-0.8593945,-1.554353,-1.949640025,-1.27638795,-1.87380475,-2.28170505,-2.296352725,-2.319597675,-2.17441895,-7.1750465
1,22.25,-1.2674868,93.8991135,2.66627709999999,5.88097715,91.78034765,7.707719625,70.647660375,71.188060125,426.89824465,3.937279,0,0.3364355,2.594611125,288.965252375,298.42122475,0.844134,0.003691,7.745131,1.9454522,32.4409143,8.269257375,-0.016273,-0.8593975,-1.5543634,-1.9496204,-1.276423,-1.8720822,-2.2816688,-2.296199,-2.3195605,-2.1743837,-7.6604527
1,22.75,-0.775082099999999,93.390208,2.9928403,5.824679,91.98956445,8.0508425,70.6275395,71.16509825,426.560632075,1.873231625,-0.02494415,-0.118189875,3.311464375,288.799146125,298.09957675,0.852961125,0.00515505,0.527337875000001,3.09542899999999,31.690753225,8.579784,0.345544625,-0.8594103,-1.5544097,-1.9488694,-1.276405,-1.8719825,-2.2816972,-2.2965473,-2.319589,-2.1744108,-8.8377427
1,23.25,-0.6986285,93.35896925,3.184587,5.727961625,91.80026515,8.649139625,70.60731725,71.14444825,426.72542315,1.296085375,0,0.013267625,2.909633875,293.806677125,298.94788725,0.83641845,0.000849549999999998,1.3361326,3.29698129999999,31.9225785,9.05611675,0.149974625,-0.8594055,-1.5544635,-1.948571,-1.27621125,-1.87138025,-2.2817225,-2.295640125,-2.3196145,-2.174435125,-8.7507451
1,23.75,-0.703993625,93.28367225,3.3129145,5.7747575,92.0885522,7.8555025,70.588619125,71.1265015,426.2158937,3.196663875,-0.0313161,0.2456325,2.434063875,293.864316375,299.001477375,0.817808825,0.003964875,12.713803275,2.9170487,28.8509338,8.2220517,0.393313599999998,-0.859412625,-1.5545305,-1.94843125,-1.2763715,-1.87210775,-2.281774875,-2.296039,-2.3196675,-2.174484875,-10.5785293
2,0.25,-0.660974775000002,97.226925225,3.73987985,5.845137375,94.2436501,9.01082065,70.33315875,70.839719,425.58723905,12.582356725,0.288263400000001,0.455245274999999,2.7473341,289.2767319,294.934143825,0.96189255,0.001735075,0.548378199999998,2.12737945,31.77422765,9.326419075,0.583306274999998,-1.050552075,-1.283999175,-1.900796975,-1.170588775,-1.598962725,-1.98122145,-2.060919925,-2.02970985,-1.933209525,-5.7622603
2,0.75,-0.750617250000002,97.32387505,3.6299949,5.851807525,94.7923985,9.0170488,70.306350325,70.81651335,424.916953175,13.4559081,0.695352900000002,0.33841155,3.416880825,289.903368175,293.999436175,0.858083399999999,0.0076346,-0.744688600000002,1.9392343,36.3497115,8.669471,0.501685599999996,-1.05017005,-1.283777475,-1.900829125,-1.170844225,-1.587127,-1.9812227,-2.061042725,-2.029644775,-1.937039,-6.0559932
2,1.25,-0.655428400000001,96.8782767,3.655614025,5.86399355,94.5864821,7.9746189,70.277355075,70.7899388,424.49965315,13.339391125,0,0.2404706,4.636305375,290.177499325,296.939346825,0.82933895,0.02754605,0.540704699999998,1.774034475,51.29199835,8.5982964,0.633390549999999,-1.05031985,-1.283799425,-1.900865475,-1.1701507,-1.587414475,-1.9759389,-2.06096135,-2.02947405,-1.935190175,-5.8372846
2,1.75,-0.577792925,97.27573605,3.764877475,5.789732575,93.4853956,7.548079025,70.274135325,70.787401875,424.868890525,10.10609565,0.0112615,-0.216682475,3.4258913,292.40555,298.3177845,0.814596375,0.00382879999999999,2.87088327499999,1.69123445,59.521442375,8.15733145,0.609676575,-1.0503209,-1.283800375,-1.900888925,-1.173000025,-1.588197525,-1.981284725,-2.061001675,-2.02962595,-1.935699225,-5.3853975
2,2.25,-0.548890925000002,97.103997125,3.622460125,5.84684595,93.7230328,8.307534175,70.274484975,70.78458035,424.69776375,10.696150275,0,-0.2071854,3.492091025,291.8371148,298.818842025,0.9347047,0.002446125,-1.45071185,2.10000275,63.25956225,9.01008525,0.687374249999998,-1.048743275,-1.282552275,-1.899478725,-1.1726299,-1.588365925,-1.980290775,-2.0609879,-2.029604975,-1.9338063,-5.2520019
2,2.75,-0.634189650000006,97.10862535,3.3059251,5.807760425,94.5699698,7.805545625,70.263813725,70.7807752,423.18680575,10.170603175,0.0230553000000001,0.500091874999999,2.601255425,291.978360775,299.38382395,0.94593185,0.00255750000000001,0.410423350000002,1.90873025,55.4311765,8.42498175,0.578529100000002,-1.048178375,-1.2825502,-1.89947385,-1.168845475,-1.594328125,-1.9812958,-2.06113735,-2.02945815,-1.934286425,-5.1457676
2,3.25,-1.62451365,96.70506585,3.24418085,5.88368095,93.9471635,8.07145655,70.25003805,70.7414272,424.04575075,12.5416339,0,0.25539425,2.85910755,293.40878805,299.6471606,0.867185875,-0.0014465,2.54059125,2.4107005,55.83827775,8.7009705,-0.42609225,-1.0464208,-1.281923,-1.8987482,-1.16841515,-1.59370555,-1.9771315,-2.0610126,-2.0295937,-1.9309188,-5.1512967
2,3.75,-1.59895375,97.28229475,3.19218475,6.02584475,92.6281588,7.788086875,70.243656625,70.73225675,424.1536345,11.038880125,0.314736900000001,1.30000000000026e-05,3.32007275,293.970910125,298.195535125,0.834565125,0.003112,1.634834375,3.07478525,56.95606725,8.475026,-0.37211175,-1.0459455,-1.281292375,-1.898007125,-1.168586625,-1.592317625,-1.98131725,-2.061019375,-2.029551125,-1.935251,-5.3022458
2,4.25,-1.505706625,96.692331625,3.34597875,5.71479425,92.584753,8.56627475,70.237480875,70.72643725,424.377794525,11.29388175,0.0309204000000001,0.139161375,2.63494475,294.8482625,300.266981,0.891367,0.000360625,2.5096495,2.360747725,71.568229425,9.07682525,-0.26535775,-1.045939,-1.281150625,-1.898058875,-1.168390125,-1.5911305,-1.978747125,-2.061014,-2.029474875,-1.933933,-5.0054073
2,4.75,-1.570309625,95.9313085,3.385562375,5.526253625,91.5271144,8.334334625,70.229718625,70.718364125,424.96240685,10.747793125,0.0641847000000001,0.22255575,2.851905125,294.66354375,300.23432675,0.9004075,0.000667625,1.672990125,2.4282051,72.27589985,8.9403545,-0.29498125,-1.0436915,-1.281008875,-1.898122375,-1.1685015,-1.590383375,-1.98048575,-2.061009875,-2.02947075,-1.935516875,-4.8708051
2,5.25,-1.799650125,94.810384,3.236369,5.822233375,90.4100912,7.3738325,70.229011,70.717089125,424.9162125,8.797432625,0.0253047000000001,-0.032957875,2.558906375,294.1049935,298.385247875,0.85824725,0.00611,4.163851375,2.137410575,60.6250115,7.8261955,-0.548573,-1.04010375,-1.280877,-1.898204125,-1.1683065,-1.59228825,-1.9754835,-2.06103325,-2.029493875,-1.923809875,-5.1165277
2,5.75,-2.1270145,95.550274125,3.254966625,5.754370375,91.5521549,6.903576125,70.227564125,70.71633575,424.14245055,10.427244,0.1976758,0.661384375,2.9087305,292.44656275,297.737503875,0.764324975,0.011263175,4.04083435,2.36489565,43.1002857,7.569718625,-0.956481025,-1.038289125,-1.28019375,-1.898336,-1.16803025,-1.59210525,-1.96762575,-2.06108275,-2.029582375,-1.891826125,-5.1080758
2,6.25,-2.0756389,95.4614645,3.641737975,5.5560248,91.791961,7.20964735,70.2354613,70.723928775,424.78935835,7.98044805,0.455203700000001,0.747983449999997,2.59710145,290.74260825,293.622657525,0.7936893,0.01697075,2.0503969,2.50084849999999,42.18314035,7.6467908,-1.089375875,-1.035062175,-1.279262375,-1.92466245,-1.1678902,-1.587929725,-1.946175875,-2.0611287,-2.0297427,-1.887582775,-6.1424786
2,6.75,-1.6738058,96.13749395,3.85878245,5.48283625,92.4685946,7.099043,70.230154275,70.718902725,424.16761435,5.076259575,13.7449986,7.266982275,8.14786055,291.393900725,290.88448875,0.792004999999999,0.00510769999999997,1.9987664,1.9988522,36.76597375,7.659473625,-0.851192225000001,-1.0389627,-1.27868585,-1.92402585,-1.1684662,-1.5821512,-1.93372245,-2.06112835,-2.02960385,-1.88825975,-6.6769873
2,7.25,-1.432598625,95.265827,3.986850625,5.4387475,92.2114616,6.79714645,70.21869595,70.71114705,423.66518125,6.92013135,109.7912168,71.8841292,52.50930325,290.14107305,291.35495255,0.818496775,0.0043615,2.4016885,1.747788,45.435285875,7.25132455,-0.658376100000002,-1.041668875,-1.281110125,-1.86992725,-1.16790825,-1.576048,-1.95652525,-2.048364375,-2.02987875,-1.9110535,-6.7384623
