DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT
1,9.25,-0.0725,19.88155,3.106565,-0.212425,3.15822,0.47204,-4.19753,430.322,4.67113,1.20363,1.04979,0.696623,0.222509,53.2152,44.67139
1,9.75,-0.16547,25.0809,4.032255,0.7639855,3.325605,0.5109085,-4.3158,428.848,4.326035,1.31558,1.117545,0.766846,0.2468835,97.12576,81.42078
1,10.25,-0.118431,25.5751,4.80579,0.0812,3.1802,0.539302,-4.28185,426.078,4.36557,1.32808,1.05312,0.752128,0.277381,132.0306,110.7559
1,10.75,-0.0373,18.7378,5.166075,1.20252,3.37909,0.524705,-3.72995,425.956,4.319745,1.4556,1.10988,0.745538,0.293389,144.4023,121.0523
1,11.25,-0.00995,27.0241,4.92656,0.935498,3.178315,0.557368,-3.27321,425.006,4.34422,1.384645,1.15954,0.7265915,0.334838,167.4432,140.36875
1,11.75,-0.03665,38.2237,7.3814,1.26056,3.41858,0.5333775,-3.22923,425.535,4.25202,1.35804,1.18491,0.7131165,0.326788,181.7737,152.4212
1,12.25,-0.083,40.6066,7.75068,1.50656,3.32999,0.523263,-3.11187,423.83,4.17998,1.3313,1.21834,0.757042,0.311192,196.38685,164.69935
1,12.75,-0.121033,31.2251,9.36453,1.44172,3.1374,0.515491,-2.99561,426.745,4.246,1.31928,1.19037,0.735353,0.317621,188.23825,157.8377
1,13.25,-0.0792,26.8438,10.3451,0.963733,3.00917,0.529668,-2.85394,425.276,4.27163,1.36954,1.0573,0.728082,0.3023,166.19915,139.35795
1,13.75,-0.1186465,29.4084,8.79519,2.273165,3.22254,0.52847,-2.52871,424.333,4.27842,1.41136,1.28588,0.69767,0.280549,160.5252,134.61025
1,14.25,-0.1010055,31.3536,5.02227,1.27546,3.21741,0.5224515,-2.66433,423.759,4.280035,1.33016,1.22225,0.6782895,0.2965515,160.687,134.7058
1,14.75,-0.147401,28.4767,7.569075,1.51407,3.20657,0.513708,-2.21462,422.831,4.14609,1.28529,1.1856,0.676623,0.266773,113.5499,95.26638
1,15.25,-0.108582,24.7956,8.0046,1.31852,3.50421,0.465075,-2.19952,422.4795,4.391625,1.33288,1.12216,0.653468,0.260047,109.1036,91.54773
1,15.75,-0.1454345,23.2452,7.31922,0.743602,2.88451,0.4751285,-2.3383,424.324,4.50079,1.202305,1.053315,0.653427,0.246868,99.99586,83.89969
1,16.25,-0.113489,16.9497,10.3274,1.808215,2.869675,0.446765,-1.6050305,423.496,4.51441,1.199375,0.958112,0.669151,0.2375565,57.70893,48.44367
1,16.75,-0.0893,12.9787,4.923915,1.160265,2.920745,0.407228,-2.13241,425.033,4.561535,1.00891,0.806442,0.556513,0.234459,33.34798,28.03194
1,17.25,-0.0958,10.5016,5.53005,1.10371,2.567105,0.362676,-2.041735,424.395,4.5396,1.02184,0.777622,0.569202,0.226609,6.77029,5.748282
1,17.75,-0.0746,9.72441,5.37117,0.782029,2.4455,0.327809,-1.47453,426.123,4.50136,0.966068,0.72637,0.58053,0.205421,-0.5355795,-0.4207031
1,18.25,-0.08735,6.285655,4.17659,0.424736,2.706635,0.353239,-1.683155,426.808,4.81253,0.952423,0.773209,0.549088,0.1841725,-1.427918,-1.202151
1,18.75,-0.0749,6.109795,2.74169,0.099356,2.76487,0.3733605,-1.53513,424.878,4.644135,1.02282,0.7267945,0.5533695,0.1990685,-1.165109,-0.9352514
1,19.25,-0.0832,3.29626,1.63073,0.22164,2.90677,0.35703,-1.63436,424.39,4.69657,0.985684,0.718162,0.5037295,0.179375,-1.12085,-0.9150288
1,19.75,-0.0967,4.51667,2.10145,0.49266,2.71127,0.385941,-1.876,424.476,4.763025,1.04204,0.772025,0.502329,0.158277,-1.10393,-0.8942346
1,20.25,-0.0955,5.70115,3.03462,0.225874,2.64311,0.35837,-1.95281,423.348,4.73685,1.06255,0.780705,0.512683,0.158533,-1.241505,-0.9807608
1,20.75,-0.0961,4.15705,3.901075,0.122668,2.41946,0.373418,-1.88194,424.599,4.69242,1.06631,0.801159,0.514563,0.166292,-1.228287,-0.9723883
1,21.25,-0.100834,3.75388,2.248005,0.714502,2.641745,0.356033,-1.99297,424.382,4.78079,1.06847,0.819761,0.507572,0.168145,-1.145375,-0.9634768
1,21.75,-0.112818,6.52622,3.12135,0.397672,2.57709,0.363978,-2.258685,423.091,4.75303,1.05016,0.831182,0.529401,0.154939,-1.008507,-0.8484121
1,22.25,-0.1082835,6.924625,1.823065,0.4661435,2.548215,0.3571455,-3.25559,422.852,4.65705,1.02467,0.8496885,0.509713,0.157931,-1.154101,-0.915579
1,22.75,-0.130851,6.44362,3.02051,0.3076645,2.83373,0.359744,-3.25659,421.992,4.59813,0.995552,0.834118,0.5053785,0.168993,-1.135588,-0.9267724
1,23.25,-0.102801,5.64044,2.43516,0.248513,2.50726,0.350183,-3.14368,422.535,4.67804,0.965154,0.812397,0.563263,0.163578,-1.151581,-0.9283762
1,23.75,-0.08865,5.800645,2.75798,0.4769475,2.68076,0.3685275,-3.32141,422.316,4.693855,0.9722775,0.759683,0.533923,0.157718,-1.158499,-0.8986982
2,0.25,-0.088,4.38374,1.99062,-0.2888325,2.74638,0.368112,-2.34572,425.2225,5.26454,1.08099,0.762027,0.533838,0.164271,-0.9653021,-0.8120663
2,0.75,-0.103424,5.80237,1.98919,0.07565,2.867,0.375506,-3.08304,424.569,5.317605,1.05411,0.82175,0.5827145,0.166513,-1.102218,-0.88161
2,1.25,-0.0926,5.69052,1.71139,-0.2363285,2.807105,0.379288,-3.214885,424.359,5.32639,1.06272,0.876814,0.583865,0.141702,-0.7965021,-0.658
2,1.75,-0.114168,7.00981,1.85045,-0.0358,2.97079,0.375733,-2.393505,425.117,5.168485,1.08273,0.833615,0.573548,0.137067,-0.8155762,-0.6294705
2,2.25,-0.0999,5.33996,1.973665,-0.08575,3.02711,0.384485,-2.602085,424.243,5.31062,1.066305,0.8872525,0.569129,0.135992,-0.8586949,-0.6687208
2,2.75,-0.07435,5.68478,1.81855,0.316571,2.80114,0.386482,-2.57823,424.248,5.33295,1.01782,0.822133,0.6104205,0.120247,-0.8250701,-0.6954231
2,3.25,-0.06575,6.8009,1.94757,-0.137741,2.78317,0.4059945,-2.53554,423.647,5.377345,1.07087,0.864828,0.612175,0.134748,-0.7404592,-0.552927
2,3.75,-0.0756,3.23321,1.45409,-0.140245,2.76981,0.3613935,-2.45337,423.436,5.353785,0.97269,0.812177,0.6005765,0.133542,-0.6963123,-0.5663478
2,4.25,-0.0658,-0.506088,1.0081465,-0.100736,2.75487,0.346943,-2.458785,423.0395,5.364475,0.9995765,0.792189,0.569959,0.1345685,-0.7367036,-0.6109847
2,4.75,-0.0941485,-1.0411745,1.83487,0.113434,2.90469,0.390348,-2.14796,424.713,5.274095,1.10352,0.853629,0.5887,0.135522,-0.7267483,-0.5855254
2,5.25,-0.11437,3.70216,1.91952,-0.056615,2.825155,0.3970965,-2.15589,423.577,5.24258,1.042775,0.7863915,0.574376,0.1719845,-0.7381102,-0.6037592
2,5.75,-0.0743,1.37846,1.47813,0.039545,3.01819,0.401694,-1.75137,425.392,5.09843,1.0314,0.781296,0.597304,0.186585,-0.7419227,-0.6253021
2,6.25,-0.1242435,-1.13093,2.33603,0.048804,2.85281,0.386593,-1.96203,425.836,5.487405,1.046765,0.8236335,0.5882155,0.187206,-0.8905249,-0.73347
2,6.75,-0.1073295,2.63267,2.01367,0.72322,2.75051,0.397591,-2.13535,424.788,5.31775,1.02949,0.8252405,0.5879055,0.171491,-0.8544263,-0.7193948
2,7.25,-0.0656,3.36024,2.97227,1.11545,2.82838,0.4178235,-2.232825,426.658,5.0983,1.041315,0.8318495,0.6579115,0.154053,-0.4712875,-0.3984026
2,7.75,-0.0618,4.054515,3.699335,-0.01715,3.01794,0.42701,-2.39004,427.774,5.11437,1.111005,0.805726,0.6165635,0.180443,3.679507,3.080773
2,8.25,-0.114842,11.224855,4.00215,0.746248,3.11306,0.442293,-1.79623,426.032,5.255925,1.123785,0.7992895,0.687248,0.243962,26.19247,21.954
2,8.75,0.0527,14.81185,4.56547,0.0835,3.12374,0.513158,-1.56645,425.992,5.485355,1.25907,0.981718,0.730566,0.256887,72.70725,60.94907
2,9.25,-0.0371,19.1232,4.037955,0.750072,3.23218,0.4671795,-2.17617,426.018,5.59711,1.17267,0.928968,0.7297525,0.280562,103.40595,86.684645
2,9.75,-0.0987,18.981,3.84577,0.690605,3.35667,0.551046,-1.82878,426.7715,5.58205,1.22693,1.02352,0.802276,0.302077,136.0186,114.0246
2,10.25,-0.09025,32.12355,2.95743,1.60371,3.379195,0.5432175,-1.68699,425.286,5.490905,1.24699,1.045305,0.7985685,0.3083515,173.7016,145.6154
2,10.75,-0.109551,19.76685,3.622415,-0.180869,3.30378,0.5138375,-1.64945,424.79,5.10264,1.386555,1.028525,0.847731,0.3269505,246.6034,206.7948
2,11.25,-0.065,35.2439,3.21983,-0.413378,3.45428,0.539146,-1.36356,425.735,5.15158,1.28943,1.09479,0.829382,0.343629,294.50475,246.92885
2,11.75,-0.126157,20.6907,1.94533,0.942905,3.41456,0.5426,-1.12788,425.3065,5.133345,1.38491,1.11458,0.824007,0.339821,298.0318,249.91065
2,12.25,-0.244028,37.7624,8.40908,0.654617,3.50008,0.565771,-0.7149505,425.132,5.217655,1.437115,1.224975,0.787067,0.345885,307.9847,258.2639
2,12.75,-0.210312,37.31845,7.6334,2.393595,3.62349,0.546873,-0.524533,424.096,5.23654,1.468615,1.21577,0.821747,0.3395685,304.3271,255.1812
2,13.25,0.0164,31.3204,8.66098,0.189631,3.69188,0.557349,-0.203393,424.065,5.30812,1.49437,1.24783,0.785119,0.3374085,305.5132,256.1875
2,13.75,-0.123135,38.3441,7.8436,0.894796,3.44623,0.588465,0.39708,424.2055,5.242765,1.42093,1.31684,0.821848,0.350066,341.2543,286.1521
2,14.25,-0.110253,40.29765,5.12271,1.67078,3.75642,0.5312115,-0.112049,423.9035,5.26336,1.50085,1.25708,0.8145055,0.351661,306.2327,256.792
2,14.75,0.0408075,33.26745,10.0547,1.31247,3.7173,0.523726,0.000494,423.435,5.153335,1.5021,1.26136,0.803688,0.339935,243.0974,203.7914
2,15.25,-0.088845,29.2866,7.87526,2.315515,3.45913,0.5758095,-0.0373355,424.272,5.21799,1.379405,1.19631,0.822838,0.2988275,220.7869,185.1489
2,15.75,-0.105899,28.8107,5.93889,2.02602,3.6051,0.521506,-0.164952,425.1095,5.13529,1.42147,1.1296,0.831054,0.3018,170.89965,143.3362
2,16.25,-0.123359,24.593,2.6521,1.186073,3.542285,0.497637,-0.0398,425.804,5.1176,1.42684,1.10541,0.813805,0.275731,122.77465,102.95265
2,16.75,-0.098,13.812,6.22254,0.790356,3.30782,0.476287,-0.254374,424.5735,5.16175,1.3362,1.05776,0.760143,0.235786,79.894315,66.97354
2,17.25,-0.126429,12.89995,6.16366,1.36472,3.221265,0.460805,-0.557157,425.711,5.24963,1.399895,1.09364,0.688977,0.2155105,38.18333,32.005555
2,17.75,0.0727,10.5542,4.39575,1.25352,3.06673,0.449712,-0.635914,425.753,5.10613,1.25048,0.884433,0.681223,0.199408,11.444865,9.6240245
2,18.25,-0.0172,5.13902,2.70024,1.10889,3.14043,0.397328,-0.789416,426.274,5.17873,1.10979,0.882348,0.63821,0.201564,0.1886779,0.17674365
2,18.75,-0.0626,5.28758,4.00826,0.386807,2.91157,0.420989,-0.8624525,425.7045,5.14413,1.148595,0.88536,0.665472,0.1732485,-1.122539,-0.88156985
2,19.25,-0.063,6.67656,4.242475,1.07174,2.951285,0.398262,-1.06866,425.699,5.06981,1.17464,0.863631,0.650766,0.177758,-1.17039,-0.9415396
2,19.75,0.0233,3.56525,2.52472,0.2288845,2.96971,0.391465,-1.12369,426.531,5.14377,1.14395,0.870224,0.606318,0.15807,-1.2890645,-1.023101
2,20.25,-0.1264225,7.819125,4.34206,0.767791,2.79906,0.3944795,-1.09609,426.461,5.292055,1.090045,0.8966815,0.631375,0.170408,-1.258102,-1.018741
2,20.75,-0.130094,3.06893,2.92829,0.704329,2.98887,0.400287,-1.308925,427.8075,5.37585,1.11747,0.93157,0.582768,0.1705125,-1.25696,-1.0066146
2,21.25,-0.1181765,0.845927,1.95651,0.560635,2.86066,0.406067,-1.504185,427.3345,5.34276,1.046905,0.8863345,0.5383615,0.1600485,-1.099993,-0.8929868
2,21.75,-0.114518,-1.99578,2.76407,0.429457,3.09861,0.405705,-1.62994,426.28,5.350875,1.10005,0.8171565,0.54954,0.1696105,-1.2334835,-0.9730157
2,22.25,-0.102178,4.9188,2.52334,0.0064,2.93497,0.378094,-2.05859,427.07,5.2572,1.10972,0.823734,0.599099,0.163897,-1.247564,-0.9787404
2,22.75,-0.102557,4.81939,2.22577,0.0941,2.87025,0.386485,-2.09932,426.5175,5.3286,1.06616,0.78344,0.594352,0.162979,-1.26284,-1.028872
2,23.25,-0.0934,5.69967,2.257935,0.115523,2.56653,0.364269,-2.19794,425.93,5.21695,0.981862,0.828244,0.504054,0.159979,-1.282837,-1.0330913
2,23.75,-0.1020815,1.61764,1.460275,-0.01131,2.66326,0.3565175,-2.30158,426.2035,5.318585,1.00846,0.790945,0.5362535,0.1627895,-1.089951,-0.85886955
3,0.25,-0.0284,2.78646,2.499875,-0.207964,2.54082,0.331771,0.464061,430.686,5.10877,0.915505,0.661903,0.5320565,0.153814,-2.404121,-1.983802
3,0.75,-0.019,1.23531,1.042965,-0.172404,2.46466,0.320402,0.0712075,430.535,5.19931,0.829462,0.6628675,0.537186,0.152038,-2.3805005,-1.9440065
3,1.25,-0.0146,-0.362624,1.99492,-0.232383,2.33708,0.320865,-0.226013,432.622,5.288865,0.8615455,0.6573975,0.512708,0.14782,-2.576741,-2.132418
3,1.75,-0.0228,1.99016,1.262255,-0.117218,2.298325,0.3192275,-0.30596,431.358,5.18722,0.8716785,0.66533,0.519803,0.157504,-2.1287575,-1.787053
3,2.25,-0.03485,1.155193,1.95249,0.2596685,2.21241,0.293181,-0.4612395,429.408,5.171125,0.848669,0.635655,0.497199,0.157832,-2.245314,-1.8461145
3,2.75,-0.0285,1.18221,1.39456,0.1867145,2.159165,0.315975,-0.3168415,430.409,5.150565,0.7972095,0.624293,0.49047,0.153649,-2.204901,-1.8520745
3,3.25,-0.0336,0.670313,1.80128,-0.155907,2.202725,0.312663,-0.317392,431.0515,5.145295,0.8312145,0.6257215,0.50288,0.151986,-2.060552,-1.7049845
3,3.75,-0.0502,1.93134,1.83858,-0.171025,2.23512,0.357374,-0.5271775,431.729,5.125175,0.906681,0.718667,0.521771,0.152443,-1.9320505,-1.6015085
3,4.25,-0.057,3.25158,1.77449,-0.345407,2.19822,0.309872,-0.923603,431.31,5.2908,0.8524045,0.677825,0.508708,0.168487,-2.177238,-1.7928875
3,4.75,-0.035,1.47148,1.0220765,0.0831,2.286325,0.325354,-1.0078515,432.668,5.19719,0.839601,0.649297,0.522217,0.176333,-2.1556075,-1.7447485
3,5.25,-0.0366,3.402,1.83062,-0.283387,2.38377,0.3016615,-1.078225,432.441,5.16892,0.9064145,0.6319915,0.510135,0.167462,-2.2547745,-1.885388
3,5.75,-0.0148,0.393694,1.19427,0.175117,2.41559,0.3190625,-1.164195,433.755,5.08835,0.8621595,0.6549535,0.533728,0.171316,-2.319338,-1.902113
3,6.25,-0.025,3.80733,1.74372,0.3175355,2.36218,0.338053,-1.3856,433.1895,5.22489,0.860784,0.688541,0.5051595,0.192629,-1.607677,-1.291086
3,6.75,-0.0162,9.112845,2.85424,0.178833,2.4497,0.341877,-1.44119,433.1985,5.25519,0.915864,0.6973225,0.518989,0.204225,1.5157025,1.279735
3,7.25,-0.02335,9.691515,2.403845,0.498301,2.64544,0.388957,-1.26274,433.153,5.20724,1.020075,0.8037565,0.5926955,0.248649,19.147865,16.082495
3,7.75,-0.0312,13.4443,1.46252,0.334302,2.935885,0.436316,-0.8178045,433.057,5.20742,1.12176,0.8501225,0.639208,0.312469,70.251525,58.925335
3,8.25,-0.0441,22.37465,6.144,-0.146184,2.90455,0.4663065,-0.252512,431.026,5.21512,1.18113,0.960743,0.715145,0.375787,140.394,117.6929
3,8.75,-0.06405,28.3645,6.91337,0.853038,3.21496,0.5093185,0.176535,429.479,5.1572,1.28493,1.050855,0.751525,0.376892,215.66905,180.8304
3,9.25,-0.0959,32.1257,4.82054,1.4543,3.34085,0.538643,0.690967,428.019,5.13448,1.35462,1.09592,0.799525,0.3906075,273.39335,229.26
3,9.75,-0.136,38.9665,8.23513,1.408395,3.2227,0.549635,1.122905,426.985,4.98662,1.374455,1.153845,0.8226985,0.418176,318.1769,266.8028
3,10.25,-0.1434435,43.0359,5.81566,1.341755,3.43912,0.587309,1.624465,426.1755,4.87678,1.496195,1.247855,0.8412495,0.442276,380.1579,318.76165
3,10.75,-0.135204,30.4651,8.29622,1.43865,3.490885,0.609446,2.324645,426.388,4.86045,1.51753,1.29287,0.87125,0.450437,444.18435,372.4409
3,11.25,-0.15845,48.3404,10.7944,1.40952,3.41452,0.587953,2.810565,426.0915,4.96801,1.601835,1.27181,0.828304,0.447574,507.45855,425.48255
3,11.75,-0.146101,49.3176,10.83355,2.316205,3.45665,0.5907075,3.29852,425.9715,4.99561,1.59599,1.31989,0.847556,0.4906575,480.8301,403.167
3,12.25,-0.125712,45.16615,11.0321,2.19626,3.57948,0.6237695,3.54116,426.941,4.82494,1.59719,1.29056,0.886035,0.4602095,571.01305,478.779
3,12.75,-0.216321,41.3866,14.0305,3.01649,3.756045,0.623663,3.998965,425.851,4.96916,1.63411,1.364605,0.896458,0.455241,522.5292,438.0912
3,13.25,-0.278878,54.5145,13.20385,2.320345,3.600465,0.6409775,4.21975,425.3045,5.01572,1.66957,1.47538,0.853552,0.4815045,491.48905,412.0962
3,13.75,-0.1699265,52.63845,11.9384,2.236775,3.688805,0.598525,4.459695,425.6005,4.897825,1.57262,1.371105,0.8722355,0.4813585,531.2258,445.42105
3,14.25,-0.159291,54.9115,11.41905,2.081305,3.67907,0.589032,4.87992,425.2475,4.90092,1.58419,1.41454,0.866805,0.446038,471.3831,395.2511
3,14.75,-0.142164,48.2016,12.33485,1.562965,3.74076,0.595607,4.96684,425.1845,4.84778,1.58945,1.38695,0.857579,0.4380815,409.24855,343.11385
3,15.25,-0.165957,35.2206,10.0997,1.609945,3.59655,0.5779415,4.92224,425.346,4.90949,1.63078,1.2847,0.886926,0.428097,346.44685,290.43425
3,15.75,-0.130291,34.7984,10.7731,1.86007,3.72308,0.595021,4.9918,425.742,4.86926,1.57253,1.25152,0.866472,0.372306,301.91625,253.102
3,16.25,-0.09935,26.4887,7.4754,1.49107,3.62535,0.569607,4.77892,426.536,4.891,1.50972,1.23919,0.794513,0.322265,269.02655,225.5731
3,16.75,-0.117045,17.7063,6.03391,1.54338,3.69024,0.521221,4.79613,426.726,5.00943,1.418645,1.10481,0.815734,0.286171,196.09195,164.3864
3,17.25,-0.0816,14.6231,2.51346,0.723215,3.46172,0.499217,4.637375,426.303,4.988325,1.38168,1.09672,0.775501,0.253191,128.86515,108.0641
3,17.75,-0.0598,11.57095,4.67648,0.429115,3.35742,0.482621,4.47028,426.732,4.908545,1.27673,1.01616,0.722416,0.21455,79.985785,67.096625
3,18.25,-0.0598,9.2338,5.46491,0.213935,3.14394,0.4171,4.3263,427.411,4.9643,1.14632,0.98223,0.634066,0.210808,28.387085,23.83931
3,18.75,-0.046,4.23383,2.11749,0.157498,2.89768,0.4106725,4.008685,428.1215,5.03849,1.06214,0.8799285,0.583159,0.18091,1.932652,1.6958005
3,19.25,-0.0436,3.6736,3.06799,0.2920125,2.80937,0.386861,3.46269,427.945,5.05605,1.06175,0.89911,0.590607,0.185696,-2.236177,-1.799543
3,19.75,-0.0329,2.670335,2.4218,0.0365,2.688615,0.407242,3.03323,429.012,5.196505,1.04636,0.8650495,0.555559,0.15829,-2.620434,-2.199534
3,20.25,-0.043,5.66948,2.99506,0.193189,2.71802,0.358855,2.32079,429.005,5.27076,1.01241,0.886577,0.556512,0.156111,-2.5253725,-2.084088
3,20.75,-0.01065,4.15872,2.18619,-0.165817,2.646945,0.339932,2.19466,428.755,5.23098,1.05454,0.829664,0.5388095,0.175967,-2.1831315,-1.7636505
3,21.25,-0.0289,0.417719,1.466885,-0.06585,2.566375,0.348353,1.85322,429.326,5.26723,0.988169,0.736288,0.554617,0.158843,-2.3306555,-1.8640615
3,21.75,-0.0187,0.355782,2.14136,-0.0836,2.57446,0.379858,1.44524,428.535,5.392435,0.945401,0.732196,0.576326,0.150684,-2.050608,-1.67765
3,22.25,-0.0327,3.447065,1.959,-0.144412,2.6418,0.3596845,1.40941,429.158,5.37889,1.02701,0.7443585,0.596161,0.147493,-2.411142,-2.0009085
3,22.75,-0.0178,3.3367,1.90947,-0.099521,2.57652,0.40036,0.834046,428.8825,5.26226,0.930602,0.684622,0.563304,0.14848,-2.276634,-1.872251
3,23.25,-0.02265,2.232605,2.36633,-0.055,2.65566,0.372877,0.383109,429.496,5.23084,0.841676,0.6700765,0.566395,0.1386395,-2.689136,-2.206558
3,23.75,-0.03995,3.08196,2.22505,-0.373121,2.55273,0.3384205,0.5425825,431.3985,5.1588,0.9422485,0.6796205,0.54097,0.148434,-3.041581,-2.4711585
4,0.25,-0.016,1.14482,1.59757,0.0917,2.32457,0.352277,6.00097,429.502,6.3665,0.895324,0.70087,0.53017,0.155421,-2.0016495,-1.634789
4,0.75,-0.03875,1.6195,2.14605,0.477886,2.33437,0.326877,5.68641,429.079,6.698905,0.9149015,0.6954865,0.523132,0.154797,-1.986579,-1.5864205
4,1.25,-0.0448,-0.408793,1.91542,0.354103,2.221145,0.352179,5.500985,428.7675,6.96486,0.857774,0.65562,0.523238,0.1673135,-1.8981725,-1.513248
4,1.75,-0.0143,-2.42794,0.550664,0.619699,2.28358,0.3541745,5.257315,428.4545,6.97229,0.8521565,0.6591375,0.496144,0.137714,-1.821835,-1.439052
4,2.25,-0.0244,-2.14237,1.54132,0.1559635,2.22223,0.326118,4.95048,429.558,7.018385,0.804625,0.641583,0.490592,0.147048,-1.9714065,-1.5812705
4,2.75,-0.0177,-1.745545,0.696552,0.1737425,2.19388,0.3301555,4.57022,430.844,6.91272,0.8457205,0.6256345,0.591646,0.143013,-1.611543,-1.2888585
4,3.25,-0.0189,-1.08363,0.413532,-0.05945,2.26394,0.31997,4.38797,432.097,6.56308,0.831711,0.625156,0.559404,0.146115,-1.633209,-1.292263
4,3.75,-0.0327,-2.640335,0.9823345,-0.04265,2.25107,0.346587,4.45328,432.595,6.573985,0.823351,0.648639,0.541203,0.14066,-1.706968,-1.3940205
4,4.25,0.003415,-1.91409,0.00305,-0.178031,2.20404,0.3331155,4.34741,432.9175,6.4318,0.788939,0.5932615,0.5082755,0.14426,-1.8660555,-1.512661
4,4.75,-0.0287,2.24931,1.845765,-0.04315,2.2385,0.331239,4.22874,433.606,7.0382,0.885664,0.632131,0.492216,0.131146,-1.8488615,-1.513542
4,5.25,-0.0453,-1.55724,1.49219,0.0964,2.31289,0.3286555,3.97797,434.4155,6.517975,0.8488455,0.629298,0.48235,0.125391,-1.5318915,-1.2433565
4,5.75,-0.0237,1.51307,2.649475,0.326146,2.40109,0.335636,3.76949,434.985,6.32775,0.867776,0.611513,0.54268,0.13448,-0.2388402,-0.12031835
4,6.25,-0.0193,5.22414,1.53978,0.126323,2.42556,0.354382,3.74037,433.895,6.194045,0.9652405,0.679021,0.581523,0.179408,10.5001855,8.8349825
4,6.75,-0.0215,8.4961,5.591695,0.58432,2.64133,0.3936045,4.2258,433.9345,6.29899,0.96455,0.78042,0.636913,0.224978,46.87806,39.380125
4,7.25,-0.03385,16.1244,3.48517,0.303049,2.59409,0.439374,4.58795,431.5285,6.3221,1.04968,0.844359,0.646068,0.269998,102.782805,86.198335
4,7.75,-0.0683,18.87895,7.00079,0.055,2.80085,0.4364305,4.90782,429.627,6.61021,1.19234,0.8988365,0.66979,0.324213,195.7961,164.20935
4,8.25,-0.0624,32.5718,9.19932,-0.0116,2.85435,0.430084,4.99474,426.739,6.56734,1.2159,0.959621,0.675254,0.361036,244.0188,204.5653
4,8.75,-0.084,29.31325,8.54274,-0.342335,3.00838,0.4518475,5.64617,426.282,6.350155,1.310205,1.01768,0.7166055,0.389854,288.68195,242.0536
