DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,NETRAD
4,12.25,-9.38559142646549,-0.30131258338535,190.640282628353,-0.292630271903353,0.588167071662044,201.755725747231,9.2768187588266,1.47323529948256,412.497825227029,10.6361012440983,420.911611147471,11.4534603502633,417.270555388889,11.1982479323764,421.04216773368,11.3532473262092,416.924997301877,11.5354122397572,420.728080144244,11.3332552507966,416.813221647727,10.7859735342489,421.103233088854,11.9708470233513,416.562699971246,11.2280126855173,421.136611205867,12.9476644574612,416.345599528915,12.545005907153,3.67481579760757,20.2295086265401,0.454492785658441,3.465,2.95,1.695,0.84,19.7621,19.84,19.8223,19.5705,20.27235,22.941,99.729975,41.98,11.6214,27.25,32.76,29.04,29.63,157.1,976.48,927.35,935.015,102.645,344.25,447.6,424.5,485.9,1922.47,1892.44,1913.27,578.83,620.74,75.71,323.43,349.145,523.55,23.307,21.704,18.95,17.566,16.469,16.414,16.049,15.722,15.47,17.591,17.268,16.249,15.774,15.741,14.762,15.459,15.214,14.935,18.582,17.547,16.335,15.994,16.194,16.124,15.416,15.096,19.419,18.687,17.328,16.635,16.362,16.061,15.702,15.581,15.354,19.218,18.224,17.244,17.054,16.805,16.738,16.344,16.163,15.899,59.4815,31.01,741.645
4,12.75,-8.60161213648399,-0.335465717869956,188.324929602125,0.495987930625831,0.606326134475068,199.448281905804,8.40302562424874,1.44461835197378,412.43237142348,10.1979924174574,420.077268627741,11.3561918090713,416.416027896133,9.98201959031727,420.293275935586,11.2218719725905,416.557316202876,9.32932923835842,420.204681855697,11.851204681208,416.236466166176,10.0857988356441,420.269264070102,12.0485170043675,416.576655337209,11.0106566089622,420.950647380576,13.2470342981849,416.831054509804,9.90804250366308,3.92999496607902,20.3994520582646,0.452699751180485,3.74,3.07,1.68,0.88,20.2525,20.356,20.37955,20.02365,20.899,23.23,99.706325,41.68,12.4185,27.67,29.01,25.35,26.74,154.35,931.105,879.05,890.73,95.63,345.1,449.65,424.4,469.6,1800.78,1820.04,1814.315,359.21,395.135,73.855,398.29,662.45,440.05,22.97,21.301,18.997,17.633,16.455,16.397,16.017,15.724,15.471,18.2655,17.6645,16.4455,15.9385,15.741,14.762,15.454,15.2105,14.951,18.746,17.8755,16.44,16.0305,16.2035,16.127,15.4215,15.098,19.8045,18.9975,17.5405,16.733,16.368,16.056,15.7,15.5975,15.357,19.7995,18.9245,17.5365,17.183,16.8065,16.7265,16.3425,16.163,15.8785,45.805,31.206,712.09
4,13.25,-7.83778515264933,-0.31268391083693,176.320633745958,-2.0026218696649,0.582958436971809,187.862274967743,9.52386689017745,1.4293212982218,411.657784086719,10.3006177047647,419.764311044551,10.8570603008719,415.496243687926,11.5033216463374,419.91475905469,11.1155085275418,415.266394715679,11.8076224859365,419.910737319642,11.0092933434432,415.756252291429,11.7558073237986,420.196478142053,11.5146032780647,416.012298184754,11.4472946237418,420.662819049818,13.0778080713722,414.407845284741,12.2694251962783,3.69223901724228,20.7225988448783,0.443313371254159,3.52,3.05,1.68,0.875,20.4668,20.554,20.535,20.38395,21.2917,23.6298,99.67989,41.39,12.8699,27.69,27.08,24.79,28.26,162,856.76,833.3,825.86,90.32,348.6,450.6,426.9,473.8,1671.33,1683.4,1681.93,379.98,429.37,71.44,688.66,181.84,166.47,22.764,21.337,18.999,17.758,16.469,16.397,16.015,15.705,15.418,18.642,18.042,16.746,16.065,15.7435,14.7785,15.4565,15.2,14.9385,18.7935,17.9765,16.556,16.1095,16.2165,16.131,15.406,15.0985,20.344,19.2145,17.625,16.854,16.374,16.059,15.702,15.5705,15.356,19.949,19.092,17.788,17.2835,16.816,16.728,16.345,16.1635,15.8795,44.498,31.038,653.71
4,13.75,-8.14485582112596,-0.184570499394204,177.775543487212,-0.461370847932836,0.585700899785156,169.675440640946,5.7363574337266,1.42359884014699,412.056596981548,11.3629144599017,419.468579722909,10.8530058409476,415.065383168582,10.6657756867077,420.147649851474,10.9439395128222,415.626483835938,10.0442300494601,420.01079873207,10.7572885305102,415.143817523336,10.5497347982514,420.081927640843,11.7169881844126,415.245279328521,11.9409027394788,420.486439657344,12.8470003743808,415.848449509934,12.7543957908636,3.70141750425286,20.9798029960725,0.43672916465043,3.63,2.99,1.69,0.87,20.7717,20.8505,20.838,20.64835,21.43365,24.3147,99.644,40.55,13.1034,27.53,26.85,24.25,26.29,152.3,815.39,772.8,778.24,87.66,348.4,450.8,427.1,462.3,1576.79,1603.69,1604.35,469.3,387.325,67.17,500.69,300.09,357.91,23.135,21.301,19.158,17.915,16.483,16.396,16.013,15.71,15.419,18.613,18.2025,16.881,16.1635,15.7475,14.7835,15.459,15.203,14.94,18.9665,18.0925,16.715,16.143,16.2295,16.133,15.4065,15.0985,20.9795,19.7065,17.971,16.973,16.376,16.0615,15.701,15.572,15.357,20.139,19.224,17.8745,17.3375,16.813,16.73,16.3475,16.1635,15.88,36.179,32.3745,596.29
4,14.25,-7.81055141769011,-0.21203104504776,157.966635237441,2.38213999494297,0.553529313422632,174.891416614202,3.7333133793841,1.4667737470782,412.138326383362,11.5057742150226,419.726197978003,11.2324730285111,414.541919177994,10.0515966861551,419.270692899134,11.1617637322595,414.096671160631,11.0725173575934,419.923165112774,11.3717614877163,413.592439424149,10.6616550649292,419.736763428656,11.9610296354473,414.019696879747,10.4347912011504,419.6292359218,12.9463735384665,415.456603299674,10.3178863280382,3.72914014193175,21.1721272877461,0.408584481204898,3.565,3.025,1.64,0.84,21.15955,21.219,21.2251,20.8716,21.73125,24.15205,99.62312,39.425,13.5725,27.27,27.15,26.43,26.605,161.7,737.67,711.35,706.485,80.845,349.9,450.9,427.4,467.3,1423.9,1444.77,1420.42,497.06,678.32,64.855,300.48,211.3,230.345,24.629,22.098,19.331,18.052,16.493,16.396,16.011,15.713,15.421,18.521,18.171,16.868,16.1895,15.7515,14.7895,15.461,15.205,14.9415,18.993,18.285,16.8515,16.174,16.2375,16.135,15.4065,15.1,21.1685,20.07,18.14,17.085,16.3805,16.064,15.703,15.5735,15.357,20.57,19.3895,18.027,17.402,16.8065,16.729,16.3505,16.164,15.881,44.668,28.849,530.775
4,14.75,-7.18549972605817,-0.129777899853507,170.48495094128,-3.38412915003708,0.589446370468346,153.895672113225,-1.84120572003612,1.42567951080535,411.506568343989,11.387774929084,419.187120769796,11.6173874595834,414.553149689103,11.9844057076819,419.234757634571,11.2959282986628,414.842714057878,11.9038759999609,419.078275757532,11.6500568899791,414.336294245902,10.7483181890391,419.428893345131,12.1872411116201,412.58771626087,11.0509652639565,420.371618618491,12.9441012733415,414.681028063594,13.0381158081777,3.52671997988334,21.3083075982555,0.373685692246478,3.41,2.95,1.6,0.835,21.19495,21.372,21.19575,20.94235,21.6938,23.83695,99.60436,39.725,14.101,26.76,28.44,29.47,24.385,138.3,629.61,615.1,615.295,74.785,350.2,449.75,425.1,456.3,1135.03,1265.795,1245.915,870.37,1008.78,58.625,479.48,239.855,202.28,26.68,23.425,19.659,18.219,16.505,16.395,16.009,15.717,15.423,18.3305,18.1655,16.897,16.21,15.755,14.795,15.4635,15.2075,14.9435,18.9885,18.3255,16.938,16.2235,16.2375,16.1365,15.4075,15.1025,20.9005,19.981,18.292,17.187,16.3865,16.063,15.706,15.5745,15.358,20.712,19.6605,18.161,17.5095,16.811,16.7275,16.3515,16.164,15.882,55.612,27.692,445.425
4,15.25,-5.28185088180264,-0.0378835264531341,127.62211157027,4.25063256155634,0.519931143547693,111.058134387949,-1.18396458886061,1.40233109269646,411.422335308294,11.4223367115885,419.643242942317,11.6339514543321,413.891301494395,10.0755240672678,419.819617517963,11.823146199842,414.282690041935,9.64226029525543,418.913113234304,11.8024407155957,414.111340292882,11.2444923495811,419.052740298635,12.0341866784388,414.260353745981,11.1033653786157,419.369754514421,13.2670761636704,414.492788703583,11.3929811512189,3.85057891139353,21.2781664435252,0.310912843147943,3.62,3.105,1.64,0.785,21.3474,21.336,21.40895,20.86115,21.4773,22.8303,99.59376,39.19,14.3941,25.94,27.37,28.38,23.895,117.4,535.505,527.8,520.87,64.51,349.65,446.65,424.7,453.6,950.32,1099.895,1070.835,874.57,847.41,50.955,414.5,166.72,163.075,25.22,23.172,19.993,18.437,16.53,16.396,16.009,15.72,15.424,18.2345,18.0885,16.878,16.228,15.758,14.7995,15.4655,15.234,14.948,18.896,18.3335,17.028,16.2875,16.235,16.138,15.4085,15.1025,20.6655,19.761,18.317,17.2665,16.4005,16.061,15.712,15.576,15.359,20.7225,19.6605,18.2325,17.6015,16.816,16.7265,16.3525,16.164,15.883,40.725,25.056,349.765
4,15.75,-4.62542568049104,-0.0792319927333344,117.426395353079,4.38589662904104,0.525208161504381,79.5208139058117,-2.01405181307234,1.22092254584291,411.032934324999,11.6255270990944,419.399074844975,11.6085944187127,413.587069916388,11.531453028009,419.057998371733,11.5493156042031,414.305853754777,12.3092035528426,419.120601742976,11.8072707862446,414.030439466667,11.7776046330339,419.723255599183,11.8385068711322,413.72077510387,10.0194126713209,419.531153227778,12.8905062794375,412.479770651757,11.6300128034226,3.52866397952859,21.2942146049811,0.270546423282429,3.395,2.91,1.515,0.73,21.3809,21.506,21.42685,20.85435,21.5667,22.8688,99.57296,39.08,14.1251,24.58,24.22,25.39,22.585,89.35,432.805,433.7,437.08,55.69,350.05,443.6,421.45,445.1,851.11,917.25,893.195,463.65,324.39,45.065,229.88,91.765,118.095,24.065,22.52,19.99,18.501,16.54,16.398,16.013,15.724,15.426,18.2315,18.036,16.897,16.2395,15.7595,14.8,15.4685,15.237,14.949,18.7475,18.2645,17.089,16.3425,16.232,16.139,15.409,15.1035,20.314,19.5535,18.2235,17.3055,16.411,16.059,15.714,15.577,15.36,20.743,19.712,18.272,17.6615,16.821,16.7255,16.353,16.1645,15.884,34.389,22.133,261.835
4,16.25,-4.03619249800014,0.116813945715966,94.2474429919085,-3.32834991535494,0.509664373775105,56.8738449776185,-2.98798125774635,1.15052014481704,411.511718937009,11.539806227769,420.132971450762,11.5807352493623,414.331316873587,10.4701737608552,419.96066701471,11.7160379151833,414.193584710127,9.56234987443607,419.961073420318,11.7027559167017,414.288242478964,10.161668261668,420.199732232098,12.0290322786688,414.543465041985,11.7067735868306,420.642733178578,12.9329649381871,415.153716847134,13.1415635224088,3.67693413600926,21.3441581238772,0.204395094511793,3.42,2.885,1.5,0.68,21.35615,21.254,21.435,20.9218,21.3115,22.4479,99.56175,39.62,14.368,23.56,23.38,24.47,22.265,83.4,321.645,349.75,348.185,47.04,346.65,440.4,419.75,441.35,698.105,747.98,718.595,232.45,256.36,37.325,170.27,95.1,52.065,23.861,22.174,19.86,18.478,16.552,16.398,16.0105,15.727,15.428,18.2695,18.0905,16.994,16.277,15.759,14.8005,15.4705,15.24,14.951,18.651,18.1845,17.0955,16.4015,16.2295,16.1405,15.409,15.1035,20.0275,19.428,18.099,17.306,16.413,16.056,15.7165,15.578,15.36,20.454,19.5615,18.2325,17.6805,16.8265,16.7245,16.354,16.1645,15.885,29.329,19.9585,170.065
4,16.75,-2.72190330301435,0.163966175423317,86.8687669717311,6.01673417870852,0.479701192314698,27.1749170844417,-6.36821833694556,1.09230436284314,411.071925998271,11.1077324551521,419.829099518355,11.7434923843607,414.098360126712,10.4020938741007,419.759117685341,11.7472053791675,414.25667291619,11.1292412925633,419.265648159178,11.6700396987777,415.561594185535,11.0622253883127,420.476746700357,12.0709728875508,415.590569678161,10.3249339905358,421.096198004755,13.0456868990874,414.213693440757,9.98653491365377,3.56637796158524,21.2431847252211,0.147906593508989,3.29,2.795,1.42,0.655,21.16765,21.097,21.23835,20.7728,21.1454,21.6128,99.545555,39.69,14.1835,22.545,22.24,22.54,21.15,59.5,216.325,236.3,241.995,36.64,345.4,435.3,417.9,435.65,484.79,530.14,508.815,161.02,157.36,28.165,113.25,57.13,33.05,23.281,21.575,19.74,18.489,16.583,16.398,16.012,15.731,15.429,18.2125,18.0585,17.005,16.29,15.756,14.801,15.4705,15.244,14.9495,18.6035,18.1495,17.1435,16.4555,16.2275,16.142,15.41,15.1035,19.7295,19.2385,18.0395,17.2915,16.423,16.054,15.7185,15.5795,15.362,19.9785,19.23,18.1665,17.6975,16.8325,16.7235,16.3545,16.165,15.8855,20.136,17.885,75.755
4,17.25,-0.987363009240501,0.10892326453708,49.485498551961,7.5523817566146,0.404783858576941,-2.96663696652481,-9.55489388016497,0.88541046807324,410.313917027783,11.2695021194182,419.985170077766,11.5894716657442,415.024410041589,11.7010024759176,419.795848521898,11.6758096199696,415.782843364403,12.27810184356,419.607946848196,11.9490391297134,414.598551098052,10.3377058673945,420.123827224571,11.8917941817288,415.957304295703,11.4104961323882,421.784392786416,13.4432256234051,416.980641300823,13.688681944981,3.2313644564247,21.1762766788787,0.118755615000131,2.99,2.53,1.21,0.56,20.7026,20.757,20.72865,20.3915,20.5836,21.0052,99.57634,41,13.9051,21.16,21.01,21.26,20.04,46.5,116.19,123.05,130.835,21.95,347.4,431.2,414.3,426.5,251.495,288.32,271.635,86.59,83.52,16.2,65.93,25.43,19.64,22.545,21.189,19.583,18.451,16.597,16.388,16.006,15.7125,15.427,18.042,17.951,16.975,16.3035,15.7525,14.8015,15.459,15.2195,14.947,18.501,18.031,17.214,16.5215,16.226,16.131,15.4,15.104,19.433,18.9565,17.913,17.264,16.445,16.07,15.719,15.5805,15.363,19.571,18.936,18.098,17.675,16.835,16.708,16.346,16.165,15.866,17.146,15.587,9.675
4,17.75,-0.0388750617814226,0.288251124850357,22.6855681168696,5.74761339089893,0.301489904913551,-13.3397189778525,-12.8490427745213,0.64804985413264,410.93066643361,11.2048400029838,420.282437517605,11.4257763364302,413.822332577419,9.87370129439157,420.141508159221,11.4248813068878,413.371716587097,9.85455469644296,420.290657074576,11.3023228112608,413.901490057418,10.448591350109,421.041882140412,11.4766452426799,414.613378022857,10.4435997673337,422.892100715324,13.2756177454623,418.137339522581,10.6172535043335,3.14910840219511,20.7721434762474,0.143556886917735,2.9,2.5,1.1,0.515,20.3191,20.274,20.38455,19.9405,19.9388,20.0001,99.54759,44.41,12.896,19.83,19.68,19.89,18.97,29.1,42.685,45.35,47.965,9.11,344.3,426.3,408.5,420.4,93.91,102.09,94.99,43.685,36.83,6.08,32.575,12.41,8.63,21.193,20.547,19.351,18.415,16.622,16.389,16.0175,15.7145,15.4285,17.969,17.798,16.939,16.2945,15.75,14.802,15.461,15.2205,14.948,18.329,18.027,17.253,16.598,16.226,16.132,15.4,15.104,18.986,18.6745,17.817,17.221,16.445,16.071,15.722,15.5815,15.365,19.147,18.7255,18.023,17.635,16.834,16.708,16.344,16.159,15.867,7.797,11.504,-43.26
4,18.25,0.542699037388521,0.467578985163635,12.3289065344007,3.94284502518325,0.228243082695817,-14.6776018020494,-11.6562784349229,0.524351797917407,410.563230769709,10.8091959090073,421.201516297115,12.1475870418021,415.606162564935,11.5381996092223,420.921760885404,12.606009161848,416.916516678571,12.4839569149484,420.760903339234,12.8321844105824,416.874065928336,11.8932878748481,422.873886643446,12.9249263814755,417.150226380107,10.5176416825593,424.490754456722,13.470955876864,418.901945326861,11.8899216428495,3.33338841104693,20.3449216377377,0.174389533284496,2.99,2.52,0.995,0.5,19.9277,19.9475,19.9349,19.4073,19.0482,19.0171,99.55238,45.54,12.4443,18.82,18.455,18.875,18.01,7.1,4.94,8.8,5.46,2.09,338.4,421,404.9,413.4,15.05,14.81,14,6.57,6.175,0.77,5.68,3.16,1.99,19.8695,19.753,19.0765,18.291,16.6445,16.3895,16.0195,15.7165,15.4295,17.673,17.564,16.836,16.24,15.738,14.8025,15.462,15.195,14.949,18.057,17.885,17.221,16.643,16.224,16.132,15.401,15.102,18.605,18.383,17.728,17.158,16.433,16.025,15.724,15.574,15.363,18.72,18.469,17.924,17.586,16.834,16.709,16.342,16.159,15.868,-0.637,7.6845,-78.48
4,18.75,1.264259809142,0.646906845476912,7.62004214451741,2.13807665946758,0.214536232533927,-15.4250169799329,-10.0217782533685,0.457877852648616,410.893914415304,10.9098684349611,421.546798452275,11.9611286037773,416.905925617647,10.9170918519097,421.971925837436,11.9576272356604,415.918653684549,10.2663265358685,421.875825414435,12.0418415040219,417.230909507042,10.8618612717213,423.301157668298,12.0236979667049,418.248212228261,12.1274394520674,425.560236993997,13.3930556592381,421.095539051407,11.6904220146592,3.50934613296865,19.7248566185594,0.169359078966407,3.1,2.6,1.06,0.49,19.4691,19.4825,19.466,18.7899,18.3794,18.49325,99.568175,47.735,11.9345,18.28,17.955,18.295,17.49,0.9,-2.83,2,-1.35,0.84,335.2,418.2,399.2,410.2,0.19,0.26,0.12,0.23,0.135,-0.01,0.21,0.26,0.04,18.649,18.6875,18.672,18.1725,16.6565,16.39,16.0215,15.718,15.431,17.395,17.369,16.745,16.188,15.73,14.801,15.463,15.196,14.951,17.923,17.827,17.162,16.596,16.228,16.133,15.402,15.102,18.114,18.11,17.629,17.124,16.423,16.021,15.727,15.575,15.3655,18.332,18.118,17.806,17.535,16.835,16.709,16.34,16.158,15.869,-6.5265,4.063,-59.9
4,19.25,1.69229581862501,0.571008257971997,10.2539832588391,0.379699163072981,0.250357258292876,-18.598599099342,-8.93759248507611,0.509469498855968,412.237304878463,10.8763427176241,422.247117027734,11.9964444225672,417.878507443366,10.9420825162237,422.302790616296,12.0474598327957,417.826881961661,11.518012536065,422.569875773632,12.3853229095138,418.694404057692,11.0249752503925,424.242279288844,12.3889658645333,419.111048016216,11.0789345217712,426.284582521217,13.9251737022368,420.542413544612,10.7809916946664,3.75462499755293,19.353537175059,0.190517906915791,3.31,2.71,1.1,0.515,19.2794,19.31,19.2607,18.5592,17.6618,18.0599,99.578895,49.58,11.2827,17.96,17.625,17.86,17.13,0.7,-2.97,1.7,-1.6,0.75,338.5,416.6,396.5,407.2,-0.05,0.03,-0.05,0.005,0.02,-0.02,0.09,0.14,0.02,17.8775,18.266,18.3175,18.016,16.6595,16.3905,16.024,15.719,15.4325,17.183,17.222,16.65,16.133,15.73,14.797,15.465,15.198,14.952,17.725,17.683,17.155,16.58,16.235,16.134,15.402,15.102,17.755,17.811,17.505,17.051,16.413,16.018,15.729,15.576,15.366,17.95,17.794,17.705,17.509,16.835,16.709,16.338,16.158,15.87,-9.832,3.477,-62.42
4,19.75,1.87802982035564,0.471328175117025,10.1664873842992,-0.593580178867101,0.266773647524054,-20.6590320118666,-8.1893591982652,0.53403581193819,412.330298469932,11.0101684538679,422.601361400236,12.0738100773973,418.415049217857,11.2285764648555,422.765741021064,12.1781713394653,418.940808847896,11.744148561579,423.025478096505,12.350077589005,418.598988774835,10.5603559023641,425.002561318641,12.5367265022467,420.037481738999,11.1345906524768,427.182558447449,13.642995297613,422.309572776699,12.8509292386361,3.66826318299582,19.0715050441182,0.194537500005546,3.275,2.73,1.11,0.51,18.8905,18.876,18.69625,18.20415,17.67175,17.3707,99.6124,50.08,10.69565,17.635,17.25,17.5,16.855,0.7,-3.04,1.6,-1.6,0.735,337.75,414.3,393.8,404.2,-0.06,-0.035,-0.05,-0.13,0.01,-0.025,0.09,0.13,0.02,17.178,17.855,18.014,17.85,16.622,16.39,16.013,15.696,15.43,16.9805,17.005,16.534,16.0895,15.7165,14.7925,15.4635,15.166,14.9465,17.545,17.528,17.11,16.6045,16.2355,16.135,15.3995,15.0975,17.414,17.5155,17.3595,16.9605,16.421,16.007,15.7115,15.5765,15.365,17.594,17.618,17.543,17.462,16.814,16.6965,16.336,16.158,15.8685,-11.486,1.9485,-64.89
4,20.25,1.90438188686344,0.204955615421286,8.92041714136522,1.35000442967547,0.250289695694505,-23.9782824789561,-7.25393180109885,0.550062741431067,413.205240367573,11.2361438921931,423.130027066258,12.0100555343055,418.553024723181,10.6495960916594,423.067301228907,12.1169639230715,418.622895725552,10.6679899259908,423.721232906177,12.203333726983,418.7034058,11.0643788898543,424.970207255811,12.5645434201068,420.366109203125,10.5899260713817,427.828169997602,14.0092642270061,421.104415021349,11.2153361778111,3.94793861179617,18.9342755574042,0.202190353277897,3.395,2.77,1.13,0.525,18.6749,18.677,18.5914,17.8767,17.37015,17.1238,99.63919,51.56,10.0922,17.385,17.01,17.32,16.65,0.7,-2.745,1.6,-1.51,0.72,336.6,412.5,392.5,402.6,-0.06,-0.05,-0.06,-0.16,0.01,-0.06,0.09,0.12,0.01,17.026,17.351,17.776,17.743,16.624,16.391,16.014,15.697,15.431,16.728,16.78,16.4555,16.063,15.71,14.7885,15.4655,15.168,14.9475,17.3745,17.4075,17.0615,16.6435,16.245,16.135,15.4,15.0975,17.203,17.302,17.2095,16.879,16.4305,16.002,15.712,15.5775,15.3565,17.381,17.441,17.408,17.4095,16.8125,16.6955,16.337,16.158,15.8695,-12.961,1.313,-60.955
4,20.75,1.75075503467614,0.279583657911565,9.60173440766361,-0.223767953669626,0.262717751823742,-24.8741028031942,-5.43183343655776,0.596078238607041,413.919763988104,11.6301837072694,423.057871313312,12.0396067936597,419.04059291906,11.6033214465598,423.093736363686,12.1255564139933,419.982351807947,12.3836293958743,423.755692678963,12.1944997725737,419.901300053333,12.4947819091744,425.833098623898,12.3937470559612,420.329386430205,11.3432280021583,427.345141880419,13.7519192250305,422.518397352395,11.9452013813157,3.85607468138752,18.859300001361,0.201423472040927,3.35,2.795,1.175,0.53,18.3834,18.538,18.3372,17.6268,16.8628,17.2462,99.64486,52.64,9.5322,17.26,16.8,17.08,16.48,0.7,-2.99,1.6,-1.47,0.61,333.7,411.6,392.3,402.7,-0.06,0.03,-0.06,0,0.01,-0.03,0.09,0.12,0.01,16.758,17.1515,17.6295,17.636,16.665,16.3915,16.0305,15.723,15.436,16.534,16.666,16.366,16.034,15.728,14.7845,15.469,15.202,14.956,17.26,17.302,17.066,16.632,16.256,16.1365,15.405,15.102,16.964,17.113,17.072,16.793,16.433,16.005,15.728,15.58,15.367,17.237,17.307,17.288,17.354,16.838,16.71,16.343,16.158,15.872,-13.8185,-0.403,-60.19
4,21.25,2.59066676375797,0.555755365830904,6.66887402072519,1.26464232664107,0.299961183268492,-23.5018610002714,-8.09684023210255,0.602798098888637,414.897965570383,11.3628411279346,423.361131257339,12.4830111847378,420.213098809155,10.5758806302302,423.763462503892,12.5541923866487,419.339056011073,10.2183589056582,424.52010752892,12.4592834876187,419.978170281651,10.4684526552492,426.688469957664,12.8301296881668,422.621668338658,12.5765731505716,428.886002596526,14.4217859485746,423.806120469025,11.6074057043367,4.03324211651816,18.537078436042,0.192783230153146,3.51,2.95,1.22,0.53,18.1709,18.2555,18.1641,17.3467,16.8699,16.7648,99.65264,53.39,9.2707,16.99,16.55,16.81,16.1,0.7,-3.07,1.6,-1.51,0.61,333.1,410.6,390.2,401.5,-0.05,-0.1,-0.06,0,0.01,-0.03,0.08,0.11,0.01,16.4755,16.8535,17.4115,17.5225,16.6675,16.393,16.033,15.724,15.4375,16.365,16.548,16.278,16.012,15.728,14.7805,15.468,15.204,14.957,17.13,17.173,17.025,16.648,16.264,16.137,15.405,15.102,16.874,16.982,16.937,16.725,16.434,16,15.726,15.582,15.367,17.17,17.185,17.166,17.3,16.831,16.711,16.347,16.158,15.873,-14.674,-1.828,-64.415
4,21.75,3.01713445444889,0.511751140542134,8.05906265460378,0.250182641438195,0.300216108963159,-22.8435535863265,-8.35269757772745,0.666895840083347,415.48647239638,10.8904312693338,424.018105262658,12.117265778862,420.623670583333,10.5745286685952,424.041965445483,12.4521806359476,421.205440156051,12.3479283306125,424.391535056206,12.4975859148272,421.45553414719,11.1121256273787,426.592071655155,12.5621172200845,422.167887388889,10.5207162990417,429.461532789975,13.5641305042772,422.966188375,10.6452335670821,3.94324455562449,18.1144523293889,0.202125868539748,3.44,2.82,1.2,0.56,17.7987,17.712,17.7014,17.1093,16.6326,16.5562,99.64268,55.7,8.4082,16.84,16.36,16.595,16,0.7,-2.955,1.7,-1.49,0.63,335.8,407.9,389.6,399.7,-0.06,0.03,-0.06,0.005,0.01,-0.02,0.08,0.1,0.01,16.2125,16.6395,17.257,17.4565,16.669,16.394,16.053,15.749,15.439,16.24,16.38,16.197,15.982,15.729,14.7765,15.471,15.2265,14.964,16.959,17.052,16.971,16.613,16.2805,16.138,15.416,15.101,16.617,16.802,16.836,16.676,16.432,15.996,15.7315,15.591,15.3565,17.031,17.022,17.077,17.239,16.844,16.712,16.3635,16.1665,15.8935,-15.826,-3.0765,-60.805
4,22.25,3.1865092886345,0.887707335386793,9.25657500218499,2.16001355947987,0.293528978835947,-22.6065006077538,-8.45596333981174,0.648067856324625,416.622596112958,10.8259217873062,424.96182153558,12.2559981631176,422.549762171429,10.8531623529037,424.89576607291,12.2289486169476,423.310663269231,10.8203521200788,425.705623967383,12.4912207335566,422.055789618067,10.5527567428563,427.786386368108,12.6567074518756,423.641572037897,11.1867220925851,430.386836261365,13.9043837494486,426.055654903537,13.5171511982642,4.03789186518157,17.7867696444899,0.209407602423899,3.6,2.97,1.2,0.54,17.47095,17.402,17.3539,16.7054,16.35065,16.2317,99.65563,56.35,7.8312,16.56,16.22,16.24,15.835,0.7,-3.035,1.7,-1.47,0.59,332.25,405.45,387.3,398.5,-0.06,-0.035,-0.06,0.13,0.01,-0.02,0.08,0.095,0,15.95,16.366,17.112,17.339,16.704,16.402,16.056,15.749,15.445,16.014,16.195,16.0825,15.937,15.736,14.783,15.473,15.227,14.965,16.795,16.9555,16.836,16.587,16.285,16.139,15.4165,15.105,16.4325,16.599,16.7,16.63,16.412,16.027,15.731,15.592,15.369,16.7905,16.8645,16.9915,17.1805,16.858,16.7185,16.3645,16.1665,15.895,-16.773,-3.91,-66.44
