DOY2,HR2,FC,LE,H,G_1_1_1,G_1_1_2,G_1_1_3,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,NEE,G_2_1_1,G_3_1_1
1,12.75,-3.853275,-10.353651766,-39.22078,-5.7073785,-7.197575,-3.9189175,374.83769,2.53858375,86.3312528125,-7.01375,0.0975,-0.97656825,-8.44,-6.2234,27.0027175,106.8015,51.774725,4.22625,216.885,287.515,28.34,-1.19925,-0.889,-0.6665,-0.012,1.496,3.326,0.09,0.287775,0.30997375,0.1998375,0.27225,-2.89265,-35.066126,-4.00498
1,13.25,-4.125409475,-8.4823103544,-40.00063,-4.75921,-6.7025425,-3.9690925,374.20842,2.434496,86.3291474385,-6.303,0.1033015,-0.8172625,-7.75,-5.6979,24.15,99.84225,50.0787325,3.30485,213.92425175,289.57,29.33625,-1.0455,-0.6955,-0.57,0.067,1.537,3.3561,0.09,0.31,0.3129542976,0.193922328075,0.304625,-2.082375,-21.681828,-4.00492
1,13.75,-3.606925,-16.26255875,-40.995,-6.0275,-6.6985325,-3.0029595,373.9124375,2.460589184325,86.33240719,-5.63,0.09,-1.14069,-7.86,-5.2385,23.27,93.5136325,47.5399325,3.5065325,213.65075,290.035,25.64475,-0.8785,-0.69085,-0.493675,0.09825,1.5565,3.417125,0.0909056126,0.25875,0.27875,0.16318392075,0.26399083075,-1.4623,-19.1380935,-4.0064985
1,14.25,-3.285325,-5.2398,-56.856,-7.00517975,-5.803225,-3.00249475,374.375605,2.4414143728,86.3417029075,-5.4475,0.0735519959,-1.311729,-7.424,-5.175,22.48333325,87.626,41.0645,3.3975,214.05,289.1,22.175,-0.78375,-0.499975,-0.3505,0.13775,1.68325,3.447125,0.10086725,0.342151877475,0.2864837193,0.1791,0.315,-2.12945,-20.1396805,-4.00659275
1,14.75,-3.24095,-3.84285,-61.8184375,-5.399332,-5.86798,-3.002736,373.47659,2.5101627434,86.341593965,-5.1875,0.07,-1.17875525,-7.487,-5.0516,21.42375,57.80575,34.78802325,0.711125000000001,213.385,288.1135,17.7965175,-0.719,-0.37315,-0.163,0.26,1.78,3.548,0.09715,0.2979375,0.27524915545,0.16,0.354,-1.421425,-21.68390425,-4.006484
1,15.25,-2.7702,-4.35925,-59.275,-5.72901,-7.90877,-3.0019,371.5455,2.468167,86.3483364875,-5.7835,0.05588025,-0.930086,-7.083,-5.3722,22.635333,43.9163975,24.927,1.4768,209.22275,283.1825,0.33443983095,-0.7795,-0.402,-0.17,0.2525,1.7,3.5,0.077003,0.27,0.20775,0.105939159875,0.270375,-2.92105,-22.0223985,-4.0156145
1,15.75,-2.43275,-11.895587,-76.69962125,-6.91756,-5.607865,-3.0008,373.80362,2.52039625,86.375445438,-5.788,0.06,-1.079326,-7.294,-5.3088,22.582333,28.1428,13.2051,0.79895,208.5575,279.68725,-33.94873975,-0.95,-0.405,-0.16375,0.265,1.685,3.507,0.043681347875,0.21536,0.2170612812,0.06946,0.24705,-0.4453,-19.80335025,-4.04311175
1,16.25,-2.034,-10.69043,-81.27246925,-6.086294,-6.756645,-3.00101,372.610965,2.6022855,86.3674760465,-6.275,0.0643125,-2.092116,-7.93675,-5.4139,22.84545,12.7583,1.46275,0,208.73,275.421,-67.586,-1.034,-0.4354,-0.14475,0.2665,1.71,3.51715,0.0352913855,0.18,0.164327579125,0.0389746425,0.2519,0.086275,-13.4138345,-4.15312275
1,16.75,-1.375,-7.6130080857,-98.7603,-7.97619,-11.8914135,-3.00054,375.554125,2.566225,86.441298172,-7.33525,0.0698471632,-2.217176,-8.81375,-6.36025,25.7335,4.342025,0,0,208.08975,274.135,-91.18649034525,-1.0468,-0.3808,-0.12675,0.2645,1.7515,3.539,0.0319,0.17053840545,0.14575,0.03867875,0.248,0.86465,-17.005843,-4.1989255
1,17.25,-1.09,-6.47725,-91.55055,-11.192276,-14.566997,-3.0008,379.1146525,2.7676975,86.680402318,-8.6215,0.07425,-3.0031835,-9.433,-7.96225,32.3918175,0,0,0,205.89175,271.5965,-87.63725,-1.2442,-0.4102,-0.1555,0.2435,1.8075,3.57215,0.03,0.17753325,0.15484225,0.04,0.25725,0.875875,-19.749299,-4.042586
1,17.75,-0.8737,-4.5248,-114.28225,-11.5586925,-14.18,-3.002755,379.351,2.75092075,86.6893803735,-9.435,0.07146875,-3.218495,-9.758,-9.2665,37.21625,0,0,0,204.45125,267.38375,-86.41625,-1.411,-0.47525,-0.17,0.242,1.76,3.5816,0.0302025,0.160225,0.14,0.0448925,0.449382489275,0.4703,-17.84409325,-4.01501125
1,18.25,-0.8855,-7.88391373,-110.0837,-12.778949,-14.26655,-3.003026,379.94133,2.62868425,86.701206988,-9.63025,0.06,-3.450317,-9.785,-9.487,43.4423355,-0.01440005,0,0,212.52391725,263.72475,-87.15300275,-1.6,-0.505,-0.18,0.24,1.7075,3.432,0.03,0.17,0.1601585,0.04955575,0.3765,0.135625,-19.5399375,-4.0054435
1,18.75,-0.8032,-4.828614,-103.244,-11.7712595,-12.91926,-3.00325,379.391,2.759141,86.85540704,-9.849,0.05393,-3.562887,-10.2295,-9.648,49.022999,-0.0028333,0,0,213.50575,265.22674925,-83.89741925,-1.876,-0.5381,-0.1945,0.22,1.6695,3.42365,0.02764,0.1604875,0.164386,0.0406504692,0.3643945804,0.069925,-14.745611,-4.005311
1,19.25,-1.145575,-5.20275,-94.921825,-11.863175,-16.1153815,-3.0038,380.24805,2.6861275,86.8473770105,-9.92875,0.05,-3.715766,-10.78,-10.0305,54.177066,-0.0163998,0,0,215.297,263.63525,-84.10725,-2.1028,-0.66815,-0.222,0.21925,1.6355,3.408325,0.0282597952,0.1335,0.1348075,0.04018225,0.415535,0.26895,-14.964548,-4.005058
1,19.75,-0.879,-10.895,-106.7932,-11.5524,-15.715661,-3.003701,380.83078,2.59468325,86.81932153075,-10.21,0.04,-4.22232,-10.878,-10.4775,53.12541625,0,0,0,213.56025,264.43416525,-79.98026225,-1.9916,-0.8134,-0.201,0.2185,1.6485,3.3995,0.022971326,0.147230101825,0.1526,0.04,0.343,0.58655,-15.46749925,-3.329793
1,20.25,-0.8765,-7.64396,-96.6005,-10.7876,-14.6092925,-3.00389,381.232175,2.60232275,86.80849863325,-10.5549625,0.05,-4.39801,-11.019075,-10.589,54.6475,-0.0239,0,0,211.29925,263.40325,-76.81966825,-2.17625,-0.81975,-0.203,0.22,1.63,3.458,0.02601,0.16,0.1536475,0.03101375,0.332975,0.166125,-20.284462,-3.33008825
1,20.75,-0.8041,-11.7275794935,-99.774625,-10.292465,-12.725439,-3.06351,380.346875,2.82863,86.852717825,-10.71673,0.04,-4.72205,-11.16725,-10.6075,55.47,-0.00714999999999999,0,0,207.32325,262.66575,-78.8775,-2.4108,-0.98405,-0.21525,0.206,1.63,3.4218,0.02516,0.14937,0.15607,0.03,0.33,0.029425,-19.51190575,-3.33042575
1,21.25,0.00065,-9.4275,-104.512,-9.8942195,-17.89375325,-3.17863,381.175,2.637785,86.84317285525,-10.579,0.04378,-4.98729,-11.51375,-10.7125,57.83225,0,0,0,210.33125,262.70000125,-77.625,-2.65875,-0.8945,-0.212,0.21,1.621,3.380425,0.02882325,0.13998625,0.149,0.036145,0.260675,0.11005,-18.98077025,-3.33043925
1,21.75,0.00478500000000001,-15.7844,-99.11375,-10.2475,-19.497104,-3.35312,381.79105,2.70006,87.035665511,-10.918,0.048,-5.4445625,-11.73475,-11.162125,55.957334,0,0,0,209.0925,259.291665,-78.44,-2.788675,-0.97325,-0.228,0.2065,1.63325,3.41,0.0201,0.152944,0.154358,0.04,0.364625,0.07825,-17.137987,-3.005384
1,22.25,0.01175,-12.7546,-96.5,-11.669353,-22.2789615,-3.40294,381.30995,2.9,87.105422183,-11.14874175,0.04571,-5.91695675,-12.27435,-11.86035,55.24565,0,0,0,209.7245,259.6354995,-74.14375,-2.968625,-1.028675,-0.2185,0.2,1.63275,3.409125,0.020025,0.16,0.1653875,0.037257,0.282281123,0.077425,-21.9568735,-3.005279
1,22.75,0.0035,-5.2841125,-94.759475,-12.1299005,-24.30384825,-3.4775725,381.45415,2.894367,87.08524418,-11.295075,0.05195,-6.3279815,-12.388125,-12.09975,54.8986,-0.0043666825,0,0,208.996,258.53625,-73.40333375,-3.28145,-1.32205,-0.266825,0.1976,1.634,3.4162,0.023955,0.16859940625,0.16221,0.036032239,0.299280528325,0.06265,-21.4466255,-3.0864205
1,23.25,0.010225,-13.7074342675,-96.1769,-12.70330975,-26.0126675,-3.50245,381.0061,2.9287575,87.0532086875,-11.3079765,0.06454,-6.601616,-12.8205,-12.2355,54.1814,0,0,0,208.436,258.22791625,-74.12871125,-3.3509,-1.170575,-0.2485,0.17525,1.63,3.3835,0.026308,0.146412,0.14,0.0348435,0.1995,0.063275,-27.734423,-4.0049055
1,23.75,0.000999999999999997,-12.845919,-92.90675,-14.26361875,-27.683014,-3.552205,381.178125,2.80090475,87.0174397725,-11.692624,0.0605625,-6.9283675,-13.0066,-12.755625,53.284569,0,0,0,208.676333,256.07208375,-77.5175,-3.4525,-1.150375,-0.25,0.19125,1.6225,3.410125,0.02,0.15856,0.15,0.037925,0.26675,0.12305,-27.867724,-4.004423
2,0.25,0.0593688225,-9.94508075,-92.68422425,-34.0928455,-41.152934,-4.0098335,361.0265025,2.2026355177,86.90916087,-13.089679807,0.05121675,-12.7323925,-13.08024925,-12.355025,42.97625,0,0,0,203.38999825,258.4685,-86.7764985,-3.30905,-0.9749,0.34,0.7945,1.63,2.66,0.0274555,0.13933175,0.132236510325,0.03735075,0.3014259382,0.20585,-56.081478,-4.005934
2,0.75,0.0427,-19.169,-92.650638,-34.9266015,-40.68494,-4.9505,360.74788,2.295533088225,86.92094522,-13.4422665965,0.03775,-12.826065,-13.19149925,-12.61325,46.89910725,-0.0176333475,0,0,203.2499825,258.6164985,-86.2814985,-3.4363,-1.061,0.31,0.758,1.609,2.6635,0.02225025,0.13186,0.13775,0.03,0.29911740845,0.2659,-54.7083015,-4.22685125
2,1.25,0.0173,-13.917907598,-80.9131,-34.608757,-39.450144,-4.9505,360.3768025,2.2397663885,86.9305392555,-13.819866189,0.0329540696,-12.40641825,-13.55390575,-13.02375,47.95333,0,0,0,201.88250175,260.0449985,-87.045,-3.52655,-1.1789,0.30325,0.75275,1.61275,2.66275,0.02,0.1381325,0.151032,0.03,0.36,0.295875,-53.937006,-4.306986
2,1.75,0.04324,-10.6884,-88.896,-35.151325,-40.025118,-4.995,360.34723,2.208516023075,86.985543101,-13.2510925,0.0375835,-12.1129325,-13.62724425,-12.973325,49.01249775,0,0,0,201.2049985,260.9666685,-84.6599985,-3.6885,-1.20715,0.2935,0.738,1.6145,2.65,0.025515,0.1453625,0.15,0.0355965,0.325,0.317075,-54.8359605,-4.21782025
2,2.25,0.03,-24.05125,-94.816,-35.1723455,-39.49833,-5,360.13931,2.173433406,86.98214016,-13.16494725,0.0295135,-12.27035,-13.13,-12.7884,50.247001,-0.00199998,0,0,200.53166475,260.83575,-83.61434325,-3.798075,-1.267825,0.28325,0.72125,1.62,2.6385,0.025196,0.1531875,0.138495,0.03,0.281732856,0.2484,-52.1060075,-4.052657
2,2.75,0.0275,-13.4199,-95.541475,-35.54037425,-39.00215275,-5.0004425,361.4673275,2.20044375,86.951794327,-13.234312,0.031404,-12.35161,-13.03015,-12.75675,49.41455675,0,0,0,201.77774775,260.5378315,-84.483,-3.81125,-1.36855,0.27,0.6795,1.6,2.623,0.02,0.142755,0.138304,0.0326065,0.232,0.123875,-50.66072125,-4.00697825
2,3.25,0.0301,-19.2095,-84.4228,-35.820125,-38.3621325,-5.000725,361.61491,2.237963029,86.98021933,-13.392585,0.0487975,-12.53099125,-13.2908,-13.0066,48.2893355,0,0,0,202.0941925,259.56958125,-85.57625,-3.9375,-1.468375,0.26175,0.65825,1.56825,2.63825,0.02035,0.12932875,0.15,0.0321,0.30235,0.08495,-49.47233525,-4.0074795
2,3.75,0.08,-17.8225,-91.5465,-36.22792,-38.041907,-5.0065,361.573445,2.2189676145,86.9623556375,-13.43758375,0.039265,-12.51843375,-13.279332,-12.9589,45.844005,0,0,0,201.2991925,259.0523355,-80.9188355,-3.999,-1.5064,0.2676,0.655,1.585,2.631,0.02,0.1365,0.14,0.03,0.1684,0.199525,-47.84055975,-4.00806675
2,4.25,-0.726925,-15.9921048625,-104.06403925,-36.22792,-37.971268,-5.00626,361.13039,2.204090742675,86.971036587,-13.514115,0.033888,-12.5468605,-13.345425,-13.116075,45.754875,0,0,0,198.54,258.9849775,-81.9295,-4.194,-1.56025,0.25305,0.65,1.6025,2.63,0.019745,0.13,0.122832,0.033492,0.154375,0.01615,-44.9957295,-4.0082265
2,4.75,-0.6876,-21.44375,-87.484035,-36.223988,-37.651254,-5.006005,361.3501275,2.21551775,87.02798770875,-13.50943025,0.0280875,-12.494455,-13.324825,-13.10855,47.1725,0,0,0,200.75,258.83299775,-82.146655,-4.33425,-1.6028,0.25615,0.6575,1.6025,2.625,0.0202775,0.1498155,0.1333825,0.02928,0.2193411532,0.157325,-43.7953045,-4.00826275
2,5.25,-0.60125,-12.37105,-92.5525,-36.22697375,-37.63758,-5.00585,361.455675,2.291303,87.031173622,-13.4685675,0.03159125,-12.490442,-13.263575,-13.0431,49.2525,0,0,0,203.3166925,258.78749775,-83.605331,-4.51475,-1.622,0.229925,0.6465,1.61,2.62475,0.02,0.13141875,0.11556725,0.03278875,0.1492,0.192225,-44.42432025,-4.00827
2,5.75,-1.49,-14.9925,-97.762432,-36.2105165,-37.176486,-5.006155,362.2324525,2.3123976642,87.0296414025,-13.4206115,0.0266995,-12.24136,-13.31615,-13.187,50.203,0,0,0,203.02583825,258.06333,-85.153332,-4.44625,-1.687675,0.23,0.6535,1.58675,2.61575,0.02,0.13829575,0.135529,0.02861025,0.2725,0.07015,-42.9868625,-4.00827
2,6.25,-2.345,-8.514092,-88.26156975,-36.2221585,-36.226518,-5.006025,362.8736,2.294552,87.0219127035,-13.433585,0.0297,-11.86156225,-13.30485,-13.212,51.557,0,0,0,202.01083825,258.844,-83.77,-4.524,-1.70555,0.21195,0.6575,1.5925,2.625,0.0209475,0.13,0.1372675,0.031225,0.197004200875,0.12915,-41.73500575,-4.00827
2,6.75,-1.74225,-15.006,-93.6245,-36.15344375,-33.7169095,-5.006845,364.42359,2.234281,87.029903583,-12.953317085,0.01959125,-11.76846525,-13.236085,-12.936,52.7217,0,0,0,202.98425,258.281,-83.763331,-4.53865,-1.7263,0.21775,0.64575,1.59,2.61575,0.020677,0.1456,0.09293,0.027675,0.24725,0.06625,-35.21642425,-4.00827
2,7.25,-2.059,-7.428,-109.918464,-34.69689,-30.50179875,-5.006936,364.30123,2.2281165,87.06333,-12.67628,0.02981,-11.73679725,-13.0694,-12.927,51.490333,0,0,0,201.26991925,259.189,-80.409601743,-4.5799,-1.73435,0.227625,0.64125,1.58225,2.6125,0.024514500375,0.15275225,0.1505,0.03886,0.26075,-0.508,-27.89505975,-4.00827
2,7.75,-1.699275,-8.3257172943,-88.7408,-28.46475575,-24.8836305,-5.00695875,363.6626,2.27923,87.06222,-12.38972990325,0.04,-11.569437,-13.170085,-12.40975,52.658,4.3516315,0,0,201.2408275,260.377669,-65.524829468,-4.5763,-2.1377,0.0518,0.5745,1.32,2.34225,0.0203,0.127007,0.118065,0.043389,0.209279441025,-1.038275,-17.35968875,-4.21892375
2,8.25,-2.5148,-8.0841,-76.973125,-25.52231,-21.4487125,-5.00818275,362.67342,2.4086875,87.07908456575,-11.7143535,0.0346,-11.3117685,-12.56765,-11.4096425,50.88097,16.9819985,6.114815,0.55585725,201.115,265.15,-39.020744442,-4.4885,-2.54255,-0.243275,0.46225,1.179,2.1315,0.0291,0.14831275,0.1315,0.05577025,0.1609,-2.14085,-14.041966,-4.13493325
2,8.75,-3.43957775,-7.2125,-47.53001,-22.163777,-17.3611,-5.006714,361.7483125,2.43239325,87.002063867,-10.92048304025,0.057,-9.3931735,-11.99283125,-9.761645,49.605775,36.7075,20.175,2.568625,204.5000205,270.1999875,-18.06152815625,-4.202375,-2.579375,-0.366,0.32475,1.115,1.89175,0.02893825,0.154,0.16,0.06,0.09325,-1.326775,-7.63498425,-4.0050745
2,9.25,-3.96674475,-10.190525,-49.136,-16.86658,-13.44198,-5.0038855,359.702835,2.59212875,86.88001481875,-9.9912945,0.06917183665,-8.20881775,-11.11816925,-8.4467,39.634,53.47993075,31.048225,3.907152,207.4,272.66917,1.16271175415,-3.490275,-2.192725,-0.7843,0.2969,1.143,2.0416,0.0403,0.18066125,0.1655,0.08937,0.19,-1.046225,3.10127575,-4.003195
2,9.75,-4.1407135,-8.4695745,-37.5370333485,-12.42,-10.70905,-5,359.641875,2.5712964525,86.7389991805,-9.4635275,0.0942,-7.5010865,-10.44955775,-8.1326075,35.98875125,73.8215275,40.38862225,6.94608,207.9215,277.84916525,16.5205,-2.358125,-1.470875,-0.11875,0.4085,1.338,2.31,0.0564,0.2378295,0.23195125,0.108325,0.15275,-1.242725,3.302381,-4.0015625
2,10.25,-4.58135175,-1.462788,-26.2846995,-10.465,-10.2977025,-4.8825,359.1845975,2.3381375,86.74027523375,-8.9168795,0.069692,-6.422322,-9.281363,-7.12672,32.11883175,107.79347,57.022,7.3538,213.8745,282.30525,27.1276775,-1.5624,-1.2036,-0.062,0.38035,1.41725,2.379,0.064215491725,0.149815,0.2071,0.098173,0.185325,-1.50545,4.6986775,-4.0004635
