DOY2,HR2,USTAR,TA,WS,FC,H,LE,G,TS_1_1_1,TS_1_2_1,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT
4,17.25,0.482,16.45,8.62,1.364,45,90,27.25,15.19,13.355,61.95,97.2455,12.085,148.5,521.5,302,65,52,327.5,392.5
4,17.75,0.446,15.9505,8.34,1.205,24,64,17.75,14.015,12.7725,64.7505,97.24,11.2,78.5,336.5,205.5,41,36,325,385.5
4,18.25,0.427,15.35,7.7,0.887,-0.25,39.25,11.5,12.5225,12.2925,66.45,97.24,10.4,16,174.5,113,22,20,324,379
4,18.75,0.365,14.45,6.515,0.68225,-3,25.5,4.75,10.985,11.68,69.3,97.235,9.14,-10.5,62.5,36,8,7,324,370
4,19.25,0.358,13.35,5.985,0.546,-1.5,16.5,-1,9.51,10.995,73.15,97.2505,8.095,-24,10.5,2,1,1,320,361
4,19.75,0.354,12.3,5.895,0.341,-1.75,13.75,-1.5,8.5575,10.2675,75.3,97.2755,6.47,-26.5,0,-2,0,0,315.5,355.5
4,20.25,0.312,11.4,5.38,0.47225,-3.25,11.75,-2.5,7.7625,9.55,77.8,97.2905,5.925,-25.5,0,-2,0,0,313.5,352
4,20.75,0.3335,10.35,5.99,0.57975,-3.25,15.5,-2.5,6.8725,8.8275,79,97.3155,5.065,-23.5,0,-2,0,0,313,350
4,21.25,0.3215,9.75,6.085,0.65925,-3.25,15,-4,6.545,8.4625,81.55,97.325,4.55,-20.5,0,-2,0,0,318.5,349
4,21.75,0.353,9.55,6.305,0.5345,-3,17.75,-4.25,6.1575,8.0125,83,97.3305,4.31,-23.5,0,-2,0,0,312,348
4,22.25,0.40425,9.35,6.545,0.51725,-3.25,16.5,-5,6.1125,7.8,84.65,97.32,3.98,-22,0,-1.5,0,0,312.5,346
4,22.75,0.4035,9.15,6.645,0.5745,-4,12.25,-5.5,5.7775,7.37,85.25,97.325,3.785,-21.5,0,-2,0,0,312,345
4,23.25,0.38625,8.7,6.39,0.5855,-2.25,12,-6.75,5.42,6.94,86.35,97.3255,4.055,-21.5,0,-2,0,0,309,343.5
4,23.75,0.3845,8.4,6.145,0.66,-2,9,-6.5,5.18,6.6125,87.25,97.3355,3.83,-18,0,-1,0,0,313.5,341
5,0.25,0.393,12.6,5.75,1.30725,-2.75,15,-14.5,12.045,13.025,82.9,96.976,4.36,-18.5,0,-2,0,0,341.5,366
5,0.75,0.39,13,5.805,1.336,-2.75,17.25,-14,11.3725,12.6975,85.15,96.9805,4.125,-16,0,-2,0,0,345,365.5
5,1.25,0.353,12.9,5.715,1.171,-4.5,18,-12,11.12,12.415,86.8,96.98,3.76,-19,0,-2,0,0.5,346.5,366
5,1.75,0.33575,12.5,5.285,1.05725,-5.5,11.5,-12.25,11.1575,12.185,88.45,96.9905,3.705,-19,0,-3,0,1,345,364.5
5,2.25,0.318,12.1,5.185,1.16,-10,13,-13,10.6575,11.95,90.5,96.9505,3.265,-17.5,0,-2,0,1,346.5,362.5
5,2.75,0.304,11.55,5.285,1.41525,-6.25,12.25,-15,10.5175,11.7125,90.65,96.965,3.135,-18,0,-2,0,1,345,360
5,3.25,0.293,11.2,5.71,1.148,-6,9,-16,10.315,11.4025,91.2,96.9755,2.985,-19,0,-1.5,0,1,340.5,359.5
5,3.75,0.306,10.75,5.62,1.0915,-1.5,10,-13,10.2225,10.9625,92.2,96.981,2.925,-16.5,0,-2,0,1,340,359
5,4.25,0.332,10.75,5.275,1.296,-3,9,-12.25,10.0475,10.745,90.55,96.9655,2.87,-21,0,-2,0,1,335.5,357.5
5,4.75,0.311,10.85,5.275,1.307,-2.5,12,-14.5,9.605,10.545,91.1,96.965,2.54,-19,1,-1,0,1,338.5,356
5,5.25,0.355,10.65,5.595,1.387,-2,13,-13,9.72,10.42,91.4,96.966,2.25,-9.5,22,9,2,3,339,357
5,5.75,0.3835,10.85,5.685,1.228,-2,18,-10.5,10.0425,10.49,90.85,97.006,2.255,-2.5,80.5,47.5,9,10,334.5,359
5,6.25,0.36,11.05,5.45,2.205,1.25,31.25,-7,10.575,10.7225,89.15,97.02,2.61,30,232,110,22,19.5,340,362
5,6.75,0.4045,11.75,5.975,2.023,23.5,51.5,3.75,12.1025,10.955,88.35,97.02,2.875,82,432,183,37,31.5,340,365.5
5,7.25,0.371,12.45,6.255,1.841,48,79,18.75,13.92,11.5975,85.45,97.0255,3.78,151.5,636,274,54,45.5,340.5,373.5
5,7.75,0.427,13.25,6.935,1.66,71,108,31.75,15.405,12.885,82.35,97.01,5.165,213,817.5,357.5,69.5,60.5,346,384
5,8.25,0.4415,14.6,6.995,1.9835,110.25,115.75,45.5,17.365,13.7625,81.8,97.01,6.47,281.5,1000.5,447,86,74.5,348,395.5
5,8.75,0.46925,15.35,7.36,2.688,135.25,155.75,56.5,18.575,15.3025,80.75,97.0155,6.775,339,1165,535,103,87.5,352,405.5
5,9.25,0.442,16.3,7.405,2.6485,170,189,71,21.1,16.0825,76.85,97.0255,7.17,401.5,1322.5,618,117,103.5,355.5,417
5,9.75,0.45625,17,7.445,2.887,197.5,180.25,82.25,23.625,17.5425,74.85,97.03,8.11,441,1421.5,691,124,111,354.5,429.5
5,10.25,0.4675,17.6,7.805,3.52875,240.75,201.75,86.75,25.26,19.175,74.8,97.03,9.375,491,1554.5,748,134,122.5,355.5,437.5
5,10.75,0.515,17.85,8,3.6935,265,226.5,100.75,28.09,20.835,70.9,97.02,10.25,534,1677.5,810,145.5,133.5,355.5,447
5,11.25,0.522,18.5,8.07,4.16,290.5,192,104.25,27.6525,22.1625,68.75,97.005,11.455,556,1746,850.5,153,140.5,360.5,450.5
5,11.75,0.52225,18.9,8.16,4.01725,292.25,206,104.75,29.805,23.07,62.65,96.991,12.225,577,1779.5,872,164,146.5,361.5,462
5,12.25,0.4895,19.65,7.945,4.4835,294,207.5,111.5,30.66,24.11,64.2,96.9705,13.6,586,1779.5,879.5,162,148.5,360.5,465
5,12.75,0.504,20.35,7.99,4.91,304.25,197,103.5,31.37,24.78,63.3,97.005,14.49,589,1770.5,880,160,144,360.5,468.5
5,13.25,0.5295,20.4,8.75,4.5,273.5,188,100.75,31.8575,25.5475,60.35,96.99,15.1,576.5,1721,874,156,143,363.5,467
5,13.75,0.54,20.55,8.85,4.75025,298.25,174.5,103,32.18,25.935,61.15,96.9605,15.855,552.5,1666,847,153,137.5,360.5,472.5
5,14.25,0.507,21.4,9.055,4.5115,270,159.25,93.25,31.6775,25.99,60.5,96.965,16.685,533.5,1582,813,146,129,363,467.5
5,14.75,0.538,21.45,8.405,4.5005,246,185.5,85.25,30.435,25.9125,59.45,96.94,17.35,482,1435.5,746,139,122,368.5,457
5,15.25,0.537,21.45,8.82,3.9895,222.5,157.5,75.5,30.2825,25.7075,59.4,96.9055,17.135,451.5,1330.5,701.5,127.5,116,364,458.5
5,15.75,0.5455,21.3,8.6,3.95525,208.5,139.75,69,29.3,25.285,60.95,96.88,16.715,394.5,1187,626,115,102.5,367.5,454.5
5,16.25,0.5215,21.2,8.54,3.069,150,121,55.5,27.9475,24.7825,62.25,96.8655,16.83,336.5,1020,555.5,102.5,89.5,360.5,444.5
5,16.75,0.507,21,8.475,3.211,129.5,104.5,44,26.0725,23.9875,64.95,96.851,16.91,282,849,469.5,86.5,76,360.5,438.5
5,17.25,0.541,20.6,9.23,2.455,96,87.5,26,24.3125,23,67.95,96.836,16.655,204,683,382,78,61,360,428.5
5,17.75,0.5435,20.5,8.65,2.273,51,70,18.5,22.7825,22.075,69.25,96.8205,15.72,140.5,481.5,286.5,56,47,357.5,423.5
5,18.25,0.46425,20.4,7.62,1.6485,21.75,57.75,9.75,20.505,20.985,69.6,96.81,15.37,66,326,192,34.5,30,352,414
5,18.75,0.483,20.2,7.32,1.5455,0.5,38.5,0,18.6775,19.9175,72,96.825,13.835,11.5,177,101.5,18,16,348,403.5
5,19.25,0.3825,19.25,6.56,1.341,-2.75,29.25,-7.25,17.0625,18.7325,72.45,96.8455,12.27,-12.5,54.5,32.5,5.5,5,350.5,396.5
5,19.75,0.3975,17.8,6.73,1.319,-6,25,-14,16.1,17.4525,76.8,96.885,10.58,-29.5,10,2,1,1,345.5,385
5,20.25,0.35725,16.55,5.855,1.25575,-1.75,19,-14.5,15.325,16.4025,78.05,96.9055,9.435,-28,0,-2,0,0,344,380.5
5,20.75,0.393,15.75,6.315,1.273,-1,19,-14.25,14.8125,15.9325,80,96.9255,8.24,-23.5,0,-2,0,0,345,380
5,21.25,0.385,15.55,6.38,1.41,-3,23,-13,14.215,15.38,80.15,96.9705,7.005,-24,0,-2,0,0,348.5,378
5,21.75,0.36175,15,6.545,1.58,-5.5,21,-13.25,14.0775,14.7925,80.4,96.98,6.515,-21,0,-2,0,1,342.5,375.5
5,22.25,0.38125,14.6,5.875,1.47775,-4,17.25,-14,13.8975,14.2525,79.05,96.966,6.21,-22.5,0,-2,0,0,339,375
5,22.75,0.386,14.5,6.28,1.4155,-5,17.5,-14,13.49,13.83,83.6,96.9605,6.09,-22,0,-2,0,0,341,374
5,23.25,0.4115,14.15,5.69,1.4265,-6,15,-13.5,13.2975,13.61,86.15,96.965,5.705,-14,0,-2,0,1,341,372
5,23.75,0.392,13.35,5.62,0.955,-4,16,-13.5,12.855,13.45,84.65,96.9605,4.745,-33.5,0,-2,0,1,338.5,371.5
6,0.25,0.25675,19.325,3.4775,2.773,-1,13,-18.25,17.545,18.4,89.925,96.89775,5.555,-23.5,0,-2,0,1,372.5,399.25
6,0.75,0.25525,19.125,3.42,2.17075,-1.25,8.75,-17.75,17.4375,18.0225,90.7,96.89025,5.0075,-20.5,0,-2,0,1,372.25,398.25
6,1.25,0.231,18.725,3.31,2.23925,-1,9.5,-17.5,17.31,17.74,91.15,96.8775,4.5225,-21,0,-2,0,1,370.5,398
6,1.75,0.18,18.35,3.23,2.3925,-1.75,8.25,-20.5,16.6775,17.635,91.6,96.86575,3.9225,-22.25,0,-2,0,1,369.25,396.25
6,2.25,0.20725,17.925,3.165,2.228,-1,7.75,-22.5,16.3475,17.335,93.1,96.9,4.115,-19.5,0,-1.75,0,1,372.25,394.25
6,2.75,0.215,18.325,3.06,2.31275,-1.25,7.75,-19,16.55,17.3075,93.575,96.90525,4.1075,-15.75,0,-1,0,1,373,394
6,3.25,0.235,17.5,3.2925,3.3985,-1,6.5,-18.25,16.39,17.0825,94.325,96.92075,3.7825,-19,0,-1,0,1,371.25,393.25
6,3.75,0.215,17.425,3.63,1.978,-2,14,-16.25,16.2275,16.7625,94.525,96.92575,3.8075,-19.5,0,-1,0,1,369.5,392.5
6,4.25,0.20725,17.45,3.645,1.887,-1,5.25,-17.5,16.31,16.8775,94,96.90275,3.375,-16.75,0,-2,0,1,373.25,393.5
6,4.75,0.239,17.225,3.3625,2.31825,-1,7.75,-17,16.3975,16.6975,94.425,96.9425,3.1075,-13.5,7.25,1,1,2,374.5,393.25
6,5.25,0.226,17.325,4.195,2.489,-2,10.5,-15,16.3975,16.715,94.2,96.96575,2.7925,-6.75,46.25,24,4,8,380,394.25
6,5.75,0.2795,17.6,4.3325,2.18775,-1.75,20,-10.25,17.235,16.965,93.725,96.97075,3.205,9.25,135.5,73.5,13,18,379.5,395.75
6,6.25,0.3,17.95,4.305,2.569,3,38,8,18.5825,17.92,92.425,96.9875,3.9275,48.5,348.5,141,24.5,31.25,376,401
6,6.75,0.3135,18.7,4.68,1.137,18,59,25.25,19.505,18.8675,90.675,96.965,4.7225,101.75,503.75,215.25,36.5,42,375.25,405.25
6,7.25,0.336,19.45,4.535,1.6825,31.5,92,49.75,21.7575,19.5975,88.3,96.965,5.845,163.25,682,302,52.25,56,378.25,412
6,7.75,0.359,20.5,4.8275,0.9435,45.25,113.75,68.75,23.005,20.36,87.55,96.9575,7.195,223.75,854.75,385.25,69.5,67.25,383.25,421
6,8.25,0.412,21.525,5.4275,1.728,68,161,73.25,25.315,21.4075,85.425,96.95275,8.78,287.75,1020.25,467,79.5,80,375.75,431.25
6,8.75,0.44325,21.9,6.2825,1.1825,102.5,178,95.5,27.675,22.515,82.375,96.95,10.45,360.5,1213.25,555.75,104,100,378.75,441.5
6,9.25,0.4915,22.25,6.29,1.16525,105,206,117.25,28.7575,24.5625,81.05,96.93575,11.1375,408.5,1347.5,631.25,112.5,111.25,384,452.75
6,9.75,0.43,23.125,5.895,0.9665,123.25,254,134.25,30.835,25.5475,80.05,96.91525,12.195,468.25,1462,698.5,118.5,121.5,382.25,462.25
6,10.25,0.41725,23.625,5.3725,1.796,131.75,265.75,146.5,32.475,26.9525,76.375,96.895,15.7375,514.25,1576.5,758.25,134.25,130.25,385.25,474.25
6,10.75,0.419,24.45,5.605,1.404,150,294.5,145.75,33.84,27.99,75.875,96.92825,15.6825,553.25,1659.25,807.25,134,134,390,473.5
6,11.25,0.432,25.05,5.7925,2.04025,163.5,293.75,146,34.755,29.385,73.475,96.94525,16.3125,571.5,1704.75,837.5,139,139,393,481.25
6,11.75,0.48,25.55,6.0125,2.4325,170.5,341.5,155.25,35.535,30.39,71.5,96.91575,16.875,592.5,1749.5,868.75,146.25,151.75,392.25,487
6,12.25,0.427,26.1,6.05,1.92675,179.5,300.75,157.5,36.8375,30.875,71.4,96.89,18.4825,599.75,1771,884,150.5,156.25,395.25,495
6,12.75,0.42575,26.725,5.835,2.7105,188.25,285,149,37.405,31.2675,70.15,96.86325,19.2075,602.25,1757,884.5,144.5,148.25,397.5,500
6,13.25,0.4235,26.9,6.1625,2.069,191.5,312.5,152,37.625,31.5425,68.625,96.85575,20.13,607.5,1725.25,883,140.25,150.25,397.25,503.5
6,13.75,0.467,27.3,6.2125,4.057,173.5,348.5,141,36.6525,31.73,66.5,96.8425,20.8525,587,1655.5,861,140.25,141.75,400,496
6,14.25,0.4715,27.4,6.1825,2.029,172.5,316,127.25,36.7775,31.44,65.925,96.83325,22.23,570.75,1596,828,134.25,143,398.25,497.75
6,14.75,0.4815,27.425,5.8875,2.5,172,292,125,36.625,31.3025,66.75,96.8285,22.87,543,1517,799,128.5,136.25,399.25,500.25
6,15.25,0.47,27.425,6.2425,2.64275,149.5,312,113.5,35.4,31.405,65.2,96.8175,23.6875,497,1385,734.25,119.25,126,394,493.25
6,15.75,0.453,27.525,5.99,2.60825,146.5,264,90,34.09,31.0525,63.1,96.82325,23.3575,465.25,1284.25,683.25,118.25,118,394.25,492.5
6,16.25,0.43175,27.675,5.795,2.296,108,254,85.75,33.4475,30.9475,59.975,96.81,23.7025,402.5,1127.5,611.5,100.25,107.25,392.75,486.25
6,16.75,0.399,27.725,5.8875,2.0685,84.75,218,61.5,31.2775,29.62,60.45,96.801,23.285,327.25,949.25,519.25,82.25,91,396.5,475.25
6,17.25,0.437,27.4,6.03,2.1255,56.5,202.5,45,29.0475,28.655,60.675,96.765,22.34,261.25,774,427.75,72.5,76.5,397,464.25
6,17.75,0.411,26.85,5.8025,1.7845,36.25,156.75,29.75,27.0575,26.985,64.325,96.7675,20.69,190,594,340.5,59.25,60.5,397,456.25
6,18.25,0.3895,26.4,5.665,1.61975,17,114.75,12.5,26.3225,25.9725,66.3,96.771,19.4475,129.75,445,256,44,48,388.25,450.25
6,18.75,0.339,26.025,5.21,1.648,6,71.5,6.25,25.46,25.3675,67.575,96.76,18.255,68.75,297.75,180.5,28,34,388,444.25
6,19.25,0.3255,24.95,4.345,1.796,-1,41,-6.25,23.3825,24.37,71.225,96.79,16.3325,11,142.25,93.5,13,18,383.25,435.25
6,19.75,0.2165,24.1,4.1175,2.069,-2,18.5,-19,21.725,23.4825,73.35,96.80325,14.1575,-27,43.25,32.25,4,5,378,425
6,20.25,0.20425,23.275,3.6325,2.182,-2,18.5,-25,20.7175,22.655,78.3,96.84,12.165,-35.75,4,0,1,1,376,417.5
6,20.75,0.19475,21.825,3.475,2.1935,-1,13,-26.25,19.955,22.06,81.35,96.88,10.145,-33.75,0,-2.75,0,0,374,414
6,21.25,0.236,21.55,3.5975,2.1825,-1,10.5,-24.25,19.335,21.435,82.75,96.8735,8.99,-31.75,0,-2,0,1,375.25,410
6,21.75,0.29525,20.925,3.7325,2.728,-1,19,-24,18.945,20.9525,84.55,96.86325,8.2225,-28.75,0,-2,0,1,375.75,408.25
6,22.25,0.263,20.75,3.8125,3.25075,-1,12,-22.25,18.28,20.3325,85.875,96.885,7.6025,-31.5,0,-2,0,1,371,405.75
6,22.75,0.237,20.1,3.7275,2.5575,-3,11.75,-21.25,18.24,19.755,85.825,96.8825,7.105,-27.5,0,-2,0,1,370,404
6,23.25,0.2525,20.35,3.5975,3.023,-2,17,-22,17.705,19.1275,87.725,96.89,6.93,-24.75,0,-2,0,1,373.5,402.25
6,23.75,0.264,19.8,3.805,2.64275,-2,16,-21.5,17.5725,18.8025,88.3,96.9,5.9975,-21.75,0,-2,0,1,374,401
7,0.25,0.254,19.975,2.8075,5.3015,-0.25,5.75,-14,23.265,24.1425,96,97.0325,4.0075,-36,0,-2,0,1,375,409
7,0.75,0.199,19.825,2.7825,4.523,-0.25,4.25,-13.5,22.9325,23.8825,96.425,97.04275,3.685,-31.5,0,-2,0,1,378.25,408
7,1.25,0.164,19.4,2.5825,4.131,-1,4,-13.25,22.595,23.62,96.675,97.05325,3.58,-31.25,0,-2,0,1,382,408
7,1.75,0.2305,19.425,2.7925,5.18225,-0.25,2.75,-12.5,22.22,23.3675,97.325,97.0425,3.31,-28.5,0,-2,0,1,376.5,408
7,2.25,0.259,19.35,3.155,4.955,-1,8.5,-12.25,21.9275,23.045,97.4,97.04,2.9975,-28.75,0,-2,0,1,382,406.25
7,2.75,0.28,19.125,2.935,4.966,-0.25,6.5,-12,21.785,22.8175,97.55,97.05,2.73,-22,0,-2,0,1,380,405.25
7,3.25,0.201,19.125,2.675,5.296,-0.75,4.25,-13,21.5525,22.5325,97.725,97.065,2.3225,-24.75,0,-2,0,1,380,406.25
7,3.75,0.241,19.25,2.675,6.38075,-1.5,10.5,-13,21.545,22.235,98.225,97.09275,1.9025,-22.5,0,-1.75,0,1,382.25,404.75
7,4.25,0.263,19.125,2.5875,5.069,-1,5,-13.5,21.4575,21.94,98.325,97.0975,1.785,-19.25,0,-2,0,1,384.25,405.5
7,4.75,0.2305,19,2.6575,4.83,0,2.25,-14.5,21.435,21.895,98.525,97.1575,1.81,-10.75,2,0,0,1,381,404.25
7,5.25,0.23525,18.925,2.81,4.944,-0.25,6.75,-14.25,21.4675,21.9025,98.6,97.16575,1.67,-9.75,33,16,2,6,384.25,403.25
7,5.75,0.20825,19.1,2.645,4.6935,-1,10,-9.5,21.32,21.9025,98.725,97.17575,1.84,1.5,94.75,55.25,7,18,382.5,405
7,6.25,0.248,19.15,3.08,3.1705,-1,27,-4.25,21.665,22.2075,98.075,97.19,2.2225,34.25,267.5,116,14.25,32.5,382.75,407.25
7,6.75,0.256,19.95,3.3375,0.364,4,61,3.5,22.565,22.3075,96.975,97.1925,3.385,84.25,442.75,194.5,23,51,389.25,414
7,7.25,0.32075,20.725,3.855,-3.47075,22,75.5,15.25,24.1675,23.03,93.95,97.19,4.6775,143.5,625,274.5,33,68,385.25,418.25
7,7.75,0.38375,21.625,3.6725,-8.318,35,114,35.75,25.4075,23.575,90.025,97.17325,6.49,210.25,801.25,361.75,43,83,377.25,427
7,8.25,0.405,22.6,3.8375,-12.068,53,145,48,27.285,24.2975,87.825,97.1825,7.8775,272.25,979.5,445.5,52.25,97,381,434.25
7,8.75,0.39,23.2,3.9175,-13.272,69,179,61,28.835,26.0975,84.975,97.2,9.21,338.25,1135.5,528.25,61.25,110,390.25,444.25
7,9.25,0.44275,24.125,4.525,-18.568,84,205,60.75,29.6175,27.0275,80.875,97.19,10.5,396.25,1279,604.25,67.25,124.25,388.5,450
7,9.75,0.511,24.625,4.3625,-21.50525,90.5,257.25,76.75,32.55,27.825,78.375,97.1635,11.8475,456,1422,673.75,75.25,135,389,455.5
7,10.25,0.472,25.125,4.4525,-27.26625,98.25,286,94,34.425,29.6325,75.4,97.185,12.8,503,1533,736.25,82.5,143,394,462.5
7,10.75,0.501,25.625,4.8325,-29.159,101,319,104.25,37.28,31.535,72.875,97.185,14.2025,550,1626.25,790.25,89.25,152,395.25,470
7,11.25,0.49425,26.05,5.07,-27.244,104.5,362.75,113,38.9,33.07275,71.475,97.1925,14.75,579.25,1697,828,94,157,401.75,476.5
7,11.75,0.494,26.6,5.3025,-23.022,92,378,108.5,39.3025,34.265,71.825,97.19,15.6025,598.25,1737.25,859.25,107.25,168,404.75,478.5
7,12.25,0.50875,26.9,5.3475,-19.2835,106,387,114,38.775,34.7675,70.55,97.17325,16.415,612.75,1758.25,876.25,108.25,166,405.25,481.25
7,12.75,0.503,27.45,4.985,-22.88,93.5,357,111,40.0625,34.855,69.575,97.14525,17.155,623.25,1733.75,877.25,101.25,163.25,406.25,483
7,13.25,0.498,27.575,5.5425,-28.4085,85.25,410,110.25,41.7075,36.22,68.825,97.12,17.2925,622.25,1705.5,872.25,99,160.25,408,484.25
7,13.75,0.493,27.725,5.415,-26.15825,79.5,384.25,96.25,41.975,35.725,68.1,97.09275,17.52,609.5,1670.75,863.25,90.25,157.25,409,484.25
7,14.25,0.4835,27.925,5.0925,-26.42525,69,401.5,89.5,40.985,36.2375,67.05,97.06275,18.44,590,1605,837.25,90,153.25,410,485.25
7,14.75,0.511,28,4.9225,-23.59625,66.25,350,81.25,38.9875,36.0025,66.575,97.056,18.92,544.25,1488.75,782.25,84.5,144.25,410.25,483.25
7,15.25,0.498,28.125,4.8225,-21.477,52,317,68.5,38.555,34.6375,65.275,97.045,19.3775,512.25,1376.5,733.25,79.5,137.25,411.25,480
7,15.75,0.4875,28.125,4.655,-18.954,41,313,53.75,36.66,34.4675,64.45,97.056,19.575,461.25,1263.5,676,66.25,129,411.5,476.5
7,16.25,0.473,28.1,4.9025,-19.193,36.25,265,50.25,36.855,34.6,64.05025,97.05325,19.11,398.25,1106.5,595.25,62.25,114.75,406.25,473
7,16.75,0.501,28.15,4.585,-14.965,26,227.75,44.5,35.8375,34.2575,63.3,97.04,19.025,343.5,959.5,523.75,55.25,107.25,404.25,470
7,17.25,0.464,27.925,4.7125,-12.085,9.5,191,32.75,34.185,33.4775,62.35,97.015,19.325,265.25,775.75,431.5,48.25,88.25,399,465.25
7,17.75,0.4275,27.375,4.4325,-6.62975,-3,129.75,20.75,32.9325,31.9875,63.85,97.0025,18.8,190,597.25,338,43,74,399.25,459.25
7,18.25,0.3695,26.875,4.1825,-5.159,-5,105,12.75,31.68,30.9875,67.725,97.01275,17.855,124,433.5,254.5,33.25,58,399.5,454.25
7,18.75,0.327,26.225,3.765,-0.66975,-6,69,5,29.895,30.0825,69.05,97.0025,16.6375,60,277.25,164,17.25,38.25,395.25,448
7,19.25,0.26475,25.35,3.285,1.08,-6,34,-0.25,28.3325,29.3125,75.275,96.9725,13.94,2,137.5,89,9,19.25,395.25,437.25
7,19.75,0.2165,24.175,2.92,2.5285,-1.75,19.5,-4,27.3475,28.5225,82.85,96.9925,11.4475,-31.5,44,26,3,6,392,430
7,20.25,0.207,23.15,2.8625,4.1255,-0.75,13.75,-7.25,26.3675,27.75,87.225,97.02325,9.2975,-42.5,5,0,0,1,389,424.25
7,20.75,0.19025,22.325,2.91,5.1025,-1,8,-8.25,25.8425,26.92,88.45,97.00075,7.02,-37.25,0,-3,0,1,389.25,422
7,21.25,0.2755,22.25,2.68,5.64275,-1,13.75,-9,25.2925,26.375,89.725,97.04775,6.41,-32.75,0,-2,0,1,388,419.25
7,21.75,0.3,21.7,2.6275,5.4155,-1.5,10.75,-10.25,24.7525,25.94,90.8,97.01775,5.485,-39.25,0,-2,0,1,378,416.25
7,22.25,0.255,21.3,2.565,5.0575,-2,11,-11.25,24.4425,25.54,92.925,97.006,5.3975,-43.25,0,-2,0,1,376,416.25
7,22.75,0.205,21.05,2.505,5.31325,-2.75,10,-13,24.0775,25.2075,93.625,97.01,5.345,-41.5,0,-2,0,1,376.25,414
7,23.25,0.2335,20.75,2.465,5.1025,-1.25,7.25,-13,23.7875,24.7875,94.375,97.04275,5.055,-35.75,0,-2,0,1,376.25,412.25
7,23.75,0.25,20.4,2.6125,4.699,-2,7,-13,23.6475,24.4125,95.225,97.04275,4.19,-39.5,0,-2,0,1,376.25,411.25
8,0.25,0.339,19.625,2.6575,4.8985,-1,13,-13.25,22.94,23.8125,97.1,97.271,2.1925,-35.5,0,-2,0,1,372.5,408
8,0.75,0.321,19.1,2.7025,5.00575,-1,10.5,-14,22.7625,23.5475,97.425,97.271,2.1525,-29.75,0,-2,0,1,374.5,405
8,1.25,0.33,18.625,2.585,5.22175,-3,13.25,-13,22.5825,23.37,97.725,97.27575,1.7325,-30.75,0,-2,0,1,373.75,403.25
8,1.75,0.27675,18.45,2.1875,5.2615,-1.25,6.75,-13,22.285,23.215,97.625,97.27575,1.7075,-27,0,-2,0,1,374.75,400.5
8,2.25,0.3085,18.025,2.21,5.91525,-2,8,-12,21.9975,23.0475,97.825,97.26275,1.635,-29,0,-2,0,1,374.5,399
8,2.75,0.29675,18.1,2.37,5.4775,-3.5,10.5,-12,21.7825,22.8625,98.025,97.26275,1.45,-27.5,0,-2,0,1,373,398
8,3.25,0.30375,18.45,2.355,5.3415,-3,11,-12.25,21.5825,22.66,97.925,97.265,1.3675,-28,0,-2,0,1,374,400
8,3.75,0.3245,18.15,2.425,4.813,-3.25,12,-12.5,21.3925,22.46,98.1,97.26,1.3675,-23.75,0,-2,0,1,372,398.5
8,4.25,0.30375,17.9,2.7125,5.5345,-3.5,9,-13.25,21.2125,22.27,98.05,97.2525,1.35,-22.5,0,-2,0,1,370.5,397.75
8,4.75,0.31875,17.85,2.525,4.90425,-2,6.75,-13.25,21.03,22.0725,98.225,97.24025,1.4825,-16.75,0,-2,0,1,371,398.25
8,5.25,0.2755,17.7,2.4525,5.205,-1,5,-13.5,20.865,21.87,97.95,97.25525,1.1225,-17.5,1.25,0,0,1,377.25,397.5
8,5.75,0.36,17.55,2.3675,5.0915,-2,14.25,-13.25,20.815,21.715,97.975,97.25525,1.17,-9.75,28,14.25,1,5,374.5,397.25
8,6.25,0.325,18.125,2.6025,4.6825,-2,13,-11.25,20.8375,21.615,97.8,97.2825,1.1925,2.25,93.75,55.5,5,18,378.75,401.25
8,6.75,0.343,18.525,2.745,3.705,-1,34,-9,21.075,21.61,97.525,97.28075,1.645,41.5,263.5,122,12.25,37,378,404.5
8,7.25,0.42375,19.5,3.05,0.35825,8.5,62,-5,21.575,21.7775,95.05,97.306,2.3775,95.25,455.5,202,20.25,52.25,382.25,411
8,7.75,0.435,20.25,3.345,-4.19275,30,92,0.75,22.3025,22.1825,92.65,97.321,3.67,151.5,617,278.75,29.25,70,388.5,416.25
8,8.25,0.44325,21,3.6975,-6.8515,49.25,119.5,7,23.3825,22.78,88.15,97.31,4.665,223.25,808,365.25,38.25,87.25,384.25,425
8,8.75,0.461,22.5,4.21,-11.102,73,157,18.75,25.32,23.415,84.325,97.30325,6.1325,285.75,986,457,46.25,101.25,387,434
8,9.25,0.516,23.425,4.19,-13.1755,88.5,180.25,32.75,25.9275,23.9225,80.975,97.28525,8.14,358.25,1143.25,538,53,116,389,439.5
8,9.75,0.5345,24,4.6325,-14.92,104.5,213,41.75,26.7325,24.665,77.125,97.29025,9.6325,418.25,1291.5,616.25,60.5,130,391.25,445
8,10.25,0.5625,24.725,4.3575,-19.113,121.25,263.25,42,27.6275,25.3075,74.95,97.2675,10.585,470,1401.5,678.75,66,139,392,452.75
8,10.75,0.544,25.325,4.66,-19.50525,125.25,294.75,40.5,30.2525,26.5325,72.625,97.26275,11.9425,518.25,1504,729.5,72,145,397.5,460
