DOY2,HR2,CO2,FC,CH4,FCH4,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,RH_1_1_1,RH_1_2_1,RH_1_3_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TAU,T_SONIC,USTAR,WS,VPD,U_SIGMA,V_SIGMA,W_SIGMA,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,TS_1_1_1,TS_1_3_1,PPFD_IN,NEE,SC,SH,SLE
1,0.25,401.4465,0.4206635,1999.71,-3.48,-26.55095,3.85907,0.858968,261.770265833333,330.860768333333,-76.5816066666667,101.741,70.3839749166667,45.677475,73.5407065833333,3.93109649166666,5.43157210000001,3.54416955833333,-0.1013555,5.43157210000001,0.08435,0.757901,2.03955,0.274017000755561,0.263722913947111,0.106761537896224,0.9606052925,0,1.87886273333333,0,9.92769723333333,9.01064565,0,0.452945,-0.102697483,-0.750434,-0.6372415
1,0.75,401.36462845,0.32662,1998.26,-4.11,-24.9932,3.8141178085,-0.00657150000000001,259.849036666667,330.65359,-77.2242916666667,101.703,68.7408663333333,45.9471,70.531678,3.69624066666667,5.44298190000004,3.2316467,-0.10562475,5.44298190000004,0.08455,0.775864,2.0629625,0.287825278698865,0.277848178664144,0.106065227977641,1.04284074833333,0,1.95416244166667,0,9.89717160833333,9.05444989166667,0,0.393447,-0.1072295,-0.744274,-0.629115
1,1.25,401.5075801,0.189292,1998.345,-3.945,-23.7847,3.801850906,0.139475,260.12487,331.588603333333,-78.3915383333333,101.70525,69.146588,45.52865,69.3443486666667,3.50623663333333,5.23601117500003,3.18603876666667,-0.11064832775,5.23601117500003,0.083875,0.77268119375,2.1671725,0.305514713986916,0.272075252368274,0.104403065089106,1.05916551166667,0,1.94853895,0,9.88045939166667,9.04938330833333,0,0.3654025,-0.04275,-0.825297,-0.668926
1,1.75,402.27821795,0.220110105,2001.78,-3.52,-26.13865,3.746593435,-0.765598,256.521596666667,330.937193333333,-79.6476275,101.70735825,68.942662,46.378825,70.2840543333333,3.5591631,5.0865,3.24653696666667,-0.122679,5.0865,0.0938,0.7578757105,2.1765739885,0.282484446165299,0.289222774361539,0.114454397720337,1.12917837,0,2.09045414166667,0,9.83230933333333,9.04329739166666,0,0.32871025,-0.06025,-0.7738791745,-0.58581076075
1,2.25,401.8881136,0.21571954675,2003.63,-3.8425,-21.656075,3.66439823125,1.02648,259.546496666667,330.104583333333,-79.2658758333334,101.687127775,70.416336,46.055,71.5945693333333,3.42944646666667,4.81789067500001,3.10346213333333,-0.11653075,4.81789067500001,0.097175,0.878574,2.045726508,0.308747397897754,0.314276209154225,0.113578166916005,1.02661960583333,0,1.96793208333333,0,9.78113373333333,9.02923741666667,0,0.2960561975,-0.1037841745,-0.96337766275,-0.6528025
1,2.75,402.6575,0.1873375095,2005.62,-3.015,-22.58325,3.61108853075,1.911765,258.946256666667,329.607193333333,-75.5321408333332,101.727,69.5097763333333,46.2825,71.951479,3.24826673333333,4.47570230000001,2.9769057,-0.104878,4.47570230000001,0.10293780225,0.892994509,2.0271836745,0.308342142075268,0.311621463759806,0.106770782520313,1.11647384583333,0,2.10682509166667,0,9.71942073333333,9.03492890833333,0,0.245533,-0.1207070305,-0.846965,-0.76537
1,3.25,402.36057185,0.217212,2006.585,-2.8,-25.45745,3.588914073,1.66001,257.71015,328.906323333333,-77.1569558333334,101.681,69.2948716666667,45.6178,71.9365943333334,3.036548,4.37750000000002,2.80551213333333,-0.1184995,4.37750000000002,0.104327109,0.9441665,1.96646,0.299326951270191,0.274852630957383,0.116404269141564,1.10056515416667,0,2.21367764166667,0,9.73400735833333,9.051661475,0,0.332689391,-0.08325,-0.79948025,-0.8200135
1,3.75,402.7357423,0.269173,2008.38,-5.205,-26.1625,3.5482675,1.4119,257.204318333334,327.98026,-77.2958766666667,101.65,69.9150894166667,46.07654676,72.7055348333333,2.94210509166667,4.32850000000002,2.59909651666667,-0.1201925,4.32850000000002,0.1054115,0.9848576965,2.018665,0.337054048256937,0.314159756252751,0.125099800414693,1.11363475666667,0,2.14071526666666,0,9.75671903333333,9.06143106666667,0,0.55340875,-0.09465,-0.8628295,-0.529851
1,4.25,403.838452375,0.278363,2006.42,-2.75,-24.309442875,3.589466187,1.4838117475,255.040929166667,327.165050833334,-78.0361283333334,101.641011675,71.1902259166666,46.605475,72.6693495,2.72477645833334,4.13425000000003,2.63779968333333,-0.1211025,4.13425000000003,0.10017975,1.02974662775,2.1676775,0.331336217678211,0.307406466243959,0.117246111736647,1.08736784916667,0,2.01579865,0,9.76016376666667,9.0612743,0,0.322425146,-0.076625,-0.82107599825,-0.618073
1,4.75,403.18546985,0.307649841,2009.87,-3.565,-26.365125,3.48402,0.40034,253.930353333333,327.027419166667,-77.7265666666667,101.61850645,70.3487791666666,46.0527,71.4847386666667,2.543566175,4.03250000000003,2.36902393333333,-0.1185455,4.03250000000003,0.106301042,1.0070955,2.297870113,0.322548886632879,0.297825026374948,0.128629037356478,1.136012255,0,2.11918395833333,0,9.7185724,9.034762975,0,0.307649841,-0.052,-0.813432,-0.771812
1,5.25,403.412983825,0.36976821,2009.13,-3.21,-23.5434,3.4029375,0.998623,256.302068333333,327.478818333333,-77.4803516666667,101.65625,70.4104733333333,46.645455005,71.2219139166667,2.27667835833333,3.97400000000002,1.788450125,-0.11459475,3.97400000000002,0.11167825,1.043805,2.214405,0.315277535627298,0.294872524299869,0.130170898817041,1.19530015583333,0,2.23997600833333,0,9.73394053333333,9.00939746666667,0,0.34098302525,-0.054225,-1.00328,-0.68185575
1,5.75,404.1705,0.19594225,2011.8475,-3.72,-22.3483,3.33226,1.708935,255.272870833333,327.526748333334,-78.93728,101.69825,72.1498325,45.4075,71.2695535,1.94325174166667,3.72250000000002,1.78372915,-0.1139375,3.72250000000002,0.1089595,0.985274905,2.00626,0.34140431760404,0.308544844610244,0.122575355607325,1.18610432666667,0,2.29939451666666,0,9.75337493333333,8.96908063333333,0,0.046225,-0.1001075,-0.9054177765,-0.495689
1,6.25,405.173,0.172500135,2015.26,-2.985,-20.46725,3.31449,1.5473425,254.725385,326.582504166666,-78.8992383333334,101.716,72.905464,46.45961345,72.53272475,1.808539675,3.625,1.84211821666667,-0.118951174,3.625,0.0994,0.911219,2.2312725,0.317409829715464,0.300665927567458,0.12,1.13662210833333,0,2.14726738333334,0,9.71083236666667,8.92295333333333,0,0.1865242565,-0.0785,-0.8255395,-0.51448325
1,6.75,405.234,0.3054265,2019.4475,-3.9075,-21.60852673,3.24984,2.29864,254.5043525,325.937655833334,-79.3204066666666,101.7585,73.343203,46.91463076,73.1145209166666,1.80273889166667,3.65125000000003,1.54952825833334,-0.10946725,3.65125000000003,0.10448575,0.919835,1.9956825,0.3064227977818,0.311126859336407,0.11188758272546,1.160790215,0,2.29803786916667,0,9.6614701,8.87710433333334,0,0.185746765,-0.0597,-0.87441825,-0.4382785
1,7.25,404.804,-0.0459,2018.4225,-2.9175,-19.36996942,3.3040931915,0.911282,253.1035875,325.138073333333,-78.20356657625,101.73825,74.3945435,47.29937518,74.41533875,2.0927109,3.28075000000004,1.23625607,-0.1120245,3.28075000000004,0.10740638,0.9195805,1.97791,0.310322061276216,0.296561898255113,0.113900188838941,2.42484517166667,0.391684136350833,3.61194723333333,0,9.70435030833333,8.8193852,0.5,-0.09506025,-0.08925,-0.76464925,-0.4227945
