DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,SH_1_1_1,LE_1_1_1,SLE_1_1_1,G_1_1_1,G_2_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,G_2_3_1,TS_2_1_1,TS_2_2_1,G_2_2_1
1,10.25,0.414780617,6.89891,3.859471642,0.554803776,0.2824058,-0.000323275,92.528268905,2.3877528615,37.598315,0.469187458,-2.76295,-1.9612,5.673285,2.0134,75.558,98.1985910825,413.71,3.63371053,239.94007931,761.3247255,347.6076335,84.0107606275,321.552834375,362.1111,8.2395658115,-4.844975,1.40415,1.37943425,3.16075
1,10.75,0.39519523875,7.51021781,4.1219544675,0.547413792,0.7950158665,-0.00069175,108.4616575,2.240480855,37.284455,0.2808972115,-1.01883,-1.6353036675,5.95042,2.08944,73.290360295,98.170587925,413.68,4.29788937,289.358169665,856.23704705,406.43,96.0108075,323.5480339,367.7037862,8.333026966,-4.8236645,1.4892,1.4969985,3.599
1,11.25,0.4082004835,7.9539,3.98921521675,0.10479,0.226455971,-0.01,135.76,2.104,39.4887,0.28246461975,0.286799,-1.32965,6.259105,2.18264,68.593,98.15564407,416.41,5.35662,322.854113475,963.05819255,455.119783625,103.9789584,327.8167,374.0478529,8.42359,-4.274453,1.4762,1.755199,3.771
1,11.75,0.43037,8.811155,4.2103184475,0.3091739585,0.36531624775,-0.00576,142.79,1.940663089,41.09192202,0.295817355,2.2098,-0.982093928,6.53904,2.294445,67.02,98.166281135,413.71,5.87808891,355.3935867,1022.555068,502.052500275,106.8476549,330.4745056,379.3489318,8.474456454,-3.599386,1.490575,2.0919565,4.0225695
1,12.25,0.424625823,9.37495,4.1459601605,0.284655,0.376450256,0.00266,160.41497,1.730191745,39.96357,0.311,4.74,-0.737485,6.787225,2.4288975,67.0336891,98.153837365,413.962736,6.6562,378.408999475,1072.498988,524.083461775,113.311925,334.496767275,385.045056625,8.453050665,-1.9105675,1.601375,2.434494,4.24
1,12.75,0.43968082275,10.08175,4.25345,0.308800933,0.45243808175,-0.0028623,149.487745,1.522419326,38.2040525,0.257492918,6.94305,-0.64044,7.05318,2.57698,63.638761165,98.0951910825,413.4975,7.2228977825,377.321081175,1070.36828475,520.64,110.3405063,336.61686235,387.75084725,8.365192672,-1.383955,1.7145,2.7419905,4.3405
1,13.25,0.437767459,10.521,4.1299375,0.38029,0.4881014535,0.0024265,124.470265,1.40435555,35.81701,0.2228,9.89385,0.35404,7.31673,2.74185,62.166,98.034426175,412.89,7.90324,352.1717597,1070.9517445,515.74,107.89953015,341.145169975,393.8371542,8.21927328225,0.6906855,1.802475,3.0716205,4.472
1,13.75,0.43167,11.3,4.0513739195,0.29457,0.371281383,0.0001986175,124.11623,1.200452702,36.41941,0.2734618495,13.2855,0.900575,7.5497,2.9217275,60.74946,98.007243475,412.37,8.516815,334.39458935,1038.9883985,489.6805199,101.976273625,341.32202765,396.7106346,8.195460331,2.113575,1.6896,3.422658,4.6435
1,14.25,0.43809,11.6205,4.17352909225,0.3689446385,0.51238,0.000954,106.96,0.8999411165,30.40963,0.244698638,15.6275,1.31955,7.76253,3.1135525,60.429,97.966340955,412.745,8.783945,267.94011168,945.60403005,444.4425,98.182835,343.237396,399.197903,8.25092814575,4.4463975,1.76125,3.727665,4.935
1,14.75,0.430053487,11.6345,3.871856767,0.78955816725,0.8322644345,0.0084446,94.7268119725,0.724264422,26.07358,0.23301325,16.9935,1.843575,7.960585,3.305365,61.188,97.9239206575,411.54,9.266311695,246.220520695,812.6860214,399.61,91.19409,345.4816078,398.51900825,8.39008435425,4.595774,1.86255,3.999861,5.123
1,15.25,0.42379285575,11.318,4.132708016,0.9196030445,0.90041129475,0.0180625,75.29398551,0.539616798,24.189,0.21991,17.197,1.6209,8.157815,3.487705,60.993,97.9567670225,413.08,9.4743875,199.11055649,686.50310725,335.48,77.29049027,345.2066966,396.832868575,8.546905,4.406268,2.184775,4.250446,5.272
1,15.75,0.41619,11.38875,3.72624699875,1.18192121325,1.17488457125,0.02615,55.893,0.316092032,20.0216838325,0.18860705625,16.6865,1.65195,8.32752,3.6455375,62.82761,97.939593615,411.35,9.2718,143.37290445,566.2352743,268.46,66.294647365,344.64,395.41348,8.4816255465,4.2853945,2.1134,4.46543,5.358
1,16.25,0.3755365625,10.8905,3.5357475,1.0579892355,1.032,0.04145,26.11207479,0.0769,14.3383504875,0.238336483,15.719,1.402125,8.460945,3.77736,61.458,97.90571997,412.5134757,8.9071,88.443514835,414.4005275,187.145,49.20309918,340.84856775,388.180125,8.477425,4.2654035,2.24425,4.6022705,5.236
1,16.75,0.3692729095,9.628425,3.28287,1.17640392125,1.1688414725,0.053775,10.297995005,-0.213660056,10.82767,0.183498804,14.4995,1.1333,8.543385,3.8715475,60.85914,97.912647235,413.0675,8.663,26.17149528,238.524,104.1725,30.31005,339.77991285,382.562511775,8.4116,4.2169155,2.3438,4.6675135,5.37575
1,17.25,0.322548478,8.7088,3.04117082825,1.251330196,1.15739066375,0.0726,4.8095375,-0.284240097,7.0894,0.1667748695,13.073,0.37719,8.589,3.9233675,62.416,97.9389274,412.06,7.3279,-20.289185843,104.3545444,43.80968422,8.310449038,335.55526765,377.645,8.234152781,3.5551485,2.283225,4.6497765,5.06
1,17.75,0.308174661,7.5527,2.83834561875,1.3255,1.105,0.121899764,9.26967,-0.3197127285,6.84464437325,0.157841369,11.419,0.0545675,8.607825,3.9319625,65.517,97.96497445,412.25,6.02334,-30.4868993425,26.275487065,16.679,1.4410707605,329.9900144,370.480175,8.241251245,1.927708,2.3155,4.5810535,5.002
1,18.25,0.304512753,6.93541,2.98997,1.7057,1.5278991465,0.11821484775,9.00637,-0.143967356,7.2415,0.0902218415,9.4117,-0.27457,8.58762,3.89509,68.1525,98.0083213525,412.615,4.988375,-26.55735325,16.77453573,14.129294965,0.89744014,329.285621075,366.5225,8.0785738775,1.0908945,2.035,4.4187715,4.908019044
1,18.75,0.3067075,6.117175,3.0927582105,1.5167164865,1.2634,0.0683,12.8785075,-0.07250375,5.78158,0.114714888,7.12725,-0.71779,8.512575,3.8211125,69.786,98.034208575,416.9825,4.73068,-26.08584729,15.3527975,14.836,0.9576398685,326.327364975,364.727137075,8.085202683,-0.5343857,1.996,4.214676,4.783
1,19.25,0.3158275,5.0604475,3.24743219,1.54368260125,1.40979106625,0.0523,7.75837,0.012,6.6404,0.1374063745,5.3656,-0.9723139655,8.323515,3.72023,71.674,98.075706225,417.445,4.1749,-24.2254578925,15.49039046,15.9030179125,1.0460262645,324.05021635,360.6625462,7.98297688,-1.2932015,1.8833,4.04493,4.40821558725
1,19.75,0.31885021475,4.71475,3.25097751,1.3198584985,1.23995804025,0.0443625,11.9489175,0.0997739135,7.59,0.101664972,3.85295,-1.00474816175,8.084465,3.6041725,73.519,98.077261895,420.42756695,3.971266635,-25.93382624,14.3331213975,14.38423966,1.125322557,323.20340305,359.137115275,7.9311697895,-1.677808,1.9088,3.896641,3.8245
1,20.25,0.3481,4.3813,3.29387,1.4406456155,1.369327194,0.062975,7.901385,0.0539,9.260559974,0.1400883365,2.6772,-1.579939594,7.863925,3.4976875,75.63064637,98.0866904825,427.11,3.94048,-27.884318975,14.95299481,15.7668076275,1.115553,319.1919964,358.9365111,7.628897154,-2.1628285,1.7928,3.792388,3.738
1,20.75,0.33514332375,4.416,3.2595,1.85173031925,1.656034114,0.043,5.11268,0.1445525065,8.1482809305,0.10644279,1.825825,-1.53919274075,7.655275,3.3975625,79.0775,98.1000380975,424.03618105,3.65293,-28.375,14.2818994,17.751,1.14011748,320.15576105,358.0843167,7.69489052925,-2.5982225,1.5494,3.690983,3.7085
1,21.25,0.324983903,4.397,3.326556301,1.547766027,1.575586439,0.0424,8.346616126,0.214846877,7.30696,0.15168411875,1.090865,-2.034675,7.43301,3.3017125,77.628,98.13498188,418.81,3.655175,-26.8228131825,15.3324195525,10.768546795,1.158387318,318.3687502,357.98825875,7.999088355,-3.0243595,1.72975,3.5664225,3.6835
1,21.75,0.3706567905,3.858,3.108078391,1.532791527,1.4231,0.057525,4.4382,0.0645,6.256125,0.142291301,0.391615,-1.854851835,7.29054,3.2092675,77.3668,98.174357585,422.75,3.22651,-28.6855,14.9874419425,11.0793436775,1.1529984435,317.672866,357.428804625,7.661741706,-3.350474,1.63655,3.462479,3.8949941975
1,22.25,0.347375053,3.7148,3.30047119475,1.57217697,1.509975,0.057597,6.9057,0.13540756275,7.285241836,0.1352098275,-0.084785,-1.98507329225,7.16025,3.1231275,79.1649374525,98.193437045,430.08,2.9695,-28.77070724,16.01315962,10.736,1.153878854,315.645589175,356.12693565,7.56266893025,-3.680892,1.53449505525,3.375771,4.08075
1,22.75,0.33837033425,3.1873841095,3.36865,1.3726911295,1.336760001,0.0536,11.144685,0.08375,8.11345,0.12020818875,-0.4807,-2.18045,7.036135,3.045335,80.374,98.203387525,428.4257256,2.912825,-26.72274675,15.92886487,11.395,1.1815674,315.192812075,353.6975,7.65938075525,-3.888509,1.5778,3.30671,4.066
1,23.25,0.33561701475,3.12111689525,3.394342859,1.4062247185,1.423829943,0.0452665,10.35631,0.191280071,6.74668,0.1359645865,-0.954455,-2.199775,6.925095,2.9767825,80.60067095,98.188701115,427.655,2.782085,-25.02366765,15.62863345,10.83834203,1.1022134185,314.1534834,352.9264056,7.586804305,-4.1473825,1.5634,3.156428,4.1695
1,23.75,0.3356299265,3.1786,3.4104,1.42582417375,1.37675,0.0576,8.4119,0.1373247275,6.54308,0.223763245,-1.68545,-2.2183,6.81452,2.9155725,80.8217630375,98.14267522,430.1925,2.6245925,-22.461143895,15.5579377725,10.82517371,1.095090785,314.73710075,354.086529575,7.570927186,-4.2194715,1.5715,3.004196,3.908
2,0.25,0.31487,4.0197,3.12472419475,1.38216181325,1.1912775,0.05740925,3.5885,0.01076575,4.372526911,0.135359972,-3.319725,-1.169,6.5121975,5.7736825,86.293,98.0394261325,419.314759425,1.73759236,-28.8196303825,11.815152925,7.71386518175,1.4120161635,313.032941,349.6145658,8.74000004375,-4.691699,3.31095,2.1836315,7.5575
2,0.75,0.29556325475,3.450275,3.05506,1.1506793995,1.023051129,0.0773,5.1539025,0.125765195,4.295725,0.17719642325,-3.988575,-1.2369,6.35926,5.66724,86.621,98.027,420.625,1.62915,-30.1724487525,11.9294899725,5.36265,1.343872367,310.50641325,347.9533135,9.0683711005,-4.837234,3.1902,2.08015025,7.52
2,1.25,0.29918575875,2.7930059365,2.9722173055,1.328993576,1.25802,0.0591,4.750330896,0.168684678,4.78485,0.146911097,-4.42585,-1.441675,6.2424475,5.5969225,87.058,98.045,420.1075,1.36708,-28.8149025,11.572567035,9.56273153725,1.486846,308.623564725,343.7705493,9.100599008,-4.822806,3.0684,1.99924025,7.5225
2,1.75,0.31686744225,2.40845,3.05444088425,1.2976158685,1.1067259695,0.0385,7.639,0.084137639,5.13449,0.130942772,-4.3561,-1.527,6.16001,5.5387775,87.35075,98.040792985,421.6977767,1.31608855,-27.7407049875,11.7143908325,10.24650545,1.29441779,307.48041635,343.6498,9.088265,-4.932914,2.975744522,1.93156,7.5625
2,2.25,0.31027325725,2.48245,3.133584221,1.26763802625,1.197025,0.046383,5.06282,0.077793681,5.3222085825,0.11492435,-4.193975,-1.4075,6.0968175,5.4352725,87.1445,98.06887419,424.66,1.4359579975,-30.5528183,11.55826228,9.13743309475,1.323345976,306.76973495,343.9817122,8.824430298,-4.96932,2.93165,1.8465755,7.505
2,2.75,0.300564295,2.590020587,3.076580003,1.223,1.225332959,0.0414,1.8669775,0.11034894025,3.742664705,0.1776026265,-4.229375,-1.507,6.0373825,5.301645,88.096,98.07592919,423.65,1.46341417,-27.172,11.47415517,6.4952474675,1.3778747695,308.05969365,340.5541918,9.03240315475,-4.956417,2.9059,1.784331,7.415
2,3.25,0.287213955,2.80273,2.942213386,1.088029185,1.067171814,0.03679,5.501831241,0.102085,5.2231,0.177387302,-4.502075,-1.617275,5.9732325,5.16669,88.041,98.091281835,422.2917335,1.558820805,-26.177,11.4439181025,8.96641212,1.3616228915,307.47025045,342.5058129,9.1498875,-4.924826,2.8669,1.72707825,7.3225
2,3.75,0.294910369,2.589996473,2.891678288,1.23499914375,1.20393208975,0.04605,4.6913,0.07085,4.792561515,0.214156477,-4.819375,-1.539825,5.9061725,5.0692825,86.854,98.104413935,422.7659595,1.4636,-23.46549795,11.61396707,11.209,1.2078211135,302.504075,341.18406365,9.188644958,-4.906396,2.79224042375,1.66063375,7.22375
2,4.25,0.2958998015,2.158395,3.05724,1.239390979,1.2763,0.062675,6.485665,0.118643169,5.368476739,0.2397928345,-4.492425,-1.5313,5.8322625,4.97181,86.76,98.1154143275,423.385,1.3467075,-20.69286518,11.8009384325,11.925,1.1740079605,302.94533155,341.96,9.068879204,-4.894766,2.59915,1.59165625,7.11875
2,4.75,0.312095234,2.09854,3.1261660035,1.25086874175,1.37099,0.043875,4.0632,0.12804412525,5.0717,0.205986216,-4.2187,-1.5681,5.7573,4.862395,87.382,98.116737775,423.01,1.23458867,-24.56336662,12.027805855,11.169,1.383469,301.94374585,339.9447007,8.779070479,-5.009555,2.661125,1.58135825,7.00775
2,5.25,0.310125,1.962,3.170187892,1.21247397425,1.21250387625,0.0418,2.897395,0.1848150565,5.64129,0.11141534925,-4.2584,-1.63295,5.676245,4.7695275,87.8920102575,98.086905785,421.97,1.15319146,-22.802633635,11.70949905,11.47547309,1.3056875875,301.0943171,339.5893124,8.553054519,-5.067134,2.651456603,1.55130175,6.9105
2,5.75,0.315935,1.6909,2.94825250375,1.27353846375,1.174748364,0.0616845,5.7136,0.092375,5.50385,0.109956314,-4.5773,-1.61475,5.6066125,4.6697475,87.519,98.1027046825,421.98122205,1.10756,-23.73747973,11.81593038,11.279,1.573115866,300.8391025,338.70215,8.77727723725,-5.153421,2.6307619265,1.504596,6.8115
2,6.25,0.326102533,1.656155,3.2150965375,1.2225631625,1.11119,0.0607,4.547125,0.0567557195,5.6109,0.120308444,-4.9459,-1.635675,5.55476,4.5688625,87.267,98.10359753,421.5575,1.2515775,-22.6360228525,11.743713975,14.242206765,1.705202362,300.90146165,338.2339235,8.744552891,-5.265918,2.44355,1.4533275,6.71925
2,6.75,0.3058101165,1.4604,3.289708558,1.3297518895,1.28149630075,0.0718,5.8030775,0.155480036,7.1204195245,0.106858071,-5.23205,-2.0673,5.495805,4.46742,87.56,98.09604546,421.155,1.17188,-16.8716074250001,12.919613885,21.69940865,2.0062332585,300.9646667,338.50062815,8.5578606415,-5.409665,2.66125,1.40449325,6.6305
2,7.25,0.31901,1.53047,3.162425259,1.6061,1.4939290645,0.08083175,11.03261,0.482348375,7.944304138,0.244404789,-5.4572,-2.3779,5.47163,4.37713,87.695,98.103930365,421.1048934,1.1077,-4.34418427,35.083135365,28.18975,5.283049,299.30822565,338.16333085,8.5624643195,-5.544954,2.796,1.367229,6.5295
2,7.75,0.3208033555,1.498045,3.13836,1.634493893,1.5083265695,0.0745415,21.861393235,0.9982428625,9.98110933175,0.36561731575,-5.63615,-2.54005,5.445055,4.287685,87.547,98.07724667,418.7610254,1.1181525,10.4321578305,118.39342245,46.63586268,24.123145,300.812598725,338.386338025,8.5862867745,-5.648772,3.137225,1.323516,6.514
2,8.25,0.364464467,2.5605975,3.370343752,1.123689512,1.115208641,0.0475635,40.224216245,2.4272,17.1885,0.679774859,-5.791675,-2.613425,5.360965,4.176185,85.712,98.10846677,420.18,1.278265,58.778148185,266.9225,137.025757025,46.819647825,304.345919625,340.3310835,8.87392216325,-5.706317,3.158725,1.278185,6.51
2,8.75,0.38918,3.7199,3.6025923805,0.547816534,0.680834516,0.00359,62.2551,2.7393964925,27.649,0.7048936055,-5.867375,-2.48305,5.2831675,4.08544,83.69973,98.15275,419.805,1.51608,114.1133421,421.495,198.234435925,60.97583,307.2948233,346.036767375,9.194467107,-5.717985,3.6979,1.20532975,6.42
2,9.25,0.40553846675,4.08146,3.7260029015,0.13924,0.302950931,-0.000139,93.582215,2.6575,35.99204591,0.593963494,-5.7596,-2.1833,5.273435,4.0801325,81.292,98.13822236,417.5904433,1.8649,180.633843,618.32022045,281.25,79.242218425,309.3728,351.8445226,9.40035,-5.679675,3.3233,1.19804075,6.30775
2,9.75,0.43641191925,5.325575,3.8962175,-0.0313,0.060825,-0.002337,109.022645,2.514546069,39.8651703,0.4967217385,-4.54025,-1.37445,5.405905,4.216375,77.83876559,98.1372437,417.11067965,2.2156775,249.9878562,732.2375,364.52880225,90.50403841,313.7249406,359.593,9.4984890675,-4.872761,3.1091,1.1758095,5.747
2,10.25,0.41520857575,6.5062225,4.082584563,-0.11222,0.179055677,-0.00455,138.7879375,2.478506246,43.0865,0.496484478,-2.76295,-0.781525,5.673285,4.4548775,80.2144034075,98.13184812,414.9035824,2.45341,299.568697875,855.679075,443.717750925,104.2581199,319.633722375,367.3647248,9.5481200835,-4.598901,3.230125,1.27317875,6.67516425
2,10.75,0.45037379875,7.60155,4.14823,-0.12673,-0.0758844595,-0.000976,164.165,2.337256077,44.71475,0.3608736315,-1.01883,0.58394,5.95042,4.751455,77.7148158375,98.13036471,412.93088345,3.23825,365.105,953.65408075,513.6187211,115.4549,323.3962086,372.511295525,9.527263272,-2.276597,3.1794007885,1.5360215,7.515
2,11.25,0.4566601375,8.3927325,4.341199316,-0.26355,-0.17978792575,0.0049761,173.2823675,2.244883853,44.326,0.3051057915,0.286799,1.99415,6.259105,5.0664775,75.75381249,98.102188475,410.822958675,4.07458,409.77,1058.1,582.445661,124.7420534,324.832371975,375.534878225,9.61812966475,5.355289,3.2882,1.8989105,8.200181
2,11.75,0.453624712,9.2101,4.275710649,-0.46783,-0.39489106475,0.00241,181.03312,2.17757302025,49.952,0.297575,2.2098,3.00063225,6.53904,5.3573375,73.29443526,98.09915592,411.197352825,4.18372,433.13696745,1113.975,616.4525,139.133679425,329.014937,379.532424375,9.638597256,12.6662,3.48805,2.1426775,8.5475
2,12.25,0.47189324,9.87045,4.11065968,-0.40785612475,-0.281432672,-0.0115,200.33335,1.92370977225,55.31562,0.290147038,4.74,4.043225,6.787225,5.643965,72.1043209,98.03966133,412.21,4.6011775,455.583183825,1150.5,659.08414655,147.0933434,331.9955742,385.4285641,9.5204,18.01194,3.75725,2.249786,8.7075
2,12.75,0.4276840765,10.51243,4.1165275,-0.28195,-0.21296075775,-0.000444,193.6009525,1.6918,57.5588,0.265715914,6.94305,5.96655,7.05318,5.96415,75.5136143825,98.01001851,410.95288525,4.89641,442.545,1156.175,651.93,145.942031,334.73415255,390.8800712,9.42652672025,21.13177,3.81125,2.390756,7.71074425
2,13.25,0.451813158,11.1441675,4.1792957345,-0.1786452945,-0.17107927,0.004285,206.20173,1.3388,55.449895,0.2187003495,9.89385,7.189,7.31673,6.2624775,75.19397163,97.96602622,410.66,5.6349425,429.8025,1131.3,622.89547,146.9756,337.019600175,394.695191425,9.407777535,21.8014,4.0898,2.70840425,7.4575
2,13.75,0.4611325,11.4639075,4.17437789,-0.108969211,-0.0020075,0.005315,184.953075,1.27065255725,56.97925,0.223346266,13.2855,8.6395,7.5497,6.5483075,73.45706,97.95554628,410.4610466,6.3021,400.9460622,1069.9,591.5475,131.562797975,339.0625,396.025043425,9.5003310175,22.43184,4.304575,3.00835575,8.0175
2,14.25,0.46379207,12.222,4.09088,0.022812,0.11135658975,0.010955,162.3836375,0.9722811,48.2661625,0.285612233,15.6275,10.4455,7.76253,6.79637,72.7128358125,97.9175546575,410.345163925,6.57282,356.626209125,1002.12124875,551.495,122.18925,341.0070089,397.235347775,9.48517,21.516625,4.475525,3.161254,8.81
2,14.75,0.464357445,12.7027375,3.97148653875,0.16139,0.203558254,0.0124,135.7,0.77980224575,43.08651,0.286049808,16.9935,11.4264825,7.960585,7.050625,71.315429735,97.9101344375,410.2229823,6.622405,331.70459535,905.077464475,503.25,115.658385975,342.4412502,399.5203645,9.42565592825,19.36189,4.7997,3.309424,9.1134195
