DOY2,HR2,CO2,CO2_SIGMA,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,G_1_1_1,TS_5_1_1
1,9.75,395.733,0.145,4.11354,2124.52,1.07403,25.565975,-7.071245,6.643905,4.55396,0.266634,-0.0062807,0.903809161,0.828346546,0.352764794,102.154,69.616575,-12.8075,1.908905,-9.03,0.722813254,-3.8595,-0.07,-0.0525,-0.341,16.755,254.75,258.325,-0.59,-1.3915,-0.71775,0.69325,-32.3351275,-13.5375
1,10.25,396.785,0.1736486335,4.2879525,2065.6875,1.0709275,11.307275,-5.35592,8.0454975,4.7600175,0.25080925,0.044399425,0.9254334215,0.85729791125,0.325021211,102.387,72.87985,-12.6125,1.85066,-8.54275,0.53897386275,-9.68,0.086,0.102,-0.1935,34.085,256.25,258.95,-0.58675,-1.388,-0.7165,0.71225,-32.38445,-12.9625
1,10.75,397.837,0.1966908045,4.6056275,2064.5775,0.709524,8.26684,-7.31978,10.25729,4.4798225,0.2342775,-0.0126024,1.1716738705,0.809372375,0.360166576,102.3685,77.76735,-11.525,1.97791,-8.62975,0.57786487275,-9.7945,2.3535,2.345,0.7545,1.27625,256.05,260.35,-0.586,-1.384,-0.7185,0.7345,-32.099795,-12.765
1,11.25,398.889,0.176781977833333,6.4746,2068.115,0.7455885,8.3454825,-3.6411,9.9517525,4.39604416666667,0.234634,-0.037701275,1.16934250925,0.82535021425,0.356006264416667,102.0375,77.38155,-11.68,1.685085,-8.96183333333333,0.555192675,-11.0025,11.21,10.85,4.3005,20.12,254.35,261.05,-0.5835,-1.386,-0.717,0.7755,-32.069735,-12.92
1,11.75,399.941,0.156873151166667,7.01541,2064.285,4.064715,11.05041,-0.56032175,10.6936,4.31226583333333,0.2349905,-0.007536485,1.167011148,0.8413280535,0.351845952833333,101.7065,77.647875,-11.7725,1.73275,-9.29391666666667,0.53252047725,-8.344,27.2475,27.3225,12.275,20.2175,253.175,260.55,-0.5855,-1.40375,-0.74675,0.633,-33.36689,-12.84
1,12.25,400.993,0.1369643245,5.451015,2059.2425,0.620551,10.169775,-2.94603,10.2617825,4.2284875,0.235347,-0.0192532,1.16467978675,0.85730589275,0.34768564125,101.3755,75.2513,-11.77,1.75932,-9.626,0.5098482795,-9.1625,46.9025,48.1725,24.7725,36.475,250.45,259.95,-0.58125,-1.41,-0.75225,0.6565,-33.4252475,-12.9275
1,12.75,400.904,0.14448117175,4.887745,2056.93,0.803396,13.0313,-7.7162,11.77036,3.7678225,0.21171425,0.0064149675,0.6637223465,0.88500159125,0.27613925175,101.36525,77.785075,-11.9225,1.7833575,-9.426,0.78283617275,-9.27325,69.895,73.305,44.005,48.97,254.75,258.5,-0.582,-1.41275,-0.7615,0.63975,-33.4783,-13.1125
1,13.25,399.2515,0.12162551525,4.742745,2108.58,0.6106135,10.9538,-2.75153,10.365325,4.266865,0.2233645,0.00975451,0.722918227,0.8447856845,0.286838552,101.84,74.7902,-11.8925,1.70128,-10.238,0.7504368655,-6.4625,86.25,88,51.805,58.68,257.65,259.1,-0.58,-1.4125,-0.75625,0.62,-33.5228075,-12.45
1,13.75,397.071,0.133411544,5.222385,2099.45,0.5761365,11.5771,-2.252275,13.13675,3.9212575,0.25081325,-0.0247293,0.8249056265,0.734574149,0.353612485,101.84575,78.74725,-11.9625,1.4490775,-10.15025,0.56130623,-3.2315,94.525,100.175,58.24,64.345,257.075,258.975,-0.58,-1.4145,-0.75825,0.6505,-33.4449725,-12.535
1,14.25,396.9565,0.06931921,4.58585,2097.03,1.45492,18.4619,-25.889175,14.476925,4.06478,0.2240305,-0.02805905,0.81254899225,0.74315913275,0.347605436,101.847,75.6702,-11.9075,1.54747,-10.248,0.46277165775,-2.846,93.8,102.375,56.6675,62.555,253.75,258.6,-0.57975,-1.4055,-0.7605,0.6495,-33.2897675,-13.11
1,14.75,397.72,0.0832631575,4.58988,2105.69,0.55222925,15.6333,-9.19219,12.8075,4.2887375,0.21295725,0.0011628,0.85708709675,0.72443912175,0.344711112,101.8505,75.5345,-11.785,1.50587,-10.074,0.492477432,-2.586,86.75,102.975,51.7775,52.835,256.775,258.325,-0.582,-1.40375,-0.76375,0.62775,-33.1437575,-13.09
1,15.25,396.8985,0.08366903125,4.642375,2100.76,0.55856975,15.8635,-15.2656,11.3713,3.91466,0.26000775,-0.0163758,1.13520489825,0.93214603675,0.33388670875,101.85725,74.645,-11.755,1.61052,-9.864,0.4789660185,-4.22375,75.0825,81.61,41.525,44.3425,255.475,258.55,-0.58275,-1.415,-0.765,0.67125,-33.007625,-12.105
1,15.75,399.287,0.22228197175,4.69623,2091.62,0.39051,12.080475,-3.2909,13.6444,3.06174,0.2133035,-0.006084785,0.749020427,0.7355978645,0.28760573075,101.8515,74.5011,-11.5125,1.68781,-9.85325,0.464950366,-12.76,55.645,61.2375,28.7225,32.8875,250.2,257.125,-0.57575,-1.411,-0.76625,0.671,-32.808355,-12.0625
1,16.25,412.0215,0.10392423975,10.96997,2093.18,0.4158145,9.953345,-3.90747,11.9608,3.226235,0.2152855,-0.016526,0.7041532215,0.82333342475,0.27162009525,101.84625,72.3314,-11.21,2.12352,-9.729,0.711333658,-20.37,34.7,33.99,15.51,18.92,248.4,257.1,-0.5735,-1.391,-0.756,0.747,-32.22233,-11.43
1,16.75,398.787,0.088595682,6.617945,2071.43,0.7417485,8.1316075,-4.278565,14.0171,3.38035,0.1762705,-0.00684166,0.6346061895,0.84643834375,0.23954803775,101.85175,69.5273,-11.3,2.1857,-9.555,0.67448458075,-21.38,16.11,15.66,6.656,85.6,248.8,256.9,-0.57525,-1.401,-0.751,0.756,-32.00441,-11.38
1,17.25,400.0845,0.1812565555,10.5096,2069.5475,1.5099375,6.38836,-13.03012,16.0734,3.306375,0.1821515,-0.01393665,0.73374955375,0.7016592675,0.23155153575,101.85325,71.753575,-11.71,2.133835,-9.28775,0.5482429195,-16.0075,4.378,4.239,1.125,57.41,247.9,256,-0.5735,-1.4,-0.753,0.758,-31.81065,-11.99
1,17.75,410.33525,0.21832042875,5.154405,2068.19,0.7558215,11.9695,-2.95937,13.6137,2.8175775,0.17684975,-0.00811957,0.628461938,0.75132875425,0.2466491915,101.85175,70.15895,-11.53,2.16751,-9.2365,0.511441289,-16.98,0.387,0.366,-0.109,43.7225,246,255.5,-0.57625,-1.398,-0.757,0.732,-31.94457,-13.31
1,18.25,409.2825,0.14036816575,4.0784,2064.57,0.65917025,10.26519,-1.88810875,7.91879,2.242325,0.2124285,-0.00563577,0.8494236455,0.781585769,0.279812302,101.86075,68.368575,-12.87,2.16159,-8.89375,0.63508655875,-21.6875,-0.051,-0.038,-0.508,21.935,245.5,256,-0.57025,-1.398,-0.756,0.729,-32.08619,-13.87
1,18.75,404.86125,0.150132827,4.0234875,2098.47,0.51602,21.807125,-3.838965,6.7469725,3.447035,0.30432275,-0.005340575,1.045427654,0.80669145025,0.2754393175,101.85825,67.5525,-13.42,2.73844,-8.80025,0.53059269075,-13.9725,-0.076,-0.065,-0.482,11.1125,250,255.9,-0.57425,-1.406,-0.762,0.686,-32.22891,-13.98
1,19.25,408.845,0.118646112,4.09827,2099,1.7538005,12.4261,-14.3371575,5.65349,3.2927,0.243018,-0.024776875,1.013232451,0.736693288,0.286897717,101.891,68.47315,-13.2,2.1456025,-9.049,0.638365883,-10.86,-0.08,-0.066,-0.456,11.1125,244.2,255.2,-0.5745,-1.398,-0.772,0.696,-32.3725,-14.05
1,19.75,413.863,0.085782924,4.04957,2099.01,0.47520025,13.25995,-9.9163875,7.14608,3.54111,0.261164,-0.00455405,0.727754766,0.838400262,0.266469886,101.901,68.014425,-12.36,1.818635,-8.658,0.540753178,-6.946,-0.082,-0.07,-0.364,11.1125,250.7,254.7,-0.569,-1.405,-0.775,0.682,-32.5227,-14.59
1,20.25,411.9155,0.123109025,4.4133375,2102.39,0.3780565,17.75665,-6.0623225,8.63867,3.7656675,0.25856125,-0.0070148775,0.793469019,0.69856516775,0.370740959,101.8995,79.147175,-12.84,1.66436,-8.41675,0.50098450425,-4.097,-0.075,-0.069,-0.341,11.1125,247,254.3,-0.56925,-1.401,-0.779,0.677,-32.67863,-14.19
1,20.75,403.822,0.09040773,3.97217,2108.3325,0.53409075,14.9198,-16.6979,1.9885275,3.8643875,0.2607775,0.0747875,0.682894302,0.72693152975,0.33144537075,101.9135,74.5327,-12.78,1.67521,-8.651,0.41929904525,-3.353,-0.07775,-0.07175,-0.23625,11.1125,250.775,254.925,-0.56675,-1.371,-0.772,0.702,-32.63508,-13.7375
1,21.25,400.141,0.120920203,4.041065,2107.9025,0.8690915,18.82505,-12.37558,3.89577,3.872505,0.2261385,-4.40524999999999e-05,0.765389433,0.757653197,0.2743361865,101.9395,73.9156,-12.5125,1.74223,-8.7235,0.5393257365,-5.372,-0.07875,-0.06575,-0.3565,11.1125,245.625,255.925,-0.563,-1.36725,-0.7695,0.70875,-32.6757125,-13.695
1,21.75,396.9775,0.0965950915,4.1866425,2100.45,0.8577745,21.941425,-5.01845,7.49285,4.2018,0.2227835,-0.00445508,0.844083941,0.855296093,0.320174706,101.9595,73.0955,-12.3925,1.694045,-8.8475,0.5121849885,-5.9755,-0.076,-0.067,-0.3665,11.1125,241.725,256.675,-0.55775,-1.36625,-0.774,0.69225,-32.63186,-14.315
1,22.25,399.87925,0.09347146875,4.1729225,2105.69,1.15437,26.981675,-22.554,8.66508,4.7135375,0.2681835,-0.01525085,0.897349897,0.79293263975,0.35663629275,102.03425,75.08145,-12.4125,1.72514,-8.19975,0.510810087,-6.6825,-0.07575,-0.067,-0.30725,11.1125,240.15,254.85,-0.56075,-1.3615,-0.772,0.671,-32.6046475,-13.9475
1,22.75,399.8685,0.11468803875,4.08641625,2104.445,1.4366825,18.1585,-5.48035,18.1787275,4.927655,0.255137,-0.0131156,0.848776258,0.82721408275,0.3633991095,102.08375,75.0773,-14.47,1.703885,-8.2255,0.784820588,-5.015,-0.082,-0.066,-0.25,11.1125,235.7,245.6,-0.559,-2.359,-1.443,0.913,-41.76373,-16.32
1,23.25,394.26625,0.107342483,3.99991,2103.2125,0.83195225,23.274175,-28.569825,27.692375,4.818155,0.28266525,-0.014331,0.9718072085,0.89829244425,0.38162283,102.12125,73.249,-12.27,1.76932,-8.009,0.62736032175,-2.5955,-0.08125,-0.07025,-0.35375,11.1125,244.35,256.825,-0.55725,-1.33725,-0.76625,0.674,-32.865005,-13.8375
1,23.75,401.8225,0.127553963,4.11473,2105.9175,1.59866,31.3607,-27.7426,9.997475,4.64204,0.28551075,-0.0218509,1.07308426525,1.116958142,0.355276229,102.09975,71.271625,-7.005,1.72716,-7.53275,0.70221006825,-3.089,-0.08475,-0.0745,-0.156,11.1125,284.3,281.575,-0.557,-0.8885,-0.53675,-0.71275,-20.6386175,-7.55575
2,0.25,400.944,0.074220736,4.69776,2071.9525,0.57768525,6.962405,-6.2332775,4.7401775,6.00713,0.33494975,-0.02221235,1.1470312915,0.859830764,0.38984498275,101.39325,75.81725,-1.41425,1.6597175,0.639,0.40359938125,-2.93125,-0.06725,-0.047,-0.284,26.5895,299.15,307.55,-0.25325,-0.60175,-0.111,0.63175,-8.319369,-1.605
2,0.75,420.087,0.095664542,4.85952,2061.675,1.4058975,11.08115,-6.513355,4.3459825,5.7238325,0.29725475,-0.008912375,1.0677193225,0.773606478,0.3522523715,101.45725,75.616075,-1.40475,1.5160275,0.5865,0.428831456,-3.008,-0.07275,-0.05175,-0.36075,26.5895,291.175,307.4,-0.25175,-0.60425,-0.10275,0.6355,-8.26155925,-1.5135
2,1.25,416.91425,0.17116168275,4.84659,2060.5025,0.474141,7.904835,-7.0968625,5.591695,5.344005,0.28338075,-0.02773655,0.96108229175,0.71487155275,0.32175516975,101.46025,77.1341,-1.92,1.98767,-0.574,0.4039357,-2.59725,-0.06925,-0.04825,-0.24975,26.5895,300.175,305.8,-0.2555,-0.605,-0.10875,0.67375,-8.2007925,-2.0045
2,1.75,408.527,0.27410095075,4.81646,2060.5125,0.492500625,9.89228,-6.28013,7.06373,5.488985,0.3181425,-0.0268331,0.9900346825,0.76606288,0.3350546505,101.454,76.8599,-1.546,2.0325,-1.1765,0.4164956775,-2.7895,-0.0695,-0.0485,-0.294,26.5895,301,307.5,-0.2485,-0.589,-0.109,0.7145,-8.021818,-1.649
2,2.25,401.768,0.153910688,3.971495,2063.74,2.1333425,6.048475,-4.873205,7.48828416666667,6.525325,0.292247,-0.0297797,1.08801990875,0.7579391885,0.36498830575,101.5115,74.9517,-1.587,1.94408,-2.02425,0.426563552,-2.24975,-0.074,-0.0545,-0.29525,26.5895,299.775,307.825,-0.25925,-0.60575,-0.11425,0.70325,-8.08144,-1.68275
2,2.75,400.85,0.18599532375,4.52609,2064.72,0.963554,7.45292,-3.005675,7.91283833333333,5.863685,0.2848925,0.000517510000000001,1.041955309,0.74423351,0.351254272,101.468,68.07475,-2.314,2.080635,-1.5045,0.3788835445,-1.99375,-0.07275,-0.0605,-0.3615,26.5895,296.125,304.875,-0.2615,-0.6055,-0.11325,0.671,-8.02261125,-2.329
2,3.25,401.023,0.096178012,3.6203,2066.4375,0.577372125,5.22201,-7.13996,8.3373925,6.024215,0.363752,0.008132115,1.094492256,0.7838646795,0.3971399775,101.4365,67.666725,-2.194,2.2259825,-1.5005,0.452421313,-1.35325,-0.073,-0.05675,-0.30525,26.5895,296.475,304.225,-0.261,-0.60575,-0.10725,0.677,-7.96419025,-2.2705
2,3.75,402.89425,0.103932691,3.71422,2074.755,1.06014,7.2847325,-3.1188625,7.0722375,5.96336,0.2968075,0.005781445,1.0213442915,0.763294081,0.3613280685,101.4615,67.567475,-2.3795,2.0339,-1.2935,0.3675521625,-2.637,-0.07725,-0.05925,-0.10225,26.5895,296.375,304.125,-0.2595,-0.60025,-0.1065,0.625,-7.90532625,-2.396
2,4.25,402.44175,0.105682186,4.18596,2068.51,0.66870075,5.68782,-3.27631,8.9765,6.1437975,0.28805325,0.0110181,1.0381950205,0.70164764125,0.334317964,101.456,67.9131,-2.1625,1.95795,-1.299,0.4255262655,-2.1275,-0.078,-0.0605,-0.16,26.5895,299.1,306.025,-0.266,-0.602,-0.12075,0.58,-7.8462055,-2.21675
2,4.75,401.90725,0.115590813,3.5388225,2056.3675,1.196015,5.908955,-1.4983,5.867035,6.7712725,0.26428625,0.0133577,1.013020979,0.73399526825,0.36723152075,101.45925,67.1757,-2.29075,2.08114,-1.589,0.41458876025,-1.998,-0.07025,-0.05175,-0.22825,26.5895,296.625,303.275,-0.2555,-0.602,-0.11625,0.5515,-7.7879445,-2.57425
2,5.25,401.91925,0.09668259925,3.53194,2057.1575,0.57421675,3.69862,-2.65949,4.14233,6.6345775,0.30515675,-0.009605145,1.014592009,0.6991372655,0.35291814475,101.47625,68.1553,-2.10725,1.94499,-1.4655,0.34192056825,-2.09525,-0.0745,-0.05675,-0.22375,26.5895,297.2,304.375,-0.25975,-0.60175,-0.11325,0.5535,-7.72957,-2.29575
2,5.75,400.821,0.0825998475,3.473545,2056.82,0.6663865,6.029335,-3.6322875,3.866655,6.8060225,0.31489325,-0.00988839,1.07704529275,0.856132933,0.36878869375,101.445,69.357775,-1.94025,1.939425,-1.225,0.3489976625,-2.46625,-0.07575,-0.05375,-0.239,26.5895,297,304.175,-0.2645,-0.5975,-0.1145,0.62,-7.6697805,-2.261
2,6.25,400.454,0.088889381,3.54985,2066.345,0.71311275,4.558235,-8.40373,2.66356,7.4329675,0.352764,-0.01203022,1.16831363675,0.83328531525,0.37873174325,101.41275,70.2543,-1.8835,1.94656,-1.111,0.3850813245,-2.76825,-0.079,-0.053,-0.2005,26.5895,298.1,303.175,-0.26725,-0.60025,-0.1095,0.53025,-7.6111455,-2.58875
2,6.75,400.8035,0.093057235,3.58412,2067.615,1.17199225,11.01985,-4.48775,2.80064666666667,6.56272,0.33717,-0.01395625,1.123409987,0.666144129,0.333124601,101.42,70.03675,-1.924,1.971255,-1.465,0.375797818,-2.67475,-0.0715,-0.048,-0.27275,26.5895,293.7,302.35,-0.2685,-0.5985,-0.10375,0.529,-7.56410475,-2.764
2,7.25,401.10175,0.0864260965,3.680665,2066.765,0.4555365,5.81149,-5.9465175,2.93773333333333,6.7735925,0.24398525,-0.0197022875,1.04605427825,0.735521569,0.34905138125,101.35325,69.0064,-1.8275,1.9350975,-1.0615,0.32378330975,-1.554,-0.07175,-0.04375,-0.24075,26.5895,293.55,301.675,-0.2635,-0.60475,-0.10525,0.6305,-7.534555,-2.8845
2,7.75,401.45825,0.0867620435,3.6721925,2068.2225,0.63376,10.05844,-2.92056,3.07482,6.26553,0.27730125,-0.0267019,1.05637055,0.7549399635,0.3394074685,101.309,71.628125,-2.225,1.8674925,-1.1835,0.310197709,-1.437,-0.076,-0.04925,-0.21925,26.5895,294.4,301.925,-0.2355,-0.59825,-0.111,0.53675,-7.502497,-2.8115
2,8.25,401.3185,0.0919093645,3.84974,2067.155,0.988604,8.203235,-6.582285,5.980665,6.8212825,0.2745865,-0.0163598,1.239239976,0.8006069355,0.39188263025,101.31525,74.16975,-1.996,1.88677,-0.8505,0.3957958705,-1.0935,-0.0645,-0.02625,-0.11625,26.5895,295.3,302.35,-0.22425,-0.60175,-0.10825,0.52225,-7.464855,-2.70425
2,8.75,402.47875,0.136177458,3.9218,2067.215,0.399914,7.18368,-1.769735,2.47081,7.96061,0.3576525,-0.01337685,1.2086402945,0.8376538145,0.414392253,101.2775,71.280925,-1.9095,2.11484,-0.881,0.3557744165,-1.665,0.07575,0.18375,-0.12275,26.5895,292.975,302.775,-0.218,-0.60625,-0.1045,0.572,-7.435074,-2.48975
2,9.25,402.40875,0.1420132895,4.1848575,2070.19,1.1184525,8.33614,-1.099132,2.02926,6.13451,0.3870005,-0.0242319,1.281859615,0.807093054,0.3962697435,101.23,69.315,-2.0965,2.00178,-0.953,0.3539272705,-1.244,3.0675,3.12925,1.3975,8.711,296.7,303.275,-0.2145,-0.60225,-0.11025,0.54875,-7.39941375,-2.31125
2,9.75,403.1205,0.13060920825,4.11354,2069.73,1.07403,6.887,-5.75397,6.643905,6.537585,0.3801265,-0.0115474125,1.379674189,0.729241668,0.45569892,101.315,69.616575,-1.93725,1.908905,-0.9535,0.487847786,-0.8205,17.1075,18.8175,7.1675,16.755,298.525,303.45,-0.22175,-0.60225,-0.11025,0.54325,-7.36506175,-2.26475
2,10.25,403.437,0.160538441,4.2879525,2065.6875,1.0709275,11.307275,-5.35592,8.0454975,6.866105,0.3678645,0.01922692,1.3113431145,0.90146297675,0.45402721575,101.276,72.87985,-1.722,1.85066,-0.89375,0.38059767975,-0.57475,51.1525,48.845,23.8525,34.085,299.375,304.7,-0.2185,-0.60025,-0.109,0.46025,-7.32618325,-1.97375
2,10.75,405.432,0.21670325575,4.6056275,2064.5775,0.709524,8.26684,-7.31978,10.25729,7.66517,0.3676295,-0.0126024,1.336290911,0.940955882,0.443092448,101.27,77.76735,-1.309,1.97791,-0.1505,0.2911811125,-0.069,112.8,109.25,52.81,51.2425,299.2,305.45,-0.221,-0.594,-0.106,0.515,-7.20619,-1.9485
2,11.25,410.943,0.292363985,6.4746,2068.115,0.7455885,8.3454825,-3.6411,9.9517525,8.503335,0.36485475,-0.037701275,1.57171588125,0.94733843075,0.516359869,101.2895,77.38155,-1.21075,1.685085,0.056,0.338992451,0.868,176.5,170.95,79.8725,70.275,301.275,305.925,-0.231,-0.60125,-0.1025,0.479,-7.26654425,-1.73075
2,11.75,410.574,0.49017644,7.01541,2064.285,4.064715,11.05041,-0.56032175,10.6936,8.34029,0.4948395,-0.007536485,1.546375297,1.02892041075,0.55962475275,101.279,77.647875,-1.44225,1.73275,-0.1785,0.36430520075,2.4135,211.375,221,103.9,93.05,301.9,307.475,-0.23075,-0.59725,-0.10675,0.474,-7.30733,-1.8385
