DOY2,HR2,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,SC,G_1_1_1,G_2_1_1,G_3_1_1,H,LE,SH,SLE,PA_1_1_1,PA_1_2_2,RH_1_2_2,RH_1_1_1,RH_1_3_1,T_SONIC,T_SONIC_SIGMA,TA_1_2_2,TA_1_1_1,TA_1_3_1,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,TS_1_1_1,TS_2_1_1,TS_1_2_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,5.25,428.999,6.33208401059603,2.853505,8.898235,0.179823766403814,0.3614855,-9.27401210833332,-7.18346335833334,-7.27826580833333,-0.6305125,7.0097425,0.46983975,0.4136335,102.76175,103.664891666667,76.335,98.0389876666667,99.8947356666666,13.9572,0.427971,10.857475,10.8076165,10.8926668333333,2.06969266495608,346.418306666667,365.9779075,-8.83424638333334,0,0,0,0,13.846354,12.8328953333333,12.9819153333333,-0.003727445,0.769863,0.254176,0.68840675,0.359061,1.5477275
1,5.75,428.002,6.23431681034869,2.6912375,8.65046,0.17223812901846,0.2522175,-10.0275339166667,-6.9181525,-9.44211411666667,-0.80600475,6.24912,0.40993175,0.500194,102.78725,103.691391666667,77.3089,98.1143521666667,99.935902,13.665,0.39443725,10.5996,10.6001390833333,10.488738175,1.88502887269152,346.36513,360.7681575,-8.89351911666667,0,0,0,0,13.8633923333333,12.8135093333333,12.910339,-0.0058341525,0.70731125,0.23734375,0.6802695,0.33641875,1.48113
1,6.25,426.428,6.01924468641574,2.832815,8.07398,0.147955271394481,0.1910535,-10.218855025,-7.38243389166667,-9.57422056666667,-0.62493725,8.04243,0.58122325,0.739983,102.80875,103.70679,77.3202,98.21697425,99.8638136666667,13.3995,0.422582,10.404,10.247664325,10.2696501,1.83196939745697,344.505259166667,358.651010833333,-8.637164299,0,0,0,0,13.8593566666667,12.7201186666667,12.8393606666667,-0.0058455075,0.82878325,0.261329,0.75048875,0.38492825,1.49516
1,6.75,427.873,5.13141090543538,2.6872,7.58919,0.155991372260734,0.2773545,-10.6619026666667,-7.93427781666667,-10.6739759166667,-0.212938,6.218305,0.50172525,0.6100375,102.83475,103.705686666667,77.51335,98.1498388333333,99.87387025,13.42925,0.3865075,10.36215,10.52032875,9.92433375,1.7819024875731,345.683064166667,358.4101875,-9.5539936,0,0,0,0,13.865493,12.6122093333333,12.7831123333333,-0.0049539475,0.764702,0.24617225,0.66596575,0.35186825,1.5345725
1,7.25,430.46125,6.87151670003414,2.67799,7.92776,0.196270333062382,0.2588285,-10.7460845,-8.28692264166667,-10.7194330833333,-0.185748,5.57811,0.40644,0.6659625,102.845,103.71667,77.7171,98.2520090431034,99.8496891666667,13.1395,0.358553,10.1782,10.2254808,9.9037069,1.81353680202523,341.422555833333,356.021035833333,-7.709429405,4.43950233333333,0.451045475,1.79453419166667,0.998112216666667,13.8844196666667,12.5141803333333,12.7694446666667,-0.00504915,0.750283,0.256692,0.71837,0.360255,1.45358
1,7.75,429.431,7.38277482650194,2.80604,8.16348,0.215430508979756,0.104099,-11.0564958333333,-8.411423975,-10.5044564166667,-0.519721,9.34468,1.25446,1.078415,102.856,103.732891666667,77.2183,98.35283225,99.8997399166667,13.0733,0.350225,10.1109,10.052758025,9.93801095,1.88262759114192,342.861338333333,358.9652425,6.01409296833333,61.8316274166666,6.13848764166667,27.9550736666667,5.96142883333334,13.8999113333333,12.4369463333333,12.6941143333333,-0.004726,0.797923,0.266952,0.749583,0.383832,1.46757
1,8.25,425.07025,6.06817863747018,2.655315,8.97988,0.311290530456844,0.143272,-11.43592375,-8.32784039166667,-9.28128318333333,1.9669125,19.8254,5.54753,2.66716,102.8835,103.753825,76.2186,97.5874895,99.77132075,12.9598,0.53449925,10.248525,10.2375129916666,10.0400256083333,2.09410218684007,347.7854675,362.579418333333,58.82358075,230.049618833333,27.4604621666667,125.890406,19.88260625,13.9077693333333,12.3719416666667,12.599193,-0.0113741,0.80536075,0.28494975,0.7642885,0.391723,1.525945
1,8.75,421.87625,3.81374172338767,1.38789,10.2004,0.371674896315185,0.093213475,-10.7335666666667,-7.85797716666667,-8.113290225,33.19305,37.4847,6.7475475,3.259625,102.8845,103.783798333333,76.078825,96.4903198333333,99.11474375,13.9088,0.466543,11.49055,11.1712914,10.8460179166667,2.82245757843675,350.063449166667,368.2277975,120.204857333334,428.2266425,37.4057306666667,232.036876666667,37.2809851666667,13.9073516666667,12.2394596666667,12.5143066666667,-0.030112475,0.9653535,0.32827025,0.92345325,0.4450335,1.89419
1,9.25,417.821,2.21682860205376,0.2746865,9.8248,0.30168838071772,-0.014153,-9.14412175,-6.67057190952381,-5.2625411,72.3965,50.252875,4.8177,2.184415,102.911,103.792148333333,74.68955,92.8607515,95.5998650833333,14.9359,0.517093,12.146,12.329655,12.2293850833333,3.6833211418047,350.684043333333,375.750233333333,188.516225,615.202216666667,48.581455,324.946645833333,49.7971759166667,13.8680246666667,12.159967,12.433372,-0.044741,1.08429,0.360304,1.12098,0.507592,2.0899
1,9.75,413.76075,1.88301420632125,-0.712932,9.1930625,0.270633268819594,0.00643815,-6.5520952,-4.6548934,-0.854388065,109.193,59.164125,4.7377,0.920472,102.92975,103.825125,68.4568,89.4101036666667,90.9628026666666,16.215825,0.5798745,13.37375,13.242133,13.6870694166667,4.57789005825499,351.247493333333,387.346756666667,252.808861666667,788.895986666667,58.7807006666667,410.780701666667,61.105654,13.83737375,12.0508139166666,12.3605991666666,-0.0633912,1.19032,0.3762665,1.2329325,0.549269,2.155325
1,10.25,413.155,1.65615900369703,-0.642196,9.293605,0.257745425962764,0.0366894,-4.27728571333333,-2.220343813825,0.518755195833333,150.201,64.04895,4.18936,1.130945,102.976,103.8411275,68.4667,85.107598,88.0061434166666,17.1089,0.643383,13.9049,13.7987290833333,14.3473586666667,5.35269027926333,350.601626666667,395.548384166667,304.971930833334,938.253344166666,67.0422725833333,485.498206666667,69.2465389166667,13.8780355,12.0632923333334,12.3236596666667,-0.0706582,1.25349,0.411888,1.31966,0.567799,2.22474
1,10.75,411.205,1.75971010072451,-1.42379,9.983805,0.24889907478352,0.016596925,0.452284231833333,-0.514378141916667,6.37269785,183.9625,67.8072,3.50798,0.80509025,102.94675,103.839418333333,66.590525,82.0909959166667,86.4194081666667,17.7429,0.707221,14.611775,14.6691535833333,15.1812610833333,6.05846222561128,352.207205,405.685540833333,353.027241666666,1069.85105833333,72.7148213333333,548.6263525,75.4044705833333,13.8972496666667,12.1268776666667,12.3454966666667,-0.07463215,1.2661575,0.44506075,1.3420775,0.592593,2.1798625
1,11.25,411.324,1.90878810263487,-2.11977,9.28505,0.247252947964282,0.050218325,5.93598286,1.53465488283334,8.941495725,201.321,74.3023,3.0047875,0.72126825,102.949,103.8166425,65.3956,79.4431929166667,82.0638994166666,18.0779,0.722827,14.98425,15.213528025,15.9413453333333,6.75492041456612,352.518695,409.243425,389.539850833334,1178.37335,78.00778525,595.6940725,82.5004976666667,13.935983,12.250892,12.391759,-0.0944648,1.278665,0.4273535,1.397185,0.5798505,2.31261
1,11.75,409.99925,1.92560680276879,-2.68735,9.503195,0.239356096139295,0.0391419,14.2083585666667,4.97007453333333,14.054288,228.439,76.51145,2.642895,0.6470595,102.88875,103.789973333333,63.9959,76.24008125,78.593205,18.29485,0.7887405,15.597275,15.59726225,16.32059475,7.28213025890001,353.396803333333,410.887764166666,408.2053335,1244.28237666667,81.3763410833333,627.806120833333,85.64063875,13.8873833333333,12.415009,12.416666,-0.091448425,1.320175,0.45154325,1.40259,0.60205075,2.3171175
1,12.25,410.403,2.01689572591016,-2.40721,9.42719,0.248802594107635,0.0749377,23.7258381666666,9.18539721666667,18.9160435,218.9975,68.4549,2.6414975,0.7359335,102.85675,103.738879166667,61.95615,75.6437496666667,77.3967113333333,18.5052,0.78522575,15.6563,15.6737334166667,16.6440258333334,7.76376127787285,348.509356666667,414.883469166667,420.466839166667,1296.00438333333,83.31739625,644.9212675,87.7294315,13.8581363333333,12.5980166666667,12.4009146666667,-0.0893902,1.3103575,0.450101,1.3837875,0.5939875,2.4306225
1,12.75,409.52575,1.95837611498284,-2.52409,10.262975,0.247311043522906,0.027132925,28.8195626666666,12.4718531666667,24.2986808333333,228.068,75.568925,2.12025,0.885451,102.807,103.717796666667,61.059775,73.8684794166667,75.3067505,18.3735,0.806384,15.6548,15.78291125,17.3847869166667,8.25157163594794,354.021435,420.953425,418.4490525,1277.38605416667,81.32849325,637.749925833333,87.0611594166667,13.84631,12.8228426666667,12.409642,-0.092439,1.3064,0.434511,1.37476,0.599239,2.32607
1,13.25,409.633,1.89459669239173,-2.595475,10.2094,0.241501078738589,0.03622665,32.871089,15.0187825,26.8484288333333,214.14475,71.8586,1.95784,1.08426,102.7635,103.676618333333,58.638375,71.137811,73.0890279166667,18.6437,0.793056,16.3427,16.4522194166667,17.83963125,8.95497104136524,354.588985,421.878528333334,402.890004166667,1225.640025,79.4456733333333,615.006050833333,85.1066647586207,13.8348003333333,13.066915,12.550125,-0.10383075,1.265735,0.43782675,1.408155,0.5865495,2.34286
1,13.75,408.99,1.8193187786601,-1.7944475,10.853525,0.23677005780749,0.0400359,36.6159781666667,16.7048976666666,25.8813051666667,219.348,65.3002,1.88561,1.170555,102.7715,103.6519825,58.98825,69.6153416666667,71.6344205833333,18.9823,0.7749395,16.6419,16.5839060833333,18.1156889166667,9.22448405142497,353.289676666667,421.331196666667,374.586613333333,1190.7303,77.33586175,588.368340833333,81.6719844166667,13.9442386666667,13.345229,12.7839556666667,-0.0941458,1.25951,0.426438,1.37513,0.580252,2.27153
1,14.25,408.7905,1.70848462042004,-1.718395,9.7897725,0.231879834245143,0.04874165,35.2746835833333,17.419197,23.56457725,186.138,56.2583,1.12104,0.879286,102.785,103.630003333333,58.8744,71.0545016666667,72.290833,18.9647,0.686055,16.3187,16.902535,18.2950876666667,9.21624326598641,352.371720833333,418.018768333333,334.237055,1082.336725,72.9539163333333,530.887106666667,75.42964,13.9468225,13.4740276666667,13.09111175,-0.0910195,1.23387,0.421375,1.33294,0.587332,2.27224
1,14.75,408.574,1.47362494293924,-1.14115,10.0825,0.210009897352679,0.0277165,33.1582036666667,17.1172710833333,19.0180705833333,156.54025,54.9028,0.97148,1.1127725,102.75475,103.632964166667,62.0305,72.8764406666667,75.5112233333333,18.924375,0.6070345,16.372775,16.5318633333333,18.4216896666666,9.13989349403002,350.096884166666,414.966679166666,275.993981666667,939.044061666667,63.6794211666666,459.633841666667,67.3395606666666,13.9534479166667,13.6819589166667,13.3026748333333,-0.088125725,1.2523275,0.41801275,1.289095,0.56336975,2.2366425
1,15.25,408.388,1.40262255673612,-0.784948,10.0074475,0.214947751958535,0.0456878,29.8310338333333,16.180331,15.1308,123.748,45.48855,0.83794625,0.896782,102.748,103.613095833333,61.0418,72.2966838333333,75.4880526666667,18.71255,0.5275745,16.3247,16.6635569166667,17.9137309166666,9.15194742066853,349.578515,409.425656666666,214.9220625,797.964369166667,56.14713525,386.738556666667,58.1418216666667,13.9819666666667,13.8146393333333,13.414706,-0.08038105,1.14796,0.3915255,1.207825,0.531541,2.061175
1,15.75,408.27775,1.07518958187455,-0.40918,9.6132025,0.176327412317487,0.043654325,25.2823081666667,14.4686468333333,12.6812225,82.58975,32.9139,0.156867,0.844792,102.73825,103.613190833333,60.9039,71.8025565833333,74.9991955833334,18.30435,0.40721625,15.850525,16.5105155,16.9750974166666,8.8899291352802,349.880684022988,401.489183333333,142.021824166666,603.898325,46.4926174166667,294.8802375,47.51882375,13.985892,13.9401233333333,13.5947776666667,-0.066534575,1.1157175,0.3653495,1.1293575,0.517585,2.0578175
1,16.25,408.17375,0.876773114966502,0.821729,9.26493,0.18473898334764,0.049838325,22.0230618333334,12.2965809833333,9.96718514999998,35.393675,27.7942,-0.2683325,0.8002335,102.721,103.60206,61.20245,72.5412091666667,75.6373563333333,18.131925,0.2949545,15.0701,16.0192876916667,16.7838548333333,8.25562823939827,343.718786666666,393.310661666667,69.1152540833334,409.720881666667,35.9272284166666,199.920833333333,34.2976059166667,13.970485,14.0314126666667,13.6965233333333,-0.050610425,1.03543,0.3436185,1.004725,0.48411675,1.903515
1,16.75,408.01375,0.942943010774807,1.33722,9.2979825,0.160494358315762,0.0696919,18.2145455,10.0643782,6.76634366666667,6.5381575,17.973225,-0.7736675,1.1132525,102.6935,103.602898333333,64.4088,75.1433309166667,78.85629425,17.522875,0.29444,14.54195,15.5880129166667,16.4980339166667,7.31801848986948,345.116858333334,385.725873333333,14.899574005,217.369623,22.7141427666667,102.3015845,16.7984526658333,13.9611293333333,14.0891196666667,13.6986313333333,-0.03902475,0.917522,0.316196,0.8824275,0.42786975,1.684745
1,17.25,408.701,2.3993667179939,1.99804,9.554775,0.249660595262004,0.24706475,13.9759755,7.52920701666666,3.69484128333333,-4.298555,10.7628,-1.2099125,1.962165,102.72,103.600523333333,68.0321,79.7534533333333,84.7890428333333,16.6841,0.477543,13.6787,14.360837,15.2598395833333,5.8855820415651,341.442441896551,379.327176666667,-15.9396665833333,54.4878306666667,5.21483241666667,21.8485540583334,3.75415629166667,13.9494673333333,14.1090343333333,13.801241,-0.01384215,0.818386,0.2759655,0.781448,0.3943635,1.494625
1,17.75,412.138,3.85005886169163,2.20712,9.5463325,0.198616339648627,0.562904,9.01583456666667,4.70614046666667,0.6323330095,-0.8909495,5.74498,-1.4581,1.7637675,102.7535,103.623751666666,70.3494,85.5768468333333,91.3990485833333,16.05415,0.54363,13.0432,13.2459001666667,14.379074,4.77928261674407,341.409871666667,373.737713333333,-25.0753894166666,2.65820148333333,0.263923643333333,0.630766736666666,0.359175358333333,13.9444526666667,14.0933913333333,13.8004986666667,-0.00511636,0.7296885,0.2507805,0.6808475,0.351124,1.33401
1,18.25,416.487,4.80102031796605,2.611795,9.0966975,0.190052153330505,0.6367695,5.41336403333333,1.15717797733334,-2.10821545,-0.503552,6.29685,-1.2523,0.915732,102.768,103.642185,74.0489,89.2286143333333,94.95167375,15.6803,0.451607,12.7624,12.5833166666667,14.07846225,3.6255790201466,341.707998333334,370.976533333334,-22.4161283333333,0,0,0,0,13.9406433333333,14.0155676666667,13.8095726666667,-0.00263211,0.681773,0.2404745,0.6516595,0.325471,1.2668
1,18.75,418.5405,4.92566918726472,2.6707625,9.215525,0.169792346529973,0.5271235,0.110970943866667,-1.17458276666667,-3.59519731666667,0.0255213,3.44326,-0.3055355,0.83222775,102.7695,103.664825,75.89125,92.2505431666666,96.6637190833333,15.3338,0.38112,12.2096,11.9251023333333,13.3720280833334,3.19010659002862,342.490696666667,366.741008333334,-21.4184591666667,0,0,0,0,13.95007,14.0124096666667,13.7814396666667,-0.002446775,0.703165,0.2401885,0.6190695,0.3293135,1.30876
1,19.25,419.3335,5.55412936907858,3.1227025,9.0257,0.191223710295968,0.5074945,-1.76428259833333,-2.7631311,-5.0338098,-0.2016945,2.62488,0.0514076,0.644803,102.818,103.679886666667,77.026475,94.085918,97.8659303333333,15.1691,0.4242745,11.9379,11.8143933333333,12.6219185833333,2.88566636716383,341.945633333333,367.644778333334,-19.54244525,0,0,0,0,13.956878,14.0043276666667,13.803303,-0.001261405,0.7306165,0.226401,0.66311,0.3296595,1.22949
1,19.75,422.77025,5.9600499634763,3.0889525,8.52249,0.174666880820533,0.53379325,-3.85851393333333,-3.84992941666667,-5.75334906666667,-0.086681,3.165535,0.266264,0.694935,102.862,103.68529,77.0484,95.1155751666666,98.864881,14.9811,0.463928,12.0575,11.8115611666667,12.7210393333333,2.66825428035084,341.703975,366.294166666667,-17.6824065,0,0,0,0,13.9654526666667,13.8945243333333,13.8074366666667,-0.001702375,0.7347665,0.2480735,0.6830765,0.352905,1.228335
1,20.25,427.131,6.56883702419495,2.826365,8.52352,0.172125487447827,0.566328,-5.42716991666667,-4.39512266666667,-6.68298365,0.292177,2.4081025,0.36604975,0.927094,102.8715,103.701843333333,77.2471,95.4968695,99.092978,14.7783,0.4234825,11.720025,11.7008971666666,12.1660650833333,2.5311669757167,342.260893333333,366.79422,-19.3308024166667,0,0,0,0,13.9667086666667,13.7621196666667,13.7289446666667,-0.00140024,0.70298725,0.2283085,0.6213605,0.336604,1.2163775
1,20.75,427.98925,6.13644435593728,3.02477,8.9538175,0.216536832287545,0.434122,-5.93750156666666,-4.97075036666666,-6.58932261666667,-0.1445355,3.991085,0.50463275,0.78614075,102.875,103.689918333334,78.0105,96.1783701666667,99.2385303333333,15.3357,0.3760935,11.98075,12.0147681666667,12.29501825,2.83904870989258,345.881563333333,366.715006666667,-17.9574283333333,0,0,0,0,13.9645233333333,13.6256556666667,13.622703,-0.002588895,0.711891,0.260805,0.701771,0.357631,1.26295
1,21.25,433.228,6.54319103142706,2.62846,9.00823,0.210764533927104,0.488414,-6.9512012,-5.2969234,-7.09306,-0.2275745,4.555145,0.375497,0.63804725,102.859,103.667845,77.4311,96.7069238333333,99.35239,15.04455,0.356288,11.68245,11.8691718333334,12.12153775,2.61812665254906,344.357013333333,363.780738333333,-20.035277275,0,0,0,0,13.9549536666667,13.5054206666667,13.5008656666667,-0.001721905,0.699766,0.2283655,0.6536895,0.329871,1.436685
1,21.75,433.294,6.78044074590218,2.7360925,9.91916,0.203281575343952,0.359767,-7.13916801666667,-5.40633661666667,-8.09825593333334,0.05145725,5.197465,0.339352,0.5501885,102.835,103.683836666667,78.65,96.8153598333333,99.4491166666666,14.7045,0.410739,11.42305,11.7352831666667,12.0943130833333,2.47099523808636,347.210435,363.986663333333,-19.2910985,0,0,0,0,13.946896,13.3697196666667,13.3695806666667,-0.00181673,0.7734435,0.2608145,0.744733,0.363858,1.24519
1,22.25,432.149,6.81069104317388,2.70028,10.52595,0.238395438072337,0.366584,-7.24041218333333,-5.98786235,-8.23356725,-0.0527092,4.2175175,0.413299,0.57111425,102.8335,103.686813333334,77.4236,96.7227043333333,99.3247859166667,14.73615,0.372389,11.1166,11.6976995,12.059808,2.64755368691669,343.52086,364.062991666667,-16.8323406583334,0,0,0,0,13.9285123333333,13.3542516666667,13.3176266666667,-0.00129842,0.801317,0.285824,0.7879835,0.407193,1.35389
1,22.75,430.16775,7.66938610746616,2.65806,10.807625,0.227610768473168,0.3617825,-7.49239181666666,-5.89359783333333,-8.09200078333333,-0.3807145,5.84551,0.5397455,0.565231,102.812,103.67522,77.265525,97.0265573333333,99.5126134166666,14.84035,0.37540325,11.6837,11.8601461666667,12.7256169166667,2.53098057739875,348.689873333333,364.796628333333,-15.50455475,0,0,0,0,13.9046266666667,13.2133023333333,13.2067606666667,-0.001254895,0.84304125,0.268369,0.7832975,0.388305,1.281585
1,23.25,429.832,6.06206257718133,3.01309,9.895795,0.201279186569312,0.313702,-7.88976521666667,-6.07445748333333,-8.66397621666666,-0.3025515,3.041545,0.65521675,0.8975625,102.79075,103.651791666666,75.555425,97.115674,99.63949825,14.6586,0.40410125,11.622825,11.5853398333334,12.9850448333333,2.44114667916589,343.332953333334,363.55159,-14.2814,0,0,0,0,13.877142,13.0696343333333,13.1433143333333,-0.00193689,0.74779725,0.24888575,0.7278285,0.37600025,1.3356375
1,23.75,427.0895,6.88209342864835,2.918,9.4277,0.168444170847926,0.289326,-7.8977797,-6.57301318333334,-7.99593923333333,-0.239157,4.8994,0.532378,0.49390675,102.773,103.641713333333,76.17895,97.398286,99.728876,14.4151,0.370129,11.1839,11.4323675,12.8704485833333,2.42550258143168,342.600888333334,362.526666666667,-14.19417725,0,0,0,0,13.8487056666667,13.0387206666667,13.1760096666667,-0.00216205,0.768037,0.258945,0.725405,0.355612,1.37162
2,0.25,439.251,9.61556591017303,3.06927,12.312775,0.353055177186061,0.553866,-5.326463825,-3.6990235,-7.15240209166667,-0.2726085,5.93307,0.10449755,0.75744575,102.865,103.611836666667,80.777525,97.782665,99.62936525,16.11675,0.3534805,13.6511,13.6577928333334,13.800272,2.32376376807599,365.180970833333,379.127898333333,-7.959115225,0,0,0,0,14.5326453333333,14.7395188333333,14.4500954166667,-0.00321112,0.759545,0.2691835,0.691915,0.3457915,1.35728
2,0.75,436.86375,7.63823563089518,2.8083025,13.7468,0.266988588995702,0.297508,-6.08064969166667,-4.09501954166667,-7.09613828333333,-0.1129856,5.41095,0.480906,0.826841,102.866,103.58704,77.366425,97.7689145833333,99.73405725,15.883375,0.35492025,13.328525,13.5157928333333,13.7726498333334,2.30879860728308,365.922495,379.110425833333,-7.60149373333333,0,0,0,0,14.5262335833333,14.643734,14.3609195833334,-0.0035964225,0.72347925,0.26112975,0.731818,0.34841875,1.3492775
2,1.25,435.8195,10.460791501284,3.21804,13.423175,0.383299948667219,0.238926,-6.40864353333333,-4.475272725,-7.035536525,0.05638075,5.274745,0.29536525,0.9207515,102.842,103.580704166667,78.39495,97.7451094166667,99.75943125,15.82895,0.3836255,13.19785,13.1825631666667,13.4153565,2.37167359325801,367.0315925,377.330419166667,-6.73918121666667,0,0,0,0,14.517563,14.4531038333333,14.36272525,-0.004768615,0.7921935,0.264856,0.764289,0.372556,1.4802
2,1.75,432.37925,8.7813156162169,2.9851425,12.97675,0.240492239008744,0.3205335,-6.9212779,-4.83009205833333,-6.798677425,0.00242385,5.49984,0.28573425,0.88366475,102.8395,103.562509166667,78.7324,97.759797,99.79504975,15.807,0.36101125,13.233825,13.3449455,13.089759,2.43336515297575,367.215245833333,377.849663333333,-7.41850406666667,0,0,0,0,14.52710475,14.3533720833334,14.3387198333333,-0.00465438,0.7308275,0.265014,0.71009725,0.36811175,1.4126725
2,2.25,434.82775,9.09242577656929,2.6254675,11.4686,0.237713470258604,0.21383575,-7.45749138333333,-5.35742275,-6.57566336666667,-0.18300375,5.664275,0.31654625,0.724344,102.82725,103.555810833333,77.446925,97.8216263333333,99.7797553362069,15.632225,0.34981675,13.22405,13.23182725,12.6215540833333,2.36385630904868,367.359598333333,378.070934166667,-7.44095111666666,0,0,0,0,14.531193,14.25054075,14.2267405,-0.00469175,0.76809175,0.26700825,0.75080925,0.368416,1.4279075
