DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_A,TS_2_2_A,TS_2_3_A,TS_2_4_A,TS_2_5_A,TS_2_6_A,TS_3_1_A,TS_3_2_A,TS_3_3_A,TS_3_4_A,TS_3_5_A,TS_3_6_A
1,0.25,-81.5,-51.58941462,-0.7038,-16.886616215,-0.1276943958,0.082475,388.8328,4.8228,3.0431,86.2999,1.726,34.382843605,1.564000001,3.088,31.10923454,1.61305,0,0,240,314.7,-0.11575,0,-0.852,3.3,7.5149999995,9.4,4.744425,6.817375,9.908,10.787,12.1165,13.09225,5.612275,7.174925,10.2105,10.908,12.07675,13.01025
1,0.75,-81.4,-51.5073509175,-0.571425,-17.48006545,-0.134,0.08106895,388.6466,4.816221409,3.0033915,86.2798,1.57725,34.9477524,1.61800000225,3.0735,31.97075503,1.61855,0,0,239.875,313.55,-0.30925,0,-0.852,3,7.375,9.3,4.489725,6.51225,9.91175,10.785,12.121,13.0845,5.34945,6.86765,10.20175,10.9185,12.08,13.02025
1,1.25,-80.9,-50.139271605,-0.6229292395,-18.122,-0.12225,0.083975,388.3232,4.8035212405,2.66491125,86.2824075,1.44375,35.9022139425,1.58875,2.811,32.55914576,1.64036225075,0,0,238.9,312.775,-0.41825,0,-0.852,2.7,7.1,9.3,4.258525,6.22615,9.90025,10.7885,12.11775,13.0945,5.056625,6.5874,10.174,10.944,12.0855,13.02175
1,1.75,-80.2,-48.6362,-0.715821976975,-19.231975,-0.1337,0.081775,388.4266,4.7956530865,2.5189785,86.277335,1.205,36.03275189,1.601,2.5695,32.790275,1.56743433525,0,0,237.85,311.875,-0.753,0,-0.852,2.5,6.9,9.2,4.0319,6.007175,9.885,10.77875,12.1295,13.08725,4.788725,6.292775,10.1475,10.96025,12.0765,13.013
1,2.25,-79.6125,-47.94455,-0.5642,-17.3392,-0.145825,0.079568395,388.5841,4.7958,2.4911285,86.2768825,1.104499999,36.6746,1.6035,2.46325,32.7497421375,1.643175,0,0,237.475,310.625,-1.0074999995,0,-0.852,2.1,6.7,9.2,3.81955,5.896375,9.873,10.784,12.118,13.08775,4.48335,6.154525,10.1125,10.97075,12.093,13.0095
1,2.75,-79.485,-47.358506435,-0.846175705325,-16.6095,-0.1325772065,0.08015,388.78676445,4.78904270525,2.3869105,86.26314,0.88225,36.781936335,1.611,2.414,32.751,1.6451,0,0,238.1,309.9,-1.178,0,-0.852,1.9,6.5,9.1,3.6016,5.758875,9.8535,10.783,12.1225,13.1045,4.26555,5.93205,10.0835,10.9875,12.08225,13.01425
1,3.25,-79.245,-46.4918236675,-0.8282,-18.3114,-0.12769423495,0.082510225,388.896925,4.79757831,2.04245,86.25951,0.64625,38.7186497575,1.65125,2.109,33.78015719,1.661363957,0,0,237.8,309.1,-1.279,0,-0.852,1.7,6.3,9.1,3.393475,5.524075,9.81775,10.78175,12.1265,13.09375,4.089475,5.6778,10.05375,11.006,12.08425,13.01025
1,3.75,-78.415,-46.510319305,-1.0464718285,-18.01485,-0.145142182125,0.0809,388.624275,4.81454154575,1.6179,86.25237,0.2995,39.221621165,1.66975000225,1.647,34.6656,1.756983043,0,0,236.4,307.4,-1.529999999,0,-0.852,1.5,6.1,9,3.2198,5.292425,9.79125,10.78925,12.136,13.093,3.871025,5.438375,10.01175,11.01875,12.08775,13.0145
1,4.25,-77.835,-45.7524977575,-0.659546826075,-16.641525,-0.1268,0.07795,388.588725,4.854912556,1.460225,86.2279,0.083,39.3834571475,1.655,1.625,34.98298148,1.76355483175,0,0,237.05,306.5,-1.797,0,-0.852,1.3,5.9,8.9,3.0514,5.067625,9.7435,10.787,12.1355,13.08575,3.650875,5.218525,9.957,11.02875,12.1,13.02
1,4.75,-77.235,-45.2601,-0.80933714635,-17.38242729,-0.14971994595,0.07995,388.967,4.8408095465,1.28110625,86.2288925,0.0055,39.557425,1.63600000025,1.387,35.54642169,1.676330796,0,0,236.8,306.2,-1.833,0,-0.852,1.1,5.7,8.87,2.9033,4.84925,9.69225,10.78975,12.133,13.0885,3.499175,5.04685,9.8995,11.04325,12.10025,13.024
1,5.25,-76.995,-44.3453,-0.718342565825,-17.2274,-0.1408823937,0.07864593,388.4367397,4.83515,1.416971,86.2300525,-0.08500000189,41.2824,1.672,1.557,36.981,1.7603,0,0,236.525,305.5,-2.00175,0,-0.852,0.9,5.6,8.8,2.78745,4.699625,9.6445,10.789,12.1405,13.09075,3.28375,4.8712,9.83975,11.051,12.10075,13.0175
1,5.75,-76.7275,-43.2861,-0.73313284115,-17.015433555,-0.12590249915,0.08119468,388.7739,4.851463553,1.184386,86.236265,-0.321,41.8628,1.643,1.221,37.076778775,1.701746561,0,0,235.4,304.85,-2.1015,0,-0.852,0.72,5.41,8.7,2.637075,4.533425,9.60425,10.8,12.138,13.0935,3.118325,4.734475,9.792,11.0615,12.1115,13.0275
1,6.25,-75.9775,-43.74137129,-0.795862942075,-18.6862,-0.14782595385,0.080625,388.683,4.89069834,1.25962475,86.25163,-0.435,41.6880085,1.659,1.1895,37.629475,1.783639484,0,0,234.8,304.4,-2.29475,0,-0.852,0.6,5.21,8.6,2.3968,4.392125,9.57375,10.80925,12.1405,13.0885,2.922275,4.609975,9.73025,11.0675,12.11225,13.019
1,6.75,-75.8425,-42.63465419,-0.7266579166,-17.7670188525,-0.14088980185,0.08222531,388.729475,4.88307812125,0.83286685,86.273345,-0.517,42.022953,1.718,0.8995,38.08925,1.798504068,0,0,234.325,304.125,-2.43275,0,-0.786,0.41,5.1,8.52,2.209025,4.264125,9.547,10.816,12.1385,13.08675,2.7467,4.484725,9.675,11.072,12.105,13.019
1,7.25,-71.7875,-41.8065,-0.649980140225,-16.7109,-0.14565,0.08188169,388.84885,4.804077402,0.8622,86.2990575,-0.715,42.6238,1.741,1.04875,38.53095,1.8122,0,0,233.925,303.7,-2.5585,0.8652,5.6539,0.3,4.9,8.43,2.04665,4.1296,9.50775,10.8175,12.14525,13.08675,2.56195,4.383225,9.621,11.08375,12.11525,13.0225
1,7.75,-38.1896,-36.5211,-0.0600078660025,-14.396628525,-0.2005,0.0953,389.034875,4.81222223275,0.9112781,86.29332,0.08000000516,40.6565,1.551,1.2195,38.3918398975,1.714768572,31.85,7.87025,233.125,307.45,-1.687,6.9,59.10786032,0.3,4.8,8.4,2.0506,4.0359,9.465,10.83125,12.149,13.087,2.721325,4.25475,9.568,11.09025,12.12125,13.018
1,8.25,16.795,-18.789025,2.85455,-0.71464191585,-0.31375,0.1247,389.391476475,4.92112070875,2.2693,86.31036,2.172,36.264875,1.20625,2.737,35.44542093,1.375351204,101.675,20.89,237.05,318.15,0.918,20.65070625,181.6527075,0.5,4.62,8.3,2.48055,3.91965,9.42675,10.8325,12.1515,13.0805,3.522725,4.17945,9.492,11.0685,12.117,13.02375
1,8.75,69.005,2.6740540445,5.63483721225,14.30534082,-0.5160629832,0.138507975,389.7006,4.8933,4.2869975,86.3065275,4.525,30.5320024775,1.07275,4.842,30.13,1.172925,186.6,34.295,243.6,333.3,4.097,38.137025,342.684,1.1,4.5,8.2,3.159675,4.05905,9.375,10.8405,12.15725,13.07775,4.867125,4.466975,9.41025,11.077,12.11875,13.027
1,9.25,134.35,25.36159967,8.485475,35.888412645,-0.5829596008,0.147775,389.9628,4.769075,5.732725,86.30435,6.00125,26.39537691,1.07625,6.191,26.075,1.16605,274.975,50.09,250.6,346.35,6.727,60.4299,514.5795,2.4,4.4,8.1,4.241075,4.303675,9.3165,10.84225,12.1565,13.07525,6.68495,4.969675,9.35125,11.062,12.12725,13.03025
1,9.75,191,45.7319,11.456,65.0811068275,-0.52984243365,0.167468775,389.99065,4.6702,6.836375,86.31045,7.21,23.4136,1.203,7.3245,23.320181215,1.229852927,359.975,64.08,255.1,359.1,8.945,82.824,658.56,4.1,4.3,8,5.4073,4.604725,9.25125,10.8385,12.16225,13.07975,8.0226,5.679825,9.28275,11.05925,12.13225,13.0215
1,10.25,249.5,69.45448882,12.8335,88.4338,-0.3444310034,0.181173775,389.7914,4.611619292,7.61253025,86.3167,8.06,21.0121,1.456,7.947,20.87075,1.47875,455.075,79.23,259.7,368.5,11.0325,102.5893,827.09,6,4.4,7.92,6.886,5.117125,9.194,10.844,12.16325,13.07025,9.248375,6.3027,9.212,11.05175,12.127,13.02325
1,10.75,286.418375,92.2246,14.9036,113.9235,-0.2419325378,0.2119489,389.967625,4.4731383895,8.1351,86.310005,8.7525,19.431275,1.72775,8.715,19.2242,1.677879273,519.6,90.5,263.125,379.075,12.66,120.374975,945.65000005,7.93,4.6,7.9,8.35935,5.8394,9.12775,10.8415,12.1665,13.07125,10.5952,6.976975,9.1515,11.0315,12.134,13.02125
1,11.25,313.25,104.18395,15.5814,127.1383,-0.142741222,0.21580315,389.71265,4.4089317405,8.75032125,86.27745,9.42,18.4409,1.9595,9.22,18.1935,1.81853975825,555.825,97.85,265.45,386.95,13.93,132.398,1020.215,9.419999996,4.8,7.8,9.506,6.545,9.07675,10.84675,12.15975,13.07925,11.92425,7.699625,9.0965,11.02925,12.13775,13.032
1,11.75,339.1,108.2685,16.071438965,138.2994,-0.1236,0.232996625,389.5454,4.2863636105,9.34228425,86.236995,10.055,17.2304,2.0465,9.75,17.27276474,1.9897,602.625,103.15,268.6,394.1,15.205,142.17735,1094.375,10.99,5.2,7.8,10.29375,7.44935,9.0235,10.84,12.1615,13.07375,13.127,8.644925,9.0455,11.02175,12.1445,13.02375
1,12.25,353.75,112.665,14.7050764075,149.2172047,-0.1588,0.23188105,389.4664,4.19736929,9.95035,86.1928025,10.575,16.11005,2.120000001,10.49,15.8625,1.9677048495,603.675,106.35,271.05,400.55,16.0525,147.696,1113.1886,12.2,5.7,7.7,11.36675,8.155575,8.9885,10.8345,12.17375,13.07325,13.83875,9.55225,9.00225,11.00925,12.14,13.027
1,12.75,345.55,116.47405,15.6871588875,157.1659,-0.1123,0.2364,389.32375,4.193330013,10.3569,86.136875,11.135,15.32376716,2.216,10.9575,15.163775,2.0272,581.3,104,273.35,405.75,16.8625,147.191,1093.46,13.47,6.2,7.7,12.45475,9.102,8.96625,10.82725,12.17225,13.0715,14.60125,10.343,8.97975,10.997,12.1435,13.023
1,13.25,320.0605,102.24790965,14.20485,148.75,-0.0015,0.251,389.1983679,4.115318022,10.88557,86.09875,11.585,14.6959,2.355,11.43,14.6019644525,2.153811685,566.1,98.45,273.55,406.125,17.065,143.99835,1038.97835,14.35,6.72,7.7,13.24925,9.947,8.963,10.81925,12.17525,13.06775,15.40025,11.19525,8.9475,10.98625,12.14725,13.0405
1,13.75,293.3,80.75424163,13.8113305675,136.5109848,-0.0565586184675,0.237593925,389.1654,3.9707,11.2084,86.06205,11.83,13.85361094,2.3455,11.715,13.812785225,2.135309331,517.95,89.1,274.5,406.45,17.5675,135.711,978.69,15.085,7.3,7.8,13.4225,10.49325,8.97775,10.80625,12.1745,13.0855,15.89325,12.0055,8.96475,10.977,12.151,13.02125
1,14.25,252.95,71.7571356825,12.75525,124.8463662,-0.07132746327,0.249125375,388.940125,3.923128197,11.41827,86.04121,12.055,13.348725,2.397,11.91,13.3695,2.23415,469,79.36,274.4,406.3,17.685,123.664275,880.697075,15.5,7.95,7.8,13.70725,11.04575,8.996,10.80225,12.17575,13.077,16.123,12.35925,9.02425,10.961,12.14675,13.03025
1,14.75,219.4992,54.0968,10.394265375,112.36690865,-0.12614386105,0.24727745,388.8204,3.905095182,11.593005,86.02836,12.255,12.995087265,2.41,12.4,13.2117,2.2389586455,431.25,70.715,273.5,401.65,17.035,108.647225,792.007625,15.5,8.5,7.9,13.9285,11.49425,9.01275,10.78825,12.18025,13.07825,16.18825,12.619,9.01925,10.957,12.1545,13.0265
1,15.25,154.95,31.9311406375,9.5905765365,87.24578897,-0.1547987271,0.2577425,388.71035,3.9560083335,11.75295,86.031775,12.255,12.929158425,2.45075,12.42,12.9198,2.4435837515,328.1,52.635,272.7,395.95,16.1,88.336675,629.47275,15.4,9,8,13.8105,11.77125,9.0535,10.794,12.1795,13.08,16.1255,12.723,9.0185,10.95175,12.15525,13.02125
1,15.75,110.15,8.6634,7.0271,65.7946,-0.1432,0.2542866,388.9302005,3.9766,11.75792,86.0479,12.2,12.963773915,2.533,12.5,12.7926,2.6141627315,271.25,43.795,270.35,388.65,14.7575,72.82875,499.937825,14.8,9.375,8.1,13.42675,11.9695,9.09425,10.78275,12.17875,13.078,15.64375,12.73725,9.07875,10.93075,12.15,13.0235
1,16.25,44.675,-14.52940324,4.89047030175,34.18438241,-0.132624377875,0.2542,388.913602725,3.9770183745,11.738695,86.06475,11.8925,13.253925,2.66775,12.34,13.02796434,2.7034,178.1,28.34,267.45,380.45,13.2825,46.432875,328.059,13.8,9.7,8.21,13.01825,12.061,9.13025,10.78225,12.17775,13.07925,14.7375,12.6425,9.1915,10.929,12.15225,13.01775
1,16.75,-14.81645,-37.4565985525,3.0209058035,7.0684419025,-0.137924149525,0.22320545,388.865710875,4.040809205,11.28237,86.077795,11.3825,13.808973485,2.65725,11.76,13.4967,2.95435,90.85,14.395,263.9,371.05,11.3125,24.614175,169.393,12.6,10,8.33,12.2035,12.03475,9.13825,10.766,12.181,13.0815,13.56375,12.4365,9.323,10.9215,12.15225,13.01225
