DOY2,HR2,RH,TA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT
2,6.75,73.825,-29.2325,0.656295454545455,0.94825,199.525,197.75,2.306,0.02705695,0.172159125
2,7.25,73.8,-29.09,0.685022727272727,0.588,200.575,198.75,2.306,0.022060465,0.17247525
2,7.75,73.775,-29.0725,0.71375,0.57,200.575,199.375,2.306,0.027117015,0.1758436
2,8.25,73.55,-29.2125,0.7335,0.42775,200.45,200.3,2.306,0.0812246225,0.248011425
2,8.75,73.65,-29.0225,1.193,2.30125,200.725,200.5,2.306,0.579104225,2.3434705
2,9.25,74.025,-29.015,4.49525,5.019,201.8,200.15,1.859,4.78298775,10.39948475
2,9.75,74.475,-28.6925,13.665,17.785,202.175,201.55,0.322,18.4863075,24.3321925
2,10.25,74.675,-28.4325,30.66,36.5725,203.975,203.825,-0.62975,39.3254775,57.55645
2,10.75,74.725,-28.3575,52.76,61.97,204.3,205.3,-0.52525,70.807345,101.796925
2,11.25,74.475,-28.1325,72.295,95.25,205.9,205.85,-1.46,96.55352,146.082475
2,11.75,74.75,-28.6925,86.875,116.225,208.35,205.45,-1.9875,125.071775,190.051825
2,12.25,74.2,-28.55,103.75,135.7,208.4,205.525,-2.5325,138.629025,225.125
2,12.75,74.875,-28.4275,115.975,146.55,207.175,206.475,-2.5975,167.059025,250.835925
2,13.25,74.625,-28.205,120.925,151.75,208.95,206.925,-1.88,172.1729,261.78915
2,13.75,74.575,-27.795,124.3,165.8,213,208.325,-3.0075,181.651925,267.0252
2,14.25,74.7,-27.94,115.425,158.35,212.675,209.175,-3.875,182.999975,260.571525
2,14.75,74.65,-27.7775,106.1,152.65,209.35,207.9,-3.095,170.53335,267.7242
2,15.25,73.8,-28.0775,96.9,138.6,208.55,203.65,-2.8425,143.1822,223.599925
2,15.75,73.875,-28.245,78.7275,120.15,205.925,203.55,-2.0575,126.532725,184.43835
2,16.25,73.55,-28.46,61.6225,97.5,205.45,203.25,-1.2875,101.2421,145.434775
2,16.75,73.2,-28.735,40.5675,61.5825,204.25,202.525,-0.70825,65.443845,108.02215
2,17.25,72.675,-29.6625,24.72,38.7475,203.3,200.975,-0.262,39.12372,68.02998
2,17.75,72.9,-29.8725,11.7975,18.655,200.65,198.55,1.8685,20.1827275,31.9874475
2,18.25,73.2,-29.7275,4.775,6.133,198.875,197.425,3.642,6.426434,12.651005
2,18.75,73.25,-29.53,1.01225,0.7615,199.1,197.5,0.9735,0.933685425,2.623712
2,19.25,73.275,-29.395,0.96125,0.575,199.525,198.6,0.9735,0.094343855,0.3284199
2,19.75,73.375,-29.4425,0.91025,0.576,198.9,196.9,0.9735,0.0269944275,0.1556553
2,20.25,73.15,-29.4975,0.85925,0.50225,198,196,0.9735,0.02878736,0.1454171
2,20.75,72.875,-29.7075,0.80825,0.779,197.625,196.425,0.9735,0.013625025,0.138904375
2,21.25,72.875,-29.8325,0.75725,0.378,197.25,196.9,0.9735,0.0270768475,0.1521079
2,21.75,72.85,-29.8775,0.70625,0.462,197.275,197.7,0.9735,0.023822985,0.153869275
2,22.25,72.95,-29.765,0.65525,0.642,194.375,197.575,0.9735,0.0203029225,0.1707914
2,22.75,72.925,-29.8,0.60425,0.603,194.525,197.075,0.9735,0.0220907725,0.1287051
2,23.25,72.875,-29.295,0.55325,0.669,197.075,197.775,0.9735,0.0213547025,0.1438785
2,23.75,72.825,-29.6625,0.50225,0.522,197.475,197.625,0.9735,0.01947381,0.142178975
3,0.25,79.3,-16.78,1.164,0.61125,220.45,239.275,0.541,0.00765665975,0.0560093275
3,0.75,79.375,-15.1125,1.164,0.923,218.375,239.15,0.541,0.013950895,0.04071143
3,1.25,79.75,-14.115,1.164,0.795,219.425,243.4,0.541,0.0267033875,0.047465055
3,1.75,79.55,-13.86,1.164,0.557,221.875,244.6,0.541,0.013376475,0.04762461
3,2.25,79.05,-13.8125,1.164,0.703,225.55,244.8,0.541,0.020312855,0.061033645
3,2.75,78.525,-13.7225,1.164,0.708,226.325,242.7,0.541,0.01655599,0.0559913725
3,3.25,78.525,-14.0525,1.164,0.687,227.85,244.325,0.541,0.01348402,0.0559910925
3,3.75,79.625,-15.4525,1.164,0.5105,226.825,238.8,0.541,0.0203857575,0.05435347
3,4.25,78.825,-14.915,1.164,0.602,221.275,240.775,0.541,0.0135158675,0.0457436475
3,4.75,79.125,-15.64,1.164,0.672,221.675,240.075,0.541,0.019120185,0.0491906675
3,5.25,78.5,-16.365,1.164,0.76625,218.425,241.625,0.541,0.0135215375,0.1016142
3,5.75,77.775,-16.3875,1.164,0.52,223.275,238.625,0.541,0.02124648,0.10322845
3,6.25,76.925,-15.845,1.164,1.046,222.225,241.175,0.541,0.11622725,0.406479025
3,6.75,76.65,-16.08,5.499,1.89625,216.975,238.975,0.541,2.32032675,3.4726975
3,7.25,75.9,-16.7375,15.135,8.385,220.9,241.15,0.981,13.9733,14.631475
3,7.75,75.65,-16.1775,35.36,21.06,224.075,241.6,0.4225,48.495235,43.834855
3,8.25,75.35,-15.9475,53.915,41.9275,226.75,242.775,-0.126,108.32905,96.146145
3,8.75,74.575,-16.22,95.075,70.925,229.65,241.725,5.9375,174.471225,155.087725
3,9.25,74.55,-15.51,148.525,118.775,231.075,243.425,13.7225,276.878075,236.07795
3,9.75,74.825,-15.59,191.15,156.4,227.95,244.725,22.45,349.5826,298.884175
3,10.25,75.2,-14.0625,246.6,183.075,229.275,248.425,26.7,471.399475,390.8082
3,10.75,75.25,-13.6475,270.625,224.525,229.7,247.375,35.875,561.410425,503.974725
3,11.25,75.4,-13.9775,291.975,238.45,227.825,250.1,38.075,644.062225,548.10195
3,11.75,75.075,-13.2675,301.55,258.05,229.875,253.55,39.85,708.387325,592.612575
3,12.25,75.325,-13.4375,343.025,285.05,230.925,256.475,46,753.506475,637.174725
3,12.75,74.275,-12.2875,355.9,301.35,229.075,257.2,49.75,793.8838,675.9426
3,13.25,73.425,-12.4025,367.475,313.45,232.775,259.85,45.375,810.300525,705.19045
3,13.75,74.3,-13.2375,363.95,304.275,234.85,262.875,41.75,811.43495,705.2607
3,14.25,74.25,-12.275,352.575,293.25,230.3,261.675,40.275,808.891725,690.4144
3,14.75,73.375,-11.3175,340.275,286.525,227.275,259.5,35.25,753.078975,671.9819
3,15.25,73.1,-11.475,351.5,268.9,223.075,259.525,31.85,690.76575,645.93055
3,15.75,73.225,-10.9475,309.9,249.55,226.525,260.15,26.975,618.7057,589.253825
3,16.25,73.8,-11.495,267.25,217.65,225,258.475,21.85,542.7072,514.48625
3,16.75,74.675,-12.82,228.85,193.7,223.25,256.975,10.15,465.372425,455.9417
3,17.25,75.25,-14.045,197.475,156.65,220.3,252.875,8.19,378.74565,377.817425
3,17.75,76.75,-13.665,146.275,121.8,217.125,249.025,5.5525,308.6224,306.115625
3,18.25,78.3,-14.5975,96.675,84.825,222.925,247.5,1.205,219.409925,231.545075
3,18.75,76.75,-13.8075,58.31,50.6775,216.65,245.775,2.9325,128.571525,146.364175
3,19.25,76.175,-14.46,34.06,29.3,217.6,243.475,-1.07,72.1809175,75.0786675
3,19.75,80.75,-15.1225,18.815,11.41,220.625,242.775,-0.9425,32.51233,32.2911775
3,20.25,79.7,-14.74,6.5145,3.301,224.35,241.75,-2.85575,8.9479045,10.0414515
3,20.75,79.425,-15.7,1.219,1.03,223.725,239.65,-2.8955,1.0121135,1.79057925
3,21.25,79.275,-16.6725,1.219,0.601,223.875,238.025,-2.8955,0.05504422,0.2791704
3,21.75,80.975,-17.06,1.219,0.56975,220.575,233.65,-2.8955,0.0135179425,0.069567905
3,22.25,81.05,-15.8675,1.219,0.799,220.45,238.575,-2.8955,0.0144163375,0.050882865
3,22.75,80.625,-16.26,1.219,0.694,222.075,238.275,-2.8955,0.0134990475,0.06795092
3,23.25,80.2,-16.81,1.219,0.5985,223.425,235.85,-2.8955,0.009830092,0.037337225
3,23.75,80.725,-15.95,1.219,0.799,221.775,235.875,-2.8955,0.01371912,0.047399605
4,0.25,80.65,-13.4225,2.785,0.537,216.025,247.975,-2.584,0.05462986,0.147537825
4,0.75,80.3,-13.8025,2.785,0.57325,216.775,247.225,-2.584,0.04921886,0.0856935075
4,1.25,80.55,-13.895,2.785,0.47875,225.925,245.675,-2.584,0.040665075,0.10679785
4,1.75,80.375,-14.2775,2.785,0.6535,227.675,244.375,-2.584,0.0475306775,0.091545495
4,2.25,80.35,-14.755,2.785,0.5195,224.525,244.025,-2.584,0.04736283,0.101737555
4,2.75,79.1,-15.1825,2.785,0.49325,224.875,241.575,-2.584,0.0773781025,0.140676275
4,3.25,79.125,-15.415,2.785,0.6635,225.25,243.4,-2.584,0.0928151725,0.2473696
4,3.75,78.4,-15.9675,2.785,0.63075,229.05,244.4,-2.584,0.32176685,0.748785
4,4.25,79.475,-16.0525,2.785,1.10525,225.75,240.225,-2.584,1.5663885,2.74721325
4,4.75,80.1,-16.125,9.01,3.877,220.75,238.55,-3.677,7.1331235,8.753211
4,5.25,79.875,-16.1125,15.42,11.257,229.425,242.7,-2.114,22.6239025,21.99347
4,5.75,78.425,-16.03,27.44,24.1025,229.6,244.625,-4.7125,49.0422975,47.846715
4,6.25,78.65,-15.85,44.4725,48.7075,230.05,246.35,-2.85,100.94873,92.21543
4,6.75,78.8,-15.6,91.05,75.7275,233.625,247.25,2.85,167.645875,157.860575
4,7.25,78.5,-15.1775,141.15,108.3,233.425,249.475,7.935,247.216,225.982675
4,7.75,77.875,-14.5525,195.5,155.55,235.325,251.95,10.8,348.687275,324.26705
4,8.25,76.95,-14.6025,254.025,198.725,229.125,253.4,25.65,447.128725,414.27355
4,8.75,77.175,-13.5625,313.325,233.9,229.05,255.275,42.825,552.79025,509.206525
4,9.25,77.975,-12.3275,363.85,272.275,230.625,259.325,50.2,657.719975,601.20215
4,9.75,78.4,-11.9975,410.2,315.2,233.6,261.675,52.575,772.895175,695.66255
4,10.25,78.8,-11.4075,443.25,346.25,235.4,262.775,51.55,864.1052,782.087575
4,10.75,80.225,-10.7075,490.2,377.875,237.25,266.775,55.45,950.072025,848.233375
4,11.25,80.45,-9.665,529.175,401.4,236.775,271.25,60.45,1045.136,920.684775
4,11.75,80.25,-9.2525,552.575,430.375,236.95,275.85,59,1081.189,984.33485
4,12.25,79.375,-9.24,569.325,465.75,237.425,277.4,61.175,1144.27575,1064.57725
4,12.75,78.975,-9.3975,573.275,477.05,233.4,277.9,60.775,1163.9855,1083.85975
4,13.25,78.875,-9.6375,588.575,494.225,238.35,278.175,62.3,1190.31275,1102.8315
4,13.75,78.475,-9.8775,576.95,480.4,233.25,277.1,56.8,1176.56875,1101.15525
4,14.25,77.075,-10.06,586.275,486.275,232.575,276.375,56.5,1164.4845,1099.75725
4,14.75,77.65,-9.605,563.05,475.15,228.225,275.775,50.9,1118.035,1069.6585
4,15.25,76.175,-10.5675,553.775,461.2,221.25,272.625,44.3,1078.126,1037.031
4,15.75,76.125,-10.6825,520.025,430.375,233.125,273.65,41,1019.53925,980.88895
4,16.25,76.15,-11.11,490.975,408.525,231.7,270.5,36,945.114725,922.78825
4,16.75,77.75,-11.08,441.075,367.4,236.475,270.8,29.3,847.593525,843.210225
4,17.25,78.8,-11.3275,389.375,323.375,228.5,268.7,21.1,731.4668,737.2316
4,17.75,78.85,-11.6275,335.575,283.375,230.25,266.525,15.425,633.924525,642.379325
4,18.25,78.825,-11.72,285.475,241.375,225.525,265.35,10.125,547.41805,565.8248
4,18.75,78.8,-11.92,232.4,197.6,229.525,264.375,7.55,431.09125,449.189425
4,19.25,78.65,-12.175,178.675,156.425,231.05,262.825,2.125,338.017025,353.220675
4,19.75,79.6,-12.1525,131.325,117.525,222.225,260.225,1.075,246.119775,272.877475
4,20.25,78.825,-12.09,89.35,80.445,219.525,255.75,-5.3025,171.288425,184.692175
4,20.75,80.575,-12.38,58.9275,55.1475,218.25,253.975,-9.1075,103.0693,106.341925
4,21.25,81.725,-12.9075,28.055,28.06,215.525,252.625,-7.91,54.0407025,54.7804625
4,21.75,83.875,-13.0375,15.09,10.97,217.625,250.875,-8.8825,24.5255675,24.4440725
4,22.25,83.825,-12.955,6.19975,3.9455,214.975,248.7,-10.0275,9.08709325,9.538722
4,22.75,82.825,-12.855,3.398,1.2465,213.675,249.775,-7.747,2.364006,3.568929
4,23.25,82.125,-13.1025,3.398,0.67,217.575,248.3,-7.747,0.542783375,1.08548
4,23.75,81.275,-13.1925,3.398,0.57525,216.125,247.55,-7.747,0.162135575,0.3066314
5,0.25,94.575,1.573,13.88,10.1625,300,317.05,-5.195,23.097015,18.13907
5,0.75,95.475,1.25975,9.865,7.49825,303.3,315.975,-4.90625,17.617055,12.685985
5,1.25,95.475,0.9285,9.5075,6.427,304.575,315.475,-4.1625,15.264785,10.81065
5,1.75,95.775,1.16625,10.66,6.738,301.275,315.3,-4.059,15.54485,11.047235
5,2.25,95.4,1.22825,12.3075,7.78775,300.55,315.425,-3.481,17.88566,12.634245
5,2.75,96.25,0.805,15.22,10.0275,300.65,316.025,-2.01,24.195345,17.010285
5,3.25,96.05,0.7335,23.93,12.7525,300.85,316.325,-0.07,34.424605,24.56317
5,3.75,96.1,0.83675,28.4925,18.75,296.8,315.35,1.715,50.276295,37.95676
5,4.25,95.675,0.92725,41.04,29.5275,296.5,316.225,2.18,76.94464,61.11923
5,4.75,95.4,0.9885,74.99,45.845,302.35,316.575,12.995,119.728,97.21317
5,5.25,94.425,1.03675,110.375,65.5,301.175,318.35,24.75,186.3712,147.35775
5,5.75,95.15,1.04975,150.775,92.2,300.45,319.075,35.56775,262.82705,207.8191
5,6.25,94.975,1.29575,151.325,117.475,302.925,320.3,52.2,333.45375,266.72935
5,6.75,93.975,1.77475,162.95,153.7,303.25,323.025,58.3175,408.2488,338.21205
5,7.25,93.9,2.405,290.9,182.475,305.35,325.225,89.1,507.40735,413.9775
5,7.75,93.8,2.59225,333.775,211.3,302.575,325.55,110.0725,595.90445,511.2554
5,8.25,92.55,2.854,382.075,252.275,301.3,328.375,136.57,681.4743,608.1793
5,8.75,91.175,3.433,434.7,284.225,304.45,330.575,158.7,793.3122,699.64525
5,9.25,91.7,3.806,488.375,319.175,303.5,333.675,170.65,896.92775,774.25135
5,9.75,89.875,4.004,534.8,354.375,304.825,333.475,205.55,981.0616,882.1154
5,10.25,87.9,4.0565,576.55,386.65,307.6,337.65,225.3425,1065.5345,969.38035
5,10.75,87.8,4.6325,619.65,424.225,306.4,337.65,232.13,1144.677,1036.264
5,11.25,86.75,4.844,646,436.45,307.45,339.5,262.95,1210.50725,1080.88725
5,11.75,85.925,5.118,678.4,469,308.95,341.1,276.455,1270.50425,1163.56875
5,12.25,85.6,5.278,701.8,486.65,308.65,342.8,283.0275,1308.279,1207.275
5,12.75,84.2,5.55675,712.3,518.1,307.8,343.5,312.8,1320.67025,1234.34425
5,13.25,81.2,6.951,716.6,532.675,307.575,342.85,303.75,1343.711,1271.138
5,13.75,82.2,7.185,718.325,526.175,304.7,345.8,300.9,1332.842,1268.254
5,14.25,83.25,7.6335,708.75,523.9,305,353.35,309.35,1301.5585,1258.3595
5,14.75,82.25,7.4545,692.25,512,307.05,353.7,324.82,1280.0905,1219.07825
5,15.25,82.75,6.98875,675.3,502.4,308.2,352,319.175,1255.71825,1196.35525
5,15.75,82.3,7.035,652.95,465.975,308.3,347.35,269.825,1199.031,1137.111
5,16.25,83.4,7.29225,615.5,424.5,303.3,344.025,247.55,1109.424,1050.22
5,16.75,83.7,6.80225,567.6,395.9,303.825,345.8,223.345,1031.417,951.5275
5,17.25,84.8,7.4365,535.1,359.1,305.875,348.925,204,953.5126,880.603925
5,17.75,84.275,7.02175,485.2,333.75,303.5,345,165.65,873.35915,804.48705
5,18.25,85.2,6.62075,437.15,298.45,304.6,342.95,155.05,774.60245,708.94665
5,18.75,85.2,6.0755,388.95,266,304.25,340.45,129.2,679.82465,637.47025
5,19.25,85.6,5.90125,335.8,231.8,305.75,338.85,101.55,578.91415,529.6227
5,19.75,85.975,5.4045,290.2,196.65,303.1,338.45,75,493.6275,439.5035
5,20.25,85.7,4.9295,240.15,152.6,302.1,336.85,59.87,401.2443,336.48325
5,20.75,86.8,4.761,193.55,111.05,299.55,332.4,39.34,311.6511,247.47655
5,21.25,89.3,4.3415,147.5,87.8,300.3,328.55,30.321,225.5696,173.75515
5,21.75,90.85,3.9435,110.2,57.29,299.45,326.55,18.585,162.2779,130.83615
5,22.25,91.75,3.38175,75.725,40.95,298.9,324.35,6.94,114.2201,88.08702
5,22.75,93.35,3.078,52.825,29.67,298.8,322.45,-0.17,81.593295,60.169535
5,23.25,93.7,2.6115,32.325,22.25,303.25,321.05,-1.9295,52.42572,40.81238
5,23.75,94.325,1.93475,19.77,14.9375,302.45,319.55,-4.8355,35.442985,26.7431
6,0.25,91.2,10.56,33.35,11.445,331.425,358.2,3.3535,54.424585,5.082485
6,0.75,92.5,9.98,26.443858,9.495,329.65,355.65,2.32775,45.53509,4.347446
6,1.25,93.5,9.45,22.65,8.5825,328.75,352.625,1.641,37.978755,3.7529515
6,1.75,94.8,8.81,22.98,8.6080445,328.65,350.33801,2.422,38.35907,3.8680725
6,2.25,95.875,8.54,26.29,9.2475,327.85,349.13445,2.816,43.140545,4.281482
6,2.75,96.3,8.4,29.99,8.6,328.325,348.75,5.1015,51.137175,4.9727335
6,3.25,96.5,8.16,41.35,11.31,329.325,349.1,8.832,59.13429,6.857115
6,3.75,96.5,8.16,50.65,14.74,328.55,349.725,13.763,87.42387,9.5464635
6,4.25,96.5,8.31,54.59,20.6825,328.35,350.025,19.86,126.20605,13.08714
6,4.75,96.3,8.76,90.4,26.85,327.075,353.8038325,30.655,175.41295,17.442335
6,5.25,95.7,9.29,120.2,30.08,328,356.125,49.24025,221.68905,22.034365
6,5.75,95.175,9.83,164.6,37.38,330.125,360.15,73.8075,293.1782,27.827165
6,6.25,94.85,10.44,176.3,44.08,329.8,363.925,90.41,356.52665,34.556675
6,6.75,93.925,10.92,181.4,51.44,331.275,370.95,107.1825,439.4636,41.267065
6,7.25,92.8,11.45,266.2,57.93,330.525,375.925,152.945,518.62545,46.263805
6,7.75,91.8,12.08,333.8,64.64,332.15,380.55,199.075,601.01595,52.53184
6,8.25,91.35,12.45281725,389.7,70.80881,333.15,385.35,242.19582,701.58255,60.114735
6,8.75,91.6,12.987932,432.8,76.96557,335.65,389.775,275.0449775,790.3187,67.804455
6,9.25,89.3,13.675,483.77195,86.4,335.3,393.65,320.105,884.028175,74.7740525
6,9.75,87.95,14.04,522.6,87.5,336.0745,398.2,348.475,946.40515,76.678525
6,10.25,85.7,14.585062,563.6,94.8,336.25,402.45,388,1028.1095,83.41138
6,10.75,84.7,15.26,601.65311,99.85,337.7,407.1,420.075,1090.993,89.00670825
6,11.25,83.3,15.65,632.625,104.575,340.45,411.075,449.035045,1172.835,94.9910585
6,11.75,81.7,16.0825,654.925,108.225,342,415,457.89,1190.1306,98.31426
6,12.25,79.4,16.45,684.025,111.725,343.1,417,479.9,1232.70525,100.639115
6,12.75,76.7,16.6025,698.427525,112.95,344.85,416.95,501.485,1268.18725,102.46955
6,13.25,74.45,16.9,705.5,114.22549,346,418.15,497.375,1262.869,99.9961935
6,13.75,72.525,16.99,708.4,114.2,344.95,420.325,500.85,1291.324,99.458813
6,14.25,72.95,17.17,703.4,116.5,346,419.925,498.475,1271.9875,100.4586
6,14.75,72.425,17.34,693.575,113.5,345.6,421.2,489.1,1240.882,98.369615
6,15.25,70.8,17.51,678.1,111.75,346.5,419,476.5,1212.324,96.18511
6,15.75,69.8,17.38,655.15,107.15,344.9,418.5,458.2,1151.486,92.06232
6,16.25,68.6,17.5,622.4,102,346.6,418,427.2,1115.955,86.641685
6,16.75,68.8,17.54,589.1,98.45,348.8,414.1,398.98,1047.4695,83.272275
6,17.25,69.075,17.52,547.1,89.55,349.8,411.9,366.6,977.676,78.636165
6,17.75,69.9,17.31,508.775,84.175,348.59326,408.4,343.81,906.9868,72.56354
6,18.25,69.125,17.03,464.375,77.885,346.8,404.9,304.2,816.12365,64.855135
6,18.75,70.875,16.93,416.775,71.613955,348.1,400.7,265.81,728.51395,58.77137
6,19.25,72.45,16.07,366.725,62.6475,346.2,396.7,224.83,641.00295,50.498755
6,19.75,74.7,15.735361,320.525,54.42,345.1,394.2,184.11,555.8884,44.159135
6,20.25,76.475,15.433965,267.45,48.775,344,389.825,145.34,464.5825,38.38821
6,20.75,77.175,14.99,225.5,45.29,342.575,387.45,108.73,386.255875,33.559115
6,21.25,80.4,14.5,184.5,39.845,340.875,383.95,77.95,316.239475,27.95303
6,21.75,81.1,13.96,147.4,34.3,338.375,378.525,50.2375,248.38145,22.618445
6,22.25,82.55,13.43,113,29.235,336.575,374.825,30.3425,195.9051,18.323425
6,22.75,84.9,12.7,83.1,23.78,336.25,371.475,15.7,146.493275,13.685835
6,23.25,86.4,12.22,59.665,17.4755525,335.95,366.725,8.28825,102.05315,9.7366255
6,23.75,88.45,11.49,43.6,14.08,333.19058,362.721015,5.27825,73.087405,6.9891575
7,0.25,90.95,12.7025,20.4125,6.3805,351.375,368.425,-1.698,33.671565,2.479676
7,0.75,91.3,12.19697525,15.4644625,5.569,350.825,366.3,-2.6612877,28.334645,1.946898
7,1.25,92.5,11.885,13.7175,5.0345,349.7,364.825,-2.313,24.49159,1.73395775
7,1.75,93.2,11.5025,12.685,5.13525,347.875,363.25,-1.569,23.4790625,1.6219785
7,2.25,93.875,11.335,14.245,5.188,348.325,362.5,-0.84475,25.968505,1.87458
