DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_3_1_1,TS_3_2_1,TS_4_1_1,TS_4_2_1
1,5.25,-70.13565,-23.9527,2.5237,-25.8956,0.25525,0.1669,397.4854,6.08805,8.6991,87.32,7.948,38.26,2.067,0,0,255.02305,324.21605,0,0,3.484,4.9302,6.4777,7.5035,8.2569,10.3052,4.054,5.6352,9.865,10.285,9.3,10.405
1,5.75,-70.2357,-23.9149,2.22245,-25.27,0.23145,0.16815,397.4,6.0433,8.7635,87.32715,7.945,37.8172,2.0711,0,0,254.4287,323.4987,0,0,3.3608,4.8182,6.4277,7.51,8.2742,10.3052,3.962,5.558,9.87,10.285,9.29,10.405
1,6.25,-70.55955,-23.2,2.439,-27.39,0.24195,0.1698,397.6046,6.0014,8.6611,87.3386,7.912,38.0401,2.1367,0,0,255.14285,324.51065,0,0,3.3283,4.716,6.3977,7.5035,8.2542,10.3052,3.8987,5.472,9.87,10.285,9.295,10.405
1,6.75,-71.1183,-23.3569,2.5024,-26.3905,0.23125,0.1696,397.7,5.9735,8.7221,87.3465,7.977,37.0988,2.18,0,0,254.03335,324.3,0,0,3.2746,4.623,6.3502,7.51,8.2371,10.322,3.822,5.4104,9.875,10.29,9.285,10.405
1,7.25,-68.5842,-22.6362,2.2583,-26.67465,0.2228,0.1753,397.7966,6.0264,8.5899,87.36865,7.905,36.93,2.1685,0,0,252.82085,323.4785,0,5.656,3.2566,4.5615,6.3148,7.49,8.2571,10.32355,3.729,5.3192,9.88,10.29,9.28,10.41
1,7.75,-59.51655,-20.04,3.2376,-23.025,0.2041,0.169,397.5065,6.031,8.7867,87.3862,8.15,35.34,2.128,14.545,5.02305,254.0741,326.61455,6.6185,46,3.16025,4.5026,6.28405,7.49255,8.26275,10.32355,3.59695,5.2319,9.88,10.295,9.28,10.415
1,8.25,-23.7014,-14.0089,4.85775,-20.23315,0.1593,0.1874,397.24185,6.0976,9.2989,87.405,8.9,33.13,1.9087,64.6217,17.6298,253.22155,332.82225,22.316,146.3,3.0807,4.448,6.2197,7.5108,8.26555,10.31345,3.6407,5.1574,9.885,10.3,9.27,10.41
1,8.75,49.24455,-3.8059,12.79,0.0535,0.0493,0.216,398.136,6.1569,10.8035,87.43,10.88,30.54445,1.417,214.6543,57.6782,256.5052,349.7599,75.6716,419.7752,3.0928,4.37935,6.1826,7.50035,8.26315,10.33835,3.6688,5.1089,9.89,10.3,9.265,10.415
1,9.25,112.6559,9.6792,19.6621,29.25995,-0.03535,0.2214,397.42465,6.08275,11.96015,87.4628,12.48,28.0983,1.0786,309.26475,76.62,259.9333,365.6291,113.8876,599.682,3.18795,4.3011,6.0769,7.433,8.1753,10.3596,3.7946,5.01735,9.89,10.3,9.255,10.415
1,9.75,179.4326,22.7539,24.729,58.73,-0.04368,0.2075,397.6504,6.0589,12.70915,87.4707,13.31,26.54,1.1735,402.1377,91.3087,263.2758,376.8,141.3,771.3292,3.4466,4.24685,5.95485,7.3607,8.09595,10.42085,4.0663,4.988,9.895,10.305,9.25,10.42
1,10.25,238.1012,34.5952,32.0587,89.039,-0.0156,0.2156,397.66295,6.00925,13.26995,87.486,13.86,25.8069,1.41045,483.4956,105.4932,266.0502,387.6792,162.12,915.1042,3.88935,4.2629,5.8572,7.2657,8.0444,10.42365,4.5395,5.0033,9.895,10.305,9.24,10.425
1,10.75,287.13035,46.32,34.6724,116.302,0.00845,0.23005,397.4053,6.0853,13.92,87.49,14.41,24.54,1.58175,551.26335,116.8627,267.7,397.1692,178.37,1042.5236,4.3779,4.38135,5.7587,7.2,8.00135,10.4408,5.06675,5.04715,9.895,10.31,9.23,10.425
1,11.25,318.0027,58.4289,36.9768,139.3573,0.0211,0.226,397.3,6.003,14.4414,87.47165,14.95,24.2712,1.7264,604.3135,126.5217,271.20735,405.40155,189.515,1136.53,4.9646,4.4751,5.70945,7.15,7.97325,10.4408,5.54905,5.15905,9.895,10.31,9.22,10.425
1,11.75,345.74475,64.92,39.5898,154.61835,0.071,0.2318,397.4,6.0147,14.7898,87.4479,15.37,23.7801,1.7936,641.652,134.04625,274.13215,413.056,198.8928,1205.06,5.59235,4.667,5.65725,7.1002,7.93895,10.487,6.11125,5.31175,9.885,10.31,9.21,10.425
1,12.25,354.6852,69.3962,40.07,162.2914,0.03563,0.2437,397.2923,5.9703,15.2743,87.4071,15.74,23.30225,1.818,658.8221,137.8261,275.4936,419.1955,201.34,1234.686,6.2046,4.9293,5.64415,7.07125,7.91635,10.487,6.8169,5.52735,9.885,10.315,9.19,10.43
1,12.75,354.5217,71.3474,40.5273,173.10415,0.09285,0.24555,397.1553,6.0485,15.53205,87.3681,16.17,22.6963,1.846,661.5651,138.9565,276.387,422.8178,201.9,1241.688,6.754,5.21195,5.63535,7.05085,7.89815,10.492,7.49165,5.77135,9.88,10.315,9.18,10.43
1,13.25,339.3089,66.112,42.0186,164.9105,0.0716,0.25115,397.1,6.1102,15.8166,87.33,16.38,22.6841,1.8608,645.3042,137.5,277.4103,425.8,198.2892,1207.73,7.23895,5.5322,5.6845,7.035,7.87125,10.49,8.19805,6.0109,9.86,10.3,9.13,10.43
1,13.75,313.36685,59.8283,39.0061,157.449,0.08559,0.2589,397.2121,6.0179,16.3819,87.30845,16.635,22.17145,1.9995,614.67495,132.87915,278.14765,425.0582,190.26,1143.65,7.7196,5.8767,5.71925,7.00895,7.85315,10.495,8.73535,6.25705,9.88,10.315,9.145,10.435
1,14.25,275.7391,46.06555,36.5193,142.2083,0.1644,0.27495,397.1869,5.9271,16.46645,87.2948,16.73,21.7954,2.08845,560.65205,125.2,278.3354,421.9095,179.22,1046.44125,8.09875,6.1904,5.80945,7.00895,7.86315,10.487,9.20885,6.58405,9.87,10.315,9.135,10.435
1,14.75,226.867,33.9492,31.2357,122.8,0.1427,0.2622,397,5.9782,16.51075,87.29,16.74,21.3078,2.10675,495.33905,113.30435,278.31675,417.99205,163.41,932.0905,8.4793,6.5074,5.8562,7.00835,7.88585,10.495,9.57965,6.8545,9.865,10.31,9.11,10.44
1,15.25,171.96515,21.43,27.4488,96.85,0.1464,0.2522,396.8715,5.9785,16.38445,87.28155,16.58,21.3198,2.2134,419.53255,99.7391,277.556,411.09585,143.9,785.1797,8.61845,6.76495,5.90545,7.0078,7.87585,10.487,9.68905,7.208,9.86,10.315,9.1,10.44
1,15.75,106.9565,10.4559,22.99,66.95985,0.1896,0.26645,396.9,5.849,16.1622,87.28,16.59,21.2597,2.2105,326.8533,84.6,277.2981,401.7132,118.9,621.9,8.7251,7.03385,6.02495,7.00095,7.8544,10.487,9.68275,7.46345,9.855,10.315,9.08,10.445
1,16.25,42,2.252,17.1459,34.4307,0.20735,0.2462,397.33665,5.92845,15.8134,87.2844,16.105,22.04565,2.1554,232.92055,66.76085,275.61485,391.0879,89.955,442.6535,8.73365,7.2426,6.0823,7.0295,7.8544,10.487,9.6812,7.7025,9.85,10.305,9.075,10.44
1,16.75,-14.96175,-6.3544,11.11025,3.4291,0.219,0.2228,397.41885,5.97835,15.1651,87.288,15.615,22.80395,2,132.2239,45.8739,274.6389,379.9747,55.365,254.9513,8.63395,7.4068,6.1523,7.0446,7.9043,10.4508,9.5447,7.86365,9.845,10.31,9.075,10.44
1,17.25,-61.97565,-15.213,5.613,-11.78115,0.1936,0.202,397.7856,6.0833,14.4541,87.2945,14.635,24.5605,1.499,45.36035,17.47415,272.7825,362.56505,19.0807,88.5029,8.3801,7.4696,6.24335,7.07605,7.9293,10.42365,9.24885,7.9375,9.84,10.31,9.07,10.44
1,17.75,-76.93475,-25.50265,1.73685,-16.855,0.2016,0.1837,398.44365,6.31435,12.92,87.3077,12.69,29.71915,1.3836,0,0,268.9124,346.8466,0,10.6173,8.12385,7.53395,6.3704,7.13675,7.952,10.37905,8.9923,8.0129,9.84,10.305,9.075,10.43
1,18.25,-77.76615,-30.03105,1.78265,-19.7107,0.2828,0.1449,398.74475,6.3446,11.65,87.32,11.175,32.1799,1.7168,0,0,265.82545,340.66235,0,0,7.8325,7.5448,6.4855,7.2107,7.994,10.3474,8.67585,8.05315,9.845,10.3,9.08,10.435
1,18.75,-77.8765,-29.40515,1.9913,-22.6095,0.2956,0.1457,398.70835,6.42965,11.0658,87.3328,10.505,34.53305,1.952,0,0,264.7389,338.51435,0,0,7.49905,7.5471,6.56055,7.28905,8.04295,10.3474,8.36375,8.0474,9.845,10.295,9.09,10.43
1,19.25,-76.0274,-29.1976,1.9396,-21.8859,0.27425,0.153,398.5804,6.4701,10.8074,87.3444,10.085,36.2157,1.964,0,0,264.50945,337.39615,0,0,7.1777,7.49485,6.64595,7.34195,8.09785,10.3474,7.9754,7.99825,9.845,10.29,9.1,10.43
1,19.75,-75.5413,-28.8821,2.0387,-23.3537,0.2781,0.1531,398.5521,6.4935,10.5978,87.3571,9.97,37.4762,2.0279,0,0,263.0076,336.4681,0,0,6.9455,7.4157,6.73125,7.3678,8.1143,10.33835,7.67165,7.94385,9.85,10.285,9.105,10.42
1,20.25,-75.615,-28.8449,2.0561,-23.9412,0.2711,0.1566,398.7,6.4539,10.2541,87.3696,9.635,37.57665,2.0783,0,0,261.5238,335.8827,0,0,6.6162,7.30405,6.82585,7.3978,8.13375,10.33835,7.3647,7.8595,9.845,10.28,9.125,10.42
1,20.75,-74.3091,-28.4849,2.0945,-23.2616,0.2826,0.1552,398.4,6.4022,10.16,87.3719,9.57,37.7802,2.0902,0,0,260.52295,334.85,0,0,6.3887,7.14675,6.85125,7.41835,8.14575,10.322,7.15845,7.7725,9.85,10.27,9.145,10.41
1,21.25,-74.52215,-27.5604,2.2346,-24.0671,0.2601,0.1647,398.2476,6.3863,10.03,87.3783,9.495,37.37,2.0373,0,0,259.90135,332.89945,0,0,6.0902,7.01925,6.88405,7.44535,8.15305,10.322,6.9479,7.65705,9.84,10.265,9.16,10.41
1,21.75,-74.2,-27.23585,2.1454,-24.23,0.2821,0.1627,398.2577,6.303,10.0797,87.381,9.32,36.85,2.0716,0,0,259.2838,331.9308,0,0,5.81655,6.89325,6.9201,7.45325,8.15075,10.322,6.7102,7.5624,9.835,10.26,9.185,10.4
1,22.25,-73.2191,-27.29,1.8751,-23.37155,0.2436,0.1534,398.46335,6.3355,9.96225,87.3928,9.18,37.46685,2.0683,0,0,259.5,331.4,0,0,5.5789,6.7465,6.93165,7.4468,8.15255,10.322,6.4171,7.44995,9.83,10.255,9.2,10.395
1,22.75,-72.6443,-26.9639,1.69355,-23.32,0.2491,0.15465,398,6.3207,9.77935,87.397,9.13,37.12085,2.09445,0,0,260.3071,330,0,0,5.38865,6.62385,6.9236,7.4552,8.16325,10.322,6.2116,7.3105,9.825,10.25,9.22,10.395
1,23.25,-72.67,-27.1983,1.8928,-24.57,0.2442,0.1569,398.3087,6.3068,9.57735,87.3873,8.94,37.18675,2.0399,0,0,257.7,329.6715,0,0,5.1564,6.49165,6.92555,7.47125,8.1847,10.322,6.04175,7.1905,9.82,10.25,9.23,10.395
1,23.75,-71.8459,-26.7197,1.7605,-22.5741,0.2677,0.1583,397.8181,6.1832,9.48535,87.385,8.805,37.50165,1.98795,0,0,259.0169,328.7851,0,0,4.9649,6.36065,6.91885,7.47625,8.1871,10.322,5.7931,7.05575,9.82,10.25,9.25,10.38
2,0.25,-75.2441,-27.6517,2.159,-23.4231,0.30665,0.14825,402.8746,6.183,10.04125,87.2932,9.32,37.44,2.0375,0,0,258.50805,333.0783,0,0,6.5998,8.2231,8.8275,8.8808,9.4038,10.7904,7.2954,8.63,10.57,10.86,10.275,10.87
2,0.75,-76.1925,-27.70655,2.1344,-23.87575,0.30105,0.1524,402.8237,6.1715,9.8855,87.2831,9.18,38.2608,2.08,0,0,259.541,332.9863,0,0,6.4601,8.0492,8.80425,8.89695,9.3947,10.7954,7.09155,8.5679,10.58,10.86,10.3,10.87
2,1.25,-75.6341,-27.8,2.3363,-24.0071,0.2799,0.1539,402.8686,6.1002,9.8545,87.277,9.13,38.7243,2.21195,0,0,259.1551,332.7976,0,0,6.304,7.89,8.7775,8.9208,9.4156,10.7954,6.8463,8.41,10.59,10.87,10.325,10.865
2,1.75,-75.41985,-27.789,2.0837,-23.4199,0.2863,0.15135,402.6396,6.1452,9.70315,87.2671,9.185,38.29835,2.13475,0,0,259.4,332.95355,0,0,6.0906,7.7356,8.7304,8.88105,9.41205,10.7954,6.72075,8.24095,10.595,10.875,10.345,10.865
2,2.25,-75.4522,-27.8859,2.333,-23.9621,0.26135,0.1579,402.8139,6.1172,9.487,87.25995,8.92,38.88955,2.19,0,0,258.93005,332.48375,0,0,5.9541,7.65085,8.69365,8.9031,9.43095,10.805,6.60615,8.13275,10.605,10.88,10.365,10.87
2,2.75,-75.67805,-27.35305,2.14225,-23.4871,0.2807,0.1509,402.92615,6.05485,9.435,87.2425,8.835,39.2311,2.1776,0,0,258.33185,331.93995,0,0,5.89625,7.54115,8.6554,8.92155,9.4244,10.81,6.44615,8.0095,10.61,10.885,10.38,10.875
2,3.25,-74.71705,-27.89675,2.30795,-23.38,0.2743,0.1501,403.0488,5.9678,9.292,87.22365,8.605,38.905,2.132,0,0,258.81035,331.1894,0,0,5.80655,7.4126,8.67315,8.93655,9.4113,10.81,6.3103,7.87595,10.62,10.89,10.39,10.88
2,3.75,-74.2965,-27.31515,2.0902,-23.6456,0.2788,0.1535,402.6781,6.0059,9.1656,87.21195,8.495,38.34295,2.1455,0,0,257.6342,330.66895,0,0,5.61705,7.3356,8.62375,8.93335,9.41165,10.81,6.20615,7.75295,10.625,10.895,10.4,10.885
2,4.25,-74.739,-27.20105,2.015,-24.13425,0.2669,0.1624,402.7564,5.9581,9.2997,87.20975,8.675,38.22455,2.2285,0,0,257.7,330.79995,0,0,5.61045,7.26615,8.56375,8.95645,9.4384,10.805,6.09325,7.66295,10.635,10.9,10.4,10.89
2,4.75,-74.22345,-27.2255,2.1977,-25.1,0.2769,0.1545,402.4334,5.9754,9.1596,87.2073,8.51,37.33165,2.23,0,0,257.7157,329.9623,0,0,5.4846,7.1251,8.47865,8.96145,9.38495,10.7904,5.9936,7.59125,10.64,10.905,10.395,10.895
2,5.25,-74.8674,-26.28655,2.23955,-25.075,0.28445,0.1571,402.5691,5.93,9.1323,87.2078,8.395,37.7765,2.1947,0,0,256.9341,328.81605,0,0,5.38525,7.05805,8.4249,8.96365,9.4348,10.8,5.94715,7.5361,10.655,10.91,10.375,10.9
2,5.75,-75.0547,-26.56325,2.10135,-24.7426,0.2612,0.16355,402.4624,5.94305,9.2379,87.2212,8.4,38.0641,2.18635,0,0,256.8286,328.71645,0,0,5.35375,7.02065,8.3851,8.96115,9.4484,10.805,5.8401,7.3774,10.66,10.915,10.355,10.905
2,6.25,-74.37095,-26.2502,2.246,-25.16,0.2562,0.1564,402.5647,5.941,9.1645,87.2324,8.51,37.80295,2.1585,0,0,256.93795,328.1375,0,0,5.2652,6.95275,8.3251,8.95155,9.4519,10.805,5.73675,7.2589,10.67,10.915,10.35,10.91
2,6.75,-73.0766,-26.62915,2.0852,-22.6795,0.23245,0.1619,402.5276,5.9359,9.238,87.2486,8.55,37.0975,2.1786,0,0,256.84425,329.4182,0,0,5.1247,6.85605,8.26925,8.94835,9.42115,10.805,5.6528,7.2069,10.675,10.915,10.35,10.915
2,7.25,-66.1574,-24.9299,2.8003,-23.422,0.2423,0.1649,402.5736,5.83045,9.459,87.26915,8.71,37.27345,2.078,7.99565,0,257.91825,331.0735,1.8936,24.7687,4.9966,6.7318,8.23375,8.9374,9.4363,10.805,5.5897,7.1125,10.685,10.915,10.355,10.92
2,7.75,-50.26535,-21.63815,3.2652,-19.16,0.1651,0.1598,402.4776,5.8429,9.5874,87.2923,9.09,35.5155,1.9882,29.93265,8.0145,257.36105,334.61965,12.1016,79.8025,5.061,6.643,8.1975,8.9192,9.4398,10.805,5.5154,7.0379,10.69,10.915,10.34,10.925
2,8.25,21.7043,-11.65955,10.3312,-6.555,0.05965,0.1958,402.828,5.97,10.8,87.31,10.51,33.0524,1.5825,147.1304,41.7822,257.7449,348.145,55.5312,312.2608,4.963,6.5273,8.13,8.9612,9.4294,10.805,5.4438,6.9652,10.695,10.91,10.325,10.93
2,8.75,101.4782,2.6817,19.7162,22.8564,-0.1334,0.2054,403.21865,5.9253,12.186,87.3371,12.585,29.38355,1.0504,284.9,72.6722,261.62115,366.0058,105.9314,577,4.922,6.4606,8.0434,8.9098,9.4062,10.8753,5.4374,6.9452,10.7,10.915,10.305,10.935
2,9.25,174.2608,17.1098,27.6375,58.8864,-0.2495,0.21,403.1918,5.9267,12.8272,87.3497,13.44,27.2656,1.1232,391.6521,89.39565,264.4885,379.5135,137.6,778.305,5.0222,6.3205,7.92,8.83,9.3552,10.9181,5.5838,6.8806,10.71,10.92,10.285,10.94
2,9.75,249.4565,32.89235,34.8456,92.1156,-0.3104,0.2119,402.8684,5.9103,13.6315,87.37,14.12,26.32,1.379,495.19555,105.6,267.33285,392.5356,163.61,961.737,5.3145,6.2215,7.8352,8.7148,9.2828,10.92865,5.9355,6.7571,10.71,10.92,10.26,10.945
2,10.25,314.3977,46.24845,41.5459,129.1226,-0.3195,0.23785,402.7583,5.9821,14.219,87.3784,14.575,25.7184,1.6003,582.3477,121.1204,269.6,403.9,185,1130.1048,5.7694,6.18335,7.7494,8.64385,9.20005,10.93915,6.44735,6.8026,10.715,10.92,10.24,10.94
2,10.75,364.2824,59.6,43.06285,156.97565,-0.4168,0.2531,403.0214,5.888,14.61915,87.3801,15.155,25.21245,1.7525,652.3829,132.14345,273.17975,413.40585,200.85,1255.352,6.22325,6.21275,7.6341,8.56145,9.14805,10.965,7.06435,6.8432,10.715,10.92,10.215,10.945
2,11.25,407.10915,71.57225,49.2145,180.9086,-0.38765,0.25365,402.64595,5.7951,15.15415,87.3721,15.725,24.17345,1.9202,713.4403,143.6,275.0636,423.1134,212.1,1364.0732,6.894,6.34185,7.5849,8.52645,9.1248,10.9755,7.5724,7.0344,10.72,10.92,10.19,10.95
2,11.75,437.5651,82.1306,52.59635,198.5863,-0.3886,0.26395,402.5888,5.8973,15.60335,87.3542,16.25,23.655,2.06345,761.3,149.6,278.2652,430.8578,219.96,1437.744,7.56715,6.6771,7.6085,8.48,9.1228,10.981,8.2212,7.2061,10.7,10.91,10.1,10.94
2,12.25,448.8327,84.3329,57.0446,205.9478,-0.3088,0.27765,402.1265,5.74255,15.94055,87.32835,16.615,22.7568,2.12555,782.6085,154.0869,280.4415,436.5073,225.841,1472.754,8.296,6.805,7.5398,8.4431,9.0862,10.98,8.9198,7.3879,10.69,10.9,10.08,10.94
2,12.75,440.7825,82.8368,56.3167,210.4365,-0.31,0.27825,401.74105,5.7498,16.21505,87.29215,16.92,21.6724,2.1895,786.0868,155.7385,282.572,439.8615,223.5886,1473.5153,9.0025,7.179,7.5185,8.4158,9.1138,10.981,9.7575,7.64,10.68,10.89,10.07,10.93
2,13.25,432.945,81.5551,57.4741,214.8843,-0.2794,0.3011,401.7197,5.5502,16.5018,87.2566,17.1,20.6795,2.407,773.1545,153.913,283.8278,441.52615,220.55,1456.09535,9.56,7.5666,7.5281,8.4031,9.0762,11.015,10.5927,8.009,10.705,10.92,10.125,10.95
2,13.75,409.2324,74.0703,53.41,204.9162,-0.28205,0.3252,401.7117,5.3849,16.8101,87.22515,17.32,20.0454,2.4975,742.1846,150.1739,284.0646,440.507,214.8,1393,10.1355,7.86585,7.5625,8.3758,9.0692,11.06,11.2031,8.33635,10.7,10.92,10.11,10.96
2,14.25,362.5,60.1261,52.2987,193.0692,-0.19995,0.33365,401.413,5.4785,16.895,87.20145,17.41,19.8541,2.6945,688.926,141.4782,284.1613,438.4699,203.16,1293.17,10.5124,8.2346,7.58675,8.36175,9.0395,11.07,11.6716,8.69135,10.7,10.92,10.095,10.96
2,14.75,315.9999,46.08065,47.966,169.5822,-0.1521,0.33795,401.41585,5.49665,17.0523,87.18,17.45,20.1027,2.67725,625.9,130.9565,284.8978,434.0822,190.56,1181.578,10.9185,8.6027,7.6075,8.4,9.0462,11.06,12.0925,9.0196,10.69,10.915,10.08,10.97
2,15.25,262.04405,30.0404,40.72875,147.63065,-0.1436,0.3274,401.1207,5.5703,17.08,87.1697,17.47,19.6842,2.8562,544.785,118.81085,284.59465,427.7421,174.3452,1023.9675,11.16705,8.9078,7.6669,8.3981,9.0613,11.065,12.2493,9.31715,10.685,10.915,10.065,10.975
2,15.75,193.492,18.3367,36.913,114.9508,-0.07165,0.3314,401.10005,5.53295,17.0488,87.1701,17.42,20.0683,2.8335,451.90645,102.65,283.56545,418.5241,151.7416,855.24645,11.2814,9.1903,7.73265,8.38635,9.03975,11.065,12.27405,9.5345,10.675,10.915,10.06,10.975
2,16.25,116.65,9.2977,28.7663,78.7887,-0.032715,0.3248,401.0871,5.594,16.93,87.17215,17.36,19.9382,2.8884,349.7565,85.77215,281.7267,410.00365,127.38,659.20515,11.3357,9.43515,7.7839,8.4174,9.0408,11.0275,12.3576,9.7795,10.67,10.915,10.055,10.98
2,16.75,40.12765,-0.5755,23.07,40.67,0.1288,0.3028,401.7456,5.5482,16.4938,87.17385,17.07,20.9491,2.6804,240.95545,67.3249,279.24595,398.8083,96.31,453.4816,11.2878,9.6385,7.9045,8.4399,9.0875,10.9829,12.2969,9.9826,10.665,10.915,10.055,10.975
2,17.25,-18.75455,-9.8321,16.35415,4.99745,0.24,0.2693,401.54145,5.5665,15.974,87.18285,16.42,21.79065,2.5715,133.95985,45.20355,277.14535,386.2084,58.9,258.3041,10.95625,9.7605,8.01605,8.4599,9.0999,10.9529,12.01585,10.10935,10.665,10.91,10.05,10.975
2,17.75,-71.03975,-19.44,7.6588,-15.83,0.2829,0.2213,402.0478,5.6985,15.16095,87.1909,15.45,23.5692,2.008,42.74865,17.6124,274.37485,372.41655,19.6084,82.4005,10.69635,9.80165,8.12575,8.49145,9.1343,10.93,11.63365,10.12765,10.66,10.915,10.055,10.975
2,18.25,-84.1609,-27.7539,2.4682,-20.4,0.33345,0.2003,402.4359,5.9357,13.9133,87.206,13.79,26.4392,1.4861,0,0,271.2758,355.0933,0,7.65495,10.3754,9.81825,8.2296,8.5399,9.1799,10.9128,11.20385,10.16265,10.655,10.92,10.065,10.975
2,18.75,-81.7565,-33.3565,2.189,-19.7487,0.3913,0.14635,402.612,6.06065,12.8777,87.2249,12.51,29.8484,1.74855,0,0,268.6541,348.6085,0,0,9.90645,9.77935,8.3623,8.58815,9.2313,10.89375,10.75925,10.15505,10.65,10.92,10.07,10.975
2,19.25,-80.0443,-32.6941,2.21985,-21.62185,0.3381,0.1428,402.6022,6.2022,12.368,87.2412,11.81,32.3542,1.8495,0,0,265.6033,344.7554,0,0,9.41315,9.7321,8.5091,8.6473,9.26415,10.86,10.23645,10.12755,10.64,10.925,10.09,10.97
2,19.75,-80.4898,-32.5555,2.183,-21.345,0.3538,0.1455,402.9684,6.307,11.7393,87.2583,11.31,33.7601,1.9162,0,0,265.0681,342.37285,0,0,8.9975,9.6002,8.62315,8.7329,9.29345,10.86,9.7744,10.0386,10.635,10.925,10.1,10.965
2,20.25,-79.7299,-31.3852,2.54105,-22.7116,0.3456,0.1492,403.0664,6.2689,11.343,87.2746,10.77,34.96,2.0639,0,0,265.17555,340.8724,0,0,8.61685,9.46925,8.7041,8.7825,9.3245,10.845,9.425,9.86185,10.625,10.925,10.125,10.965
2,20.75,-79.3356,-30.85595,2.5188,-22.96555,0.3309,0.15015,402.88545,6.19855,11.175,87.2833,10.66,35.26295,2.1171,0,0,263.9485,340.2,0,0,8.2771,9.3406,8.7805,8.82315,9.3345,10.8256,9.10745,9.71685,10.615,10.93,10.15,10.965
2,21.25,-79.0057,-30.20915,2.559,-23.02065,0.3312,0.15145,402.9369,6.2453,10.88785,87.28695,10.365,36.69635,2.15,0,0,263.4594,339.5786,0,0,7.9266,9.1857,8.8314,8.85315,9.3395,10.8185,8.76665,9.54625,10.615,10.925,10.18,10.965
