DOY2,HR2,CO2,G_1_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD_1_1_1,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TA_1_1_1,TS_1_1_1,TS_1_2_1,USTAR,VPD,WS
1,6.25,351.7608,-24.905,-38.0975,0.2977,-3.175,124.07,160.3625,-87.67625,94.1225,0,0,59.67,-1.46475,-8.615,-5.05,-3.02825,-0.34975,-39.8025,-19.067,-17.54675,0.0245,0.08,0
1,6.75,349.963,-25.15,-39.27075,0.29165,-3.8775,125.745,158.7975,-89.4745,94.1225,0,0,58.695,-2.655,-5.98,-2.56,-2.80975,-0.3885,-39.8025,-19.24525,-17.62725,0,0.08,0
1,7.25,349.49875,-25.25,-39.1835,0.3088,-2.945,125.4225,158.685,-90.085,94.1225,0,0,55.095,-0.72525,-8.56,-2.86,-2.52725,-0.3765,-39.8025,-19.41375,-17.71725,0.0065,0.08,0
1,7.75,357.5272,-25.45,-45.21725,0.272575,-3.5075,125.7375,157.995,-91.98675,94.2,0,0,54.4975,-1.4625,-6.7,-1.1,-2.36525,-0.3755,-39.9,-19.5825,-17.8075,0.036,0.08,0.0585
1,8.25,356.8455,-25.4625,-47.3685,0.27395,-7.275,125.995,157.7025,-90.27125,94.2,0,0,59.615,-0.7995,-7.2,-3.385,-2.604,-0.27325,-39.9,-19.751,-17.927,0.04,0.08,0.0595
1,8.75,358.66125,-24.9875,-33.9825,0.39375,-7.35,126.3075,155.4625,-89.14325,94.2225,0,0,57.9725,-1.063,-7.8325,-2.675,-1.95,-0.332,-39.9,-19.91925,-18.07575,0.032,0.08,0.025975
1,9.25,352.5678,-24.8325,-43.5,0.3825,-7.3675,123.73,155.9475,-82.9395,94.2225,0,0,58.86,-4.752,-9.475,-13.5,0.797,0.27675,-39.9,-20.09725,-18.21475,0.0345,0.08,0.290575
1,9.75,360.478625,-25.155,-36.65575,0.3671,-1.225,123.33,159.445,-62.01875,94.2225,4.35675,0,60.2275,-0.81825,-5.365,-0.755,4.72275,1.59075,-39.9,-20.2545,-18.35325,0.02225,0.08,0
1,10.25,361.362125,-25,-29.12,0.36375,-2.04,123.2525,165.025,-43.92475,94.3,9.0225,2.91795,63.5525,-1.9425,-2.12,-2.8775,13.58675,3.74225,-39.8025,-20.411,-18.501,0.03975,0.07,0.02925
1,10.75,354.28655,-24.4,-20.93775,0.24925,-1.04,123.765,171.61,-17.46175,94.4,15.86325,4.92665,65.8225,-1.5515,-2.75,-2.325,22.64925,6.63825,-39.01,-20.4225,-18.571,0.0705,0.07,0.1785
1,11.25,353.975025,-23.6,-16.24375,0.278875,-1.3,123.785,178.9375,15.914,94.4225,22.0275,7.517,65.0475,-1.88375,-2.45,-2.7,30.204,8.56875,-36.2125,-20.3355,-18.5635,0.078,0.08,0.3798
1,11.75,353.09055,-22.5,-7.066,0.298675,-0.1525,122.65,183.85,18.08625,93.8125,27.2955,10.08975,60.6625,-1.29675,-3.275,-1.515,44.94425,12.3045,-32.9325,-20.2295,-18.54625,0.12925,0.11,0.359175
1,12.25,353.4281,-21.16,8.09125,0.231125,0.4875,121.9,187.7225,30.35525,94.2,35.279,9.51475,57.165,-1.333,-1.33,-1.52,56.30325,14.383,-31.925,-20.04075,-18.47775,0.113,0.13,0.489575
1,12.75,355.63105,-19.98,10.175,0.2405,1,122.245,189.825,32.74225,94.4225,33.435525,10.275,53.8825,-1.123,-2.48,-1.0925,56.636,14.08825,-31.9025,-19.6895,-18.29025,0.14175,0.14,0.323975
1,13.25,356.42655,-19.04,17.823,0.2644,1.3,123.0625,191.03,31.8155,94.2225,42.9155,11.941,49.1225,-1.048,-3.26,-1.925,49.5115,15.898975,-30.8225,-19.41775,-18.15225,0.126,0.16,0.252875
1,13.75,356.39375,-18.32,11.42975,0.293,1.0875,123.975,191.645,29.84175,94.3225,40.51775,10.51175,48.815,-0.644,-1.68,-1.24,44.66825,13.074,-30.5275,-19.12675,-17.98125,0.136,0.17,0.343675
1,14.25,356.8296,-17.5975,16.25975,0.303,1.135,122.815,191.47,6.02775,94.245,36.47175,10.5925,46.28,-0.553,-2.48,-0.88,44.65225,12.585,-30.2375,-18.84475,-17.79025,0.17,0.17,0.436975
1,14.75,358.2318,-16.91,8.46425,0.309125,0.8175,122.28,192.115,-3.58225,94.3225,32.93325,8.260575,46.32,-0.534,-3.98,-1.54,38.39125,9.9255,-30.1375,-18.582,-17.60875,0.132,0.17,0.3267
1,15.25,358.4928,-16.26,-7.462,0.3005,0.6175,122.72,192.5,-13.1985,94.3,21.41825,5.941075,43.7775,-0.451,-4.56,-0.4,30.116,7.338,-30.135,-18.27175,-17.43675,0.132,0.17,0.3539
1,15.75,358.4,-15.78,-17.299,0.30425,-0.1825,121.9675,191.5425,-46.542,94.2225,17.2015,5.040525,44.5475,-0.36075,-4.66,-0.46,20.4465,6.8095,-29.9375,-17.9545,-17.2745,0.12,0.16975,0.41805
1,16.25,357.048,-15.66,-27.03,0.304375,-0.76,121.845,190.4975,-66.68275,94.1225,10.84,3.02325,47.8775,-0.4655,-6.04,-0.7,9.4595,3.25175,-29.945,-17.648,-17.13225,0.06,0.1695,0.419
1,16.75,356.481,-15.98,-34.87425,0.283375,-0.8825,121.745,189.175,-92.3465,94.2,3.38815,0,51.155,-0.11,-7.18,-1,2.75175,0.9745,-30.2425,-17.3525,-16.9805,0.06,0.1595,0.108875
1,17.25,352.97085,-16.46,-46.528,0.282725,-3.455,120.56,188.3225,-97.75575,94.245,0,0,56.9725,-0.511,-7.2,-2.2425,-1.772,-0.19975,-31.62,-17.1165,-16.7635,0.05,0.14975,0.0246
1,17.75,352.3223,-16.9125,-55.41375,0.26565,-3.83,120.515,187.39,-97.89825,94.245,0,0,62.01,-0.373,-7.3,-1.685,-2.7165,-0.21775,-32.405,-16.969,-16.58575,0.05,0.12,0
1,18.25,351.746875,-17.1,-47.389,0.257,-3.38,120.27,183.905,-95.80975,94.2225,0,0,63.625,-0.56775,-6.7875,-1.4875,-2.96075,-0.20325,-32.6575,-16.9005,-16.44775,0.021,0.11,0.028275
1,18.75,351.6585,-17.62,-45.687,0.258425,-2.14,119.9375,181.845,-94.08,94.1675,0,0,62.5725,-0.11375,-6.2875,-1.4125,-2.7355,-0.2865,-34.245,-16.9885,-16.338775,0.0305,0.1,0.034125
1,19.25,351.185875,-17.9975,-42.556,0.268,-1.67,119.54,178.8925,-91.371,94.145,0,0,62.6575,-0.091,-8.7,-1.275,-2.98525,-0.38625,-35.915,-17.10625,-16.3005,0.02,0.09975,0.0156
1,19.75,350.9357,-18.38,-44.748,0.253925,-1.495,118.8525,175.4075,-90.1285,94.0675,0,0,62.3525,-0.23,-12.38,-1.275,-2.6965,-0.338,-37.0125,-17.253,-16.271,0.03,0.09,0.28525
1,20.25,349.729,-18.8,-47.42825,0.233,-1.7025,119.65,173.155,-88.474,94.045,0,0,62.6975,-0.565,-6,-0.8,-2.4455,-0.24325,-37.7225,-17.40975,-16.261,0.03,0.08975,0.4251
1,20.75,346.376125,-19.24,-50.3235,0.269825,-2.2,118.5975,171.04,-89.545,94.0225,0,0,63.37,-0.223,-9.125,-1.0175,-2.444,-0.231,-37.83,-17.586,-16.338025,0,0.08,0.1427
1,21.25,346.1189,-19.88,-54.091,0.2979,-2.3075,121.64,168.66,-92.16825,94.0225,0,0,63.4775,-0.533,-8.505,-1.235,-2.5265,-0.3685,-38.7025,-17.762,-16.4465,0.01,0.08,0.157
1,21.75,343.400775,-20.58,-56.9445,0.2653,-2.505,124.1475,171.7825,-90.2445,94,0,0,62.8725,-0.377,-11.5,-2.7175,-2.6485,-0.3185,-39.0075,-17.862,-16.5635,0.0295,0.08,0.267775
1,22.25,343.369925,-21.28,-53.048,0.265875,-2.215,124.7125,171.0025,-91.82175,93.9225,0,0,63.145,-0.457,-4.655,-1.2025,-2.3965,-0.23325,-38.6225,-17.90525,-16.67125,0.02925,0.08,0.276325
1,22.75,343.558,-21.98,-49.247,0.2772,-3.92,123.5325,166.1425,-93.0825,93.8225,0,0,61.3,-0.87825,-6.015,-0.405,-2.715,-0.196,-39.5075,-17.939,-16.7315,0,0.08,0.129
1,23.25,343.83,-22.515,-48.9775,0.2767,-3.405,122.375,165.88,-91.95725,93.8225,0,0,61.6125,-0.46625,-9.39,-4.81,-2.8385,-0.51275,-39.9,-18.089,-16.75425,0.00875,0.08,0.239
1,23.75,345.79905,-22.605,-52.59875,0.27135,-1.4,122.7025,165.6675,-91.84475,93.8,0,0,61.3975,-0.431,-5.525,-2.45,-2.492,-0.23625,-39.9,-18.2435,-16.78675,0.02,0.08,0.042675
2,0.25,357.4206,-8.865,-51.12975,0.377,-4.43,120.1,180.0325,-102.1335,94.3225,0,0,65.472525,-0.25925,-12.4,-1.7325,-3.06275,-0.23,-35.18,-10.1915,-9.61175,0.0015,0.08975,0
2,0.75,358.9014,-9.065,-46.71925,0.41,-3.63,120.7175,182.8475,-100.57375,93.6575,0,0,65.685,-0.9475,-10.73,-1.7775,-3.077,-0.2975,-35.5375,-10.221,-9.6305,0,0.08975,0
2,1.25,359.4436,-9.265,-43.248,0.367,-3.4,121.225,182.63,-103.6585,94.2,0,0,64.9775,-0.7925,-10.58,-1.48,-2.6365,-0.20875,-35.335,-10.17325,-9.649,0,0.09,0
2,1.75,360.0068,-9.465,-48.1,0.322,-3.6075,121.98,181.47,-101.66025,94.145,0,0,65.385975,-0.609,-7.865,-1.94,-2.3585,-0.171,-34.48,-10.135,-9.6675,0.0025,0.09975,0.071925
2,2.25,359.372125,-9.5875,-56.178,0.3598,-5.585,121.4225,183.135,-105.14275,93.7125,0,0,62.68,-0.74925,-6.755,-1.5475,-2.583,-0.44375,-35.52,-10.09675,-9.696,0.003,0.0995,0.0633
2,2.75,357.7404,-9.7875,-52.178,0.3544,-3.125,121.66,180.6125,-103.785,94.3,0,0,64.4625,-0.781,-7.68,-1.3825,-2.3165,-0.2465,-35.3175,-10.05875,-9.72425,0,0.1,0
2,3.25,357.8214,-9.9875,-49.352,0.339325,-2.2825,121.5,178.2175,-101.812,94.2225,0,0,64.675,-0.4985,-8.34,-2.28,-2.46525,-0.374,-36.6,-10.089,-9.7525,0.004,0.08975,0.06
2,3.75,360.3814,-10.11,-44.99,0.3235,-2.565,120.9825,177.53,-101.21725,94.2225,0,0,64.6475,-0.45475,-7.3,-0.96,-2.44775,-0.2885,-37.4025,-10.14875,-9.781,0.003,0.08975,0.12675
2,4.25,356.31665,-10.21,-41.786,0.3211,-4.38,120.3725,177.98,-98.765,94.145,0,0,64.1575,-0.4235,-6.68,-2.06,-2.8665,-0.2365,-36.91,-10.1985,-9.78075,0.01,0.08975,0.2028
2,4.75,352.9556,-10.3325,-41.144,0.31935,-1.9825,119.6075,177.17,-95.53175,94.145,0,0,63.175,-0.4695,-6.8975,-3.3,-2.542,-0.198,-37.2125,-10.24825,-9.7425,0,0.08975,0.0195
2,5.25,358.6558,-10.51,-48.7885,0.282,-3.98,119.18,179.28,-95.885,94.0675,0,0,64.0975,-1.14,-10.18,-2.28,-2.75525,-0.251,-37.315,-10.298,-9.70425,0,0.08,0
2,5.75,360.1029,-10.555,-42.6865,0.26495,-4.595,118.96,177.89,-93.2725,94.0675,0,0,64.0675,-0.468,-5.5325,-2.525,-2.422,-0.27775,-36.93675,-10.34775,-9.676,0,0.09,0.0234
2,6.25,359.714125,-10.5775,-42.563,0.336275,-3.56,118.525,176.29,-91.89125,94.0675,0,0,64.860975,-0.559,-8.3375,-2,-2.58775,-0.3755,-37.03475,-10.39775,-9.63775,0.00175,0.09,0.0239
2,6.75,360.307,-10.555,-49.20225,0.3555,-4.34,117.9225,174.365,-104.6525,94.145,0,0,63.09,-0.582,-9.8875,-2.855,-2.832,-0.31525,-38.8,-10.4475,-9.60925,0.00175,0.08,0.04875
2,7.25,359.15155,-10.5875,-46.80875,0.4171,-4.88,118.5025,173.29,-97.0645,94.2,0,0,62.8,-0.481,-7.4625,-2.6,-2.73175,-0.20325,-38.9025,-10.4875,-9.64925,0,0.08,0.168
2,7.75,361.3248,-10.6875,-38.493,0.41515,-5.485,119.7,172.2025,-92.057,94.2225,0,0,62.0975,-0.2725,-7.355,-3.08,-2.68675,-0.35975,-39.505,-10.53725,-9.68925,0.01175,0.08,0.158225
2,8.25,359.3036,-10.765,-42.328,0.4159,-5.025,120.125,172.715,-89.966,94.245,0,0,63.1,-0.4305,-7.8,-2.4475,-2.144,-0.201,-39.505,-10.5775,-9.7195,0,0.07975,0.107275
2,8.75,360.661,-10.9425,-39.82225,0.405375,-5.61,120.37,175.48,-80.17875,93.89,0,0,64.385975,-0.432,-10.16,-3.27,1.05175,0.1835,-38.805,-10.618,-9.7595,0,0.07975,0
2,9.25,361.731625,-10.9875,-31.8545,0.38235,-3.78,120.1775,188.4,-52.05375,93.8675,0,2.127225,66.929,-0.98725,-4.0775,-1.5875,7.16,1.86475,-35.435,-10.64825,-9.77975,0.01225,0.08,0
2,9.75,361.7254,-10.9875,-9.74525,0.39625,-1.81,120.972725,197.7225,-17.28175,93.8675,19.94575,5.827475,68.195,-1.123,-2.0875,-1.7325,18.564,4.6155,-31.7075,-10.65825,-9.80025,0.029,0.09,0.03755
2,10.25,363.128,-11.01,-13.04725,0.297425,-2.315,122.88,204.06,11.63975,94.1225,29.685,8.19675,64.81475,-0.8425,-1.5425,-0.8775,24.79925,6.39975,-28.32,-10.6395,-9.8105,0.09,0.11,0.026575
2,10.75,362.8948,-11.0325,-1.158,0.351,-0.655,124.8425,209.3125,23.41275,94.045,40.511,12.5585,59.775,-1.4435,-1.7175,-0.655,33.18575,9.71475,-26.215,-10.6495,-9.83,0.16,0.15975,0.19195
2,11.25,363.912775,-10.8,10.31325,0.4945,1.22,126.845,212.225,30.97175,94,48.67675,19.22325,53.65,-1.7575,-2.23,-1.41,55.93925,12.99825,-24.9,-10.68975,-9.85025,0.1645,0.1895,0.5475
2,11.75,363.8466,-10.6775,10.83125,0.49825,0.6,121.605,216.0575,40.58475,94.0225,54.73075,19.29175,47.89,-1.318,-1.3775,-1.78,75.91,17.04875,-24.1,-10.8395,-9.9505,0.17225,0.18975,0.5965
2,12.25,363.74705,-10.5,11.19325,0.22855,-0.0599999999999998,118.345,218.315,54.21525,94.0225,65.9155,22.426,42.78,-1.587,-1.6325,-0.6775,81.32,17.93875,-22.7025,-10.7795,-9.90075,0.18,0.21925,0.70975
2,12.75,363.140175,-10.3,18.88,0.2655,0.0700000000000001,117.63,222.27,66.54075,94.0225,71.53175,24.2335,38.87,-0.7155,-1.11,-1.455,99.035,19.0215,-21.10075,-10.6405,-9.821,0.16675,0.24975,0.730425
2,13.25,363.1192,-9.9775,27.4285,0.3039,1.3,118.3425,222.7525,63.54375,93.9675,78.3205,31.6315,36.3925,-0.695,-2.055,-1.6325,88.5925,20.63,-21.1005,-10.5215,-9.771,0.2145,0.279,0.8295
2,13.75,361.833775,-9.6,34.02,0.311675,2.345,119.3875,223.6975,61.9245,93.9675,74.14425,24.408,36.7775,-0.672,-2.4,-0.98,88.8,22.63175,-20.42575,-10.4315,-9.72175,0.186,0.27925,0.98975
2,14.25,362.711625,-9.2,18.298,0.2971,0.3625,120.165,224.5575,48.7465,93.9675,76.5965,26.127,37.875,-0.632,-2.32,-1.48,81.9025,19.68225,-21.1075,-10.372,-9.692,0.194,0.27975,0.92425
2,14.75,360.3584,-8.8775,17.4675,0.37095,1.7,120.0975,225.085,44.7495,94.045,74.4175,24.3175,37.4725,-1.13475,-2.455,-2.13,68.5705,17.706,-21.315,-10.33125,-9.68175,0.19225,0.2895,0.80975
2,15.25,359.836,-8.5,16.0315,0.39975,1.4175,120.0975,225.27,40.66075,94.045,57.8895,18.162,38.5675,-0.45575,-3.765,-0.5775,63.986,14.1375,-21.3225,-10.28025,-9.66175,0.1845,0.30975,0.97175
2,15.75,359.127125,-8.355,4.33975,0.4122,0.6875,120.1625,225.7575,24.57525,94.045,47.84175,14.102,40.4575,-0.43575,-5.6275,-1.4325,47.55475,13.84475,-21.1475,-10.22925,-9.63225,0.21,0.2995,1.2495
2,16.25,359.43175,-8.11,1.27475,0.379325,-0.84,120.8125,225.5575,-4.182,94.045,41.487,10.97875,41.625,-0.81825,-3.7775,-1,32.783775,9.94575,-21.44,-10.17825,-9.6125,0.1845,0.27975,1.187275
2,16.75,360.9628,-7.8875,-12.373,0.44715,-1.3,119.77,222.9075,-47.54325,94.1225,21.91725,6.927675,42.965,-0.3625,-4.7775,-1.2,18.9055,4.534,-22.03,-10.15675,-9.6115,0.15225,0.25975,0.7251
2,17.25,360.8478,-7.6325,-28.81,0.38455,-1.9125,119.3875,219.765,-84.54825,94.1225,11.05875,3.3575,45.85,-0.07325,-6.8525,-2.5425,8.79025,1.71225,-22.435,-10.1255,-9.5905,0.07,0.25,0.6477
2,17.75,361.0966,-7.455,-55.78275,0.3864,-2.195,119.51,217.4375,-103.77475,94.1225,0,0,47.9525,0.0295,-10.54,-1.4,0.6645,0.4815,-23.4175,-10.09425,-9.5795,0.03,0.23975,0.53145
2,18.25,360.049,-7.255,-50.4685,0.38625,-1.865,119.6525,211.0225,-108.708,94.2,0,0,50.6975,0.04675,-13.615,-1.7775,-3.3965,-0.03775,-24.9005,-10.08275,-9.56825,0.03,0.2295,0.3095
2,18.75,358.2048,-7.0775,-47.94325,0.3457,-2.3125,120.35,203.9575,-108.71925,94.2,0,0,55.0725,-0.172,-10.675,-2.065,-2.872,-0.192,-26.515,-10.052,-9.5475,0.03,0.18975,0.351
2,19.25,357.073,-6.9,-51.4785,0.31445,-2.2,120.3,196.46,-108.239,93.9675,0,0,59.6075,-0.083,-14.1725,-2.92,-3.194,-0.2165,-29.21,-10.03075,-9.53625,0.02,0.15975,0.139275
2,19.75,356.7334,-6.9775,-44.98175,0.28775,-3.3125,120.9125,190.93,-105.75125,94.2225,0,0,63.2825,-0.30525,-10.84,-1.5,-3.362,-0.15425,-31.7025,-10.01025,-9.535,0.022,0.13,0.118025
2,20.25,356.2238,-7.155,-46.34225,0.2886,-2.665,121.6675,186.8975,-104.6165,94.2225,0,0,64.4425,-0.2565,-10.7525,-1.9875,-2.84325,-0.18075,-33.0075,-9.95175,-9.524,0.00175,0.12,0.09835
2,20.75,357.052975,-7.51,-60.31125,0.2985,-3.02,121.28,183.83,-105.85325,94.145,0,0,63.3375,-0.33525,-15.3375,-3.055,-3.03525,-0.221,-34.2025,-9.90325,-9.523,0.02,0.11,0.156825
2,21.25,357.43775,-7.665,-57.274,0.335,-3.8425,118.6625,181.705,-106.7375,94.1675,0,0,61.9925,-0.432,-10.51,-2.2325,-2.98975,-0.2285,-34.7175,-9.85525,-9.5315,0.0025,0.1,0.157775
2,21.75,356.648425,-7.865,-49.8355,0.325425,-5.2,117.855,180.72,-103.4015,94.1675,0,0,61.3975,-0.208,-9.8425,-3.3875,-2.70775,-0.21775,-35.7025,-9.807,-9.5305,0.021,0.1,0.335575
2,22.25,357.317625,-8.065,-52.81925,0.387,-2.38,122.487725,180.0275,-102.5405,94.1,0,0,64.0775,-0.596,-6.5975,-1.2775,-2.57775,-0.091,-34.76,-9.76875,-9.51075,0,0.09975,0.3375
2,22.75,357.852275,-8.265,-42.93125,0.39065,-3.58,121.5225,179.3375,-101.11975,94.1675,0,0,64.373475,-0.4205,-8.9925,-2.4975,-3.18925,-0.24325,-34.1775,-9.73975,-9.472,0.01225,0.1095,0
2,23.25,357.7323,-8.465,-57.75025,0.422,-3.62,119.665,178.1525,-98.001,94.245,0,0,65.675,-0.32,-9.565,-1.7325,-3.38525,-0.041,-34.6875,-9.69125,-9.43325,0.01,0.09975,0.1365
2,23.75,358.42795,-8.665,-57.15575,0.425,-5.88,119.81,178.565,-99.76975,94.3225,0,0,65.49,-0.614,-8.34,-2.53,-3.74,-0.06775,-35.18,-9.7315,-9.39475,0.003,0.08975,0
3,0.25,354.741875,-8.96,-62.64975,0.587225,-3.89,119.6925,185.0225,-106.25275,93.6,0,0,60.165,-0.3595,-10.4925,-2.765,-3.02025,-0.0155,-31.41,-9.21475,-8.7325,0.03,0.1,0.01465
3,0.75,351.889625,-9.655,-51.618,0.582,-3.425,119.675,186.03,-104.11775,93.6,0,0,58.5955,-0.5065,-12,-7.4375,-2.61525,-0.03,-32.69,-9.24525,-8.7335,0.03125,0.09,0.19995
3,1.25,356.0908,-10.975,-55.394,0.513,-3.3,117.6975,184.3275,-106.58175,93.5225,0,0,58.24075,-0.2035,-9.01,-2.2825,-2.51,-0.06325,-32.89,-9.2855,-8.73425,0.02175,0.09,0.2253
3,1.75,356.4179,-11.5625,-50.09775,0.417,-2.09,118.562725,184.555,-106.763,93.445,0,0,59.54275,-3.2225,-9.4725,-5.42,-2.871,-0.03325,-33.3925,-9.326,-8.76425,0.0215,0.09,0.135525
3,2.25,356.718,-12.4,-46.572,0.411,-3.275,121.5125,185.43,-107.6885,93.445,0,0,59.11025,-0.48125,-9.7075,-12.485,-2.903,-0.03425,-33.395,-9.36575,-8.7845,0.01125,0.09,0.078
3,2.75,358.450125,-14.205,-41.66075,0.40165,-2.775,122.105,185.3225,-108.10575,93.345,0,0,59.1955,-0.4225,-8.67,-2.34,-2.632,0.00125000000000001,-34.5775,-9.40475,-8.81475,0.03,0.09,0
3,3.25,358.2085,-14.605,-48.9055,0.37925,-2.1625,119.675,184.7075,-109.59175,93.2675,0,0,59.382,-1.654,-6.555,-5.925,-2.58325,-0.071,-35.4575,-9.45325,-8.84475,0.0105,0.08975,0.02925
3,3.75,353.27495,-11.9,-46.772,0.236,-2.99,120.7525,184.0225,-110.54025,93.2675,0,0,59.4,-2.0885,-16.365,-9.3625,-3.1405,-0.25975,-35.4525,-9.50175,-8.88475,0.02,0.09,0
3,4.25,357.7503,-12.125,-42.738,0.3634,-2.195,121.87,182.035,-109.695,93.1675,0,0,64.008225,-0.4675,-9.065,-5.3,-2.93075,-0.204,-35.4525,-9.54075,-8.915,0.02,0.09975,0
3,4.75,357.848625,-12.45,-49.9445,0.337,-3.765,123.5775,182.6475,-105.13525,93.245,0,0,64.65575,-0.2985,-10.91,-3.81,-2.77,-0.07775,-34.9425,-9.5795,-8.94475,0.024,0.09975,0
3,5.25,357.259875,-12.76,-44.39,0.353975,-2.8925,124.5075,182.29,-101.70625,93.245,0,0,66.295,-1.049,-10.0825,-2.8875,-3.33775,-0.15775,-36.31,-9.628,-8.97375,0.02,0.09975,0
3,5.75,357.253475,-13.08,-44.846,0.35465,-3.39,125.3425,183.505,-100.93825,93.2225,0,0,66.8,-0.4305,-7.5325,-4.67,-2.87975,-0.30275,-36.21,-9.65675,-9.01225,0,0.09975,0.000975
3,6.25,357.19175,-13.44,-47.168,0.31225,-4.3925,125.9525,183.9725,-102.21925,93.245,0,0,66.59,-0.25125,-7.1175,-2.4625,-2.79125,-0.24325,-35.1175,-9.69575,-9.0315,0.0215,0.09,0
3,6.75,358.456625,-13.6725,-50.532,0.315,-3.07,126.12,183.665,-100.636,93.245,0,0,65.385975,-0.4515,-10.525,-4.3125,-2.38325,-0.34625,-35.1325,-9.7345,-9.0705,0.002,0.09,0
3,7.25,360.15975,-13.735,-44.92375,0.3085,-5.255,126.7975,183.485,-83.14475,93.345,0,0,65.3885,-2.10375,-5.2325,-2.2825,-1.874,-0.05775,-33.97,-9.76325,-9.08975,0.0115,0.08975,0
3,7.75,360.6826,-12.97,-34.172,0.3075,-2.6875,126.1825,183.75,-83.218,93.345,0,0,66.3925,-0.754,-6.84,-1.91,1.8075,0.7425,-33.6825,-9.80225,-9.119,0.01,0.08,0
3,8.25,362.0099,-11.7025,-25.208,0.3049,-1.49,125.63,187.385,-52.2815,93.345,18.7355,3.6845,67.0625,-0.756,-6.7,-2.37,12.211,2.608,-32.87,-9.8215,-9.13825,0.03,0.0795,0.01075
3,8.75,363.1471,-10.6625,-21.802,0.32475,-1.17,124.8575,192.98,-0.833499999999999,93.4225,41.49775,9.399,59.28675,-1.5345,-2.71,-2.665,25.984,5.67,-31.005,-9.8505,-9.1575,0.06,0.0695,0.245975
3,9.25,363.6883,-10.855,-7.474,0.37555,-0.39,123.36,198.93,22.13225,93.4225,60.9315,15.881,53.49575,-1.545,-0.9775,-1.47,32.03625,9.394,-28.625,-9.821,-9.167,0.11,0.12975,0.129
3,9.75,364.0185,-11.08,5.542,0.402,-1.8375,118.38,205.195,36.87925,93.4225,97.103,22.002,49.23325,-1.1205,-1.755,-2.0475,53.7815,12.2225,-26.91,-9.83025,-9.17625,0.13,0.1795,0.337825
