DOY2,HR2,USTAR,TA,WS,FC,H,LE,RH,PA,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,TS_1_1_1,TS_2_1_1,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2
1,0.25,0.03022,-37.279,0,0,-98.9539875,-4.26761,28.51,86.8,-71.9045,0,-0.90315,0,0,-8.287,-7.1518,-21.06975,-23.547,-17.755,-24.31,-19.895,-18.298,362.33
1,0.75,0.02592625,-37.17,0,0,-96.85204593,-3.22849625,27.93,86.85,-71.11125,0,-1.2205,0,0,-8.2,-7.14525,-20.9475,-23.395,-17.705,-24.39,-19.8725,-18.325,362.2
1,1.25,0.02294,-37.21,0,-9.3999999999998e-05,-89.66899282,-3.582002,27.37,86.9,-71.323,0,-1.3017,0,0,-8.17,-7.1605,-21.1075,-23.58,-17.725,-24.53,-20.135,-18.47,361.7525
1,1.75,0.0238355,-37.4595,0,0,-89.4931876255,-4.249852,25.09625,86.9,-72.489,0,-1.3714,0,0,-8.196,-7.167075,-21.085,-23.70325,-17.76775,-24.54425,-20.26375,-18.498,361.615
1,2.25,0.02933,-37.22175,0,0,-99.84838744,-3.4342475,23.875,86.845,-73.5665,0,-1.1921,0,0,-8.19225,-7.149725,-21.0295,-23.66475,-17.81825,-24.48375,-20.36475,-18.49175,361.92
1,2.75,0.0285205,-37.09375,0,0,-89.50550073525,-5.11449,25.6675,86.9,-74.58175,0,-1.229325,0,0,-8.19325,-7.169875,-21.020125,-23.69325,-17.81925,-24.489,-20.442125,-18.46975,361.925
1,3.25,0.026855,-37.2115,0,0,-95.83981626775,-2.5033343918,24.5425,86.9,-71.312,0,-1.2606,0,0,-8.17,-7.1236,-21.01,-23.721,-17.811,-24.464,-20.50325,-18.449,361.76
1,3.75,0.0272582354,-37.239,0,0,-99.309568114,-5.676103,25.622,86.9,-73.064,0,-1.2146,0,0,-8.1845,-7.1262,-20.98775,-23.739,-17.803,-24.4415,-20.46825,-18.383,362.05
1,4.25,0.03074375,-36.887,0,0,-86.73590789075,-3.495194,25.989,86.9,-72.7365,0,-0.968825,0,0,-8.176,-7.135,-21.08175,-23.937,-17.8335,-24.3945,-20.3875,-18.227,362.1
1,4.75,0.027301,-36.9235,0,0,-99.2853,-5.6247,25.9545,86.8425,-74.19,0,-1.228,0,0,-8.207,-7.1642,-21.06325,-23.9525,-17.8105,-24.3185,-20.37375,-18.2145,362.26
1,5.25,0.0255373073,-37.17925,0,0,-111.219643576,-8.56963865405,26.251,86.8425,-72.94825,0,-1.252775,0,0,-8.22325,-7.136475,-21.057875,-23.969,-17.836,-24.245,-20.476625,-18.203,362.3
1,5.75,0.019089,-37.21275,0,0,-83.86804,-3.60792,26.338,86.8425,-71.766,0,-1.0934,0,0,-8.2685,-7.148225,-21.04375,-23.9685,-17.845,-24.224,-20.5825,-18.1955,362.22
1,6.25,0.02056,-37.29225,0,0,-83.536934382,-4.723199,27.261,86.8425,-70.33625,0,-1.258875,0,0,-8.23475,-7.176175,-21.04175,-23.9885,-17.8645,-24.17775,-20.67425,-18.20725,362.175
1,6.75,0.026315,-37.49125,0,0,-99.2177640325,-5.281872,26.0065,86.8,-69,0,-1.3068,0,0,-8.23375,-7.17015,-21.04075,-23.99275,-17.8735,-24.267,-20.762,-18.133,362.515
1,7.25,0.0262075,-37.7075,0,0,-94.0476641935,-3.513215507,24.7965,86.8,-69.733,0,-1.0972,0,0,-8.234,-7.1766,-21.04,-24.0005,-17.9125,-24.3325,-20.84225,-18.068,362.32
1,7.75,0.025533,-37.8275,0,0,-95.95163,-5.048466000075,25.88925,86.84,-68.133,0,-1.0638,0,0,-8.209,-7.17535,-21.08025,-24.01225,-17.9645,-24.29325,-20.855625,-18.08275,362.6225
1,8.25,0.026868,-37.664,0,0,-94.34840631825,-4.0356695,26.556,86.7475,-66.62,0,-0.801,0,0,-8.168,-7.1864,-21.102,-24.0295,-18,-24.243,-20.86125,-18.0865,362.59
1,8.75,0.022644,-37.5395,0,0,-103.70127398,-2.6731652721,24.1615,86.7475,-69.447,0,-1.02485,0,0,-8.235,-7.2014,-21.123,-24.043,-18.032,-24.199,-20.8235,-18.142,362.6275
1,9.25,0.026683,-37.705,0,0,-90.99694810075,-4.563424,21.985,86.885,-72.39825,0,-1.33905,0,0,-8.185,-7.18025,-21.185,-24.095,-18.09,-24.16,-20.885,-18.195,362.3
1,9.75,0.023684,-37.74675,0,0,-86.2003363685,-6.91562625,23.757,86.875,-70.1725,0,-0.9347,0,0,-8.27625,-7.16005,-21.212,-24.1245,-18.11725,-24.138,-20.927,-18.21875,362.62
1,10.25,0.02512,-37.64525,0,0,-107.102625,-5.976811,24.579,86.87,-69.14,0,-0.2722,0,0,-8.303,-7.163,-21.2515,-24.16975,-18.14625,-24.098,-20.901,-18.254,362.81
1,10.75,0.020223893275,-37.4685,0,0,-91.790325,-4.571995,25.193,86.86,-71.305,0,0,0.102942625,0,-8.3215,-7.199,-21.2665,-24.221,-18.1755,-24.114,-20.828,-18.3155,362.7
1,11.25,0.022215,-37.31,0,0,-95.99189,-8.049589564525,26.7345,86.93,-71.69125,0,0,0.656465125,0,-8.275,-7.1992,-21.27,-24.2675,-18.1965,-24.0235,-20.81625,-18.295,362.8
