DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,TA,RH
1,6.25,-0.183176,-0.0485,0.821421,-3.56384,1.80672,0.257154,-8.3754875,419.81,3.16695,0.683853,0.573175,0.382223,0.11144,-2.174445,-1.795327,-8.696,95.6885
1,6.75,-0.192345,3.11231,0.23238975,-3.5642275,1.8366,0.259087,-8.335395,420.151,3.14444,0.670148,0.54741,0.362367,0.110944,-2.137746,-1.72135,-8.602,94.7919
1,7.25,-0.172044,-0.358387,0.8959315,-4.23087,1.70518,0.231283,-7.9828775,419.532,3.33865,0.69892,0.526843,0.353866,0.11131,-1.931944,-1.559889,-8.5135,95.5182
1,7.75,-0.21625925,0.363726,-0.834975,-2.17748,1.79248,0.25988025,-8.01915,420.461,3.3411,0.732615,0.5620675,0.39005225,0.11882,-1.178211,-0.9166579,-8.5625,92.70165
1,8.25,-0.21629475,-0.3197495,-0.124502,-3.28913,1.781045,0.23487325,-8.0573575,420.226,3.2810475,0.6942255,0.5645955,0.37686075,0.12396525,2.123838,1.796221,-8.361,93.44525
1,8.75,-0.25480475,3.4970225,-0.91884175,-4.88735,1.870845,0.293677,-7.8632525,419.672,3.21229,0.749705,0.63338075,0.39128425,0.139914,11.99654,10.13051,-8.2635,92.235525
1,9.25,-0.245243,12.9755,-2.60458,-5.77306,1.9588075,0.307306,-8.14106,420.5085,3.234975,0.838349,0.648672,0.42386,0.162565,25.1944,21.19389,-8.4235,89.352775
1,9.75,-0.292103,-0.841451,-6.25341,-3.57177,2.33156,0.352903,-7.432525,419.6985,3.37672,0.874404,0.692514,0.462706,0.173777,44.58533,37.43857,-7.7055,90.0529
1,10.25,-0.28229775,-7.9316825,-5.97512,-5.49991,2.0822275,0.38562075,-7.3382775,419.1625,3.3202625,0.8939085,0.7126135,0.503478,0.179905,65.6452425,55.095615,-7.62275,89.4324
1,10.75,-0.306322,-29.173275,-18.1071,-5.2387025,2.21047,0.3729545,-6.636,418.20925,3.33616,0.8708185,0.6876015,0.5271405,0.20038025,85.12223,71.35792,-6.95625,88.751325
1,11.25,-0.31513275,-22.8376,-17.30015,-3.919455,2.2025075,0.412602,-6.552745,417.29775,3.4607,0.9243465,0.758798,0.50919575,0.219438,105.361775,88.398125,-7.03125,86.5602
1,11.75,-0.33921475,-19.341275,-15.504675,-6.48963,2.226835,0.36549075,-6.38064,417.61625,3.40199,0.962645,0.81486525,0.476172,0.213174,111.74985,93.7570675,-6.64,86.164775
1,12.25,-0.3068135,-1.2791375,-7.096505,-4.1956875,2.2630475,0.381899,-6.09272,417.31675,3.50322,0.93923175,0.8576495,0.50285125,0.2107035,105.865125,88.823345,-6.368,86.8722
1,12.75,-0.32288625,-10.9200825,-9.51752,-4.0701775,2.339175,0.34617075,-5.81372,416.896,3.47245,0.96702,0.7902175,0.45935025,0.196084,108.8438,91.307085,-6.124,83.210675
1,13.25,-0.25955725,-14.11755,-2.49272,-4.13416,2.286015,0.34463925,-5.47161,416.6025,3.3797375,0.95365075,0.8265395,0.47720225,0.22362925,100.541235,84.3584775,-5.78475,83.8102
1,13.75,-0.314937,3.10032,-2.436345,-4.1284175,2.39144,0.351949,-5.20502,416.67125,3.3618775,1.019315,0.848132,0.483649,0.211126,97.666335,81.9296625,-5.519,80.5381
1,14.25,-0.3266875,6.473835,-2.953245,-2.349045,2.176995,0.35775,-5.2373175,416.742,3.38965,1.016725,0.830927,0.4747575,0.2049445,88.96998,74.65472,-5.549,82.126025
1,14.75,-0.24720375,-13.5957775,-12.5831,-1.82601,2.32528,0.3530185,-4.81836,415.9765,3.4823675,0.928243,0.8740485,0.4750075,0.188459,74.05137,62.13891,-5.135,82.4384
1,15.25,-0.27224425,6.1672125,1.78583,-2.36373,2.3163175,0.31283875,-4.8036725,416.678,3.5913,0.98198275,0.82702175,0.4335925,0.1720665,59.10804,49.62103,-5.117,82.0665
1,15.75,-0.268461,3.63277,-0.275946,-1.1907685,2.301995,0.338147,-4.803065,418.05175,3.66184,0.941275,0.745923,0.454638,0.14517625,54.13216,45.45071,-5.1195,82.0905
1,16.25,-0.283618,-1.32451,0.554676,-3.62674,2.035615,0.298532,-4.756225,417.104,3.6361825,0.840166,0.723451,0.455786,0.14635425,33.98667,28.56462,-5.06,84.149075
1,16.75,-0.22599875,0.802042,-2.19558,-3.78367,1.74863,0.272669,-4.6587275,418.3765,3.61686,0.720548,0.636859,0.408628,0.123391,17.78087,14.97575,-5.0105,85.206
1,17.25,-0.240213,-0.92393925,0.96254925,-4.3945325,1.79276,0.2600715,-4.63664,417.69775,3.7080275,0.716436,0.55683375,0.37172775,0.11625225,3.888715,3.255172,-4.979,83.8931
1,17.75,-0.18294325,0.57933425,-1.4067675,-4.86758,1.6604,0.26300475,-4.83299,417.88125,3.7436675,0.69928775,0.51089375,0.35023275,0.11309925,-1.007357,-0.848112,-5.193,87.2037
1,18.25,-0.1818215,-9.09197,-3.3407325,-9.3685975,1.9150325,0.26962875,-4.832955,418.642,3.81305,0.69172075,0.52883425,0.3856225,0.11583325,-2.468481,-2.071875,-5.20525,86.297175
1,18.75,-0.199263,-2.49921,-3.03075,-8.45518,1.68247,0.25301775,-5.00929,420.27475,3.800295,0.717116,0.547452,0.3807545,0.1248815,-2.276871,-1.911901,-5.339,88.1446
1,19.25,-0.16143875,-5.50397,-7.680255,-4.559785,1.70463,0.257616,-5.14414,419.9035,3.80238,0.709099,0.558582,0.380898,0.12323275,-2.411323,-1.94563,-5.326,89.748425
1,19.75,-0.1991385,-3.96351,-2.2594975,-4.20158,1.7692925,0.26108075,-5.60764,418.016,3.7198425,0.69216325,0.556773,0.3893265,0.11766475,-2.229898,-1.872402,-5.9315,87.7627
1,20.25,-0.190157,-6.1984825,-0.09873775,-3.49164,1.6928175,0.2639535,-5.8813675,418.831,3.657595,0.72208725,0.5479055,0.380124,0.10409525,-2.349868,-1.972443,-6.201,88.9501
1,20.75,-0.235727,-5.26855,-2.15667,-3.767515,1.8803,0.2535295,-5.9919,418.044,3.53722,0.7235285,0.5409965,0.35274475,0.1066395,-2.479848,-2.081887,-6.16275,88.5195
1,21.25,-0.199192,-2.32097,-1.8185825,-1.653475,1.70707,0.24038075,-6.21249,417.31875,3.333565,0.7075995,0.59202675,0.36653925,0.1055025,-2.341598,-1.965747,-6.535,91.184925
1,21.75,-0.2169815,-6.77556,-3.7372625,-1.471575,1.77344,0.2454015,-6.3647725,417.203,3.25938,0.7308645,0.541636,0.3852415,0.1162995,-2.433708,-1.999408,-6.60525,92.70635
1,22.25,-0.20692375,-2.563615,-4.9949725,-2.393825,1.9590725,0.25127425,-7.03952,417.08575,3.2394,0.72859425,0.6047345,0.36341825,0.11077475,-2.669851,-2.212751,-7.3425,93.3017
1,22.75,-0.199865,-3.2324825,-3.13555,-1.4086925,1.88486,0.233288,-6.92671,416.65775,3.171555,0.71793125,0.60415125,0.37048175,0.1077925,-2.672284,-2.179246,-7.0865,93.4467
1,23.25,-0.1791295,-0.66079,-0.879347,-1.9277,1.69961,0.2378175,-7.06279,417.17125,3.28956,0.6794325,0.535275,0.3794505,0.117102,-2.662495,-2.213442,-7.115,94.51595
1,23.75,-0.20187525,-3.573605,-3.331955,-3.1398175,1.810495,0.24719625,-7.27607,417.4295,3.374175,0.70732975,0.53963775,0.36664075,0.121307,-2.477472,-2.015126,-7.276,95.876275
2,0.25,-0.204432,-9.85801,-1.84711,-3.5831125,1.78139,0.243945,-8.56835,419.5335,3.58155,0.661568,0.510859,0.386487,0.121034,-2.787738,-2.309176,-8.725,93.4152
2,0.75,-0.2013755,-6.09364,-1.41826,-2.396225,1.698495,0.248476,-8.55271,418.263,3.577585,0.6612775,0.5253305,0.36810525,0.114448,-2.5786305,-2.1153265,-8.8055,93.9636
2,1.25,-0.2320875,-3.78439,-2.85549,-2.03766,1.9379525,0.259314,-8.86729,417.75875,3.484975,0.756183,0.549697,0.3608815,0.1090945,-2.2467805,-1.8552255,-9.17225,94.3328
2,1.75,-0.25215075,-3.7647525,-1.10547,-3.201655,1.9917,0.242845,-8.6819475,419.14,3.4924,0.78683175,0.5962,0.37034675,0.112326,-2.3104295,-1.859862,-8.996,95.0258
2,2.25,-0.20848175,-5.221335,-1.741965,-3.42622,2.07131,0.251936,-8.90961,417.959,3.4334375,0.769213,0.585505,0.38362725,0.10972675,-2.0795605,-1.676746,-9.223,94.9412
2,2.75,-0.192887,-6.8887575,-1.6310325,-2.23832,1.8352775,0.2287505,-8.94172,418.3855,3.41569,0.74621175,0.5181805,0.36617,0.1053735,-1.857528,-1.511107,-9.257,92.4326
2,3.25,-0.2051775,-8.053975,-3.7012375,-3.63888,1.67111,0.241104,-8.985475,417.9375,3.463305,0.66501375,0.5068225,0.3801875,0.10443675,-1.977291,-1.602175,-9.2465,94.0888
2,3.75,-0.1528555,-8.65966,-5.7569475,-4.86342,1.7492725,0.248537,-8.80746,418.1955,3.44501,0.66903925,0.519511,0.387686,0.116256,-2.131503,-1.718141,-9.016,93.637725
2,4.25,-0.155771,-11.7388,-2.7050225,-3.92314,1.93794,0.283583,-8.867015,418.03825,3.501425,0.70414825,0.527553,0.3730075,0.11765125,-1.9332495,-1.5496035,-8.92475,93.98065
2,4.75,-0.215749,-14.0523,-1.35408,-2.76606,2.0213875,0.2818875,-8.881735,417.24175,3.4857325,0.76362425,0.5713225,0.40805475,0.116036,-2.0984095,-1.73075,-9.0425,94.1709
2,5.25,-0.23729375,-11.517075,-2.9270575,-2.72723,1.93126,0.250352,-8.8067525,416.0605,3.5125275,0.740555,0.568116,0.419013,0.117946,-2.4939205,-2.0235385,-9.04725,95.405875
2,5.75,-0.1972015,-12.5388,-0.4570755,-1.861985,1.98033,0.2873935,-8.79673,417.214,3.521855,0.8103005,0.59132675,0.41627875,0.128126,-2.561819,-2.0882125,-8.9635,95.2009
2,6.25,-0.233544,-13.2321,-1.759415,-2.25854,1.972415,0.29942725,-8.9761225,418.249,3.542155,0.71979775,0.58558275,0.4240915,0.120704,-2.7478495,-2.2473015,-9.277,95.7635
2,6.75,-0.2140325,-12.25875,-1.22106,-2.54449,1.97536,0.2809595,-9.3969475,418.2405,3.48079,0.718211,0.57597225,0.41445725,0.117312,-2.477855,-2.053298,-9.8555,93.9477
2,7.25,-0.208587,-5.05753,-1.18973,-5.077785,2.061315,0.289178,-9.1614425,418.17275,3.520895,0.769646,0.570308,0.397253,0.124913,-1.5600885,-1.2474025,-9.4695,92.824
2,7.75,-0.232871,-5.5918325,-0.25330575,-3.945565,2.11828,0.31185075,-9.14292,419.0065,3.58478,0.80399425,0.6370755,0.43808375,0.1353585,1.356795,1.134839,-9.4125,94.5185
2,8.25,-0.24312825,-8.6313775,-2.70657,-3.9271275,2.16884,0.3212625,-8.99052,418.83275,3.58779,0.87292975,0.6453545,0.48569225,0.173012,13.414925,11.289035,-9.172,91.3795
2,8.75,-0.306827,-20.8262,-2.671345,-5.7225025,2.142165,0.33407925,-8.39519,418.6865,3.62563,0.8643825,0.63801275,0.50484125,0.193732,34.59748,29.000495,-8.6965,93.7642
2,9.25,-0.2448915,-19.5441,-0.186265,-3.8197125,2.41976,0.3445135,-7.8625075,418.10675,3.6209,0.9092495,0.65343675,0.51992325,0.20849475,63.20288,52.9814925,-8.196,90.445
2,9.75,-0.350847,-40.3824,-5.747015,-4.595845,2.40509,0.394426,-7.8741,418.13,3.71513,1.02573,0.691661,0.553659,0.223114,97.57176,81.79573,-8.21,89.902225
2,10.25,-0.3459935,-26.2882,-20.126325,-7.0722975,2.416095,0.3845635,-7.35414,416.462,3.607285,0.98202425,0.76589825,0.55155925,0.2479585,139.5831,117.076,-7.641,87.73725
2,10.75,-0.3468865,-61.618275,-23.505,-8.425055,2.49995,0.397985,-7.62373,416.376,3.50309,0.97304,0.76595,0.55957,0.28432,161.6924,135.6082,-7.624,85.1969
2,11.25,-0.363603,-54.1828,-17.1152,-6.536445,2.41265,0.407636,-6.93056,417.69,3.49443,0.95266,0.707814,0.568234,0.275103,170.202575,142.683075,-7.295,81.7296
2,11.75,-0.367504,-31.0633,-7.951565,-7.72631,2.33819,0.413067,-6.76066,417.5185,3.6160675,1.05631,0.812364,0.592317,0.280657,187.976775,157.6352,-7.26,78.8603
2,12.25,-0.459912,-3.54042,-4.0230825,-4.1528,2.30324,0.437721,-6.59416,417.544,3.6110275,1.096455,0.8552105,0.576337,0.278256,201.5253,169.0124,-7.068,78.45945
2,12.75,-0.449213,-14.103175,-15.65015,-3.1196875,2.464165,0.41862075,-6.4642375,416.501,3.47253,1.0570075,0.7862735,0.57669725,0.278823,211.3542,177.2517,-6.7835,75.4701
2,13.25,-0.367714,-37.989475,-7.607465,-3.048305,2.51854,0.402668,-6.52723,416.298,3.6120075,1.13014,0.870541,0.572183,0.2759225,240.4984,201.6136,-6.542,75.641875
2,13.75,-0.43115,-40.44,-13.45875,-3.3179475,2.63754,0.375937,-6.20883,416.53,3.56194,1.09791,0.862251,0.572401,0.284529,238.282,199.8414,-6.353,73.768475
2,14.25,-0.39375825,-17.8044,-5.18895,-3.34468,2.62405,0.38523725,-6.24245,416.5775,3.650285,1.09473,0.876417,0.608455,0.275037,233.5691,195.8046,-6.548,73.047
2,14.75,-0.35326825,-22.05925,2.081655,-1.488105,2.63189,0.42260225,-5.99156,416.752,3.534195,1.09899,0.833159,0.610008,0.256174,187.7114,157.3602,-6.338,70.151725
2,15.25,-0.4194045,-18.361225,-3.942235,-1.650485,2.5553775,0.4020435,-5.999175,417.029,3.42658,1.086275,0.89009825,0.58331775,0.24475825,142.8491,119.7525,-6.3205,69.76635
2,15.75,-0.3273375,-14.12235,-2.73831,-1.55092,2.530345,0.4104655,-6.195725,417.7545,3.49788,1.04407,0.8049945,0.5734775,0.223472,116.241525,97.44559,-6.5335,70.08275
2,16.25,-0.36091,-10.7182175,-10.9176,-3.21802,2.4465575,0.3684955,-6.24012,417.553,3.472835,0.9531775,0.769677,0.6140745,0.194672,88.32702,74.065495,-6.579,71.2143
2,16.75,-0.2910105,-5.73926,-0.3652915,-3.96028,2.457295,0.3701865,-6.07534,417.87875,3.5058775,0.902076,0.6910865,0.5118525,0.1635205,58.6421925,49.21998,-6.3985,74.10325
2,17.25,-0.26252,-8.70809,1.6750625,-1.7980725,2.2617325,0.358017,-6.44383,417.752,3.5962175,0.838007,0.651054,0.5314195,0.147104,29.9379825,25.09404,-6.72225,75.2358
2,17.75,-0.271427,-13.12435,-7.84158,-2.92844,2.12126,0.331646,-6.522485,418.057,3.58872,0.812453,0.6220715,0.481716,0.150637,7.9857345,6.69112975,-6.8345,75.4695
2,18.25,-0.230362,-10.25157,-4.11673,-2.82888,2.082085,0.312254,-6.680805,418.969,3.58639,0.7336735,0.543861,0.4757185,0.1446925,-0.38180515,-0.2712084,-7.02,74.9806
2,18.75,-0.24317925,-12.10655,-3.424285,-6.17304,2.1035975,0.285861,-6.7621225,419.0105,3.61298,0.71011975,0.62205825,0.4363295,0.13547575,-2.7013835,-2.19023425,-7.10275,75.93405
2,19.25,-0.2172825,-2.920805,-1.941755,-1.10217,1.9593775,0.2836825,-6.93313,419.00725,3.583815,0.7751445,0.5802805,0.420332,0.1374035,-3.27046925,-2.7211665,-7.388,77.9174
2,19.75,-0.19138,-4.95867,-2.740055,-3.3466025,1.99473,0.262221,-7.127865,419.494,3.631165,0.7389165,0.5324135,0.4203735,0.127098,-3.064947,-2.5565805,-7.4655,78.7993
2,20.25,-0.2136665,-4.5872,-1.6044815,-2.11083,2.0195775,0.27622225,-7.2965125,419.618,3.6692,0.6824875,0.552566,0.42065925,0.126503,-2.8260785,-2.31536325,-7.63675,81.29125
2,20.75,-0.217974,-8.4463575,-3.544935,-3.70735,1.9733975,0.294016,-7.375755,420.9685,3.6241,0.705329,0.57829,0.4199855,0.12814875,-2.90418175,-2.421224,-7.68275,82.7175
2,21.25,-0.2065825,-7.30316,-4.9514,-2.5674,2.1395125,0.27243175,-7.88534,420.50575,3.652945,0.71106175,0.57567225,0.41186725,0.129839,-2.70821775,-2.23214825,-8.2005,84.6994
2,21.75,-0.2236175,-8.5540725,-1.02464875,-2.95976,1.9499525,0.26211875,-8.022715,419.65325,3.6226,0.761628,0.5653435,0.404531,0.115438,-2.78136125,-2.269579,-8.33575,86.2563
2,22.25,-0.205006,-7.095915,-1.375855,-4.1732325,1.922505,0.2635415,-8.28978,420.2615,3.49755,0.6922825,0.537894,0.405093,0.119617,-2.75811625,-2.31537775,-8.5795,87.226825
2,22.75,-0.191257,-3.07566,-1.8943225,-5.10919,1.99177,0.2330005,-8.416455,420.3715,3.48229,0.7911145,0.5585055,0.3872405,0.117835,-3.13405925,-2.571021,-8.7045,86.2177
2,23.25,-0.195541,-1.66766,-1.3429875,-2.32762,1.89947,0.244022,-8.45723,418.799,3.5059725,0.734146,0.520765,0.382596,0.121113,-3.10718875,-2.59480925,-8.734,91.6343
2,23.75,-0.18818875,-6.7057875,-2.946065,-3.2506175,1.765775,0.271661,-8.449295,419.99475,3.5879425,0.6558555,0.5386995,0.3730775,0.11626725,-3.143948,-2.58580425,-8.75,93.070525
3,0.25,-0.14701175,-11.395175,-3.6770425,-4.26095,1.688895,0.231923,-2.00865,421.03175,4.42016,0.5611735,0.42856875,0.3831005,0.11523625,-3.886324,-3.199733,-2.4555,77.4937
3,0.75,-0.140359,-13.943525,-6.434455,-3.94751,1.62513,0.2360335,-2.222755,420.85075,4.4151775,0.54524,0.412838,0.3805655,0.113011,-3.8986405,-3.212263,-2.6215,79.883175
3,1.25,-0.138096,-10.438525,-2.863315,-3.58487,1.64212,0.21213775,-2.491775,420.9385,4.40946,0.584202,0.3797845,0.37907975,0.10415225,-3.6684095,-3.046603,-2.889,80.2763
3,1.75,-0.122269,-9.03522,-5.996435,-3.2346225,1.53782,0.205114,-2.510995,421.488,4.399955,0.520311,0.40484075,0.355918,0.10455325,-3.670865,-3.0166905,-2.894,81.987375
3,2.25,-0.1373645,-14.9562,-3.453495,-2.578185,1.47661,0.21536075,-2.87878,421.9865,4.40479,0.522476,0.359985,0.351425,0.112988,-3.6305465,-3.0309565,-3.304,81.0803
3,2.75,-0.164794,-12.37185,-4.7467375,-2.304465,1.395345,0.22331,-2.85419,421.559,4.43994,0.516187,0.389646,0.3591855,0.108042,-3.6518055,-2.9876965,-3.261,80.81745
3,3.25,-0.13578925,-19.6878,-3.81853,-3.8509525,1.47421,0.20898075,-3.19888,422.541,4.40327,0.4946825,0.3765085,0.3700265,0.106905,-3.6375075,-2.977247,-3.586,82.5729
3,3.75,-0.19693175,-11.07015,-2.75711,-3.5187025,1.46619,0.22023725,-3.309745,422.94,4.421,0.56603475,0.3916345,0.35420925,0.100502,-3.547994,-2.925102,-3.718,82.1782
3,4.25,-0.14889125,-15.64475,-6.1888575,-2.08468,1.47356,0.21572775,-3.5889,423.141,4.4737675,0.556822,0.398784,0.3538345,0.1062545,-3.56789,-2.955939,-3.96075,83.610575
3,4.75,-0.1372285,-9.791875,-6.666195,-3.2575675,1.61092,0.236735,-3.67521,423.12125,4.4966,0.56677075,0.4359635,0.3585995,0.11985475,-3.623812,-3.010608,-4.066,84.4732
3,5.25,-0.119882,-15.5067,-3.1447275,-6.8312875,1.6449525,0.22121,-3.86178,424.277,4.39456,0.560388,0.419691,0.345328,0.112361,-3.6231545,-3.0057715,-4.227,85.363675
3,5.75,-0.13288775,-13.2212,-3.470695,-2.9586075,1.52366,0.239707,-4.0775,425.46425,4.37738,0.573149,0.4237,0.355192,0.111581,-3.500172,-2.881151,-4.443,86.6953
3,6.25,-0.1502395,-9.12903,-2.70828,-4.05508,1.46248,0.22937575,-4.20243,423.997,4.33021,0.55484675,0.45189275,0.35499,0.120438,-3.188644,-2.6270905,-4.70875,86.9181
3,6.75,-0.14519625,-9.39562,-3.4193625,-2.19228,1.6861625,0.22231075,-4.20538,425.596,4.3784975,0.645912,0.428734,0.39717625,0.125796,-1.6958475,-1.380023,-4.57125,88.405775
3,7.25,-0.16317925,-14.349,-7.14207,-5.223255,1.70244,0.277963,-3.74687,425.2045,4.278825,0.688886,0.502811,0.41705,0.173479,7.160516,6.0923395,-4.102,83.80715
3,7.75,-0.2159215,-25.0071,-12.689425,-3.1229075,1.94911,0.306899,-3.0687,424.7295,4.2863275,0.802717,0.580866,0.440283,0.200987,32.0329,26.904485,-3.458,82.42955
3,8.25,-0.224589,-35.7485,-14.932675,-4.571415,1.924765,0.315247,-2.181635,422.615,4.4002975,0.878319,0.707737,0.476865,0.2393765,67.728115,56.81345,-2.694,80.249725
3,8.75,-0.279619,-43.739375,-22.027275,-3.3031475,2.16815,0.363826,-1.800755,421.43675,4.28181,0.944651,0.784797,0.528506,0.25683,100.461665,84.301285,-2.246,74.3607
3,9.25,-0.3465365,-42.518125,-13.92095,-1.61358,2.33278,0.35223275,-1.35607,420.426,4.37551,1.0162075,0.81184425,0.54994725,0.27136,135.99205,114.04275,-1.758,72.755975
3,9.75,-0.427074,-39.4302,-9.110215,-0.4084205,2.57445,0.394428,-0.761162,419.74425,4.22872,1.0824,0.855358,0.539068,0.267861,189.44925,158.90355,-1.245,68.14755
3,10.25,-0.364789,-34.142625,-7.1056775,-2.18877,2.5702625,0.409157,-0.221098,419.591,4.13038,1.12417,0.945568,0.595564,0.297346,227.92445,191.13875,-0.63425,63.855
3,10.75,-0.390544,-44.988625,-20.57585,-1.581655,2.42461,0.428927,0.283429,419.891,4.0899875,1.1527325,0.98674675,0.59859175,0.31138625,245.2144,205.6101,-0.19,60.3661
3,11.25,-0.4157645,-37.6026,-20.5685,-0.8460375,2.59449,0.41952075,0.6261,419.42,4.08257,1.187495,1.02646,0.6304335,0.3381005,227.27295,190.52735,0.104,57.0351
3,11.75,-0.397608,-48.196725,-11.88745,-1.51684,2.750475,0.455909,0.9544435,419.224,4.1700575,1.278105,1.075485,0.637454,0.34355,277.6921,232.87755,0.404,55.856975
3,12.25,-0.403453,-25.4498,-22.4865,-1.1723,2.61285,0.5037375,1.22054,419.4985,3.936175,1.28745,0.990254,0.6917635,0.3588195,333.30655,279.48605,0.9265,53.242325
3,12.75,-0.486783,-38.8799,-14.8736,-0.3925975,2.533245,0.495654,1.512745,419.0375,3.9776725,1.19285,1.058555,0.702799,0.373569,311.1895,260.91735,1.092,51.874125
3,13.25,-0.536664,-19.68055,-7.21778,-0.614056,2.763165,0.4838105,1.717995,419.2075,4.012265,1.31127,1.042365,0.6394505,0.3530015,346.2866,290.37245,1.343,49.817975
3,13.75,-0.48866525,-33.5762,-10.46902,-0.117078,2.5864675,0.46447,1.863385,419.174,4.010155,1.229345,1.07405,0.646186,0.3773315,295.0024,247.38825,1.5165,47.622725
3,14.25,-0.453704,-37.9403,-12.7388,-0.90748,2.68561,0.481302,2.147025,418.2005,3.99256,1.2752475,1.059355,0.67485375,0.34696525,267.80515,224.57525,1.636,47.9975
3,14.75,-0.452434,-47.6202,-7.32377,-0.861271,2.6030525,0.42865075,2.23308,418.885,4.0848,1.2313475,1.0121075,0.6715435,0.2962175,236.4829,198.2895,1.887,48.1783
3,15.25,-0.41220475,-29.2432,-11.3395975,-1.40914,2.581295,0.401686,2.4783425,418.902,4.15226,1.2398375,0.915815,0.642251,0.298889,176.65245,148.17245,1.97825,48.624125
3,15.75,-0.436103,-30.9065,-3.5121,-0.59992175,2.6101125,0.4402405,2.290595,419.0605,4.138425,1.19727,0.89944975,0.658016,0.2712415,159.41505,133.72375,1.911,48.9252
3,16.25,-0.35689075,-45.404525,-12.1103,-2.33253,2.8165925,0.40420675,2.2733225,419.057,4.12986,1.2366625,0.9015415,0.618364,0.237976,128.5423,107.83445,1.8785,49.1512
3,16.75,-0.3571615,-42.225725,-15.178825,-1.02519,2.81538,0.415635,2.1227775,418.981,4.09965,1.13758,0.8568225,0.62049325,0.207267,84.13622,70.57123,1.62275,50.0421
3,17.25,-0.322982,-18.52955,-12.337025,-3.98074,2.571435,0.381833,2.08229,418.934,4.20305,0.98842675,0.80398075,0.6132225,0.17819,60.032765,50.36577,1.58,50.5065
3,17.75,-0.22901,-19.5895,-5.319405,-5.32935,2.48777,0.36092225,1.7713825,419.14375,4.14929,0.92933725,0.73686125,0.56904425,0.162397,39.485195,33.136655,1.30075,51.37885
3,18.25,-0.201862,-15.267575,-1.360225,-4.247635,2.25539,0.3066145,1.453175,419.7995,4.23339,0.8292065,0.62682075,0.4963955,0.1455155,13.25356,11.1942,0.9785,52.7106
3,18.75,-0.2041505,-15.1626,-9.98988,-5.90513,1.9136575,0.278504,1.07454,420.821,4.2225675,0.765429,0.587305,0.478859,0.143972,-0.4263194,-0.3341697,0.562,55.06895
3,19.25,-0.193568,-11.12265,-8.2623475,-3.67322,2.036455,0.29720075,0.88453525,421.10625,4.2633,0.68895375,0.57664975,0.455244,0.13823625,-4.248131,-3.5035725,0.45375,57.985675
3,19.75,-0.1942765,-6.98779,-6.584185,-2.87962,1.99854,0.272526,0.594628,421.71375,4.21027,0.77673,0.517341,0.439667,0.124202,-4.3254495,-3.554393,0.095,58.85255
