DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,SG_1_1_A,SG_2_1_A,CO2
1,0.25,0.925974058399999,15.812986615,45.58382502475,0.449299999999999,-0.203300000000003,-0.662600000000001,89.09,0.45129283235,92.36,1.653575,13.3575,0.1097565781,2.05095375,-0.61075,8.20375,-0.684250000000001,-1.51355,-1.44325,-0.854775,-1.1130875,-1.193425,424.665
1,0.75,1.468376533725,26.63110513875,36.96082328,0.314,0.292349999999991,-0.665,90.2,0.52626566575,92.3075,1.5273,12.93575,0.179960277,1.769924,-0.636400000000001,9.095,-0.606700000000004,-1.4088,-1.44370000000001,-0.811850000000002,-1.0247,-1.23147500000001,425.245
1,1.25,1.1803472435,34.006871306,27.101215256,0.4405,-0.125950000000013,-0.7008,89.825,0.434933244,92.3,1.93765,14.884,0.1827015946,1.7799715,-0.692400000000001,8.645,-0.853100000000003,-1.4927,-1.5072,-0.8919,-1.234025,-1.37222500000001,422.6
1,1.75,1.3549950531,28.679864651,66.72842,0.526175,0.466399999999997,-0.718800000000002,90.245,0.4745442112,92.31,1.5483,14.106,0.183877359675,1.7817995,-0.701,8.6365,-0.956200000000002,-1.5002,-1.5215,-0.92665,-1.34115,-1.41500000000001,422.7725
1,2.25,0.9529963295,31.766977172,71.922606334,0.50075,0.438949999999995,-0.7944,90.175,0.4957065448,92.3,1.5923,13.811,0.1798795064,1.7505295,-0.767600000000001,8.79799999999999,-1.0058,-1.52795,-1.52075,-0.9369,-1.40035,-1.45017500000001,422.565
1,2.75,1.049694988125,34.2442303165,48.2662272275,0.253899999999999,0.638649999999997,-0.8182,91.84,0.54013293175,92.4,1.4976,14.2519999999999,0.1877166603,1.761688,-0.8002,8.88599999999999,-1.02225,-1.5115,-1.5151,-1.0068,-1.391425,-1.463875,422.41
1,3.25,1.0298655006,21.665038116,37.7993898625,0.1969,0.486249999999988,-0.729400000000001,89.98,0.50555684975,92.4075,1.5683,14.08675,0.19111279645,1.781513,-0.723000000000001,8.52,-1.03095,-1.55395,-1.5122,-1.0689,-1.427675,-1.476575,422.4325
1,3.75,1.21303486855,26.8917739779999,53.3209391339999,0.429675,0.6587,-0.787,90.51,0.525308,92.4075,1.53575,11.75875,0.185128371925,1.7567265,-0.7694,8.592,-1.03255,-1.57275,-1.54435,-1.0671,-1.41165,-1.469475,422.34
1,4.25,0.935445413100001,21.03773913875,57.156957739,0.574325000000001,0.162349999999999,-0.745600000000001,89.65,0.590229377,92.4075,1.41825,12.772,0.18710057335,1.7828885,-0.7266,8.205,-1.02745,-1.62095,-1.62315,-1.0645,-1.4158,-1.45885,425.59
1,4.75,1.3908176594,21.7248311765,62.031885,0.6806,0.16385,-0.699400000000001,90.42,0.6279134382,92.415,1.4491,11.25875,0.1883455195,1.7582205,-0.692000000000001,8.221,-1.0192,-1.6257,-1.69525,-1.0588,-1.3787,-1.483425,425.0375
1,5.25,1.0061561838,35.7126498210001,54.0671649349999,0.993199999999998,0.414649999999986,-0.690800000000001,90.72,0.7628536,92.4075,1.41145,9.003,0.190749903275,1.766598,-0.6786,8.492,-1.0239,-1.6395,-1.778,-1.05795,-1.371,-1.483225,425.24
1,5.75,0.92975059775,23.1871213445,54.0289466522499,0.3392,0.803049999999996,-0.7824,91.13,0.6559071918,92.4,1.61785,10.135,0.1873846876,1.7560895,-0.729600000000001,7.87815,-1.02965,-1.68905,-1.80675,-1.0589,-1.408625,-1.48725,425.2
1,6.25,1.538078158675,13.680464186,46.7921190099999,0.544599999999998,0.868499999999996,-0.784,91.215,0.5457252428,92.5025,1.645,11.114,0.2003192098,1.7743505,-0.7506,8.5575,-1.0814,-1.772,-1.75025,-1.06895,-1.4339,-1.501025,423.795
1,6.75,1.001153293,23.27198605,44.8886289395,0.669199999999999,0.138649999999999,-0.7592,91.065,0.577876160425,92.5025,1.4754,9.38799999999999,0.1805475792,1.754059,-0.7314,8.3815,-1.13675,-1.80490000000001,-1.7101,-1.08335,-1.5048,-1.500475,423.175
1,7.25,1.1806669605,28.4503830185,55.365539079,0.463999999999998,-0.0366000000000025,-0.721000000000001,91.42,0.5277460784,92.5025,1.53245,10.068,0.1893418144,1.7669785,-0.722000000000001,8.656,-1.14965,-1.81525000000001,-1.7092,-1.09645,-1.517625,-1.50475,425.3875
1,7.75,0.8663645428,20.70269642175,64.9131844564999,0.323,-0.591650000000012,-0.7586,91.515,0.552044111575,92.5025,1.5028,6.92699999999999,0.193450826,1.795565,-0.727000000000001,8.09349999999999,-1.1378,-1.80650000000001,-1.6685,-1.11275,-1.512075,-1.5047,423.1
1,8.25,0.930053322799999,15.34616946475,39.4945748669999,0.390175,-0.0829500000000017,-0.614800000000001,91.12,0.531602282125,92.5025,1.68365,10.9575,0.10905161535,2.2275835,-0.5722,8.94149999999999,-1.15365,-1.87790000000001,-1.65115,-1.14165,-1.603,-1.516925,423.165
1,8.75,1.1081376529,15.681105343,33.722587255,0.563675,-0.276400000000004,-0.473800000000001,90.435,0.6392488081,92.5025,1.5954,13.25475,0.12539932355,2.2320195,-0.4312,8.11949999999999,-1.1904,-1.83500000000001,-1.59335,-1.165,-1.3887152698,-1.44635,425.23
1,9.25,1.80892206495,17.9084721054999,45.7366543725,0.5222,-0.0326500000000185,-0.4566,90.115,0.658679024999999,92.5025,1.67325,13.71925,0.158420931625,2.249939,-0.393800000000001,8.66549999999999,-1.20175,-1.82260000000001,-1.5458,-1.1695,-1.539175,-1.24785210925001,425.0725
1,9.75,1.343583291875,20.329943743,81.2086425,0.60515,0.493449999999997,-0.302400000000003,90.325,0.6735403976,92.6,1.8183,11.961,1.033032686225,2.3194875,-0.280600000000001,7.78804999999999,-1.1913,-1.81400000000001,-1.52575,-1.1625,-1.534675,-1.42865,423.02
1,10.25,1.48335552635,20.69939211,47.0673065369998,1.7297,0.167949999999999,-0.227200000000003,90.36,0.556017743075,92.6,2.62955,11.1,5.76504822189999,6.155712,-0.185400000000004,7.99795,-1.1808,-1.78735,-1.5166,-1.14355,-1.52475,-1.4411,425.34
1,10.75,1.289768777825,21.137409693,43.4481724999998,5.85745,-0.0120000000000078,-0.2668,89.875,0.5144981496,92.6,6.18399999999999,11.355,16.601885822,15.19765,-0.285,8.46899999999998,-1.1767,-1.68285,-1.54395,-1.1356,-1.51325,-1.414975,425.4
1,11.25,0.961098274924999,23.7640065315,87.145479719,11.414,-0.752350000000021,-0.287000000000001,90.55,0.4389067293,92.6,10.8505,10.158,31.63895033,27.84212,-0.2944,8.46,-1.1886,-1.5928,-1.61095,-1.1297,-1.507375,-1.399825,425.355
1,11.75,2.39907420974999,20.88032785025,83.793270844,36.625,0.0311499999999825,-0.209800000000001,89.785,0.5325962782,92.6,20.923,13.031,52.105632489,45.04945,-0.1946,8.4715,-1.20345,-1.52725,-1.62470000000001,-1.1168,-1.4678,-1.364375,425.305
1,12.25,1.3484175695,17.159976625,81.47862264375,54.531,0.757149999999998,-0.205400000000001,89.22,0.508000434625,92.6,32.6815,16.5569999999999,71.545277953,65.84068,-0.181800000000002,9.0165,-1.2192,-1.53175,-1.59345000000001,-1.09555,-1.42055,-1.335025,425.2
1,12.75,0.985554862725,25.93246026875,48.074276485,60.8235,0.451099999999997,-0.174200000000001,89.555,0.52148430225,92.6,39.6549999999999,19.5219999999999,88.82503689625,80.786545,-0.2022,8.181,-1.2217,-1.5149,-1.55830000000001,-1.07645,-1.400075,-1.3068,425.1
1,13.25,0.973833401399999,18.738298572,50.0984001639999,59.006,-0.259875000000003,-0.2139,89.46,0.41597950535,92.6,45.51725,23.5695,92.488195621,90.248455,-0.241275,8.30675,-1.156575,-1.530825,-1.51755000000001,-1.051875,-1.41425,-1.2816,426.05
1,13.75,0.940427236125,16.825308614,35.8084457775,62.639,-0.573875000000002,-0.225950000000001,88.7375,0.44008699925,92.6,49.737,28.394,86.15693539,91.046725,-0.28185,8.40175,-1.132475,-1.5026,-1.53930000000001,-1.0636,-1.3869125,-1.303325,428.825
1,14.25,1.14847693365,22.4145703935,42.5966210275,57.6279999999998,-0.094575000000002,-0.389950000000001,88.2075,0.49573184745,92.6,45.7575,28.499,72.960396582,81.2124825,-0.426375,8.44525,-1.042925,-1.517375,-1.44112500000001,-0.9843,-1.3314875,-1.215275,421.515
1,14.75,0.774882558249999,21.76876532325,50.445442123,30.98125,-0.477225000000005,-0.478400000000001,89.545,0.455228318725,92.5,33.372,23.436,50.14419701225,57.6068549999999,-0.470975000000001,8.58125,-1.0243,-1.492325,-1.51580000000001,-0.982825000000001,-1.3054875,-1.28261250000001,421.455
1,15.25,0.8562233455,21.12199554475,52.8906271072501,11.3905,-0.407700000000001,-0.56635,88.62,0.5158078802,92.5,10.428,17.43775,26.954971333,27.47821,-0.531,8.369,-0.998800000000001,-1.4593,-1.3714,-0.9505,-1.25245,-1.16095,424.2275
1,15.75,0.96163873855,22.79972848125,72.8803610275,4.0058,-0.455650000000001,-0.476400000000001,87.805,0.5044303,92.5,5.38535,17.727,11.983478836,12.236345,-0.514000000000002,8.0635,-0.948300000000001,-1.4134,-1.50915000000002,-0.985300000000003,-1.188425,-1.37072500000001,425.54
1,16.25,0.659201123449999,29.741467982,80.1821058104999,1.0132,-1.08095000000001,-0.6076,88.065,0.53001352535,92.5,2.31745,17.034,3.617346453325,4.4799375,-0.572800000000001,7.85945,-0.915100000000001,-1.319,-1.45980000000001,-0.984200000000004,-1.116,-1.22140000000001,422.2725
